osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref
21824016,North Cook Street,residential,False,False,14.656,"LINESTRING (-88.1347853 42.1555142, -88.134784 42.155646)",,,
21859134,North Cook Street,residential,False,True,32.714,"LINESTRING (-88.1347853 42.1555142, -88.134786 42.15522)",,,
21848755,Franklin Street,residential,False,True,109.68400000000001,"LINESTRING (-88.1347853 42.1555142, -88.134924 42.155514, -88.1351526 42.1555136, -88.1357738 42.1555128, -88.1360029 42.1555125, -88.1361159 42.1555126)",,,
21824016,North Cook Street,residential,False,True,14.656,"LINESTRING (-88.134784 42.155646, -88.1347853 42.1555142)",,,
21859130,North Cook Street,residential,False,False,79.175,"LINESTRING (-88.134784 42.155646, -88.1347934 42.156358)",,,
21848762,Franklin Street,residential,False,False,128.612,"LINESTRING (-88.134784 42.155646, -88.1346805 42.1556461, -88.1340948 42.155647, -88.133466 42.1556435, -88.1333662 42.1556441, -88.1332238 42.155645)",,,
21826289,East Main Street,secondary,False,False,129.696,"LINESTRING (-88.1348107 42.1542118, -88.1347769 42.1542114, -88.1346877 42.1542102, -88.1345301 42.1542106, -88.134424 42.1542105, -88.1340064 42.1542075, -88.1332374 42.154207)",2,,
21826289,East Main Street,secondary,False,True,50.144999999999996,"LINESTRING (-88.1348107 42.1542118, -88.1349789 42.154211, -88.1352021 42.15421, -88.135419 42.154209)",2,,
21859134,North Cook Street,residential,False,False,42.939,"LINESTRING (-88.1348107 42.1542118, -88.1348101 42.1542284, -88.1348084 42.15427, -88.1348068 42.1543661, -88.1348031 42.1545979)",,,
"[24111787, 771844335]",South Cook Street,residential,False,False,35.117,"LINESTRING (-88.1348107 42.1542118, -88.1348128 42.1540893, -88.1348141 42.1540119, -88.134816 42.153896)",,,
"[21826289, 21844463]","['East Main Street', 'Lake Cook Road']",secondary,False,False,70.994,"LINESTRING (-88.1332374 42.154207, -88.132479 42.154203, -88.1323762 42.1542021)",2,25 mph,
21826289,East Main Street,secondary,False,True,129.696,"LINESTRING (-88.1332374 42.154207, -88.1340064 42.1542075, -88.134424 42.1542105, -88.1345301 42.1542106, -88.1346877 42.1542102, -88.1347769 42.1542114, -88.1348107 42.1542118)",2,,
21874817,Ela Street,residential,False,False,79.839,"LINESTRING (-88.1332374 42.154207, -88.1332366 42.1543095, -88.1332337 42.1546554, -88.1332337 42.154831, -88.1332338 42.154925)",,,
21833059,Garfield Street,residential,False,False,59.603,"LINESTRING (-88.1391337 42.1556031, -88.1389953 42.1557026, -88.1389323 42.1557331, -88.1388926 42.1557398, -88.1388371 42.1557493, -88.1387514 42.1557707, -88.1386457 42.1558108, -88.1386247 42.1558235, -88.1385854 42.1558471, -88.1385461 42.1558905)",,,
