osmid,lanes,ref,name,highway,width,oneway,reversed,length,geometry,maxspeed
592147979,4,MA 3A,Summer Street,primary,18.3,False,False,36.228,"LINESTRING (-70.8840352 42.245213, -70.8841394 42.2451924, -70.8842158 42.2451831, -70.8843203 42.2451782, -70.884365 42.2451788, -70.8844701 42.2451849)",
8738271,2,,Miles Road,residential,9.1,False,True,150.819,"LINESTRING (-70.893556 42.246147, -70.893752 42.246004, -70.8937824 42.2459753, -70.893941 42.245826, -70.894065 42.245693, -70.894163 42.245571, -70.894257 42.245467, -70.894384 42.245359, -70.894543 42.245245, -70.894719 42.245106)",
8736960,2,,Lafayette Avenue,residential,12.2,False,True,27.774,"LINESTRING (-70.890792 42.238826, -70.8906909 42.2385877)",
8736960,2,,Lafayette Avenue,residential,12.2,False,False,132.38000000000002,"LINESTRING (-70.890792 42.238826, -70.890853 42.238964, -70.890878 42.239039, -70.890956 42.239271, -70.8911612 42.2398164, -70.8911832 42.2399199, -70.891146 42.239971)",
8738352,2,,Maple Street,residential,9.1,False,True,213.35899999999998,"LINESTRING (-70.890792 42.238826, -70.891788 42.238622, -70.891668 42.238037, -70.891665 42.237956, -70.89163 42.237811, -70.891511 42.237753, -70.891397 42.237717, -70.891235 42.237652)",
8738140,2,,North Street,tertiary,15.2,False,False,31.908,"LINESTRING (-70.8951124 42.2422839, -70.894944 42.242341, -70.89489 42.242364, -70.894803 42.242394, -70.894761 42.242404)",
8738140,2,,North Street,tertiary,15.2,False,True,43.587,"LINESTRING (-70.8951124 42.2422839, -70.8952612 42.2422296, -70.8954537 42.2421899, -70.8956136 42.2421637)",
8737860,2,,Emerald Street,residential,12.2,False,False,247.48899999999998,"LINESTRING (-70.891235 42.237652, -70.891166 42.237608, -70.890945 42.237522, -70.890852 42.237483, -70.890626 42.237436, -70.890508 42.237424, -70.890322 42.237426, -70.890042 42.237467, -70.889927 42.237482, -70.8897297 42.2374979, -70.889691 42.237501, -70.8896207 42.2375152, -70.889572 42.237525, -70.889456 42.237556, -70.889342 42.237587, -70.8889492 42.2376918, -70.8883577 42.2377279)",
8738352,2,,Maple Street,residential,9.1,False,False,213.35899999999998,"LINESTRING (-70.891235 42.237652, -70.891397 42.237717, -70.891511 42.237753, -70.89163 42.237811, -70.891665 42.237956, -70.891668 42.238037, -70.891788 42.238622, -70.890792 42.238826)",
8738432,2,,Elm Street,secondary,12.2,False,False,113.857,"LINESTRING (-70.891235 42.237652, -70.891126 42.237932, -70.8910646 42.2380622, -70.8909375 42.2382717, -70.8907914 42.2384625, -70.8906909 42.2385877)",
8738418,1,,Lincoln Lane,residential,6.1,False,False,89.869,"LINESTRING (-70.892537 42.243274, -70.892674 42.243875, -70.892513 42.244034)",
8737088,2,,North Street,tertiary,18.3,False,False,158.075,"LINESTRING (-70.8936881 42.2424595, -70.8933204 42.242449, -70.893114 42.2424594, -70.8929468 42.2424784, -70.8927686 42.24251, -70.8926257 42.242545, -70.8923717 42.2426565, -70.8921775 42.2427116, -70.8920466 42.2427354, -70.8918425 42.2427444)",
8737205,,,,residential,,False,True,101.897,"LINESTRING (-70.8936881 42.2424595, -70.894145 42.242598, -70.894298 42.242626, -70.894446 42.242614, -70.894572 42.242567, -70.894663 42.242522, -70.894761 42.242404)",
