osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,ref,lanes,junction
885151325,4th Avenue,primary,True,False,122.322,"LINESTRING (-90.515577 41.5075762, -90.5157813 41.5074961, -90.5159113 41.5074418, -90.5163154 41.5072979, -90.5164468 41.5072559, -90.5165754 41.5072179, -90.5169073 41.5071117)",,,IL 92,,
21994679,18th Street,residential,False,True,68.071,"LINESTRING (-90.5123287 41.5076281, -90.512701 41.5081731)",,,,,
885131003,5th Avenue,residential,False,True,123.377,"LINESTRING (-90.5123287 41.5076281, -90.5136775 41.5071689)",,,,,
885131003,5th Avenue,residential,False,False,119.613,"LINESTRING (-90.5123287 41.5076281, -90.5119653 41.5077659, -90.5114683 41.5079687, -90.5110616 41.5081346)",,,,,
865354176,18th Street,residential,False,True,60.898,"LINESTRING (-90.5133332 41.5091108, -90.5133856 41.5091905, -90.5136561 41.5096022)",,,,,
885151323,4th Avenue,primary,True,False,55.559,"LINESTRING (-90.5189971 41.5064101, -90.5190837 41.5063727, -90.5195802 41.5061673)",,,IL 92,,
"[119970371, 119970373]","['Rodman Avenue', '14th Street']",tertiary,False,False,210.471,"LINESTRING (-90.5167735 41.5070243, -90.5172519 41.5068482, -90.517534 41.5067473, -90.517699 41.5066905, -90.5177825 41.5066457, -90.5178539 41.5065899, -90.5179101 41.5065195, -90.5179451 41.5064574, -90.5179662 41.5063672, -90.5179641 41.5063176, -90.5179519 41.5062478, -90.5179215 41.5061829, -90.5178084 41.5060079, -90.5177578 41.5059295, -90.5176077 41.5056973)",yes,30 mph,,,
119970373,Rodman Avenue,tertiary,False,True,394.846,"LINESTRING (-90.5167735 41.5070243, -90.5166959 41.5070524, -90.5164267 41.5071538, -90.5162841 41.5072258, -90.5161725 41.507307, -90.5160967 41.5073752, -90.5160268 41.5074517, -90.5159551 41.5075557, -90.5159162 41.5076525, -90.5158902 41.5077653, -90.5158835 41.507869, -90.5159037 41.5080046, -90.5159606 41.5081857, -90.5159916 41.5082553, -90.5160672 41.5083946, -90.5161805 41.5085552, -90.5162883 41.5086868, -90.5163904 41.5087973, -90.5165316 41.5089367, -90.5166854 41.5090667, -90.5170262 41.5093618, -90.517571 41.5098577)",yes,30 mph,,,
"[171198241, 171198243]",,tertiary_link,True,False,197.72899999999998,"LINESTRING (-90.5167735 41.5070243, -90.5171792 41.5069134, -90.5174858 41.5068192, -90.5175521 41.5068022, -90.5176372 41.5067788, -90.5178204 41.5067406, -90.5179064 41.5067262, -90.5180373 41.5066881, -90.5185065 41.5065229, -90.5187201 41.5064703, -90.5189971 41.5064101)",yes,,,,
885121605,6th Avenue,primary,True,False,123.378,"LINESTRING (-90.5196665 41.5038045, -90.5195251 41.5038585, -90.5184399 41.5042559, -90.5183354 41.5042916)",,,IL 92,,
21994602,13th Street,residential,False,False,118.146,"LINESTRING (-90.5195802 41.5061673, -90.5193353 41.5057983, -90.519265 41.5056923, -90.5189488 41.5052158)",,,,,
21994602,13th Street,residential,False,False,114.76100000000001,"LINESTRING (-90.5189488 41.5052158, -90.518646 41.5047596, -90.5185815 41.5046624, -90.518382 41.5043618, -90.5183354 41.5042916)",,,,,
21994602,13th Street,residential,False,True,118.14599999999999,"LINESTRING (-90.5189488 41.5052158, -90.519265 41.5056923, -90.5193353 41.5057983, -90.5195802 41.5061673)",,,,,
261613458,5th Avenue,residential,False,False,123.84899999999999,"LINESTRING (-90.5189488 41.5052158, -90.5182726 41.5054587, -90.5176077 41.5056973)",,,,,
"[119970371, 119970373]","['Rodman Avenue', '14th Street']",tertiary,False,True,210.471,"LINESTRING (-90.5176077 41.5056973, -90.5177578 41.5059295, -90.5178084 41.5060079, -90.5179215 41.5061829, -90.5179519 41.5062478, -90.5179641 41.5063176, -90.5179662 41.5063672, -90.5179451 41.5064574, -90.5179101 41.5065195, -90.5178539 41.5065899, -90.5177825 41.5066457, -90.517699 41.5066905, -90.517534 41.5067473, -90.5172519 41.5068482, -90.5167735 41.5070243)",yes,30 mph,,,
261613458,5th Avenue,residential,False,False,122.327,"LINESTRING (-90.5176077 41.5056973, -90.5174499 41.5057539, -90.5172784 41.5058176, -90.5171041 41.5058823, -90.5168758 41.505967, -90.5162905 41.5061843)",,,,,
261613458,5th Avenue,residential,False,True,123.84899999999999,"LINESTRING (-90.5176077 41.5056973, -90.5182726 41.5054587, -90.5189488 41.5052158)",,,,,
261624315,14th Street,tertiary,False,False,113.836,"LINESTRING (-90.5176077 41.5056973, -90.5175407 41.5055966, -90.5174581 41.5054666, -90.5174318 41.5054252, -90.5173867 41.5053541, -90.5173591 41.5053106, -90.5173151 41.5052414, -90.5170583 41.5048403, -90.5170161 41.5047744)",,,,,
261624315,14th Street,tertiary,False,False,100.555,"LINESTRING (-90.5170161 41.5047744, -90.5169733 41.5047123, -90.5169521 41.5046816, -90.5167565 41.504369, -90.5164892 41.5039608)",,,,,
261624315,14th Street,tertiary,False,True,113.83600000000001,"LINESTRING (-90.5170161 41.5047744, -90.5170583 41.5048403, -90.5173151 41.5052414, -90.5173591 41.5053106, -90.5173867 41.5053541, -90.5174318 41.5054252, -90.5174581 41.5054666, -90.5175407 41.5055966, -90.5176077 41.5056973)",,,,,
885121605,6th Avenue,primary,True,False,109.726,"LINESTRING (-90.5170161 41.5047744, -90.5168986 41.5048178, -90.5167886 41.5048585, -90.516104 41.5051114, -90.5159675 41.5051643, -90.515837 41.5052148)",,,IL 92,,
21994602,13th Street,residential,False,True,114.761,"LINESTRING (-90.5183354 41.5042916, -90.518382 41.5043618, -90.5185815 41.5046624, -90.518646 41.5047596, -90.5189488 41.5052158)",,,,,
865363470,13th Street,residential,False,False,100.18199999999999,"LINESTRING (-90.5183354 41.5042916, -90.5182925 41.5042282, -90.5180737 41.503878, -90.5178173 41.5034785)",,,,,
885121605,6th Avenue,primary,True,False,122.28600000000002,"LINESTRING (-90.5183354 41.5042916, -90.5182066 41.5043413, -90.5180973 41.5043813, -90.5177081 41.5045237, -90.5173087 41.5046656, -90.5171245 41.5047341, -90.5170161 41.5047744)",,,IL 92,,
885151323,4th Avenue,primary,True,False,190.937,"LINESTRING (-90.5169073 41.5071117, -90.5170192 41.507076, -90.5173028 41.5069854, -90.5174341 41.5069414, -90.5177097 41.5068572, -90.5178288 41.5068174, -90.5181166 41.5067385, -90.5183852 41.5066514, -90.5186379 41.5065607, -90.5189971 41.5064101)",,,IL 92,,
885151324,15th Street,tertiary,False,False,115.233,"LINESTRING (-90.5169073 41.5071117, -90.5168152 41.5069542, -90.5166174 41.506664, -90.5162905 41.5061843)",,,,,
"[886807085, 179731638]",15th Street,tertiary,False,True,129.732,"LINESTRING (-90.5169073 41.5071117, -90.5169354 41.5071522, -90.5170048 41.5072651, -90.5171406 41.5074652, -90.5172659 41.5076359, -90.5176255 41.5081468)",,,,,
265676906,8th Avenue,tertiary,False,False,8.073,"LINESTRING (-90.5140069 41.5041091, -90.5139101 41.504113)",,,,,
885121606,15th Street,tertiary,False,True,116.231,"LINESTRING (-90.515837 41.5052148, -90.5158293 41.5052883, -90.5158281 41.5052994, -90.515837 41.5054295, -90.5158524 41.5054921, -90.5159415 41.5056543, -90.5159871 41.5057247, -90.5160446 41.5058091, -90.5160656 41.5058398, -90.5160846 41.5058676, -90.5161064 41.5058996, -90.516231 41.5060823, -90.5162905 41.5061843)",,,,,
885151316,15th Street,tertiary,False,False,114.82000000000001,"LINESTRING (-90.515837 41.5052148, -90.5158457 41.5051321, -90.5158484 41.5051059, -90.5158461 41.5049171, -90.5158348 41.504704, -90.5158264 41.5046298, -90.5158246 41.5045164, -90.5158281 41.5043097, -90.5158494 41.504184)",,,,,
885151388,6th Avenue,primary,True,False,135.572,"LINESTRING (-90.515837 41.5052148, -90.5157366 41.5052514, -90.5151899 41.505451, -90.515021 41.5055126, -90.514851 41.5055746, -90.5145935 41.5056686, -90.5143735 41.5057489)",,,IL 92,,
21990759,10th Avenue,residential,False,True,84.639,"LINESTRING (-90.5147609 41.5024586, -90.5157752 41.5024102)",,,,,
21992451,15th Street A,residential,False,False,118.518,"LINESTRING (-90.5147609 41.5024586, -90.5147676 41.5022508, -90.514752 41.5019081, -90.5147286 41.5013933)",,,,,
261628859,15th Street A,residential,True,False,185.175,"LINESTRING (-90.5147609 41.5024586, -90.5147566 41.5031456, -90.5147775 41.5033343, -90.5147728 41.5033805, -90.514757 41.503414, -90.5147205 41.5034463, -90.5146712 41.5034821, -90.5146362 41.5035188, -90.5146193 41.503561, -90.5146091 41.503621, -90.51461 41.5040847)",,,,,
21992606,8th Avenue,tertiary,True,False,115.803,"LINESTRING (-90.5158494 41.504184, -90.5157942 41.5040377, -90.5157432 41.5040317, -90.5156082 41.5040296, -90.5154563 41.5040357, -90.51461 41.5040847)",,,,,
21993553,7th Avenue,tertiary,False,True,58.781,"LINESTRING (-90.5158494 41.504184, -90.516025 41.5041257, -90.5164892 41.5039608)",,,,,
261628862,15th Street,tertiary,False,False,198.186,"LINESTRING (-90.5158494 41.504184, -90.5158941 41.5039397, -90.5159126 41.5038174, -90.5159187 41.5037158, -90.5159157 41.5035751, -90.5159006 41.50346, -90.5158701 41.5030152, -90.5158082 41.5025922, -90.5157752 41.5024102)",,,,,
885151316,15th Street,tertiary,False,True,114.82000000000001,"LINESTRING (-90.5158494 41.504184, -90.5158281 41.5043097, -90.5158246 41.5045164, -90.5158264 41.5046298, -90.5158348 41.504704, -90.5158461 41.5049171, -90.5158484 41.5051059, -90.5158457 41.5051321, -90.515837 41.5052148)",,,,,
885151317,7th Avenue,tertiary,False,False,186.69400000000002,"LINESTRING (-90.5158494 41.504184, -90.5153173 41.5043914, -90.5149239 41.5045448, -90.5147396 41.5046166, -90.514554 41.504689, -90.5145379 41.5046953, -90.5144076 41.5047461, -90.5138483 41.5049402)",,,,,
261613458,5th Avenue,residential,False,True,122.327,"LINESTRING (-90.5162905 41.5061843, -90.5168758 41.505967, -90.5171041 41.5058823, -90.5172784 41.5058176, -90.5174499 41.5057539, -90.5176077 41.5056973)",,,,,
885121606,15th Street,tertiary,False,False,116.231,"LINESTRING (-90.5162905 41.5061843, -90.516231 41.5060823, -90.5161064 41.5058996, -90.5160846 41.5058676, -90.5160656 41.5058398, -90.5160446 41.5058091, -90.5159871 41.5057247, -90.5159415 41.5056543, -90.5158524 41.5054921, -90.515837 41.5054295, -90.5158281 41.5052994, -90.5158293 41.5052883, -90.515837 41.5052148)",,,,,
885151324,15th Street,tertiary,False,True,115.233,"LINESTRING (-90.5162905 41.5061843, -90.5166174 41.506664, -90.5168152 41.5069542, -90.5169073 41.5071117)",,,,,
885506023,5th Avenue,residential,False,False,121.975,"LINESTRING (-90.5162905 41.5061843, -90.5157987 41.5063656, -90.5149764 41.5066689)",,,,,
885121607,River Drive,tertiary,False,True,107.277,"LINESTRING (-90.5176255 41.5081468, -90.5164709 41.5085748)",,,,,
"[886807085, 179731638]",15th Street,tertiary,False,False,129.732,"LINESTRING (-90.5176255 41.5081468, -90.5172659 41.5076359, -90.5171406 41.5074652, -90.5170048 41.5072651, -90.5169354 41.5071522, -90.5169073 41.5071117)",,,,,
"[261628865, 261628882]",15th Street,tertiary,True,False,147.82600000000002,"LINESTRING (-90.5176255 41.5081468, -90.5176798 41.5082828, -90.5177915 41.5084506, -90.5178148 41.5084885, -90.5179051 41.5086355, -90.5179174 41.5086459, -90.5180156 41.508729, -90.5179938 41.508621, -90.5179909 41.5086067, -90.5179369 41.5084902, -90.5179154 41.5084562, -90.5177793 41.5082407, -90.5176255 41.5081468)",,,,,
21990759,10th Avenue,residential,False,False,84.639,"LINESTRING (-90.5157752 41.5024102, -90.5147609 41.5024586)",,,,,
261628862,15th Street,tertiary,False,True,198.186,"LINESTRING (-90.5157752 41.5024102, -90.5158082 41.5025922, -90.5158701 41.5030152, -90.5159006 41.50346, -90.5159157 41.5035751, -90.5159187 41.5037158, -90.5159126 41.5038174, -90.5158941 41.5039397, -90.5158494 41.504184)",,,,,
265721736,16th Street,tertiary,False,False,87.125,"LINESTRING (-90.5138483 41.5049402, -90.5136449 41.5046259, -90.5135639 41.5045262, -90.5134436 41.5043499, -90.5133745 41.5042421)",,,,,
265721736,16th Street,tertiary,False,True,100.00200000000001,"LINESTRING (-90.5138483 41.5049402, -90.5139311 41.5050677, -90.5140231 41.5052161, -90.5140969 41.5053254, -90.5141175 41.5053559, -90.5141695 41.5054376, -90.5142107 41.5055024, -90.5143735 41.5057489)",,,,,
885151317,7th Avenue,tertiary,False,False,123.874,"LINESTRING (-90.5138483 41.5049402, -90.5134923 41.5050697, -90.513187 41.5051807, -90.5129772 41.505257, -90.512761 41.5053357, -90.512662 41.5053719, -90.512507 41.5054216)",,,,,
885151317,7th Avenue,tertiary,False,True,186.694,"LINESTRING (-90.5138483 41.5049402, -90.5144076 41.5047461, -90.5145379 41.5046953, -90.514554 41.504689, -90.5147396 41.5046166, -90.5149239 41.5045448, -90.5153173 41.5043914, -90.5158494 41.504184)",,,,,
179731651,7th Avenue,tertiary,True,False,116.774,"LINESTRING (-90.512507 41.5054216, -90.5123383 41.5054447, -90.5119658 41.5055699, -90.5118449 41.505607, -90.5116955 41.5056527, -90.5112849 41.5057721, -90.511201 41.5057965)",,,,,
885151317,7th Avenue,tertiary,False,True,123.874,"LINESTRING (-90.512507 41.5054216, -90.512662 41.5053719, -90.512761 41.5053357, -90.5129772 41.505257, -90.513187 41.5051807, -90.5134923 41.5050697, -90.5138483 41.5049402)",,,,,
885151318,17th Street,tertiary,False,False,85.62100000000001,"LINESTRING (-90.512507 41.5054216, -90.5124453 41.5053016, -90.5122589 41.505024, -90.5120604 41.5047286)",,,,,
885151389,17th Street,tertiary,False,True,101.116,"LINESTRING (-90.512507 41.5054216, -90.5125607 41.5055262, -90.5126236 41.5056066, -90.512659 41.5056519, -90.5127902 41.5058094, -90.5130655 41.5062273)",,,,,
261628863,11th Avenue,residential,False,True,5.514,"LINESTRING (-90.5087857 41.5013901, -90.5088517 41.5013861)",,,,,
265681757,9th Avenue,residential,False,True,147.946,"LINESTRING (-90.5096772 41.5033369, -90.5098423 41.5033361, -90.5100794 41.503329, -90.5101547 41.5033267, -90.5108781 41.5033176, -90.5111547 41.5033015, -90.5113647 41.503304, -90.5114525 41.5033014)",,,,,
266144840,7th Avenue,tertiary,True,False,69.859,"LINESTRING (-90.5104994 41.5061644, -90.511028 41.5059921, -90.5111617 41.5059479, -90.5112681 41.5059128)",,,,,
179731651,7th Avenue,tertiary,True,False,48.345,"LINESTRING (-90.5104378 41.5060533, -90.5099981 41.5062024, -90.5099089 41.5062326)",,,,,
265716045,,tertiary_link,True,False,55.407000000000004,"LINESTRING (-90.5104378 41.5060533, -90.5103677 41.5060424, -90.5102781 41.5060553, -90.5100355 41.5061373, -90.5099641 41.5061474, -90.5099486 41.5061496, -90.5098891 41.5061334, -90.5098156 41.506102)",,,,,
104101926,18th Street,tertiary,False,False,14.087,"LINESTRING (-90.5112681 41.5059128, -90.511201 41.5057965)",,,,,
104101926,18th Street,tertiary,False,True,97.313,"LINESTRING (-90.5112681 41.5059128, -90.5113027 41.5059666, -90.511369 41.5060695, -90.5114736 41.5062215, -90.5115381 41.5063153, -90.5115569 41.5063427, -90.5117831 41.5066983)",,,,,
266144840,7th Avenue,tertiary,True,False,117.05199999999999,"LINESTRING (-90.5112681 41.5059128, -90.5113519 41.5058842, -90.5113712 41.5058776, -90.5118965 41.5056838, -90.5122939 41.5055402, -90.512507 41.5054216)",,,,,
104101926,18th Street,tertiary,False,True,14.087,"LINESTRING (-90.511201 41.5057965, -90.5112681 41.5059128)",,,,,
