osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name
994915595,True,4,NJ 208,motorway,65 mph,False,55.784,"LINESTRING (-74.2053303 41.0127175, -74.205911 41.0129618)",
994915596,True,3,NJ 208,motorway,65 mph,False,441.232,"LINESTRING (-74.205911 41.0129618, -74.2105211 41.0148711)",
43266626,True,,,motorway_link,,False,284.269,"LINESTRING (-74.205911 41.0129618, -74.2064261 41.0132361, -74.2066087 41.0133407, -74.2067813 41.01344, -74.2073316 41.0137762, -74.2075983 41.0139418, -74.2076377 41.0139682, -74.207678 41.0140004, -74.2077126 41.0140366, -74.2077438 41.0140774, -74.2077672 41.0141224, -74.2077836 41.0141698, -74.2077915 41.0142215, -74.2077909 41.0142733, -74.2077834 41.014328, -74.207773 41.0143772, -74.2077585 41.014431, -74.2077387 41.0144909, -74.2077147 41.0145509, -74.207688 41.0146124, -74.2075888 41.0148228)",
43266875,False,,,primary,,True,32.753,"LINESTRING (-74.2028826 41.0122863, -74.2025732 41.0124659)",Summit Avenue
11563181,True,,,motorway_link,,False,225.254,"LINESTRING (-74.2028826 41.0122863, -74.2030109 41.0122198, -74.2031482 41.0121486, -74.2032598 41.0121097, -74.2033886 41.0121032, -74.2035001 41.0121162, -74.2036461 41.0121486, -74.2042102 41.0123308, -74.2053303 41.0127175)",
11587973,False,,CR S-89,primary,,False,47.249,"LINESTRING (-74.2016719 41.0127768, -74.2016462 41.012861, -74.2016033 41.0129516, -74.2015175 41.0130617, -74.2014145 41.0131459)",Summit Avenue
"[43266761, 11587973]",False,,CR S-89,primary,,True,51.95700000000001,"LINESTRING (-74.2016719 41.0127768, -74.2016805 41.0126796, -74.2016805 41.012576, -74.2016891 41.0124594, -74.2017063 41.0123105)",Summit Avenue
43266875,False,,,primary,,False,32.753,"LINESTRING (-74.2025732 41.0124659, -74.2028826 41.0122863)",Summit Avenue
43266875,False,,,primary,,True,27.227,"LINESTRING (-74.2025732 41.0124659, -74.2023157 41.0126149)",Summit Avenue
11582389,True,,,primary_link,,False,67.61,"LINESTRING (-74.2017063 41.0123105, -74.2017234 41.0123688, -74.2017578 41.0124271, -74.2018608 41.0124983, -74.2019724 41.0125631, -74.2020925 41.0126084, -74.2022127 41.0126278, -74.2023157 41.0126149)",
"[43266761, 11587973]",False,,CR S-89,primary,,False,51.957,"LINESTRING (-74.2017063 41.0123105, -74.2016891 41.0124594, -74.2016805 41.012576, -74.2016805 41.0126796, -74.2016719 41.0127768)",Summit Avenue
11587973,False,,CR S-89,primary,,True,47.248999999999995,"LINESTRING (-74.2014145 41.0131459, -74.2015175 41.0130617, -74.2016033 41.0129516, -74.2016462 41.012861, -74.2016719 41.0127768)",Summit Avenue
43266868,True,,,primary_link,,False,79.317,"LINESTRING (-74.2014145 41.0131459, -74.2017323 41.0130113, -74.2020341 41.012825, -74.2021526 41.012712)",
43266875,False,,,primary,,False,27.227,"LINESTRING (-74.2023157 41.0126149, -74.2025732 41.0124659)",Summit Avenue
43266875,False,,,primary,,True,17.431,"LINESTRING (-74.2023157 41.0126149, -74.2021526 41.012712)",Summit Avenue
43266875,False,,,primary,,False,17.431,"LINESTRING (-74.2021526 41.012712, -74.2023157 41.0126149)",Summit Avenue
43266869,True,,,primary_link,,False,41.239999999999995,"LINESTRING (-74.2021526 41.012712, -74.2020668 41.0127379, -74.2019466 41.0127574, -74.2018264 41.0127703, -74.2016719 41.0127768)",
310736831,True,,,motorway_link,,False,349.048,"LINESTRING (-74.2074322 41.0154771, -74.2080424 41.0146227, -74.2081072 41.0145325, -74.2081729 41.0144556, -74.2082368 41.0143949, -74.2083109 41.0143417, -74.2083938 41.0142984, -74.2084793 41.0142691, -74.2085682 41.014255, -74.2086521 41.0142585, -74.2087314 41.0142697, -74.2088566 41.0142984, -74.208983 41.0143301, -74.2091157 41.0143706, -74.2092448 41.0144122, -74.2105211 41.0148711)",
