osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,width,geometry,junction
1097219134,2,Љубе Нешића,tertiary,False,False,51.402,,,,"LINESTRING (22.2828906 43.8997196, 22.2824311 43.9000422)",
1097219135,2,Љубе Нешића,primary,False,True,48.735,36,50,,"LINESTRING (22.2828906 43.8997196, 22.2833258 43.8994134)",
1097225390,1,7. септембра,primary,True,False,75.854,36,50,8,"LINESTRING (22.2828906 43.8997196, 22.2822396 43.8992243)",
56659704,,Пане Ђукића,tertiary,False,True,35.354,,,,"LINESTRING (22.2758597 43.9031415, 22.2758559 43.903167, 22.2758206 43.9034033, 22.2758181 43.9034579)",
62359282,1,Доситејева,residential,True,False,67.677,,,,"LINESTRING (22.2758597 43.9031415, 22.275889 43.9030494, 22.2760487 43.9025483)",
"[1207149577, 548897135]",2,Николе Пашића,tertiary,False,False,182.121,,50,,"LINESTRING (22.2758597 43.9031415, 22.2756935 43.9031254, 22.2753674 43.9030898, 22.2751011 43.9030609, 22.2748225 43.9030306, 22.27479 43.9030271, 22.2744121 43.9029817, 22.2743816 43.902978, 22.2743699 43.9029766, 22.2743202 43.9029706, 22.2736147 43.902885)",
"[1207149578, 62679470, 548897135]",2,Николе Пашића,tertiary,False,True,230.75799999999992,,50,,"LINESTRING (22.2758597 43.9031415, 22.2761226 43.9031414, 22.2767394 43.9030985, 22.2769266 43.9030855, 22.2774002 43.9030582, 22.277521 43.9030485, 22.2775644 43.903045, 22.2776019 43.9030408, 22.2777179 43.9030279, 22.2778387 43.9030098, 22.2779457 43.902986, 22.2780017 43.902969, 22.2780988 43.9029303, 22.2781761 43.9028949, 22.2782269 43.90287, 22.2782919 43.9028337, 22.278344 43.9028043, 22.2784417 43.9027492, 22.2785856 43.9026697)",
43684045,2,Љубе Нешића,tertiary,False,False,148.052,,,,"LINESTRING (22.2824311 43.9000422, 22.2811281 43.9009863)",
56659304,,Јакшићева,residential,True,False,32.507,,,,"LINESTRING (22.2824311 43.9000422, 22.282802 43.9001607)",
1097219134,2,Љубе Нешића,tertiary,False,True,51.402,,,,"LINESTRING (22.2824311 43.9000422, 22.2828906 43.8997196)",
43684043,2,Хајдук Вељкова,tertiary,False,False,86.09100000000001,,50,,"LINESTRING (22.2817659 43.903786, 22.2818462 43.9038428, 22.2818626 43.9038571, 22.2821079 43.9040716, 22.2823668 43.9042886, 22.2823886 43.9043069, 22.2824668 43.9043724)",
64094885,,Зорана Радмиловића,residential,True,False,58.095,,,,"LINESTRING (22.2817659 43.903786, 22.2818074 43.9037349, 22.2821322 43.9033351)",
"[1204822785, 43684044, 1024004719]","['2', '4']",Хајдук Вељкова,tertiary,False,False,126.93700000000001,,50,,"LINESTRING (22.2817659 43.903786, 22.2817037 43.9037583, 22.2816754 43.903748, 22.2816459 43.9037373, 22.2815668 43.9037086, 22.2814444 43.9036673, 22.2814099 43.9036556, 22.2813801 43.9036461, 22.2812232 43.9035961, 22.28097 43.9035141, 22.280826 43.9034675, 22.2807372 43.9034368, 22.2804471 43.9033378, 22.2803365 43.9032949)",
62354421,2,Љубе Нешића,primary,False,False,47.243,36,50,,"LINESTRING (22.2837397 43.8991108, 22.2833258 43.8994134)",
56658560,2,Светозара Марковића,tertiary,False,False,97.281,,,,"LINESTRING (22.2752636 43.9011203, 22.2764156 43.9013967)",
56658560,2,Светозара Марковића,tertiary,False,True,65.91,,,,"LINESTRING (22.2752636 43.9011203, 22.2745194 43.9008677)",
63065337,,Кумановска,residential,True,False,43.678,,,,"LINESTRING (22.2758725 43.8999438, 22.2757143 43.8995679)",
483204494,1,Тимочке буне,residential,True,False,139.622,,,,"LINESTRING (22.2758725 43.8999438, 22.2752636 43.9011203)",
56684875,1,Књегиње Љубице,residential,True,False,222.215,,,,"LINESTRING (22.2758725 43.8999438, 22.2753469 43.8999024, 22.27499 43.8998745, 22.2746377 43.8998411, 22.2731184 43.8997085)",
56659285,,Македонска,residential,False,True,40.242,,,,"LINESTRING (22.2795732 43.8992891, 22.2793698 43.89962)",
56659304,,Јакшићева,residential,True,False,25.339,,,,"LINESTRING (22.2795732 43.8992891, 22.2798668 43.8993738)",
56659305,,Истарска,residential,False,True,41.165,,,,"LINESTRING (22.2795732 43.8992891, 22.2796071 43.8989197)",
56659285,,Македонска,residential,False,False,139.336,,,,"LINESTRING (22.2764944 43.9011683, 22.277908 43.9004384)",
63065337,,Кумановска,residential,True,False,144.989,,,,"LINESTRING (22.2764944 43.9011683, 22.2758725 43.8999438)",
56658560,2,Светозара Марковића,tertiary,False,False,18.671,,,,"LINESTRING (22.2764156 43.9013967, 22.2766294 43.9014635)",
56658560,2,Светозара Марковића,tertiary,False,True,97.281,,,,"LINESTRING (22.2764156 43.9013967, 22.2752636 43.9011203)",
1013914066,,Македонска,residential,True,False,26.17,,,,"LINESTRING (22.2764156 43.9013967, 22.2764944 43.9011683)",
56658560,2,Светозара Марковића,tertiary,False,False,116.871,,,,"LINESTRING (22.2732133 43.9003997, 22.2745194 43.9008677)",
56659294,2,Призренска,residential,False,True,77.233,,,,"LINESTRING (22.2732133 43.9003997, 22.2731184 43.8997085)",
56659687,1,Косанчићев венац,residential,False,False,107.103,,,,"LINESTRING (22.2732133 43.9003997, 22.2732996 43.9011861, 22.2733104 43.9012524, 22.2733178 43.901277, 22.2733379 43.901307, 22.2733754 43.901348)",
56659695,,Варшавска,residential,False,True,26.307,,,,"LINESTRING (22.2760342 43.8996212, 22.2757143 43.8995679)",
483204494,1,Тимочке буне,residential,True,False,38.139,,,,"LINESTRING (22.2760342 43.8996212, 22.2758725 43.8999438)",
56659695,,Варшавска,residential,False,False,190.065,,,,"LINESTRING (22.2760342 43.8996212, 22.2769799 43.8998338, 22.2782442 43.9002351)",
56659285,,Македонска,residential,False,True,35.166,,,,"LINESTRING (22.2782442 43.9002351, 22.277908 43.9004384)",
56659285,,Македонска,residential,False,False,90.309,,,,"LINESTRING (22.2782442 43.9002351, 22.2787192 43.9000021, 22.2791502 43.899753)",
56659695,,Варшавска,residential,False,True,190.065,,,,"LINESTRING (22.2782442 43.9002351, 22.2769799 43.8998338, 22.2760342 43.8996212)",
56659285,,Македонска,residential,False,False,22.985,,,,"LINESTRING (22.2791502 43.899753, 22.2793698 43.89962)",
56659285,,Македонска,residential,False,True,90.309,,,,"LINESTRING (22.2791502 43.899753, 22.2787192 43.9000021, 22.2782442 43.9002351)",
56659841,,Његошева,residential,False,False,224.67700000000002,,,,"LINESTRING (22.2791502 43.899753, 22.2791314 43.9001643, 22.2790335 43.9017718)",
43684045,2,Љубе Нешића,tertiary,False,True,148.052,,,,"LINESTRING (22.2811281 43.9009863, 22.2824311 43.9000422)",
64094877,,Костадин Костадиновић Чауш,residential,False,False,142.842,,,,"LINESTRING (22.2811281 43.9009863, 22.2797808 43.900145)",
43684045,2,Љубе Нешића,tertiary,False,False,224.71099999999998,,,,"LINESTRING (22.2811281 43.9009863, 22.280294 43.9015737, 22.2798178 43.9018984, 22.2794406 43.9021912, 22.279326 43.9022745, 22.2792174 43.9023443, 22.2791907 43.9023614, 22.279166 43.9023773, 22.2791278 43.9024018)",
56659703,,Крфска,residential,True,False,217.423,,,,"LINESTRING (22.2758181 43.9034579, 22.2761457 43.9034472, 22.2764456 43.9034455, 22.2765011 43.9034486, 22.2765885 43.9034755, 22.2769218 43.9035779, 22.276979 43.9035955, 22.2771072 43.9036349, 22.2772217 43.9036602, 22.2779265 43.9038082, 22.2783274 43.903885, 22.2784266 43.903904)",
56659704,,Пане Ђукића,tertiary,False,False,35.354,,,,"LINESTRING (22.2758181 43.9034579, 22.2758206 43.9034033, 22.2758559 43.903167, 22.2758597 43.9031415)",
"[56659704, 867658653, 562671159]",,Пане Ђукића,tertiary,False,True,74.696,,,,"LINESTRING (22.2758181 43.9034579, 22.2758224 43.9038072, 22.275821 43.9038797, 22.275815 43.9041296)",
56659701,1,Курсулина,residential,True,False,197.555,,50,,"LINESTRING (22.275815 43.9041296, 22.2759537 43.9041708, 22.278095 43.9048063)",
562671160,,Пане Ђукића,tertiary,False,True,124.56099999999999,,50,,"LINESTRING (22.275815 43.9041296, 22.2758141 43.9041623, 22.2758138 43.904172, 22.2758135 43.9041836, 22.2758126 43.9042145, 22.2757966 43.9047861, 22.2757886 43.9051474, 22.2757863 43.9052496)",
867658652,2,Ђуре Салаја,residential,False,True,143.106,,50,,"LINESTRING (22.275815 43.9041296, 22.275691 43.904112, 22.2740593 43.9038927)",
