osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,width,access,junction
648615978,True,2,Мајора Милана Тепића,residential,50,False,82.891,"LINESTRING (21.7098113 43.5383073, 21.7097448 43.5382986, 21.7093011 43.5382321, 21.7088669 43.5381681, 21.7088036 43.5381588)",,,,,
648615984,False,2,Мајора Милана Тепића,residential,50,False,79.49600000000001,"LINESTRING (21.7098113 43.5383073, 21.7099008 43.5383215, 21.7106085 43.5384201, 21.7106714 43.5384291, 21.7107793 43.538444)",,,,,
648615985,False,2,Књаза Милоша,residential,50,True,173.38299999999998,"LINESTRING (21.7098113 43.5383073, 21.7098305 43.5382445, 21.7100464 43.5376555, 21.7103294 43.536871, 21.7103549 43.5367987)",,,,,
648615984,False,2,Мајора Милана Тепића,residential,50,True,79.496,"LINESTRING (21.7107793 43.538444, 21.7106714 43.5384291, 21.7106085 43.5384201, 21.7099008 43.5383215, 21.7098113 43.5383073)",,,,,
"[875161403, 1095167255]",True,2,Седмог јула,secondary,50,False,97.969,"LINESTRING (21.7107793 43.538444, 21.7107466 43.5385288, 21.7105217 43.5391432, 21.710497 43.5392083, 21.7104657 43.5392952)",217,,,,
"[875161411, 1095167259]",True,2,Седмог јула,secondary,50,False,114.48299999999999,"LINESTRING (21.7099608 43.5405999, 21.7099373 43.5406629, 21.7099095 43.5407364, 21.709865 43.5408516, 21.7098293 43.5409439, 21.7096593 43.5413841, 21.7095791 43.5415916)",217,,,,
"[1095167257, 1095167260, 1095167269]",False,"['2', '3']",Момчила Поповића,residential,50,True,119.78699999999999,"LINESTRING (21.7099608 43.5405999, 21.7100473 43.5406141, 21.710161 43.5406318, 21.7112135 43.5407959, 21.7112481 43.5408013, 21.7114141 43.5408249)",,,,,
"[1095167261, 1095167270, 1095167262]",False,"['2', '3']",Момчила Поповића,residential,50,False,79.818,"LINESTRING (21.7099608 43.5405999, 21.7098702 43.5405869, 21.7098398 43.5405821, 21.7096235 43.5405476, 21.7091904 43.5404787, 21.7091247 43.5404682, 21.7089932 43.5404473)",,,,,
"[875169435, 648615972]",False,2,Леле Поповић,secondary,50,True,175.166,"LINESTRING (21.7077964 43.5422874, 21.7077918 43.5423479, 21.7074199 43.5427842, 21.7066849 43.5435763, 21.7066518 43.543617)",217,,,,
875169437,False,2,Тихомира Ђорђевића,secondary,50,False,37.269999999999996,"LINESTRING (21.7077964 43.5422874, 21.7074673 43.542287, 21.7074378 43.5422867, 21.7073915 43.5422856, 21.7073341 43.5422835)",217,,,,
875169438,False,2,Тихомира Ђорђевића,secondary,50,True,41.989000000000004,"LINESTRING (21.7077964 43.5422874, 21.707926 43.5422861, 21.7081559 43.5422795, 21.7081867 43.5422795, 21.7083171 43.5422772)",217,,,,
646976135,True,2,Седмог јула,secondary,50,False,155.46099999999998,"LINESTRING (21.7112548 43.5370921, 21.7112599 43.5371081, 21.7112614 43.5371243, 21.7112585 43.5371439, 21.7112231 43.5372377, 21.7107939 43.5383985, 21.7107793 43.538444)",217,,,,
