osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,ref
190958682,residential,False,False,122.231,"LINESTRING (19.7098409 45.23601, 19.7099812 45.2371048)",,Петра Драпшина,50,
190958671,residential,False,False,89.698,"LINESTRING (19.7098409 45.23601, 19.7102486 45.236005, 19.7109823 45.2359505)",,Фрушкогорска,50,
190958671,residential,False,True,227.275,"LINESTRING (19.7098409 45.23601, 19.7085554 45.2360302, 19.7069426 45.2361093)",,Фрушкогорска,50,
190958671,residential,False,False,239.582,"LINESTRING (19.7038848 45.2361856, 19.7069426 45.2361093)",,Фрушкогорска,50,
190958671,residential,False,True,213.103,"LINESTRING (19.7038848 45.2361856, 19.7011654 45.2362619)",,Фрушкогорска,50,
"[1149666454, 190958678]",residential,False,"[False, True]",344.722,"LINESTRING (19.7038848 45.2361856, 19.7039423 45.2350042, 19.7035309 45.2349218, 19.7032472 45.2348807, 19.7032012 45.2348741, 19.7026805 45.2347786, 19.7025665 45.2347504, 19.7024094 45.2347048, 19.7021144 45.2346334, 19.7018178 45.2345616, 19.7016915 45.2345443, 19.7015929 45.2345378, 19.7014882 45.2345399, 19.7014142 45.2345573, 19.7013323 45.2345906)",,Јована Поповића,50,
190958671,residential,False,False,213.103,"LINESTRING (19.7011654 45.2362619, 19.7038848 45.2361856)",,Фрушкогорска,50,
190958697,residential,False,False,186.404,"LINESTRING (19.7011654 45.2362619, 19.7012916 45.2347777, 19.7013189 45.2346275, 19.7013323 45.2345906)",,Фрушкогорска,50,
190958697,residential,False,True,216.33200000000002,"LINESTRING (19.7011654 45.2362619, 19.7010581 45.2369096, 19.7010466 45.2369788, 19.7009675 45.2376895, 19.7009656 45.2380499, 19.7009703 45.2380904, 19.7009907 45.2381993)",,Фрушкогорска,50,
115395618,tertiary,False,False,74.201,"LINESTRING (19.7110604 45.236977, 19.7119951 45.2368671)",,Цара Лазара,50,
115395618,tertiary,False,True,85.689,"LINESTRING (19.7110604 45.236977, 19.7099812 45.2371048)",,Цара Лазара,50,
190958676,residential,False,False,114.305,"LINESTRING (19.7110604 45.236977, 19.7109823 45.2359505)",,Ратарска,50,
190958676,residential,False,True,114.202,"LINESTRING (19.7110604 45.236977, 19.7111959 45.2379996)",,Ратарска,50,
115395618,tertiary,False,False,85.689,"LINESTRING (19.7099812 45.2371048, 19.7110604 45.236977)",,Цара Лазара,50,
115395618,tertiary,False,True,145.264,"LINESTRING (19.7099812 45.2371048, 19.7081498 45.2373134)",,Цара Лазара,50,
190958682,residential,False,False,92.725,"LINESTRING (19.7099812 45.2371048, 19.7101169 45.2379332)",,Петра Драпшина,50,
190958682,residential,False,True,122.231,"LINESTRING (19.7099812 45.2371048, 19.7098409 45.23601)",,Петра Драпшина,50,
115395618,tertiary,False,False,101.811,"LINESTRING (19.7068763 45.2374982, 19.7081498 45.2373134)",,Цара Лазара,50,
115395618,tertiary,False,True,6.241,"LINESTRING (19.7068763 45.2374982, 19.7067979 45.2375083)",,Цара Лазара,50,
190958687,residential,False,False,154.526,"LINESTRING (19.7068763 45.2374982, 19.7069426 45.2361093)",,Уроша Предића,50,
190958682,residential,False,True,92.725,"LINESTRING (19.7101169 45.2379332, 19.7099812 45.2371048)",,Петра Драпшина,50,
115395971,residential,False,False,200.121,"LINESTRING (19.7101169 45.2379332, 19.7084182 45.237841, 19.7083349 45.2378236, 19.7082846 45.237795, 19.7082564 45.2377617, 19.7081498 45.2373134)",,Пионирска,50,
115395971,residential,False,True,84.80699999999999,"LINESTRING (19.7101169 45.2379332, 19.7106313 45.2379649, 19.7111959 45.2379996)",,Пионирска,50,
115395971,residential,False,True,13.657,"LINESTRING (19.7111959 45.2379996, 19.711369 45.2380147)",,Пионирска,50,
190958676,residential,False,False,114.202,"LINESTRING (19.7111959 45.2379996, 19.7110604 45.236977)",,Ратарска,50,
115395971,residential,False,False,84.80699999999999,"LINESTRING (19.7111959 45.2379996, 19.7106313 45.2379649, 19.7101169 45.2379332)",,Пионирска,50,
190958706,residential,False,False,101.74000000000001,"LINESTRING (19.7009513 45.2418137, 19.7009394 45.2413749, 19.7009524 45.2408989)",2,Железничка,RS:urban,
191741454,residential,False,True,164.601,"LINESTRING (19.7078409 45.2395894, 19.709935 45.2397197)",,Бранка Ћопића,50,
115395970,residential,False,True,55.779,"LINESTRING (19.7113605 45.2399045, 19.7118 45.2395097)",,Грмечка,50,
115395970,residential,False,False,156.611,"LINESTRING (19.7113605 45.2399045, 19.7107457 45.2405091, 19.7102666 45.2409238, 19.7101498 45.2410248)",,Грмечка,50,
191741454,residential,False,False,114.976,"LINESTRING (19.7113605 45.2399045, 19.7112513 45.2398505, 19.7110897 45.2398102, 19.7108898 45.2397773, 19.709935 45.2397197)",,Бранка Ћопића,50,
263192188,residential,False,False,680.21,"LINESTRING (19.7094445 45.2415891, 19.7020935 45.2401743, 19.7010617 45.2399828)",,Доктора Младена Стојановића,50,
1224991583,tertiary,False,True,83.586,"LINESTRING (19.7094445 45.2415891, 19.7099975 45.2411467, 19.7101498 45.2410248)",,Грмечка,RS:urban,
191741454,residential,False,False,164.601,"LINESTRING (19.709935 45.2397197, 19.7078409 45.2395894)",,Бранка Ћопића,50,
1046798802,residential,False,True,138.924,"LINESTRING (19.709935 45.2397197, 19.7094931 45.2409297)",,,40,
191741454,residential,False,True,114.976,"LINESTRING (19.709935 45.2397197, 19.7108898 45.2397773, 19.7110897 45.2398102, 19.7112513 45.2398505, 19.7113605 45.2399045)",,Бранка Ћопића,50,
1046798802,residential,False,False,138.924,"LINESTRING (19.7094931 45.2409297, 19.709935 45.2397197)",,,40,
366315091,primary,False,False,486.007,"LINESTRING (19.7094931 45.2409297, 19.7092955 45.2408913, 19.7083398 45.2407058, 19.703873 45.2398341, 19.7035109 45.2397634)",2,Раде Кондића,RS:urban,12
1193021783,primary,False,True,52.493,"LINESTRING (19.7094931 45.2409297, 19.7099417 45.2409947, 19.7100441 45.2410095, 19.7101498 45.2410248)",3,Раде Кондића,RS:urban,12
115395969,residential,False,True,130.223,"LINESTRING (19.7119627 45.238038, 19.7119951 45.2368671)",,Сремска,50,
115395971,residential,False,False,46.559,"LINESTRING (19.7119627 45.238038, 19.711369 45.2380147)",,Пионирска,50,
115395618,tertiary,False,True,74.201,"LINESTRING (19.7119951 45.2368671, 19.7110604 45.236977)",,Цара Лазара,50,
115395969,residential,False,False,130.223,"LINESTRING (19.7119951 45.2368671, 19.7119627 45.238038)",,Сремска,50,
115395969,residential,False,True,124.686,"LINESTRING (19.7119951 45.2368671, 19.7119833 45.2357458)",,Сремска,50,
646140478,residential,False,True,85.14099999999999,"LINESTRING (19.7070189 45.2353467, 19.7069734 45.2355365, 19.7069426 45.2361093)",,Уроша Предића,40,
"[366315091, 1193021780, 1228234395]",primary,False,False,159.729,"LINESTRING (19.7027517 45.2395116, 19.7026303 45.2394529, 19.7023597 45.2393165, 19.702222 45.2392347, 19.7020735 45.2391464, 19.7018921 45.2390385, 19.7017346 45.2389449, 19.7016024 45.238879, 19.7014228 45.2388019, 19.7013927 45.2387907, 19.7013602 45.2387786, 19.701096 45.2386804)","['2', '3']",Раде Кондића,RS:urban,12
366315091,primary,False,True,65.891,"LINESTRING (19.7027517 45.2395116, 19.7029233 45.2395805, 19.7030894 45.239647, 19.7032657 45.2397004, 19.7035109 45.2397634)",2,Раде Кондића,RS:urban,12
646140472,residential,False,False,136.17,"LINESTRING (19.7027517 45.2395116, 19.70266 45.2395334, 19.7025889 45.239539, 19.7025098 45.2395362, 19.7024346 45.2395195, 19.7019324 45.2394026, 19.7010993 45.2391948)",,,40,
190958671,residential,False,True,239.582,"LINESTRING (19.7069426 45.2361093, 19.7038848 45.2361856)",,Фрушкогорска,50,
190958687,residential,False,True,154.526,"LINESTRING (19.7069426 45.2361093, 19.7068763 45.2374982)",,Уроша Предића,50,
190958671,residential,False,False,227.275,"LINESTRING (19.7069426 45.2361093, 19.7085554 45.2360302, 19.7098409 45.23601)",,Фрушкогорска,50,
646140478,residential,False,False,85.14099999999999,"LINESTRING (19.7069426 45.2361093, 19.7069734 45.2355365, 19.7070189 45.2353467)",,Уроша Предића,40,
190958697,residential,False,False,20.332,"LINESTRING (19.7013777 45.2344729, 19.7014887 45.2343076)",,Фрушкогорска,50,
190958697,residential,False,True,13.581,"LINESTRING (19.7013777 45.2344729, 19.7013716 45.234482, 19.7013323 45.2345906)",,Фрушкогорска,50,
190958697,residential,False,False,13.581,"LINESTRING (19.7013323 45.2345906, 19.7013716 45.234482, 19.7013777 45.2344729)",,Фрушкогорска,50,
190958697,residential,False,True,186.404,"LINESTRING (19.7013323 45.2345906, 19.7013189 45.2346275, 19.7012916 45.2347777, 19.7011654 45.2362619)",,Фрушкогорска,50,
"[190958678, 1149666454]",residential,False,"[False, True]",344.722,"LINESTRING (19.7013323 45.2345906, 19.7014142 45.2345573, 19.7014882 45.2345399, 19.7015929 45.2345378, 19.7016915 45.2345443, 19.7018178 45.2345616, 19.7021144 45.2346334, 19.7024094 45.2347048, 19.7025665 45.2347504, 19.7026805 45.2347786, 19.7032012 45.2348741, 19.7032472 45.2348807, 19.7035309 45.2349218, 19.7039423 45.2350042, 19.7038848 45.2361856)",,Јована Поповића,50,
