osmid,ref,name,highway,oneway,reversed,length,bridge,lanes,geometry
714000853,,Каралејска,residential,False,True,519.956,,,"LINESTRING (22.0790729 42.8932354, 22.0790089 42.8932334, 22.0789451 42.8932374, 22.0788825 42.8932472, 22.0788161 42.8932645, 22.0787537 42.8932884, 22.078711 42.8933069, 22.0786649 42.8933205, 22.0786166 42.8933286, 22.0785671 42.8933313, 22.0785164 42.8933282, 22.0784657 42.8933322, 22.078417 42.893343, 22.0783797 42.8933568, 22.0783457 42.8933746, 22.0783158 42.893396, 22.0782413 42.8934857, 22.0780744 42.8937433, 22.0779477 42.8938932, 22.0777452 42.8941029, 22.0776644 42.8941648, 22.0775833 42.8942094, 22.0775174 42.8942317, 22.0774127 42.8942292, 22.0773704 42.8942106, 22.0773485 42.8941685, 22.0773197 42.8940509, 22.0772852 42.8937276, 22.0771967 42.8935174, 22.077145 42.8933592, 22.0771423 42.8931794, 22.077186 42.8930497, 22.0772356 42.8929848, 22.0773281 42.8928856, 22.0773724 42.8928384, 22.0773831 42.8927991, 22.0773616 42.8927677, 22.0773026 42.8927579, 22.0772208 42.8927608, 22.0771015 42.8927844, 22.0769472 42.8928384, 22.0763617 42.8931256, 22.0760204 42.8932574, 22.0758166 42.8932783, 22.0756092 42.8932789)"
38886296,,Петнаести септембар,residential,False,False,56.995,,,"LINESTRING (22.0766242 42.8898902, 22.0772018 42.8901794)"
38886296,,Петнаести септембар,residential,False,True,40.754,,,"LINESTRING (22.0766242 42.8898902, 22.0762112 42.8896834)"
999534789,,,residential,False,True,104.128,,,"LINESTRING (22.0766242 42.8898902, 22.0765429 42.8901079, 22.0765201 42.8901533, 22.0764913 42.8901968, 22.0764654 42.8902286, 22.0764354 42.8902581, 22.07641 42.8902738, 22.0763801 42.8902846, 22.0763478 42.8902907, 22.0763223 42.8902908, 22.076298 42.8902864, 22.0758604 42.8899999)"
999534435,,,residential,False,True,54.68,,,"LINESTRING (22.0791771 42.8886924, 22.079323 42.8884532, 22.0794511 42.8882435)"
999534436,,,residential,False,False,77.073,,,"LINESTRING (22.0791771 42.8886924, 22.0792425 42.88872, 22.0795497 42.8888544, 22.0795642 42.8888561, 22.0795788 42.8888551, 22.0796024 42.8888471, 22.0796191 42.8888325, 22.079728 42.8886557, 22.0797877 42.8885417)"
999534436,,,residential,False,True,59.666,,,"LINESTRING (22.0791771 42.8886924, 22.078867 42.8885618, 22.0785285 42.8884441)"
999534435,,,residential,False,False,54.68,,,"LINESTRING (22.0794511 42.8882435, 22.079323 42.8884532, 22.0791771 42.8886924)"
999534436,,,residential,False,True,77.07300000000001,,,"LINESTRING (22.0797877 42.8885417, 22.079728 42.8886557, 22.0796191 42.8888325, 22.0796024 42.8888471, 22.0795788 42.8888551, 22.0795642 42.8888561, 22.0795497 42.8888544, 22.0792425 42.88872, 22.0791771 42.8886924)"
689473450,,Петнаести септембар,residential,False,False,186.57100000000003,,,"LINESTRING (22.0785285 42.8884441, 22.0786384 42.8882626, 22.0790471 42.8875476, 22.0790814 42.8871734, 22.0790627 42.8868446)"
689473450,,Петнаести септембар,residential,False,True,221.58800000000002,,,"LINESTRING (22.0785285 42.8884441, 22.0784784 42.8885268, 22.0781928 42.8889985, 22.0777779 42.889499, 22.0772018 42.8901794)"
999534436,,,residential,False,False,59.666,,,"LINESTRING (22.0785285 42.8884441, 22.078867 42.8885618, 22.0791771 42.8886924)"
38842967,,Двадесетдеветог новембра,residential,False,True,45.336,,,"LINESTRING (22.0758604 42.8899999, 22.0762112 42.8896834)"
38842967,,Двадесетдеветог новембра,residential,False,False,90.372,,,"LINESTRING (22.0758604 42.8899999, 22.0754882 42.8903357, 22.0751611 42.8906308)"
999534789,,,residential,False,False,104.12800000000001,,,"LINESTRING (22.0758604 42.8899999, 22.076298 42.8902864, 22.0763223 42.8902908, 22.0763478 42.8902907, 22.0763801 42.8902846, 22.07641 42.8902738, 22.0764354 42.8902581, 22.0764654 42.8902286, 22.0764913 42.8901968, 22.0765201 42.8901533, 22.0765429 42.8901079, 22.0766242 42.8898902)"
38842969,,Ђорђа Величковића,residential,False,True,10.176,,,"LINESTRING (22.0728102 42.8928388, 22.0728459 42.8927511)"
38842969,,Ђорђа Величковића,residential,False,False,91.119,,,"LINESTRING (22.0728102 42.8928388, 22.0727883 42.8929315, 22.0727783 42.893013, 22.0727823 42.893098, 22.0728955 42.8936503)"
999536229,,,residential,False,True,24.256999999999998,,,"LINESTRING (22.0728102 42.8928388, 22.0727378 42.8928421, 22.0726436 42.8928428, 22.0725127 42.892847)"
999536230,,,residential,False,True,98.80099999999999,,,"LINESTRING (22.0726125 42.8937325, 22.0725605 42.8932305, 22.0725127 42.892847)"
999536229,,,residential,False,False,24.256999999999998,,,"LINESTRING (22.0725127 42.892847, 22.0726436 42.8928428, 22.0727378 42.8928421, 22.0728102 42.8928388)"
999536230,,,residential,False,False,98.80099999999999,,,"LINESTRING (22.0725127 42.892847, 22.0725605 42.8932305, 22.0726125 42.8937325)"
999536230,,,residential,False,True,27.195,,,"LINESTRING (22.0725127 42.892847, 22.0724684 42.8927667, 22.072425 42.8926949, 22.0723683 42.8926272)"
999536230,,,residential,False,False,27.195,,,"LINESTRING (22.0723683 42.8926272, 22.072425 42.8926949, 22.0724684 42.8927667, 22.0725127 42.892847)"
38842967,,Двадесетдеветог новембра,residential,False,True,55.662,,,"LINESTRING (22.074703 42.8910022, 22.0751611 42.8906308)"
38842967,,Двадесетдеветог новембра,residential,False,False,212.649,,,"LINESTRING (22.074703 42.8910022, 22.0742656 42.8913569, 22.0736852 42.8918916, 22.073199 42.8923017, 22.0729638 42.8924182)"
999536231,,,residential,False,True,65.30199999999999,,,"LINESTRING (22.074703 42.8910022, 22.0750818 42.8912364, 22.0753185 42.8913784)"
999536231,,,residential,False,False,65.30199999999999,,,"LINESTRING (22.0753185 42.8913784, 22.0750818 42.8912364, 22.074703 42.8910022)"
"[39055104, 38886932, 39055103]",438,Михајла Пупина,tertiary,False,True,129.4,yes,2,"LINESTRING (22.0711594 42.8911731, 22.0713413 42.8913102, 22.0718802 42.8917446, 22.0719638 42.8918103, 22.0722528 42.8920167)"
999539712,,,unclassified,False,True,411.215,,,"LINESTRING (22.0711594 42.8911731, 22.0711774 42.8911318, 22.0711926 42.8910767, 22.0711972 42.8910328, 22.0711954 42.8909887, 22.0711872 42.8909451, 22.0711857 42.8908962, 22.0711957 42.890848, 22.0712167 42.8908016, 22.0712492 42.8907574, 22.0712918 42.8907181, 22.0716391 42.8905255, 22.0718512 42.8904072, 22.071898 42.8903811, 22.0719923 42.8903323, 22.072126 42.8902632, 22.0725149 42.8900411, 22.0728099 42.8898593, 22.0729093 42.8897998, 22.0730138 42.8897453, 22.0731324 42.8896921, 22.0732565 42.8896461, 22.0733349 42.8896216, 22.0734148 42.8895999, 22.0734993 42.8895784, 22.0735809 42.8895515, 22.0736589 42.8895194, 22.0737364 42.8894802, 22.0738086 42.8894358, 22.0738748 42.8893867, 22.0743951 42.8889406, 22.0744418 42.8888954, 22.074483 42.8888475, 22.0745185 42.8887971, 22.0745641 42.8887328, 22.074611 42.8886787)"
999539712,,,unclassified,False,False,411.215,,,"LINESTRING (22.074611 42.8886787, 22.0745641 42.8887328, 22.0745185 42.8887971, 22.074483 42.8888475, 22.0744418 42.8888954, 22.0743951 42.8889406, 22.0738748 42.8893867, 22.0738086 42.8894358, 22.0737364 42.8894802, 22.0736589 42.8895194, 22.0735809 42.8895515, 22.0734993 42.8895784, 22.0734148 42.8895999, 22.0733349 42.8896216, 22.0732565 42.8896461, 22.0731324 42.8896921, 22.0730138 42.8897453, 22.0729093 42.8897998, 22.0728099 42.8898593, 22.0725149 42.8900411, 22.072126 42.8902632, 22.0719923 42.8903323, 22.071898 42.8903811, 22.0718512 42.8904072, 22.0716391 42.8905255, 22.0712918 42.8907181, 22.0712492 42.8907574, 22.0712167 42.8908016, 22.0711957 42.890848, 22.0711857 42.8908962, 22.0711872 42.8909451, 22.0711954 42.8909887, 22.0711972 42.8910328, 22.0711926 42.8910767, 22.0711774 42.8911318, 22.0711594 42.8911731)"
38842969,,Ђорђа Величковића,residential,False,True,50.28,,,"LINESTRING (22.0729792 42.8940983, 22.0728955 42.8936503)"
"[38842969, 38906629, 824449390]",,Ђорђа Величковића,residential,False,False,66.17399999999999,yes,,"LINESTRING (22.0729792 42.8940983, 22.0730557 42.8945079, 22.0730841 42.8946461, 22.0730985 42.8946867)"
1075123807,,,residential,False,False,321.81999999999994,,,"LINESTRING (22.0729792 42.8940983, 22.074007 42.8940441, 22.0741007 42.8940566, 22.0741816 42.8940862, 22.0742476 42.8941377, 22.0744051 42.8942843, 22.074437 42.8942999, 22.0744988 42.8943108, 22.0746201 42.894317, 22.0748139 42.8943217, 22.0749103 42.8943356, 22.0749878 42.8943686, 22.075059 42.8944087, 22.0751177 42.8944511, 22.0751692 42.8944984, 22.0752127 42.8945498, 22.0752769 42.8946525, 22.0754881 42.8949892, 22.0755101 42.8950449, 22.0755219 42.8950808, 22.0755371 42.8950994, 22.0755581 42.8951144, 22.0755835 42.895125, 22.0756118 42.8951305, 22.075641 42.8951306, 22.075704 42.8951179, 22.0758046 42.8950874, 22.0759106 42.8950437, 22.0760998 42.8949793)"
1075123807,,,residential,False,True,321.82,,,"LINESTRING (22.0760998 42.8949793, 22.0759106 42.8950437, 22.0758046 42.8950874, 22.075704 42.8951179, 22.075641 42.8951306, 22.0756118 42.8951305, 22.0755835 42.895125, 22.0755581 42.8951144, 22.0755371 42.8950994, 22.0755219 42.8950808, 22.0755101 42.8950449, 22.0754881 42.8949892, 22.0752769 42.8946525, 22.0752127 42.8945498, 22.0751692 42.8944984, 22.0751177 42.8944511, 22.075059 42.8944087, 22.0749878 42.8943686, 22.0749103 42.8943356, 22.0748139 42.8943217, 22.0746201 42.894317, 22.0744988 42.8943108, 22.074437 42.8942999, 22.0744051 42.8942843, 22.0742476 42.8941377, 22.0741816 42.8940862, 22.0741007 42.8940566, 22.074007 42.8940441, 22.0729792 42.8940983)"
1075123808,,1. мај,residential,False,True,62.742,,,"LINESTRING (22.0760998 42.8949793, 22.0760881 42.894942, 22.0760829 42.8949038, 22.076101 42.8944164)"
1075123808,,1. мај,residential,False,False,62.742,,,"LINESTRING (22.076101 42.8944164, 22.0760829 42.8949038, 22.0760881 42.894942, 22.0760998 42.8949793)"
38842967,,Двадесетдеветог новембра,residential,False,True,212.649,,,"LINESTRING (22.0729638 42.8924182, 22.073199 42.8923017, 22.0736852 42.8918916, 22.0742656 42.8913569, 22.074703 42.8910022)"
38842969,,Ђорђа Величковића,residential,False,False,38.305,,,"LINESTRING (22.0729638 42.8924182, 22.0729067 42.8926178, 22.0728459 42.8927511)"
44783567,,Трг маршала Тита,residential,True,False,75.45200000000001,,,"LINESTRING (22.0729638 42.8924182, 22.0728374 42.8924073, 22.0723253 42.8921048, 22.072301 42.8920835, 22.0722836 42.8920622, 22.0722528 42.8920167)"
