osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry,bridge,tunnel
107576139,False,,,residential,40,True,64.675,Јована Монастерлије,"LINESTRING (19.8776036 45.2407563, 19.8775099 45.2406701, 19.8771686 45.2402626)",,
1240405037,False,,,residential,50,False,75.856,,"LINESTRING (19.8795868 45.2396877, 19.8802518 45.2391916)",,
107576137,False,,,residential,50,True,55.682,Драгутина Шенка,"LINESTRING (19.8795868 45.2396877, 19.8794931 45.2396284, 19.8792804 45.2394856, 19.8790724 45.239342)",,
331352992,False,,,residential,,False,42.994,Драгутина Шенка,"LINESTRING (19.8795868 45.2396877, 19.8797598 45.2397969, 19.8799988 45.2399433)",,
"[263082196, 263082198]",False,,,residential,50,False,168.527,"['Виноградска', 'Книнска']","LINESTRING (19.8760024 45.2389716, 19.8759018 45.238695, 19.8759059 45.2386394, 19.8759363 45.2386035, 19.8759822 45.238594, 19.8760565 45.2385905, 19.8761555 45.2385935, 19.8762761 45.2386062, 19.8773992 45.2387538, 19.877521 45.2387636)",,
263082198,False,,,residential,50,True,70.919,Книнска,"LINESTRING (19.8760024 45.2389716, 19.8760678 45.2391622, 19.8760917 45.2392791, 19.8761571 45.2395994)",,
263082198,False,,,residential,50,False,74.698,Книнска,"LINESTRING (19.8762932 45.2402643, 19.8761571 45.2395994)",,
263082198,False,,,residential,50,True,43.765,Книнска,"LINESTRING (19.8762932 45.2402643, 19.8763726 45.2406539)",,
107576133,True,,,residential,40,False,262.04699999999997,Молинаријева,"LINESTRING (19.8762932 45.2402643, 19.8771627 45.2398532, 19.8772243 45.2398093, 19.8772654 45.2397481, 19.8772952 45.2396877, 19.8773024 45.2396353, 19.877179 45.2391741, 19.8771557 45.2391232, 19.8770996 45.2390903, 19.8770162 45.2390561, 19.8769198 45.239041, 19.8761512 45.2389429, 19.8760847 45.238943, 19.8760024 45.2389716)",,
107576138,False,,,residential,,False,68.62,Виноградска,"LINESTRING (19.877521 45.2387636, 19.877391 45.2383298, 19.877358 45.2382828, 19.8773048 45.238261, 19.8771985 45.2382391)",,
263082196,False,,,residential,50,False,192.06199999999998,Виноградска,"LINESTRING (19.877521 45.2387636, 19.8775799 45.2389062, 19.8776624 45.2390955, 19.8777113 45.2392234, 19.877751 45.2393357, 19.8777777 45.2394258, 19.8777995 45.2395334, 19.8778063 45.2396382, 19.8778039 45.2397803, 19.877788 45.239849, 19.8777551 45.2399113, 19.8776925 45.2399838, 19.8776159 45.2400407, 19.8775027 45.2401037, 19.8771686 45.2402626)",,
"[263082196, 263082198]",False,,,residential,50,True,168.52700000000002,"['Виноградска', 'Книнска']","LINESTRING (19.877521 45.2387636, 19.8773992 45.2387538, 19.8762761 45.2386062, 19.8761555 45.2385935, 19.8760565 45.2385905, 19.8759822 45.238594, 19.8759363 45.2386035, 19.8759059 45.2386394, 19.8759018 45.238695, 19.8760024 45.2389716)",,
107576131,False,,,residential,50,True,40.351,Јована Монастерлије,"LINESTRING (19.8771136 45.2408647, 19.877305 45.240836, 19.8774675 45.2407982, 19.8775486 45.2407736, 19.8776036 45.2407563)",,
107576139,False,,,residential,40,False,64.675,Јована Монастерлије,"LINESTRING (19.8771686 45.2402626, 19.8775099 45.2406701, 19.8776036 45.2407563)",,
263082196,False,,,residential,50,True,192.062,Виноградска,"LINESTRING (19.8771686 45.2402626, 19.8775027 45.2401037, 19.8776159 45.2400407, 19.8776925 45.2399838, 19.8777551 45.2399113, 19.877788 45.239849, 19.8778039 45.2397803, 19.8778063 45.2396382, 19.8777995 45.2395334, 19.8777777 45.2394258, 19.877751 45.2393357, 19.8777113 45.2392234, 19.8776624 45.2390955, 19.8775799 45.2389062, 19.877521 45.2387636)",,
263082197,False,,,residential,40,False,76.009,Виноградска,"LINESTRING (19.8771686 45.2402626, 19.8767706 45.2404583, 19.8763726 45.2406539)",,
"[871135049, 871138926, 736515797, 107174648, 736509788]",False,"['2', '3']",21,primary,"['50', '30']",False,281.736,Рачког,"LINESTRING (19.8834977 45.2397556, 19.8833616 45.2401187, 19.8832476 45.2404303, 19.8831638 45.2406701, 19.8830422 45.2409917, 19.8830283 45.2410285, 19.8829815 45.2411275, 19.8829601 45.241173, 19.882936 45.2412192, 19.8829098 45.2412644, 19.8828735 45.241321, 19.8828618 45.2413363, 19.8826931 45.2415574, 19.8826079 45.241664, 19.8823759 45.2419596, 19.8822807 45.242088, 19.8822626 45.2421183)",,
107174648,False,2,21,primary,50,True,50.068,Рачког,"LINESTRING (19.8834977 45.2397556, 19.883523 45.2396911, 19.8835269 45.2396814, 19.8835314 45.2396697, 19.8835372 45.2396551, 19.8835403 45.239647, 19.883668 45.2393216)",,
943219618,False,,,residential,50,True,133.78400000000002,Динка Шимуновића,"LINESTRING (19.8834977 45.2397556, 19.8834012 45.2397438, 19.8833227 45.2397395, 19.8819463 45.2397244, 19.8817913 45.2397324)",,
107630021,False,,,residential,40,True,10.358,Транџаментска,"LINESTRING (19.8764739 45.2435871, 19.876417 45.2436712)",,
107630021,False,,,residential,40,False,80.943,Транџаментска,"LINESTRING (19.8764739 45.2435871, 19.8766074 45.2432716, 19.8766668 45.2430857, 19.8767183 45.2428807)",,
107630025,False,,,residential,50,False,90.723,Тунислава Пауновића,"LINESTRING (19.8764739 45.2435871, 19.8773635 45.2434375, 19.8774863 45.2434029, 19.8775691 45.2433499)",,
943219617,False,,,residential,,False,131.44,Мајурска,"LINESTRING (19.8765214 45.2447772, 19.8761729 45.2452389, 19.8761539 45.2452593, 19.8761306 45.2452744, 19.8761075 45.2452859, 19.8760817 45.2452974, 19.8760575 45.2453059, 19.8760361 45.2453105, 19.8760156 45.2453119, 19.8759923 45.2453124, 19.8759701 45.2453124, 19.8759519 45.2453105, 19.875925 45.2453065, 19.8759033 45.2453015, 19.8758866 45.2452956, 19.8758696 45.2452872, 19.8758535 45.2452762, 19.8758396 45.2452643, 19.8758273 45.24525, 19.8758203 45.2452409, 19.8758148 45.2452298, 19.8758102 45.2452133, 19.8758084 45.2451997, 19.8758072 45.2451831, 19.8757787 45.2448873)",,
"[107630017, 107630021]",False,,,residential,40,"[False, True]",156.43,Транџаментска,"LINESTRING (19.8757787 45.2448873, 19.8757239 45.244816, 19.8756524 45.244801, 19.8756321 45.2447577, 19.8756277 45.2447142, 19.8756509 45.2446644, 19.875701 45.2445837, 19.8760619 45.2441677, 19.8762343 45.2439412, 19.876417 45.2436712)",,
"[107630018, 331093346]",False,,,residential,40,"[False, True]",228.91400000000004,"['Мајурска', 'Тунислава Пауновића']","LINESTRING (19.8757787 45.2448873, 19.8758748 45.2448034, 19.8766099 45.2444981, 19.8767064 45.2444516, 19.876792 45.2444045, 19.8768545 45.2443559, 19.8769148 45.2442708, 19.8769993 45.2441484, 19.8772682 45.2437445, 19.8773171 45.2436704, 19.8774071 45.2435428, 19.8774788 45.2434532, 19.8775691 45.2433499)",,
943219617,False,,,residential,,True,131.44,Мајурска,"LINESTRING (19.8757787 45.2448873, 19.8758072 45.2451831, 19.8758084 45.2451997, 19.8758102 45.2452133, 19.8758148 45.2452298, 19.8758203 45.2452409, 19.8758273 45.24525, 19.8758396 45.2452643, 19.8758535 45.2452762, 19.8758696 45.2452872, 19.8758866 45.2452956, 19.8759033 45.2453015, 19.875925 45.2453065, 19.8759519 45.2453105, 19.8759701 45.2453124, 19.8759923 45.2453124, 19.8760156 45.2453119, 19.8760361 45.2453105, 19.8760575 45.2453059, 19.8760817 45.2452974, 19.8761075 45.2452859, 19.8761306 45.2452744, 19.8761539 45.2452593, 19.8761729 45.2452389, 19.8765214 45.2447772)",,
107630021,False,,,residential,40,False,10.358,Транџаментска,"LINESTRING (19.876417 45.2436712, 19.8764739 45.2435871)",,
"[107630017, 107630021]",False,,,residential,40,"[False, True]",156.43,Транџаментска,"LINESTRING (19.876417 45.2436712, 19.8762343 45.2439412, 19.8760619 45.2441677, 19.875701 45.2445837, 19.8756509 45.2446644, 19.8756277 45.2447142, 19.8756321 45.2447577, 19.8756524 45.244801, 19.8757239 45.244816, 19.8757787 45.2448873)",,
1239699003,False,,,residential,30,True,15.82,Фрање Штефановића,"LINESTRING (19.8868506 45.2399078, 19.886676 45.2398362)",,
"[143854314, 289031397, 252399090]",False,,,residential,"['40', '50']","[False, True]",372.39199999999994,"['Фрање Штефановића', 'Подунавског одреда', 'Железнички прилаз']","LINESTRING (19.8868506 45.2399078, 19.8875502 45.2402529, 19.8873273 45.240843, 19.8873157 45.2408729, 19.8868893 45.2416661, 19.8868257 45.2417495, 19.8867466 45.2418184, 19.8866969 45.2418444, 19.8866485 45.2418545, 19.8866124 45.2418552, 19.8865689 45.2418434, 19.886538 45.2418222, 19.8865272 45.2417907, 19.886536 45.2416617, 19.8865092 45.2415956, 19.8864762 45.2415372, 19.8864347 45.2414945, 19.8863912 45.2414634, 19.8863248 45.2414331, 19.8862401 45.2414079, 19.886163 45.2414042, 19.8859276 45.2417049)",,
"[600352427, 143854319]",False,,,residential,40,"[False, True]",201.089,Фрање Штефановића,"LINESTRING (19.8868506 45.2399078, 19.8878473 45.238626, 19.8878905 45.238552, 19.8879066 45.2385029, 19.8879307 45.2383971, 19.8879281 45.2382876)",,
"[252399089, 107381597, 286986911]",False,2,100,secondary,RS:urban,True,78.30900000000001,Прерадовићева,"LINESTRING (19.8843275 45.2408604, 19.8842908 45.2409045, 19.8842507 45.2409484, 19.8842425 45.2409567, 19.8841937 45.2410064, 19.8841393 45.2410587, 19.8841274 45.2410701, 19.8841245 45.2410729, 19.8840562 45.2411352, 19.8839825 45.2412023, 19.8839718 45.2412098, 19.8839631 45.241216, 19.8838811 45.2412804, 19.8838241 45.2413252, 19.8837118 45.2414134)",yes,
1239698996,False,2,100,secondary,,False,144.496,Прерадовићева,"LINESTRING (19.8843275 45.2408604, 19.8843735 45.2408034, 19.8844014 45.2407688, 19.8852393 45.2397306)",,
263082198,False,,,residential,50,True,74.698,Книнска,"LINESTRING (19.8761571 45.2395994, 19.8762932 45.2402643)",,
263082198,False,,,residential,50,False,70.919,Книнска,"LINESTRING (19.8761571 45.2395994, 19.8760917 45.2392791, 19.8760678 45.2391622, 19.8760024 45.2389716)",,
144715864,False,,,residential,,True,267.218,Душка Радовића,"LINESTRING (19.8869576 45.2431664, 19.8871861 45.2435971, 19.8873546 45.2439859, 19.8876037 45.2446788, 19.8877326 45.2449869, 19.8877886 45.2450769, 19.8878576 45.2451553, 19.8879777 45.2452631, 19.8881543 45.245384)",,
144715864,False,,,residential,,False,267.218,Душка Радовића,"LINESTRING (19.8881543 45.245384, 19.8879777 45.2452631, 19.8878576 45.2451553, 19.8877886 45.2450769, 19.8877326 45.2449869, 19.8876037 45.2446788, 19.8873546 45.2439859, 19.8871861 45.2435971, 19.8869576 45.2431664)",,
"[313867828, 882307118]",False,,,residential,40,"[False, True]",31.442999999999998,Божидара Аџије,"LINESTRING (19.8881543 45.245384, 19.8880557 45.2455058, 19.8879555 45.2456297)",viaduct,
"[314016166, 314016159]",False,,,residential,50,True,507.25400000000013,"['Мостарска', 'Нова 10']","LINESTRING (19.8879555 45.2456297, 19.8878704 45.2455294, 19.8877357 45.2454132, 19.8874365 45.2452167, 19.886189 45.2446842, 19.8867768 45.2439496, 19.8868159 45.2439024, 19.8868598 45.2438611, 19.8869062 45.2438422, 19.8869416 45.2438371, 19.8869757 45.2438371, 19.8870135 45.2438457, 19.8870355 45.2438594, 19.887055 45.2438783, 19.8875104 45.2448977, 19.8875643 45.2450072, 19.8876135 45.2451027, 19.8876625 45.245183, 19.887716 45.2452596, 19.8877884 45.2453264, 19.8878644 45.2454114, 19.8879058 45.2454892, 19.8879555 45.2456297)",,
"[314016166, 314016159]",False,,,residential,50,False,507.254,"['Мостарска', 'Нова 10']","LINESTRING (19.8879555 45.2456297, 19.8879058 45.2454892, 19.8878644 45.2454114, 19.8877884 45.2453264, 19.887716 45.2452596, 19.8876625 45.245183, 19.8876135 45.2451027, 19.8875643 45.2450072, 19.8875104 45.2448977, 19.887055 45.2438783, 19.8870355 45.2438594, 19.8870135 45.2438457, 19.8869757 45.2438371, 19.8869416 45.2438371, 19.8869062 45.2438422, 19.8868598 45.2438611, 19.8868159 45.2439024, 19.8867768 45.2439496, 19.886189 45.2446842, 19.8874365 45.2452167, 19.8877357 45.2454132, 19.8878704 45.2455294, 19.8879555 45.2456297)",,
"[313867828, 882307118]",False,,,residential,40,"[False, True]",31.442999999999998,Божидара Аџије,"LINESTRING (19.8879555 45.2456297, 19.8880557 45.2455058, 19.8881543 45.245384)",viaduct,
"[1008699110, 1008699109, 882307118, 107381583]",False,,,residential,"['40', '50']",True,368.93500000000006,Божидара Аџије,"LINESTRING (19.8879555 45.2456297, 19.8875399 45.2461244, 19.8874312 45.2461855, 19.8873809 45.2461939, 19.8873296 45.2461986, 19.8872753 45.246196, 19.8872234 45.2461804, 19.8868714 45.2460586, 19.8858968 45.2456873, 19.8853927 45.2454953, 19.8852649 45.2454466, 19.8850371 45.245362, 19.8849141 45.2453169, 19.8845007 45.2451688, 19.8840873 45.2450206)",,yes
107576131,False,,,residential,50,False,72.756,Јована Монастерлије,"LINESTRING (19.878198 45.238377, 19.8784829 45.2389998)",,
286894816,True,1,,primary_link,50,False,23.479,,"LINESTRING (19.8822498 45.2422004, 19.8822699 45.2422603, 19.8822941 45.2422821, 19.8823249 45.2423038, 19.8823625 45.2423222, 19.882378 45.2423273, 19.8824396 45.2423453)",,
725416686,True,2,21,primary,50,False,36.009,Рачког,"LINESTRING (19.8822498 45.2422004, 19.8822244 45.2422726, 19.882223 45.2423279, 19.8822324 45.2424166, 19.8822438 45.2424917, 19.8822505 45.242521)",,
"[725416688, 725769210]",True,"['1', '2']",100,secondary,RS:urban,False,144.05,Прерадовићева,"LINESTRING (19.8824396 45.2423453, 19.8825443 45.2422562, 19.8829199 45.2419609, 19.8830641 45.2418582, 19.8832277 45.2417322, 19.8835401 45.241502, 19.8837118 45.2414134)",,
725416690,True,2,100,secondary,RS:urban,False,10.627,Прерадовићева,"LINESTRING (19.8821701 45.242598, 19.8822505 45.242521)",,
286894817,True,1,,primary_link,,False,19.483,,"LINESTRING (19.8821701 45.242598, 19.8820976 45.2425616, 19.8820681 45.2425394, 19.8820416 45.2425099, 19.8820272 45.2424638)",,
167696862,True,1,21,primary,,False,42.989000000000004,Рачког,"LINESTRING (19.8820272 45.2424638, 19.8820855 45.2423571, 19.8821318 45.2422693, 19.8821834 45.2421857, 19.8822626 45.2421183)",,
725416685,True,2,21,primary,50,False,13.881,,"LINESTRING (19.8822505 45.242521, 19.8823054 45.2426397)",,
725416689,True,2,100,secondary,RS:urban,False,24.514,Прерадовићева,"LINESTRING (19.8822505 45.242521, 19.8823478 45.2424289, 19.8824396 45.2423453)",,
302576719,False,,,residential,,True,60.677,Медулићева,"LINESTRING (19.8844175 45.2394603, 19.8837461 45.2393361, 19.8837278 45.2393327, 19.883668 45.2393216)",,
302576720,False,,,residential,,True,50.69,Медулићева,"LINESTRING (19.8846607 45.2395261, 19.8851408 45.2396958, 19.8851582 45.239702, 19.8852393 45.2397306)",,
302576720,False,,,residential,,False,50.69,Медулићева,"LINESTRING (19.8852393 45.2397306, 19.8851582 45.239702, 19.8851408 45.2396958, 19.8846607 45.2395261)",,
1239698996,False,2,100,secondary,,True,144.496,Прерадовићева,"LINESTRING (19.8852393 45.2397306, 19.8844014 45.2407688, 19.8843735 45.2408034, 19.8843275 45.2408604)",,
1239699001,False,2,100,secondary,,False,45.309000000000005,Прерадовићева,"LINESTRING (19.8852393 45.2397306, 19.8852892 45.2396676, 19.8853916 45.2395365, 19.8854295 45.239488, 19.8854592 45.23945, 19.8855188 45.2393738)",,
107630021,False,,,residential,40,True,80.94300000000001,Транџаментска,"LINESTRING (19.8767183 45.2428807, 19.8766668 45.2430857, 19.8766074 45.2432716, 19.8764739 45.2435871)",,
725416691,True,3,21;100,primary,RS:urban,False,2.118,Прерадовићева,"LINESTRING (19.8823054 45.2426397, 19.8822914 45.242656)",,
867763882,False,4,21;100,primary,RS:urban,True,28.687,Прерадовићева,"LINESTRING (19.8814105 45.2437291, 19.881252 45.2439617)",,
"[808855084, 157066815]",True,2,21;100,primary,RS:urban,False,85.31700000000001,Прерадовићева,"LINESTRING (19.8814105 45.2437291, 19.8815206 45.2434886, 19.8816383 45.2432989, 19.881824 45.2430205)",,
263082201,False,,,residential,50,False,153.53,Мажуранићева,"LINESTRING (19.8801683 45.2417346, 19.8805721 45.2412354, 19.8805808 45.2412244, 19.8811281 45.2405306)",,
263082201,False,,,residential,50,True,176.891,Мажуранићева,"LINESTRING (19.8801683 45.2417346, 19.8796376 45.2424277, 19.879507 45.2426116, 19.8793949 45.2427859, 19.8793133 45.2429257, 19.879192 45.2431663)",,
107576138,False,,,residential,,True,68.62,Виноградска,"LINESTRING (19.8771985 45.2382391, 19.8773048 45.238261, 19.877358 45.2382828, 19.877391 45.2383298, 19.877521 45.2387636)",,
107576132,False,,,living_street,,True,14.447,,"LINESTRING (19.87875 45.2382922, 19.8788124 45.2382938, 19.878933 45.2382805)",,
107630025,False,,,residential,50,False,339.775,Тунислава Пауновића,"LINESTRING (19.8775691 45.2433499, 19.8776594 45.2432678, 19.8777585 45.2431634, 19.8778249 45.2430875, 19.8783455 45.2424838, 19.8797008 45.2409039, 19.87983 45.2407427)",,
107630025,False,,,residential,50,True,90.723,Тунислава Пауновића,"LINESTRING (19.8775691 45.2433499, 19.8774863 45.2434029, 19.8773635 45.2434375, 19.8764739 45.2435871)",,
"[107630018, 331093346]",False,,,residential,40,"[False, True]",228.914,"['Мајурска', 'Тунислава Пауновића']","LINESTRING (19.8775691 45.2433499, 19.8774788 45.2434532, 19.8774071 45.2435428, 19.8773171 45.2436704, 19.8772682 45.2437445, 19.8769993 45.2441484, 19.8769148 45.2442708, 19.8768545 45.2443559, 19.876792 45.2444045, 19.8767064 45.2444516, 19.8766099 45.2444981, 19.8758748 45.2448034, 19.8757787 45.2448873)",,
331352992,False,,,residential,,True,42.994,Драгутина Шенка,"LINESTRING (19.8799988 45.2399433, 19.8797598 45.2397969, 19.8795868 45.2396877)",,
605265888,False,,,residential,,True,35.259,Транџаментска,"LINESTRING (19.8796778 45.2403896, 19.8800202 45.2404005, 19.8800736 45.2404164, 19.8801031 45.2404301, 19.8801136 45.2404369)",,
107630025,False,,,residential,50,True,40.981,Тунислава Пауновића,"LINESTRING (19.8801136 45.2404369, 19.8800861 45.2404531, 19.8800595 45.2404718, 19.8800299 45.2404943, 19.8800007 45.2405201, 19.8799778 45.240544, 19.8799582 45.2405669, 19.8799401 45.2405917, 19.8798456 45.2407207, 19.87983 45.2407427)",,
331354406,False,,,residential,40,True,82.105,Транџаментска,"LINESTRING (19.8801136 45.2404369, 19.8801503 45.2404204, 19.8801765 45.2404128, 19.8802381 45.2404089, 19.8803309 45.2404079, 19.8804244 45.2404115, 19.8805449 45.2404166, 19.8805851 45.2404199, 19.8806427 45.2404246, 19.8807363 45.2404372, 19.8808401 45.2404582, 19.8809919 45.2404926, 19.8811281 45.2405306)",,
605265888,False,,,residential,,False,35.259,Транџаментска,"LINESTRING (19.8801136 45.2404369, 19.8801031 45.2404301, 19.8800736 45.2404164, 19.8800202 45.2404005, 19.8796778 45.2403896)",,
263082201,False,,,residential,50,False,103.37400000000001,Мажуранићева,"LINESTRING (19.8811281 45.2405306, 19.8816813 45.2398097, 19.8817214 45.2397721, 19.8817913 45.2397324)",,
263082201,False,,,residential,50,True,153.53,Мажуранићева,"LINESTRING (19.8811281 45.2405306, 19.8805808 45.2412244, 19.8805721 45.2412354, 19.8801683 45.2417346)",,
331354406,False,,,residential,40,False,82.10499999999999,Транџаментска,"LINESTRING (19.8811281 45.2405306, 19.8809919 45.2404926, 19.8808401 45.2404582, 19.8807363 45.2404372, 19.8806427 45.2404246, 19.8805851 45.2404199, 19.8805449 45.2404166, 19.8804244 45.2404115, 19.8803309 45.2404079, 19.8802381 45.2404089, 19.8801765 45.2404128, 19.8801503 45.2404204, 19.8801136 45.2404369)",,
