osmid,lanes,ref,highway,oneway,reversed,length,name,geometry,maxspeed,bridge,junction
392959158,,429,tertiary,False,False,13.010000000000002,Балканска,"LINESTRING (22.7732141 43.0141467, 22.7733035 43.0141251, 22.7733686 43.0141178)",,,
91618921,,,residential,False,False,131.343,Боре Станковића,"LINESTRING (22.773999 43.0128241, 22.7754746 43.0133048)",,,
220870040,,,residential,False,True,82.481,,"LINESTRING (22.773999 43.0128241, 22.7729875 43.0127676)",,,
383809719,,,residential,False,False,61.544,Христе Снирненског,"LINESTRING (22.773999 43.0128241, 22.7742631 43.0123054)",,,
383809719,,,residential,False,True,81.179,Христе Снирненског,"LINESTRING (22.773999 43.0128241, 22.7736788 43.0134744, 22.7736608 43.013511)",,,
355489754,,,residential,False,True,176.12900000000002,Забрђе,"LINESTRING (22.7776719 43.0186061, 22.7789672 43.018538, 22.7790768 43.01855, 22.7791804 43.0185852, 22.7796796 43.0188812)",,,
91618914,,,residential,False,False,57.582,Нишка,"LINESTRING (22.773422 43.0154747, 22.774078 43.0156699)",,,
91618914,,,residential,False,True,69.59,Нишка,"LINESTRING (22.773422 43.0154747, 22.7726292 43.0152388)",,,
91615575,,,residential,False,True,89.57,Бурел,"LINESTRING (22.773422 43.0154747, 22.7738192 43.0151584, 22.773916 43.0149976, 22.7739548 43.0147992)",,,
91615528,,,residential,False,True,131.324,Пастерова,"LINESTRING (22.7721364 43.0150887, 22.7729492 43.0140681)",,,
91618914,,,residential,False,False,43.403,Нишка,"LINESTRING (22.7721364 43.0150887, 22.7726292 43.0152388)",,,
91615563,,,secondary_link,True,False,27.4,,"LINESTRING (22.7781227 43.0131698, 22.7781736 43.0131142, 22.7781937 43.0130583, 22.7781871 43.0130152, 22.778143 43.0129438)",,,
353877098,,221,secondary,False,True,20.228,,"LINESTRING (22.7781227 43.0131698, 22.7780387 43.0131901, 22.7778794 43.0132033)",,,
393390470,,221,secondary,False,False,25.158,,"LINESTRING (22.7781227 43.0131698, 22.7782309 43.0131058, 22.7782755 43.0130687, 22.778325 43.0130029)",,,
91615540,,,residential,False,False,54.812,,"LINESTRING (22.7747174 43.0151638, 22.7742855 43.0155423)",,,
365778548,,,residential,True,False,74.635,Нишава - доња,"LINESTRING (22.7747174 43.0151638, 22.7740292 43.0147196)",,,
91615546,,,residential,False,True,119.949,Христе Ботева,"LINESTRING (22.7778987 43.0157852, 22.7787514 43.0149049)",,,
220868340,,221,secondary,False,False,23.8,Балканска,"LINESTRING (22.7778987 43.0157852, 22.7781374 43.0159091)",40,,
353877097,,221,secondary,False,True,61.053,Балканска,"LINESTRING (22.7778987 43.0157852, 22.777274 43.0154805)",,,
91615537,,,residential,False,False,10.721,Шопска,"LINESTRING (22.7740292 43.0147196, 22.7739548 43.0147992)",,,
365778548,,,residential,True,False,91.924,Нишава - доња,"LINESTRING (22.7740292 43.0147196, 22.7732141 43.0141467)",,,
91615547,,,residential,False,False,132.962,Видлич,"LINESTRING (22.783075 43.0181185, 22.7830582 43.0182486, 22.7828602 43.0184388, 22.7827065 43.0187801, 22.7825813 43.0189611, 22.7825898 43.0190922, 22.7826461 43.0192183)",,,
353883986,2,221,secondary,False,True,18.589,Иво Андрић,"LINESTRING (22.783075 43.0181185, 22.782895 43.0180616, 22.7828631 43.0180569)",,,
91618926,,,residential,False,False,68.533,Вука Караџића,"LINESTRING (22.7747372 43.0145077, 22.7750805 43.0139448)",,,
392959158,,429,tertiary,False,False,112.973,Балканска,"LINESTRING (22.7747372 43.0145077, 22.7760227 43.0148934)",,,
392959158,,429,tertiary,False,True,96.911,Балканска,"LINESTRING (22.7747372 43.0145077, 22.7736272 43.0141901)",,,
91615561,,221,secondary,False,True,79.966,Београдска,"LINESTRING (22.7769847 43.013789, 22.776459 43.0143968)",,,
91618921,,,residential,False,True,134.065,Боре Станковића,"LINESTRING (22.7769847 43.013789, 22.7754746 43.0133048)",,,
91615561,,221,secondary,False,False,77.601,Београдска,"LINESTRING (22.7769847 43.013789, 22.7774318 43.0132848, 22.7775233 43.0132146)",,,
91618921,,,residential,False,False,125.53999999999999,Боре Станковића,"LINESTRING (22.7769847 43.013789, 22.7778737 43.0142275, 22.7782639 43.0144213)",,,
369238876,1,221,secondary,False,False,16.324,Ћирила и Методија,"LINESTRING (22.7814163 43.0181685, 22.7815834 43.0182499)",,,
369238876,1,221,secondary,False,True,14.706,Ћирила и Методија,"LINESTRING (22.7814163 43.0181685, 22.7812643 43.0180968)",,,
"[91615560, 393389869, 393389870]",,,residential,False,False,20.147,Власаки Алексов,"LINESTRING (22.7814163 43.0181685, 22.7813993 43.0182111, 22.7813753 43.0182713, 22.7813472 43.0183425)",,yes,
91615521,,,residential,False,False,117.663,Детко Петров,"LINESTRING (22.7822647 43.0191982, 22.7823698 43.0193766, 22.7824978 43.0194819, 22.7826827 43.019599, 22.7832754 43.0199282)",,,
91615521,,,residential,False,True,78.102,Детко Петров,"LINESTRING (22.7822647 43.0191982, 22.7820781 43.0186653, 22.7819997 43.0185242)",,,
91615537,,,residential,False,True,77.474,Шопска,"LINESTRING (22.7730966 43.0144964, 22.7739548 43.0147992)",,,
91615556,,,residential,True,False,90.878,Железничка,"LINESTRING (22.7730966 43.0144964, 22.7726292 43.0152388)",,,
393389869,,,residential,False,True,124.064,Власаки Алексов,"LINESTRING (22.780624 43.0196766, 22.7807598 43.0195678, 22.7809484 43.0193415, 22.7812192 43.0186665)",,,
"[91615533, 511109334, 91615567]",1,221,secondary,False,True,85.185,Ћирила и Методија,"LINESTRING (22.7800537 43.0174532, 22.7796861 43.0172428, 22.7795674 43.0171431, 22.779347 43.0168989)",40,yes,
369238876,1,221,secondary,False,False,121.68900000000001,Ћирила и Методија,"LINESTRING (22.7800537 43.0174532, 22.7809119 43.0179094, 22.7812643 43.0180968)",,,
"[393389868, 369238877, 944797327]",,,residential,False,False,13.485,Сутјеска,"LINESTRING (22.7800537 43.0174532, 22.7800207 43.017486, 22.7799737 43.0175341, 22.7799562 43.0175513)",,yes,
91618906,,221,secondary,False,False,45.492,,"LINESTRING (22.7788618 43.0163866, 22.7791143 43.0166469, 22.7791861 43.01672)",40,,
91618906,,221,secondary,False,True,30.791,,"LINESTRING (22.7788618 43.0163866, 22.778817 43.0163491, 22.7787624 43.0163033, 22.7786064 43.0161822)",40,,
365778548,,,residential,True,False,286.76099999999997,Нишава - доња,"LINESTRING (22.7788618 43.0163866, 22.7784315 43.0165074, 22.7783627 43.0165102, 22.7776403 43.0163734, 22.776968 43.0162239, 22.7763672 43.0160474, 22.7757771 43.0158277, 22.7755673 43.0157445)",,,
226715846,,,residential,False,False,22.819000000000003,,"LINESTRING (22.7755673 43.0157445, 22.7756944 43.0156529, 22.7757592 43.0155951)",,,
365778548,,,residential,True,False,94.589,Нишава - доња,"LINESTRING (22.7755673 43.0157445, 22.7754609 43.0156789, 22.7747174 43.0151638)",,,
91615546,,,residential,False,False,51.872,Христе Ботева,"LINESTRING (22.7791309 43.0145299, 22.7787514 43.0149049)",,,
91615546,,,residential,False,True,77.193,Христе Ботева,"LINESTRING (22.7791309 43.0145299, 22.7797857 43.0140272)",,,
91618945,,,residential,False,False,73.546,Васил Левски,"LINESTRING (22.7791309 43.0145299, 22.7784132 43.0141273)",,,
91618914,,,residential,False,False,69.59,Нишка,"LINESTRING (22.7726292 43.0152388, 22.773422 43.0154747)",,,
91618914,,,residential,False,True,43.403,Нишка,"LINESTRING (22.7726292 43.0152388, 22.7721364 43.0150887)",,,
91615566,,,residential,False,False,61.201,Врело,"LINESTRING (22.7812643 43.0180968, 22.7819428 43.0178584)",,,
369238876,1,221,secondary,False,False,14.706,Ћирила и Методија,"LINESTRING (22.7812643 43.0180968, 22.7814163 43.0181685)",,,
369238876,1,221,secondary,False,True,121.68900000000001,Ћирила и Методија,"LINESTRING (22.7812643 43.0180968, 22.7809119 43.0179094, 22.7800537 43.0174532)",,,
353883986,2,221,secondary,False,False,18.589,Иво Андрић,"LINESTRING (22.7828631 43.0180569, 22.782895 43.0180616, 22.783075 43.0181185)",,,
944716228,2,221,secondary,False,True,73.427,Иво Андрић,"LINESTRING (22.7828631 43.0180569, 22.7828101 43.0180569, 22.7827538 43.0180657, 22.7826706 43.0180902, 22.7820443 43.0183235)",,,
91615528,,,residential,False,False,131.324,Пастерова,"LINESTRING (22.7729492 43.0140681, 22.7721364 43.0150887)",,,
392959158,,429,tertiary,False,False,23.243,Балканска,"LINESTRING (22.7729492 43.0140681, 22.7732141 43.0141467)",,,
392959158,,429,tertiary,False,True,75.416,Балканска,"LINESTRING (22.7729492 43.0140681, 22.7720917 43.0138095)",,,
91618914,,,residential,False,True,57.582,Нишка,"LINESTRING (22.774078 43.0156699, 22.773422 43.0154747)",,,
91615544,,,residential,False,True,55.951,Врело,"LINESTRING (22.7825286 43.0176201, 22.7819992 43.0177887, 22.7819428 43.0178584)",,,
383809719,,,residential,False,True,61.544,Христе Снирненског,"LINESTRING (22.7742631 43.0123054, 22.773999 43.0128241)",,,
353879524,,,residential,False,False,283.7,Борачка,"LINESTRING (22.7742631 43.0123054, 22.7764334 43.0129139, 22.7775233 43.0132146)",,,
91615562,,,residential,False,False,32.676,Петерлашка,"LINESTRING (22.7830075 43.0201351, 22.7830173 43.0201008, 22.7830388 43.0200719, 22.7830723 43.0200434, 22.7831239 43.0200071, 22.7832754 43.0199282)",,,
91615521,,,residential,False,True,117.663,Детко Петров,"LINESTRING (22.7832754 43.0199282, 22.7826827 43.019599, 22.7824978 43.0194819, 22.7823698 43.0193766, 22.7822647 43.0191982)",,,
91615562,,,residential,False,True,32.676,Петерлашка,"LINESTRING (22.7832754 43.0199282, 22.7831239 43.0200071, 22.7830723 43.0200434, 22.7830388 43.0200719, 22.7830173 43.0201008, 22.7830075 43.0201351)",,,
91615540,,,residential,False,True,54.812,,"LINESTRING (22.7742855 43.0155423, 22.7747174 43.0151638)",,,
369238876,1,221,secondary,False,True,17.657,Ћирила и Методија,"LINESTRING (22.7817641 43.018338, 22.7815834 43.0182499)",,,
91615521,,,residential,False,False,28.357,Детко Петров,"LINESTRING (22.7817641 43.018338, 22.7819148 43.018438, 22.7819997 43.0185242)",,,
944716228,2,221,secondary,False,False,23.282,Иво Андрић,"LINESTRING (22.7817641 43.018338, 22.7819014 43.0183513, 22.7820443 43.0183235)",,,
91615537,,,residential,False,False,77.474,Шопска,"LINESTRING (22.7739548 43.0147992, 22.7730966 43.0144964)",,,
91615537,,,residential,False,True,10.721,Шопска,"LINESTRING (22.7739548 43.0147992, 22.7740292 43.0147196)",,,
91615575,,,residential,False,False,89.57,Бурел,"LINESTRING (22.7739548 43.0147992, 22.773916 43.0149976, 22.7738192 43.0151584, 22.773422 43.0154747)",,,
1051259852,2,259,secondary,False,True,13.801,,"LINESTRING (22.7785612 43.0130927, 22.7787112 43.0131508)",,,
1051259854,2,259,secondary,False,False,21.645,,"LINESTRING (22.7785612 43.0130927, 22.778325 43.0130029)",,,
355088394,,,secondary_link,True,False,36.873,,"LINESTRING (22.7785612 43.0130927, 22.7784094 43.013105, 22.7782664 43.0131295, 22.7781227 43.0131698)",,,
353877097,,221,secondary,False,True,17.669,Балканска,"LINESTRING (22.7762064 43.0149783, 22.7760227 43.0148934)",,,
226715846,,,residential,False,True,77.70299999999999,,"LINESTRING (22.7762064 43.0149783, 22.7761699 43.0150292, 22.77592 43.0153771, 22.7757935 43.0155629, 22.7757592 43.0155951)",,,
353877097,,221,secondary,False,False,103.215,Балканска,"LINESTRING (22.7762064 43.0149783, 22.776502 43.0151148, 22.7770319 43.015369, 22.777274 43.0154805)",,,
"[91618906, 91615567]",,221,secondary,False,False,23.813000000000002,,"LINESTRING (22.7791861 43.01672, 22.7793155 43.0168668, 22.779347 43.0168989)",40,yes,
91618906,,221,secondary,False,True,45.492,,"LINESTRING (22.7791861 43.01672, 22.7791143 43.0166469, 22.7788618 43.0163866)",40,,
91615566,,,residential,False,True,61.201,Врело,"LINESTRING (22.7819428 43.0178584, 22.7812643 43.0180968)",,,
91615544,,,residential,False,False,55.951,Врело,"LINESTRING (22.7819428 43.0178584, 22.7819992 43.0177887, 22.7825286 43.0176201)",,,
91615544,,,residential,False,True,52.449,Врело,"LINESTRING (22.7819428 43.0178584, 22.7818796 43.0179365, 22.7815834 43.0182499)",,,
91615521,,,residential,False,False,78.102,Детко Петров,"LINESTRING (22.7819997 43.0185242, 22.7820781 43.0186653, 22.7822647 43.0191982)",,,
91615521,,,residential,False,True,28.357,Детко Петров,"LINESTRING (22.7819997 43.0185242, 22.7819148 43.018438, 22.7817641 43.018338)",,,
391734685,,,residential,False,False,23.429000000000002,,"LINESTRING (22.7819997 43.0185242, 22.7819857 43.0184559, 22.7819927 43.0183979, 22.7820443 43.0183235)",,,
91615561,,221,secondary,False,False,65.632,Београдска,"LINESTRING (22.7760227 43.0148934, 22.776459 43.0143968)",,,
353877097,,221,secondary,False,False,17.669,Балканска,"LINESTRING (22.7760227 43.0148934, 22.7762064 43.0149783)",,,
392959158,,429,tertiary,False,True,112.973,Балканска,"LINESTRING (22.7760227 43.0148934, 22.7747372 43.0145077)",,,
1051259853,2,259,secondary,False,True,16.191,,"LINESTRING (22.778143 43.0129438, 22.778325 43.0130029)",,,
91615561,,221,secondary,False,True,77.601,Београдска,"LINESTRING (22.7775233 43.0132146, 22.7774318 43.0132848, 22.7769847 43.013789)",,,
353877098,,221,secondary,False,False,29.053,,"LINESTRING (22.7775233 43.0132146, 22.7776852 43.0132005, 22.7777958 43.0132004, 22.7778794 43.0132033)",,,
353879524,,,residential,False,True,283.7,Борачка,"LINESTRING (22.7775233 43.0132146, 22.7764334 43.0129139, 22.7742631 43.0123054)",,,
355489754,,,residential,False,False,176.12900000000002,Забрђе,"LINESTRING (22.7796796 43.0188812, 22.7791804 43.0185852, 22.7790768 43.01855, 22.7789672 43.018538, 22.7776719 43.0186061)",,,
944716222,,,residential,False,True,72.657,Стара планина,"LINESTRING (22.7796796 43.0188812, 22.779843 43.018933, 22.7800069 43.0189325, 22.7802642 43.0188192, 22.7803707 43.0187514, 22.7804239 43.0186809)",,,
369238876,1,221,secondary,False,False,17.657,Ћирила и Методија,"LINESTRING (22.7815834 43.0182499, 22.7817641 43.018338)",,,
369238876,1,221,secondary,False,True,16.324,Ћирила и Методија,"LINESTRING (22.7815834 43.0182499, 22.7814163 43.0181685)",,,
91615544,,,residential,False,False,52.449,Врело,"LINESTRING (22.7815834 43.0182499, 22.7818796 43.0179365, 22.7819428 43.0178584)",,,
91615547,,,residential,False,True,132.962,Видлич,"LINESTRING (22.7826461 43.0192183, 22.7825898 43.0190922, 22.7825813 43.0189611, 22.7827065 43.0187801, 22.7828602 43.0184388, 22.7830582 43.0182486, 22.783075 43.0181185)",,,
91618926,,,residential,False,False,78.046,Вука Караџића,"LINESTRING (22.7750805 43.0139448, 22.7754746 43.0133048)",,,
91618926,,,residential,False,True,68.533,Вука Караџића,"LINESTRING (22.7750805 43.0139448, 22.7747372 43.0145077)",,,
91618929,,,residential,False,False,122.831,Десанке Максимовић,"LINESTRING (22.7750805 43.0139448, 22.776459 43.0143968)",,,
91618929,,,residential,False,True,125.306,Десанке Максимовић,"LINESTRING (22.7750805 43.0139448, 22.7739669 43.0135763, 22.7736608 43.013511)",,,
91615546,,,residential,False,False,87.192,Христе Ботева,"LINESTRING (22.7809883 43.012391, 22.7806292 43.0128719, 22.7804743 43.0130792)",,,
91618892,,,residential,False,False,92.584,,"LINESTRING (22.7809883 43.012391, 22.781111 43.0125686, 22.7813503 43.0128071, 22.7816014 43.0128689, 22.7817234 43.0129821)",,,
91615561,,221,secondary,False,False,79.966,Београдска,"LINESTRING (22.776459 43.0143968, 22.7769847 43.013789)",,,
91615561,,221,secondary,False,True,65.632,Београдска,"LINESTRING (22.776459 43.0143968, 22.7760227 43.0148934)",,,
91618929,,,residential,False,True,122.831,Десанке Максимовић,"LINESTRING (22.776459 43.0143968, 22.7750805 43.0139448)",,,
91618932,,,tertiary,False,True,58.995,Најдена Кирова,"LINESTRING (22.7818808 43.016003, 22.7811556 43.0160213)",,,
91618916,,,residential,False,False,59.559,Сребрна,"LINESTRING (22.7818808 43.016003, 22.7819177 43.0157366, 22.7819872 43.0154736)",,,
91618932,,,tertiary,False,False,201.747,Најдена Кирова,"LINESTRING (22.7818808 43.016003, 22.7832293 43.0159974, 22.783676 43.0159423, 22.7841043 43.0158532, 22.7842465 43.0158218, 22.7843211 43.0157904)",,,
91618892,,,residential,False,True,92.584,,"LINESTRING (22.7817234 43.0129821, 22.7816014 43.0128689, 22.7813503 43.0128071, 22.781111 43.0125686, 22.7809883 43.012391)",,,
91618929,,,residential,False,False,125.306,Десанке Максимовић,"LINESTRING (22.7736608 43.013511, 22.7739669 43.0135763, 22.7750805 43.0139448)",,,
383809719,,,residential,False,False,81.179,Христе Снирненског,"LINESTRING (22.7736608 43.013511, 22.7736788 43.0134744, 22.773999 43.0128241)",,,
383809719,,,residential,False,True,71.668,Христе Снирненског,"LINESTRING (22.7736608 43.013511, 22.7735096 43.0137812, 22.7734221 43.0139579, 22.7733941 43.0140336, 22.7733686 43.0141178)",,,
91618945,,,residential,False,True,113.376,Васил Левски,"LINESTRING (22.7778794 43.0132033, 22.7778999 43.0134282, 22.7783428 43.0140543, 22.7784132 43.0141273)",,,
353877098,,221,secondary,False,False,20.228,,"LINESTRING (22.7778794 43.0132033, 22.7780387 43.0131901, 22.7781227 43.0131698)",,,
353877098,,221,secondary,False,True,29.053,,"LINESTRING (22.7778794 43.0132033, 22.7777958 43.0132004, 22.7776852 43.0132005, 22.7775233 43.0132146)",,,
944716225,,221,secondary,True,False,14.901,,"LINESTRING (22.7785002 43.0160893, 22.7784697 43.0160897, 22.7784403 43.0160837, 22.7784145 43.0160717, 22.7783946 43.0160547, 22.7783823 43.0160343, 22.7783787 43.0160121)",,,roundabout
1051259853,2,259,secondary,False,False,16.191,,"LINESTRING (22.778325 43.0130029, 22.778143 43.0129438)",,,
1051259854,2,259,secondary,False,True,21.645,,"LINESTRING (22.778325 43.0130029, 22.7785612 43.0130927)",,,
91618894,,,residential,False,False,115.338,Царибродских уметника,"LINESTRING (22.778325 43.0130029, 22.7784632 43.012578, 22.7781816 43.0124793, 22.7780555 43.0123657, 22.778032 43.0121405)",,,
393390470,,221,secondary,False,True,25.158,,"LINESTRING (22.778325 43.0130029, 22.7782755 43.0130687, 22.7782309 43.0131058, 22.7781227 43.0131698)",,,
91618897,,,residential,False,False,151.229,Каравелова,"LINESTRING (22.780591 43.0160283, 22.7807306 43.0146721)",,,
91618932,,,tertiary,False,False,45.91,Најдена Кирова,"LINESTRING (22.780591 43.0160283, 22.7811556 43.0160213)",,,
91618932,,,tertiary,False,True,43.512,Најдена Кирова,"LINESTRING (22.780591 43.0160283, 22.7800574 43.0160585)",,,
91618901,,,residential,False,True,34.872,Његошева,"LINESTRING (22.7782639 43.0144213, 22.7784132 43.0141273)",,,
91618901,,,residential,False,False,123.69200000000001,Његошева,"LINESTRING (22.7782639 43.0144213, 22.7781833 43.0145971, 22.7779488 43.0149776, 22.7779367 43.0150101, 22.77794 43.0150471, 22.7779768 43.0151569, 22.7779905 43.0152085, 22.7779996 43.0152617, 22.7779739 43.0153438, 22.7778857 43.0154206, 22.7778461 43.0154405)",,,
91618921,,,residential,False,True,125.53999999999999,Боре Станковића,"LINESTRING (22.7782639 43.0144213, 22.7778737 43.0142275, 22.7769847 43.013789)",,,
91618916,,,residential,False,True,59.559,Сребрна,"LINESTRING (22.7819872 43.0154736, 22.7819177 43.0157366, 22.7818808 43.016003)",,,
91618907,,,secondary_link,False,False,31.593,,"LINESTRING (22.7796212 43.0137138, 22.7800017 43.0137714)",,,
"[1088735443, 1051259855]",2,259,secondary,False,False,97.231,,"LINESTRING (22.7796212 43.0137138, 22.7793632 43.0135116, 22.7789691 43.0132935, 22.7787112 43.0131508)",40,,
"[665183140, 303940830, 1051259855]",2,259,secondary,False,True,256.55899999999997,,"LINESTRING (22.7796212 43.0137138, 22.7797349 43.0138067, 22.7800933 43.0140998, 22.7802509 43.0142287, 22.7805652 43.0144141, 22.7808953 43.0145428, 22.7818546 43.0148098, 22.7821625 43.014904, 22.7822168 43.0149394)",40,yes,
91618932,,,tertiary,False,False,58.995,Најдена Кирова,"LINESTRING (22.7811556 43.0160213, 22.7818808 43.016003)",,,
91618932,,,tertiary,False,True,45.91,Најдена Кирова,"LINESTRING (22.7811556 43.0160213, 22.780591 43.0160283)",,,
221032906,,,residential,False,True,183.08199999999997,Славјанска,"LINESTRING (22.7811556 43.0160213, 22.7812777 43.0149599, 22.7812653 43.0147977, 22.7812037 43.0147526, 22.7807306 43.0146721)",,,
91618901,,,residential,False,True,123.692,Његошева,"LINESTRING (22.7778461 43.0154405, 22.7778857 43.0154206, 22.7779739 43.0153438, 22.7779996 43.0152617, 22.7779905 43.0152085, 22.7779768 43.0151569, 22.77794 43.0150471, 22.7779367 43.0150101, 22.7779488 43.0149776, 22.7781833 43.0145971, 22.7782639 43.0144213)",,,
392959158,,429,tertiary,False,False,75.416,Балканска,"LINESTRING (22.7720917 43.0138095, 22.7729492 43.0140681)",,,
91615546,,,residential,False,False,86.027,Христе Ботева,"LINESTRING (22.7804743 43.0130792, 22.7800017 43.0137714)",,,
91615546,,,residential,False,True,87.192,Христе Ботева,"LINESTRING (22.7804743 43.0130792, 22.7806292 43.0128719, 22.7809883 43.012391)",,,
91618931,,,residential,False,False,134.483,Зеленгорска,"LINESTRING (22.7804743 43.0130792, 22.7810097 43.0138485, 22.7812179 43.0141595)",,,
91618931,,,residential,False,True,144.912,Зеленгорска,"LINESTRING (22.7804743 43.0130792, 22.7796957 43.0130229, 22.7787112 43.0131508)",,,
91615546,,,residential,False,False,33.428,Христе Ботева,"LINESTRING (22.7800017 43.0137714, 22.7797857 43.0140272)",,,
91615546,,,residential,False,True,86.027,Христе Ботева,"LINESTRING (22.7800017 43.0137714, 22.7804743 43.0130792)",,,
91618907,,,secondary_link,False,True,31.593,,"LINESTRING (22.7800017 43.0137714, 22.7796212 43.0137138)",,,
91618936,,,residential,False,True,56.56100000000001,,"LINESTRING (22.7822248 43.0138187, 22.7822511 43.0136355, 22.782352 43.0135068, 22.782413 43.0134365, 22.7824321 43.0133447)",,,
91618931,,,residential,False,False,581.398,Зеленгорска,"LINESTRING (22.7812179 43.0141595, 22.781331 43.0141792, 22.7820056 43.0142087, 22.7842933 43.0139246, 22.7845096 43.0137021, 22.7848615 43.0135439, 22.7843702 43.013166, 22.7841503 43.0127773, 22.7839083 43.0129971, 22.7836444 43.0131445, 22.7832521 43.013233, 22.7825042 43.0133268, 22.7824321 43.0133447)",,,
91618931,,,residential,False,True,139.80700000000002,Зеленгорска,"LINESTRING (22.7812179 43.0141595, 22.7812797 43.014139, 22.7813347 43.0140961, 22.7814227 43.0138978, 22.7816537 43.0136914, 22.7821596 43.0134126, 22.7824321 43.0133447)",,,
91618931,,,residential,False,True,134.483,Зеленгорска,"LINESTRING (22.7812179 43.0141595, 22.7810097 43.0138485, 22.7804743 43.0130792)",,,
91618897,,,residential,False,True,151.229,Каравелова,"LINESTRING (22.7807306 43.0146721, 22.780591 43.0160283)",,,
221032906,,,residential,False,True,48.943,Славјанска,"LINESTRING (22.7807306 43.0146721, 22.7801462 43.0145665)",,,
221032906,,,residential,False,False,183.082,Славјанска,"LINESTRING (22.7807306 43.0146721, 22.7812037 43.0147526, 22.7812653 43.0147977, 22.7812777 43.0149599, 22.7811556 43.0160213)",,,
91618932,,,tertiary,False,False,43.512,Најдена Кирова,"LINESTRING (22.7800574 43.0160585, 22.780591 43.0160283)",,,
91618946,,,residential,False,False,52.993,Васила Иванова Цилета,"LINESTRING (22.7800574 43.0160585, 22.7800797 43.0155822)",,,
91618932,,,tertiary,False,True,121.083,Најдена Кирова,"LINESTRING (22.7800574 43.0160585, 22.7791828 43.0160181, 22.7786454 43.015978, 22.7785727 43.0159757)",,,
91618931,,,residential,False,False,139.807,Зеленгорска,"LINESTRING (22.7824321 43.0133447, 22.7821596 43.0134126, 22.7816537 43.0136914, 22.7814227 43.0138978, 22.7813347 43.0140961, 22.7812797 43.014139, 22.7812179 43.0141595)",,,
91618931,,,residential,False,True,581.398,Зеленгорска,"LINESTRING (22.7824321 43.0133447, 22.7825042 43.0133268, 22.7832521 43.013233, 22.7836444 43.0131445, 22.7839083 43.0129971, 22.7841503 43.0127773, 22.7843702 43.013166, 22.7848615 43.0135439, 22.7845096 43.0137021, 22.7842933 43.0139246, 22.7820056 43.0142087, 22.781331 43.0141792, 22.7812179 43.0141595)",,,
91618936,,,residential,False,False,56.56100000000001,,"LINESTRING (22.7824321 43.0133447, 22.782413 43.0134365, 22.782352 43.0135068, 22.7822511 43.0136355, 22.7822248 43.0138187)",,,
91618894,,,residential,False,True,115.338,Царибродских уметника,"LINESTRING (22.778032 43.0121405, 22.7780555 43.0123657, 22.7781816 43.0124793, 22.7784632 43.012578, 22.778325 43.0130029)",,,
91618921,,,residential,False,False,134.065,Боре Станковића,"LINESTRING (22.7754746 43.0133048, 22.7769847 43.013789)",,,
91618921,,,residential,False,True,131.343,Боре Станковића,"LINESTRING (22.7754746 43.0133048, 22.773999 43.0128241)",,,
91618926,,,residential,False,True,78.046,Вука Караџића,"LINESTRING (22.7754746 43.0133048, 22.7750805 43.0139448)",,,
91618946,,,residential,False,True,113.07,Васила Иванова Цилета,"LINESTRING (22.7801462 43.0145665, 22.7800797 43.0155822)",,,
221032906,,,residential,False,False,48.943,Славјанска,"LINESTRING (22.7801462 43.0145665, 22.7807306 43.0146721)",,,
