osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width
"[689141580, 689141575]","['2', '3']",Главна,secondary,50,False,False,314.15500000000003,"LINESTRING (19.8186303 45.0080476, 19.8187191 45.0080483, 19.818778 45.0080484, 19.8189245 45.0080487, 19.8200509 45.0080233, 19.8209998 45.0079877, 19.8213032 45.0079747, 19.8213531 45.0079726, 19.821396 45.0079708, 19.8219644 45.0079465, 19.8222316 45.0079347, 19.8224389 45.0079269, 19.8224889 45.0079248, 19.8226217 45.0079212)",
"[689141580, 689141583]","['2', '3']",Главна,secondary,50,False,True,206.94599999999997,"LINESTRING (19.8186303 45.0080476, 19.8185433 45.0080479, 19.8184884 45.0080482, 19.8179732 45.0080502, 19.8173641 45.00805, 19.8171863 45.0080519, 19.816885 45.008055, 19.8166784 45.0080572, 19.816183 45.0080577, 19.8161341 45.0080578, 19.815998 45.0080579)",
934637351,2,Партизанска,residential,50,True,False,130.10399999999998,"LINESTRING (19.8186303 45.0080476, 19.8186213 45.0079675, 19.8185923 45.0077094, 19.8185673 45.0075292, 19.8185458 45.0073743, 19.8184775 45.0068826)",
"[89937961, 1249066949]",2,Градски трг,tertiary,50,False,True,140.548,"LINESTRING (19.8226217 45.0079212, 19.8226436 45.0080701, 19.822651 45.0081078, 19.8226604 45.0084386, 19.8226817 45.0091838)",
"[689141580, 689141575]","['2', '3']",Главна,secondary,50,False,True,314.15500000000003,"LINESTRING (19.8226217 45.0079212, 19.8224889 45.0079248, 19.8224389 45.0079269, 19.8222316 45.0079347, 19.8219644 45.0079465, 19.821396 45.0079708, 19.8213531 45.0079726, 19.8213032 45.0079747, 19.8209998 45.0079877, 19.8200509 45.0080233, 19.8189245 45.0080487, 19.818778 45.0080484, 19.8187191 45.0080483, 19.8186303 45.0080476)",
858062509,2,Железничка,residential,50,False,False,124.92699999999999,"LINESTRING (19.8226217 45.0079212, 19.8226153 45.0078186, 19.8226121 45.0077673, 19.8225867 45.00736, 19.8225517 45.0067988)",
"[689141484, 89937959]","['2', '3']",Орловићева,tertiary,50,False,True,134.036,"LINESTRING (19.8226535 45.0102904, 19.8226556 45.0104146, 19.8226562 45.0104525, 19.8226594 45.0106456, 19.8226076 45.011495)",
689141489,3,15. августа 1942.,tertiary,50,False,False,43.095000000000006,"LINESTRING (19.8226535 45.0102904, 19.8228186 45.0102857, 19.8228879 45.0102837, 19.8231499 45.010284, 19.8232015 45.0102847)",
"[689141500, 689141494]","['2', '3']",15. маја 1945.,tertiary,50,False,True,74.636,"LINESTRING (19.8226535 45.0102904, 19.822569 45.0102944, 19.8224929 45.010298, 19.8220603 45.0103184, 19.8218718 45.0103271, 19.8217059 45.0103309)",
"[689141507, 689141516, 689141503]","['2', '3']",Орловићева,tertiary,50,False,False,95.654,"LINESTRING (19.8226535 45.0102904, 19.8226521 45.010206, 19.8226512 45.0101524, 19.8226455 45.0098037, 19.8226459 45.0096274, 19.8226465 45.0094302)",
689141511,3,Вељка Дугошевића,residential,,False,False,56.223,"LINESTRING (19.8226817 45.0091838, 19.8233942 45.0091401)",
689141516,3,Орловићева,tertiary,50,False,True,27.538,"LINESTRING (19.8226817 45.0091838, 19.8226465 45.0094302)",
"[686851456, 689141526]","['2', '3']",Вељка Дугошевића,residential,50,False,True,153.895,"LINESTRING (19.8226817 45.0091838, 19.8225984 45.009184, 19.8220014 45.0092031, 19.8219331 45.0092051, 19.8207253 45.0092302)",
"[89937961, 1249066949]",2,Градски трг,tertiary,50,False,False,140.548,"LINESTRING (19.8226817 45.0091838, 19.8226604 45.0084386, 19.822651 45.0081078, 19.8226436 45.0080701, 19.8226217 45.0079212)",
674801493,2,27. октобра 1944.,residential,50,False,True,121.805,"LINESTRING (19.8189524 45.0103923, 19.8189563 45.0104815, 19.8189571 45.0104994, 19.8189705 45.0108015, 19.8189886 45.0112107, 19.8190003 45.0114872)",
689141500,2,15. маја 1945.,tertiary,50,False,False,216.568,"LINESTRING (19.8189524 45.0103923, 19.8190557 45.01039, 19.819116 45.0103887, 19.8201403 45.0103664, 19.8213732 45.0103385, 19.8216118 45.010333, 19.8217059 45.0103309)",
689141500,2,15. маја 1945.,tertiary,50,False,True,225.656,"LINESTRING (19.8189524 45.0103923, 19.8188639 45.0103928, 19.818833 45.010393, 19.8173755 45.0104017, 19.8163278 45.010417, 19.8163124 45.0104172, 19.8162795 45.0104177, 19.8162361 45.0104183, 19.8160822 45.0104184)",
934639439,2,27. октобра 1944.,residential,50,True,False,125.66900000000001,"LINESTRING (19.8189524 45.0103923, 19.8189435 45.0103396, 19.8188671 45.0098887, 19.8187818 45.0093851, 19.8187687 45.0092697)",
89937971,1,Иве Лоле Рибара,residential,50,False,False,138.455,"LINESTRING (19.8190003 45.0114872, 19.8207615 45.0114762)",
89937971,1,Иве Лоле Рибара,residential,50,False,True,226.121,"LINESTRING (19.8190003 45.0114872, 19.8176211 45.0114663, 19.816949 45.0114578, 19.8162836 45.0114426, 19.8161247 45.011439)",
