osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,ref
68849032,,Стефаније Михајловић,secondary,False,False,128.943,"LINESTRING (22.6167767 44.6117377, 22.616185 44.6106573)",,167
122094364,2,Дунавска,residential,False,True,212.998,"LINESTRING (22.6167767 44.6117377, 22.6155053 44.6120685, 22.6152887 44.6121067, 22.6147497 44.6122019, 22.6144083 44.6122556, 22.6142001 44.6122689)",,
553857960,,Милорада Брујића,residential,False,False,101.594,"LINESTRING (22.6154388 44.605077, 22.6160737 44.605871)",,
174662553,,Виноградарска,residential,False,True,114.501,"LINESTRING (22.6120191 44.6052812, 22.6118308 44.6055419, 22.611646 44.6057694, 22.6113408 44.6061904)",,
553855437,,29. новембар,secondary,False,True,194.756,"LINESTRING (22.6120191 44.6052812, 22.6128747 44.6062277, 22.6130336 44.6064326, 22.6130816 44.6065031, 22.6131777 44.6066602, 22.6132423 44.6067947)",,167
174662554,,Косовска,residential,False,True,58.776,"LINESTRING (22.6180108 44.6055036, 22.6173954 44.6057993)",,
729110238,,Светог Саве,residential,False,True,96.983,"LINESTRING (22.6180108 44.6055036, 22.6184239 44.6063247)",,
553856941,,Триглавска,residential,False,False,54.005,"LINESTRING (22.6180108 44.6055036, 22.6177128 44.6051236, 22.6177047 44.6050949, 22.6177087 44.6050739)",,
174662554,,Косовска,residential,False,False,58.776,"LINESTRING (22.6173954 44.6057993, 22.6180108 44.6055036)",,
174662554,,Косовска,residential,False,True,92.263,"LINESTRING (22.6173954 44.6057993, 22.6164553 44.6062897)",,
174662588,,27. март,residential,False,False,60.554,"LINESTRING (22.6160737 44.605871, 22.615376 44.6060942)",,
553857960,,Милорада Брујића,residential,False,False,55.5,"LINESTRING (22.6160737 44.605871, 22.6164553 44.6062897)",,
553857960,,Милорада Брујића,residential,False,True,101.594,"LINESTRING (22.6160737 44.605871, 22.6154388 44.605077)",,
174662588,,27. март,residential,False,False,107.344,"LINESTRING (22.615376 44.6060942, 22.6141498 44.6065063)",,
174662588,,27. март,residential,False,True,60.554,"LINESTRING (22.615376 44.6060942, 22.6160737 44.605871)",,
174662554,,Косовска,residential,False,False,92.263,"LINESTRING (22.6164553 44.6062897, 22.6173954 44.6057993)",,
553857960,,Милорада Брујића,residential,False,False,59.228,"LINESTRING (22.6164553 44.6062897, 22.6168012 44.606762)",,
553857960,,Милорада Брујића,residential,False,True,55.5,"LINESTRING (22.6164553 44.6062897, 22.6160737 44.605871)",,
174662546,,Миодрага Младеновића Мишка,residential,False,True,137.356,"LINESTRING (22.6184239 44.6063247, 22.6168012 44.606762)",,
729110235,,Светог Саве,residential,False,True,55.446,"LINESTRING (22.6184239 44.6063247, 22.6186825 44.6067881)",,
729110238,,Светог Саве,residential,False,False,96.983,"LINESTRING (22.6184239 44.6063247, 22.6180108 44.6055036)",,
174662588,,27. март,residential,False,False,78.674,"LINESTRING (22.6141498 44.6065063, 22.6132423 44.6067947)",,
174662588,,27. март,residential,False,True,107.344,"LINESTRING (22.6141498 44.6065063, 22.615376 44.6060942)",,
174662548,,Банатска,residential,False,True,65.95,"LINESTRING (22.6194635 44.6065817, 22.6186825 44.6067881)",,
174662548,,Банатска,residential,False,False,65.95,"LINESTRING (22.6186825 44.6067881, 22.6194635 44.6065817)",,
729110235,,Светог Саве,residential,False,False,55.446,"LINESTRING (22.6186825 44.6067881, 22.6184239 44.6063247)",,
729110235,,Светог Саве,residential,False,True,41.234,"LINESTRING (22.6186825 44.6067881, 22.6188562 44.6071377)",,
174662588,,27. март,residential,False,False,86.613,"LINESTRING (22.6132423 44.6067947, 22.6122348 44.6070984)",,
174662588,,27. март,residential,False,True,78.674,"LINESTRING (22.6132423 44.6067947, 22.6141498 44.6065063)",,
553855437,,29. новембар,secondary,False,False,194.756,"LINESTRING (22.6132423 44.6067947, 22.6131777 44.6066602, 22.6130816 44.6065031, 22.6130336 44.6064326, 22.6128747 44.6062277, 22.6120191 44.6052812)",,167
553855437,,29. новембар,secondary,False,True,214.204,"LINESTRING (22.6132423 44.6067947, 22.6134207 44.607157, 22.6135751 44.6074571, 22.6136581 44.6075877, 22.613737 44.6076757, 22.6137882 44.6077186, 22.6138574 44.6077664, 22.61399 44.6078423, 22.614163 44.6079171, 22.6145861 44.6080833, 22.6146881 44.608132, 22.6147999 44.6081984, 22.6148526 44.6082312)",,167
174662546,,Миодрага Младеновића Мишка,residential,False,False,137.356,"LINESTRING (22.6168012 44.606762, 22.6184239 44.6063247)",,
174662546,,Миодрага Младеновића Мишка,residential,False,True,81.664,"LINESTRING (22.6168012 44.606762, 22.6158436 44.6070351)",,
553857960,,Милорада Брујића,residential,False,False,94.897,"LINESTRING (22.6168012 44.606762, 22.6173065 44.6075359)",,
553857960,,Милорада Брујића,residential,False,True,59.228,"LINESTRING (22.6168012 44.606762, 22.6164553 44.6062897)",,
174662546,,Миодрага Младеновића Мишка,residential,False,False,81.664,"LINESTRING (22.6158436 44.6070351, 22.6168012 44.606762)",,
174662565,,Тимочка,residential,False,False,115.654,"LINESTRING (22.6122348 44.6070984, 22.6128739 44.6080337)",,
174662588,,27. март,residential,False,True,86.613,"LINESTRING (22.6122348 44.6070984, 22.6132423 44.6067947)",,
174662565,,Тимочка,residential,False,True,123.566,"LINESTRING (22.6122348 44.6070984, 22.6119494 44.6067557, 22.6115483 44.606361, 22.6113408 44.6061904)",,
174662587,,1. мај,residential,False,True,130.426,"LINESTRING (22.6188562 44.6071377, 22.6173065 44.6075359)",,
729110235,,Светог Саве,residential,False,False,41.234,"LINESTRING (22.6188562 44.6071377, 22.6186825 44.6067881)",,
729110235,,Светог Саве,residential,False,True,99.096,"LINESTRING (22.6188562 44.6071377, 22.6193099 44.6079683)",,
174662587,,1. мај,residential,False,False,130.426,"LINESTRING (22.6173065 44.6075359, 22.6188562 44.6071377)",,
174662587,,1. мај,residential,False,True,209.078,"LINESTRING (22.6173065 44.6075359, 22.6148526 44.6082312)",,
553857960,,Милорада Брујића,residential,False,False,117.709,"LINESTRING (22.6173065 44.6075359, 22.6178429 44.6085232)",,
553857960,,Милорада Брујића,residential,False,True,94.897,"LINESTRING (22.6173065 44.6075359, 22.6168012 44.606762)",,
729110235,,Светог Саве,residential,False,False,99.096,"LINESTRING (22.6193099 44.6079683, 22.6188562 44.6071377)",,
729110235,,Светог Саве,residential,False,True,18.985,"LINESTRING (22.6193099 44.6079683, 22.6193877 44.6081298)",,
174662593,,Четврти јули,residential,False,False,24.566,"LINESTRING (22.6166577 44.6081782, 22.6167607 44.6083866)",,
729110235,,Светог Саве,residential,False,False,18.985,"LINESTRING (22.6193877 44.6081298, 22.6193099 44.6079683)",,
729110235,,Светог Саве,residential,False,True,79.65,"LINESTRING (22.6193877 44.6081298, 22.6197648 44.6087939)",,
1233936306,,Коче Анђелковића,residential,False,True,61.214,"LINESTRING (22.6193877 44.6081298, 22.6186596 44.6083152)",,
174662593,,Четврти јули,residential,False,False,29.754,"LINESTRING (22.6167607 44.6083866, 22.6168867 44.6086387)",,
174662593,,Четврти јули,residential,False,True,24.566,"LINESTRING (22.6167607 44.6083866, 22.6166577 44.6081782)",,
174662565,,Тимочка,residential,False,True,43.541,"LINESTRING (22.613109 44.6083877, 22.6128739 44.6080337)",,
553857960,,Милорада Брујића,residential,False,True,117.709,"LINESTRING (22.6178429 44.6085232, 22.6173065 44.6075359)",,
1233936306,,Коче Анђелковића,residential,False,False,68.664,"LINESTRING (22.6178429 44.6085232, 22.6186596 44.6083152)",,
"[174662593, 1233936306]",,"['Четврти јули', 'Коче Анђелковића']",residential,False,True,86.70100000000001,"LINESTRING (22.6178429 44.6085232, 22.6170266 44.6087401, 22.6170008 44.6087439, 22.6169802 44.6087425, 22.6169644 44.6087364, 22.6169517 44.6087282, 22.6169304 44.6087047, 22.6168867 44.6086387)",,
174662593,,Четврти јули,residential,False,True,29.754,"LINESTRING (22.6168867 44.6086387, 22.6167607 44.6083866)",,
174662586,,Сипски канал,residential,False,False,143.068,"LINESTRING (22.6168867 44.6086387, 22.6159264 44.6089007, 22.6158433 44.6089207, 22.6157593 44.6089433, 22.6157322 44.608962, 22.6157038 44.6089962, 22.6156716 44.6090754, 22.6156444 44.6091881, 22.6156393 44.609205, 22.615619 44.6092344, 22.6155817 44.6092606, 22.6154936 44.6093059)",,
"[174662593, 1233936306]",,"['Четврти јули', 'Коче Анђелковића']",residential,False,False,86.701,"LINESTRING (22.6168867 44.6086387, 22.6169304 44.6087047, 22.6169517 44.6087282, 22.6169644 44.6087364, 22.6169802 44.6087425, 22.6170008 44.6087439, 22.6170266 44.6087401, 22.6178429 44.6085232)",,
174662567,,Четвртог јула,residential,True,False,130.474,"LINESTRING (22.6152082 44.6087806, 22.6167607 44.6083866)",,
1233935448,,Стефаније Михајловић,secondary,False,False,22.067,"LINESTRING (22.6152082 44.6087806, 22.6150974 44.6085985)",,167
1233935448,,Стефаније Михајловић,secondary,False,True,62.628,"LINESTRING (22.6152082 44.6087806, 22.6154936 44.6093059)",,167
292931142,,22. септембар,residential,False,True,133.782,"LINESTRING (22.6197648 44.6087939, 22.6181803 44.6092123)",,
729110235,,Светог Саве,residential,False,False,79.65,"LINESTRING (22.6197648 44.6087939, 22.6193877 44.6081298)",,
174662569,,Ивана Косанчића,residential,False,True,216.283,"LINESTRING (22.6154936 44.6093059, 22.6129384 44.6099946)",,
1233935448,,Стефаније Михајловић,secondary,False,False,62.628,"LINESTRING (22.6154936 44.6093059, 22.6152082 44.6087806)",,167
174662586,,Сипски канал,residential,False,True,143.06799999999998,"LINESTRING (22.6154936 44.6093059, 22.6155817 44.6092606, 22.615619 44.6092344, 22.6156393 44.609205, 22.6156444 44.6091881, 22.6156716 44.6090754, 22.6157038 44.6089962, 22.6157322 44.608962, 22.6157593 44.6089433, 22.6158433 44.6089207, 22.6159264 44.6089007, 22.6168867 44.6086387)",,
1233935448,,Стефаније Михајловић,secondary,False,True,64.197,"LINESTRING (22.6154936 44.6093059, 22.6155395 44.609395, 22.6157786 44.6098464)",,167
68849032,,Стефаније Михајловић,secondary,False,True,128.943,"LINESTRING (22.616185 44.6106573, 22.6167767 44.6117377)",,167
1233935448,,Стефаније Михајловић,secondary,False,False,95.735,"LINESTRING (22.616185 44.6106573, 22.6157786 44.6098464)",,167
174662552,,Пантелије-Панте Јаковљевића,residential,False,True,192.90800000000002,"LINESTRING (22.616185 44.6106573, 22.616524 44.6105714, 22.6165937 44.6105638, 22.6166689 44.6105676, 22.6167842 44.61058, 22.6168459 44.6105819, 22.6169062 44.6105733, 22.6169813 44.6105599, 22.617227 44.6105029, 22.6178007 44.610347, 22.618271 44.6102166, 22.6184916 44.6101555)",,
553855438,,Букатаревића,residential,False,False,210.588,"LINESTRING (22.616185 44.6106573, 22.6155062 44.6108308, 22.6148643 44.6109984, 22.6136898 44.611314)",,
122094362,2,Обилићева,residential,False,False,113.721,"LINESTRING (22.6136898 44.611314, 22.6140489 44.6120421, 22.6142001 44.6122689)",,
122094362,2,Обилићева,residential,False,True,95.63600000000002,"LINESTRING (22.6136898 44.611314, 22.6134082 44.6107145, 22.6133408 44.6106092, 22.6132791 44.6105419, 22.613247 44.6105197)",,
553855438,,Букатаревића,residential,False,False,119.679,"LINESTRING (22.6136898 44.611314, 22.6123584 44.6116623, 22.6122684 44.6116802)",,
553855438,,Букатаревића,residential,False,True,210.58799999999997,"LINESTRING (22.6136898 44.611314, 22.6148643 44.6109984, 22.6155062 44.6108308, 22.616185 44.6106573)",,
292931143,,Ђердапска,residential,False,False,82.27400000000002,"LINESTRING (22.6122684 44.6116802, 22.6123597 44.6118437, 22.6124355 44.6119887, 22.6125411 44.6122067, 22.6125522 44.6122413, 22.6125616 44.6123109, 22.6125699 44.6123839)",,
292931143,,Ђердапска,residential,False,True,93.19,"LINESTRING (22.6122684 44.6116802, 22.612166 44.611446, 22.6119567 44.6110231, 22.6118854 44.6108879)",,
553855438,,Букатаревића,residential,False,True,119.679,"LINESTRING (22.6122684 44.6116802, 22.6123584 44.6116623, 22.6136898 44.611314)",,
174662553,,Виноградарска,residential,False,True,56.39,"LINESTRING (22.6113408 44.6061904, 22.6109974 44.6066347)",,
174662553,,Виноградарска,residential,False,False,114.501,"LINESTRING (22.6113408 44.6061904, 22.611646 44.6057694, 22.6118308 44.6055419, 22.6120191 44.6052812)",,
174662565,,Тимочка,residential,False,False,123.566,"LINESTRING (22.6113408 44.6061904, 22.6115483 44.606361, 22.6119494 44.6067557, 22.6122348 44.6070984)",,
174662553,,Виноградарска,residential,False,False,70.52199999999999,"LINESTRING (22.6103982 44.6070833, 22.6105463 44.6070232, 22.610675 44.6069534, 22.6107776 44.6068892, 22.610866 44.606815, 22.6109974 44.6066347)",,
292930525,,Пуковника Љубомира Томића,residential,True,False,185.39999999999998,"LINESTRING (22.6103982 44.6070833, 22.6104849 44.6071105, 22.6105286 44.6071363, 22.6106158 44.6072386, 22.6107436 44.6074144, 22.610834 44.607566, 22.6109107 44.6076948, 22.6113079 44.6085884)",,
553856936,,Хајдук Вељкова,residential,False,False,217.67,"LINESTRING (22.6103982 44.6070833, 22.6103421 44.6071221, 22.6103303 44.6071437, 22.6103167 44.6071805, 22.6102013 44.6079358, 22.6101262 44.6083587, 22.6100927 44.6086795, 22.6100994 44.6088905, 22.610121 44.6090114)",,
1262110881,,Хајдук Вељкова,residential,False,True,53.902,"LINESTRING (22.6103982 44.6070833, 22.6103444 44.6070643, 22.6103082 44.6070491, 22.6102795 44.6070287, 22.6102518 44.6069999, 22.6102149 44.6069588, 22.6100325 44.6066889)",,
122094362,2,Обилићева,residential,False,True,113.721,"LINESTRING (22.6142001 44.6122689, 22.6140489 44.6120421, 22.6136898 44.611314)",,
122094364,2,Дунавска,residential,False,False,212.998,"LINESTRING (22.6142001 44.6122689, 22.6144083 44.6122556, 22.6147497 44.6122019, 22.6152887 44.6121067, 22.6155053 44.6120685, 22.6167767 44.6117377)",,
278577540,2,Дунавска,residential,False,True,129.676,"LINESTRING (22.6142001 44.6122689, 22.6139602 44.6122869, 22.6134846 44.6123227, 22.6125699 44.6123839)",,
292930520,,Саве Ковачевића,residential,False,False,105.073,"LINESTRING (22.610121 44.6090114, 22.6113079 44.6085884)",,
292930520,,Саве Ковачевића,residential,False,True,68.273,"LINESTRING (22.610121 44.6090114, 22.6093579 44.6092975)",,
553856936,,Хајдук Вељкова,residential,False,True,217.67,"LINESTRING (22.610121 44.6090114, 22.6100994 44.6088905, 22.6100927 44.6086795, 22.6101262 44.6083587, 22.6102013 44.6079358, 22.6103167 44.6071805, 22.6103303 44.6071437, 22.6103421 44.6071221, 22.6103982 44.6070833)",,
174662565,,Тимочка,residential,False,False,43.541,"LINESTRING (22.6128739 44.6080337, 22.613109 44.6083877)",,
174662565,,Тимочка,residential,False,True,115.654,"LINESTRING (22.6128739 44.6080337, 22.6122348 44.6070984)",,
292930520,,Саве Ковачевића,residential,False,True,73.016,"LINESTRING (22.6128739 44.6080337, 22.612053 44.6083331)",,
292930521,,Козарачка,residential,False,False,44.478,"LINESTRING (22.608032 44.607495, 22.6085137 44.6072891)",,
"[292930520, 292930519]",,"['Краља Александра', 'Саве Ковачевића']",residential,False,False,272.137,"LINESTRING (22.608032 44.607495, 22.6088026 44.6094448, 22.6093579 44.6092975)",,
292930521,,Козарачка,residential,False,True,137.587,"LINESTRING (22.6100325 44.6066889, 22.6095046 44.6068838, 22.6090577 44.6070523, 22.6085137 44.6072891)",,
1262110881,,Хајдук Вељкова,residential,False,False,53.901999999999994,"LINESTRING (22.6100325 44.6066889, 22.6102149 44.6069588, 22.6102518 44.6069999, 22.6102795 44.6070287, 22.6103082 44.6070491, 22.6103444 44.6070643, 22.6103982 44.6070833)",,
174662553,,Виноградарска,residential,False,False,56.39,"LINESTRING (22.6109974 44.6066347, 22.6113408 44.6061904)",,
292930524,,Обилићева,residential,False,False,206.516,"LINESTRING (22.6109974 44.6066347, 22.612053 44.6083331)",,
174662553,,Виноградарска,residential,False,True,70.522,"LINESTRING (22.6109974 44.6066347, 22.610866 44.606815, 22.6107776 44.6068892, 22.610675 44.6069534, 22.6105463 44.6070232, 22.6103982 44.6070833)",,
292930520,,Саве Ковачевића,residential,False,False,73.016,"LINESTRING (22.612053 44.6083331, 22.6128739 44.6080337)",,
292930520,,Саве Ковачевића,residential,False,True,65.46,"LINESTRING (22.612053 44.6083331, 22.6113079 44.6085884)",,
292930524,,Обилићева,residential,False,False,109.328,"LINESTRING (22.612053 44.6083331, 22.6125577 44.6092483)",,
292930524,,Обилићева,residential,False,True,206.516,"LINESTRING (22.612053 44.6083331, 22.6109974 44.6066347)",,
121602145,,Лоле Рибара,residential,False,False,79.23,"LINESTRING (22.6125577 44.6092483, 22.6116056 44.609468)",,
121602145,,Лоле Рибара,residential,False,True,213.636,"LINESTRING (22.6125577 44.6092483, 22.6150974 44.6085985)",,
292930524,,Обилићева,residential,False,False,88.288,"LINESTRING (22.6125577 44.6092483, 22.6129384 44.6099946)",,
292930524,,Обилићева,residential,False,True,109.328,"LINESTRING (22.6125577 44.6092483, 22.612053 44.6083331)",,
122094361,,Ивана Косанчића,residential,False,False,91.332,"LINESTRING (22.6118678 44.6103008, 22.6129384 44.6099946)",,
122094361,,Ивана Косанчића,residential,False,True,162.602,"LINESTRING (22.6118678 44.6103008, 22.6099471 44.6108192)",,
401656109,,Пуковника Љубомира Томића,residential,True,False,62.469,"LINESTRING (22.6118678 44.6103008, 22.6120385 44.6108493)",,
121602145,,Лоле Рибара,residential,False,True,79.23,"LINESTRING (22.6116056 44.609468, 22.6125577 44.6092483)",,
292930525,,Пуковника Љубомира Томића,residential,True,False,94.901,"LINESTRING (22.6116056 44.609468, 22.6118678 44.6103008)",,
"[1233957536, 709044774]",,"['Лоле Рибара', 'Николе Јанковића']",residential,False,False,263.64,"LINESTRING (22.6116056 44.609468, 22.6098417 44.6099116, 22.6096402 44.6099581, 22.6099471 44.6108192)",,
292930520,,Саве Ковачевића,residential,False,False,65.46,"LINESTRING (22.6113079 44.6085884, 22.612053 44.6083331)",,
292930520,,Саве Ковачевића,residential,False,True,105.073,"LINESTRING (22.6113079 44.6085884, 22.610121 44.6090114)",,
292930525,,Пуковника Љубомира Томића,residential,True,False,100.606,"LINESTRING (22.6113079 44.6085884, 22.6116056 44.609468)",,
709025101,,Кнеза Михаила Обреновића трећег,secondary,True,False,43.936,"LINESTRING (22.6095038 44.6115766, 22.6089686 44.6116813)",,
729110233,,,secondary,True,False,13.529999999999998,"LINESTRING (22.6095038 44.6115766, 22.6094679 44.6115601, 22.6094398 44.6115372, 22.6094217 44.6115097, 22.609415 44.6114796)",roundabout,
292931141,,,secondary,True,False,31.154,"LINESTRING (22.609415 44.6114796, 22.6094203 44.6114494, 22.6094372 44.6114215, 22.6094643 44.6113979, 22.6094995 44.6113807, 22.609553 44.6113697, 22.6096084 44.6113732, 22.6096585 44.6113905, 22.6096964 44.6114195)",roundabout,
709025103,,Двадесетдругог септембра,secondary,True,False,23.754,"LINESTRING (22.6096964 44.6114195, 22.6099931 44.6113875)",,
"[729110233, 729110234]",,,secondary,True,False,9.052,"LINESTRING (22.6096964 44.6114195, 22.6097176 44.6114573, 22.6097177 44.611498)",roundabout,
278577540,2,Дунавска,residential,False,False,129.676,"LINESTRING (22.6125699 44.6123839, 22.6134846 44.6123227, 22.6139602 44.6122869, 22.6142001 44.6122689)",,
278577540,2,Дунавска,residential,False,True,317.625,"LINESTRING (22.6125699 44.6123839, 22.6108154 44.6125092, 22.6101151 44.6125636, 22.6100494 44.6125666, 22.6100004 44.6125569, 22.6099775 44.6125401, 22.6099581 44.6125082, 22.6099434 44.6124759, 22.6099103 44.6123884, 22.6097554 44.6119783, 22.6097068 44.6118543, 22.6096315 44.6116502, 22.6096061 44.6115831)",,
292931143,,Ђердапска,residential,False,True,82.274,"LINESTRING (22.6125699 44.6123839, 22.6125616 44.6123109, 22.6125522 44.6122413, 22.6125411 44.6122067, 22.6124355 44.6119887, 22.6123597 44.6118437, 22.6122684 44.6116802)",,
68849020,,,secondary,False,False,7.5,"LINESTRING (22.608881 44.611707, 22.6089686 44.6116813)",,
709025099,,22. септембар,secondary,False,False,102.444,"LINESTRING (22.6120385 44.6108493, 22.613247 44.6105197)",,
709025099,,22. септембар,secondary,False,True,12.857,"LINESTRING (22.6120385 44.6108493, 22.6118854 44.6108879)",,
729110233,,,secondary,True,False,13.629999999999999,"LINESTRING (22.6097177 44.611498, 22.6097075 44.6115214, 22.6096903 44.6115426, 22.6096668 44.6115606, 22.6096382 44.6115743, 22.6096061 44.6115831)",roundabout,
68849020,,,secondary,False,True,7.5,"LINESTRING (22.6089686 44.6116813, 22.608881 44.611707)",,
709025102,,Кнеза Михаила Обреновића трећег,secondary,True,False,41.853,"LINESTRING (22.6089686 44.6116813, 22.609415 44.6114796)",,
292931142,,22. септембар,residential,False,False,202.774,"LINESTRING (22.6157786 44.6098464, 22.6181803 44.6092123)",,
1233935448,,Стефаније Михајловић,secondary,False,True,95.735,"LINESTRING (22.6157786 44.6098464, 22.616185 44.6106573)",,167
709025099,,22. септембар,secondary,False,True,213.93,"LINESTRING (22.6157786 44.6098464, 22.6138764 44.6103523, 22.613247 44.6105197)",,
1233935448,,Стефаније Михајловић,secondary,False,False,64.197,"LINESTRING (22.6157786 44.6098464, 22.6155395 44.609395, 22.6154936 44.6093059)",,167
174662587,,1. мај,residential,False,False,209.078,"LINESTRING (22.6148526 44.6082312, 22.6173065 44.6075359)",,
553855437,,29. новембар,secondary,False,False,214.204,"LINESTRING (22.6148526 44.6082312, 22.6147999 44.6081984, 22.6146881 44.608132, 22.6145861 44.6080833, 22.614163 44.6079171, 22.61399 44.6078423, 22.6138574 44.6077664, 22.6137882 44.6077186, 22.613737 44.6076757, 22.6136581 44.6075877, 22.6135751 44.6074571, 22.6134207 44.607157, 22.6132423 44.6067947)",,167
1233935448,,Стефаније Михајловић,secondary,False,True,45.28,"LINESTRING (22.6148526 44.6082312, 22.6149896 44.6084097, 22.6150974 44.6085985)",,167
292930521,,Козарачка,residential,False,True,44.478,"LINESTRING (22.6085137 44.6072891, 22.608032 44.607495)",,
292930521,,Козарачка,residential,False,False,137.587,"LINESTRING (22.6085137 44.6072891, 22.6090577 44.6070523, 22.6095046 44.6068838, 22.6100325 44.6066889)",,
553856934,,Вука Караџића,residential,False,False,233.721,"LINESTRING (22.6085137 44.6072891, 22.6089243 44.6080553, 22.6091159 44.6084691, 22.6093579 44.6092975)",,
292930520,,Саве Ковачевића,residential,False,False,68.273,"LINESTRING (22.6093579 44.6092975, 22.610121 44.6090114)",,
"[292930520, 292930519]",,"['Краља Александра', 'Саве Ковачевића']",residential,False,True,272.137,"LINESTRING (22.6093579 44.6092975, 22.6088026 44.6094448, 22.608032 44.607495)",,
553856934,,Вука Караџића,residential,False,True,233.721,"LINESTRING (22.6093579 44.6092975, 22.6091159 44.6084691, 22.6089243 44.6080553, 22.6085137 44.6072891)",,
553856941,,Триглавска,residential,False,True,54.004999999999995,"LINESTRING (22.6177087 44.6050739, 22.6177047 44.6050949, 22.6177128 44.6051236, 22.6180108 44.6055036)",,
709025100,,Двадесетдругог септембра,secondary,True,False,25.024,"LINESTRING (22.6099931 44.6113875, 22.6097177 44.611498)",,
709025099,,22. септембар,secondary,False,False,159.78199999999998,"LINESTRING (22.6099931 44.6113875, 22.6106176 44.6112156, 22.6108866 44.6111395, 22.6118854 44.6108879)",,
931395752,,Бошка Бухе,residential,False,True,60.704,"LINESTRING (22.6183954 44.6078027, 22.6186596 44.6083152)",,
931395752,,Бошка Бухе,residential,False,False,60.704,"LINESTRING (22.6186596 44.6083152, 22.6183954 44.6078027)",,
1233936306,,Коче Анђелковића,residential,False,False,61.214,"LINESTRING (22.6186596 44.6083152, 22.6193877 44.6081298)",,
1233936306,,Коче Анђелковића,residential,False,True,68.664,"LINESTRING (22.6186596 44.6083152, 22.6178429 44.6085232)",,
174662552,,Пантелије-Панте Јаковљевића,residential,False,False,192.908,"LINESTRING (22.6184916 44.6101555, 22.618271 44.6102166, 22.6178007 44.610347, 22.617227 44.6105029, 22.6169813 44.6105599, 22.6169062 44.6105733, 22.6168459 44.6105819, 22.6167842 44.61058, 22.6166689 44.6105676, 22.6165937 44.6105638, 22.616524 44.6105714, 22.616185 44.6106573)",,
1225823157,,Горански пролаз,residential,False,True,111.55199999999999,"LINESTRING (22.6184916 44.6101555, 22.6183122 44.6097161, 22.6183122 44.6096569, 22.6183659 44.6096168, 22.6183739 44.6095614, 22.6181803 44.6092123)",,
292931142,,22. септембар,residential,False,False,133.782,"LINESTRING (22.6181803 44.6092123, 22.6197648 44.6087939)",,
292931142,,22. септембар,residential,False,True,202.774,"LINESTRING (22.6181803 44.6092123, 22.6157786 44.6098464)",,
1225823157,,Горански пролаз,residential,False,False,111.55199999999999,"LINESTRING (22.6181803 44.6092123, 22.6183739 44.6095614, 22.6183659 44.6096168, 22.6183122 44.6096569, 22.6183122 44.6097161, 22.6184916 44.6101555)",,
