osmid,oneway,name,highway,reversed,length,geometry,bridge,ref,lanes,access
1237201463,False,Трг ослобођења,residential,False,36.720000000000006,"LINESTRING (19.6537451 43.3911384, 19.6538404 43.391237, 19.653895 43.391288, 19.6539415 43.3913371, 19.6539871 43.3914034, 19.6539925 43.3914141)",,,,
26674817,False,Изета Чавића,residential,False,108.68100000000001,"LINESTRING (19.6539925 43.3914141, 19.6540636 43.3914375, 19.6541467 43.3914618, 19.6542594 43.39148, 19.6545328 43.3914868, 19.6547435 43.3914868, 19.6549633 43.3914908, 19.6553206 43.3915047)",,,,
235150314,False,Сајта Хашимбеговића,residential,False,86.248,"LINESTRING (19.6539925 43.3914141, 19.6538839 43.3915058, 19.653859 43.3915242, 19.6535616 43.3917444, 19.653417 43.39183, 19.6533324 43.3918801, 19.6532186 43.3919456)",,,,
413296257,False,Борак,residential,False,48.573,"LINESTRING (19.6539925 43.3914141, 19.6540057 43.3914816, 19.654015 43.3915374, 19.6540219 43.3916066, 19.6540367 43.3917348, 19.6540501 43.3918488)",,,,
1237201463,False,Трг ослобођења,residential,True,36.72,"LINESTRING (19.6539925 43.3914141, 19.6539871 43.3914034, 19.6539415 43.3913371, 19.653895 43.391288, 19.6538404 43.391237, 19.6537451 43.3911384)",,,,
424607355,False,Симеуна Дивца,residential,False,61.083,"LINESTRING (19.6552867 43.390956, 19.6552891 43.3910073, 19.6553052 43.3913484, 19.6553206 43.3915047)",,,,
871073009,False,Милешевска,tertiary,False,126.59299999999999,"LINESTRING (19.6552867 43.390956, 19.6549433 43.3909785, 19.6546744 43.3909975, 19.6543492 43.3910282, 19.654131 43.3910559, 19.65393 43.3910973, 19.6537451 43.3911384)",,200,,
290192765,False,Санџачких бригада,residential,False,153.309,"LINESTRING (19.6511879 43.3909036, 19.6514001 43.3908255, 19.6515448 43.390768, 19.6517206 43.3906754, 19.651976 43.3905348, 19.6523979 43.3902816, 19.6526016 43.390164, 19.6527339 43.3901132)",,,,
290192765,False,Санџачких бригада,residential,True,103.364,"LINESTRING (19.6511879 43.3909036, 19.6510704 43.3909399, 19.6510483 43.3909467, 19.6501507 43.3911745, 19.6499813 43.3912112)",,,,
293834714,False,Туфа Хаџагића,residential,True,29.695,"LINESTRING (19.6511879 43.3909036, 19.6511878 43.3907662, 19.651163 43.3906378)",,,,
1236903038,False,Душана Томашевића Ћирка,residential,True,209.035,"LINESTRING (19.6444461 43.3892041, 19.6452321 43.3898609, 19.6455249 43.3901557, 19.6456917 43.3903891, 19.6457716 43.3905326, 19.645801 43.3906364, 19.6458238 43.3907574)",,,2,
292219339,True,,residential,False,34.11,"LINESTRING (19.6472826 43.3906616, 19.6473514 43.3906327, 19.647405 43.3905939, 19.6474637 43.390536, 19.6475447 43.390429)",,,2,
"[292219336, 897562548, 292219335]",False,,residential,"[False, True]",118.387,"LINESTRING (19.6472826 43.3906616, 19.6472241 43.3906675, 19.6459571 43.3907427, 19.6458861 43.3907499, 19.6458238 43.3907574)",yes,,2,
"[292219336, 897562548, 292219335]",False,,residential,"[False, True]",118.387,"LINESTRING (19.6458238 43.3907574, 19.6458861 43.3907499, 19.6459571 43.3907427, 19.6472241 43.3906675, 19.6472826 43.3906616)",yes,,2,
1236903038,False,Душана Томашевића Ћирка,residential,False,209.035,"LINESTRING (19.6458238 43.3907574, 19.645801 43.3906364, 19.6457716 43.3905326, 19.6456917 43.3903891, 19.6455249 43.3901557, 19.6452321 43.3898609, 19.6444461 43.3892041)",,,2,
283458246,True,Владимира Перића Валтера,residential,False,87.245,"LINESTRING (19.6527339 43.3901132, 19.6525779 43.3900143, 19.6524465 43.3899533, 19.6521354 43.3898184, 19.6520118 43.3897574, 19.6519208 43.3897189, 19.6518329 43.3896846)",,,,
"[235105000, 235105002, 283458247]",False,Владимира Перића Валтера,residential,False,140.728,"LINESTRING (19.6527339 43.3901132, 19.6528307 43.3901825, 19.6530553 43.3903772, 19.6531646 43.390482, 19.6532605 43.3905648, 19.6537451 43.3911384)",yes,,,
290192765,False,Санџачких бригада,residential,True,153.309,"LINESTRING (19.6527339 43.3901132, 19.6526016 43.390164, 19.6523979 43.3902816, 19.651976 43.3905348, 19.6517206 43.3906754, 19.6515448 43.390768, 19.6514001 43.3908255, 19.6511879 43.3909036)",,,,
235150314,False,Сајта Хашимбеговића,residential,True,292.501,"LINESTRING (19.6490367 43.3923674, 19.6496344 43.3923374, 19.6508092 43.3922492, 19.6514015 43.3922269, 19.6515195 43.3922283, 19.6516194 43.3922347, 19.6517555 43.3922498, 19.6518561 43.392261, 19.6519849 43.3922683, 19.6520848 43.3922692, 19.6521693 43.3922668, 19.6522672 43.3922619, 19.6523416 43.3922605, 19.6524013 43.3922561, 19.6524563 43.3922439, 19.6525428 43.3922113, 19.6526239 43.3921869)",,,,
293845203,False,Прве шумадијске бригаде,residential,True,75.96600000000001,"LINESTRING (19.6500247 43.3894632, 19.6499524 43.3896619, 19.6499115 43.3897632, 19.649874 43.3898343, 19.6498514 43.3898824, 19.649823 43.389924, 19.6497612 43.3899919, 19.6496937 43.3900984)",,,,
325086695,True,Владимира Перића Валтера,residential,False,58.687,"LINESTRING (19.6500247 43.3894632, 19.6497694 43.3893844, 19.6493933 43.3892063)",,,,
293923409,False,Сарајевска,residential,False,32.215,"LINESTRING (19.6493864 43.3879668, 19.6497108 43.3881352)",,,,
291841843,False,Добрице Баковића,residential,True,238.474,"LINESTRING (19.6493864 43.3879668, 19.6490551 43.387899, 19.648872 43.3878727, 19.6484165 43.3878185, 19.6481461 43.3877829, 19.6479268 43.3877474, 19.6476054 43.3876576, 19.6473542 43.3875834, 19.6468006 43.3874008, 19.6466038 43.3873064)",,,,
"[293923409, 700306937]",False,"['Сарајевска', 'Милешевске партизанске чете']",residential,True,260.83599999999996,"LINESTRING (19.6493864 43.3879668, 19.6491977 43.3878659, 19.6490222 43.387778, 19.6489185 43.3877204, 19.6488087 43.3876485, 19.6487049 43.387587, 19.6486188 43.3875475, 19.6483918 43.3874538, 19.648136 43.3874274, 19.6479467 43.3874077, 19.6478122 43.3873743, 19.6477032 43.3873263, 19.6476094 43.3872849, 19.6475526 43.3872399, 19.6474416 43.3871928, 19.6471917 43.3871183, 19.6470697 43.3871074, 19.6469691 43.3871142, 19.6468732 43.3871269, 19.6468049 43.3871469, 19.6467559 43.3871756, 19.6466935 43.3872312, 19.6466486 43.3872672, 19.6466038 43.3873064)",,,,yes
291841843,False,Добрице Баковића,residential,False,238.47399999999996,"LINESTRING (19.6466038 43.3873064, 19.6468006 43.3874008, 19.6473542 43.3875834, 19.6476054 43.3876576, 19.6479268 43.3877474, 19.6481461 43.3877829, 19.6484165 43.3878185, 19.648872 43.3878727, 19.6490551 43.387899, 19.6493864 43.3879668)",,,,
"[293923409, 700306937]",False,"['Сарајевска', 'Милешевске партизанске чете']",residential,False,260.836,"LINESTRING (19.6466038 43.3873064, 19.6466486 43.3872672, 19.6466935 43.3872312, 19.6467559 43.3871756, 19.6468049 43.3871469, 19.6468732 43.3871269, 19.6469691 43.3871142, 19.6470697 43.3871074, 19.6471917 43.3871183, 19.6474416 43.3871928, 19.6475526 43.3872399, 19.6476094 43.3872849, 19.6477032 43.3873263, 19.6478122 43.3873743, 19.6479467 43.3874077, 19.648136 43.3874274, 19.6483918 43.3874538, 19.6486188 43.3875475, 19.6487049 43.387587, 19.6488087 43.3876485, 19.6489185 43.3877204, 19.6490222 43.387778, 19.6491977 43.3878659, 19.6493864 43.3879668)",,,,yes
"[1061174850, 430419335]",False,Спаса Перића,residential,False,390.966,"LINESTRING (19.6466038 43.3873064, 19.6465909 43.387255, 19.6465762 43.3871717, 19.6465829 43.3870928, 19.6465909 43.3870382, 19.6466132 43.3869583, 19.6466432 43.3868579, 19.6466781 43.3867517, 19.6467076 43.3866522, 19.6467049 43.3865996, 19.6467184 43.3865363, 19.6467371 43.3864671, 19.6467385 43.3864057, 19.6467023 43.3863628, 19.6466473 43.3863306, 19.6465842 43.3863287, 19.6465239 43.386355, 19.6464032 43.3864456, 19.646304 43.3865382, 19.646147 43.3866659, 19.6459807 43.3868023, 19.6458842 43.3868696, 19.6457903 43.3869066, 19.6456911 43.3869173, 19.6456079 43.3869154, 19.6454819 43.3869047, 19.6453947 43.3868978, 19.6453176 43.3868786, 19.6452351 43.386853, 19.6451808 43.3868059, 19.6450864 43.3866992, 19.6449037 43.3864861, 19.6447389 43.3862843, 19.6442483 43.3858737)",,,,
"[700306937, 291845387]",False,"['Карађорђева', 'Милешевске партизанске чете']",residential,"[False, True]",152.01100000000002,"LINESTRING (19.6466038 43.3873064, 19.6465373 43.387428, 19.6465085 43.3874831, 19.6464461 43.3875562, 19.6463332 43.3876723, 19.6465096 43.3877881, 19.6466544 43.3878712, 19.6468078 43.3879394, 19.6469133 43.3879771, 19.6470198 43.3880077, 19.6471421 43.3880401, 19.6472548 43.3880703, 19.6473594 43.3880888, 19.6474694 43.3881103)",,,,yes
338400323,False,Карађорђева,residential,False,118.863,"LINESTRING (19.6480981 43.3881783, 19.6484047 43.3881931, 19.6486888 43.3882328, 19.6488414 43.3882621, 19.6489887 43.3883122, 19.6491134 43.3883635, 19.6492282 43.3884078, 19.6493427 43.3884701, 19.6494541 43.3885288)",,,,
338400325,False,Хасана Јусуфагића,residential,False,41.442,"LINESTRING (19.6491745 43.3888411, 19.6492799 43.3887204, 19.6493255 43.3886755, 19.6494541 43.3885288)",,,,
290193047,False,Нијазије Мусабеговића,residential,False,62.92,"LINESTRING (19.6481858 43.3907541, 19.6485573 43.3902568)",,,,
290192765,False,Санџачких бригада,residential,False,157.17800000000003,"LINESTRING (19.6481858 43.3907541, 19.6483094 43.3908025, 19.6484543 43.3908594, 19.6486518 43.3909427, 19.6488653 43.3910297, 19.6488988 43.3910416, 19.6491344 43.3911253, 19.6492845 43.3911687, 19.6494071 43.3911963, 19.6495051 43.3912086, 19.6496465 43.3912183, 19.6497639 43.3912221, 19.6498795 43.3912222, 19.6499345 43.3912163, 19.6499813 43.3912112)",,,,
292219333,False,Санџачких бригада,residential,False,19.21,"LINESTRING (19.6481858 43.3907541, 19.6480639 43.3907047, 19.647979 43.3906689)",,,,
283458246,True,Владимира Перића Валтера,residential,False,35.783,"LINESTRING (19.6504527 43.38954, 19.650342 43.3895327, 19.6502327 43.3895127, 19.6501476 43.3894947, 19.6500247 43.3894632)",,,,
293834717,False,Светозара Марковића,residential,False,67.276,"LINESTRING (19.6504527 43.38954, 19.650442 43.3896703, 19.6504403 43.3898028, 19.6504295 43.3899096, 19.6504077 43.3899888, 19.6503824 43.3900581, 19.6503353 43.3901331)",,,,
293834713,False,Светомира Пејовића,residential,True,114.171,"LINESTRING (19.6532248 43.3897689, 19.6531489 43.3897724, 19.6530687 43.3897759, 19.652953 43.3897661, 19.6527657 43.3897295, 19.6525968 43.389691, 19.6524135 43.3896687, 19.6522001 43.3896611, 19.652038 43.3896619, 19.6518329 43.3896846)",,,,
283458246,True,Владимира Перића Валтера,residential,False,13.179,"LINESTRING (19.6508436 43.3895605, 19.650681 43.3895513)",,,,
293834714,False,Туфа Хаџагића,residential,False,123.064,"LINESTRING (19.6508436 43.3895605, 19.6508655 43.3898218, 19.6508905 43.3899064, 19.6509112 43.3899718, 19.6509522 43.3900809, 19.6509898 43.3901657, 19.6510313 43.3902468, 19.6510582 43.3903206, 19.6510944 43.39042, 19.651163 43.3906378)",,,,
293834714,False,Туфа Хаџагића,residential,False,29.695,"LINESTRING (19.651163 43.3906378, 19.6511878 43.3907662, 19.6511879 43.3909036)",,,,
293834714,False,Туфа Хаџагића,residential,True,123.06400000000002,"LINESTRING (19.651163 43.3906378, 19.6510944 43.39042, 19.6510582 43.3903206, 19.6510313 43.3902468, 19.6509898 43.3901657, 19.6509522 43.3900809, 19.6509112 43.3899718, 19.6508905 43.3899064, 19.6508655 43.3898218, 19.6508436 43.3895605)",,,,
293845200,False,Владисава Томашевића,residential,True,86.541,"LINESTRING (19.651163 43.3906378, 19.6509143 43.3906567, 19.6506883 43.3906823, 19.6504966 43.3907092, 19.6503075 43.3907325, 19.6501036 43.3907491)",,,,
293845201,False,Колашинска,residential,True,51.988,"LINESTRING (19.6503353 43.3901331, 19.6496937 43.3900984)",,,,
293834717,False,Светозара Марковића,residential,False,71.101,"LINESTRING (19.6503353 43.3901331, 19.6502741 43.3902678, 19.6502288 43.3903674, 19.6501918 43.390458, 19.6501543 43.3905643, 19.6501036 43.3907491)",,,,
293834717,False,Светозара Марковића,residential,True,67.276,"LINESTRING (19.6503353 43.3901331, 19.6503824 43.3900581, 19.6504077 43.3899888, 19.6504295 43.3899096, 19.6504403 43.3898028, 19.650442 43.3896703, 19.6504527 43.38954)",,,,
290192765,False,Санџачких бригада,residential,False,103.364,"LINESTRING (19.6499813 43.3912112, 19.6501507 43.3911745, 19.6510483 43.3909467, 19.6510704 43.3909399, 19.6511879 43.3909036)",,,,
290192765,False,Санџачких бригада,residential,True,157.178,"LINESTRING (19.6499813 43.3912112, 19.6499345 43.3912163, 19.6498795 43.3912222, 19.6497639 43.3912221, 19.6496465 43.3912183, 19.6495051 43.3912086, 19.6494071 43.3911963, 19.6492845 43.3911687, 19.6491344 43.3911253, 19.6488988 43.3910416, 19.6488653 43.3910297, 19.6486518 43.3909427, 19.6484543 43.3908594, 19.6483094 43.3908025, 19.6481858 43.3907541)",,,,
293834717,False,Светозара Марковића,residential,True,52.333,"LINESTRING (19.6499813 43.3912112, 19.6500452 43.390991, 19.6501036 43.3907491)",,,,
290193047,False,Нијазије Мусабеговића,residential,False,51.634,"LINESTRING (19.6485573 43.3902568, 19.6488694 43.3898516)",,,,
290193047,False,Нијазије Мусабеговића,residential,True,62.92,"LINESTRING (19.6485573 43.3902568, 19.6481858 43.3907541)",,,,
293845200,False,Владисава Томашевића,residential,False,162.702,"LINESTRING (19.6485573 43.3902568, 19.6487606 43.3903305, 19.6488507 43.390352, 19.648933 43.3903492, 19.6490395 43.3903385, 19.6491764 43.3903257, 19.6492891 43.3903096, 19.6493938 43.3902951, 19.6494501 43.3902999, 19.6495103 43.3903162, 19.6495568 43.3903349, 19.6496023 43.3903527, 19.6496516 43.3903772, 19.6496979 43.3904192, 19.6497165 43.3904537, 19.6497216 43.390485, 19.6497063 43.3905341, 19.6496849 43.3906344, 19.6496902 43.3906588, 19.6497023 43.3906754, 19.64973 43.3906927, 19.6497667 43.3907056, 19.6501036 43.3907491)",,,,
"[332210133, 325089335]",False,Полимска,residential,False,188.72,"LINESTRING (19.6485573 43.3902568, 19.6482993 43.3901617, 19.6481985 43.3901314, 19.6481404 43.390112, 19.648088 43.3900964, 19.6480183 43.3900785, 19.6479417 43.3900635, 19.6478832 43.3900604, 19.6478055 43.3900472, 19.6477246 43.3900225, 19.6476649 43.3899946, 19.6476073 43.389954, 19.6472963 43.3897221, 19.6469643 43.3894435, 19.6469165 43.389427, 19.6467006 43.3895568)",,,,
290193047,False,Нијазије Мусабеговића,residential,False,55.041,"LINESTRING (19.6488694 43.3898516, 19.6492039 43.3894204)",,,,
290193047,False,Нијазије Мусабеговића,residential,True,51.634,"LINESTRING (19.6488694 43.3898516, 19.6485573 43.3902568)",,,,
293845201,False,Колашинска,residential,False,72.706,"LINESTRING (19.6488694 43.3898516, 19.6491381 43.3899711, 19.6493121 43.3900289, 19.6494592 43.3900572, 19.6496937 43.3900984)",,,,
293845201,False,Колашинска,residential,False,51.988,"LINESTRING (19.6496937 43.3900984, 19.6503353 43.3901331)",,,,
293845201,False,Колашинска,residential,True,72.706,"LINESTRING (19.6496937 43.3900984, 19.6494592 43.3900572, 19.6493121 43.3900289, 19.6491381 43.3899711, 19.6488694 43.3898516)",,,,
293845203,False,Прве шумадијске бригаде,residential,False,75.966,"LINESTRING (19.6496937 43.3900984, 19.6497612 43.3899919, 19.649823 43.389924, 19.6498514 43.3898824, 19.649874 43.3898343, 19.6499115 43.3897632, 19.6499524 43.3896619, 19.6500247 43.3894632)",,,,
293923400,False,Вука Караџића,residential,False,114.50000000000001,"LINESTRING (19.6501624 43.3883159, 19.6503037 43.3882498, 19.6503952 43.3881907, 19.6506024 43.3880317, 19.6507479 43.3878787, 19.6509486 43.3876775, 19.6510975 43.3875527)",,,,
293923409,False,Сарајевска,residential,False,156.18699999999998,"LINESTRING (19.6501624 43.3883159, 19.6503193 43.3883897, 19.650424 43.3884437, 19.6505001 43.3884879, 19.6505981 43.3885563, 19.6506488 43.3886156, 19.6506559 43.3886787, 19.6506625 43.389051, 19.650667 43.3892345, 19.650681 43.3895513)",,,,
293923409,False,Сарајевска,residential,True,41.807,"LINESTRING (19.6501624 43.3883159, 19.6500099 43.3882704, 19.6498252 43.3881928, 19.6497108 43.3881352)",,,,
338400325,False,Хасана Јусуфагића,residential,True,63.959,"LINESTRING (19.6501624 43.3883159, 19.6499504 43.388352, 19.6498069 43.3883676, 19.6496889 43.388389, 19.6495736 43.3884368, 19.6494975 43.388491, 19.6494541 43.3885288)",,,,
293923400,False,Вука Караџића,residential,True,114.5,"LINESTRING (19.6510975 43.3875527, 19.6509486 43.3876775, 19.6507479 43.3878787, 19.6506024 43.3880317, 19.6503952 43.3881907, 19.6503037 43.3882498, 19.6501624 43.3883159)",,,,
293923409,False,Сарајевска,residential,True,32.215,"LINESTRING (19.6497108 43.3881352, 19.6493864 43.3879668)",,,,
293923409,False,Сарајевска,residential,False,41.806999999999995,"LINESTRING (19.6497108 43.3881352, 19.6498252 43.3881928, 19.6500099 43.3882704, 19.6501624 43.3883159)",,,,
293923412,False,Сарајевска,residential,False,78.724,"LINESTRING (19.6497108 43.3881352, 19.6498067 43.3881038, 19.6498711 43.3880872, 19.6499425 43.3880591, 19.6499962 43.3880275, 19.6500361 43.3879956, 19.650074 43.3879433, 19.6500884 43.3879011, 19.6500953 43.3878194, 19.6501282 43.3877244, 19.6501728 43.3876871, 19.6502942 43.3876451)",,,,
293923412,False,Сарајевска,residential,True,78.724,"LINESTRING (19.6502942 43.3876451, 19.6501728 43.3876871, 19.6501282 43.3877244, 19.6500953 43.3878194, 19.6500884 43.3879011, 19.650074 43.3879433, 19.6500361 43.3879956, 19.6499962 43.3880275, 19.6499425 43.3880591, 19.6498711 43.3880872, 19.6498067 43.3881038, 19.6497108 43.3881352)",,,,
290193047,False,Нијазије Мусабеговића,residential,True,55.041,"LINESTRING (19.6492039 43.3894204, 19.6488694 43.3898516)",,,,
290193047,False,Нијазије Мусабеговића,residential,False,28.305999999999997,"LINESTRING (19.6492039 43.3894204, 19.6493052 43.3893093, 19.6493499 43.3892559, 19.6493933 43.3892063)",,,,
325089543,False,Бранка Радичевића,residential,False,219.844,"LINESTRING (19.6492039 43.3894204, 19.6491275 43.3893874, 19.6490753 43.3893758, 19.6490302 43.3893712, 19.6489676 43.389362, 19.6488862 43.3893503, 19.6487554 43.3893229, 19.6485528 43.3892591, 19.6481971 43.3891536, 19.647744 43.3890018, 19.6475465 43.3889386, 19.6475171 43.3889304, 19.6473302 43.3888784, 19.6470835 43.3888231, 19.6469652 43.3887961, 19.646923 43.3887863, 19.6468909 43.3887703, 19.6468706 43.3887482, 19.6468985 43.3886077)",,,,
"[700306937, 291845387]",False,"['Карађорђева', 'Милешевске партизанске чете']",residential,"[False, True]",152.011,"LINESTRING (19.6474694 43.3881103, 19.6473594 43.3880888, 19.6472548 43.3880703, 19.6471421 43.3880401, 19.6470198 43.3880077, 19.6469133 43.3879771, 19.6468078 43.3879394, 19.6466544 43.3878712, 19.6465096 43.3877881, 19.6463332 43.3876723, 19.6464461 43.3875562, 19.6465085 43.3874831, 19.6465373 43.387428, 19.6466038 43.3873064)",,,,yes
338400323,False,Карађорђева,residential,True,118.863,"LINESTRING (19.6494541 43.3885288, 19.6493427 43.3884701, 19.6492282 43.3884078, 19.6491134 43.3883635, 19.6489887 43.3883122, 19.6488414 43.3882621, 19.6486888 43.3882328, 19.6484047 43.3881931, 19.6480981 43.3881783)",,,,
338400325,False,Хасана Јусуфагића,residential,False,63.958999999999996,"LINESTRING (19.6494541 43.3885288, 19.6494975 43.388491, 19.6495736 43.3884368, 19.6496889 43.388389, 19.6498069 43.3883676, 19.6499504 43.388352, 19.6501624 43.3883159)",,,,
338400325,False,Хасана Јусуфагића,residential,True,41.442,"LINESTRING (19.6494541 43.3885288, 19.6493255 43.3886755, 19.6492799 43.3887204, 19.6491745 43.3888411)",,,,
413296257,False,Борак,residential,False,74.53399999999999,"LINESTRING (19.6542279 43.3924885, 19.6542473 43.3925835, 19.6542808 43.392679, 19.6543036 43.3927453, 19.6543104 43.3927836, 19.654318 43.3928116, 19.6543254 43.3930214, 19.6542937 43.3931497)",,,,
413296257,False,Борак,residential,True,35.42999999999999,"LINESTRING (19.6542279 43.3924885, 19.6542031 43.3924003, 19.6541829 43.3923243, 19.65415 43.392175)",,,,
"[424607081, 1236896948]",False,"['Маша Скадрака', 'Милоша Дивца']",residential,True,88.39800000000001,"LINESTRING (19.6542279 43.3924885, 19.6541943 43.392498, 19.6541155 43.3925299, 19.65402 43.3925753, 19.6539402 43.3926128, 19.6538638 43.3926415, 19.6537763 43.3926683, 19.6537746 43.3926466, 19.6537677 43.3926233, 19.6537589 43.3925762, 19.6537364 43.3925299, 19.6537109 43.3924773, 19.65367 43.3923839, 19.6536411 43.3923282, 19.6536296 43.3922997, 19.6536086 43.3922687)",,,,
1069719626,False,Милуна Дрчелића,residential,False,105.552,"LINESTRING (19.65415 43.392175, 19.6554245 43.3919668)",,,,
413296257,False,Борак,residential,False,35.43,"LINESTRING (19.65415 43.392175, 19.6541829 43.3923243, 19.6542031 43.3924003, 19.6542279 43.3924885)",,,,
413296257,False,Борак,residential,True,37.159,"LINESTRING (19.65415 43.392175, 19.6541104 43.3920436, 19.6540755 43.3919328, 19.6540501 43.3918488)",,,,
413296257,False,Борак,residential,True,74.534,"LINESTRING (19.6542937 43.3931497, 19.6543254 43.3930214, 19.654318 43.3928116, 19.6543104 43.3927836, 19.6543036 43.3927453, 19.6542808 43.392679, 19.6542473 43.3925835, 19.6542279 43.3924885)",,,,
700322596,False,Шућра Џидића,residential,False,34.993,"LINESTRING (19.6555134 43.3922748, 19.6554245 43.3919668)",,,,
700322596,False,Шућра Џидића,residential,True,34.993,"LINESTRING (19.6554245 43.3919668, 19.6555134 43.3922748)",,,,
1069719626,False,Милуна Дрчелића,residential,True,105.552,"LINESTRING (19.6554245 43.3919668, 19.65415 43.392175)",,,,
700322596,False,Шућра Џидића,residential,False,52.13,"LINESTRING (19.6554245 43.3919668, 19.6553833 43.3918411, 19.6553532 43.3917109, 19.6553302 43.3915547, 19.6553206 43.3915047)",,,,
413296257,False,Борак,residential,False,37.159,"LINESTRING (19.6540501 43.3918488, 19.6540755 43.3919328, 19.6541104 43.3920436, 19.65415 43.392175)",,,,
413296257,False,Борак,residential,True,48.57300000000001,"LINESTRING (19.6540501 43.3918488, 19.6540367 43.3917348, 19.6540219 43.3916066, 19.654015 43.3915374, 19.6540057 43.3914816, 19.6539925 43.3914141)",,,,
"[996340585, 1236896949]",False,"['Маша Скадрака', 'Вакуфска']",residential,False,64.68799999999999,"LINESTRING (19.6540501 43.3918488, 19.6539877 43.3918672, 19.6537902 43.3919712, 19.6536343 43.3920595, 19.65362 43.3920842, 19.6536129 43.3921079, 19.6536136 43.392143, 19.653614 43.3921806, 19.6536108 43.3922253, 19.6536086 43.3922687)",,,,
424606787,False,Љубише Несторовића,residential,False,84.75899999999999,"LINESTRING (19.6536086 43.3922687, 19.6535633 43.3923185, 19.6535245 43.3923457, 19.6534815 43.3923691, 19.6534333 43.3923838, 19.6533662 43.3923984, 19.6532768 43.392411, 19.653157 43.3924149, 19.6530752 43.3924247, 19.6529826 43.3924364, 19.6528915 43.39245, 19.6527471 43.3924714, 19.6526399 43.3924841)",,,,
"[424607081, 1236896948]",False,"['Маша Скадрака', 'Милоша Дивца']",residential,False,88.398,"LINESTRING (19.6536086 43.3922687, 19.6536296 43.3922997, 19.6536411 43.3923282, 19.65367 43.3923839, 19.6537109 43.3924773, 19.6537364 43.3925299, 19.6537589 43.3925762, 19.6537677 43.3926233, 19.6537746 43.3926466, 19.6537763 43.3926683, 19.6538638 43.3926415, 19.6539402 43.3926128, 19.65402 43.3925753, 19.6541155 43.3925299, 19.6541943 43.392498, 19.6542279 43.3924885)",,,,
"[996340585, 1236896949]",False,"['Маша Скадрака', 'Вакуфска']",residential,True,64.688,"LINESTRING (19.6536086 43.3922687, 19.6536108 43.3922253, 19.653614 43.3921806, 19.6536136 43.392143, 19.6536129 43.3921079, 19.65362 43.3920842, 19.6536343 43.3920595, 19.6537902 43.3919712, 19.6539877 43.3918672, 19.6540501 43.3918488)",,,,
424606787,False,Љубише Несторовића,residential,True,56.05,"LINESTRING (19.6519478 43.3925065, 19.6525407 43.3924963, 19.6526399 43.3924841)",,,,
293834717,False,Светозара Марковића,residential,False,52.333,"LINESTRING (19.6501036 43.3907491, 19.6500452 43.390991, 19.6499813 43.3912112)",,,,
