osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed
185713827,Радоја - Раке Љутовца,residential,False,False,12.821,,"LINESTRING (21.0041646 43.6222449, 21.0043175 43.6222126)",,
136025775,Сретена Аџића,secondary,False,True,68.174,188,"LINESTRING (21.0041646 43.6222449, 21.0041001 43.622029, 21.0040284 43.6217892, 21.0039575 43.6216516)",,
116532206,Кнегиње Милице,residential,False,True,90.557,,"LINESTRING (20.9990709 43.6199461, 20.9994669 43.6199762, 20.9996771 43.6199728, 21.0001682 43.6198569)",2,40
185713813,Вука Караџића,residential,True,False,166.382,,"LINESTRING (20.9990709 43.6199461, 20.9990442 43.620179, 20.9990676 43.6202564, 20.999723 43.6213405)",,
185713815,Вука Караџића,residential,False,False,60.5,,"LINESTRING (20.9990709 43.6199461, 20.999057 43.6198701, 20.9989563 43.6194084)",2,40
116532206,Кнегиње Милице,residential,False,True,187.882,,"LINESTRING (21.0001682 43.6198569, 21.0023877 43.6193342)",2,40
116532206,Кнегиње Милице,residential,False,False,90.55699999999999,,"LINESTRING (21.0001682 43.6198569, 20.9996771 43.6199728, 20.9994669 43.6199762, 20.9990709 43.6199461)",2,40
853038040,Живадина Апостоловића,residential,True,False,267.521,,"LINESTRING (21.0001682 43.6198569, 21.0000012 43.6190411, 20.9998423 43.6182652, 20.9996794 43.6174772)",,
625266482,Радоја Крстића,residential,False,False,57.975,,"LINESTRING (21.0018136 43.6172567, 21.0025261 43.6171808)",2,40
625266482,Радоја Крстића,residential,False,True,173.546,,"LINESTRING (21.0018136 43.6172567, 20.9996794 43.6174772)",2,40
994898949,Милана Рајчевића,secondary,False,False,235.586,188,"LINESTRING (21.0018136 43.6172567, 21.0020258 43.6180245, 21.0023877 43.6193342)",2,
994898949,Милана Рајчевића,secondary,False,True,125.40299999999999,188,"LINESTRING (21.0018136 43.6172567, 21.0016161 43.6162727, 21.0015891 43.6161407)",2,
111385111,Радоја Крстића,residential,False,True,132.39,,"LINESTRING (20.9972295 43.6177588, 20.9971399 43.6177741, 20.9956262 43.6180239)",2,40
625266467,Радоја Крстића,residential,False,False,113.247,,"LINESTRING (20.9972295 43.6177588, 20.9973361 43.6177451, 20.9985084 43.6175985, 20.9986161 43.6175871)",2,40
625266470,Миодраг Чајетинац Чајка,residential,True,False,91.90400000000001,,"LINESTRING (20.9972295 43.6177588, 20.9972227 43.6176716, 20.9971322 43.6170072, 20.9971225 43.616936)",,
185713812,Косовска,residential,False,False,45.606,,"LINESTRING (20.9978183 43.6205748, 20.9972876 43.6207184)",,
