osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,junction
507236670,2,Др Милана Глигоријевића,residential,False,False,15.974,,,"LINESTRING (22.1508407 44.4645817, 22.1509103 44.4644469)",,
665299117,2,Капетана Мише,primary,False,False,19.849,34,40,"LINESTRING (22.1508407 44.4645817, 22.1510826 44.4645363)",,
665299117,2,Капетана Мише,primary,False,True,144.48499999999999,34,40,"LINESTRING (22.1508407 44.4645817, 22.1507748 44.4646031, 22.1504172 44.4647167, 22.1502397 44.4647442, 22.1499222 44.4647675, 22.1498328 44.464766, 22.1496769 44.4647502, 22.149075 44.4646834)",,
744502315,2,Капетана Мише,primary,False,True,29.684,34,40,"LINESTRING (22.1563362 44.4667608, 22.1560283 44.4666092)",,
"[278736801, 127511508]",2,"['Краља Петра првог', 'Миленка Стојковића']",residential,False,True,329.49,,40,"LINESTRING (22.1563362 44.4667608, 22.1539423 44.4666392, 22.1537 44.4666303, 22.1530118 44.4666033, 22.1530759 44.4660197)",,
438541183,2,Капетан Мише,primary,False,False,163.90800000000002,34,40,"LINESTRING (22.1563362 44.4667608, 22.1566387 44.4668187, 22.156909 44.4668295, 22.1572875 44.4667982, 22.1580141 44.4665184, 22.1582498 44.4664174)",,
507236670,2,Др Милана Глигоријевића,residential,False,True,15.974,,,"LINESTRING (22.1509103 44.4644469, 22.1508407 44.4645817)",,
507334804,,,residential,False,False,16.905,,,"LINESTRING (22.1509103 44.4644469, 22.1510826 44.4645363)",,
507236670,2,Др Милана Глигоријевића,residential,False,False,132.549,,,"LINESTRING (22.1509103 44.4644469, 22.150928 44.4642564, 22.150921 44.4640931, 22.1509147 44.4639446, 22.1508191 44.4635451, 22.1506309 44.463295)",,
"[744502316, 744502317, 121636823]",2,Краља Петра првог,residential,False,False,202.283,,40,"LINESTRING (22.149075 44.4646834, 22.1490756 44.4647083, 22.1490964 44.4647336, 22.1492745 44.4648412, 22.1494901 44.4649866, 22.1496249 44.4650711, 22.1498101 44.4652571, 22.1498634 44.4653274, 22.1501935 44.4657599, 22.150417 44.4660588, 22.1505134 44.4661562)",yes,
665299117,2,Капетана Мише,primary,False,False,144.485,34,40,"LINESTRING (22.149075 44.4646834, 22.1496769 44.4647502, 22.1498328 44.464766, 22.1499222 44.4647675, 22.1502397 44.4647442, 22.1504172 44.4647167, 22.1507748 44.4646031, 22.1508407 44.4645817)",,
121636818,2,Стевана Мокрањца,residential,False,True,9.434,,40,"LINESTRING (22.1520225 44.4646989, 22.152064 44.4646194)",,
121636818,2,Стевана Мокрањца,residential,False,False,71.236,,40,"LINESTRING (22.1520225 44.4646989, 22.1519989 44.4647612, 22.1519854 44.4647908, 22.151852 44.4650667, 22.1517231 44.4653025)",,
744502315,2,Капетана Мише,primary,False,False,277.376,34,40,"LINESTRING (22.1520225 44.4646989, 22.1523954 44.4647931, 22.1528785 44.4650146, 22.1536007 44.4653805, 22.1549351 44.4660607)",,
"[744502314, 744502315, 665299117]",2,Капетана Мише,primary,False,True,78.287,34,40,"LINESTRING (22.1520225 44.4646989, 22.1515425 44.464571, 22.151438 44.4645434, 22.1511983 44.4645146, 22.1510826 44.4645363)",yes,
121636818,2,Стевана Мокрањца,residential,False,False,69.078,,40,"LINESTRING (22.1517231 44.4653025, 22.151705 44.4655764, 22.1516984 44.4659234)",,
121636818,2,Стевана Мокрањца,residential,False,True,71.236,,40,"LINESTRING (22.1517231 44.4653025, 22.151852 44.4650667, 22.1519854 44.4647908, 22.1519989 44.4647612, 22.1520225 44.4646989)",,
174647430,,Миленка Стојковића,residential,False,False,127.085,,40,"LINESTRING (22.1517231 44.4653025, 22.1520819 44.4653593, 22.1525676 44.4655542, 22.152913 44.4657292, 22.1530601 44.4658762)",,
121636818,2,Стевана Мокрањца,residential,False,True,67.969,,40,"LINESTRING (22.1516407 44.4665332, 22.1516472 44.4664686, 22.1516511 44.4664293, 22.1516563 44.4663979, 22.1516896 44.4660492, 22.1516984 44.4659234)",,
744502317,2,Краља Петра првог,residential,False,True,101.94399999999999,,40,"LINESTRING (22.1516407 44.4665332, 22.1512579 44.4664906, 22.150919 44.4664039, 22.1507274 44.4663146, 22.1505533 44.4661881, 22.1505134 44.4661562)",,
174647422,,Шеснаесте бригаде,residential,False,False,76.96000000000001,,,"LINESTRING (22.1504477 44.461072, 22.1506398 44.4611534, 22.1508677 44.4612653, 22.1512636 44.4614457)",,
