osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,tunnel,access
374684117,True,Даничићева,residential,40,False,42.456,"LINESTRING (19.8488582 45.2581034, 19.8487628 45.2581258, 19.8484848 45.2582014, 19.8483575 45.2582485)",,,
42045778,True,Шумадијска,residential,50,False,90.315,"LINESTRING (19.8503515 45.2588262, 19.8504539 45.259058, 19.8506782 45.2595658, 19.8506941 45.2596018)",,,
38060341,True,Александра Тишме,residential,50,False,87.97399999999999,"LINESTRING (19.8492809 45.2590669, 19.8493319 45.2590554, 19.8503262 45.2588304, 19.8503515 45.2588262)",,,
337778282,False,Косовска,tertiary,50,True,112.128,"LINESTRING (19.8492809 45.2590669, 19.8488849 45.2581658, 19.8488582 45.2581034)",,,
187783551,True,Васе Стајића,residential,50,False,136.139,"LINESTRING (19.8436334 45.2507923, 19.8436824 45.2508426, 19.8446174 45.2518018)",,,
"[44950828, 221663022, 221412719]",False,Васе Стајића,residential,50,True,140.50699999999998,"LINESTRING (19.8436334 45.2507923, 19.8435777 45.2508177, 19.8430064 45.2510839, 19.842924 45.2511223, 19.8427887 45.2511775, 19.8427255 45.2512023, 19.8426601 45.2512281, 19.8425009 45.2512852, 19.8423282 45.2513451, 19.8422977 45.251357, 19.8421869 45.2514005, 19.8421549 45.2514118, 19.8421162 45.2514256, 19.8420902 45.2514343)",,building_passage,
42621245,True,Милете Јакшића,residential,50,False,171.936,"LINESTRING (19.8446174 45.2518018, 19.8446509 45.2517841, 19.8462736 45.2509106, 19.8463624 45.2508628)",,,
187783551,True,Васе Стајића,residential,50,False,87.503,"LINESTRING (19.8446174 45.2518018, 19.8451672 45.252333, 19.8452757 45.2524378)",,,
220678210,False,Војвођанских бригада,residential,50,False,37.546,"LINESTRING (19.8463624 45.2508628, 19.8465814 45.2510518, 19.8466628 45.251126)",,,
"[360781835, 42621219]",False,Мирослава Антића,residential,50,"[False, True]",158.91400000000002,"LINESTRING (19.8452757 45.2524378, 19.845345 45.2523961, 19.845411 45.2523572, 19.8455277 45.2522874, 19.8456365 45.2522235, 19.8457233 45.2521705, 19.8458606 45.2520957, 19.8460947 45.2519825, 19.846253 45.2519235, 19.8463313 45.2519002, 19.8464056 45.2518804, 19.8464975 45.2518566, 19.8466024 45.2518342, 19.8468459 45.2517918, 19.8469287 45.2517774, 19.8470246 45.2517623)",,,
132580426,False,Трг галерија,residential,40,True,69.29299999999999,"LINESTRING (19.8452757 45.2524378, 19.8452169 45.2524737, 19.8448197 45.2527164, 19.8446071 45.2528462)",,,
42162584,True,Николајевска,living_street,,False,83.852,"LINESTRING (19.8440435 45.2583636, 19.8440309 45.2583234, 19.843819 45.2576483, 19.843811 45.2576275)",,,
42162833,False,Трг Марије Трандафил,residential,50,False,17.366,"LINESTRING (19.8451744 45.2589915, 19.8450844 45.259039, 19.8449969 45.2590852)",2,,
42162580,False,Николајевска порта,living_street,,False,107.805,"LINESTRING (19.8441487 45.2583367, 19.8443092 45.2585866, 19.8444482 45.2586907, 19.8444918 45.2587212, 19.8446248 45.2588141, 19.8446904 45.2588544, 19.8448124 45.2589485, 19.8449223 45.259029, 19.8449299 45.2590347, 19.8449969 45.2590852)",,,
247623606,True,Ђуре Јакшића,living_street,,False,8.76,"LINESTRING (19.8441487 45.2583367, 19.8440741 45.2583558, 19.8440435 45.2583636)",,,
247623604,False,Натошевићева,living_street,,True,29.78,"LINESTRING (19.8448541 45.2578629, 19.8450215 45.2581034)",,,
247623604,False,Натошевићева,living_street,,False,29.78,"LINESTRING (19.8450215 45.2581034, 19.8448541 45.2578629)",,,
247623606,True,Ђуре Јакшића,living_street,,False,73.07499999999999,"LINESTRING (19.8450215 45.2581034, 19.8445 45.2582428, 19.8441487 45.2583367)",,,
132580426,False,Трг галерија,residential,40,False,69.293,"LINESTRING (19.8446071 45.2528462, 19.8448197 45.2527164, 19.8452169 45.2524737, 19.8452757 45.2524378)",,,
220678206,True,Војвођанских бригада,residential,40,False,56.718,"LINESTRING (19.8466628 45.251126, 19.8467338 45.2511512, 19.8468158 45.2511705, 19.8468911 45.2511729, 19.8469885 45.2511608, 19.8470586 45.251138, 19.8471133 45.2511006, 19.8471492 45.2510706, 19.8472508 45.2509702)",,,
220678210,False,Војвођанских бригада,residential,50,True,37.546,"LINESTRING (19.8466628 45.251126, 19.8465814 45.2510518, 19.8463624 45.2508628)",,,
373653520,True,Булевар Михајла Пупина,secondary,50,False,8.301,"LINESTRING (19.8477001 45.2537555, 19.8475948 45.2537467)",4,,
138366950,True,Модене,residential,30,False,16.432000000000002,"LINESTRING (19.8477001 45.2537555, 19.8476817 45.2538738, 19.8476773 45.2539024)",1,,
223011376,False,Војводе Бојовића,tertiary,50,True,101.989,"LINESTRING (19.8409365 45.2582326, 19.8396775 45.258469)",2,,
44620771,False,Вука Караџића,residential,50,False,108.70600000000002,"LINESTRING (19.8409365 45.2582326, 19.8409494 45.2582686, 19.8411556 45.2588458, 19.8412752 45.2591807)",,,
223011376,False,Војводе Бојовића,tertiary,50,False,89.172,"LINESTRING (19.8409365 45.2582326, 19.8418361 45.2580638, 19.841876 45.2580563, 19.8419708 45.2580382, 19.8420375 45.2580265)",2,,
360763262,True,Вука Караџића,residential,40,False,109.399,"LINESTRING (19.8409365 45.2582326, 19.8409273 45.2582004, 19.8408343 45.2578751, 19.8406607 45.2572681)",,,
23126572,True,Скерлићева,residential,50,False,79.19800000000001,"LINESTRING (19.8466667 45.2590311, 19.8463465 45.2588248, 19.845974 45.2585999, 19.845908 45.25856)",,,
23122996,True,Златне греде,residential,50,False,97.526,"LINESTRING (19.8475303 45.2586323, 19.8479699 45.2592222, 19.8481091 45.259409)",,,
44623632,True,Милована Видаковића,residential,40,False,80.87,"LINESTRING (19.8475303 45.2586323, 19.8475008 45.2586451, 19.8471569 45.2587946, 19.8468213 45.2589526, 19.8466667 45.2590311)",,,
38060341,True,Александра Тишме,residential,50,False,60.417,"LINESTRING (19.8481091 45.259409, 19.8485667 45.2592576, 19.8488077 45.2591779)",,,
38060341,True,Александра Тишме,residential,50,False,39.04,"LINESTRING (19.8488077 45.2591779, 19.8492325 45.2590782, 19.8492809 45.2590669)",,,
44623708,False,Грозде Гајишин,residential,40,True,83.029,"LINESTRING (19.8457316 45.257631, 19.8458025 45.257736, 19.8458277 45.257759, 19.8459542 45.2578748, 19.8460785 45.2579665, 19.8464024 45.2581626, 19.8464296 45.2581828)",,,
151235446,True,Николе Пашића,residential,50,False,58.532,"LINESTRING (19.8464296 45.2581828, 19.845908 45.25856)",1,,
44623708,False,Грозде Гајишин,residential,40,False,83.029,"LINESTRING (19.8464296 45.2581828, 19.8464024 45.2581626, 19.8460785 45.2579665, 19.8459542 45.2578748, 19.8458277 45.257759, 19.8458025 45.257736, 19.8457316 45.257631)",,,
44620771,False,Вука Караџића,residential,50,True,108.706,"LINESTRING (19.8412752 45.2591807, 19.8411556 45.2588458, 19.8409494 45.2582686, 19.8409365 45.2582326)",,,
297556571,True,Ђорђа Марковића Кодера,residential,40,False,91.696,"LINESTRING (19.8412752 45.2591807, 19.8423414 45.2590086, 19.8423709 45.2590026, 19.842416 45.2589934)",,,
223011376,False,Војводе Бојовића,tertiary,50,False,101.989,"LINESTRING (19.8396775 45.258469, 19.8409365 45.2582326)",2,,
104121164,False,Максима Горког,tertiary,50,False,2.712,"LINESTRING (19.8495269 45.2507992, 19.8495581 45.2508098)",2,,
111622528,True,Модене,secondary_link,30,False,37.281,"LINESTRING (19.8483464 45.2538094, 19.8481876 45.2538615, 19.8481265 45.2538886, 19.8480167 45.2539385, 19.8479349 45.2539767)",1,,no
725405488,True,Булевар Михајла Пупина,secondary,50,False,50.945,"LINESTRING (19.8483464 45.2538094, 19.8478584 45.2537687, 19.84781 45.2537646, 19.8477001 45.2537555)",4,,
725389384,True,Јеврејска,secondary,50,False,115.13400000000001,"LINESTRING (19.8421643 45.2541793, 19.8419852 45.2540858, 19.8418477 45.2540235, 19.8416781 45.2539475, 19.8414803 45.253855, 19.8409358 45.2536105)",2,,
111551519,True,,secondary_link,50,False,31.299000000000003,"LINESTRING (19.8422293 45.2541118, 19.8422513 45.2541116, 19.8423783 45.2541107, 19.8424414 45.2540988, 19.842496 45.254083, 19.8425312 45.2540642, 19.842595 45.2540276)",1,,
639844405,True,Јеврејска,secondary,,False,19.561,"LINESTRING (19.8422293 45.2541118, 19.8422456 45.2541179, 19.8424497 45.2541947)",2,,
"[725405485, 725405487]",True,Булевар Михајла Пупина,secondary,50,False,164.546,"LINESTRING (19.8483175 45.2537305, 19.8484794 45.2537483, 19.8489184 45.253788, 19.8493527 45.2538278, 19.850252 45.2539102, 19.8504015 45.2539239)",2,,
725389380,True,Булевар Михајла Пупина,secondary,50,False,87.80600000000001,"LINESTRING (19.842595 45.2540276, 19.8426883 45.2539414, 19.8427647 45.2538697, 19.8428352 45.2538097, 19.8429053 45.2537602, 19.8429682 45.2537208, 19.8430538 45.2536716, 19.843212 45.25359, 19.8433103 45.2535478, 19.8434185 45.2535043)",3,,
37433256,True,Арсе Теодоровића,residential,50,False,12.219,"LINESTRING (19.8397709 45.2559362, 19.8398196 45.2560406)",,,
"[221666519, 221666509, 221666503]",False,Поштанска,residential,,False,111.76400000000001,"LINESTRING (19.8424003 45.2526764, 19.8424013 45.2527193, 19.8424029 45.2527836, 19.842407 45.2529557, 19.8423934 45.2532524, 19.8423817 45.2533146, 19.8423722 45.2533558, 19.8423564 45.2534341, 19.8423463 45.2534685, 19.8423286 45.2535093, 19.8423096 45.2535508, 19.8422931 45.2535823, 19.8422564 45.2536242, 19.8422391 45.2536401, 19.8422207 45.2536568)",,building_passage,
360781836,False,Трг младенаца,residential,,True,30.965,"LINESTRING (19.8424003 45.2526764, 19.8426925 45.2526112, 19.8427774 45.2525923)",,,
151235446,True,Николе Пашића,residential,50,False,7.312,"LINESTRING (19.845908 45.25856, 19.845836 45.2586019)",1,,
23126696,False,Пионирска,residential,40,True,137.605,"LINESTRING (19.8494528 45.2546034, 19.8494755 45.2546055, 19.8501945 45.2546735, 19.8502054 45.2546745, 19.8502332 45.254673, 19.8502546 45.2546637, 19.850268 45.2546497, 19.8502742 45.2546313, 19.8503522 45.2541975, 19.8503614 45.2541467, 19.8503679 45.2541103, 19.8503844 45.2540188, 19.8503872 45.2540065)",,,
360781835,False,Мирослава Антића,residential,50,False,7.804,"LINESTRING (19.8471219 45.251747, 19.8470246 45.2517623)",,,
37192804,True,Жарка Зрењанина,tertiary,50,False,125.579,"LINESTRING (19.8471219 45.251747, 19.8471549 45.2518264, 19.8471736 45.2518715, 19.8474073 45.2525149, 19.8474083 45.2525178, 19.8475204 45.2528241, 19.8475264 45.2528398)",2,,
138366944,False,Мирослава Антића,residential,50,False,132.744,"LINESTRING (19.8471219 45.251747, 19.8472358 45.2517314, 19.8473331 45.251718, 19.8487804 45.2514983)",,,
138366943,False,Др Лазе Станојевића,residential,50,False,6.219,"LINESTRING (19.8474496 45.2528541, 19.8475264 45.2528398)",,,
"[132586297, 37186491, 138366943]",False,Др Лазе Станојевића,residential,50,True,96.434,"LINESTRING (19.8474496 45.2528541, 19.8473648 45.2528777, 19.847341 45.2528844, 19.8471648 45.252928, 19.8470698 45.2529515, 19.8469695 45.2529824, 19.8467597 45.2530604, 19.8464693 45.2532065, 19.8463694 45.2532582)",,building_passage,
725405482,True,Жарка Зрењанина,tertiary,50,False,125.881,"LINESTRING (19.8474496 45.2528541, 19.847319 45.2525313, 19.8470753 45.2518977, 19.8470538 45.2518417, 19.8470361 45.2517957, 19.8470246 45.2517623)",2,,
37192774,False,Бановински пролаз,residential,40,False,232.384,"LINESTRING (19.8475649 45.252941, 19.8478283 45.2529661, 19.8478637 45.2529694, 19.8481273 45.2529952, 19.8482287 45.2530042, 19.8483453 45.2530153, 19.8492935 45.2531055, 19.8503207 45.2532032, 19.8503843 45.2532093, 19.8505068 45.253221)",,,permissive
"[725405480, 725405479]",True,Жарка Зрењанина,tertiary,50,False,41.694,"LINESTRING (19.8475649 45.252941, 19.8476568 45.2531777, 19.8477053 45.2533027)","['2', '3']",,
111551525,True,,secondary_link,,False,67.581,"LINESTRING (19.8477053 45.2533027, 19.8481018 45.2535921, 19.8481591 45.2536348, 19.8483175 45.2537305)",1,,
637286503,True,Жарка Зрењанина,tertiary,50,False,41.77600000000001,"LINESTRING (19.8477053 45.2533027, 19.8477208 45.253364, 19.8477256 45.2534092, 19.8477306 45.2534638, 19.8477302 45.2535193, 19.8477291 45.2535601, 19.8477246 45.2535911, 19.8477213 45.2536148, 19.8477124 45.2536766)",3,,
726162991,True,Булевар Михајла Пупина,secondary,50,False,8.009,"LINESTRING (19.8476109 45.2536675, 19.8477124 45.2536766)",3,,
138366957,True,Жарка Зрењанина,tertiary,50,False,23.198999999999998,"LINESTRING (19.8476109 45.2536675, 19.8476297 45.2535817, 19.8476457 45.2534604)",1,,
725405483,True,Жарка Зрењанина,tertiary,50,False,8.896,"LINESTRING (19.8475948 45.2537467, 19.8476109 45.2536675)",2,,
"[726162992, 37185517, 725389382]",True,Булевар Михајла Пупина,secondary,50,False,428.20099999999996,"LINESTRING (19.8475948 45.2537467, 19.847298 45.2537219, 19.8468412 45.2536803, 19.8455626 45.2535595, 19.8449765 45.2535113, 19.8447338 45.2534934, 19.844479 45.2534755, 19.8442724 45.2534707, 19.8441128 45.2534717, 19.8439977 45.2534789, 19.8438745 45.2534958, 19.843701 45.253534, 19.8435357 45.2535836, 19.8434813 45.2536055, 19.843461 45.2536137, 19.8433608 45.2536541, 19.8432085 45.2537209, 19.8431154 45.2537708, 19.842963 45.2538653, 19.8428899 45.253916, 19.8428471 45.2539545, 19.8427649 45.2540369, 19.8427145 45.2540968, 19.8426891 45.2541269, 19.8426696 45.2541525, 19.8425957 45.2542489)","['4', '3']",,
373653526,True,Жарка Зрењанина,tertiary,50,False,69.525,"LINESTRING (19.8476457 45.2534604, 19.8476486 45.253379, 19.8476368 45.2533192, 19.8476123 45.2532516, 19.8475282 45.2530513, 19.8474936 45.2529645, 19.8474496 45.2528541)",2,,
725389379,True,Булевар Михајла Пупина,secondary,50,False,23.497,"LINESTRING (19.8473131 45.253641, 19.8476109 45.2536675)",3,,
138367098,True,,secondary_link,,False,34.864000000000004,"LINESTRING (19.8473131 45.253641, 19.8474482 45.2536175, 19.8474838 45.253607, 19.8475177 45.2535919, 19.8475429 45.2535731, 19.8475727 45.2535469, 19.8475993 45.2535204, 19.8476457 45.2534604)",1,,
247623605,False,Светозара Милетића,residential,,False,24.904,"LINESTRING (19.8442227 45.2575111, 19.8445195 45.2574304)",2,,
247623605,False,Светозара Милетића,residential,,True,34.727,"LINESTRING (19.8442227 45.2575111, 19.843811 45.2576275)",2,,
1062607857,True,Трифковићев трг,residential,40,False,108.353,"LINESTRING (19.8442227 45.2575111, 19.8442127 45.2574919, 19.8440567 45.2571911, 19.8439993 45.2570804, 19.8439624 45.2570094, 19.843778 45.2566538, 19.8437285 45.2566028)",1,,
37433300,False,Павла Папа,residential,50,True,74.65,"LINESTRING (19.841846 45.2542749, 19.8416555 45.2544019, 19.8415243 45.2544996, 19.8414302 45.2545475, 19.841334 45.2545775, 19.8412454 45.254592, 19.8410604 45.2546156)",,,
247623605,False,Светозара Милетића,residential,,False,4.949,"LINESTRING (19.8445195 45.2574304, 19.8445785 45.2574144)",2,,
247623605,False,Светозара Милетића,residential,,True,24.904,"LINESTRING (19.8445195 45.2574304, 19.8442227 45.2575111)",2,,
37433300,False,Павла Папа,residential,50,False,74.65,"LINESTRING (19.8410604 45.2546156, 19.8412454 45.254592, 19.841334 45.2545775, 19.8414302 45.2545475, 19.8415243 45.2544996, 19.8416555 45.2544019, 19.841846 45.2542749)",,,
37433300,False,Павла Папа,residential,50,True,141.645,"LINESTRING (19.8410604 45.2546156, 19.8410113 45.2546223, 19.8401773 45.2547622, 19.839299 45.2549074)",,,
289075590,True,Шафарикова,residential,50,False,112.78199999999998,"LINESTRING (19.8410604 45.2546156, 19.8410223 45.2544464, 19.8409914 45.2542793, 19.8409814 45.2541925, 19.8409695 45.2540893, 19.840965 45.25365, 19.8409358 45.2536105)",,,
"[221666503, 221666509, 221666519]",False,Поштанска,residential,,True,111.764,"LINESTRING (19.8422207 45.2536568, 19.8422391 45.2536401, 19.8422564 45.2536242, 19.8422931 45.2535823, 19.8423096 45.2535508, 19.8423286 45.2535093, 19.8423463 45.2534685, 19.8423564 45.2534341, 19.8423722 45.2533558, 19.8423817 45.2533146, 19.8423934 45.2532524, 19.842407 45.2529557, 19.8424029 45.2527836, 19.8424013 45.2527193, 19.8424003 45.2526764)",,building_passage,
132765243,True,,secondary_link,50,False,32.568,"LINESTRING (19.8422479 45.2544575, 19.8422549 45.2544278, 19.8422565 45.254403, 19.8422588 45.2543686, 19.8422514 45.2543214, 19.8422299 45.2542633, 19.8422058 45.254227, 19.8421769 45.2541938, 19.8421643 45.2541793)",1,,
422458253,True,Успенска,secondary,50,False,22.163000000000004,"LINESTRING (19.8422479 45.2544575, 19.8422696 45.2544324, 19.842284 45.2544129, 19.8423806 45.2542815)",3,,
289075588,False,Стефана Стефановића,residential,50,True,16.783,"LINESTRING (19.8416467 45.2557131, 19.8414323 45.2557119)",,,
"[289075593, 1228378595, 1228378596]",True,Шафарикова,secondary,50,False,154.993,"LINESTRING (19.8416467 45.2557131, 19.8416345 45.2558196, 19.8416224 45.2559508, 19.8416238 45.2561198, 19.8416573 45.2565041, 19.8416852 45.2567999, 19.8416873 45.25683, 19.8416946 45.2569341, 19.8416967 45.2569653, 19.8416981 45.2569853, 19.8416958 45.2570337, 19.8416882 45.2570679, 19.8416585 45.2570977)","['2', '3', '4']",,
289075588,False,Стефана Стефановића,residential,50,False,16.783,"LINESTRING (19.8414323 45.2557119, 19.8416467 45.2557131)",,,
111622533,True,Стефана Стефановића,residential,50,False,132.465,"LINESTRING (19.8414323 45.2557119, 19.8413366 45.2557172, 19.8403164 45.2558599, 19.8397709 45.2559362)",,,
289075590,True,Шафарикова,residential,50,False,125.398,"LINESTRING (19.8414323 45.2557119, 19.8413881 45.2555921, 19.8413418 45.2554773, 19.8412961 45.2553492, 19.8412646 45.2552591, 19.8411773 45.2550336, 19.8410604 45.2546156)",,,
"[422458251, 289075591]",True,Успенска,secondary,50,False,153.725,"LINESTRING (19.8414323 45.2557119, 19.8414777 45.2555877, 19.8415613 45.2554365, 19.841682 45.2552553, 19.8419172 45.25494, 19.8422479 45.2544575)",3,,
23148934,False,Јована Ђорђевића,residential,50,False,93.94699999999999,"LINESTRING (19.8508364 45.2513974, 19.8508091 45.2514361, 19.8507928 45.2514607, 19.8504308 45.2520064, 19.85039 45.2520681, 19.8503717 45.252114, 19.8503666 45.252152, 19.8503645 45.2521703)",,,
23148934,False,Јована Ђорђевића,residential,50,True,18.98,"LINESTRING (19.8508364 45.2513974, 19.8508763 45.2513418, 19.8509412 45.2512435)",,,
1190875419,True,,residential,50,False,83.036,"LINESTRING (19.8508364 45.2513974, 19.8507682 45.2513776, 19.8498588 45.2511076)",,,
23148934,False,Јована Ђорђевића,residential,50,False,65.61,"LINESTRING (19.8503645 45.2521703, 19.850369 45.2522327, 19.850374 45.2522576, 19.8504746 45.252755)",,,
23148934,False,Јована Ђорђевића,residential,50,True,93.947,"LINESTRING (19.8503645 45.2521703, 19.8503666 45.252152, 19.8503717 45.252114, 19.85039 45.2520681, 19.8504308 45.2520064, 19.8507928 45.2514607, 19.8508091 45.2514361, 19.8508364 45.2513974)",,,
"[1040525705, 42622685]",True,"['Владике Платона', 'Полита Десанчића']",residential,40,False,202.21900000000002,"LINESTRING (19.8503645 45.2521703, 19.850284 45.2521776, 19.8502573 45.25218, 19.8489983 45.2523281, 19.8489892 45.2523006, 19.848797 45.2515627, 19.8487904 45.2515373, 19.8487804 45.2514983)",,,
37088067,True,Његошева,residential,40,False,175.012,"LINESTRING (19.8416585 45.2570977, 19.8418051 45.2570695, 19.8425183 45.2569646, 19.8431975 45.2568693, 19.843341 45.2568352, 19.843409 45.2568095, 19.8434769 45.2567704, 19.8437285 45.2566028)",,,
289075595,False,Масарикова,residential,50,False,80.369,"LINESTRING (19.8416585 45.2570977, 19.841512 45.2571251, 19.8414576 45.2571345, 19.8406607 45.2572681)",,,
