osmid,highway,oneway,reversed,length,geometry,name,bridge,lanes
209743738,residential,False,False,93.723,"LINESTRING (22.002695 42.5451694, 22.0028502 42.5452141, 22.0029972 42.5453211, 22.0031748 42.5454073, 22.0034329 42.5455171, 22.0036646 42.5456041)",,,
209743738,residential,False,True,28.356,"LINESTRING (22.002695 42.5451694, 22.0025865 42.5453246, 22.0025532 42.5454012)",,,
"[256126694, 256126670]",residential,False,False,502.828,"LINESTRING (22.002695 42.5451694, 22.0025178 42.5451894, 22.002282 42.5452643, 22.0021275 42.5453122, 22.0020178 42.5453122, 22.0018795 42.5452853, 22.0017088 42.5452763, 22.0014974 42.5452883, 22.0012209 42.5452433, 22.0010786 42.5452044, 22.0006438 42.5451165, 22.0003501 42.5450677, 22.0000541 42.5450427, 21.9995496 42.5449977, 21.9989697 42.5449158, 21.9987247 42.5448749, 21.9984605 42.544824, 21.9982009 42.5447269, 21.9978543 42.5444346, 21.9976724 42.5442909, 21.9971425 42.5439474)",Уроша Илића,,
209743738,residential,False,False,65.96300000000001,"LINESTRING (22.0022761 42.5459323, 22.0023423 42.5458811, 22.0024293 42.545797, 22.0025098 42.5456939, 22.0025307 42.5456407, 22.0025375 42.545582, 22.0025309 42.5454511, 22.0025532 42.5454012)",,,
209743738,residential,False,True,99.413,"LINESTRING (22.0022761 42.5459323, 22.0022289 42.5459965, 22.0022075 42.5460686, 22.0021855 42.5463096, 22.0021774 42.5463827, 22.0021728 42.5465342, 22.0022111 42.5466685, 22.0023387 42.546777)",,,
255987292,residential,False,False,383.08500000000004,"LINESTRING (22.0022761 42.5459323, 22.0022307 42.545901, 22.0021808 42.5458719, 22.0021068 42.5458496, 22.002038 42.5458483, 22.0018315 42.5458937, 22.0015914 42.5459549, 22.0011758 42.5460644, 22.0008299 42.5461981, 22.0005367 42.5463648, 22.0003429 42.5464652, 22.0000722 42.5466161, 21.9998317 42.5467476, 21.9995136 42.5469496, 21.9992082 42.5471976, 21.9989252 42.5474501, 21.998791 42.5475821, 21.9987341 42.547645, 21.9986487 42.5477139, 21.9985755 42.5477409)",Доситејева,,
209743738,residential,False,False,99.41300000000001,"LINESTRING (22.0023387 42.546777, 22.0022111 42.5466685, 22.0021728 42.5465342, 22.0021774 42.5463827, 22.0021855 42.5463096, 22.0022075 42.5460686, 22.0022289 42.5459965, 22.0022761 42.5459323)",,,
255987033,residential,True,False,171.04999999999998,"LINESTRING (22.0023387 42.546777, 22.0026947 42.5466709, 22.0034032 42.5464045, 22.0038136 42.5462207, 22.0041532 42.5460285)",Краља Петра првог ослободиоца,,
1049367043,residential,False,True,142.778,"LINESTRING (22.0023387 42.546777, 22.0024556 42.5468659, 22.0028365 42.5473125, 22.0029652 42.547516, 22.0030296 42.5476445, 22.0030698 42.54785, 22.0030681 42.5479137)",,,
209743738,residential,False,True,62.348,"LINESTRING (22.0041532 42.5460285, 22.0039508 42.5458228, 22.0038347 42.5457041, 22.0036646 42.5456041)",,,
