osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,bridge
257042712,False,2,residential,True,71.83,"LINESTRING (21.5816512 44.0376937, 21.5815526 44.0377526, 21.5814507 44.0377989, 21.5811186 44.0378961, 21.5810065 44.0379532, 21.5809553 44.0379947, 21.5809318 44.0380472)",,,
706483964,False,,unclassified,False,224.024,"LINESTRING (21.5816512 44.0376937, 21.5818939 44.0377184, 21.5822077 44.0377917, 21.5825269 44.0378669, 21.5828112 44.0379113, 21.5832887 44.037944, 21.5837259 44.0379575, 21.5839726 44.0379575, 21.5840933 44.0379595, 21.5842301 44.0379787, 21.5843911 44.0380308)",,,
"[257042713, 1258250812, 1258250813]",False,2,secondary,False,106.12300000000002,"LINESTRING (21.5816512 44.0376937, 21.5817799 44.0376683, 21.5818911 44.03763, 21.5820032 44.0375906, 21.5822446 44.0374901, 21.5824154 44.0374078, 21.5827867 44.0372108)",160,Железничка,yes
1258250813,False,,secondary,True,83.26299999999999,"LINESTRING (21.5816512 44.0376937, 21.5807735 44.0376937, 21.5806096 44.0376957)",160,Железничка,
1258250812,False,,secondary,True,65.749,"LINESTRING (21.5833694 44.0368029, 21.5832883 44.0368956, 21.5831939 44.0369806, 21.5831075 44.0370387, 21.5830184 44.0370928, 21.5827867 44.0372108)",160,Железничка,
181355672,False,,unclassified,False,46.807,"LINESTRING (21.5809318 44.0380472, 21.5808158 44.0379207, 21.5806096 44.0376957)",,6. август,
181355672,False,,unclassified,True,209.06400000000002,"LINESTRING (21.5809318 44.0380472, 21.5812947 44.0384628, 21.5813702 44.0385856, 21.581448 44.0388281, 21.5814935 44.0389698, 21.5816062 44.0391369, 21.5820538 44.0397305)",,6. август,
257042712,False,2,residential,False,71.83,"LINESTRING (21.5809318 44.0380472, 21.5809553 44.0379947, 21.5810065 44.0379532, 21.5811186 44.0378961, 21.5814507 44.0377989, 21.5815526 44.0377526, 21.5816512 44.0376937)",,,
181355672,False,,unclassified,True,46.807,"LINESTRING (21.5806096 44.0376957, 21.5808158 44.0379207, 21.5809318 44.0380472)",,6. август,
1258250813,False,,secondary,False,83.26299999999999,"LINESTRING (21.5806096 44.0376957, 21.5807735 44.0376937, 21.5816512 44.0376937)",160,Железничка,
1258250813,False,,secondary,True,142.49200000000002,"LINESTRING (21.5806096 44.0376957, 21.5804134 44.037698, 21.5803089 44.0376997, 21.5803034 44.0377001, 21.5801673 44.0377091, 21.58006 44.0377361, 21.5799875 44.0377631, 21.5799312 44.0377939, 21.5798634 44.0378392, 21.5797956 44.037896, 21.5796814 44.0380212, 21.5793422 44.0384354)",160,Железничка,
"[412276321, 412276322, 412276323]",False,,residential,"[False, True]",89.369,"LINESTRING (21.5793422 44.0384354, 21.5790946 44.038265, 21.5788251 44.0380871, 21.5787123 44.038019, 21.5785118 44.0378977)",,Савез бораца,yes
1258250813,False,,secondary,False,142.492,"LINESTRING (21.5793422 44.0384354, 21.5796814 44.0380212, 21.5797956 44.037896, 21.5798634 44.0378392, 21.5799312 44.0377939, 21.5799875 44.0377631, 21.58006 44.0377361, 21.5801673 44.0377091, 21.5803034 44.0377001, 21.5803089 44.0376997, 21.5804134 44.037698, 21.5806096 44.0376957)",160,Железничка,
412276324,False,,residential,False,67.712,"LINESTRING (21.5796527 44.0365857, 21.5798285 44.0367281, 21.5800416 44.0369984, 21.5801116 44.0370938)",,,
412276324,False,,residential,True,146.798,"LINESTRING (21.5796527 44.0365857, 21.579629 44.0364246, 21.5795166 44.0363541, 21.578997 44.0363007, 21.5784103 44.0363181, 21.5781312 44.0364697)",,,
1258237116,False,,residential,True,134.9,"LINESTRING (21.5796527 44.0365857, 21.5786749 44.0366484, 21.5785291 44.036696, 21.5783789 44.0367754, 21.5782905 44.0368389, 21.5781939 44.0369924)",,,
412276324,False,,residential,True,67.712,"LINESTRING (21.5801116 44.0370938, 21.5800416 44.0369984, 21.5798285 44.0367281, 21.5796527 44.0365857)",,,
412276327,False,,residential,False,58.337,"LINESTRING (21.5781939 44.0369924, 21.5781312 44.0364697)",,Савез бораца,
412276323,False,,residential,True,122.60900000000001,"LINESTRING (21.5781939 44.0369924, 21.5780166 44.037274, 21.5779768 44.0373852, 21.5779812 44.0374614, 21.5779901 44.0375408, 21.5780226 44.037584, 21.5780475 44.0376171, 21.5784153 44.0378394, 21.5785118 44.0378977)",,Савез бораца,
1258237116,False,,residential,False,134.9,"LINESTRING (21.5781939 44.0369924, 21.5782905 44.0368389, 21.5783789 44.0367754, 21.5785291 44.036696, 21.5786749 44.0366484, 21.5796527 44.0365857)",,,
544245996,False,,residential,False,174.53699999999998,"LINESTRING (21.5829652 44.0420259, 21.5829813 44.0418755, 21.583507 44.04122, 21.5836036 44.0411158, 21.5837699 44.0410387, 21.5843171 44.0410715)",,Лоле Рибара,
544245996,False,,residential,True,174.537,"LINESTRING (21.5843171 44.0410715, 21.5837699 44.0410387, 21.5836036 44.0411158, 21.583507 44.04122, 21.5829813 44.0418755, 21.5829652 44.0420259)",,Лоле Рибара,
544245997,False,,residential,False,255.76199999999997,"LINESTRING (21.5843171 44.0410715, 21.5844136 44.0412334, 21.5845102 44.0414802, 21.5845155 44.0417155, 21.5843653 44.0419777, 21.5841239 44.0422785, 21.5840032 44.0424017, 21.5839324 44.0424225, 21.5838598 44.0424325, 21.5837881 44.042396, 21.5837539 44.0423163, 21.5837538 44.042238, 21.5837967 44.0420105, 21.5836894 44.0417328)",,Пензићева,
544245997,False,,residential,True,57.432,"LINESTRING (21.5843171 44.0410715, 21.5841508 44.0407707, 21.5841131 44.0405798)",,Пензићева,
181355672,False,,unclassified,False,109.62700000000001,"LINESTRING (21.5841131 44.0405798, 21.5833697 44.040444, 21.5831896 44.0403911, 21.5830038 44.0403383, 21.5828136 44.0402741)",,6. август,
181355672,False,,unclassified,True,67.53,"LINESTRING (21.5841131 44.0405798, 21.5845719 44.0405659, 21.5849496 44.04051)",,6. август,
544245997,False,,residential,False,57.432,"LINESTRING (21.5841131 44.0405798, 21.5841508 44.0407707, 21.5843171 44.0410715)",,Пензићева,
