osmid,highway,oneway,reversed,length,geometry,ref,maxspeed,name
515049657,residential,False,False,287.51,"LINESTRING (19.7110806 41.634133, 19.7086642 41.6340172, 19.7086035 41.6340099, 19.7085548 41.633994, 19.70851 41.6339682, 19.7084303 41.6339091, 19.7083779 41.6338868, 19.7083008 41.6338688, 19.7082269 41.633865, 19.7076881 41.6338441)",,,Rruga Shtepisë Pionerit
228053885,residential,False,True,6.146,"LINESTRING (19.7131847 41.6345596, 19.7131789 41.6346147)",,,
228053876,residential,False,False,69.616,"LINESTRING (19.7131847 41.6345596, 19.7136103 41.6345792, 19.7140208 41.6345979)",,,
"[515049656, 228053885]",residential,False,False,49.446000000000005,"LINESTRING (19.7131847 41.6345596, 19.7132013 41.634287, 19.7131922 41.6342555, 19.7131633 41.6342315, 19.7131223 41.6342214, 19.7130221 41.6342169)",,,
754422941,residential,False,True,47.213,"LINESTRING (19.7120217 41.636259, 19.7114538 41.6362474)",,,
228053871,residential,False,False,206.438,"LINESTRING (19.7120217 41.636259, 19.7119434 41.6370715, 19.7118608 41.6379283, 19.711831 41.638007, 19.7117577 41.638092)",,,Boulevardi i Laçit
228053871,residential,False,True,128.46699999999998,"LINESTRING (19.7120217 41.636259, 19.7121175 41.6352379, 19.7121298 41.6351065)",,,Boulevardi i Laçit
808567975,residential,False,False,59.976,"LINESTRING (19.7120217 41.636259, 19.7126146 41.6362824, 19.7127424 41.6362874)",,,
228053872,tertiary,False,False,76.549,"LINESTRING (19.7151043 41.6346497, 19.7151021 41.6348147, 19.7150631 41.6353373)",,,Unaza e Laçit
228053872,tertiary,False,True,71.31200000000001,"LINESTRING (19.7151043 41.6346497, 19.7150839 41.6344716, 19.7150356 41.6342672, 19.7149596 41.6340186)",,,Unaza e Laçit
228053876,residential,False,True,38.624,"LINESTRING (19.7151043 41.6346497, 19.7147837 41.6346328, 19.7146407 41.6346253)",,,
228348264,residential,False,False,30.094,"LINESTRING (19.7151043 41.6346497, 19.7153628 41.6346582, 19.7154626 41.6346381)",,,
228053872,tertiary,False,False,24.728,"LINESTRING (19.7146736 41.6334994, 19.7148088 41.6336975)",,,Unaza e Laçit
251460406,living_street,False,False,42.637,"LINESTRING (19.7146736 41.6334994, 19.7145907 41.6338778)",,,
228053872,tertiary,False,True,75.51,"LINESTRING (19.7146736 41.6334994, 19.7145194 41.6332937, 19.7143396 41.6331103, 19.7141453 41.6329505)",,,Unaza e Laçit
228344842,residential,False,True,24.549,"LINESTRING (19.7158939 41.6329341, 19.715632 41.6330362)",,,
228344843,residential,False,True,78.777,"LINESTRING (19.7158939 41.6329341, 19.7167001 41.6333067)",,,
228344842,residential,False,False,26.726,"LINESTRING (19.7158939 41.6329341, 19.7161355 41.6328698, 19.7161857 41.6328388)",,,
228344842,residential,False,False,24.549,"LINESTRING (19.715632 41.6330362, 19.7158939 41.6329341)",,,
228344825,residential,False,False,24.167,"LINESTRING (19.715632 41.6330362, 19.7156149 41.6329662, 19.7155934 41.63289, 19.7155881 41.6328218)",,,
228344825,residential,False,True,52.951,"LINESTRING (19.715632 41.6330362, 19.7155531 41.6331145, 19.7154363 41.6331665, 19.7152045 41.6332107, 19.715093 41.6332618)",,,
228344825,residential,False,False,25.401,"LINESTRING (19.7164661 41.6321873, 19.7166575 41.6320092)",,,
228344825,residential,False,True,103.65100000000001,"LINESTRING (19.7164661 41.6321873, 19.7162892 41.6323044, 19.7161283 41.6324167, 19.7160172 41.6325051, 19.7158134 41.6325933, 19.7156739 41.6326895, 19.7156042 41.6327537, 19.7155881 41.6328218)",,,
228344827,residential,False,False,182.62500000000003,"LINESTRING (19.7164661 41.6321873, 19.7166071 41.6322266, 19.7167119 41.6322403, 19.7169446 41.6322403, 19.7170642 41.6322605, 19.7171484 41.6323245, 19.7171967 41.6324167, 19.717186 41.6325209, 19.7171216 41.6327134, 19.7170465 41.6328537, 19.7169544 41.632986, 19.7169184 41.6330744, 19.7169061 41.6331785, 19.7168809 41.6332869, 19.7168453 41.6333686)",,,
228344846,residential,False,False,80.254,"LINESTRING (19.7130599 41.6331031, 19.7130495 41.6338248)",,,2 Lagjia Albulena
228344846,residential,False,True,36.815,"LINESTRING (19.7130599 41.6331031, 19.7130839 41.6327725)",,,2 Lagjia Albulena
762121903,residential,False,True,42.174,"LINESTRING (19.7130599 41.6331031, 19.7125527 41.633091)",,,
251460417,living_street,False,False,89.28799999999998,"LINESTRING (19.7130599 41.6331031, 19.7133304 41.6331187, 19.7136224 41.6331582, 19.7136994 41.6331882, 19.7137249 41.6333191, 19.7137978 41.6333904, 19.71388 41.6334582)",,,
228344842,residential,False,True,50.68599999999999,"LINESTRING (19.7164718 41.6324388, 19.716393 41.6325714, 19.7163368 41.6326582, 19.7162097 41.6328239, 19.7161857 41.6328388)",,,
228053872,tertiary,False,False,75.51,"LINESTRING (19.7141453 41.6329505, 19.7143396 41.6331103, 19.7145194 41.6332937, 19.7146736 41.6334994)",,,Unaza e Laçit
228053872,tertiary,False,True,111.70500000000001,"LINESTRING (19.7141453 41.6329505, 19.713459 41.6325247, 19.7131092 41.6323106)",,,Unaza e Laçit
228344839,living_street,False,True,61.515,"LINESTRING (19.7141453 41.6329505, 19.7140271 41.6331127, 19.7139994 41.633181, 19.7139774 41.6333208, 19.7139444 41.633385, 19.71388 41.6334582)",,,
228344825,residential,False,True,53.899,"LINESTRING (19.715093 41.6332618, 19.7148088 41.6336975)",,,
228344823,residential,False,True,195.88600000000002,"LINESTRING (19.715093 41.6332618, 19.7150402 41.6331878, 19.7150302 41.6331184, 19.7150329 41.632974, 19.7150033 41.6328499, 19.7149068 41.6327457, 19.7147466 41.6326657, 19.7144749 41.6325522, 19.7143612 41.6324849, 19.7142467 41.6324209, 19.7142067 41.6324062, 19.7141058 41.6323691, 19.7140504 41.6323518, 19.7140375 41.6323449, 19.7139386 41.6322917, 19.7138419 41.6321974, 19.7136783 41.6321011, 19.7135895 41.6320578)",,,
228344825,residential,False,False,52.951,"LINESTRING (19.715093 41.6332618, 19.7152045 41.6332107, 19.7154363 41.6331665, 19.7155531 41.6331145, 19.715632 41.6330362)",,,
228348209,residential,False,False,167.775,"LINESTRING (19.715093 41.6332618, 19.7153319 41.6333442, 19.7154013 41.6333855, 19.7154245 41.6333993, 19.7157691 41.6338265, 19.7158214 41.6338914, 19.7159046 41.6340147, 19.715962 41.6341257, 19.7160199 41.6342662, 19.716134 41.6344959)",,,
228344843,residential,False,False,25.453,"LINESTRING (19.7171491 41.6333952, 19.7169113 41.6333792, 19.7168453 41.6333686)",,,
228053872,tertiary,False,False,37.84,"LINESTRING (19.7148088 41.6336975, 19.7149596 41.6340186)",,,Unaza e Laçit
228053872,tertiary,False,True,24.728,"LINESTRING (19.7148088 41.6336975, 19.7146736 41.6334994)",,,Unaza e Laçit
228344825,residential,False,False,53.899,"LINESTRING (19.7148088 41.6336975, 19.715093 41.6332618)",,,
228344846,residential,False,True,43.659,"LINESTRING (19.7130221 41.6342169, 19.7130495 41.6338248)",,,2 Lagjia Albulena
515049656,residential,False,False,70.257,"LINESTRING (19.7130221 41.6342169, 19.7121783 41.6341784)",,,
"[515049656, 228053885]",residential,False,True,49.446,"LINESTRING (19.7130221 41.6342169, 19.7131223 41.6342214, 19.7131633 41.6342315, 19.7131922 41.6342555, 19.7132013 41.634287, 19.7131847 41.6345596)",,,
228344846,residential,False,False,43.659,"LINESTRING (19.7130495 41.6338248, 19.7130221 41.6342169)",,,2 Lagjia Albulena
228344846,residential,False,True,80.254,"LINESTRING (19.7130495 41.6338248, 19.7130599 41.6331031)",,,2 Lagjia Albulena
228344848,living_street,False,True,58.375,"LINESTRING (19.7130495 41.6338248, 19.7137518 41.6338335)",,,
228344835,residential,False,False,124.184,"LINESTRING (19.7130495 41.6338248, 19.7125518 41.6338155, 19.712521 41.6338051, 19.7125044 41.6337883, 19.7125007 41.6337611, 19.7125527 41.633091)",,,1 Lagjia Albulena
228053872,tertiary,False,True,31.715,"LINESTRING (19.7131092 41.6323106, 19.7128121 41.6321316)",,,Unaza e Laçit
228344846,residential,False,False,51.404,"LINESTRING (19.7131092 41.6323106, 19.7130839 41.6327725)",,,2 Lagjia Albulena
228053872,tertiary,False,False,111.70500000000001,"LINESTRING (19.7131092 41.6323106, 19.713459 41.6325247, 19.7141453 41.6329505)",,,Unaza e Laçit
228344825,residential,False,False,103.651,"LINESTRING (19.7155881 41.6328218, 19.7156042 41.6327537, 19.7156739 41.6326895, 19.7158134 41.6325933, 19.7160172 41.6325051, 19.7161283 41.6324167, 19.7162892 41.6323044, 19.7164661 41.6321873)",,,
228344825,residential,False,True,24.167,"LINESTRING (19.7155881 41.6328218, 19.7155934 41.63289, 19.7156149 41.6329662, 19.715632 41.6330362)",,,
228348228,residential,False,True,76.968,"LINESTRING (19.7155881 41.6328218, 19.7155409 41.6327956, 19.715506 41.6327014, 19.7155033 41.6326172, 19.715509 41.6325281, 19.7155707 41.6323546, 19.715687 41.6321772)",,,
228053872,tertiary,False,False,31.715,"LINESTRING (19.7128121 41.6321316, 19.7131092 41.6323106)",,,Unaza e Laçit
228053872,tertiary,False,True,41.094,"LINESTRING (19.7128121 41.6321316, 19.7124176 41.6319088)",,,Unaza e Laçit
228344835,residential,False,True,79.22800000000001,"LINESTRING (19.7128121 41.6321316, 19.7128079 41.6322743, 19.7127952 41.6323107, 19.7127518 41.6323336, 19.7126779 41.6323425, 19.7126311 41.6323627, 19.7126096 41.6324007, 19.7125808 41.6327549)",,,1 Lagjia Albulena
228344827,residential,False,True,182.62500000000003,"LINESTRING (19.7168453 41.6333686, 19.7168809 41.6332869, 19.7169061 41.6331785, 19.7169184 41.6330744, 19.7169544 41.632986, 19.7170465 41.6328537, 19.7171216 41.6327134, 19.717186 41.6325209, 19.7171967 41.6324167, 19.7171484 41.6323245, 19.7170642 41.6322605, 19.7169446 41.6322403, 19.7167119 41.6322403, 19.7166071 41.6322266, 19.7164661 41.6321873)",,,
228344843,residential,False,False,13.908,"LINESTRING (19.7168453 41.6333686, 19.7167915 41.633349, 19.7167001 41.6333067)",,,
228344843,residential,False,True,25.453,"LINESTRING (19.7168453 41.6333686, 19.7169113 41.6333792, 19.7171491 41.6333952)",,,
228053872,tertiary,False,False,23.322,"LINESTRING (19.7149615 41.6366055, 19.7149482 41.636815)",,,Unaza e Laçit
228053872,tertiary,False,True,25.653,"LINESTRING (19.7149615 41.6366055, 19.7149838 41.6363754)",,,Unaza e Laçit
228348239,residential,False,False,62.654,"LINESTRING (19.7149615 41.6366055, 19.7157135 41.6366457)",,,
228348239,residential,False,True,62.654,"LINESTRING (19.7157135 41.6366457, 19.7149615 41.6366055)",,,
228348231,residential,False,False,173.813,"LINESTRING (19.7157135 41.6366457, 19.7157594 41.6365285, 19.7157993 41.6364936, 19.7158593 41.6364748, 19.7161187 41.6364718, 19.7161984 41.6364495, 19.7162403 41.6364054, 19.71628 41.636326, 19.7163133 41.6362597, 19.7163723 41.6362155, 19.7165537 41.6361536, 19.7167039 41.6361315, 19.7169721 41.6361256, 19.7173369 41.6361175, 19.7174434 41.636127)",,,
228348239,residential,False,False,162.41400000000002,"LINESTRING (19.7157135 41.6366457, 19.7161895 41.6366908, 19.7162745 41.6367143, 19.7163269 41.6367645, 19.7163376 41.6368274, 19.7163374 41.6370888, 19.7163489 41.6371182, 19.7163655 41.6371453, 19.7164169 41.6371492, 19.7166973 41.6371457, 19.7171051 41.6371624, 19.717147 41.637156)",,,
228348289,tertiary,False,True,13.447,"LINESTRING (19.7156882 41.6395006, 19.7155264 41.6395023)",,,
228348289,tertiary,False,False,80.497,"LINESTRING (19.7156882 41.6395006, 19.7158112 41.6395233, 19.7159069 41.6395564, 19.7160952 41.6396671, 19.7161519 41.6396976, 19.7162123 41.6397114, 19.7162858 41.6397092, 19.7164147 41.6396833, 19.7164853 41.6396577, 19.7165374 41.6396139)",,,
762092465,residential,False,True,62.1,"LINESTRING (19.7156882 41.6395006, 19.7156922 41.6394437, 19.7156668 41.6394041, 19.7155312 41.6392846, 19.7155202 41.6392401, 19.7155047 41.6391923, 19.7153272 41.6390341)",,,
228344823,residential,False,False,65.347,"LINESTRING (19.7119685 41.6312626, 19.7120475 41.6313022, 19.7122488 41.631447, 19.712513 41.6315831, 19.712595 41.6316124)",,,
228344825,residential,False,True,25.401,"LINESTRING (19.7166575 41.6320092, 19.7164661 41.6321873)",,,
228348283,residential,False,True,69.986,"LINESTRING (19.7166575 41.6320092, 19.7162207 41.6314711)",,,
228344825,residential,False,False,108.51599999999999,"LINESTRING (19.7166575 41.6320092, 19.7168156 41.6319334, 19.7169641 41.6318776, 19.7175085 41.6317192, 19.7176802 41.6316831, 19.7177741 41.631675, 19.7178685 41.631679)",,,
228344825,residential,False,False,16.58,"LINESTRING (19.7178887 41.6315266, 19.7179179 41.6313791)",,,
228344825,residential,False,True,17.029,"LINESTRING (19.7178887 41.6315266, 19.7178685 41.631679)",,,
228348264,residential,False,False,71.44,"LINESTRING (19.7175407 41.6342011, 19.717648 41.6340086, 19.7177499 41.633748, 19.7178197 41.6336117, 19.7178276 41.6335963)",,,
228348264,residential,False,True,132.76599999999996,"LINESTRING (19.7175407 41.6342011, 19.7174066 41.6343615, 19.7173245 41.6344334, 19.717292 41.6344475, 19.7172548 41.6344535, 19.7171768 41.6344535, 19.7170934 41.6344483, 19.7166377 41.6344201, 19.7165452 41.634428, 19.7164691 41.6344542, 19.7163657 41.6344899, 19.7162778 41.6344992, 19.716134 41.6344959)",,,
762128705,residential,False,False,79.363,"LINESTRING (19.7175407 41.6342011, 19.7176475 41.6342247, 19.7180115 41.6342527, 19.7182074 41.6342579, 19.7182977 41.6342724, 19.7183713 41.6343482, 19.7183713 41.634396)",,,
228348280,residential,False,False,120.854,"LINESTRING (19.7137132 41.6315267, 19.7134138 41.6314785, 19.7133278 41.6314668, 19.712764 41.6313158, 19.7127395 41.6313124, 19.7127175 41.6313188, 19.7127029 41.631333, 19.712595 41.6316124)",,,
228348280,residential,False,True,183.39600000000002,"LINESTRING (19.7137132 41.6315267, 19.7141263 41.6316189, 19.7149139 41.6318263, 19.7149972 41.6318687, 19.7150464 41.6319291, 19.7150945 41.6319644, 19.7153614 41.632107, 19.71546 41.6321532, 19.715572 41.6321812, 19.715687 41.6321772)",,,
228348298,residential,False,False,60.474,"LINESTRING (19.7137132 41.6315267, 19.7137051 41.631649, 19.7136874 41.6318193, 19.7136435 41.6319657, 19.7135895 41.6320578)",,,
228348262,residential,False,True,31.384,"LINESTRING (19.7180095 41.6319329, 19.7179564 41.6318895, 19.7178974 41.6318053, 19.7178781 41.6317446, 19.7178685 41.631679)",,,
"[228348264, 228348271]",residential,False,True,193.91599999999997,"LINESTRING (19.7180095 41.6319329, 19.7180047 41.6320319, 19.7179994 41.6321061, 19.7180208 41.6321602, 19.7180664 41.6322304, 19.7181093 41.6323386, 19.7181185 41.6324588, 19.7181362 41.6325411, 19.7182005 41.6326815, 19.7182166 41.6327737, 19.7182113 41.632866, 19.718163 41.6329502, 19.718104 41.6330344, 19.7180718 41.6331226, 19.7179307 41.633395, 19.7178276 41.6335963)",,,
228348289,tertiary,False,True,54.916000000000004,"LINESTRING (19.7181746 41.6384089, 19.7180074 41.6383747, 19.7178626 41.6383627, 19.7176693 41.6382745, 19.717564 41.6382394)",,,
1218298535,residential,False,False,90.93799999999999,"LINESTRING (19.7181746 41.6384089, 19.7184626 41.6388309, 19.7184612 41.6388595, 19.7184399 41.6388786, 19.7184077 41.6388808, 19.7181798 41.6388251, 19.7181507 41.6388285, 19.7181343 41.6388452, 19.718112 41.6388865)",,,
228348237,residential,False,False,71.269,"LINESTRING (19.7152206 41.631246, 19.7154416 41.6313381, 19.7157088 41.6314685, 19.7158268 41.6315507, 19.7159012 41.6316249)",,,
228344825,residential,False,False,17.029,"LINESTRING (19.7178685 41.631679, 19.7178887 41.6315266)",,,
228344825,residential,False,True,108.516,"LINESTRING (19.7178685 41.631679, 19.7177741 41.631675, 19.7176802 41.6316831, 19.7175085 41.6317192, 19.7169641 41.6318776, 19.7168156 41.6319334, 19.7166575 41.6320092)",,,
228348262,residential,False,False,31.384,"LINESTRING (19.7178685 41.631679, 19.7178781 41.6317446, 19.7178974 41.6318053, 19.7179564 41.6318895, 19.7180095 41.6319329)",,,
228348289,tertiary,False,False,35.4,"LINESTRING (19.7165374 41.6396139, 19.7165629 41.6395592, 19.7166171 41.6393854, 19.7166261 41.6393037)",,,
228348289,tertiary,False,True,80.49700000000001,"LINESTRING (19.7165374 41.6396139, 19.7164853 41.6396577, 19.7164147 41.6396833, 19.7162858 41.6397092, 19.7162123 41.6397114, 19.7161519 41.6396976, 19.7160952 41.6396671, 19.7159069 41.6395564, 19.7158112 41.6395233, 19.7156882 41.6395006)",,,
228348228,residential,False,False,31.585,"LINESTRING (19.7162207 41.6314711, 19.7159012 41.6316249)",,,
228348283,residential,False,False,69.986,"LINESTRING (19.7162207 41.6314711, 19.7166575 41.6320092)",,,
228348289,tertiary,False,False,13.447,"LINESTRING (19.7155264 41.6395023, 19.7156882 41.6395006)",,,
228348289,tertiary,False,True,20.969,"LINESTRING (19.7155264 41.6395023, 19.7152781 41.6395359)",,,
762092463,residential,False,False,50.801,"LINESTRING (19.7155264 41.6395023, 19.7155367 41.6397197, 19.7155202 41.6397362, 19.7154717 41.6397469, 19.7154 41.63977, 19.715379 41.6398013, 19.7153537 41.6398219, 19.7152741 41.6398259)",,,
228348289,tertiary,False,False,54.916000000000004,"LINESTRING (19.717564 41.6382394, 19.7176693 41.6382745, 19.7178626 41.6383627, 19.7180074 41.6383747, 19.7181746 41.6384089)",,,
228348289,tertiary,False,True,110.526,"LINESTRING (19.717564 41.6382394, 19.7174912 41.6382417, 19.7173992 41.6382898, 19.717287 41.6383905, 19.7172242 41.6384709, 19.7170374 41.6387059, 19.7169832 41.6387628, 19.716906 41.638796, 19.7168177 41.6388031, 19.7166935 41.6388037, 19.7166168 41.6388287)",,,
762092459,unclassified,False,True,219.274,"LINESTRING (19.717564 41.6382394, 19.7175756 41.638141, 19.7175635 41.6380859, 19.7172792 41.6376519, 19.7171532 41.6375757, 19.7170217 41.6375086, 19.7169252 41.6375035, 19.7167629 41.6375336, 19.7165403 41.6375757, 19.7163244 41.6375877, 19.7161527 41.6375998, 19.7160085 41.6376525, 19.7158972 41.63774, 19.7158576 41.6377783, 19.7158214 41.6378061, 19.7157665 41.6378333, 19.7157064 41.6378689)",,,
228348289,tertiary,False,False,110.52599999999998,"LINESTRING (19.7166168 41.6388287, 19.7166935 41.6388037, 19.7168177 41.6388031, 19.716906 41.638796, 19.7169832 41.6387628, 19.7170374 41.6387059, 19.7172242 41.6384709, 19.717287 41.6383905, 19.7173992 41.6382898, 19.7174912 41.6382417, 19.717564 41.6382394)",,,
228348289,tertiary,False,True,53.575,"LINESTRING (19.7166168 41.6388287, 19.7165932 41.6388665, 19.7165836 41.6389164, 19.7165882 41.638986, 19.716615 41.6391201, 19.716632 41.6392496, 19.7166261 41.6393037)",,,
228350942,residential,False,True,75.669,"LINESTRING (19.7166168 41.6388287, 19.7164917 41.6387733, 19.7164142 41.6387253, 19.7159667 41.6383582)",,,
228344823,residential,False,False,195.88599999999997,"LINESTRING (19.7135895 41.6320578, 19.7136783 41.6321011, 19.7138419 41.6321974, 19.7139386 41.6322917, 19.7140375 41.6323449, 19.7140504 41.6323518, 19.7141058 41.6323691, 19.7142067 41.6324062, 19.7142467 41.6324209, 19.7143612 41.6324849, 19.7144749 41.6325522, 19.7147466 41.6326657, 19.7149068 41.6327457, 19.7150033 41.6328499, 19.7150329 41.632974, 19.7150302 41.6331184, 19.7150402 41.6331878, 19.715093 41.6332618)",,,
228344823,residential,False,True,96.764,"LINESTRING (19.7135895 41.6320578, 19.7134997 41.6320077, 19.7133135 41.6319157, 19.7130008 41.6317672, 19.7127396 41.6316471, 19.712595 41.6316124)",,,
228348298,residential,False,True,60.474,"LINESTRING (19.7135895 41.6320578, 19.7136435 41.6319657, 19.7136874 41.6318193, 19.7137051 41.631649, 19.7137132 41.6315267)",,,
228348280,residential,False,True,23.569,"LINESTRING (19.715687 41.6321772, 19.7159689 41.6322003)",,,
228348228,residential,False,False,76.96799999999999,"LINESTRING (19.715687 41.6321772, 19.7155707 41.6323546, 19.715509 41.6325281, 19.7155033 41.6326172, 19.715506 41.6327014, 19.7155409 41.6327956, 19.7155881 41.6328218)",,,
228348228,residential,False,True,37.736000000000004,"LINESTRING (19.715687 41.6321772, 19.7157506 41.6320417, 19.7157739 41.6319567, 19.7157849 41.631848)",,,
228348280,residential,False,False,183.39600000000002,"LINESTRING (19.715687 41.6321772, 19.715572 41.6321812, 19.71546 41.6321532, 19.7153614 41.632107, 19.7150945 41.6319644, 19.7150464 41.6319291, 19.7149972 41.6318687, 19.7149139 41.6318263, 19.7141263 41.6316189, 19.7137132 41.6315267)",,,
228348228,residential,False,True,31.585,"LINESTRING (19.7159012 41.6316249, 19.7162207 41.6314711)",,,
228348228,residential,False,False,26.804,"LINESTRING (19.7159012 41.6316249, 19.7158533 41.6316841, 19.7158154 41.6317619, 19.7157849 41.631848)",,,
228348237,residential,False,True,71.269,"LINESTRING (19.7159012 41.6316249, 19.7158268 41.6315507, 19.7157088 41.6314685, 19.7154416 41.6313381, 19.7152206 41.631246)",,,
228344823,residential,False,False,96.764,"LINESTRING (19.712595 41.6316124, 19.7127396 41.6316471, 19.7130008 41.6317672, 19.7133135 41.6319157, 19.7134997 41.6320077, 19.7135895 41.6320578)",,,
228344823,residential,False,True,65.34700000000001,"LINESTRING (19.712595 41.6316124, 19.712513 41.6315831, 19.7122488 41.631447, 19.7120475 41.6313022, 19.7119685 41.6312626)",,,
228348280,residential,False,True,120.85399999999998,"LINESTRING (19.712595 41.6316124, 19.7127029 41.631333, 19.7127175 41.6313188, 19.7127395 41.6313124, 19.712764 41.6313158, 19.7133278 41.6314668, 19.7134138 41.6314785, 19.7137132 41.6315267)",,,
228348228,residential,False,False,37.736,"LINESTRING (19.7157849 41.631848, 19.7157739 41.6319567, 19.7157506 41.6320417, 19.715687 41.6321772)",,,
228348228,residential,False,True,26.804000000000002,"LINESTRING (19.7157849 41.631848, 19.7158154 41.6317619, 19.7158533 41.6316841, 19.7159012 41.6316249)",,,
228344825,residential,False,True,16.58,"LINESTRING (19.7179179 41.6313791, 19.7178887 41.6315266)",,,
762128722,residential,False,False,9.158,"LINESTRING (19.7154626 41.6346381, 19.7154999 41.6347156)",,,
228348264,residential,False,False,59.335,"LINESTRING (19.7154626 41.6346381, 19.7155546 41.634588, 19.7155813 41.6345734, 19.7156738 41.6345419, 19.715808 41.6345218, 19.7159582 41.6345178, 19.716134 41.6344959)",,,
228348264,residential,False,True,30.094,"LINESTRING (19.7154626 41.6346381, 19.7153628 41.6346582, 19.7151043 41.6346497)",,,
