osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref
307202831,residential,30,False,False,51.729,"LINESTRING (20.0948064 39.9498054, 20.0949093 39.949795, 20.0951442 39.9497531, 20.0952561 39.9497236, 20.0953318 39.949726, 20.0953996 39.949726)",,
780942686,secondary,30,False,False,315.08299999999997,"LINESTRING (20.0948064 39.9498054, 20.0947499 39.9498762, 20.0946221 39.9499303, 20.0944631 39.9499766, 20.0943284 39.9499606, 20.0942323 39.9498935, 20.0941148 39.949752, 20.0939161 39.9495501, 20.0937314 39.949341, 20.0935302 39.9491663, 20.0934697 39.9491199, 20.0933825 39.9491047, 20.0932569 39.9491392, 20.0930476 39.9492231, 20.0919228 39.9496897)",2,SH78
780942686,secondary,30,False,True,307.52799999999996,"LINESTRING (20.0948064 39.9498054, 20.0948105 39.9496727, 20.0947815 39.9495062, 20.0947671 39.9494129, 20.0947579 39.949288, 20.0947555 39.9491177, 20.0947781 39.9489223, 20.0948042 39.9486659, 20.0948406 39.9484155, 20.0948733 39.9482599, 20.0949515 39.9481757, 20.0951054 39.9481343, 20.0952832 39.9481182, 20.0954639 39.9481237, 20.0956243 39.9481497, 20.0957749 39.9481874, 20.0959309 39.9482419, 20.0961061 39.9483293, 20.0962798 39.9484343)",2,SH78
540382723,residential,30,False,False,5.196,"LINESTRING (20.0986867 39.9491749, 20.098739 39.9491509)",,
540382728,residential,30,False,True,83.425,"LINESTRING (20.0986867 39.9491749, 20.0995141 39.9495756)",,
540382727,residential,30,False,False,29.79,"LINESTRING (20.0986867 39.9491749, 20.0984364 39.9492553, 20.0983662 39.9492815)",,
540382728,residential,30,False,False,10.756,"LINESTRING (20.0996218 39.949626, 20.0995141 39.9495756)",,
540382728,residential,30,False,True,197.24,"LINESTRING (20.0996218 39.949626, 20.1015963 39.9505508)",,
523258650,residential,30,False,False,153.238,"LINESTRING (20.0996218 39.949626, 20.0995767 39.9497015, 20.0995761 39.9497667, 20.0996335 39.9498315, 20.1001559 39.9502353, 20.1006869 39.9506524)",,
540382728,residential,30,False,False,197.24,"LINESTRING (20.1015963 39.9505508, 20.0996218 39.949626)",,
540382733,residential,30,False,True,60.394,"LINESTRING (20.1015963 39.9505508, 20.1011628 39.9509804)",,
540382728,residential,30,False,True,120.855,"LINESTRING (20.1015963 39.9505508, 20.1025111 39.9509792, 20.1028062 39.9511174)",,
307205149,residential,30,False,False,65.599,"LINESTRING (20.0968583 39.9489154, 20.0975348 39.9486342)",,
540382827,secondary,40,False,False,72.758,"LINESTRING (20.0968583 39.9489154, 20.0962798 39.9484343)",2,SH78
540382827,secondary,40,False,True,194.44099999999997,"LINESTRING (20.0968583 39.9489154, 20.0970884 39.9492302, 20.0972346 39.9494307, 20.0973966 39.9496691, 20.0975184 39.9498187, 20.0980803 39.9503868)",2,SH78
307198587,residential,10,False,False,78.633,"LINESTRING (20.0982187 39.9505188, 20.0989803 39.9501198)",1,
540382827,secondary,40,False,False,18.831,"LINESTRING (20.0982187 39.9505188, 20.0980803 39.9503868)",2,SH78
540382827,secondary,40,False,True,33.938,"LINESTRING (20.0982187 39.9505188, 20.0984533 39.9507654)",2,SH78
307198587,residential,10,False,False,75.712,"LINESTRING (20.0989803 39.9501198, 20.0995141 39.9495756)",1,
307198587,residential,10,False,True,78.633,"LINESTRING (20.0989803 39.9501198, 20.0982187 39.9505188)",1,
1230350649,residential,,False,False,95.555,"LINESTRING (20.0989803 39.9501198, 20.0993803 39.9504561, 20.099796 39.9507048)",,
307198587,residential,10,False,True,75.712,"LINESTRING (20.0995141 39.9495756, 20.0989803 39.9501198)",1,
540382728,residential,30,False,False,83.425,"LINESTRING (20.0995141 39.9495756, 20.0986867 39.9491749)",,
540382728,residential,30,False,True,10.756,"LINESTRING (20.0995141 39.9495756, 20.0996218 39.949626)",,
307202204,residential,30,False,False,32.362,"LINESTRING (20.0998029 39.9477552, 20.1000395 39.9475276)",,
"[443094563, 443094597]",residential,30,False,False,284.197,"LINESTRING (20.0998029 39.9477552, 20.09975 39.9476953, 20.0996388 39.9476355, 20.099427 39.947543, 20.0991011 39.9473517, 20.0988783 39.9472316, 20.0987631 39.9471759, 20.0987028 39.9471245, 20.0986049 39.9469754, 20.0985445 39.9468993, 20.0984734 39.9468407, 20.0983755 39.9468078, 20.0978793 39.9466773, 20.0977734 39.9466433, 20.0976393 39.9465878, 20.0975681 39.9465622, 20.0971954 39.9464727, 20.0971149 39.9464583, 20.0970639 39.9464315)",,
540382723,residential,30,False,True,210.601,"LINESTRING (20.0998029 39.9477552, 20.0997846 39.9483619, 20.0997794 39.9485228, 20.099777 39.9485999, 20.0997649 39.9486914, 20.0997466 39.948756, 20.0997099 39.9488075, 20.0996675 39.9488433, 20.0993274 39.94891, 20.0991173 39.9489654, 20.0989173 39.9490564, 20.098739 39.9491509)",,
540382827,secondary,40,False,True,18.831,"LINESTRING (20.0980803 39.9503868, 20.0982187 39.9505188)",2,SH78
307202831,residential,30,False,True,254.431,"LINESTRING (20.0980803 39.9503868, 20.0980107 39.9504062, 20.0979226 39.9504233, 20.097827 39.9504165, 20.0977465 39.9503939, 20.097567 39.95027, 20.0971454 39.9499985, 20.0969338 39.9498698, 20.0967827 39.9497992, 20.096679 39.9497647, 20.0965553 39.9497396, 20.0962064 39.9497149, 20.0959428 39.9497193, 20.0957553 39.9497138, 20.0954911 39.949726, 20.0953996 39.949726)",,
540382827,secondary,40,False,False,194.44099999999997,"LINESTRING (20.0980803 39.9503868, 20.0975184 39.9498187, 20.0973966 39.9496691, 20.0972346 39.9494307, 20.0970884 39.9492302, 20.0968583 39.9489154)",2,SH78
307205149,residential,30,False,True,65.599,"LINESTRING (20.0975348 39.9486342, 20.0968583 39.9489154)",,
443094583,residential,30,False,False,61.878,"LINESTRING (20.0975348 39.9486342, 20.0978369 39.9491402)",,
443094583,residential,30,False,True,71.434,"LINESTRING (20.0975348 39.9486342, 20.0971319 39.9480709)",,
307205149,residential,30,False,False,58.214,"LINESTRING (20.0975348 39.9486342, 20.0978079 39.9485206, 20.0981351 39.9483846)",,
540382827,secondary,40,False,False,33.938,"LINESTRING (20.0984533 39.9507654, 20.0982187 39.9505188)",2,SH78
378929442,residential,30,False,False,113.13899999999998,"LINESTRING (20.0984533 39.9507654, 20.0983259 39.9508436, 20.0983018 39.9508751, 20.0983004 39.9509378, 20.0983808 39.9512517, 20.0984292 39.9514672, 20.0984453 39.9516214, 20.0984506 39.9517212)",,
540382827,secondary,40,False,True,122.312,"LINESTRING (20.0984533 39.9507654, 20.0986142 39.9509035, 20.0993223 39.9516043, 20.0993436 39.9516275)",2,SH78
378929442,residential,30,False,False,23.656,"LINESTRING (20.0985767 39.952069, 20.0984989 39.9521201, 20.0984251 39.9521975, 20.0983992 39.9522303)",,
378929442,residential,30,False,True,42.224000000000004,"LINESTRING (20.0985767 39.952069, 20.0985982 39.9520471, 20.0986008 39.9520131, 20.0985713 39.9519662, 20.0984667 39.9518178, 20.0984519 39.9517462, 20.0984506 39.9517212)",,
