osmid,oneway,highway,reversed,length,lanes,name,maxspeed,geometry,junction,bridge
229252875,False,residential,False,210.299,,,,"LINESTRING (20.0758155 42.3552567, 20.0757477 42.3552296, 20.0755739 42.3552329, 20.0754673 42.3552391, 20.0754024 42.3552361, 20.0753597 42.3552308, 20.0752871 42.3551759, 20.0752432 42.3551222, 20.075211 42.3550959, 20.0751536 42.3550697, 20.0750505 42.355031, 20.0749087 42.3550135, 20.0747406 42.3550174, 20.0746496 42.3550241, 20.0745528 42.3550202, 20.0744824 42.3550076, 20.0741531 42.3548486, 20.0740049 42.3547782, 20.0738989 42.3546991, 20.0738324 42.3546466, 20.0737584 42.3545736, 20.0737207 42.3545515, 20.0736802 42.3545415, 20.0736131 42.3545307)",,
229252875,False,residential,True,81.831,,,,"LINESTRING (20.0758155 42.3552567, 20.0759176 42.3552006, 20.076034 42.3551586, 20.0763267 42.3550581, 20.0764921 42.3550106, 20.0766278 42.3549618, 20.0766815 42.3549103)",,
513712554,False,residential,False,141.49,,,,"LINESTRING (20.0758155 42.3552567, 20.0758503 42.3552864, 20.0758629 42.3553389, 20.0759678 42.3558232, 20.075989 42.3558638, 20.0760262 42.3559012, 20.0761024 42.3559234, 20.0767363 42.3560142, 20.0767865 42.3560636)",,
"[30453139, 170319167]",False,secondary,"[False, True]",103.781,2,,40,"LINESTRING (20.0767865 42.3560636, 20.0767071 42.3560882, 20.0764183 42.3561776, 20.0760122 42.3562841, 20.0758823 42.3563138, 20.0757049 42.3563543, 20.0755962 42.3563717)",,
30453139,False,secondary,True,41.013000000000005,2,,40,"LINESTRING (20.0767865 42.3560636, 20.0769087 42.3560216, 20.077064 42.3559783, 20.0772374 42.3559071)",,
513712554,False,residential,True,141.49,,,,"LINESTRING (20.0767865 42.3560636, 20.0767363 42.3560142, 20.0761024 42.3559234, 20.0760262 42.3559012, 20.075989 42.3558638, 20.0759678 42.3558232, 20.0758629 42.3553389, 20.0758503 42.3552864, 20.0758155 42.3552567)",,
583931806,False,residential,False,164.03199999999998,,Mic Sokoli Road,,"LINESTRING (20.0714663 42.3618349, 20.0713737 42.3617745, 20.0712262 42.3616972, 20.0711699 42.3616368, 20.0711592 42.3615704, 20.071198 42.3614812, 20.0715333 42.3608589, 20.0716502 42.3605754, 20.0716218 42.3605298)",,
540092660,True,unclassified,False,9.415999999999999,,,,"LINESTRING (20.0734743 42.3545609, 20.0734614 42.3545469, 20.0734544 42.3545308, 20.0734538 42.3545139, 20.0734597 42.3544975, 20.0734716 42.354483)",roundabout,
540092660,True,unclassified,False,17.247999999999998,,,,"LINESTRING (20.0734716 42.354483, 20.0734913 42.3544703, 20.0735156 42.3544629, 20.0735418 42.3544616, 20.0735671 42.3544667, 20.0735889 42.3544775, 20.0736048 42.3544929, 20.0736132 42.3545113, 20.0736131 42.3545307)",roundabout,
540092662,False,unclassified,True,318.04100000000005,,,,"LINESTRING (20.0734716 42.354483, 20.0734029 42.3544418, 20.0733497 42.3544324, 20.0732922 42.3544434, 20.0732049 42.3544513, 20.0730665 42.3544749, 20.0727493 42.3545331, 20.0726152 42.3545582, 20.0725194 42.3545913, 20.0724555 42.3546306, 20.0723917 42.3546715, 20.0723321 42.3547156, 20.0722703 42.3547596, 20.0721809 42.3548005, 20.0721234 42.3548246, 20.0720347 42.3548535, 20.0718496 42.3549109, 20.0713057 42.3550853, 20.0710169 42.3551864, 20.0708804 42.3552608, 20.0702417 42.3556241, 20.0701656 42.3556703, 20.0700947 42.3556853)",,
170771916,False,unclassified,False,231.41299999999998,,,,"LINESTRING (20.0735088 42.3547049, 20.0735146 42.3548248, 20.073518 42.3549821, 20.0735157 42.3550971, 20.073498 42.3551576, 20.0734821 42.3551998, 20.0734141 42.3553224, 20.0733645 42.3553967, 20.0732596 42.3555477, 20.0730744 42.3557813, 20.0729115 42.3559571, 20.072789 42.3560523, 20.0726755 42.3561211, 20.0725519 42.3562257, 20.0724877 42.3563444, 20.0724866 42.3564634, 20.0725044 42.3565511)",,
580807779,True,unclassified,False,16.264,1,,,"LINESTRING (20.0735088 42.3547049, 20.0734838 42.3545941, 20.0734743 42.3545609)",,
229252875,False,residential,True,210.29899999999998,,,,"LINESTRING (20.0736131 42.3545307, 20.0736802 42.3545415, 20.0737207 42.3545515, 20.0737584 42.3545736, 20.0738324 42.3546466, 20.0738989 42.3546991, 20.0740049 42.3547782, 20.0741531 42.3548486, 20.0744824 42.3550076, 20.0745528 42.3550202, 20.0746496 42.3550241, 20.0747406 42.3550174, 20.0749087 42.3550135, 20.0750505 42.355031, 20.0751536 42.3550697, 20.075211 42.3550959, 20.0752432 42.3551222, 20.0752871 42.3551759, 20.0753597 42.3552308, 20.0754024 42.3552361, 20.0754673 42.3552391, 20.0755739 42.3552329, 20.0757477 42.3552296, 20.0758155 42.3552567)",,
540092660,True,unclassified,False,5.801,,,,"LINESTRING (20.0736131 42.3545307, 20.0736045 42.354549, 20.0735914 42.3545623, 20.0735739 42.3545723)",roundabout,
229252875,False,residential,False,81.831,,,,"LINESTRING (20.0766815 42.3549103, 20.0766278 42.3549618, 20.0764921 42.3550106, 20.0763267 42.3550581, 20.076034 42.3551586, 20.0759176 42.3552006, 20.0758155 42.3552567)",,
229252875,False,residential,True,220.197,,,,"LINESTRING (20.0766815 42.3549103, 20.0767304 42.3548231, 20.076733 42.3547271, 20.0767141 42.3546071, 20.0767002 42.3545136, 20.0767117 42.3544208, 20.0767133 42.3543078, 20.0766795 42.3542181, 20.0766838 42.3541083, 20.0766539 42.3540482, 20.0765891 42.3540274, 20.0765007 42.3540208, 20.0763538 42.354019, 20.0762802 42.3540098, 20.0762028 42.3539726, 20.0761346 42.3539267, 20.0760727 42.3538713, 20.0760098 42.3537779, 20.0759239 42.3536583, 20.0758595 42.3535359, 20.0758628 42.353495, 20.0759479 42.3534396, 20.0760799 42.3533766)",,
583931813,False,residential,True,39.129999999999995,,,,"LINESTRING (20.0766815 42.3549103, 20.0766443 42.3548296, 20.0765653 42.3546784, 20.0765095 42.3545823)",,
976390907,False,residential,True,35.627,,,,"LINESTRING (20.0755962 42.3563717, 20.0755943 42.3566921)",,
"[30453139, 170319167]",False,secondary,"[False, True]",103.781,2,,40,"LINESTRING (20.0755962 42.3563717, 20.0757049 42.3563543, 20.0758823 42.3563138, 20.0760122 42.3562841, 20.0764183 42.3561776, 20.0767071 42.3560882, 20.0767865 42.3560636)",,
170319167,False,secondary,True,81.882,2,,40,"LINESTRING (20.0755962 42.3563717, 20.0752597 42.3564305, 20.0748101 42.3565072, 20.0746306 42.3565516)",,
229252895,False,residential,False,12.139,,,,"LINESTRING (20.0709164 42.3605784, 20.0707773 42.3606152)",,
989738247,False,residential,False,63.484,,Mic Sokoli Road,,"LINESTRING (20.0709164 42.3605784, 20.0709607 42.3606141, 20.0710291 42.3606379, 20.0711149 42.3606616, 20.0711725 42.3606587, 20.0713912 42.3606012, 20.0716218 42.3605298)",,
989738247,False,residential,True,82.854,,Mic Sokoli Road,,"LINESTRING (20.0709164 42.3605784, 20.0709043 42.3605427, 20.0709179 42.3605015, 20.0711912 42.3600512, 20.0712974 42.3598977)",,
583931806,False,residential,True,164.032,,Mic Sokoli Road,,"LINESTRING (20.0716218 42.3605298, 20.0716502 42.3605754, 20.0715333 42.3608589, 20.071198 42.3614812, 20.0711592 42.3615704, 20.0711699 42.3616368, 20.0712262 42.3616972, 20.0713737 42.3617745, 20.0714663 42.3618349)",,
989738247,False,residential,False,51.124,,Mic Sokoli Road,,"LINESTRING (20.0716218 42.3605298, 20.0717412 42.3604595, 20.0718257 42.3603931, 20.0718968 42.3603178, 20.072002 42.3601734)",,
989738247,False,residential,True,63.484,,Mic Sokoli Road,,"LINESTRING (20.0716218 42.3605298, 20.0713912 42.3606012, 20.0711725 42.3606587, 20.0711149 42.3606616, 20.0710291 42.3606379, 20.0709607 42.3606141, 20.0709164 42.3605784)",,
1270108694,False,residential,True,90.823,,,,"LINESTRING (20.0716218 42.3605298, 20.0715494 42.3604367, 20.071544 42.3603336, 20.071536 42.3602643, 20.0716352 42.3601077, 20.0716379 42.3600304, 20.0715923 42.3599987, 20.071485 42.359963, 20.0712974 42.3598977)",,
170359702,False,residential,True,103.406,,Mic Sokoli,,"LINESTRING (20.0725228 42.3568053, 20.0723589 42.3568228, 20.0720581 42.356834, 20.0719111 42.3568365, 20.0715056 42.3568765, 20.0713586 42.3569127, 20.071296 42.3569502)",,
583931809,True,unclassified,False,28.308999999999997,,,,"LINESTRING (20.0725228 42.3568053, 20.0725199 42.3567392, 20.0725044 42.3565511)",,
731196707,False,unclassified,False,23.808999999999997,,Mic Sokoli,,"LINESTRING (20.0725228 42.3568053, 20.0726157 42.3567991, 20.0728083 42.3567704)",,
583931813,False,residential,False,39.129999999999995,,,,"LINESTRING (20.0765095 42.3545823, 20.0765653 42.3546784, 20.0766443 42.3548296, 20.0766815 42.3549103)",,
591662987,False,residential,True,34.015,,,,"LINESTRING (20.0703642 42.360635, 20.0706351 42.3606231, 20.0707773 42.3606152)",,
229252895,False,residential,True,12.139,,,,"LINESTRING (20.0707773 42.3606152, 20.0709164 42.3605784)",,
229252895,False,residential,False,170.3,,,,"LINESTRING (20.0707773 42.3606152, 20.0707317 42.3605458, 20.0706861 42.3604527, 20.0706834 42.3603774, 20.0707715 42.3601691, 20.0709592 42.3599273, 20.0710665 42.359745, 20.0711738 42.3595706, 20.0712435 42.3594398, 20.0712865 42.3593288, 20.0713415 42.3591983)",,
591662987,False,residential,False,34.015,,,,"LINESTRING (20.0707773 42.3606152, 20.0706351 42.3606231, 20.0703642 42.360635)",,
591662992,False,residential,True,31.268,,,,"LINESTRING (20.0718236 42.3590375, 20.0716767 42.3592969)",,
591662992,False,residential,False,46.861000000000004,,,,"LINESTRING (20.0718236 42.3590375, 20.0720906 42.3591526, 20.072269 42.3591665, 20.0723508 42.3591675)",,
989738252,False,residential,False,58.974,,,,"LINESTRING (20.0718236 42.3590375, 20.0719234 42.3588969, 20.0719782 42.3588395, 20.0720277 42.3588029, 20.0721001 42.3587755, 20.0721637 42.358752, 20.0722679 42.3587363, 20.0723468 42.3587335)",,
591662992,False,residential,False,48.304,,,,"LINESTRING (20.0723508 42.3591675, 20.0723467 42.3590966, 20.0723361 42.3589118, 20.0723468 42.3587335)",,
591662992,False,residential,True,46.861000000000004,,,,"LINESTRING (20.0723508 42.3591675, 20.072269 42.3591665, 20.0720906 42.3591526, 20.0718236 42.3590375)",,
591662994,False,residential,False,19.588,,,,"LINESTRING (20.0723508 42.3591675, 20.0724291 42.3592407, 20.0725074 42.3593)",,
591662992,False,residential,False,28.738,,,,"LINESTRING (20.0723468 42.3587335, 20.0723803 42.3586036, 20.0723781 42.3584774)",,
591662992,False,residential,True,48.303999999999995,,,,"LINESTRING (20.0723468 42.3587335, 20.0723361 42.3589118, 20.0723467 42.3590966, 20.0723508 42.3591675)",,
989738252,False,residential,True,58.974000000000004,,,,"LINESTRING (20.0723468 42.3587335, 20.0722679 42.3587363, 20.0721637 42.358752, 20.0721001 42.3587755, 20.0720277 42.3588029, 20.0719782 42.3588395, 20.0719234 42.3588969, 20.0718236 42.3590375)",,
591662994,False,residential,True,27.265,,,,"LINESTRING (20.0728189 42.3593608, 20.072619 42.3593439, 20.0725466 42.359329, 20.0725074 42.3593)",,
591662999,False,residential,True,20.238,,,,"LINESTRING (20.0694249 42.3600555, 20.0696277 42.3599522)",,
591663000,False,residential,True,52.233000000000004,,,,"LINESTRING (20.0694574 42.3603934, 20.0695753 42.3602612, 20.0695824 42.3602177, 20.0695895 42.3601741, 20.0696277 42.3599522)",,
591663003,False,residential,True,37.591,,,,"LINESTRING (20.0695871 42.3594129, 20.069995 42.359566)",,
843206393,False,secondary,True,34.287,2,Rruga Haxhi Zeka,40,"LINESTRING (20.0744631 42.3579417, 20.0744799 42.3582498)",,
611953424,True,secondary,False,134.538,2,Rruga Haxhi Zeka,40,"LINESTRING (20.0744631 42.3579417, 20.0743923 42.3577713, 20.0743857 42.357739, 20.0743831 42.3577168, 20.0743812 42.3574994, 20.0743791 42.3572645, 20.0743767 42.3569885, 20.0743771 42.3569573, 20.0743781 42.356891, 20.0743807 42.3567401)",,
611953422,False,residential,True,36.857,,,,"LINESTRING (20.0745042 42.3600283, 20.0743937 42.3600134, 20.0743155 42.3600029, 20.0742157 42.3599895, 20.0740622 42.3599719)",,
843206393,False,secondary,False,197.77100000000002,2,Rruga Haxhi Zeka,40,"LINESTRING (20.0745042 42.3600283, 20.0745002 42.3597867, 20.0744888 42.3589225, 20.0744813 42.3582927, 20.0744799 42.3582498)",,
1123622302,False,residential,False,65.12700000000001,,,,"LINESTRING (20.0745042 42.3600283, 20.0747681 42.3600656, 20.0749453 42.3600695, 20.0752782 42.360141)",,
611953425,True,secondary,False,111.047,,Rruga Haxhi Zeka,,"LINESTRING (20.0746266 42.356985, 20.0746218 42.3572618, 20.0746408 42.3577348, 20.0746302 42.3577726, 20.0745974 42.3578169, 20.0745621 42.3578537, 20.0744631 42.3579417)",,
611953427,False,tertiary,False,199.471,2,Rruga Beselidhja Malesise,30,"LINESTRING (20.0746266 42.356985, 20.0748105 42.3569875, 20.0753162 42.3569757, 20.0756023 42.3569691, 20.0757414 42.3569683, 20.076397 42.3569636, 20.0769071 42.3569599, 20.0770537 42.3569589)",,
611953422,False,residential,True,68.471,,,,"LINESTRING (20.0740622 42.3599719, 20.0732475 42.3598424)",,
611953422,False,residential,False,36.857,,,,"LINESTRING (20.0740622 42.3599719, 20.0742157 42.3599895, 20.0743155 42.3600029, 20.0743937 42.3600134, 20.0745042 42.3600283)",,
731187340,False,residential,False,96.986,,,,"LINESTRING (20.0740622 42.3599719, 20.0740577 42.3598622, 20.0740668 42.3595546, 20.0740953 42.3591003)",,
989738254,False,residential,False,25.483,,,,"LINESTRING (20.0740953 42.3591003, 20.0737852 42.3590966)",,
731187340,False,residential,False,94.31,,,,"LINESTRING (20.0740953 42.3591003, 20.0741028 42.3589203, 20.0741077 42.3585565, 20.0740976 42.3585079, 20.0740519 42.3584726, 20.074018 42.358456, 20.0739516 42.3584392, 20.0738395 42.3584189, 20.0737898 42.3584057)",,
731187340,False,residential,True,96.98600000000002,,,,"LINESTRING (20.0740953 42.3591003, 20.0740668 42.3595546, 20.0740577 42.3598622, 20.0740622 42.3599719)",,
170359702,False,residential,False,103.406,,Mic Sokoli,,"LINESTRING (20.071296 42.3569502, 20.0713586 42.3569127, 20.0715056 42.3568765, 20.0719111 42.3568365, 20.0720581 42.356834, 20.0723589 42.3568228, 20.0725228 42.3568053)",,
170359702,False,residential,True,112.143,,Mic Sokoli,,"LINESTRING (20.071296 42.3569502, 20.0712048 42.3570226, 20.0710071 42.3572178, 20.0708352 42.357391, 20.0707497 42.3574772, 20.0704343 42.3577304)",,
1123604965,False,residential,False,96.571,,,,"LINESTRING (20.071296 42.3569502, 20.0711596 42.3568238, 20.0711274 42.3566452, 20.0711488 42.3565341, 20.0712562 42.3563992, 20.0715569 42.3562683)",,
1218620116,False,residential,False,112.20700000000001,,,,"LINESTRING (20.071296 42.3569502, 20.0714063 42.3569923, 20.0720402 42.3570354, 20.0722588 42.3570722, 20.0723821 42.3571441, 20.0724448 42.3572241, 20.0724914 42.3572882)",,
731196712,False,residential,True,76.42399999999999,,,,"LINESTRING (20.0805091 42.3585179, 20.0803771 42.3583417, 20.0803111 42.3582442, 20.0802749 42.3581073, 20.0802207 42.3578733)",,
170359161,False,unclassified,True,103.154,,Sali Kolgeci,,"LINESTRING (20.0802207 42.3578733, 20.079235 42.3572988)",,
170359161,False,unclassified,False,109.801,,Sali Kolgeci,,"LINESTRING (20.0802207 42.3578733, 20.0804752 42.3580216, 20.081023 42.3583616, 20.0811398 42.3584055, 20.0812286 42.358403, 20.0813031 42.3583889)",,
731196712,False,residential,False,76.424,,,,"LINESTRING (20.0802207 42.3578733, 20.0802749 42.3581073, 20.0803111 42.3582442, 20.0803771 42.3583417, 20.0805091 42.3585179)",,
170359161,False,unclassified,True,109.80099999999999,,Sali Kolgeci,,"LINESTRING (20.0813031 42.3583889, 20.0812286 42.358403, 20.0811398 42.3584055, 20.081023 42.3583616, 20.0804752 42.3580216, 20.0802207 42.3578733)",,
540184157,False,residential,True,7.207,,Mic Sokoli Road,,"LINESTRING (20.0703844 42.3577837, 20.0704343 42.3577304)",,
540184157,False,residential,False,72.42999999999999,,Mic Sokoli Road,,"LINESTRING (20.0703844 42.3577837, 20.0702981 42.3578759, 20.0701735 42.358009, 20.0699141 42.3582642, 20.0698666 42.3583107)",,
989738253,False,residential,True,21.784,,,,"LINESTRING (20.0737764 42.3592924, 20.0737852 42.3590966)",,
989738253,False,residential,False,21.784,,,,"LINESTRING (20.0737852 42.3590966, 20.0737764 42.3592924)",,
989738253,False,residential,True,76.826,,,,"LINESTRING (20.0737852 42.3590966, 20.0737898 42.3584057)",,
989738254,False,residential,True,25.483,,,,"LINESTRING (20.0737852 42.3590966, 20.0740953 42.3591003)",,
989738253,False,residential,False,76.826,,,,"LINESTRING (20.0737898 42.3584057, 20.0737852 42.3590966)",,
"[241827626, 731187340]",False,residential,False,200.732,,,,"LINESTRING (20.0737898 42.3584057, 20.0737376 42.3583814, 20.0736977 42.3583639, 20.073671 42.3583318, 20.0736623 42.3582829, 20.0736735 42.3582248, 20.0737419 42.3577955, 20.0738333 42.3569068, 20.0738353 42.3568297, 20.0738373 42.3567532, 20.0738368 42.3566507)",,
731187340,False,residential,True,94.31,,,,"LINESTRING (20.0737898 42.3584057, 20.0738395 42.3584189, 20.0739516 42.3584392, 20.074018 42.358456, 20.0740519 42.3584726, 20.0740976 42.3585079, 20.0741077 42.3585565, 20.0741028 42.3589203, 20.0740953 42.3591003)",,
1123604965,False,residential,True,96.57100000000001,,,,"LINESTRING (20.0715569 42.3562683, 20.0712562 42.3563992, 20.0711488 42.3565341, 20.0711274 42.3566452, 20.0711596 42.3568238, 20.071296 42.3569502)",,
1123622302,False,residential,True,65.12700000000001,,,,"LINESTRING (20.0752782 42.360141, 20.0749453 42.3600695, 20.0747681 42.3600656, 20.0745042 42.3600283)",,
180871468,False,residential,False,53.006,,,,"LINESTRING (20.0781016 42.358007, 20.0787459 42.3580306)",,
180871468,False,residential,True,42.228,,,,"LINESTRING (20.0781016 42.358007, 20.0775883 42.3579882)",,
1123622319,False,residential,False,49.53,,,,"LINESTRING (20.0781016 42.358007, 20.0780694 42.3584518)",,
1123622319,False,residential,True,49.53,,,,"LINESTRING (20.0780694 42.3584518, 20.0781016 42.358007)",,
180871468,False,residential,False,42.228,,,,"LINESTRING (20.0775883 42.3579882, 20.0781016 42.358007)",,
180871468,False,residential,True,50.003,,,,"LINESTRING (20.0775883 42.3579882, 20.0769805 42.3579659)",,
1123622320,False,residential,False,40.662,,,,"LINESTRING (20.0775883 42.3579882, 20.0776186 42.3583532)",,
1123622320,False,residential,True,40.662,,,,"LINESTRING (20.0776186 42.3583532, 20.0775883 42.3579882)",,
170359157,True,secondary,False,1.283,1,,,"LINESTRING (20.0790996 42.3547635, 20.079084 42.354763)",roundabout,
976390907,False,residential,False,35.627,,,,"LINESTRING (20.0755943 42.3566921, 20.0755962 42.3563717)",,
170359157,True,secondary,False,2.779,1,,,"LINESTRING (20.0790122 42.3546612, 20.0790213 42.3546507, 20.0790328 42.3546415)",roundabout,
583931830,True,secondary,False,18.783,1,,,"LINESTRING (20.0790328 42.3546415, 20.0791781 42.3545111)",,
170359157,True,secondary,False,15.698999999999998,1,,,"LINESTRING (20.0790328 42.3546415, 20.0790597 42.3546289, 20.0790907 42.3546236, 20.0791224 42.3546262, 20.0791511 42.3546364, 20.0791736 42.354653, 20.0791874 42.3546742)",roundabout,
1270108692,False,residential,True,53.65,,,,"LINESTRING (20.0704899 42.3598263, 20.0707823 42.3593949)",,
1270108692,False,residential,False,53.65,,,,"LINESTRING (20.0707823 42.3593949, 20.0704899 42.3598263)",,
229252876,False,residential,False,50.258,,,,"LINESTRING (20.0707823 42.3593949, 20.0708206 42.3593941, 20.0708972 42.3593689, 20.071045 42.3592069, 20.0711545 42.359136, 20.0712267 42.3591114)",,
229252876,False,residential,True,82.767,,,,"LINESTRING (20.0707823 42.3593949, 20.0707461 42.3593957, 20.0706992 42.3593847, 20.0705481 42.3593438, 20.0704949 42.3593453, 20.0704705 42.3593559, 20.0704169 42.3594313, 20.0703203 42.3595621, 20.0702297 42.3596142, 20.0701758 42.3596104, 20.070058 42.3595944, 20.069995 42.359566)",,
1270108693,False,residential,True,127.226,,,,"LINESTRING (20.0722495 42.3612473, 20.0722843 42.3610749, 20.0723273 42.3608232, 20.0722897 42.3607598, 20.0722119 42.3605893, 20.0721663 42.3603832, 20.0721234 42.3602187, 20.072163 42.3601329)",,
989738247,False,residential,True,73.718,,Mic Sokoli Road,,"LINESTRING (20.0712974 42.3598977, 20.0716767 42.3592969)",,
989738247,False,residential,False,82.85399999999998,,Mic Sokoli Road,,"LINESTRING (20.0712974 42.3598977, 20.0711912 42.3600512, 20.0709179 42.3605015, 20.0709043 42.3605427, 20.0709164 42.3605784)",,
1270108694,False,residential,False,90.823,,,,"LINESTRING (20.0712974 42.3598977, 20.071485 42.359963, 20.0715923 42.3599987, 20.0716379 42.3600304, 20.0716352 42.3601077, 20.071536 42.3602643, 20.071544 42.3603336, 20.0715494 42.3604367, 20.0716218 42.3605298)",,
