osmid,oneway,lanes,ref,highway,reversed,length,geometry,name
192917393,False,2,EN 205,primary,True,224.26800000000003,"LINESTRING (-8.3215671 41.6162794, -8.3212908 41.6165758, -8.3206704 41.6172412, -8.3205394 41.6173809, -8.3204472 41.6175427, -8.3204048 41.617699, -8.3203461 41.6179903, -8.3203242 41.6180311)",
729332477,False,,,residential,True,274.158,"LINESTRING (-8.3215671 41.6162794, -8.3214882 41.6161882, -8.3214404 41.6161214, -8.3214085 41.6160713, -8.3213893 41.6160356, -8.3213766 41.6159974, -8.3214914 41.6155968, -8.3215169 41.6155562, -8.3215584 41.6155181, -8.3216126 41.6154799, -8.3216732 41.6154537, -8.3217147 41.6154585, -8.3217976 41.6154656, -8.3218933 41.6154656, -8.3219826 41.6154537, -8.3220305 41.6154418, -8.3220974 41.6154203, -8.3221453 41.6153965, -8.3221676 41.6153822, -8.3227724 41.6154087, -8.3228475 41.6154087, -8.3229333 41.6153967, -8.3230299 41.6153686, -8.3230782 41.6153486, -8.3234669 41.6150014)",Rua da Venda
816294733,False,,EN 205,primary,False,288.199,"LINESTRING (-8.3215671 41.6162794, -8.3216896 41.6162273, -8.3217888 41.6162154, -8.321999 41.6161978, -8.3222063 41.616193, -8.3223952 41.6162082, -8.3225231 41.6162544, -8.3229821 41.6165705, -8.3230688 41.6166126, -8.3231702 41.6166438, -8.3232683 41.6166569, -8.324806 41.616667)",Avenida de Águas Santas
729306646,False,,,tertiary,True,64.711,"LINESTRING (-8.324806 41.616667, -8.324939 41.6160936)",Avenida de São Bento
297217278,False,,,residential,True,292.488,"LINESTRING (-8.324806 41.616667, -8.3247523 41.6168882, -8.324822 41.6170045, -8.32494 41.6171208, -8.3253424 41.6175258, -8.3254765 41.6176662, -8.3255087 41.6177544, -8.325573 41.6178627, -8.3257179 41.6180793, -8.3259056 41.6182958, -8.3261524 41.6185445, -8.3263991 41.618745, -8.3265061 41.618887)",Rua da Casola
297217279,False,,,residential,False,95.216,"LINESTRING (-8.324806 41.616667, -8.324645 41.6167679, -8.3244733 41.6168521, -8.3241997 41.6169042, -8.3239725 41.6169374, -8.3238124 41.6170131, -8.3238024 41.6170316)",Rua da Pedreira
816294733,False,,EN 205,primary,False,225.155,"LINESTRING (-8.324806 41.616667, -8.324937 41.6166995, -8.325091 41.6167669, -8.3267703 41.6180404)",Avenida de Águas Santas
816294733,False,,EN 205,primary,True,288.19899999999996,"LINESTRING (-8.324806 41.616667, -8.3232683 41.6166569, -8.3231702 41.6166438, -8.3230688 41.6166126, -8.3229821 41.6165705, -8.3225231 41.6162544, -8.3223952 41.6162082, -8.3222063 41.616193, -8.321999 41.6161978, -8.3217888 41.6162154, -8.3216896 41.6162273, -8.3215671 41.6162794)",Avenida de Águas Santas
729306646,False,,,tertiary,False,49.499,"LINESTRING (-8.3250408 41.615655, -8.324939 41.6160936)",Avenida de São Bento
277512683,True,,,residential,False,53.417,"LINESTRING (-8.3250408 41.615655, -8.3251758 41.6156385, -8.3253877 41.6154741, -8.3255177 41.6153601)",Largo de São Martinho
