osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,junction,tunnel
451607265,False,,primary,True,102.012,"LINESTRING (-7.3517518 40.7759897, -7.3517282 40.775683, -7.3517678 40.7753856, -7.3518998 40.7750908)",EN 226,,,
96693066,False,Rua Professora Irene Avilez,residential,False,100.73599999999999,"LINESTRING (-7.3547517 40.774031, -7.354388 40.7744929, -7.354139 40.7748091)",,,,
96693078,False,Avenida Calouste Gulbenkian,residential,True,114.523,"LINESTRING (-7.3523289 40.7792098, -7.3528552 40.7782601)",,,,
96693078,False,Avenida Calouste Gulbenkian,residential,False,119.43599999999999,"LINESTRING (-7.3523289 40.7792098, -7.3518263 40.7801281, -7.3517711 40.7801964)",,,,
96693137,False,Rua General Garcês,tertiary,False,172.874,"LINESTRING (-7.3523289 40.7792098, -7.3525652 40.7792196, -7.3543768 40.7791189)",CM 1043,50,,
96693136,False,,residential,False,126.022,"LINESTRING (-7.3526539 40.7759215, -7.3520204 40.7769483)",,,,
96693136,False,,residential,True,32.154,"LINESTRING (-7.3526539 40.7759215, -7.3528155 40.7756595)",,,,
96693173,False,,residential,False,108.324,"LINESTRING (-7.3526539 40.7759215, -7.3538269 40.7763215)",,,,
96693156,True,,primary,False,12.417,"LINESTRING (-7.3544282 40.7818343, -7.3544922 40.7818106, -7.3545357 40.7817632)",EN 226,,roundabout,
96693078,False,Avenida Calouste Gulbenkian,residential,False,22.867,"LINESTRING (-7.3545053 40.7748909, -7.3544087 40.7750831)",,,,
96693154,False,Avenida do Campo da Feira,residential,True,32.158,"LINESTRING (-7.3545053 40.7748909, -7.354139 40.7748091)",,,,
96698900,False,Avenida da República,primary,True,37.771,"LINESTRING (-7.3517711 40.7801964, -7.3514088 40.7799961)",EN 226,,,
96693078,False,Avenida Calouste Gulbenkian,residential,True,119.43599999999999,"LINESTRING (-7.3517711 40.7801964, -7.3518263 40.7801281, -7.3523289 40.7792098)",,,,
96698900,False,Avenida da República,primary,False,258.93399999999997,"LINESTRING (-7.3517711 40.7801964, -7.3522825 40.7805024, -7.3528732 40.7808558, -7.3539019 40.7814711, -7.3539589 40.7815052, -7.3541899 40.7816343)",EN 226,,,
96693057,False,Rua do Rio Velho,residential,True,132.712,"LINESTRING (-7.3528826 40.7798455, -7.3544525 40.7797393)",,,,
96693057,False,Rua do Rio Velho,residential,False,132.712,"LINESTRING (-7.3544525 40.7797393, -7.3528826 40.7798455)",,,,
96693149,False,Rua das Sortes das Viúvas,residential,False,69.279,"LINESTRING (-7.3544525 40.7797393, -7.3543768 40.7791189)",,,,
96693149,False,Rua das Sortes das Viúvas,residential,True,68.273,"LINESTRING (-7.3544525 40.7797393, -7.354527 40.7803507)",,,,
96693156,True,,primary,False,36.376,"LINESTRING (-7.3541899 40.7816343, -7.3541749 40.7816725, -7.354179 40.7817199, -7.3542076 40.7817601, -7.3542552 40.7818003, -7.3543097 40.7818261, -7.3543601 40.7818374, -7.3544282 40.7818343)",EN 226,,roundabout,
96698900,False,Avenida da República,primary,True,258.934,"LINESTRING (-7.3541899 40.7816343, -7.3539589 40.7815052, -7.3539019 40.7814711, -7.3528732 40.7808558, -7.3522825 40.7805024, -7.3517711 40.7801964)",EN 226,,,
96693134,False,Rua do Prado,residential,True,101.501,"LINESTRING (-7.354527 40.7803507, -7.3533266 40.7804345)",,,,
96693149,False,Rua das Sortes das Viúvas,residential,False,68.273,"LINESTRING (-7.354527 40.7803507, -7.3544525 40.7797393)",,,,
96693149,False,Rua das Sortes das Viúvas,residential,True,113.554,"LINESTRING (-7.354527 40.7803507, -7.3546509 40.7813676)",,,,
96693086,False,,residential,True,102.741,"LINESTRING (-7.3528155 40.7756595, -7.353934 40.7760287)",,,,
96693136,False,,residential,False,32.154,"LINESTRING (-7.3528155 40.7756595, -7.3526539 40.7759215)",,,,
96693140,False,,residential,False,148.68,"LINESTRING (-7.3528155 40.7756595, -7.3544087 40.7750831)",,,,
96693140,False,,residential,True,96.802,"LINESTRING (-7.3528155 40.7756595, -7.3517518 40.7759897)",,,,
96693078,False,Avenida Calouste Gulbenkian,residential,False,112.488,"LINESTRING (-7.3544087 40.7750831, -7.353934 40.7760287)",,,,
96693078,False,Avenida Calouste Gulbenkian,residential,True,22.867,"LINESTRING (-7.3544087 40.7750831, -7.3545053 40.7748909)",,,,
96693140,False,,residential,True,148.68,"LINESTRING (-7.3544087 40.7750831, -7.3528155 40.7756595)",,,,
606923252,True,,primary,False,17.314,"LINESTRING (-7.3545357 40.7817632, -7.354533 40.7817065, -7.3545099 40.7816683, -7.354454 40.7816302)",EN 226,,roundabout,
96693092,False,,residential,False,33.578,"LINESTRING (-7.354454 40.7816302, -7.3546509 40.7813676)",,,,
606923252,True,,primary,False,23.953,"LINESTRING (-7.354454 40.7816302, -7.3543723 40.7816023, -7.3543015 40.7816003, -7.3542375 40.7816075, -7.3541899 40.7816343)",EN 226,,roundabout,
96693154,False,Avenida do Campo da Feira,residential,False,32.158,"LINESTRING (-7.354139 40.7748091, -7.3545053 40.7748909)",,,,
96693066,False,Rua Professora Irene Avilez,residential,True,100.73599999999999,"LINESTRING (-7.354139 40.7748091, -7.354388 40.7744929, -7.3547517 40.774031)",,,,
96693154,False,Avenida do Campo da Feira,residential,True,153.152,"LINESTRING (-7.354139 40.7748091, -7.3531199 40.7746033, -7.3523816 40.7744543)",,,,
96693078,False,Avenida Calouste Gulbenkian,residential,False,114.523,"LINESTRING (-7.3528552 40.7782601, -7.3523289 40.7792098)",,,,
96693078,False,Avenida Calouste Gulbenkian,residential,True,104.817,"LINESTRING (-7.3528552 40.7782601, -7.3532279 40.7775165, -7.3532969 40.7773788)",,,,
96693128,False,,residential,True,125.21100000000001,"LINESTRING (-7.3528552 40.7782601, -7.3516641 40.7778428, -7.3515212 40.7777668)",,50,,
96693078,False,Avenida Calouste Gulbenkian,residential,True,112.488,"LINESTRING (-7.353934 40.7760287, -7.3544087 40.7750831)",,,,
96693086,False,,residential,False,102.741,"LINESTRING (-7.353934 40.7760287, -7.3528155 40.7756595)",,,,
96693078,False,Avenida Calouste Gulbenkian,residential,False,33.913,"LINESTRING (-7.353934 40.7760287, -7.3538945 40.7761865, -7.3538269 40.7763215)",,,,
96693132,False,,residential,False,16.932,"LINESTRING (-7.3518316 40.7768959, -7.3520204 40.7769483)",,,,
451607265,False,,primary,False,49.814,"LINESTRING (-7.3518316 40.7768959, -7.3517868 40.7773426)",EN 226,,,
451607265,False,,primary,True,100.988,"LINESTRING (-7.3518316 40.7768959, -7.351821 40.776776, -7.3517956 40.7764871, -7.3517648 40.7761369, -7.3517518 40.7759897)",EN 226,,,
96693078,False,Avenida Calouste Gulbenkian,residential,False,125.752,"LINESTRING (-7.3538269 40.7763215, -7.3532969 40.7773788)",,,,
96693173,False,,residential,True,108.324,"LINESTRING (-7.3538269 40.7763215, -7.3526539 40.7759215)",,,,
96693078,False,Avenida Calouste Gulbenkian,residential,True,33.913,"LINESTRING (-7.3538269 40.7763215, -7.3538945 40.7761865, -7.353934 40.7760287)",,,,
96693134,False,Rua do Prado,residential,False,101.501,"LINESTRING (-7.3533266 40.7804345, -7.354527 40.7803507)",,,,
96693132,False,,residential,False,117.663,"LINESTRING (-7.3520204 40.7769483, -7.3532969 40.7773788)",,,,
96693132,False,,residential,True,16.932,"LINESTRING (-7.3520204 40.7769483, -7.3518316 40.7768959)",,,,
96693136,False,,residential,False,48.054,"LINESTRING (-7.3520204 40.7769483, -7.3517868 40.7773426)",,,,
96693136,False,,residential,True,126.022,"LINESTRING (-7.3520204 40.7769483, -7.3526539 40.7759215)",,,,
96698820,False,Avenida Engenheiro Frederico Ulrich,secondary,False,24.945,"LINESTRING (-7.3515212 40.7777668, -7.351285 40.7776314)",EN 102-4,,,
451607265,False,,primary,True,52.202,"LINESTRING (-7.3515212 40.7777668, -7.3517868 40.7773426)",EN 226,,,
96693128,False,,residential,False,125.21100000000001,"LINESTRING (-7.3515212 40.7777668, -7.3516641 40.7778428, -7.3528552 40.7782601)",,50,,
451607265,False,,primary,False,105.744,"LINESTRING (-7.3515212 40.7777668, -7.3510995 40.7785261, -7.3510343 40.7786434)",EN 226,,,
96693154,False,Avenida do Campo da Feira,residential,False,153.152,"LINESTRING (-7.3523816 40.7744543, -7.3531199 40.7746033, -7.354139 40.7748091)",,,,
451607272,False,Avenida Heróis de São Marcos,primary,False,81.57900000000001,"LINESTRING (-7.3523816 40.7744543, -7.3522507 40.7746272, -7.3521601 40.774747, -7.3518998 40.7750908)",EN 226,,,
96693078,False,Avenida Calouste Gulbenkian,residential,True,125.752,"LINESTRING (-7.3532969 40.7773788, -7.3538269 40.7763215)",,,,
96693132,False,,residential,True,117.663,"LINESTRING (-7.3532969 40.7773788, -7.3520204 40.7769483)",,,,
96693078,False,Avenida Calouste Gulbenkian,residential,False,104.817,"LINESTRING (-7.3532969 40.7773788, -7.3532279 40.7775165, -7.3528552 40.7782601)",,,,
96698964,False,Rua do Freixo Grande,residential,True,10.918,"LINESTRING (-7.3476431 40.776023, -7.3477385 40.7760895)",,,,
96698820,False,Avenida Engenheiro Frederico Ulrich,secondary,False,32.085,"LINESTRING (-7.3495125 40.776778, -7.3491906 40.7766236)",EN 102-4,,,
96698820,False,Avenida Engenheiro Frederico Ulrich,secondary,True,78.636,"LINESTRING (-7.3495125 40.776778, -7.3503022 40.7771555)",EN 102-4,,,
"[645252512, 96698962]",False,Rua da Estrela,residential,False,54.155,"LINESTRING (-7.3495125 40.776778, -7.3494218 40.7768854, -7.349319 40.7769951, -7.3493103 40.7771904, -7.349309 40.77722)",,,,
96698829,False,,residential,True,66.331,"LINESTRING (-7.3448391 40.7779688, -7.3448391 40.7779286, -7.3453535 40.7775314)",,,,
96698856,False,,residential,False,35.46,"LINESTRING (-7.3448391 40.7779688, -7.3446731 40.7780587, -7.3445667 40.7780587, -7.3444936 40.7779958)",,,,
96698988,False,,residential,True,47.656,"LINESTRING (-7.3448391 40.7779688, -7.3449723 40.7779329, -7.3453911 40.77788)",,,,
96698957,False,Rua dos Cavaleiros,residential,False,24.066,"LINESTRING (-7.3485687 40.7794224, -7.3485979 40.7792071)",,,,
96698808,False,,residential,True,70.959,"LINESTRING (-7.3485687 40.7794224, -7.3490974 40.7794897, -7.349404 40.7794868)",,,,
"[96698957, 389229462]",False,"['Rua dos Cavaleiros', 'Rua do Magriço']",residential,True,188.96800000000002,"LINESTRING (-7.3485687 40.7794224, -7.3485414 40.7796241, -7.3484818 40.7798722, -7.3483818 40.780022, -7.3482817 40.7800493, -7.3482286 40.7800462, -7.3477707 40.7798245, -7.3477755 40.7797659, -7.347884 40.7792874)",,,,
96698798,False,Travessa do Poço do Mestre,residential,True,33.579,"LINESTRING (-7.3481261 40.777782, -7.347988 40.7774987)",,,,
96698879,False,Rua Poço do Mestre,residential,False,12.305,"LINESTRING (-7.3481261 40.777782, -7.3481188 40.7778032, -7.3480893 40.7778891)",,,,
96698879,False,Rua Poço do Mestre,residential,True,46.966,"LINESTRING (-7.3481261 40.777782, -7.3483239 40.7775065, -7.3483605 40.7774013)",,,,
96693145,False,Avenida Costa Lima,residential,False,139.008,"LINESTRING (-7.3482939 40.7762746, -7.3475839 40.7774032)",,,,
96693145,False,Avenida Costa Lima,residential,True,223.496,"LINESTRING (-7.3482939 40.7762746, -7.3494556 40.7744674)",,,,
96698964,False,Rua do Freixo Grande,residential,False,47.384,"LINESTRING (-7.3482939 40.7762746, -7.3477759 40.7761081)",,,,
96698964,False,Rua do Freixo Grande,residential,True,88.848,"LINESTRING (-7.3482939 40.7762746, -7.3491387 40.7765148, -7.3491906 40.7766236)",,,,
96698931,False,Rua de São João,residential,True,20.68,"LINESTRING (-7.3495338 40.7772949, -7.349309 40.77722)",,,,
96698931,False,Rua de São João,residential,False,42.703,"LINESTRING (-7.3495338 40.7772949, -7.3496388 40.7773364, -7.3496458 40.7773401, -7.3499563 40.7775062)",,,,
96698983,False,Rua de Seixas,residential,False,84.297,"LINESTRING (-7.3495338 40.7772949, -7.3494172 40.7775447, -7.3493955 40.7775912, -7.3492629 40.777779, -7.3490569 40.7779492)",,,,
96698832,False,,residential,True,80.332,"LINESTRING (-7.3450943 40.7769621, -7.3443946 40.7774532)",,,,
96698828,False,Avenida Álvares Pereira,tertiary,False,47.164,"LINESTRING (-7.3498056 40.7820309, -7.349743 40.7816094)",EM 600,50,,
96698828,False,Avenida Álvares Pereira,tertiary,True,70.19200000000001,"LINESTRING (-7.3498056 40.7820309, -7.3498567 40.7823751, -7.3498988 40.7826582)",EM 600,50,,
96698881,False,Rua Alberto Cunha Rocha Saraiva,residential,True,175.725,"LINESTRING (-7.3498056 40.7820309, -7.3512259 40.7819315, -7.3518838 40.7818854)",,,,
96698798,False,Travessa do Poço do Mestre,residential,False,33.579,"LINESTRING (-7.347988 40.7774987, -7.3481261 40.777782)",,,,
96698834,False,Rua das Portas de São João,residential,True,24.844,"LINESTRING (-7.347988 40.7774987, -7.3482567 40.7774064)",,,,
96698834,False,Rua das Portas de São João,residential,False,26.605999999999998,"LINESTRING (-7.347988 40.7774987, -7.3479078 40.7775263, -7.3477218 40.777626)",,,,
96698809,False,Praça Dom Dinis,residential,False,12.122,"LINESTRING (-7.3490251 40.7785173, -7.3490187 40.7785591, -7.3490536 40.7786206)",,,,
96698855,False,Largo Eduarda Lapa,residential,True,45.45,"LINESTRING (-7.3490251 40.7785173, -7.3489503 40.7784652, -7.3487697 40.7783809, -7.3485848 40.7782825)",,,,
96698912,False,Rua Frei João de Lucena,residential,True,10.111,"LINESTRING (-7.3480893 40.7778891, -7.3479702 40.7778775)",,,,
96698879,False,Rua Poço do Mestre,residential,True,12.305,"LINESTRING (-7.3480893 40.7778891, -7.3481188 40.7778032, -7.3481261 40.777782)",,,,
"[96698912, 436222017]",False,Rua Frei João de Lucena,residential,False,45.385,"LINESTRING (-7.3480893 40.7778891, -7.3481483 40.7779173, -7.3481721 40.7779276, -7.3483924 40.7781306, -7.3484103 40.7781465, -7.3484543 40.778185)",,,,
606836528,False,Avenida Engenheiro Frederico Ulrich,secondary,True,35.91,"LINESTRING (-7.3472413 40.777711, -7.3475732 40.7775082)",EN 102-4,,,
96699010,False,Calçada da Senhora da Fresta,residential,False,109.997,"LINESTRING (-7.3472413 40.777711, -7.347113 40.7777088, -7.3460294 40.7780587)",,,,
96698905,False,,primary,True,9.886,"LINESTRING (-7.3508016 40.77946, -7.3508237 40.7794817, -7.350838 40.7795069, -7.3508469 40.7795403)",EN 226,,,
451736980,False,,primary,False,24.539,"LINESTRING (-7.3508016 40.77946, -7.3507641 40.7793471, -7.3507362 40.779245)",EN 226,,,
625922032,True,,primary,False,17.253,"LINESTRING (-7.3508016 40.77946, -7.3507747 40.779444, -7.3507437 40.7794333, -7.3507101 40.7794284, -7.350676 40.7794297, -7.3506433 40.7794371, -7.3506138 40.7794501)",EN 226,,,
96698883,False,,residential,False,38.892,"LINESTRING (-7.3453911 40.77788, -7.3453535 40.7775314)",,,,
96698851,False,,residential,True,59.441,"LINESTRING (-7.3453911 40.77788, -7.3459728 40.7779907, -7.3460294 40.7780587)",,,,
96698988,False,,residential,False,47.656,"LINESTRING (-7.3453911 40.77788, -7.3449723 40.7779329, -7.3448391 40.7779688)",,,,
96698931,False,Rua de São João,residential,False,20.68,"LINESTRING (-7.349309 40.77722, -7.3495338 40.7772949)",,,,
96698931,False,Rua de São João,residential,True,27.153,"LINESTRING (-7.349309 40.77722, -7.3489991 40.7771525)",,,,
96698962,False,Rua da Estrela,residential,False,68.569,"LINESTRING (-7.349309 40.77722, -7.3491311 40.7774392, -7.3489523 40.7776775, -7.3488911 40.7777491)",,,,
"[645252512, 96698962]",False,Rua da Estrela,residential,True,54.155,"LINESTRING (-7.349309 40.77722, -7.3493103 40.7771904, -7.349319 40.7769951, -7.3494218 40.7768854, -7.3495125 40.776778)",,,,
96698817,False,,residential,True,172.468,"LINESTRING (-7.3492889 40.7827837, -7.3491161 40.7817693, -7.3491692 40.7816988, -7.349269 40.7816611, -7.349743 40.7816094)",,,,
96698964,False,Rua do Freixo Grande,residential,False,10.918,"LINESTRING (-7.3477385 40.7760895, -7.3476431 40.776023)",,,,
96698964,False,Rua do Freixo Grande,residential,True,3.768,"LINESTRING (-7.3477385 40.7760895, -7.3477759 40.7761081)",,,,
96698887,False,,residential,True,82.655,"LINESTRING (-7.3477385 40.7760895, -7.3475597 40.776355, -7.3474799 40.7763701, -7.3471708 40.7762769, -7.3470297 40.7763528)",,,,
96698968,False,Rua Conde de Tavarede,residential,False,13.301,"LINESTRING (-7.3499594 40.7785464, -7.349869 40.7786445)",,,,
96698968,False,Rua Conde de Tavarede,residential,True,61.108999999999995,"LINESTRING (-7.3499594 40.7785464, -7.3501129 40.7784078, -7.3502317 40.7783006, -7.3504684 40.7781585)",,,,
96698999,False,,residential,False,32.969,"LINESTRING (-7.3499594 40.7785464, -7.3500563 40.7786076, -7.3502601 40.7787363)",,,,
96698976,False,,residential,True,40.628,"LINESTRING (-7.3494919 40.7798475, -7.3494928 40.779921, -7.3495062 40.7800603, -7.3495208 40.7802121)",,,,
389229489,True,Rua Coronel Norberto de Campos,residential,False,40.788000000000004,"LINESTRING (-7.3494919 40.7798475, -7.3494224 40.7795522, -7.349404 40.7794868)",,,,
96698837,True,,primary,False,29.807000000000002,"LINESTRING (-7.3507105 40.7796447, -7.3508021 40.7796646, -7.3509239 40.7796861, -7.351043 40.779732)",EN 226,,,
"[606923254, 452310511]",True,,primary,False,17.651,"LINESTRING (-7.3507105 40.7796447, -7.3507528 40.7796374, -7.3507903 40.7796208, -7.3508195 40.7795965, -7.3508378 40.7795667, -7.3508469 40.7795403)",EN 226,,,
389244088,True,,residential,False,16.347,"LINESTRING (-7.350201 40.7778814, -7.3500722 40.7777714)",,,,
96698884,False,Praça do Município,residential,False,26.197000000000003,"LINESTRING (-7.350201 40.7778814, -7.3503221 40.7778095, -7.3504458 40.777736)",,,,
96698942,False,Rua Doutor David Bruno,residential,True,10.564,"LINESTRING (-7.3485895 40.7774405, -7.3486086 40.7773466)",,,,
436219164,False,Largo da Roseira,residential,True,11.367,"LINESTRING (-7.3485895 40.7774405, -7.3487156 40.777477)",,,,
"[436219162, 436219163]",False,Rua Doutor David Bruno,residential,False,84.89699999999999,"LINESTRING (-7.3485895 40.7774405, -7.3485771 40.7775126, -7.3485683 40.7775633, -7.3485762 40.7777466, -7.3485337 40.7778614, -7.3485257 40.7780184, -7.3484911 40.7780909, -7.3484805 40.7781654, -7.3484543 40.778185)",,,,
96698822,False,Rua Eduarda Lapa,residential,False,40.387,"LINESTRING (-7.3512216 40.7809153, -7.3515018 40.7812101)",,50,,
"[96698800, 96699013]",False,,residential,False,123.53,"LINESTRING (-7.3512216 40.7809153, -7.3501604 40.7809898, -7.350198 40.7812924)",,,,
96698822,False,Rua Eduarda Lapa,residential,True,40.376999999999995,"LINESTRING (-7.3512216 40.7809153, -7.3510062 40.7807522, -7.3508519 40.7806898)",,50,,
96698968,False,Rua Conde de Tavarede,residential,True,33.693,"LINESTRING (-7.3504684 40.7781585, -7.350782 40.7779703)",,,,
389244088,True,,residential,False,38.162,"LINESTRING (-7.3504684 40.7781585, -7.350201 40.7778814)",,,,
96698909,False,Rua das Portas Novas,residential,True,72.472,"LINESTRING (-7.3504684 40.7781585, -7.3506449 40.7783598, -7.3509104 40.7785712, -7.3509962 40.7786212, -7.3510343 40.7786434)",,,,
96698968,False,Rua Conde de Tavarede,residential,False,61.10900000000001,"LINESTRING (-7.3504684 40.7781585, -7.3502317 40.7783006, -7.3501129 40.7784078, -7.3499594 40.7785464)",,,,
"[96698826, 436220187]",False,"['Largo Eduarda Lapa', 'Travessa da Casa dos Arcos']",residential,False,51.454,"LINESTRING (-7.3484601 40.7785406, -7.3487665 40.7785455, -7.3487955 40.7785477, -7.3489251 40.778584, -7.3490536 40.7786206)",,,,
96698957,False,Rua dos Cavaleiros,residential,False,85.374,"LINESTRING (-7.3484601 40.7785406, -7.348369 40.7784062, -7.3482102 40.7782781, -7.3481893 40.7782544, -7.3481214 40.7781632, -7.3480274 40.7779915, -7.3479702 40.7778775)",,,,
96698957,False,Rua dos Cavaleiros,residential,True,75.309,"LINESTRING (-7.3484601 40.7785406, -7.3485473 40.778882, -7.3485721 40.7789278, -7.3485801 40.7789821, -7.3485979 40.7792071)",,,,
96698856,False,,residential,False,22.743,"LINESTRING (-7.3444316 40.7776558, -7.3443946 40.7774532)",,,,
96698856,False,,residential,True,19.823,"LINESTRING (-7.3444316 40.7776558, -7.3444638 40.7778324)",,,,
96698827,False,,residential,True,122.745,"LINESTRING (-7.3444316 40.7776558, -7.3452565 40.7770668, -7.3455723 40.7770121)",,,,
96698828,False,Avenida Álvares Pereira,tertiary,False,28.053,"LINESTRING (-7.3499361 40.7829089, -7.3498988 40.7826582)",EM 600,50,,
96698910,False,Rua de Moçambique,residential,True,68.579,"LINESTRING (-7.3499361 40.7829089, -7.3507447 40.7828347)",,50,,
96698914,False,,residential,False,19.538,"LINESTRING (-7.349371 40.7793537, -7.3493322 40.7793527, -7.3492115 40.7793495, -7.3491391 40.7793476)",,,,
96698914,False,,residential,True,44.971,"LINESTRING (-7.349371 40.7793537, -7.3494355 40.7793345, -7.3496991 40.779256, -7.3497214 40.7792177, -7.3497071 40.7791227)",,,,
96698820,False,Avenida Engenheiro Frederico Ulrich,secondary,True,24.945,"LINESTRING (-7.351285 40.7776314, -7.3515212 40.7777668)",EN 102-4,,,
96698820,False,Avenida Engenheiro Frederico Ulrich,secondary,False,98.22800000000001,"LINESTRING (-7.351285 40.7776314, -7.3512483 40.7776136, -7.3503022 40.7771555)",EN 102-4,,,
96698968,False,Rua Conde de Tavarede,residential,False,56.908,"LINESTRING (-7.351285 40.7776314, -7.3511859 40.7777232, -7.3511637 40.7777371, -7.351004 40.777837, -7.3508922 40.7779041, -7.350782 40.7779703)",,,,
96698917,False,Rua Xavier da Cunha,residential,True,11.471,"LINESTRING (-7.3506138 40.7794501, -7.3504974 40.7793965)",,,,
"[606923253, 452310511]",True,,primary,False,7.704,"LINESTRING (-7.3506138 40.7794501, -7.3505822 40.7794752, -7.3505627 40.7795065)",EN 226,,,
96698851,False,,residential,True,30.006,"LINESTRING (-7.3460294 40.7780587, -7.346149 40.7783129)",,,,
96698851,False,,residential,False,59.441,"LINESTRING (-7.3460294 40.7780587, -7.3459728 40.7779907, -7.3453911 40.77788)",,,,
