osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,tunnel
92718900,,,residential,,,True,False,11.369,"LINESTRING (-8.4522026 37.1343638, -8.4522962 37.1344337)",Rua Teófilo Braga,
92718868,,,residential,,,True,False,53.157,"LINESTRING (-8.4534571 37.1356057, -8.4532238 37.1354344, -8.4530624 37.1353396, -8.4529812 37.1353304)",Rua Alexandre Herculano,
106942634,,,residential,,,True,False,14.3,"LINESTRING (-8.4510518 37.1361654, -8.4510747 37.1362927)",Rua das Olarias,
650022168,,,residential,,,False,True,19.135,"LINESTRING (-8.4510518 37.1361654, -8.4512536 37.1361043)",Rua Sousa Martins,
151540307,,,residential,,,False,False,37.762,"LINESTRING (-8.4510518 37.1361654, -8.4508973 37.1361846, -8.4506508 37.1362717)",Rua Dom Infante Henrique,
92718854,,,residential,,,False,False,15.743,"LINESTRING (-8.4505085 37.1360269, -8.4503997 37.135915)",Rua Doutor João Meneses,
92718854,,,residential,,,False,True,30.001,"LINESTRING (-8.4505085 37.1360269, -8.4506508 37.1362717)",Rua Doutor João Meneses,
106942620,,,residential,,,False,False,46.529,"LINESTRING (-8.4505085 37.1360269, -8.4509964 37.1358726)",Rua do Malhão,
92718853,,,residential,,,True,False,37.019,"LINESTRING (-8.4505676 37.132887, -8.4502605 37.1331126)",Rua das Cercas,
106950894,,,residential,,,True,False,22.069,"LINESTRING (-8.4505676 37.132887, -8.4508005 37.1329571)",,
92718880,,,residential,,,True,False,39.509,"LINESTRING (-8.450453 37.1343903, -8.4501231 37.1346292)",,
92718858,,,residential,,,True,False,114.166,"LINESTRING (-8.450453 37.1343903, -8.4498923 37.1339056, -8.4495455 37.1341475)",Travessa Elias Garcia,
151540307,,,residential,,,False,True,41.716,"LINESTRING (-8.450235 37.1364474, -8.4506508 37.1362717)",Rua Dom Infante Henrique,
151543962,,,tertiary,50,,False,True,12.445,"LINESTRING (-8.450235 37.1364474, -8.4501681 37.136349)",Rua Dona Maria Eugénia Júdice Dias Ferreira,
151543962,,,tertiary,50,,False,False,67.789,"LINESTRING (-8.450235 37.1364474, -8.4503419 37.1365477, -8.4505184 37.13662, -8.4507412 37.1366707, -8.4509021 37.1367132)",Rua Dona Maria Eugénia Júdice Dias Ferreira,
106942620,,,residential,,,False,True,46.529,"LINESTRING (-8.4509964 37.1358726, -8.4505085 37.1360269)",Rua do Malhão,
650022165,,,residential,,,False,True,34.403,"LINESTRING (-8.4509964 37.1358726, -8.4512536 37.1361043)",Rua Visconde de Lagoa,
650022165,,,residential,,,False,False,90.93,"LINESTRING (-8.4509964 37.1358726, -8.4508766 37.1356763, -8.4505834 37.1351243)",Rua Visconde de Lagoa,
92718868,,,residential,,,True,False,74.561,"LINESTRING (-8.4529812 37.1353304, -8.4526806 37.1351, -8.4524544 37.134814)",Rua Alexandre Herculano,
92718874,,,residential,,,False,True,62.679,"LINESTRING (-8.4529812 37.1353304, -8.4530078 37.1355013, -8.4532104 37.1358579)",,
92718875,,,residential,,,False,True,32.546,"LINESTRING (-8.4549547 37.1358004, -8.4547325 37.1355674)",Rua Vasco da Gama,
92718857,,,tertiary,30,,True,False,18.861,"LINESTRING (-8.4549547 37.1358004, -8.4548418 37.1358769, -8.4547834 37.1358989)",Largo dos Combatentes da Grande Guerra,
92718900,,,residential,,,True,False,30.584,"LINESTRING (-8.4522962 37.1344337, -8.4523717 37.1344871, -8.4524703 37.1346651)",Rua Teófilo Braga,
92718885,,,residential,,,True,False,56.112,"LINESTRING (-8.4528487 37.1337648, -8.4530746 37.1332934)",,
151524551,,,residential,,,True,False,66.765,"LINESTRING (-8.4528487 37.1337648, -8.4527803 37.1338105, -8.4526142 37.1340527, -8.452464 37.1342035, -8.4524087 37.1341618)",,
151525107,,,residential,,,False,False,31.858,"LINESTRING (-8.4528487 37.1337648, -8.4528812 37.1338145, -8.4531247 37.1339387)",,
151536496,,,tertiary,,,False,True,50.386,"LINESTRING (-8.4498564 37.1326825, -8.4504103 37.1327841)",Rua dos Bombeiros Voluntários de Lagoa,
92718854,,,residential,,,False,False,30.001,"LINESTRING (-8.4506508 37.1362717, -8.4505085 37.1360269)",Rua Doutor João Meneses,
151540307,,,residential,,,False,False,41.716,"LINESTRING (-8.4506508 37.1362717, -8.450235 37.1364474)",Rua Dom Infante Henrique,
151540307,,,residential,,,False,True,37.762,"LINESTRING (-8.4506508 37.1362717, -8.4508973 37.1361846, -8.4510518 37.1361654)",Rua Dom Infante Henrique,
92724063,,,residential,,,False,False,35.411,"LINESTRING (-8.4532747 37.1342892, -8.4534851 37.1345599)",Rua Doutor Cirurgião,
151525108,,,residential,,,True,False,55.373,"LINESTRING (-8.4532747 37.1342892, -8.4531238 37.1343378, -8.4530532 37.1344512, -8.4529151 37.1346663)",Travessa da Roda,
92718853,,,residential,,,True,False,10.26,"LINESTRING (-8.4506524 37.1328242, -8.4505676 37.132887)",Rua das Cercas,
92718890,,,tertiary,,,True,False,21.92,"LINESTRING (-8.4506524 37.1328242, -8.4504103 37.1327841)",Largo de Outubro,
92718880,,,residential,,,True,False,39.644,"LINESTRING (-8.4507806 37.1341476, -8.450453 37.1343903)",,
106943100,,,tertiary,,,False,False,116.161,"LINESTRING (-8.4507806 37.1341476, -8.4498849 37.1333851)",Rua Mouzinho de Albuquerque,
106943100,,,tertiary,,,False,True,68.82000000000001,"LINESTRING (-8.4507806 37.1341476, -8.4511777 37.1344989, -8.451245 37.1345664, -8.4512555 37.1346256)",Rua Mouzinho de Albuquerque,
92718868,,,residential,,,True,False,2.877,"LINESTRING (-8.4534878 37.1356141, -8.4534571 37.1356057)",Rua Alexandre Herculano,
151536177,,,residential,30,,True,False,20.734,"LINESTRING (-8.4534878 37.1356141, -8.4536437 37.1354751)",,
106912340,,,tertiary,,,True,False,24.172,"LINESTRING (-8.4550483 37.1347402, -8.4548561 37.134586)",Rua da Liberdade,
151534968,,,residential,,,False,True,73.925,"LINESTRING (-8.4550483 37.1347402, -8.4549666 37.1347618, -8.4544295 37.1348281, -8.4543155 37.1348265, -8.454229 37.1348057)",Rua Machado dos Santos,
151542224,,,tertiary,,,False,False,38.753,"LINESTRING (-8.4550483 37.1347402, -8.4551883 37.1347728, -8.4554727 37.1348231)",Rua Doutor Ernesto Cabrita,
92718888,,,residential,,,False,True,37.95,"LINESTRING (-8.453812 37.1349627, -8.4534778 37.135176)",Rua Luís de Camões,
92724063,,,residential,,,False,True,53.346,"LINESTRING (-8.453812 37.1349627, -8.4534851 37.1345599)",Rua Doutor Cirurgião,
92718888,,,residential,,,False,False,44.323,"LINESTRING (-8.453812 37.1349627, -8.4541491 37.1347749, -8.454229 37.1348057)",Rua Luís de Camões,
92718883,,,residential,,,False,False,27.948,"LINESTRING (-8.453528 37.1341267, -8.4537421 37.1343112)",Rua Alferes Viana,
106912338,,,residential,,,False,False,10.702,"LINESTRING (-8.453528 37.1341267, -8.4534074 37.134131)",Rua Alferes Viana,
92718897,,,residential,,,True,False,44.3,"LINESTRING (-8.4538439 37.133818, -8.453528 37.1341267)",Rua do Cinema Antigo,
106912340,,,tertiary,,,True,False,64.306,"LINESTRING (-8.4538439 37.133818, -8.4533514 37.1333934)",Rua da Liberdade,
92718859,,,residential,,,False,True,59.618,"LINESTRING (-8.4543849 37.135211, -8.4540504 37.1354825, -8.4540347 37.135569, -8.4539815 37.1356224)",Rua do Barco,
92718875,,,residential,,,False,False,43.925000000000004,"LINESTRING (-8.4543849 37.135211, -8.4544423 37.1352581, -8.4545335 37.1352985, -8.4545836 37.1353417, -8.4547143 37.1354974)",Rua Vasco da Gama,
92718875,,,residential,,,False,True,47.69800000000001,"LINESTRING (-8.4543849 37.135211, -8.4543174 37.1351181, -8.4542496 37.1349446, -8.454229 37.1348057)",Rua Vasco da Gama,
151542634,,,residential,,,False,True,16.11,"LINESTRING (-8.4536437 37.1354751, -8.4537797 37.135379)",,
650022168,,,residential,,,False,False,22.444,"LINESTRING (-8.4518882 37.135707, -8.4516769 37.1358182)",Rua Sousa Martins,
650022169,,,residential,,,True,False,77.08,"LINESTRING (-8.4518882 37.135707, -8.4514237 37.135121)",Rua António Pinto,
"[151540304, 92718864]",,,residential,,,False,True,98.103,"LINESTRING (-8.4518882 37.135707, -8.4520618 37.1356124, -8.4519934 37.1354204, -8.4516573 37.1352084, -8.4515133 37.1350785)","['Rua Sousa Martins', 'Travessa da Praça']",
151540306,,,residential,,,False,True,46.438,"LINESTRING (-8.4518882 37.135707, -8.4520107 37.1358642, -8.4522091 37.1360347)",Rua António Pinto,
650022166,,,residential,,,True,False,32.364999999999995,"LINESTRING (-8.4514237 37.135121, -8.4513855 37.1350907, -8.4512088 37.1351101, -8.4510892 37.135064)",,
92718874,,,residential,,,False,False,62.679,"LINESTRING (-8.4532104 37.1358579, -8.4530078 37.1355013, -8.4529812 37.1353304)",,
92718894,,,residential,,,True,False,35.563,"LINESTRING (-8.4532104 37.1358579, -8.453256 37.1358101, -8.4534571 37.1356057)",Rua António Pinto,
92718888,,,residential,,,False,False,37.95,"LINESTRING (-8.4534778 37.135176, -8.453812 37.1349627)",Rua Luís de Camões,
151536497,,,residential,30,,True,False,36.719,"LINESTRING (-8.4534778 37.135176, -8.4535045 37.1352744, -8.4535708 37.13538, -8.4536437 37.1354751)",Rua Alexandre Herculano,
92718900,,,residential,,,True,False,16.617,"LINESTRING (-8.4524703 37.1346651, -8.4524544 37.134814)",Rua Teófilo Braga,
106944394,,,residential,,,True,False,10.306,"LINESTRING (-8.4524703 37.1346651, -8.4525352 37.134742)",,
92718853,,,residential,,,True,False,56.918,"LINESTRING (-8.4498849 37.1333851, -8.4494172 37.1337358)",Rua das Cercas,
106943100,,,tertiary,,,False,False,55.765,"LINESTRING (-8.4498849 37.1333851, -8.4494604 37.133015)",Rua Mouzinho de Albuquerque,
106943100,,,tertiary,,,False,True,116.161,"LINESTRING (-8.4498849 37.1333851, -8.4507806 37.1341476)",Rua Mouzinho de Albuquerque,
92718860,,,residential,,,False,True,28.954,"LINESTRING (-8.4524087 37.1341618, -8.4522026 37.1343638)",,
"[106950891, 92718869, 151524551]",,,residential,,,True,False,227.485,"LINESTRING (-8.4524087 37.1341618, -8.4519957 37.1338675, -8.4519201 37.1339419, -8.4512779 37.133441, -8.4505676 37.132887)","['Rua 25 de Abril', 'Rua Doutor Basílio Teles']",
106942626,,,residential,,,True,False,10.895,"LINESTRING (-8.452331 37.1361468, -8.4522082 37.1361428)",,
151540306,,,residential,,,False,False,16.497,"LINESTRING (-8.452331 37.1361468, -8.4522091 37.1360347)",Rua António Pinto,
92718890,,,tertiary,,,True,False,49.15,"LINESTRING (-8.4525274 37.1331795, -8.4524555 37.1331883, -8.451988 37.1330958)",Largo de Outubro,
"[151536498, 92718899]",,,residential,,,True,False,202.77100000000002,"LINESTRING (-8.4508005 37.1329571, -8.4523231 37.1335173, -8.4528487 37.1337648)",Largo de Outubro,
151536177,,,residential,30,,True,False,28.787,"LINESTRING (-8.4540011 37.1360046, -8.4539808 37.1358972, -8.453825 37.1358126)",,
650016361,,,residential,,,True,False,10.742,"LINESTRING (-8.4524544 37.134814, -8.4525352 37.134742)",Rua João Bentes Castelo Branco,
103598299,,,residential,,,True,False,61.93699999999999,"LINESTRING (-8.4524544 37.134814, -8.4521393 37.1350354, -8.4520951 37.135074, -8.4520834 37.1351094, -8.4521044 37.1351559, -8.4521356 37.135236)",Rua João Bentes Castelo Branco,
92724045,,,residential,,,True,False,78.993,"LINESTRING (-8.4537471 37.1357776, -8.4533956 37.1364304)",Rua 16 de Janeiro,
151536177,,,residential,30,,True,False,29.307000000000002,"LINESTRING (-8.4537471 37.1357776, -8.4536468 37.1357142, -8.4534878 37.1356141)",,
92718879,,,tertiary,,,False,False,34.272,"LINESTRING (-8.4533514 37.1333934, -8.4533843 37.1330863)",Rua Covas da Areia,
106912340,,,tertiary,,,True,False,26.94,"LINESTRING (-8.4533514 37.1333934, -8.4530746 37.1332934)",Rua da Liberdade,
92718880,,,residential,,,True,False,46.351,"LINESTRING (-8.4501231 37.1346292, -8.4497065 37.1348811)",,
92718895,,,residential,,,True,False,62.505,"LINESTRING (-8.4501231 37.1346292, -8.450556 37.1350729)",,
92718894,,,residential,,,True,False,28.216,"LINESTRING (-8.4529424 37.1359948, -8.4532104 37.1358579)",Rua António Pinto,
151540308,,,residential,,,True,False,56.809,"LINESTRING (-8.4529424 37.1359948, -8.4525915 37.1360915, -8.452331 37.1361468)",Rua da Misericórdia,
650022172,,,tertiary,,,True,False,64.43299999999999,"LINESTRING (-8.4529424 37.1359948, -8.4530568 37.1361576, -8.4530909 37.136232, -8.4533956 37.1364304)",Rua Coronel Figueiredo,
92718892,1,,residential,50,,False,False,35.83,"LINESTRING (-8.4534851 37.1345599, -8.4537421 37.1343112)",Rua do Saco,
92718892,1,,residential,50,,False,True,36.036,"LINESTRING (-8.4534851 37.1345599, -8.4532426 37.13482)",Rua do Saco,
92724063,,,residential,,,False,False,53.346,"LINESTRING (-8.4534851 37.1345599, -8.453812 37.1349627)",Rua Doutor Cirurgião,
92724063,,,residential,,,False,True,35.411,"LINESTRING (-8.4534851 37.1345599, -8.4532747 37.1342892)",Rua Doutor Cirurgião,
92718890,,,tertiary,,,True,False,19.234,"LINESTRING (-8.4508612 37.1328712, -8.4506524 37.1328242)",Largo de Outubro,
92718899,,,residential,,,True,False,10.963,"LINESTRING (-8.4508612 37.1328712, -8.4508005 37.1329571)",Largo de Outubro,
92718859,,,residential,,,False,False,25.293,"LINESTRING (-8.453825 37.1358126, -8.4539815 37.1356224)",Rua do Barco,
151536177,,,residential,30,,True,False,7.927,"LINESTRING (-8.453825 37.1358126, -8.4537471 37.1357776)",,
92722294,,,tertiary,,,False,False,11.94,"LINESTRING (-8.4497065 37.1348811, -8.4497288 37.134987)",Rua Francisco Sá Carneiro,
92722294,,,tertiary,,,False,True,82.812,"LINESTRING (-8.4497065 37.1348811, -8.4495455 37.1341475)",Rua Francisco Sá Carneiro,
36867741,,CM 1156,tertiary,50,,False,False,31.484,"LINESTRING (-8.4512555 37.1346256, -8.4509828 37.134807)",Rua Doutor Afonso Coista,
106943100,,,tertiary,,,False,False,68.82,"LINESTRING (-8.4512555 37.1346256, -8.451245 37.1345664, -8.4511777 37.1344989, -8.4507806 37.1341476)",Rua Mouzinho de Albuquerque,
151541729,,,tertiary,,,True,False,55.299,"LINESTRING (-8.4512555 37.1346256, -8.4512936 37.1346734, -8.4516892 37.1349812)",Rua Coronel Figueiredo,
650022170,,,residential,,,True,False,9.242,"LINESTRING (-8.4515133 37.1350785, -8.4514237 37.135121)",Rua António Pinto,
"[92718864, 151540304]",,,residential,,,False,False,98.10300000000001,"LINESTRING (-8.4515133 37.1350785, -8.4516573 37.1352084, -8.4519934 37.1354204, -8.4520618 37.1356124, -8.4518882 37.135707)","['Rua Sousa Martins', 'Travessa da Praça']",
106944395,,,residential,,,False,False,45.367,"LINESTRING (-8.4515133 37.1350785, -8.4514202 37.1350122, -8.4511792 37.1349118, -8.4510644 37.1349175)",Travessa da Praça,
92718892,1,,residential,50,,False,False,36.036,"LINESTRING (-8.4532426 37.13482, -8.4534851 37.1345599)",Rua do Saco,
92718892,1,,residential,50,,False,True,30.615,"LINESTRING (-8.4532426 37.13482, -8.4530368 37.1350411)",Rua do Saco,
151536497,,,residential,30,,True,False,45.596,"LINESTRING (-8.4532426 37.13482, -8.4533438 37.1348979, -8.4534778 37.135176)",Rua Alexandre Herculano,
106912338,,,residential,,,False,True,10.702,"LINESTRING (-8.4534074 37.134131, -8.453528 37.1341267)",Rua Alferes Viana,
151525107,,,residential,,,False,True,32.943,"LINESTRING (-8.4534074 37.134131, -8.4531247 37.1339387)",,
151525108,,,residential,,,True,False,21.558999999999997,"LINESTRING (-8.4534074 37.134131, -8.4533659 37.1342137, -8.4532747 37.1342892)",Travessa da Roda,
92718845,,,residential,,,True,False,41.249,"LINESTRING (-8.4494604 37.133015, -8.4498052 37.1327659)",Rua da Pontinha,
106943100,,,tertiary,,,False,True,55.765,"LINESTRING (-8.4494604 37.133015, -8.4498849 37.1333851)",Rua Mouzinho de Albuquerque,
92718853,,,residential,,,True,False,45.02,"LINESTRING (-8.4502605 37.1331126, -8.4498849 37.1333851)",Rua das Cercas,
"[92718850, 92718900]",,,residential,,,True,False,241.54,"LINESTRING (-8.4502605 37.1331126, -8.4515601 37.1341776, -8.4516468 37.1342417, -8.4517738 37.1341116, -8.4518512 37.1341366, -8.4522026 37.1343638)","['Rua Teófilo Braga', 'Rua Doutor João Lúcio']",
106912340,,,tertiary,,,True,False,50.307,"LINESTRING (-8.4530746 37.1332934, -8.4526241 37.1331851, -8.4525274 37.1331795)",Rua da Liberdade,
151525107,,,residential,,,False,False,32.943,"LINESTRING (-8.4531247 37.1339387, -8.4534074 37.134131)",,
151525107,,,residential,,,False,True,31.858,"LINESTRING (-8.4531247 37.1339387, -8.4528812 37.1338145, -8.4528487 37.1337648)",,
650022164,,,residential,,,False,False,45.289,"LINESTRING (-8.4521688 37.1363086, -8.4525827 37.1363931, -8.4526574 37.1364231)",Rua do Terreiro,
650022164,,,residential,,,False,True,48.574999999999996,"LINESTRING (-8.4521688 37.1363086, -8.4520178 37.1362777, -8.4519102 37.1362902, -8.451695 37.1363486, -8.4516535 37.1363786)",Rua do Terreiro,
92722269,,,residential,,,True,False,89.113,"LINESTRING (-8.4557874 37.1342843, -8.4548561 37.134586)",Rua Fonseca de Alameda,
103219449,,,residential,,,False,False,8.967,"LINESTRING (-8.4557874 37.1342843, -8.4558609 37.1342289)",Rua General Humberto Delgado,
92722256,,,residential,,,False,True,66.94200000000001,"LINESTRING (-8.4557874 37.1342843, -8.4558619 37.1345938, -8.4558085 37.1348775)",Largo do Município,
92722249,,,residential,,,False,True,83.168,"LINESTRING (-8.4606472 37.1367788, -8.4598839 37.1369192, -8.4598094 37.1369732, -8.4598032 37.1370161)",Praceta Carlos Alberto Correia Ribeiro,
151542224,,,tertiary,,,False,True,9.152,"LINESTRING (-8.4558085 37.1348775, -8.4557067 37.1348638)",Rua Doutor Ernesto Cabrita,
92722256,,,residential,,,False,False,66.94200000000001,"LINESTRING (-8.4558085 37.1348775, -8.4558619 37.1345938, -8.4557874 37.1342843)",Largo do Município,
151542224,,,tertiary,,,False,False,39.997,"LINESTRING (-8.4558085 37.1348775, -8.4560401 37.1349026, -8.4562556 37.1349259)",Rua Doutor Ernesto Cabrita,
99764344,,,residential,,,False,True,15.374,"LINESTRING (-8.4555517 37.1337598, -8.4556511 37.1338731)",Rua Jacinto Correia,
92718890,,,tertiary,,,True,False,102.964,"LINESTRING (-8.451988 37.1330958, -8.4508612 37.1328712)",Largo de Outubro,
92722274,,,residential,,,True,False,122.6,"LINESTRING (-8.451988 37.1330958, -8.4523032 37.1325616, -8.4523568 37.1325123, -8.4526304 37.1325935, -8.4526867 37.1326555, -8.4528398 37.1327192)",Beco 5 de Outubro,
30406183,1,EN 125,primary,50,roundabout,True,False,20.253,"LINESTRING (-8.4591306 37.134696, -8.4590374 37.1347605, -8.4589823 37.1348318)",,
100331914,,EN 125,primary,50,,True,False,174.623,"LINESTRING (-8.4591306 37.134696, -8.4590716 37.1346773, -8.4589632 37.1346366, -8.4587666 37.1345468, -8.4585749 37.1344409, -8.458235 37.1342678, -8.4574796 37.1338444)",,
92722294,,,tertiary,,,False,False,14.405,"LINESTRING (-8.4497288 37.134987, -8.4497596 37.1351142)",Rua Francisco Sá Carneiro,
92722294,,,tertiary,,,False,True,11.94,"LINESTRING (-8.4497288 37.134987, -8.4497065 37.1348811)",Rua Francisco Sá Carneiro,
106912337,,,residential,,,False,True,8.745999999999999,"LINESTRING (-8.4546726 37.1339042, -8.4546305 37.1338655, -8.4546051 37.133847)",Rua Jacinto Correia,
"[668138715, 106972883]",,,residential,,,False,False,62.50500000000001,"LINESTRING (-8.4546726 37.1339042, -8.4548506 37.1338921, -8.4552994 37.1338143, -8.4553658 37.1338063)",Rua Jacinto Correia,
151540305,,CM 1156,tertiary,50,,False,True,20.422,"LINESTRING (-8.4495494 37.1357147, -8.4497278 37.1355985)",Rua Carlos da Maia,
92722291,,,residential,,,False,True,90.491,"LINESTRING (-8.4495494 37.1357147, -8.4499903 37.136252, -8.4501681 37.136349)",Rua Dona Maria Eugénia Júdice Dias Ferreira,
92722314,,,residential,,,False,True,139.979,"LINESTRING (-8.4553343 37.136982, -8.4550831 37.1364813, -8.4552372 37.1363916, -8.4558323 37.1360802)",,
1054260411,1,EN 125,primary,50,roundabout,True,False,6.358,"LINESTRING (-8.4593563 37.135134, -8.4594226 37.1351122)",,
151533658,,,residential,,,False,True,64.036,"LINESTRING (-8.4554693 37.1355823, -8.4558323 37.1360802)",Rua do Cemitério,
151542223,,,tertiary,,,False,False,9.121,"LINESTRING (-8.4554693 37.1355823, -8.4554903 37.135502)",Rua Miguel Bombarda,
151543962,,,tertiary,50,,False,False,12.445,"LINESTRING (-8.4501681 37.136349, -8.450235 37.1364474)",Rua Dona Maria Eugénia Júdice Dias Ferreira,
92722291,,,residential,,,False,False,90.491,"LINESTRING (-8.4501681 37.136349, -8.4499903 37.136252, -8.4495494 37.1357147)",Rua Dona Maria Eugénia Júdice Dias Ferreira,
106942629,,,tertiary,50,,False,True,35.232,"LINESTRING (-8.4501681 37.136349, -8.4501449 37.1362727, -8.4500656 37.1360429)",Rua Alfredo Keil,
106911250,,,residential,,,True,False,53.911,"LINESTRING (-8.4526574 37.1364231, -8.4529424 37.1359948)",Rua João de Deus,
650022164,,,residential,,,False,False,21.103,"LINESTRING (-8.4526574 37.1364231, -8.4528676 37.1365122)",Rua do Terreiro,
