osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed,ref,access,lanes,bridge
1213925987,Rua da Misericórdia,primary,False,False,16.363,"LINESTRING (-8.4996582 41.1873664, -8.4994971 41.187283)",,,EN 209,,,
1213925987,Rua da Misericórdia,primary,False,True,151.431,"LINESTRING (-8.4996582 41.1873664, -8.4998027 41.1874437, -8.5005216 41.1878347, -8.5010038 41.188097, -8.5011326 41.1881554)",,,EN 209,,,
224283727,Rua da Passagem,tertiary,True,False,21.626,"LINESTRING (-8.4994064 41.1874102, -8.4996582 41.1873664)",,,,,,
54664385,Rua da Passagem,tertiary,True,False,51.127,"LINESTRING (-8.4994064 41.1874102, -8.499299 41.1874331, -8.4989643 41.1875173, -8.4988196 41.1875343)",,,,,,
54664280,Rua da Misericórdia,primary,False,True,146.388,"LINESTRING (-8.4980866 41.1865043, -8.4982963 41.1866188, -8.4988515 41.1869247, -8.4993429 41.1871968, -8.4994971 41.187283)",,,EN 209,,,
54664385,Rua da Passagem,tertiary,True,False,13.613,"LINESTRING (-8.4988196 41.1875343, -8.4986572 41.1875414)",,,,,,
54664385,Rua da Passagem,tertiary,True,False,18.328,"LINESTRING (-8.497944 41.1874733, -8.497785 41.187461, -8.4977269 41.1874525)",,,,,,
251089699,,residential,False,True,46.415,"LINESTRING (-8.497944 41.1874733, -8.497899 41.1874064, -8.4977319 41.1873272, -8.4976187 41.1871531)",,,,,,
224283724,Rua Padre Joaquim Lopes dos Reis,residential,True,False,15.14,"LINESTRING (-8.4986572 41.1875414, -8.4987851 41.1876377)",,50,,,,
54664385,Rua da Passagem,tertiary,True,False,60.165,"LINESTRING (-8.4986572 41.1875414, -8.4985324 41.187532, -8.497944 41.1874733)",,,,,,
54664396,Travessa da Ivanta,residential,False,True,133.548,"LINESTRING (-8.4974746 41.1868255, -8.4963699 41.1863885, -8.4962991 41.1863927, -8.4962259 41.1864355, -8.496215 41.1865003, -8.4962396 41.1865712)",,50,,yes,,
54664391,,residential,True,False,94.27099999999999,"LINESTRING (-8.4976187 41.1871531, -8.4975642 41.1870222, -8.4975485 41.1869055, -8.49756 41.1868219, -8.4976095 41.1867766, -8.4980866 41.1865043)",,,,,,
251089699,,residential,False,False,46.415,"LINESTRING (-8.4976187 41.1871531, -8.4977319 41.1873272, -8.497899 41.1874064, -8.497944 41.1874733)",,,,,,
54664404,,residential,True,False,21.363,"LINESTRING (-8.4975552 41.187279, -8.4974317 41.1872113, -8.4973316 41.1871947)",,,,,1,
54664385,Rua da Passagem,tertiary,True,False,128.947,"LINESTRING (-8.4973125 41.187403, -8.4971021 41.1873593, -8.4961345 41.1871511, -8.4960552 41.1871363, -8.4958207 41.1871314)",,,,,,
156514218,,residential,True,False,8.624,"LINESTRING (-8.4973316 41.1871947, -8.497404 41.1872499)",,,,,1,
156513714,Rua da Ivanta,residential,False,False,117.462,"LINESTRING (-8.4973316 41.1871947, -8.4966612 41.1869374, -8.4965074 41.1868335, -8.4963397 41.1867099, -8.4962396 41.1865712)",,,,,,
54664385,Rua da Passagem,tertiary,True,False,16.477,"LINESTRING (-8.4975049 41.1874345, -8.4973125 41.187403)",,,,,,
156514189,,residential,True,False,19.996000000000002,"LINESTRING (-8.4975049 41.1874345, -8.4975733 41.1873885, -8.4975741 41.1873566, -8.4975552 41.187279)",,,,,1,
54664399,Travessa da Passagem,residential,False,False,13.218,"LINESTRING (-8.4961079 41.1865558, -8.4959656 41.1866074)",,,,yes,,
54664402,Rua da Ivanta,residential,False,True,11.153,"LINESTRING (-8.4961079 41.1865558, -8.4962396 41.1865712)",,,,,,
54664402,Rua da Ivanta,residential,False,False,11.153,"LINESTRING (-8.4962396 41.1865712, -8.4961079 41.1865558)",,,,,,
54664396,Travessa da Ivanta,residential,False,False,133.548,"LINESTRING (-8.4962396 41.1865712, -8.496215 41.1865003, -8.4962259 41.1864355, -8.4962991 41.1863927, -8.4963699 41.1863885, -8.4974746 41.1868255)",,50,,yes,,
156513714,Rua da Ivanta,residential,False,True,117.46199999999999,"LINESTRING (-8.4962396 41.1865712, -8.4963397 41.1867099, -8.4965074 41.1868335, -8.4966612 41.1869374, -8.4973316 41.1871947)",,,,,,
54664399,Travessa da Passagem,residential,False,True,13.218,"LINESTRING (-8.4959656 41.1866074, -8.4961079 41.1865558)",,,,yes,,
54664399,Travessa da Passagem,residential,False,False,24.334,"LINESTRING (-8.4959656 41.1866074, -8.4959415 41.1866458, -8.4958594 41.186811)",,,,yes,,
54664399,Travessa da Passagem,residential,False,False,35.909,"LINESTRING (-8.4958594 41.186811, -8.4958215 41.1869697, -8.4958207 41.1871314)",,,,yes,,
54664399,Travessa da Passagem,residential,False,True,24.334,"LINESTRING (-8.4958594 41.186811, -8.4959415 41.1866458, -8.4959656 41.1866074)",,,,yes,,
156514234,,residential,False,True,92.68400000000001,"LINESTRING (-8.4958594 41.186811, -8.4956391 41.1867703, -8.4954121 41.1866946, -8.495352 41.1868232, -8.4954079 41.1869007, -8.4954018 41.1869453, -8.4953564 41.1869617, -8.4951336 41.1869428)",,,,,,
54664385,Rua da Passagem,tertiary,True,False,35.408,"LINESTRING (-8.49526 41.18722, -8.4951499 41.1872393, -8.4950431 41.1872604, -8.49485 41.1872986)",,,,,,
54664397,Rua Lino Paupério,residential,False,True,32.593,"LINESTRING (-8.49526 41.18722, -8.495239 41.1871682, -8.4951819 41.1870497, -8.4951336 41.1869428)",,,,,,
54664385,Rua da Passagem,tertiary,True,False,48.011,"LINESTRING (-8.4958207 41.1871314, -8.4956296 41.1871505, -8.49526 41.18722)",,,,,,
54664399,Travessa da Passagem,residential,False,True,35.909,"LINESTRING (-8.4958207 41.1871314, -8.4958215 41.1869697, -8.4958594 41.186811)",,,,yes,,
54664397,Rua Lino Paupério,residential,False,False,32.592999999999996,"LINESTRING (-8.4951336 41.1869428, -8.4951819 41.1870497, -8.495239 41.1871682, -8.49526 41.18722)",,,,,,
156514234,,residential,False,False,92.684,"LINESTRING (-8.4951336 41.1869428, -8.4953564 41.1869617, -8.4954018 41.1869453, -8.4954079 41.1869007, -8.495352 41.1868232, -8.4954121 41.1866946, -8.4956391 41.1867703, -8.4958594 41.186811)",,,,,,
54664401,,residential,False,False,74.455,"LINESTRING (-8.4939433 41.1875015, -8.4939238 41.1874513, -8.493713 41.1869091, -8.4937005 41.1868576)",,,,,,
1119151460,Rua da Passagem,tertiary,True,False,98.197,"LINESTRING (-8.4939433 41.1875015, -8.493589 41.1875811, -8.4933699 41.1876136, -8.4931556 41.1876166, -8.4929212 41.1875723, -8.4928045 41.1875399)",,,,,,
1119151460,Rua da Passagem,tertiary,True,False,63.635,"LINESTRING (-8.4946702 41.1873334, -8.4939433 41.1875015)",,,,,,
54664284,Rua João Lino Castro Neves,residential,True,False,66.785,"LINESTRING (-8.4946702 41.1873334, -8.4946774 41.1874019, -8.4943622 41.1878036, -8.494318 41.1878599)",,,,,,
54664401,,residential,False,True,74.455,"LINESTRING (-8.4937005 41.1868576, -8.493713 41.1869091, -8.4939238 41.1874513, -8.4939433 41.1875015)",,,,,,
156513924,,residential,True,False,16.28,"LINESTRING (-8.4937005 41.1868576, -8.4937332 41.1868408, -8.4937542 41.1868166, -8.4937614 41.1867878, -8.4937534 41.1867591, -8.4937316 41.1867351)",roundabout,,,,,
1119151460,Rua da Passagem,tertiary,True,False,23.931,"LINESTRING (-8.4928045 41.1875399, -8.4925368 41.1874642)",,,,,,
54664257,Rua Sousa Pinto,residential,False,False,87.659,"LINESTRING (-8.5028416 41.1881951, -8.5027645 41.188226, -8.5022266 41.1883859, -8.5020004 41.1883809, -8.5018503 41.1884116)",,,,,,
54664257,Rua Sousa Pinto,residential,False,True,59.997,"LINESTRING (-8.5028416 41.1881951, -8.5030838 41.1881578, -8.5032796 41.1881067, -8.5035169 41.1880222)",,,,,,
54664470,,residential,False,True,46.04900000000001,"LINESTRING (-8.5028416 41.1881951, -8.5028246 41.1881544, -8.5026199 41.1880242, -8.5025627 41.1879565, -8.5025363 41.1878692)",,,,,,
54664257,Rua Sousa Pinto,residential,False,False,59.997,"LINESTRING (-8.5035169 41.1880222, -8.5032796 41.1881067, -8.5030838 41.1881578, -8.5028416 41.1881951)",,,,,,
156514079,,residential,False,False,149.77100000000002,"LINESTRING (-8.5035169 41.1880222, -8.5035834 41.1877483, -8.5035238 41.1876742, -8.503367 41.1875663, -8.5032973 41.187425, -8.503308 41.1872171, -8.5032839 41.1869931, -8.5032544 41.1868316, -8.5032033 41.1867667)",,,,,,
54664283,Rua Dias de Oliveira,residential,False,False,107.72200000000001,"LINESTRING (-8.5025363 41.1878692, -8.502597 41.1877619, -8.5027186 41.1874444, -8.5027682 41.1871059, -8.5027606 41.1869762, -8.5027695 41.1869253)",,30,,,,
54664470,,residential,False,False,46.049,"LINESTRING (-8.5025363 41.1878692, -8.5025627 41.1879565, -8.5026199 41.1880242, -8.5028246 41.1881544, -8.5028416 41.1881951)",,,,,,
54664471,Avenida Oliveira Zina,primary,False,True,104.276,"LINESTRING (-8.5018503 41.1884116, -8.5025263 41.1891994)",,50,EN 209,,,
54664257,Rua Sousa Pinto,residential,False,True,87.659,"LINESTRING (-8.5018503 41.1884116, -8.5020004 41.1883809, -8.5022266 41.1883859, -8.5027645 41.188226, -8.5028416 41.1881951)",,,,,,
54664471,Avenida Oliveira Zina,primary,False,False,30.589,"LINESTRING (-8.5018503 41.1884116, -8.5017289 41.1882728, -8.5015999 41.1882234)",,50,EN 209,,,
54664471,Avenida Oliveira Zina,primary,False,True,30.589,"LINESTRING (-8.5015999 41.1882234, -8.5017289 41.1882728, -8.5018503 41.1884116)",,50,EN 209,,,
54664475,Rua Sousa Paupério,residential,True,False,91.725,"LINESTRING (-8.5015999 41.1882234, -8.5016783 41.1881106, -8.501814 41.1880354, -8.5020562 41.1879538, -8.5025363 41.1878692)",,30,,,,
1213925987,Rua da Misericórdia,primary,False,False,40.010999999999996,"LINESTRING (-8.5015999 41.1882234, -8.501449 41.1881943, -8.5012238 41.1881784, -8.5011326 41.1881554)",,,EN 209,,,
54664473,Rua Sousa Paupério,residential,True,False,114.461,"LINESTRING (-8.5011326 41.1881554, -8.5008096 41.1882374, -8.5005621 41.1883101, -8.5003753 41.1883429, -8.5001408 41.1883547, -8.4999649 41.1883909, -8.4998359 41.1884515)",,30,,,,
1213925987,Rua da Misericórdia,primary,False,False,151.431,"LINESTRING (-8.5011326 41.1881554, -8.5010038 41.188097, -8.5005216 41.1878347, -8.4998027 41.1874437, -8.4996582 41.1873664)",,,EN 209,,,
1213925987,Rua da Misericórdia,primary,False,True,40.010999999999996,"LINESTRING (-8.5011326 41.1881554, -8.5012238 41.1881784, -8.501449 41.1881943, -8.5015999 41.1882234)",,,EN 209,,,
54664259,Avenida Oliveira Zina,tertiary,False,False,56.931,"LINESTRING (-8.5027341 41.1894451, -8.5031111 41.1898713)",,,,,,
738998865,Rua do Conde Ferreira,primary,False,True,50.717,"LINESTRING (-8.5027341 41.1894451, -8.503313 41.1895802)",,50,EN 15,,,
54664471,Avenida Oliveira Zina,primary,False,False,32.385,"LINESTRING (-8.5027341 41.1894451, -8.5025566 41.1892352, -8.5025263 41.1891994)",,50,EN 209,,,
54664455,Rua Professor Orlando Teles,residential,False,True,113.04,"LINESTRING (-8.5016954 41.1896911, -8.5023729 41.1905706)",,,,,,
54664472,,residential,False,False,53.98,"LINESTRING (-8.5016954 41.1896911, -8.5018725 41.1892243)",,,,,,
54664469,Rua Doutor João Alves do Vale,residential,False,False,48.760999999999996,"LINESTRING (-8.5016954 41.1896911, -8.5012807 41.1898878, -8.5012452 41.1899521)",,,,,,
54664471,Avenida Oliveira Zina,primary,False,False,104.276,"LINESTRING (-8.5025263 41.1891994, -8.5018503 41.1884116)",,50,EN 209,,,
54664471,Avenida Oliveira Zina,primary,False,True,32.385,"LINESTRING (-8.5025263 41.1891994, -8.5025566 41.1892352, -8.5027341 41.1894451)",,50,EN 209,,,
54664472,,residential,False,True,53.98,"LINESTRING (-8.5018725 41.1892243, -8.5016954 41.1896911)",,,,,,
1136332849,Rua do Conde Ferreira,primary,True,False,76.167,"LINESTRING (-8.5018725 41.1892243, -8.5024559 41.1893702, -8.5027341 41.1894451)",,50,EN 15,,,
54664457,Rua de São Mamede,primary,False,False,89.586,"LINESTRING (-8.5002448 41.1888797, -8.5001342 41.1889006, -8.4997184 41.1889791, -8.4992064 41.1890758)",,50,EN 15,,,
54664474,,residential,True,False,54.449,"LINESTRING (-8.5002448 41.1888797, -8.5001512 41.1888245, -8.499631 41.1887415)",,30,EN 15,,,
1136332849,Rua do Conde Ferreira,primary,True,False,141.943,"LINESTRING (-8.5002448 41.1888797, -8.5005718 41.1889077, -8.5012255 41.1890597, -8.5018725 41.1892243)",,50,EN 15,,,
54664473,Rua Sousa Paupério,residential,True,False,37.054,"LINESTRING (-8.4998359 41.1884515, -8.4996588 41.1886481, -8.499631 41.1887415)",,30,,,,
54664476,Rua Cândido dos Reis,residential,False,True,99.10400000000001,"LINESTRING (-8.4998359 41.1884515, -8.4996644 41.188214, -8.4996212 41.188152, -8.4996004 41.1880716, -8.4995475 41.1880109, -8.4991553 41.1878852, -8.4990548 41.1878868)",,30,,,,
54664474,,residential,True,False,51.839000000000006,"LINESTRING (-8.499631 41.1887415, -8.4995575 41.1887815, -8.4992582 41.1890061, -8.4992064 41.1890758)",,30,EN 15,,,
54664256,Rua Padre Joaquim Lopes dos Reis,residential,False,False,36.182,"LINESTRING (-8.4990548 41.1878868, -8.4990161 41.187827, -8.4988402 41.1877039, -8.4987851 41.1876377)",,50,,,,
"[54664256, 963074961]",Rua Padre Joaquim Lopes dos Reis,residential,False,True,156.548,"LINESTRING (-8.4990548 41.1878868, -8.4990362 41.1879732, -8.4986915 41.1887012, -8.4986571 41.1888438, -8.4986624 41.1890233, -8.4986941 41.1891774, -8.4987233 41.1892408)",,50,,,,
54664476,Rua Cândido dos Reis,residential,False,False,99.104,"LINESTRING (-8.4990548 41.1878868, -8.4991553 41.1878852, -8.4995475 41.1880109, -8.4996004 41.1880716, -8.4996212 41.188152, -8.4996644 41.188214, -8.4998359 41.1884515)",,30,,,,
54664457,Rua de São Mamede,primary,False,False,44.394,"LINESTRING (-8.4992064 41.1890758, -8.4987233 41.1892408)",,50,EN 15,,,
54664457,Rua de São Mamede,primary,False,True,89.586,"LINESTRING (-8.4992064 41.1890758, -8.4997184 41.1889791, -8.5001342 41.1889006, -8.5002448 41.1888797)",,50,EN 15,,,
54664442,Avenida Primeiro de Maio,residential,True,False,136.892,"LINESTRING (-8.4997068 41.190247, -8.4998778 41.1904212, -8.5006021 41.1911589, -8.500666 41.1912435)",,,,,,
54664457,Rua de São Mamede,primary,False,True,44.394,"LINESTRING (-8.4987233 41.1892408, -8.4992064 41.1890758)",,50,EN 15,,,
54664457,Rua de São Mamede,primary,False,False,96.616,"LINESTRING (-8.4987233 41.1892408, -8.4986129 41.1892722, -8.4983962 41.1893294, -8.4981325 41.1893643, -8.4977648 41.1893864, -8.4975965 41.1894061)",,50,EN 15,,,
"[54664256, 963074961]",Rua Padre Joaquim Lopes dos Reis,residential,False,False,156.548,"LINESTRING (-8.4987233 41.1892408, -8.4986941 41.1891774, -8.4986624 41.1890233, -8.4986571 41.1888438, -8.4986915 41.1887012, -8.4990362 41.1879732, -8.4990548 41.1878868)",,50,,,,
54664455,Rua Professor Orlando Teles,residential,False,False,113.04,"LINESTRING (-8.5023729 41.1905706, -8.5016954 41.1896911)",,,,,,
54664469,Rua Doutor João Alves do Vale,residential,False,True,153.012,"LINESTRING (-8.5023729 41.1905706, -8.5019331 41.1907846, -8.5012739 41.1900133, -8.5012452 41.1899521)",,,,,,
54664477,,residential,False,True,124.912,"LINESTRING (-8.5023729 41.1905706, -8.5030642 41.1906839, -8.5031355 41.1907418, -8.5031644 41.1910595, -8.5032142 41.1912494)",,,,,,
54664255,Travessa 25 de Abril,residential,False,True,18.173,"LINESTRING (-8.5029552 41.191159, -8.5031006 41.1912804)",,,,,,
54664255,Travessa 25 de Abril,residential,False,False,18.173,"LINESTRING (-8.5031006 41.1912804, -8.5029552 41.191159)",,,,,,
54664255,Travessa 25 de Abril,residential,False,True,25.502,"LINESTRING (-8.5031006 41.1912804, -8.5033022 41.1914524)",,,,,,
156513959,,residential,False,False,10.111,"LINESTRING (-8.5031006 41.1912804, -8.5032142 41.1912494)",,,,,,
54664255,Travessa 25 de Abril,residential,False,False,25.502,"LINESTRING (-8.5033022 41.1914524, -8.5031006 41.1912804)",,,,,,
54664255,Travessa 25 de Abril,residential,False,True,24.812,"LINESTRING (-8.5033022 41.1914524, -8.5034654 41.1916387)",,,,,,
54664477,,residential,False,False,23.743,"LINESTRING (-8.5033022 41.1914524, -8.5032142 41.1912494)",,,,,,
54664477,,residential,False,True,23.743,"LINESTRING (-8.5032142 41.1912494, -8.5033022 41.1914524)",,,,,,
156513959,,residential,False,True,10.111,"LINESTRING (-8.5032142 41.1912494, -8.5031006 41.1912804)",,,,,,
54664477,,residential,False,False,124.912,"LINESTRING (-8.5032142 41.1912494, -8.5031644 41.1910595, -8.5031355 41.1907418, -8.5030642 41.1906839, -8.5023729 41.1905706)",,,,,,
"[963074962, 54664452]",Rua do Mercado,residential,True,False,232.898,"LINESTRING (-8.5014971 41.1915773, -8.5009343 41.1909979, -8.5000963 41.1901668, -8.4999935 41.1901326, -8.4998665 41.1901577, -8.4997722 41.1902173, -8.4997068 41.190247)",,,,,,
184078327,Rua do Mercado,residential,True,False,35.207,"LINESTRING (-8.5014971 41.1915773, -8.5015686 41.191752, -8.5016645 41.1918647)",,,,,,
963074970,Avenida 25 de Abril,tertiary,False,True,21.65,"LINESTRING (-8.5024588 41.1925444, -8.5026252 41.1923953)",,,,,,
1208337196,Avenida 25 de Abril,tertiary,False,False,21.182,"LINESTRING (-8.5024588 41.1925444, -8.5022917 41.1926875)",,,,,,
54664478,Rua do Mercado,residential,True,False,101.451,"LINESTRING (-8.5024588 41.1925444, -8.5023988 41.1924341, -8.5017444 41.1918123)",,,,,,
963074969,Rua Mário Cal Brandão,tertiary,True,False,19.619,"LINESTRING (-8.5024588 41.1925444, -8.5024965 41.1926286, -8.5025727 41.1926948)",,,,,,
963074970,Avenida 25 de Abril,tertiary,False,False,21.65,"LINESTRING (-8.5026252 41.1923953, -8.5024588 41.1925444)",,,,,,
"[963074970, 156513646]",Avenida 25 de Abril,tertiary,False,True,109.638,"LINESTRING (-8.5026252 41.1923953, -8.5027529 41.1922783, -8.5034654 41.1916387)",,,,,,
54664282,Rua Mário Cal Brandão,tertiary,True,False,26.548,"LINESTRING (-8.5027375 41.1928675, -8.5026155 41.1926471)",,,,,,
1208337195,Rua Mário Cal Brandão,tertiary,False,False,9.049,"LINESTRING (-8.5027375 41.1928675, -8.5028053 41.1929309)",,,,,,
1208337194,Rua Mário Cal Brandão,tertiary,False,False,13.968,"LINESTRING (-8.5028053 41.1929309, -8.5028878 41.1930401)",,,,,,
1208337195,Rua Mário Cal Brandão,tertiary,False,True,9.049,"LINESTRING (-8.5028053 41.1929309, -8.5027375 41.1928675)",,,,,,
54664483,,tertiary,True,False,46.087,"LINESTRING (-8.5033356 41.1929272, -8.5031556 41.1929779, -8.5029804 41.1929714, -8.5028053 41.1929309)",,,,,,
1208337193,,secondary,True,False,26.014,"LINESTRING (-8.5033356 41.1929272, -8.5033101 41.1929688, -8.5032955 41.193015, -8.5032933 41.1930621, -8.5033031 41.1931074, -8.5033253 41.193152)",roundabout,,,,,
1208337194,Rua Mário Cal Brandão,tertiary,False,True,13.968,"LINESTRING (-8.5028878 41.1930401, -8.5028053 41.1929309)",,,,,,
156514053,,tertiary,True,False,40.599999999999994,"LINESTRING (-8.5028878 41.1930401, -8.5031138 41.1930476, -8.5032125 41.1930718, -8.5033253 41.193152)",,,,,,
184078314,Rua Mário Cal Brandão,tertiary,False,False,63.246,"LINESTRING (-8.5028878 41.1930401, -8.5030696 41.1933637, -8.5032219 41.1935485)",,,,,,
184078318,Rua Mário Cal Brandão,tertiary_link,True,False,23.526,"LINESTRING (-8.5022917 41.1926875, -8.5025727 41.1926948)",,,,,,
963074968,Avenida 25 de Abril,tertiary,False,False,84.975,"LINESTRING (-8.5022917 41.1926875, -8.5016513 41.1932806)",,,,,,
1208337196,Avenida 25 de Abril,tertiary,False,True,21.182,"LINESTRING (-8.5022917 41.1926875, -8.5024588 41.1925444)",,,,,,
184078311,Avenida Primeiro de Maio,residential,False,False,42.871,"LINESTRING (-8.5011891 41.192592, -8.501235 41.192976)",,,,,,
54664482,Rua das Flores,residential,False,False,78.24,"LINESTRING (-8.5011891 41.192592, -8.500401 41.1928456, -8.5003236 41.1928388)",,,,,,
184078311,Avenida Primeiro de Maio,residential,False,True,157.472,"LINESTRING (-8.5011891 41.192592, -8.5011514 41.1922716, -8.5011014 41.1920665, -8.5008773 41.191619, -8.5007284 41.1913551, -8.500666 41.1912435)",,,,,,
54664479,,residential,False,True,39.403000000000006,"LINESTRING (-8.5008096 41.19312, -8.500972 41.1930388, -8.501235 41.192976)",,,,,,
184078311,Avenida Primeiro de Maio,residential,False,False,26.167,"LINESTRING (-8.501235 41.192976, -8.5012728 41.1932096)",,,,,,
184078311,Avenida Primeiro de Maio,residential,False,True,42.871,"LINESTRING (-8.501235 41.192976, -8.5011891 41.192592)",,,,,,
54664479,,residential,False,False,39.403000000000006,"LINESTRING (-8.501235 41.192976, -8.500972 41.1930388, -8.5008096 41.19312)",,,,,,
54664484,Rua das Olaias,residential,False,False,171.64600000000002,"LINESTRING (-8.500666 41.1912435, -8.5006048 41.1912694, -8.4989502 41.1919694, -8.4988779 41.192)",,,,,,
184078311,Avenida Primeiro de Maio,residential,False,False,157.472,"LINESTRING (-8.500666 41.1912435, -8.5007284 41.1913551, -8.5008773 41.191619, -8.5011014 41.1920665, -8.5011514 41.1922716, -8.5011891 41.192592)",,,,,,
54664468,Avenida 5 de Outubro,secondary,True,False,140.156,"LINESTRING (-8.4981628 41.1906553, -8.4981056 41.1905856, -8.4975759 41.1895911, -8.4975584 41.1895311, -8.4975529 41.1894856)",,,,,,
743533008,,secondary,True,False,7.934,"LINESTRING (-8.4981628 41.1906553, -8.4981173 41.1906625, -8.4980774 41.190683)",roundabout,,,,,
741788912,,secondary,True,False,7.968999999999999,"LINESTRING (-8.4982517 41.190811, -8.4982774 41.1907813, -8.4982863 41.1907457)",roundabout,,,,,
54664456,Avenida Emídio Navarro,secondary,True,False,45.501000000000005,"LINESTRING (-8.4980516 41.1907127, -8.4979613 41.1907308, -8.4975405 41.1908515)",,,,,2,
156513928,,secondary,True,False,7.959,"LINESTRING (-8.4980516 41.1907127, -8.4980428 41.1907479, -8.4980525 41.1907829)",roundabout,,,,,
156513928,,secondary,True,False,11.927,"LINESTRING (-8.4980525 41.1907829, -8.4980793 41.1908124, -8.4981184 41.1908317, -8.4981658 41.1908386)",roundabout,,,,,
54664431,Avenida 5 de Outubro,secondary,True,False,142.507,"LINESTRING (-8.4981658 41.1908386, -8.4982227 41.1909272, -8.4987468 41.1919068, -8.4988146 41.1920233)",,,,,,
743533007,,secondary,True,False,7.971,"LINESTRING (-8.4981658 41.1908386, -8.4982123 41.1908313, -8.4982517 41.190811)",roundabout,,,,,
106771768,Avenida 5 de Outubro,secondary,True,False,108.809,"LINESTRING (-8.4994161 41.1928908, -8.4988779 41.192)",,,,,,
156514031,,secondary_link,False,False,9.979,"LINESTRING (-8.4994161 41.1928908, -8.4993059 41.1929251)",,,,,,
156513943,,secondary_link,False,False,5.896,"LINESTRING (-8.4988779 41.192, -8.4988146 41.1920233)",,,,,,
54664484,Rua das Olaias,residential,False,True,171.64600000000002,"LINESTRING (-8.4988779 41.192, -8.4989502 41.1919694, -8.5006048 41.1912694, -8.500666 41.1912435)",,,,,,
106771768,Avenida 5 de Outubro,secondary,True,False,142.352,"LINESTRING (-8.4988779 41.192, -8.4988161 41.1918864, -8.4982834 41.1909128, -8.4982517 41.190811)",,,,,,
184078323,Rua das Flores,residential,False,True,42.279,"LINESTRING (-8.4999288 41.1930357, -8.5003105 41.192901, -8.5003236 41.1928388)",,,,,,
54664463,Rua de Portugal,residential,False,False,29.433,"LINESTRING (-8.4986841 41.192573, -8.4983599 41.1926757)",,,,,,
156513949,,residential,False,False,57.52,"LINESTRING (-8.4986841 41.192573, -8.4989246 41.1930576)",,,,,,
54664463,Rua de Portugal,residential,False,True,32.859,"LINESTRING (-8.4986841 41.192573, -8.4989298 41.1925022, -8.4990487 41.1924634)",,,,,,
54664482,Rua das Flores,residential,False,False,34.035,"LINESTRING (-8.5003236 41.1928388, -8.500261 41.1928041, -8.5001334 41.1925759)",,,,,,
54664482,Rua das Flores,residential,False,True,78.24,"LINESTRING (-8.5003236 41.1928388, -8.500401 41.1928456, -8.5011891 41.192592)",,,,,,
