osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref
1259263073,True,1,trunk_link,40,False,16.494,"LINESTRING (-8.2329946 40.3076701, -8.2331289 40.3077774)",
141134174,False,2,tertiary,,False,11.193,"LINESTRING (-8.2330408 40.3082448, -8.2330961 40.3081534)",
1259263073,True,1,trunk_link,40,False,32.579,"LINESTRING (-8.2331289 40.3077774, -8.2334517 40.3079363)",
141134134,True,1,tertiary_link,,False,43.215,"LINESTRING (-8.2331289 40.3077774, -8.2331593 40.3078402, -8.2331696 40.3078864, -8.2331699 40.3079467, -8.2331582 40.3079981, -8.2330961 40.3081534)",
141134133,False,2,tertiary,,False,249.04399999999998,"LINESTRING (-8.2318003 40.3069049, -8.231726 40.3070438, -8.2317907 40.3075785, -8.2317432 40.308132, -8.23178 40.3082147, -8.2318283 40.3082699, -8.2319034 40.3083292, -8.2319597 40.3083578, -8.232049 40.3083937, -8.2321421 40.3084028, -8.2322501 40.3084019, -8.2323406 40.3083885, -8.232439 40.3083499, -8.2326979 40.308173, -8.2327594 40.3081362)",
404323975,False,,primary,,False,383.54200000000003,"LINESTRING (-8.2318003 40.3069049, -8.2317605 40.3068745, -8.2316437 40.3067523, -8.2316022 40.3067198, -8.2311356 40.3064832, -8.2310803 40.3064511, -8.2307412 40.3062335, -8.2306786 40.3062058, -8.2306189 40.3061902, -8.230568 40.3061802, -8.2305177 40.3061828, -8.2303832 40.3062024, -8.2302944 40.3062158, -8.2302391 40.3062202, -8.2301816 40.3062134, -8.2301125 40.3061936, -8.2300484 40.3061647, -8.229996 40.3061225, -8.2299625 40.3060859, -8.2299393 40.3060482, -8.2299178 40.3059964, -8.229916 40.3059139, -8.2299247 40.3058517, -8.2299465 40.3058029, -8.2300455 40.3056464, -8.2300761 40.3055698, -8.2300877 40.3054866, -8.2300706 40.3050238, -8.2300202 40.3043845)",EN 2
404323975,False,,primary,,True,34.078,"LINESTRING (-8.2297618 40.3035667, -8.2298826 40.303859)",EN 2
981955985,False,,residential,,False,128.74900000000002,"LINESTRING (-8.2297618 40.3035667, -8.2297088 40.303556, -8.2296384 40.3035456, -8.2295706 40.3035205, -8.229553 40.3034994, -8.2295497 40.3034754, -8.2296053 40.3033495, -8.2296783 40.3031149, -8.2297426 40.3028697, -8.2298138 40.3026714, -8.2298069 40.3026523, -8.2296797 40.3026113)",
141134174,False,2,tertiary,,True,11.193,"LINESTRING (-8.2330961 40.3081534, -8.2330408 40.3082448)",
141134172,True,1,tertiary_link,,False,39.613,"LINESTRING (-8.2330961 40.3081534, -8.2332086 40.3080425, -8.2332605 40.3080049, -8.233328 40.3079757, -8.2333984 40.3079516, -8.2334517 40.3079363)",
