osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,width
144814469,,,residential,,,True,False,26.12,"LINESTRING (-25.6707992 37.7503543, -25.6707319 37.7501255)",Rua Cidade da Ribeira Grande,
184139026,,,residential,,,False,False,18.962,"LINESTRING (-25.6707992 37.7503543, -25.6705936 37.7504058)",,
104182374,,,residential,,,False,True,68.416,"LINESTRING (-25.671083 37.7514351, -25.6703054 37.7514587)",Rua Ilha Terceira,
104182374,,,residential,,,False,False,50.099999999999994,"LINESTRING (-25.671083 37.7514351, -25.6712104 37.7514147, -25.6716403 37.7513411)",Rua Ilha Terceira,
144814469,,,residential,,,True,False,122.74900000000001,"LINESTRING (-25.671083 37.7514351, -25.6709839 37.7510293, -25.6707992 37.7503543)",Rua Cidade da Ribeira Grande,
104182374,,,residential,,,False,True,8.825,"LINESTRING (-25.6717384 37.7513243, -25.6716403 37.7513411)",Rua Ilha Terceira,
104182374,,,residential,,,False,False,54.144,"LINESTRING (-25.6689196 37.751502, -25.6695351 37.7514859)",Rua Ilha Terceira,
257038832,1,,residential,,,False,False,56.073,"LINESTRING (-25.6689196 37.751502, -25.6690549 37.7519948)",Rua Dr. Alberto Carlos Paula de Oliveira,
257038832,1,,residential,,,False,True,39.46,"LINESTRING (-25.6689196 37.751502, -25.6688244 37.7511552)",Rua Dr. Alberto Carlos Paula de Oliveira,
46922742,,,residential,,,True,False,20.36,"LINESTRING (-25.67414 37.7434192, -25.6739208 37.7434782)",Rua São Francisco Xavier,
26411024,,,residential,50,,True,False,24.049,"LINESTRING (-25.6697885 37.7432671, -25.6700425 37.7431869)",Rua Doutor Aristides Moreira da Mota,4.5
88562186,,,residential,,,False,False,49.116,"LINESTRING (-25.6777776 37.7432331, -25.6773577 37.7435244)",Rua Dr. Armando Narciso,
1095027789,3,,secondary,50,,False,True,41.791,"LINESTRING (-25.6729266 37.74593, -25.6724703 37.7460352)",Rua de São Joaquim,
"[222584000, 545004060, 1189453351]",3,,secondary,50,,False,False,164.125,"LINESTRING (-25.6729266 37.74593, -25.6729983 37.7459143, -25.6733792 37.7458226, -25.6734878 37.7457981, -25.6737661 37.7457354, -25.6740887 37.74566, -25.6741369 37.7456476, -25.6742878 37.7456123, -25.674507 37.7455628, -25.674722 37.7455285)",Rua de São Joaquim,
26411024,,,residential,50,,True,False,37.409,"LINESTRING (-25.6693711 37.7433322, -25.6697885 37.7432671)",Rua Doutor Aristides Moreira da Mota,4.5
60912994,,,residential,,,True,False,214.553,"LINESTRING (-25.6693711 37.7433322, -25.6697615 37.7445875, -25.6697913 37.7446852, -25.6699538 37.7452059)",Rua de Sant'Anna,
60748960,,,residential,,,True,False,172.269,"LINESTRING (-25.6692892 37.7448717, -25.6690474 37.7439781, -25.6688997 37.7433535)",Rua José Maria Raposo Amaral,
39447749,,,residential,,,True,False,6.803,"LINESTRING (-25.668364 37.7433753, -25.6684409 37.7433686)",Rua Doutor Guilherme Poças,
104182374,,,residential,,,False,False,35.669,"LINESTRING (-25.6699 37.7514711, -25.6703054 37.7514587)",Rua Ilha Terceira,
104182374,,,residential,,,False,True,32.124,"LINESTRING (-25.6699 37.7514711, -25.6695351 37.7514859)",Rua Ilha Terceira,
144809553,,,residential,,,False,True,29.934,"LINESTRING (-25.6699 37.7514711, -25.6698988 37.7512019)",Rua Ilha das Flores,
257038832,1,,residential,,,False,False,39.46,"LINESTRING (-25.6688244 37.7511552, -25.6689196 37.751502)",Rua Dr. Alberto Carlos Paula de Oliveira,
88562187,,,residential,,,False,True,94.47099999999999,"LINESTRING (-25.6688244 37.7511552, -25.6698645 37.7511293, -25.6698984 37.7511287)",Rua Ilha do Faial,
222583477,1,,residential,,,False,True,186.161,"LINESTRING (-25.6688244 37.7511552, -25.6687442 37.7507952, -25.6685412 37.7499315, -25.6684686 37.7495052)",Rua Calço da Má Cara,
88562186,,,residential,,,False,True,49.116,"LINESTRING (-25.6773577 37.7435244, -25.6777776 37.7432331)",Rua Dr. Armando Narciso,
88562177,,,residential,,,False,True,165.19,"LINESTRING (-25.6773577 37.7435244, -25.6778711 37.7449009, -25.6778916 37.7449487)",Rua Engenheiro Canto Resende,
88562186,,,residential,,,False,False,67.289,"LINESTRING (-25.6773577 37.7435244, -25.6772224 37.7435824, -25.676752 37.7437387, -25.6766546 37.7437602)",Rua Dr. Armando Narciso,
88562172,,,residential,,,False,False,35.042,"LINESTRING (-25.6702965 37.7510327, -25.669898 37.7510387)",Praceta dos Açores,
"[144809553, 144809554, 88562174]",,,residential,,,False,False,128.768,"LINESTRING (-25.6702965 37.7510327, -25.6702876 37.7506095, -25.6701025 37.7506117, -25.6698929 37.7506161, -25.669898 37.7510387)","['Rua Ilha do Corvo', 'Travessa Ilha das Flores', 'Rua Ilha das Flores']",
88562174,,,residential,,,False,True,18.216,"LINESTRING (-25.6702965 37.7510327, -25.6702999 37.7511965)",Rua Ilha do Corvo,
46919407,,,residential,,,True,False,73.691,"LINESTRING (-25.6766546 37.7437602, -25.6763957 37.7431299)",Rua António Borges,
88562186,,,residential,,,False,True,67.289,"LINESTRING (-25.6766546 37.7437602, -25.676752 37.7437387, -25.6772224 37.7435824, -25.6773577 37.7435244)",Rua Dr. Armando Narciso,
88562174,,,residential,,,False,False,29.159,"LINESTRING (-25.6703054 37.7514587, -25.6702999 37.7511965)",Rua Ilha do Corvo,
104182374,,,residential,,,False,False,68.416,"LINESTRING (-25.6703054 37.7514587, -25.671083 37.7514351)",Rua Ilha Terceira,
104182374,,,residential,,,False,True,35.669,"LINESTRING (-25.6703054 37.7514587, -25.6699 37.7514711)",Rua Ilha Terceira,
39447749,,,residential,,,True,False,41.517,"LINESTRING (-25.6688997 37.7433535, -25.6693711 37.7433322)",Rua Doutor Guilherme Poças,
88562172,,,residential,,,False,True,35.042,"LINESTRING (-25.669898 37.7510387, -25.6702965 37.7510327)",Praceta dos Açores,
"[144809553, 144809554, 88562174]",,,residential,,,False,True,128.768,"LINESTRING (-25.669898 37.7510387, -25.6698929 37.7506161, -25.6701025 37.7506117, -25.6702876 37.7506095, -25.6702965 37.7510327)","['Rua Ilha do Corvo', 'Travessa Ilha das Flores', 'Rua Ilha das Flores']",
144809553,,,residential,,,False,False,10.008,"LINESTRING (-25.669898 37.7510387, -25.6698984 37.7511287)",Rua Ilha das Flores,
88562174,,,residential,,,False,False,18.216,"LINESTRING (-25.6702999 37.7511965, -25.6702965 37.7510327)",Rua Ilha do Corvo,
88562174,,,residential,,,False,True,29.159,"LINESTRING (-25.6702999 37.7511965, -25.6703054 37.7514587)",Rua Ilha do Corvo,
88562196,,,residential,,,False,False,35.269999999999996,"LINESTRING (-25.6702999 37.7511965, -25.6699481 37.7512019, -25.6698988 37.7512019)",Praceta dos Açores,
92823911,,,residential,,,False,True,7.236,"LINESTRING (-25.6768365 37.7490471, -25.6767579 37.7490664)",Rua Manuel António Vasconcelos,
26644803,1,,residential,50,,True,False,119.118,"LINESTRING (-25.6768365 37.7490471, -25.6767111 37.7487152, -25.6765906 37.7483945, -25.676574 37.7483554, -25.6764491 37.7480206)",Rua da Juventude,
92823911,,,residential,,,False,False,76.329,"LINESTRING (-25.6768365 37.7490471, -25.6769308 37.7490261, -25.6775288 37.7488785, -25.6776464 37.7488483, -25.6776655 37.7488434)",Rua Manuel António Vasconcelos,
"[958024281, 958024282, 92823911]",,,residential,,,False,False,58.795,"LINESTRING (-25.6776655 37.7488434, -25.677795 37.7488122, -25.6779678 37.7487704, -25.6783062 37.748692)",Rua Manuel António Vasconcelos,
92823911,,,residential,,,False,True,76.32900000000001,"LINESTRING (-25.6776655 37.7488434, -25.6776464 37.7488483, -25.6775288 37.7488785, -25.6769308 37.7490261, -25.6768365 37.7490471)",Rua Manuel António Vasconcelos,
179459662,,,residential,,,False,False,118.249,"LINESTRING (-25.6776655 37.7488434, -25.6776229 37.7487331, -25.6775379 37.7485131, -25.6774154 37.7481938, -25.6773046 37.7479085, -25.6772728 37.7478263)",Rua Sidónio Serpa,
179459663,,,residential,,,False,True,7.573,"LINESTRING (-25.6783062 37.748692, -25.6783315 37.7487571)",Rua Cidade de San Leandro,
179459663,,,residential,,,False,False,26.07,"LINESTRING (-25.6783062 37.748692, -25.6782576 37.7485659, -25.6782203 37.7484676)",Rua Cidade de San Leandro,
"[958024281, 958024282, 92823911]",,,residential,,,False,True,58.795,"LINESTRING (-25.6783062 37.748692, -25.6779678 37.7487704, -25.677795 37.7488122, -25.6776655 37.7488434)",Rua Manuel António Vasconcelos,
488194539,1,,residential,50,,True,False,147.367,"LINESTRING (-25.6764491 37.7480206, -25.6762821 37.7476047, -25.6762273 37.747453, -25.6759487 37.7467558)",Rua da Juventude,
1024092586,,,residential,,,False,True,75.576,"LINESTRING (-25.6764491 37.7480206, -25.6765711 37.7479913, -25.6771945 37.747844, -25.6772728 37.7478263)",Rua Professor Luciano Mota Vieira,
"[26644770, 950119941, 950119942]",,,residential,,,False,True,78.368,"LINESTRING (-25.6779603 37.7495421, -25.6776868 37.7496104, -25.6776578 37.7496171, -25.6776244 37.7496247, -25.677552 37.7496437, -25.6772828 37.7497122, -25.6772691 37.7497153, -25.6771099 37.7497531)",Rua Arcanjo Lar,
"[875612627, 875612628]",,,residential,50,,False,False,38.203,"LINESTRING (-25.6779603 37.7495421, -25.6780522 37.7496253, -25.6780768 37.7496475, -25.6782495 37.7497985)",Rua Cidade de Fall River,
"[875612627, 875612628]",,,residential,50,,False,True,38.203,"LINESTRING (-25.6782495 37.7497985, -25.6780768 37.7496475, -25.6780522 37.7496253, -25.6779603 37.7495421)",Rua Cidade de Fall River,
104182374,,,residential,,,False,False,32.124,"LINESTRING (-25.6695351 37.7514859, -25.6699 37.7514711)",Rua Ilha Terceira,
104182374,,,residential,,,False,True,54.144,"LINESTRING (-25.6695351 37.7514859, -25.6689196 37.751502)",Rua Ilha Terceira,
222715371,,,residential,,,False,True,45.86,"LINESTRING (-25.6695351 37.7514859, -25.6696356 37.7518906)",Rua Ilha de São Miguel,
145300750,,,residential,,,False,True,52.353,"LINESTRING (-25.6696356 37.7518906, -25.6690549 37.7519948)",Rua Ilha Graciosa,
222715371,,,residential,,,False,False,45.86,"LINESTRING (-25.6696356 37.7518906, -25.6695351 37.7514859)",Rua Ilha de São Miguel,
145300750,,,residential,,,False,False,52.353,"LINESTRING (-25.6690549 37.7519948, -25.6696356 37.7518906)",Rua Ilha Graciosa,
257038832,1,,residential,,,False,True,56.073,"LINESTRING (-25.6690549 37.7519948, -25.6689196 37.751502)",Rua Dr. Alberto Carlos Paula de Oliveira,
130085834,,,residential,,,False,True,154.71599999999998,"LINESTRING (-25.6751615 37.7440975, -25.6756577 37.7453038, -25.6756838 37.7453751, -25.6757006 37.7454219)",Rua Doutor Jacinto Soares de Albergaria,
130085834,,,residential,,,False,False,154.71599999999998,"LINESTRING (-25.6757006 37.7454219, -25.6756838 37.7453751, -25.6756577 37.7453038, -25.6751615 37.7440975)",Rua Doutor Jacinto Soares de Albergaria,
"[321548690, 488194557]","['2', '3']",,secondary,50,,False,True,134.829,"LINESTRING (-25.6757006 37.7454219, -25.6762538 37.7453495, -25.6764281 37.745322, -25.6766809 37.7452729, -25.6770434 37.7451936, -25.6771962 37.7451602)",Avenida Antero de Quental,9.5
1095027787,3,,secondary,50,,False,False,21.768,"LINESTRING (-25.6757006 37.7454219, -25.6755883 37.745435, -25.6755309 37.7454408, -25.6754554 37.7454489)",Avenida Antero de Quental,
222583477,1,,residential,,,False,True,45.764,"LINESTRING (-25.6684686 37.7495052, -25.668393 37.749098)",Rua Calço da Má Cara,
39857022,1,,residential,,,False,True,32.717,"LINESTRING (-25.6684686 37.7495052, -25.6683824 37.7494482, -25.6682855 37.7494173, -25.6682146 37.7494136, -25.6681327 37.7494291)",Caminho da Levada,
222583477,1,,residential,,,False,False,186.161,"LINESTRING (-25.6684686 37.7495052, -25.6685412 37.7499315, -25.6687442 37.7507952, -25.6688244 37.7511552)",Rua Calço da Má Cara,
183972226,,,residential,,,True,False,43.35,"LINESTRING (-25.6681327 37.7494291, -25.668393 37.749098)",,
39857022,1,,residential,,,False,False,32.717,"LINESTRING (-25.6681327 37.7494291, -25.6682146 37.7494136, -25.6682855 37.7494173, -25.6683824 37.7494482, -25.6684686 37.7495052)",Caminho da Levada,
39857022,1,,residential,,,False,True,134.561,"LINESTRING (-25.6681327 37.7494291, -25.6679846 37.749533, -25.6678847 37.7496482, -25.667664 37.7500463, -25.6675791 37.7501886, -25.6674726 37.7503938, -25.6674558 37.750493)",Caminho da Levada,
144814470,,,residential,,,False,False,28.325,"LINESTRING (-25.6707319 37.7501255, -25.67042 37.7501893)",Rua Cidade Praia da Vitória,
144814470,,,residential,,,False,True,56.02,"LINESTRING (-25.6707319 37.7501255, -25.671344 37.7499856)",Rua Cidade Praia da Vitória,
"[543651288, 488199868]","['2', '3']",EN 4-1ª,secondary,,,True,False,146.40699999999998,"LINESTRING (-25.6734978 37.7519233, -25.6735212 37.7518676, -25.6735827 37.7517132, -25.6741285 37.7508712, -25.6741735 37.7508052, -25.6742185 37.7507392)",,
1024092586,,,residential,,,False,True,58.826,"LINESTRING (-25.6772728 37.7478263, -25.6779065 37.7476566)",Rua Professor Luciano Mota Vieira,
179459662,,,residential,,,False,True,118.24900000000001,"LINESTRING (-25.6772728 37.7478263, -25.6773046 37.7479085, -25.6774154 37.7481938, -25.6775379 37.7485131, -25.6776229 37.7487331, -25.6776655 37.7488434)",Rua Sidónio Serpa,
1024092586,,,residential,,,False,False,75.576,"LINESTRING (-25.6772728 37.7478263, -25.6771945 37.747844, -25.6765711 37.7479913, -25.6764491 37.7480206)",Rua Professor Luciano Mota Vieira,
179459663,,,residential,,,False,True,60.256,"LINESTRING (-25.6779065 37.7476566, -25.6781098 37.7481741)",Rua Cidade de San Leandro,
1024092586,,,residential,,,False,False,58.826,"LINESTRING (-25.6779065 37.7476566, -25.6772728 37.7478263)",Rua Professor Luciano Mota Vieira,
39447749,,,residential,,,True,False,40.377,"LINESTRING (-25.6684409 37.7433686, -25.6688997 37.7433535)",Rua Doutor Guilherme Poças,
60912993,,,residential,,,True,False,223.55100000000002,"LINESTRING (-25.6684409 37.7433686, -25.6685646 37.7439074, -25.6687862 37.7449306, -25.6688287 37.7449634, -25.6689001 37.7449643, -25.6692892 37.7448717)",Rua da Boa Vista,
39857022,1,,residential,,,False,False,179.06900000000002,"LINESTRING (-25.6670235 37.7520665, -25.6670435 37.7519663, -25.6673884 37.7507185, -25.6674558 37.750493)",Caminho da Levada,
183971984,,,residential,,,False,False,17.741,"LINESTRING (-25.6705773 37.7456843, -25.67053 37.7455292)",Rua Dr. Carlos da Silva Resende Carreiro,
60912994,,,residential,,,True,False,45.698,"LINESTRING (-25.6699538 37.7452059, -25.6700612 37.745608)",Rua de Sant'Anna,
"[183971984, 222714895]",,,residential,,,False,True,84.39699999999999,"LINESTRING (-25.6699538 37.7452059, -25.670319 37.7451443, -25.670391 37.745143, -25.670432 37.7451805, -25.67053 37.7455292)","['Rua Cícero Medeiros', 'Rua Dr. Carlos da Silva Resende Carreiro']",
183971983,,,residential,,,False,True,42.141,"LINESTRING (-25.67053 37.7455292, -25.6700612 37.745608)",Rua Manuel Ferreira de Almeida,
183971984,,,residential,,,False,True,17.741,"LINESTRING (-25.67053 37.7455292, -25.6705773 37.7456843)",Rua Dr. Carlos da Silva Resende Carreiro,
"[183971984, 222714895]",,,residential,,,False,False,84.39699999999999,"LINESTRING (-25.67053 37.7455292, -25.670432 37.7451805, -25.670391 37.745143, -25.670319 37.7451443, -25.6699538 37.7452059)","['Rua Cícero Medeiros', 'Rua Dr. Carlos da Silva Resende Carreiro']",
183971983,,,residential,,,False,False,42.141,"LINESTRING (-25.6700612 37.745608, -25.67053 37.7455292)",Rua Manuel Ferreira de Almeida,
60912994,,,residential,,,True,False,107.686,"LINESTRING (-25.6700612 37.745608, -25.670127 37.7458229, -25.6701921 37.7460671, -25.6702913 37.7464408, -25.670336 37.7465512)",Rua de Sant'Anna,
222583477,1,,residential,,,False,False,45.764,"LINESTRING (-25.668393 37.749098, -25.6684686 37.7495052)",Rua Calço da Má Cara,
46922647,1,,residential,,,True,False,71.153,"LINESTRING (-25.668393 37.749098, -25.6683379 37.7487624, -25.6682777 37.7484647)",Rua da Arquinha,
184139026,,,residential,,,False,True,18.962,"LINESTRING (-25.6705936 37.7504058, -25.6707992 37.7503543)",,
"[958573264, 185697863]",,,residential,,,False,False,153.21300000000002,"LINESTRING (-25.6688542 37.7479151, -25.6687118 37.7472908, -25.6685882 37.7467484, -25.6685675 37.7466576, -25.6685579 37.7466157, -25.6685501 37.7465585)",Travessa João Carlos Scholtze,
144809553,,,residential,,,False,False,8.14,"LINESTRING (-25.6698984 37.7511287, -25.6698988 37.7512019)",Rua Ilha das Flores,
144809553,,,residential,,,False,True,10.008,"LINESTRING (-25.6698984 37.7511287, -25.669898 37.7510387)",Rua Ilha das Flores,
88562187,,,residential,,,False,False,94.47099999999999,"LINESTRING (-25.6698984 37.7511287, -25.6698645 37.7511293, -25.6688244 37.7511552)",Rua Ilha do Faial,
144809553,,,residential,,,False,False,29.934,"LINESTRING (-25.6698988 37.7512019, -25.6699 37.7514711)",Rua Ilha das Flores,
144809553,,,residential,,,False,True,8.14,"LINESTRING (-25.6698988 37.7512019, -25.6698984 37.7511287)",Rua Ilha das Flores,
88562196,,,residential,,,False,True,35.269999999999996,"LINESTRING (-25.6698988 37.7512019, -25.6699481 37.7512019, -25.6702999 37.7511965)",Praceta dos Açores,
259096096,3,,secondary,50,,False,True,130.933,"LINESTRING (-25.670336 37.7465512, -25.6704436 37.7465268, -25.6706293 37.7464759, -25.6711831 37.7463354, -25.6717575 37.7462009)",Rua José Jácome Correia,
544999497,3,,secondary,50,,False,False,56.593,"LINESTRING (-25.670336 37.7465512, -25.6700517 37.7466116, -25.6698896 37.7466338, -25.6697049 37.7466373)",Rua José do Canto,
