osmid,bridge,oneway,lanes,highway,reversed,length,geometry,name,junction,maxspeed,tunnel,access
47234080,,False,,residential,False,34.772,"LINESTRING (-9.1845104 38.7938437, -9.1846776 38.7938175, -9.1847929 38.7938133, -9.1849066 38.7938279)",Rua da Arroja,,,,
1007904038,,False,,residential,True,22.156,"LINESTRING (-9.1841166 38.7937759, -9.1842246 38.7939565)",Rua Combatentes do Ultramar,,50,,
1109165821,,False,,residential,False,24.262,"LINESTRING (-9.1841166 38.7937759, -9.1839915 38.7935807)",Rua Combatentes do Ultramar,,50,,
155475856,,False,,residential,False,90.824,"LINESTRING (-9.1849066 38.7938279, -9.1841751 38.793243)",Rua da Arroja,,,,
47234080,,False,,residential,True,34.772,"LINESTRING (-9.1849066 38.7938279, -9.1847929 38.7938133, -9.1846776 38.7938175, -9.1845104 38.7938437)",Rua da Arroja,,,,
182899023,,True,,residential,False,20.901,"LINESTRING (-9.184377 38.7941213, -9.1844182 38.7939361)",Rua da Arroja,,,,
1007901909,,False,,residential,False,22.589,"LINESTRING (-9.184377 38.7941213, -9.1842246 38.7939565)",Rua Combatentes do Ultramar,,50,,
1007901909,,False,,residential,True,89.699,"LINESTRING (-9.184377 38.7941213, -9.1844171 38.7941695, -9.1845825 38.7943502, -9.1847483 38.7945096, -9.1848341 38.7946589, -9.1848929 38.7948106)",Rua Combatentes do Ultramar,,50,,
155475856,,False,,residential,True,90.824,"LINESTRING (-9.1841751 38.793243, -9.1849066 38.7938279)",Rua da Arroja,,,,
47235628,,False,,unclassified,True,454.24899999999997,"LINESTRING (-9.1841751 38.793243, -9.1841821 38.793217, -9.1846873 38.7929979, -9.1849798 38.7928553, -9.1836178 38.7901821, -9.1831051 38.7904155)",,,50,,
801318973,,False,,residential,False,29.869,"LINESTRING (-9.1841751 38.793243, -9.1840164 38.7932954, -9.1838713 38.7933678)",Largo Mateus Gregório Rodrigues da Costa,,,,
47235628,,False,,unclassified,False,454.24899999999997,"LINESTRING (-9.1831051 38.7904155, -9.1836178 38.7901821, -9.1849798 38.7928553, -9.1846873 38.7929979, -9.1841821 38.793217, -9.1841751 38.793243)",,,50,,
931891267,,False,,residential,True,14.967,"LINESTRING (-9.1819127 38.7901354, -9.1819133 38.7900008)",Rua do Neto,,50,,
47235633,,True,,residential,False,89.17699999999999,"LINESTRING (-9.1819127 38.7901354, -9.1820663 38.790045, -9.1826424 38.7897059, -9.1827338 38.7896521)",Rua Coronel Ferreira Simas,,50,,
47235634,,True,,residential,False,123.387,"LINESTRING (-9.1827338 38.7896521, -9.1827156 38.7896328, -9.1826736 38.7895883, -9.1820258 38.7889023, -9.1819584 38.788831, -9.1818539 38.7887925)",Rua Luís de Camões,,50,,
47235640,,True,,residential,False,52.943,"LINESTRING (-9.1827338 38.7896521, -9.1828424 38.7895891, -9.1832238 38.7893678)",Rua Coronel Ferreira Simas,,50,,
47235642,,False,2,residential,False,26.857,"LINESTRING (-9.1818539 38.7887925, -9.1818589 38.789034)",Rua do Espírito Santo,,50,,
47235642,,False,2,residential,True,44.896,"LINESTRING (-9.1818539 38.7887925, -9.1818321 38.7885101, -9.1818308 38.7884576, -9.1818142 38.7883905)",Rua do Espírito Santo,,50,,
47235661,,False,,residential,True,191.96800000000002,"LINESTRING (-9.1818539 38.7887925, -9.1808783 38.7888389, -9.1806698 38.7888369, -9.1805293 38.7888759, -9.1803163 38.7887183, -9.1807166 38.7883846)",Rua da Memória,,50,,
47235634,,True,,residential,False,62.543,"LINESTRING (-9.1831638 38.7901038, -9.1827338 38.7896521)",Rua Luís de Camões,,50,,
"[47235636, 47235637]",,False,,residential,"[False, True]",158.543,"LINESTRING (-9.1831638 38.7901038, -9.1840887 38.7895757, -9.184119 38.7895367, -9.1840581 38.7892502, -9.1839928 38.7891484, -9.1839305 38.7890819)","['Rua Nampula', 'Rua da Fonte']",,50,,
"[47235632, 1135992346]",,True,,residential,False,131.898,"LINESTRING (-9.1831638 38.7901038, -9.1827057 38.7903739, -9.1825868 38.7904402, -9.1825426 38.790448, -9.1824903 38.7904423, -9.1822563 38.7903519, -9.1819726 38.7901695, -9.1819127 38.7901354)","['Rua António Maria Bravo', 'Rua da Fonte']",,50,,
47235637,,False,,residential,False,18.661,"LINESTRING (-9.1839305 38.7890819, -9.1838065 38.7889447)",Rua Nampula,,50,,
"[47235636, 47235637]",,False,,residential,"[False, True]",158.543,"LINESTRING (-9.1839305 38.7890819, -9.1839928 38.7891484, -9.1840581 38.7892502, -9.184119 38.7895367, -9.1840887 38.7895757, -9.1831638 38.7901038)","['Rua Nampula', 'Rua da Fonte']",,50,,
47235637,,False,,residential,True,18.661,"LINESTRING (-9.1838065 38.7889447, -9.1839305 38.7890819)",Rua Nampula,,50,,
47235637,,False,,residential,False,60.616,"LINESTRING (-9.1838065 38.7889447, -9.1834438 38.7885707, -9.1833632 38.788614)",Rua Nampula,,50,,
47235639,,False,,residential,True,75.59400000000001,"LINESTRING (-9.1838065 38.7889447, -9.1836635 38.7890152, -9.1831963 38.7892618, -9.1832238 38.7893678)",Rua Coronel Ferreira Simas,,50,,
47235637,,False,,residential,True,36.908,"LINESTRING (-9.1830127 38.7888025, -9.1833632 38.788614)",Rua Nampula,,50,,
1173784391,,True,,residential,False,13.956,"LINESTRING (-9.1830127 38.7888025, -9.1829178 38.7887011)",Rua Nampula,,50,,
47235637,,False,,residential,False,74.991,"LINESTRING (-9.1830127 38.7888025, -9.1828832 38.7888874, -9.1828564 38.7888799, -9.1826194 38.7886065, -9.1824674 38.7884575)",Rua Nampula,,50,,
47235637,,False,,residential,False,57.189,"LINESTRING (-9.1824674 38.7884575, -9.182421 38.7884491, -9.1819841 38.7883963, -9.1818142 38.7883905)",Rua Nampula,,50,,
47235637,,False,,residential,True,74.991,"LINESTRING (-9.1824674 38.7884575, -9.1826194 38.7886065, -9.1828564 38.7888799, -9.1828832 38.7888874, -9.1830127 38.7888025)",Rua Nampula,,50,,
47235637,,False,,residential,True,57.189,"LINESTRING (-9.1818142 38.7883905, -9.1819841 38.7883963, -9.182421 38.7884491, -9.1824674 38.7884575)",Rua Nampula,,50,,
47235642,,False,2,residential,False,44.896,"LINESTRING (-9.1818142 38.7883905, -9.1818308 38.7884576, -9.1818321 38.7885101, -9.1818539 38.7887925)",Rua do Espírito Santo,,50,,
47235642,,False,2,residential,True,52.662,"LINESTRING (-9.1818142 38.7883905, -9.1817889 38.7883039, -9.1817691 38.7881791, -9.1817465 38.7880992, -9.1817222 38.7880133, -9.181699 38.7879259)",Rua do Espírito Santo,,50,,
47235638,,True,,residential,False,72.31099999999999,"LINESTRING (-9.1832238 38.7893678, -9.1833314 38.7893949, -9.1839305 38.7890819)",Rua Coronel Ferreira Simas,,50,,
47235639,,False,,residential,False,75.594,"LINESTRING (-9.1832238 38.7893678, -9.1831963 38.7892618, -9.1836635 38.7890152, -9.1838065 38.7889447)",Rua Coronel Ferreira Simas,,50,,
47235642,,False,2,residential,True,26.857,"LINESTRING (-9.1818589 38.789034, -9.1818539 38.7887925)",Rua do Espírito Santo,,50,,
47235660,,False,,residential,True,124.952,"LINESTRING (-9.1818589 38.789034, -9.1807479 38.7891171, -9.1805937 38.7891551, -9.1804319 38.7891752)",Rua Lourenço Marques,,50,,
881473683,,True,,residential,False,107.609,"LINESTRING (-9.1818589 38.789034, -9.1818619 38.7891327, -9.1819091 38.7899097, -9.1819133 38.7900008)",Rua do Espírito Santo,,50,,
931891267,,False,,residential,False,14.967,"LINESTRING (-9.1819133 38.7900008, -9.1819127 38.7901354)",Rua do Neto,,50,,
"[47235681, 77889030]",,True,,residential,False,162.76500000000001,"LINESTRING (-9.1819133 38.7900008, -9.181469 38.7900658, -9.1812133 38.7901029, -9.1809013 38.790146, -9.1808144 38.7901582, -9.1807181 38.7901717, -9.1805244 38.7901974, -9.1804506 38.7902133, -9.1803995 38.7902369, -9.1803511 38.7902688, -9.180325 38.7902933, -9.1802884 38.7903622, -9.1802489 38.7904591)","['Largo da Memória', 'Rua do Souto']",,,,
47235646,,False,2,residential,False,21.853,"LINESTRING (-9.1814366 38.7875678, -9.1816301 38.7876938)",Rua Doutor Manuel Simões Gomes Coelho,,50,,
47235646,,False,2,residential,True,34.318,"LINESTRING (-9.1814366 38.7875678, -9.18134 38.7875268, -9.1812819 38.7875022, -9.1810888 38.7874203)",Rua Doutor Manuel Simões Gomes Coelho,,50,,
47235685,,False,,residential,False,89.11500000000001,"LINESTRING (-9.1814366 38.7875678, -9.1815084 38.7874952, -9.1815729 38.7874407, -9.1823545 38.7872595)",Rua do Duque de Saldanha,,50,,
47235646,,False,2,residential,True,26.49,"LINESTRING (-9.181699 38.7879259, -9.1816301 38.7876938)",Rua Doutor Manuel Simões Gomes Coelho,,50,,
47235642,,False,2,residential,False,52.662,"LINESTRING (-9.181699 38.7879259, -9.1817222 38.7880133, -9.1817465 38.7880992, -9.1817691 38.7881791, -9.1817889 38.7883039, -9.1818142 38.7883905)",Rua do Espírito Santo,,50,,
"[24726936, 480854676, 25062220]",yes,False,2,residential,True,122.87,"LINESTRING (-9.181699 38.7879259, -9.1819388 38.7878788, -9.1820549 38.7878561, -9.1825229 38.7877769, -9.1826075 38.7877588, -9.1826625 38.7877433, -9.1827225 38.7877176, -9.1827691 38.7876931, -9.1828929 38.7876322, -9.1829632 38.7875939, -9.1830199 38.7875637)","['Rua Doutor Alexandre Braga', 'Rua Augusto Gil']",,,,
47235646,,False,2,residential,True,6.944,"LINESTRING (-9.1810888 38.7874203, -9.1810184 38.7873905)",Rua Doutor Manuel Simões Gomes Coelho,,50,,
47235644,,False,,residential,False,97.47999999999999,"LINESTRING (-9.1810888 38.7874203, -9.1809603 38.787519, -9.1806515 38.7877934, -9.1805349 38.7878813, -9.1803094 38.7880514)",Rua Gil Eanes,,50,,
47235646,,False,2,residential,False,34.318,"LINESTRING (-9.1810888 38.7874203, -9.1812819 38.7875022, -9.18134 38.7875268, -9.1814366 38.7875678)",Rua Doutor Manuel Simões Gomes Coelho,,50,,
47235644,,False,,residential,False,24.762999999999998,"LINESTRING (-9.1803094 38.7880514, -9.1801961 38.7881165, -9.180091 38.7881943)",Rua Gil Eanes,,50,,
47235644,,False,,residential,True,97.47999999999999,"LINESTRING (-9.1803094 38.7880514, -9.1805349 38.7878813, -9.1806515 38.7877934, -9.1809603 38.787519, -9.1810888 38.7874203)",Rua Gil Eanes,,50,,
47235661,,False,,residential,False,24.895,"LINESTRING (-9.1803094 38.7880514, -9.1803709 38.788097, -9.1805091 38.7882122)",Rua da Memória,,50,,
47235644,,False,,residential,False,50.094,"LINESTRING (-9.180091 38.7881943, -9.179766 38.7884712, -9.1797006 38.7885265)",Rua Gil Eanes,,50,,
47235644,,False,,residential,True,24.762999999999998,"LINESTRING (-9.180091 38.7881943, -9.1801961 38.7881165, -9.1803094 38.7880514)",Rua Gil Eanes,,50,,
47235670,,False,2,residential,False,36.604,"LINESTRING (-9.180091 38.7881943, -9.1800016 38.7881219, -9.1797958 38.7879589)",Rua Doutor Câmara Pestana,,50,,
47235644,,False,,residential,False,86.791,"LINESTRING (-9.1789271 38.7891272, -9.1786654 38.7893279, -9.1785021 38.7894557, -9.1782951 38.7895574, -9.17815 38.7896064)",Rua Gil Eanes,,50,,
47235644,,False,,residential,True,94.653,"LINESTRING (-9.1789271 38.7891272, -9.1790621 38.7890136, -9.1797006 38.7885265)",Rua Gil Eanes,,50,,
47235663,,False,,residential,False,117.119,"LINESTRING (-9.1789271 38.7891272, -9.1790319 38.7892011, -9.1792431 38.7892309, -9.179675 38.7889202, -9.1797109 38.7888324, -9.1797868 38.7887726, -9.1799198 38.7886764)",Rua Fernão Lopes,,50,,
47235644,,False,,residential,True,86.791,"LINESTRING (-9.17815 38.7896064, -9.1782951 38.7895574, -9.1785021 38.7894557, -9.1786654 38.7893279, -9.1789271 38.7891272)",Rua Gil Eanes,,50,,
182906132,,False,2,residential,False,29.327999999999996,"LINESTRING (-9.17815 38.7896064, -9.1782147 38.7896842, -9.1783192 38.7898346)",Rua Doutor Fernando da Cunha,,50,,
182906132,,False,2,residential,True,52.257,"LINESTRING (-9.17815 38.7896064, -9.1777648 38.7892801, -9.1777417 38.7892606)",Rua Doutor Fernando da Cunha,,50,,
47235646,,False,2,residential,False,29.316,"LINESTRING (-9.1805292 38.7871831, -9.1808263 38.7873091)",Rua Doutor Manuel Simões Gomes Coelho,,50,,
47235646,,False,2,residential,True,13.764,"LINESTRING (-9.1805292 38.7871831, -9.1803887 38.7871254)",Rua Doutor Manuel Simões Gomes Coelho,,50,,
47235671,,False,,residential,False,55.877,"LINESTRING (-9.1805292 38.7871831, -9.1800666 38.7875331)",Rua Doutor Sousa Martins,,50,,
47235646,,False,2,residential,True,29.316,"LINESTRING (-9.1808263 38.7873091, -9.1805292 38.7871831)",Rua Doutor Manuel Simões Gomes Coelho,,50,,
47235646,,False,2,residential,False,18.951,"LINESTRING (-9.1808263 38.7873091, -9.1809352 38.7873552, -9.1810184 38.7873905)",Rua Doutor Manuel Simões Gomes Coelho,,50,,
47235664,,False,,residential,True,63.547000000000004,"LINESTRING (-9.1808263 38.7873091, -9.1807523 38.7873688, -9.1803111 38.7877157)",Rua Doutor Ricardo Jorge,,50,,
47235647,,False,,tertiary,False,28.075,"LINESTRING (-9.1797098 38.7868441, -9.1794275 38.7867203)",Rua Doutor Manuel Simões Gomes Coelho,,,,
47235647,,False,,tertiary,True,12.009,"LINESTRING (-9.1797098 38.7868441, -9.1798306 38.786897)",Rua Doutor Manuel Simões Gomes Coelho,,,,
47235674,,False,,residential,False,50.243,"LINESTRING (-9.1797098 38.7868441, -9.1799799 38.7864443)",Rua Paiva Couceiro,,50,,
47235649,,True,,residential,False,29.605,"LINESTRING (-9.1778676 38.7873604, -9.1779361 38.7874094, -9.1781097 38.7875481)",Rua Viana da Mota,,50,,
182944344,,True,,tertiary,False,57.440999999999995,"LINESTRING (-9.1778676 38.7873604, -9.1777518 38.7874508, -9.1773994 38.787726)",Rua dos Bombeiros Voluntários,,50,,
47235650,,False,,residential,False,25.246,"LINESTRING (-9.1773994 38.787726, -9.1774587 38.7877732, -9.1776019 38.7878892)",Rua Júlio Dinis,,50,,
182944344,,True,,tertiary,False,85.11099999999999,"LINESTRING (-9.1773994 38.787726, -9.1767713 38.7882164, -9.176705 38.7882672)",Rua dos Bombeiros Voluntários,,50,,
47235653,,True,,tertiary,False,30.965,"LINESTRING (-9.176705 38.7882672, -9.1764576 38.7884681)",Rua dos Bombeiros Voluntários,,50,,
111765436,,False,,residential,False,28.209,"LINESTRING (-9.1781097 38.7875481, -9.177881 38.7877286)",Rua Viana da Mota,,,,
47235649,,True,,residential,False,107.763,"LINESTRING (-9.1781097 38.7875481, -9.1786463 38.7871201, -9.1786849 38.7870716, -9.1786889 38.7869268, -9.1786673 38.7868716, -9.1786255 38.7868397, -9.1785626 38.7867963)",Rua Viana da Mota,,50,,
47235650,,False,,residential,True,35.22,"LINESTRING (-9.1778853 38.7881162, -9.1776019 38.7878892)",Rua Júlio Dinis,,50,,
111765949,,False,,residential,False,67.682,"LINESTRING (-9.1778853 38.7881162, -9.1777384 38.7882253, -9.177506 38.7880414, -9.1774849 38.7880216, -9.1774939 38.7879775, -9.1776019 38.7878892)",Rua Júlio Dinis,,,,
"[383955737, 922901845]",,False,,residential,"[False, True]",72.525,"LINESTRING (-9.1778853 38.7881162, -9.1781268 38.7879282, -9.1784753 38.7876537)",Rua Júlio Dinis,,,,
47235652,,True,,residential,False,107.843,"LINESTRING (-9.1764576 38.7884681, -9.1765639 38.7885513, -9.1772035 38.7890518, -9.1772422 38.789082, -9.1773655 38.7891199)",Alameda Infante Dom Henrique,,50,,
47235653,,True,,tertiary,False,84.631,"LINESTRING (-9.1764576 38.7884681, -9.1758972 38.788905, -9.1758262 38.7889604, -9.1757707 38.7890089)",Rua dos Bombeiros Voluntários,,50,,
803750937,,True,,tertiary,False,58.304,"LINESTRING (-9.1757707 38.7890089, -9.1752924 38.7893776)",Rua dos Bombeiros Voluntários,,50,,
47235654,,False,,residential,True,27.65,"LINESTRING (-9.1757707 38.7890089, -9.1758655 38.7890851, -9.1759928 38.7891874)",Largo Marechal Carmona,,50,,
112465962,,True,,residential,False,42.497,"LINESTRING (-9.1757707 38.7890089, -9.1756784 38.7889343, -9.1754273 38.7887361)",Rua Henrique Manuel Ginja Cardoso,,,,
47235654,,False,,residential,False,30.272,"LINESTRING (-9.176236 38.7893828, -9.1759928 38.7891874)",Largo Marechal Carmona,,50,,
182900661,,False,,residential,True,71.184,"LINESTRING (-9.176236 38.7893828, -9.1763614 38.7892971, -9.1763967 38.7892398, -9.1762025 38.7890627, -9.1761819 38.7890604, -9.1761645 38.7890614, -9.1759928 38.7891874)",Largo Marechal Carmona,,50,,
803750938,,False,,residential,False,16.668,"LINESTRING (-9.176236 38.7893828, -9.176098 38.7894872)",Largo Marechal Carmona,,50,,
47235656,,False,,residential,False,68.78099999999999,"LINESTRING (-9.1752924 38.7893776, -9.1755885 38.7896034, -9.1757657 38.7897384, -9.1758573 38.789812)",Rua Carlos José Barreiros,,50,,
803750936,,True,,tertiary,False,44.07,"LINESTRING (-9.1752924 38.7893776, -9.1750163 38.7893844, -9.174787 38.7893557)",Rua dos Bombeiros Voluntários,,50,,
47235656,,False,,residential,True,68.781,"LINESTRING (-9.1758573 38.789812, -9.1757657 38.7897384, -9.1755885 38.7896034, -9.1752924 38.7893776)",Rua Carlos José Barreiros,,50,,
"[47235657, 344253054]",,False,,residential,False,87.481,"LINESTRING (-9.1770848 38.7905369, -9.1769084 38.7902992, -9.1768831 38.7902954, -9.1767915 38.7903325, -9.1766402 38.7905176, -9.1765349 38.7906913)",Rua Miguel Rovisco,,50,building_passage,
47235658,,True,1,residential,False,162.658,"LINESTRING (-9.1781072 38.789904, -9.1780007 38.789877, -9.1773896 38.7901196, -9.1773425 38.7901829, -9.1773788 38.7902444, -9.1774653 38.7902494, -9.1780752 38.7899929, -9.1781072 38.789904)",Praceta 1 de Dezembro,,50,,
881473684,,False,,residential,False,19.939999999999998,"LINESTRING (-9.1781072 38.789904, -9.1782362 38.7898587, -9.1783192 38.7898346)",Praceta 1° de Dezembro,,50,,
