osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,junction
208406935,tertiary,False,True,95.889,"LINESTRING (-8.6971079 41.6477806, -8.6971191 41.6478265, -8.6971259 41.6478843, -8.6972155 41.648639)",,,,,
750211015,secondary,False,False,36.83,"LINESTRING (-8.6971079 41.6477806, -8.6973366 41.6477377, -8.6975378 41.6476999)",2,ER 308,,,
181623996,residential,False,False,158.69500000000002,"LINESTRING (-8.7005964 41.6438674, -8.7008875 41.6440672, -8.7010511 41.6441513, -8.7013917 41.644474, -8.7015231 41.6446083, -8.7016009 41.6447326, -8.7017082 41.6449892)",,,Rua dos Meirinhos de Couto,,
749519467,secondary,False,False,83.24499999999999,"LINESTRING (-8.7005964 41.6438674, -8.7005226 41.6439476, -8.7004054 41.6441478, -8.7003096 41.644272, -8.700171 41.6443819, -8.7000105 41.644451)",,EN 305-1,,50,
749519467,secondary,False,True,89.136,"LINESTRING (-8.7005964 41.6438674, -8.7014 41.6433722, -8.701424 41.6433574)",,EN 305-1,,50,
797078102,residential,False,False,124.989,"LINESTRING (-8.7005964 41.6438674, -8.7002742 41.6435972, -8.6995031 41.6430984)",,,,,
304781025,residential,False,True,92.557,"LINESTRING (-8.6989707 41.6465161, -8.6989804 41.6464582, -8.6990061 41.6464043, -8.6991423 41.6462329, -8.6991638 41.6461862, -8.6991786 41.6461186, -8.6991781 41.6460629, -8.6991666 41.6459991, -8.6991465 41.6459185, -8.6991148 41.6457916, -8.699039 41.6457532)",,,Rua da Foz,50,
181624016,secondary_link,True,False,25.414,"LINESTRING (-8.6979128 41.6473509, -8.6978378 41.6473322, -8.6977292 41.6472801, -8.6976566 41.6472312)",,EN 305-1,,,
210456759,secondary,True,False,19.405,"LINESTRING (-8.6979128 41.6473509, -8.6978555 41.6473594, -8.6978051 41.6473814, -8.6977671 41.6474145, -8.6977457 41.6474551)",1,ER 308,,,roundabout
210456759,secondary,True,False,4.873,"LINESTRING (-8.6979709 41.6473569, -8.6979128 41.6473509)",1,ER 308,,,roundabout
210456759,secondary,True,False,3.219,"LINESTRING (-8.6977457 41.6474551, -8.6977418 41.6474839)",1,ER 308,,,roundabout
269493296,secondary_link,True,False,25.974,"LINESTRING (-8.6976566 41.6472312, -8.6977457 41.6474551)",,EN 305-1,,,
258024622,secondary,False,True,113.059,"LINESTRING (-8.6976566 41.6472312, -8.6975922 41.6470841, -8.6975794 41.6470481, -8.6975666 41.6469981, -8.6974419 41.6462299)",,EN 305-1,,,
181623998,secondary,True,False,4.33,"LINESTRING (-8.6973662 41.6459246, -8.6973402 41.6459235, -8.6973149 41.6459282)",,EN 305-1,,,roundabout
181623998,secondary,True,False,5.761,"LINESTRING (-8.6972632 41.6460024, -8.6972711 41.6460186, -8.6972844 41.6460327, -8.6973023 41.6460437)",,EN 305-1,,,roundabout
328594898,residential,False,False,62.128,"LINESTRING (-8.7070669 41.646899, -8.7070053 41.6469785, -8.7068605 41.6470867, -8.7067239 41.6471639, -8.706493 41.647233)",,,,,
697289417,residential,False,False,36.107,"LINESTRING (-8.7059863 41.6434879, -8.7062224 41.6432153)",,,Rua Nova,,
209015451,residential,False,True,37.993,"LINESTRING (-8.7059863 41.6434879, -8.7061877 41.6436223, -8.7063366 41.6437071)",,,Urbanização da Agra Nova,,
697289417,residential,False,True,154.086,"LINESTRING (-8.7059863 41.6434879, -8.7055947 41.6437865, -8.7055357 41.6438467, -8.7054392 41.6439509, -8.7045951 41.644386)",,,Rua Nova,,
697289417,residential,False,False,8.983,"LINESTRING (-8.7038886 41.6447686, -8.7039571 41.6447061)",,,Rua Nova,,
697289417,residential,False,True,27.524,"LINESTRING (-8.7038886 41.6447686, -8.703593 41.6448803)",,,Rua Nova,,
697289416,residential,False,True,218.64399999999998,"LINESTRING (-8.7038886 41.6447686, -8.7039371 41.644879, -8.7039693 41.6450434, -8.7039774 41.6452217, -8.7039908 41.645346, -8.7039559 41.6455344, -8.7039264 41.6455805, -8.703862 41.6455805, -8.7033765 41.6455424, -8.7031621 41.6455124, -8.7030146 41.6454763, -8.7028778 41.6454262, -8.7028188 41.6453761, -8.7027893 41.6453019, -8.7027008 41.6452177, -8.7026356 41.645151)",,,Travessa da Rua Nova,,
181623990,residential,False,False,85.431,"LINESTRING (-8.7052192 41.6430529, -8.7056242 41.6431371, -8.705989 41.6431932, -8.7062224 41.6432153)",,,,,
181623990,residential,False,True,96.00299999999999,"LINESTRING (-8.7052192 41.6430529, -8.7048786 41.6429086, -8.7045701 41.6428104, -8.7041678 41.6427002)",,,,,
181631206,residential,False,False,99.594,"LINESTRING (-8.7052192 41.6430529, -8.7050368 41.643083, -8.7046318 41.643085, -8.7040329 41.6431576)",,,Rua das Tecedeiras,,
181624028,secondary_link,True,False,23.961,"LINESTRING (-8.6976527 41.6459001, -8.6973662 41.6459246)",,EN 305-1,,,
258024620,secondary,False,False,48.503,"LINESTRING (-8.6976527 41.6459001, -8.6982324 41.645849)",,EN 305-1,,,
697289417,residential,False,True,36.107,"LINESTRING (-8.7062224 41.6432153, -8.7059863 41.6434879)",,,Rua Nova,,
181623990,residential,False,True,85.43100000000001,"LINESTRING (-8.7062224 41.6432153, -8.705989 41.6431932, -8.7056242 41.6431371, -8.7052192 41.6430529)",,,,,
258024620,secondary,False,True,68.24,"LINESTRING (-8.699039 41.6457532, -8.6989425 41.6457864, -8.6982324 41.645849)",,EN 305-1,,,
304781025,residential,False,False,92.55699999999999,"LINESTRING (-8.699039 41.6457532, -8.6991148 41.6457916, -8.6991465 41.6459185, -8.6991666 41.6459991, -8.6991781 41.6460629, -8.6991786 41.6461186, -8.6991638 41.6461862, -8.6991423 41.6462329, -8.6990061 41.6464043, -8.6989804 41.6464582, -8.6989707 41.6465161)",,,Rua da Foz,50,
749519467,secondary,False,True,198.04500000000002,"LINESTRING (-8.699039 41.6457532, -8.6990845 41.6456648, -8.6990696 41.6456015, -8.6990259 41.6454163, -8.6989502 41.6450953, -8.6989426 41.6449826, -8.6989918 41.6448694, -8.6990673 41.6448016, -8.6992102 41.6447343, -8.7000105 41.644451)",,EN 305-1,,50,
181623996,residential,False,False,54.512,"LINESTRING (-8.7017082 41.6449892, -8.7020258 41.645368, -8.7020784 41.645386)",,,Rua dos Meirinhos de Couto,,
181623996,residential,False,True,158.695,"LINESTRING (-8.7017082 41.6449892, -8.7016009 41.6447326, -8.7015231 41.6446083, -8.7013917 41.644474, -8.7010511 41.6441513, -8.7008875 41.6440672, -8.7005964 41.6438674)",,,Rua dos Meirinhos de Couto,,
697289420,residential,False,True,81.14099999999999,"LINESTRING (-8.7017082 41.6449892, -8.7016064 41.6450113, -8.7013945 41.6449912, -8.7012658 41.6449532, -8.7011773 41.6449071, -8.7010673 41.6448369, -8.7009225 41.6447788, -8.7008232 41.6447627)",,,,,
328577933,residential,False,False,16.784,"LINESTRING (-8.7041861 41.6476002, -8.7041195 41.6477427)",,,,,
267847931,residential,False,False,472.60900000000004,"LINESTRING (-8.7041861 41.6476002, -8.7040899 41.6475597, -8.7037939 41.6472597, -8.7037291 41.6471823, -8.7037051 41.6471021, -8.7037199 41.6470178, -8.7038753 41.6467261, -8.7039215 41.6462851, -8.7038938 41.6462187, -8.703829 41.6461662, -8.7035386 41.6460017, -8.7027135 41.6461261, -8.7021659 41.646339, -8.7011539 41.6464994, -8.7012575 41.6469417, -8.7012332 41.6469932)",,,Rua Doutor José Garção Gomes,,
328594898,residential,False,True,79.349,"LINESTRING (-8.7041861 41.6476002, -8.704428 41.6476048, -8.704546 41.6476028, -8.7047871 41.6475397, -8.7051151 41.6474742)",,,,,
181623996,residential,False,True,54.512,"LINESTRING (-8.7020784 41.645386, -8.7020258 41.645368, -8.7017082 41.6449892)",,,Rua dos Meirinhos de Couto,,
"[697289418, 267860115]",residential,False,False,182.655,"LINESTRING (-8.7020784 41.645386, -8.7020352 41.6454512, -8.7018293 41.6456708, -8.7017196 41.6458389, -8.7017534 41.6458889, -8.7019193 41.6459621, -8.7021192 41.646004, -8.7022311 41.6459935, -8.7031187 41.6458665)",,,"['Travessa da Oliveirinha', 'Rua Nova']",,
697289417,residential,False,False,53.38999999999999,"LINESTRING (-8.7020784 41.645386, -8.7021347 41.645366, -8.7022795 41.6452838, -8.7024646 41.6452076, -8.7026356 41.645151)",,,Rua Nova,,
181631202,residential,False,True,52.081,"LINESTRING (-8.7041678 41.6427002, -8.7040329 41.6431576)",,,,,
181623990,residential,False,False,96.00299999999999,"LINESTRING (-8.7041678 41.6427002, -8.7045701 41.6428104, -8.7048786 41.6429086, -8.7052192 41.6430529)",,,,,
181624014,tertiary_link,True,False,23.566,"LINESTRING (-8.6973149 41.6459282, -8.6970315 41.6459199)",,,,,
181623998,secondary,True,False,10.051,"LINESTRING (-8.6973149 41.6459282, -8.6972894 41.6459403, -8.697271 41.6459583, -8.6972619 41.6459798, -8.6972632 41.6460024)",,EN 305-1,,,roundabout
328594898,residential,False,False,117.616,"LINESTRING (-8.706493 41.647233, -8.706268 41.6472661, -8.7054445 41.6474084, -8.7051151 41.6474742)",,,,,
328594898,residential,False,True,62.128,"LINESTRING (-8.706493 41.647233, -8.7067239 41.6471639, -8.7068605 41.6470867, -8.7070053 41.6469785, -8.7070669 41.646899)",,,,,
797078100,residential,False,False,122.518,"LINESTRING (-8.706493 41.647233, -8.7063548 41.6477441, -8.7063414 41.6478203, -8.7063165 41.6483235)",1,,,,
328577933,residential,False,True,16.784,"LINESTRING (-8.7041195 41.6477427, -8.7041861 41.6476002)",,,,,
997245119,secondary,False,False,37.372,"LINESTRING (-8.7041195 41.6477427, -8.7045446 41.6478525)",2,ER 308,Rua da Estação,,
997245119,secondary,False,True,71.628,"LINESTRING (-8.7041195 41.6477427, -8.7033086 41.6475241)",2,ER 308,Rua da Estação,,
181624020,secondary_link,True,False,20.674,"LINESTRING (-8.6974355 41.6459908, -8.6976527 41.6459001)",,EN 305-1,,,
181623998,secondary,True,False,10.126000000000001,"LINESTRING (-8.6974355 41.6459908, -8.697433 41.6459727, -8.6974239 41.6459558, -8.6974089 41.6459414, -8.6973891 41.6459308, -8.6973662 41.6459246)",,EN 305-1,,,roundabout
258024621,tertiary_link,True,False,21.326,"LINESTRING (-8.6970315 41.6459199, -8.6972632 41.6460024)",,,,,
181623998,secondary,True,False,12.438,"LINESTRING (-8.6973023 41.6460437, -8.69733 41.6460521, -8.6973599 41.646053, -8.6973885 41.6460462, -8.6974123 41.6460327, -8.6974286 41.6460139)",,EN 305-1,,,roundabout
181624036,secondary_link,True,False,23.732,"LINESTRING (-8.6973023 41.6460437, -8.6974009 41.6461752, -8.6974419 41.6462299)",,EN 305-1,,,
181623998,secondary,True,False,2.644,"LINESTRING (-8.6974286 41.6460139, -8.6974335 41.6460026, -8.6974355 41.6459908)",,EN 305-1,,,roundabout
697289417,residential,False,True,8.983,"LINESTRING (-8.7039571 41.6447061, -8.7038886 41.6447686)",,,Rua Nova,,
541770962,residential,False,True,173.475,"LINESTRING (-8.7039571 41.6447061, -8.7039783 41.6446012, -8.7040923 41.6440139, -8.7041167 41.6439014, -8.7041208 41.6438192, -8.7041167 41.6437462, -8.7041004 41.6436762, -8.7039714 41.643165)",,,Travessa da Batoca,,
697289417,residential,False,False,64.11699999999999,"LINESTRING (-8.7039571 41.6447061, -8.7040498 41.6446364, -8.7045487 41.6444099, -8.7045951 41.644386)",,,Rua Nova,,
181623987,secondary_link,True,False,24.044,"LINESTRING (-8.6974419 41.6462299, -8.6974383 41.6461721, -8.6974286 41.6460139)",,EN 305-1,,,
258024622,secondary,False,False,113.059,"LINESTRING (-8.6974419 41.6462299, -8.6975666 41.6469981, -8.6975794 41.6470481, -8.6975922 41.6470841, -8.6976566 41.6472312)",,EN 305-1,,,
181631212,residential,False,True,232.695,"LINESTRING (-8.701658 41.6496647, -8.7015634 41.6484786, -8.7014821 41.6476794, -8.7014774 41.6475765)",,,Rua do Alambique,,
181631220,residential,False,True,335.77700000000004,"LINESTRING (-8.6972155 41.648639, -8.6974888 41.6490208, -8.69758 41.6491691, -8.6976283 41.6493274, -8.6976286 41.6494266, -8.6976283 41.6495379, -8.6975639 41.6496501, -8.6974086 41.6497293, -8.6972504 41.6498095, -8.6971324 41.6498876, -8.6970355 41.6499708, -8.6968561 41.6501842, -8.6967917 41.6503285, -8.696722 41.6504889, -8.6966657 41.6506652, -8.696612 41.6509639, -8.6966332 41.6510971, -8.6966359 41.6511713, -8.6966976 41.6513176)",,,,,
208406935,tertiary,False,False,95.889,"LINESTRING (-8.6972155 41.648639, -8.6971259 41.6478843, -8.6971191 41.6478265, -8.6971079 41.6477806)",,,,,
316795303,tertiary,False,True,49.91,"LINESTRING (-8.6972155 41.648639, -8.6977359 41.648649, -8.697816 41.648648)",,,,,
1169648631,tertiary,False,True,27.073,"LINESTRING (-8.7014774 41.6475765, -8.7015779 41.6473449)",,,Rua do Alambique,,
181631204,residential,False,True,175.87199999999999,"LINESTRING (-8.7014774 41.6475765, -8.7016253 41.6475924, -8.7024062 41.6475961, -8.7029039 41.6475676, -8.70301 41.6475879, -8.7029475 41.6477749, -8.7029094 41.6479395, -8.7029756 41.6479916)",,,Rua da Columbofilia,,
