osmid,name,highway,oneway,reversed,length,geometry,ref,junction,maxspeed,access
23164239,Rua do Freixo,residential,False,False,7.897,"LINESTRING (-8.4234241 40.3319891, -8.4233515 40.3320336)",,,,
23206076,,tertiary,False,False,11.448,"LINESTRING (-8.4234241 40.3319891, -8.4235558 40.3319663)",,,,
23164239,Rua do Freixo,residential,False,False,113.709,"LINESTRING (-8.4226736 40.3324644, -8.4216466 40.3331223)",,,,
23164239,Rua do Freixo,residential,False,True,52.928,"LINESTRING (-8.4226736 40.3324644, -8.423152 40.3321585)",,,,
181464242,Rua das Barreiras,residential,False,False,113.40799999999999,"LINESTRING (-8.4226736 40.3324644, -8.4222596 40.3321758, -8.4222137 40.3321592, -8.4221386 40.332196, -8.42175 40.3325806)",,,,
23164239,Rua do Freixo,residential,False,False,46.489,"LINESTRING (-8.4216466 40.3331223, -8.4212274 40.3333919)",,,,
23164239,Rua do Freixo,residential,False,True,113.709,"LINESTRING (-8.4216466 40.3331223, -8.4226736 40.3324644)",,,,
216629150,,residential,False,False,37.432,"LINESTRING (-8.4216466 40.3331223, -8.4217126 40.333235, -8.4219248 40.3333739)",,,,
23206073,Rua Professor Guilherme F. da Silva,tertiary,True,False,13.75,"LINESTRING (-8.4204807 40.3339149, -8.4203594 40.333997)",,,,
247191317,Largo do Freixo,tertiary,False,True,25.009,"LINESTRING (-8.4204807 40.3339149, -8.4207453 40.3338154)",,,,
23164239,Rua do Freixo,residential,False,True,86.211,"LINESTRING (-8.4204807 40.3339149, -8.4206302 40.3337759, -8.4212274 40.3333919)",,,,
23206073,Rua Professor Guilherme F. da Silva,tertiary,True,False,43.369,"LINESTRING (-8.4190679 40.3347804, -8.4188239 40.3348948, -8.4186158 40.3349604)",,,,
247188835,Rua das Estevas,residential,False,True,85.227,"LINESTRING (-8.4190679 40.3347804, -8.4190112 40.334715, -8.4192397 40.3344862, -8.4194382 40.3342286, -8.4195114 40.3341435)",,,,
23206059,Rua da Igreja,secondary,False,False,62.641999999999996,"LINESTRING (-8.4186158 40.3349604, -8.4188088 40.3350294, -8.4193167 40.3351333)",EN 336,,,
159113647,Rua Professor Guilherme F. da Silva,secondary,False,False,64.904,"LINESTRING (-8.4186158 40.3349604, -8.4184785 40.3349277, -8.4181359 40.334846, -8.417873 40.3348458)",EN 336,,,
23206059,Rua da Igreja,secondary,False,True,94.49199999999999,"LINESTRING (-8.4204261 40.3352134, -8.4198298 40.3351824, -8.4193167 40.3351333)",EN 336,,,
159113645,Rua da Igreja,secondary,True,False,26.89,"LINESTRING (-8.4204261 40.3352134, -8.4205786 40.3352555, -8.4207118 40.335316)",EN 336,,,
144307675,Rua do Lagar,secondary,False,True,232.89699999999996,"LINESTRING (-8.4209088 40.335589, -8.4209781 40.3359486, -8.4210583 40.3361094, -8.4222143 40.3371213, -8.4223297 40.3373199)",EN 336,,,
159113646,,secondary,True,False,30.003,"LINESTRING (-8.4209088 40.335589, -8.420919 40.3354333, -8.4209284 40.3353196)",EN 336,,,
23206071,Rua Domingos Lopes Pires,residential,True,False,118.85499999999999,"LINESTRING (-8.4208964 40.3351811, -8.4209476 40.3351243, -8.4210362 40.3350643, -8.4220684 40.334681, -8.4221102 40.334668)",,,,
159113642,,secondary,True,False,12.95,"LINESTRING (-8.4208964 40.3351811, -8.4208622 40.3351681, -8.4208246 40.3351632, -8.4207867 40.3351668, -8.4207518 40.3351787)",EN 336,roundabout,,
159113657,Rua da Igreja,tertiary,True,False,23.604,"LINESTRING (-8.4212109 40.335205, -8.4209325 40.3352102)",,,,
23206061,Rua da Igreja,tertiary,False,False,280.90200000000004,"LINESTRING (-8.4212109 40.335205, -8.4230996 40.3352098, -8.4233708 40.3352413, -8.4244719 40.3354969)",,,,
144307675,Rua do Lagar,secondary,False,False,11.696,"LINESTRING (-8.4232279 40.3389205, -8.4231428 40.3388377)",EN 336,,,
144307675,Rua do Lagar,secondary,False,True,8.082,"LINESTRING (-8.4232279 40.3389205, -8.4232988 40.3389691)",EN 336,,,
23153138,Rua da Gândara,residential,False,False,82.64999999999999,"LINESTRING (-8.4232279 40.3389205, -8.4231529 40.3390468, -8.4228427 40.3396033)",,,50,
23153138,Rua da Gândara,residential,False,False,21.6,"LINESTRING (-8.4228427 40.3396033, -8.4227134 40.3397707)",,,50,
23153138,Rua da Gândara,residential,False,True,82.64999999999999,"LINESTRING (-8.4228427 40.3396033, -8.4231529 40.3390468, -8.4232279 40.3389205)",,,50,
23153148,,residential,False,False,522.751,"LINESTRING (-8.4248287 40.3347698, -8.424855 40.3347112, -8.4248675 40.3346426, -8.4248612 40.334546, -8.4248363 40.3344088, -8.4248114 40.3342842, -8.4247771 40.3341502, -8.4246985 40.3339238, -8.4246147 40.3337539, -8.4246037 40.3336966, -8.4245904 40.3336304, -8.4245948 40.3335752, -8.4246191 40.333498, -8.4246301 40.3334252, -8.424639 40.333348, -8.4246845 40.3330018, -8.4246147 40.3326663, -8.4245397 40.3324568, -8.424398 40.332196, -8.4242004 40.331793, -8.4240852 40.3315743, -8.423916 40.3312461, -8.423826 40.331166, -8.4237405 40.3311516, -8.4236617 40.3311823, -8.4236324 40.3312316, -8.4235939 40.3314133, -8.4235118 40.3317588, -8.4235142 40.3318447, -8.4235558 40.3319663)",,,,
23153150,Rua da Feira,tertiary,False,False,96.38600000000001,"LINESTRING (-8.4248287 40.3347698, -8.4243275 40.3344835, -8.4240043 40.3343078, -8.4239013 40.3342708)",,,,
247193239,Rua Moinho de Vento,residential,False,True,134.145,"LINESTRING (-8.4222636 40.333572, -8.4238424 40.3334886)",,,,
159113648,Rua da Filarmónica Pampilhosense,tertiary,False,False,38.488,"LINESTRING (-8.4222636 40.333572, -8.4221053 40.3334152, -8.4219755 40.3333688, -8.4219248 40.3333739)",,,,
159113648,Rua da Filarmónica Pampilhosense,tertiary,False,True,137.37,"LINESTRING (-8.4222636 40.333572, -8.4227829 40.3340447, -8.4228774 40.3341044, -8.4229763 40.3341416, -8.4235438 40.3342284)",,,,
23206074,Rua dos Olivais,residential,False,False,23.779,"LINESTRING (-8.420754 40.3315295, -8.4207305 40.3316547, -8.4206799 40.3317331)",,,,
23206075,Rua de Courcoury,tertiary,False,False,198.884,"LINESTRING (-8.420754 40.3315295, -8.4209096 40.3315011, -8.4212502 40.3314874, -8.4216811 40.3315183, -8.422588 40.3317837, -8.4229661 40.3319567)",,,,
23206075,Rua de Courcoury,tertiary,False,True,419.476,"LINESTRING (-8.420754 40.3315295, -8.4196512 40.3316786, -8.4172432 40.3321199, -8.4159271 40.3323561)",,,,
23164239,Rua do Freixo,residential,False,False,8.71,"LINESTRING (-8.4232301 40.3321076, -8.423152 40.3321585)",,,,
23164239,Rua do Freixo,residential,False,True,13.176,"LINESTRING (-8.4232301 40.3321076, -8.4233515 40.3320336)",,,,
385517076,Rua de Courcoury,tertiary,True,False,13.157,"LINESTRING (-8.4232301 40.3321076, -8.4231455 40.3320084)",,,,
23205249,Rua Gonçalo Randulfe,secondary,False,False,9.043,"LINESTRING (-8.4163638 40.3351077, -8.4164704 40.3351111)",EN 336,,,
23205250,Rua de Coimbra,secondary,False,True,56.551,"LINESTRING (-8.4163638 40.3351077, -8.416277 40.3350813, -8.4158189 40.334818)",EN 336,,,
247186216,Largo São Joaquim,tertiary,False,True,77.015,"LINESTRING (-8.4163638 40.3351077, -8.4163482 40.3351238, -8.4163215 40.3351349, -8.4162635 40.335157, -8.4158522 40.3352556, -8.4156872 40.3353167, -8.4155548 40.335401)",,,,
23205250,Rua de Coimbra,secondary,False,False,23.806,"LINESTRING (-8.414079 40.3338149, -8.4142993 40.3339477)",EN 336,,,
156950655,Rua Vera Cruz,residential,False,True,149.71999999999997,"LINESTRING (-8.414079 40.3338149, -8.4141458 40.3337547, -8.4141724 40.3333697, -8.414168 40.3330467, -8.4141154 40.332818, -8.4140326 40.3326154, -8.4140267 40.332571, -8.4140174 40.3325013)",,,,
23205250,Rua de Coimbra,secondary,False,False,94.322,"LINESTRING (-8.4143825 40.3339924, -8.415271 40.3345031)",EN 336,,,
23205250,Rua de Coimbra,secondary,False,True,8.628,"LINESTRING (-8.4143825 40.3339924, -8.4142993 40.3339477)",EN 336,,,
156951092,Rua do Vale,residential,False,True,215.678,"LINESTRING (-8.4143825 40.3339924, -8.4147645 40.3339255, -8.4157168 40.3337332, -8.4161374 40.3336981, -8.4162137 40.3336747, -8.416359 40.333543, -8.4164498 40.3334292, -8.4165131 40.3333498, -8.4166331 40.3332953)",,,,
23205249,Rua Gonçalo Randulfe,secondary,False,True,9.043,"LINESTRING (-8.4164704 40.3351111, -8.4163638 40.3351077)",EN 336,,,
23205249,Rua Gonçalo Randulfe,secondary,False,False,92.982,"LINESTRING (-8.4164704 40.3351111, -8.4168395 40.335066, -8.417162 40.3350964, -8.4174148 40.3350922, -8.4175482 40.3350482)",EN 336,,,
"[247199350, 247199511]",,residential,False,False,90.816,"LINESTRING (-8.4164704 40.3351111, -8.416671 40.3353462, -8.4167542 40.3354301, -8.4168132 40.3355364, -8.4169446 40.3355548, -8.4170519 40.3355732, -8.4172219 40.3355837)",,,,
23205249,Rua Gonçalo Randulfe,secondary,False,False,35.698,"LINESTRING (-8.4175482 40.3350482, -8.4176654 40.3349573, -8.417873 40.3348458)",EN 336,,,
23205249,Rua Gonçalo Randulfe,secondary,False,True,92.982,"LINESTRING (-8.4175482 40.3350482, -8.4174148 40.3350922, -8.417162 40.3350964, -8.4168395 40.335066, -8.4164704 40.3351111)",EN 336,,,
247199272,Rua do Marco,residential,False,True,40.236000000000004,"LINESTRING (-8.4175482 40.3350482, -8.4175488 40.335274, -8.4175301 40.3354093)",,,,
23205249,Rua Gonçalo Randulfe,secondary,False,True,35.698,"LINESTRING (-8.417873 40.3348458, -8.4176654 40.3349573, -8.4175482 40.3350482)",EN 336,,,
159113647,Rua Professor Guilherme F. da Silva,secondary,False,True,64.904,"LINESTRING (-8.417873 40.3348458, -8.4181359 40.334846, -8.4184785 40.3349277, -8.4186158 40.3349604)",EN 336,,,
181464241,Rua do Casal,residential,False,True,114.27,"LINESTRING (-8.417873 40.3348458, -8.4178074 40.3347234, -8.4178074 40.3345925, -8.4178396 40.3344044, -8.4178181 40.3342899, -8.4176411 40.3339832, -8.4175584 40.3338763)",,,,
159113648,Rua da Filarmónica Pampilhosense,tertiary,False,False,137.37,"LINESTRING (-8.4235438 40.3342284, -8.4229763 40.3341416, -8.4228774 40.3341044, -8.4227829 40.3340447, -8.4222636 40.333572)",,,,
159113648,Rua da Filarmónica Pampilhosense,tertiary,False,True,30.669,"LINESTRING (-8.4235438 40.3342284, -8.4236999 40.3342454, -8.4239013 40.3342708)",,,,
22920882,Bairo Santa Marinha,residential,True,False,87.654,"LINESTRING (-8.4239013 40.3342708, -8.4239334 40.3341506, -8.4238424 40.3334886)",,,,
23153150,Rua da Feira,tertiary,False,True,96.38600000000001,"LINESTRING (-8.4239013 40.3342708, -8.4240043 40.3343078, -8.4243275 40.3344835, -8.4248287 40.3347698)",,,,
159113648,Rua da Filarmónica Pampilhosense,tertiary,False,False,30.669,"LINESTRING (-8.4239013 40.3342708, -8.4236999 40.3342454, -8.4235438 40.3342284)",,,,
23206076,,tertiary,False,True,11.448,"LINESTRING (-8.4235558 40.3319663, -8.4234241 40.3319891)",,,,
