osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,width,junction
906695422,,,Rua Mouzinho de Albuquerque,residential,False,False,14.356,"LINESTRING (-8.7126531 39.541264, -8.7126322 39.5411359)",,
"[906695931, 906695422]",,,Rua Mouzinho de Albuquerque,residential,False,True,52.98,"LINESTRING (-8.7126531 39.541264, -8.7126826 39.5413027, -8.7127409 39.54161, -8.7127154 39.5416468, -8.7126135 39.5416572)",,
166904044,,,Rua da Ferreira,residential,False,False,20.065,"LINESTRING (-8.7146717 39.5396059, -8.7144642 39.5395225)",,
166904044,,,Rua da Ferreira,residential,False,True,35.697,"LINESTRING (-8.7146717 39.5396059, -8.7150409 39.5397542)",,
166904057,,,Rua da Ferreira,residential,False,True,44.854,"LINESTRING (-8.7146717 39.5396059, -8.7148641 39.539981)",,
906695932,,,Rua da Escola Nova,residential,False,True,18.211,"LINESTRING (-8.712146 39.5419096, -8.7121622 39.5418916, -8.712267 39.541775)",,
906913479,2,EN 243,Rua General Trindade,primary,False,False,35.889,"LINESTRING (-8.712146 39.5419096, -8.7122091 39.5419432, -8.7124905 39.5420929)",,
906913479,2,EN 243,Rua General Trindade,primary,False,True,103.04500000000002,"LINESTRING (-8.712146 39.5419096, -8.7118944 39.5417691, -8.7118221 39.5417287, -8.7117201 39.5416717, -8.7115434 39.5415635, -8.7114174 39.5414783, -8.7113053 39.5413952, -8.7112199 39.5413226)",,
166904048,,,Rua da Lapa,residential,False,False,8.417,"LINESTRING (-8.7140427 39.541325, -8.7139633 39.5413695)",,
166904048,,,Rua da Lapa,residential,False,True,99.855,"LINESTRING (-8.7140427 39.541325, -8.7151482 39.5410428)",,
166904309,,,Travessa Mouzinho de Albuquerque,residential,False,True,48.095,"LINESTRING (-8.7140427 39.541325, -8.7138231 39.540927)",,
168986165,,,Rua das Carrizes,residential,False,False,31.214,"LINESTRING (-8.7097164 39.5440665, -8.70939 39.5439422)",,
"[211365291, 864497134]",,,Rua Luís de Camões,residential,False,False,217.98600000000002,"LINESTRING (-8.7097164 39.5440665, -8.7097198 39.5441819, -8.7096781 39.5443184, -8.7096676 39.5443528, -8.7096374 39.5443978, -8.7095569 39.5445179, -8.7094887 39.5446196, -8.7094481 39.5446801, -8.7093396 39.5448324, -8.70928 39.544916, -8.7092669 39.5449909, -8.7092787 39.5450593, -8.7093021 39.5450919, -8.7093659 39.54512, -8.7094297 39.5451176, -8.7095147 39.5451106, -8.7096028 39.5451293, -8.7096332 39.5451527, -8.7096575 39.5452136, -8.7096453 39.5453354, -8.7095542 39.5455368, -8.7094661 39.5456984)",,
211365291,,,Rua Luís de Camões,residential,False,True,45.087,"LINESTRING (-8.7097164 39.5440665, -8.7097374 39.5440434, -8.7098152 39.5439576, -8.7098205 39.5439517, -8.7100201 39.5437355)",,
166904054,,,Rua do Mercado,residential,False,False,23.06,"LINESTRING (-8.7126135 39.5416572, -8.7123468 39.5416838)",,
906695930,,,Rua Mouzinho de Albuquerque,residential,False,True,12.487,"LINESTRING (-8.7126135 39.5416572, -8.7126147 39.5416792, -8.7126196 39.5417694)",,
"[906695931, 906695422]",,,Rua Mouzinho de Albuquerque,residential,False,False,52.98,"LINESTRING (-8.7126135 39.5416572, -8.7127154 39.5416468, -8.7127409 39.54161, -8.7126826 39.5413027, -8.7126531 39.541264)",,
864034749,,,Travessa da Lapa,residential,False,True,53.997,"LINESTRING (-8.713174 39.5417399, -8.7136726 39.5414433)",,
906695418,,,Rua do Cabecinho,residential,False,True,17.798,"LINESTRING (-8.713174 39.5417399, -8.7129858 39.5416724)",,
166904044,,,Rua da Ferreira,residential,False,False,35.697,"LINESTRING (-8.7150409 39.5397542, -8.7146717 39.5396059)",,
166904044,,,Rua da Ferreira,residential,False,True,29.425,"LINESTRING (-8.7150409 39.5397542, -8.7148641 39.539981)",,
437623952,,,Rua da Terra Sobreiro,residential,False,True,116.52600000000001,"LINESTRING (-8.7150409 39.5397542, -8.7150952 39.5397456, -8.7152289 39.5395852, -8.7153286 39.5394436, -8.715401 39.5393857, -8.7155056 39.5393795, -8.7159321 39.5395656, -8.7160681 39.5396106)",,
166904044,,,Rua da Ferreira,residential,False,False,29.425,"LINESTRING (-8.7148641 39.539981, -8.7150409 39.5397542)",,
166904044,,,Rua da Ferreira,residential,False,True,70.415,"LINESTRING (-8.7148641 39.539981, -8.7146117 39.5405836)",,
166904057,,,Rua da Ferreira,residential,False,False,44.854,"LINESTRING (-8.7148641 39.539981, -8.7146717 39.5396059)",,
212732166,,,Rua do Barreirinho,residential,False,False,24.66,"LINESTRING (-8.7126274 39.5426428, -8.7123887 39.5425191)",,
168986171,,,Rua 1 de Maio,residential,False,False,96.106,"LINESTRING (-8.7126274 39.5426428, -8.7125302 39.542734, -8.7123243 39.5429908, -8.7123082 39.5430032, -8.7121151 39.5431521, -8.7118909 39.5432819)",,
211365291,,,Rua Luís de Camões,residential,False,False,81.375,"LINESTRING (-8.7126274 39.5426428, -8.7124174 39.5426729, -8.7120414 39.542793, -8.7119472 39.5428231, -8.7117355 39.5428851)",,
212732166,,,Rua do Barreirinho,residential,False,True,11.46,"LINESTRING (-8.7126274 39.5426428, -8.7126554 39.5426595, -8.7127454 39.5426899)",,
166904056,,,,residential,False,False,31.192,"LINESTRING (-8.7122916 39.5412952, -8.7126531 39.541264)",,
864034753,,,Rua da Escola Nova,residential,False,False,43.468999999999994,"LINESTRING (-8.7122916 39.5412952, -8.7123218 39.5415079, -8.7123468 39.5416838)",,
864034753,,,Rua da Escola Nova,residential,False,True,35.900999999999996,"LINESTRING (-8.7122916 39.5412952, -8.7123131 39.5412435, -8.7123938 39.5412163, -8.7126322 39.5411359)",,
906695422,,,Rua Mouzinho de Albuquerque,residential,False,False,22.65,"LINESTRING (-8.7126322 39.5411359, -8.7128185 39.5409915)",,
906695422,,,Rua Mouzinho de Albuquerque,residential,False,True,14.356,"LINESTRING (-8.7126322 39.5411359, -8.7126531 39.541264)",,
864034753,,,Rua da Escola Nova,residential,False,False,35.901,"LINESTRING (-8.7126322 39.5411359, -8.7123938 39.5412163, -8.7123131 39.5412435, -8.7122916 39.5412952)",,
212732166,,,Rua do Barreirinho,residential,False,False,17.451,"LINESTRING (-8.7119535 39.5423794, -8.7119166 39.5423206, -8.7118321 39.5422562)",,
212732166,,,Rua do Barreirinho,residential,False,True,40.422,"LINESTRING (-8.7119535 39.5423794, -8.7121569 39.5424457, -8.7123887 39.5425191)",,
864495540,,,Largo do Barreirinho,residential,False,False,38.443,"LINESTRING (-8.7119535 39.5423794, -8.7117505 39.5424373, -8.711691 39.5424492, -8.7116401 39.5424513, -8.7115356 39.5424067)",,
168992149,,,Rua Chão da Aberta,residential,False,True,278.671,"LINESTRING (-8.7127315 39.5384531, -8.7127075 39.5383915, -8.7126902 39.5383473, -8.7126405 39.5382962, -8.7125791 39.5382331, -8.7125044 39.5381563, -8.7124649 39.5381157, -8.7124254 39.5380941, -8.7123822 39.5380704, -8.712261 39.538004, -8.712025 39.5379254, -8.7115905 39.537855, -8.710995 39.5377516, -8.7102708 39.5378426, -8.7100616 39.5378468, -8.7098685 39.5377557)",,
"[212427264, 906863127]",,,Rua Constantino Laureano Duque,residential,False,False,184.81600000000003,"LINESTRING (-8.7127315 39.5384531, -8.7125384 39.538602, -8.7124203 39.5388316, -8.7123318 39.5391026, -8.7122514 39.5392474, -8.7120448 39.5394377, -8.7118504 39.5395514, -8.7117498 39.5396218, -8.7117142 39.539656, -8.7116652 39.5397029, -8.7116143 39.5397694, -8.7115845 39.5398082)",,
212427264,,,Rua Constantino Laureano Duque,residential,False,True,305.70300000000003,"LINESTRING (-8.7127315 39.5384531, -8.7130238 39.5383724, -8.7133833 39.5383724, -8.7136059 39.5383952, -8.7143301 39.5384903, -8.7146432 39.5385427, -8.7147676 39.5385938, -8.7148369 39.538626, -8.7146949 39.5388172, -8.7142738 39.5393488, -8.7142952 39.5393943, -8.7143569 39.5394356, -8.7144642 39.5395225)",,
166904044,,,Rua da Ferreira,residential,False,True,20.065,"LINESTRING (-8.7144642 39.5395225, -8.7146717 39.5396059)",,
166904046,,,Rua 10 de Junho,residential,False,False,60.812,"LINESTRING (-8.7144642 39.5395225, -8.7142153 39.5397185, -8.7140565 39.5398617, -8.7140176 39.5399403)",,
212427264,,,Rua Constantino Laureano Duque,residential,False,False,305.70300000000003,"LINESTRING (-8.7144642 39.5395225, -8.7143569 39.5394356, -8.7142952 39.5393943, -8.7142738 39.5393488, -8.7146949 39.5388172, -8.7148369 39.538626, -8.7147676 39.5385938, -8.7146432 39.5385427, -8.7143301 39.5384903, -8.7136059 39.5383952, -8.7133833 39.5383724, -8.7130238 39.5383724, -8.7127315 39.5384531)",,
212729874,,,,residential,True,False,56.083,"LINESTRING (-8.7115356 39.5424067, -8.7115519 39.5424985, -8.711627 39.5426557, -8.7117355 39.5428851)",,
"[211366636, 864495540]",,,"['Rua das Grutas', 'Largo do Barreirinho']",residential,False,False,49.91400000000001,"LINESTRING (-8.7115356 39.5424067, -8.7114957 39.5423869, -8.7111669 39.5422233, -8.711132 39.5422097, -8.711039 39.5421734)",,
864495540,,,Largo do Barreirinho,residential,False,True,38.443,"LINESTRING (-8.7115356 39.5424067, -8.7116401 39.5424513, -8.711691 39.5424492, -8.7117505 39.5424373, -8.7119535 39.5423794)",,
166904044,,,Rua da Ferreira,residential,False,False,70.415,"LINESTRING (-8.7146117 39.5405836, -8.7148641 39.539981)",,
166904046,,,Rua 10 de Junho,residential,False,True,7.499,"LINESTRING (-8.7146117 39.5405836, -8.7145399 39.5405451)",,
166904046,,,Rua 10 de Junho,residential,False,False,69.573,"LINESTRING (-8.7146117 39.5405836, -8.7148156 39.5406933, -8.7150355 39.5409084, -8.7151482 39.5410428)",,
212732166,,,Rua do Barreirinho,residential,False,True,70.652,"LINESTRING (-8.7127454 39.5426899, -8.7133601 39.543113)",,
55302241,,,Rua Dom Afonso Henriques,residential,False,True,64.652,"LINESTRING (-8.7127454 39.5426899, -8.7130351 39.5425917, -8.7132989 39.5425185, -8.7134493 39.5424833)",,
212732166,,,Rua do Barreirinho,residential,False,False,11.46,"LINESTRING (-8.7127454 39.5426899, -8.7126554 39.5426595, -8.7126274 39.5426428)",,
864034748,,,Rua da Cruzinha,residential,False,False,58.211999999999996,"LINESTRING (-8.7115845 39.5398082, -8.711672 39.5398721, -8.7119002 39.5400672, -8.7119188 39.5400831, -8.7120153 39.5402092)",,
864034748,,,Rua da Cruzinha,residential,False,True,66.48,"LINESTRING (-8.7115845 39.5398082, -8.7114617 39.5397415, -8.7114368 39.5397031, -8.711392 39.5396339, -8.7113147 39.5395221, -8.7113027 39.5395047, -8.7110947 39.539361)",,
"[212427264, 906863127]",,,Rua Constantino Laureano Duque,residential,False,True,184.816,"LINESTRING (-8.7115845 39.5398082, -8.7116143 39.5397694, -8.7116652 39.5397029, -8.7117142 39.539656, -8.7117498 39.5396218, -8.7118504 39.5395514, -8.7120448 39.5394377, -8.7122514 39.5392474, -8.7123318 39.5391026, -8.7124203 39.5388316, -8.7125384 39.538602, -8.7127315 39.5384531)",,
166904048,,,Rua da Lapa,residential,False,False,99.855,"LINESTRING (-8.7151482 39.5410428, -8.7140427 39.541325)",,
168988424,,,Rua da Liberdade,residential,False,False,10.013,"LINESTRING (-8.7151482 39.5410428, -8.7152474 39.5409953)",,
166904046,,,Rua 10 de Junho,residential,False,True,69.57300000000001,"LINESTRING (-8.7151482 39.5410428, -8.7150355 39.5409084, -8.7148156 39.5406933, -8.7146117 39.5405836)",,
"[903599697, 903599699]",,,Rua 10 de Junho,residential,True,False,112.07900000000001,"LINESTRING (-8.7151482 39.5410428, -8.7151544 39.5411604, -8.7151149 39.5412763, -8.7150666 39.5414583, -8.7150233 39.5415215, -8.7149701 39.541599, -8.7153198 39.5419281)",,
906695419,,,Rua do Mercado,residential,False,True,14.965,"LINESTRING (-8.7127154 39.5418314, -8.7128836 39.5418673)",,
906695420,,,Rua Mouzinho de Albuquerque,residential,True,False,10.724,"LINESTRING (-8.7127154 39.5418314, -8.7126196 39.5417694)",,
166904062,,,Rua Mouzinho de Albuquerque,residential,False,True,36.211,"LINESTRING (-8.7127154 39.5418314, -8.7126664 39.5419789, -8.7126041 39.5421455)",,
166904311,,,Rua da Sobreirinha,residential,False,True,65.609,"LINESTRING (-8.7120153 39.5402092, -8.7127796 39.5402364)",,
864034748,,,Rua da Cruzinha,residential,False,False,29.749000000000002,"LINESTRING (-8.7120153 39.5402092, -8.7120261 39.5403727, -8.7119966 39.540474)",,
864034748,,,Rua da Cruzinha,residential,False,True,58.212,"LINESTRING (-8.7120153 39.5402092, -8.7119188 39.5400831, -8.7119002 39.5400672, -8.711672 39.5398721, -8.7115845 39.5398082)",,
212732166,,,Rua do Barreirinho,residential,False,True,24.66,"LINESTRING (-8.7123887 39.5425191, -8.7126274 39.5426428)",,
166904064,,,Travessa da Sagrada Família,residential,True,False,45.468,"LINESTRING (-8.7123887 39.5425191, -8.7124948 39.542342, -8.7125871 39.5421761, -8.7126041 39.5421455)",,
212732166,,,Rua do Barreirinho,residential,False,False,40.422,"LINESTRING (-8.7123887 39.5425191, -8.7121569 39.5424457, -8.7119535 39.5423794)",,
211366636,,,Rua das Grutas,residential,False,False,12.666,"LINESTRING (-8.711039 39.5421734, -8.7108913 39.5421747)",,
"[864495540, 211366636]",,,"['Rua das Grutas', 'Largo do Barreirinho']",residential,False,True,49.914,"LINESTRING (-8.711039 39.5421734, -8.711132 39.5422097, -8.7111669 39.5422233, -8.7114957 39.5423869, -8.7115356 39.5424067)",,
212729877,,,Rua da Vitória,residential,False,False,195.30600000000004,"LINESTRING (-8.711039 39.5421734, -8.7109032 39.5423579, -8.7108522 39.5424448, -8.7108398 39.542486, -8.7108198 39.5425524, -8.7108278 39.5426, -8.7108546 39.5426496, -8.7108734 39.5427386, -8.7108388 39.5428005, -8.7107232 39.5428792, -8.7106102 39.542941, -8.7105757 39.5429599, -8.7104177 39.5430736, -8.7102726 39.5431874, -8.710109 39.5433488, -8.7099564 39.5435058, -8.7099031 39.5435897)",,
864495541,,,,residential,False,True,30.352,"LINESTRING (-8.711039 39.5421734, -8.7111127 39.5420989, -8.7112783 39.5419731)",,
906695421,,,Rua do Cabecinho,residential,True,False,25.904,"LINESTRING (-8.7133515 39.5419284, -8.713174 39.5417399)",,
166904049,,,Rua do Mercado,residential,False,False,40.819,"LINESTRING (-8.7133515 39.5419284, -8.7131522 39.5419168, -8.7128836 39.5418673)",,
211366636,,,Rua das Grutas,residential,False,True,8.395,"LINESTRING (-8.709024 39.5412036, -8.7090876 39.541261)",,
166904054,,,Rua do Mercado,residential,False,True,23.06,"LINESTRING (-8.7123468 39.5416838, -8.7126135 39.5416572)",,
906695932,,,Rua da Escola Nova,residential,False,False,12.234,"LINESTRING (-8.7123468 39.5416838, -8.712267 39.541775)",,
864034753,,,Rua da Escola Nova,residential,False,True,43.468999999999994,"LINESTRING (-8.7123468 39.5416838, -8.7123218 39.5415079, -8.7122916 39.5412952)",,
211296686,,,Rua Dom Dinis,residential,True,False,105.538,"LINESTRING (-8.7148938 39.5424429, -8.7154178 39.5426912, -8.7157441 39.5427829, -8.7159839 39.542876)",,
903599700,,,Praça Doutor António Crespo,residential,False,False,30.501,"LINESTRING (-8.7148938 39.5424429, -8.7149389 39.5423211, -8.7150301 39.5421913)",,
166904311,,,Rua da Sobreirinha,residential,False,False,65.609,"LINESTRING (-8.7127796 39.5402364, -8.7120153 39.5402092)",,
166904311,,,Rua da Sobreirinha,residential,False,True,125.60800000000002,"LINESTRING (-8.7127796 39.5402364, -8.7129648 39.5402237, -8.713035 39.5401937, -8.713158 39.540141, -8.7133056 39.5400597, -8.7134584 39.5399755, -8.7135013 39.5398886, -8.7136032 39.5398307, -8.7137266 39.5398431, -8.7140176 39.5399403)",,
864034752,,,Travessa da Sobreirinha,residential,False,True,52.403000000000006,"LINESTRING (-8.7127796 39.5402364, -8.7131097 39.5405092, -8.7132169 39.5405621)",,
863995149,2,EN 243,Rua General Humberto Delgado,primary,False,False,52.00300000000001,"LINESTRING (-8.7169348 39.5439082, -8.7170045 39.543915, -8.7170804 39.5439242, -8.7171676 39.5439402, -8.7172519 39.54396, -8.7173311 39.5439867, -8.7173985 39.5440123, -8.7175024 39.5440587)",,
863995149,2,EN 243,Rua General Humberto Delgado,primary,False,True,77.597,"LINESTRING (-8.7169348 39.5439082, -8.7168503 39.5439161, -8.7167643 39.5439361, -8.7164145 39.5440615, -8.7163405 39.5440809, -8.7162807 39.5440918, -8.716224 39.5440944, -8.7161737 39.5440893, -8.7161305 39.5440776, -8.7160862 39.5440576)",,
168988422,,,Largo da Paz,residential,False,False,12.51,"LINESTRING (-8.7176219 39.5428033, -8.7176924 39.5429018)",,
"[168988422, 212746615]",,,"['Rua das Flores', 'Largo da Paz']",residential,False,True,64.499,"LINESTRING (-8.7176219 39.5428033, -8.7175304 39.5426559, -8.7173947 39.542454, -8.7172583 39.5422967)",,
212746613,,,Rua Dom João I,residential,True,False,138.36700000000002,"LINESTRING (-8.7176219 39.5428033, -8.7174362 39.5429553, -8.717374 39.5430118, -8.7171904 39.5433168, -8.717042 39.5436157, -8.717008 39.5436841, -8.716974 39.5437526, -8.7169453 39.5438665, -8.7169348 39.5439082)",,
166904309,,,Travessa Mouzinho de Albuquerque,residential,False,False,48.095,"LINESTRING (-8.7138231 39.540927, -8.7140427 39.541325)",,
166904309,,,Travessa Mouzinho de Albuquerque,residential,False,True,32.211,"LINESTRING (-8.7138231 39.540927, -8.7137588 39.5406416)",,
864036985,,,,residential,False,True,41.781,"LINESTRING (-8.7138231 39.540927, -8.7133388 39.5409682)",,
168989201,,,Rua Ladeira Delgada,residential,False,False,62.133,"LINESTRING (-8.7172583 39.5422967, -8.717329 39.5422587, -8.7175016 39.5422402, -8.7176576 39.5422029, -8.7179352 39.5421135)",,
"[168988422, 212746615]",,,"['Rua das Flores', 'Largo da Paz']",residential,False,False,64.499,"LINESTRING (-8.7172583 39.5422967, -8.7173947 39.542454, -8.7175304 39.5426559, -8.7176219 39.5428033)",,
212746615,,,Rua das Flores,residential,False,True,31.172,"LINESTRING (-8.7172583 39.5422967, -8.7171184 39.5422199, -8.7170134 39.5421521, -8.716988 39.5421146)",,
166904046,,,Rua 10 de Junho,residential,False,False,87.804,"LINESTRING (-8.7140176 39.5399403, -8.7140002 39.5399755, -8.7140189 39.5401017, -8.7140672 39.5402506, -8.7141879 39.5403561, -8.7145399 39.5405451)",,
166904046,,,Rua 10 de Junho,residential,False,True,60.812,"LINESTRING (-8.7140176 39.5399403, -8.7140565 39.5398617, -8.7142153 39.5397185, -8.7144642 39.5395225)",,
166904311,,,Rua da Sobreirinha,residential,False,False,125.608,"LINESTRING (-8.7140176 39.5399403, -8.7137266 39.5398431, -8.7136032 39.5398307, -8.7135013 39.5398886, -8.7134584 39.5399755, -8.7133056 39.5400597, -8.713158 39.540141, -8.713035 39.5401937, -8.7129648 39.5402237, -8.7127796 39.5402364)",,
166904310,,,Travessa das Flores,residential,True,False,83.362,"LINESTRING (-8.7157275 39.5416385, -8.7154942 39.5412568, -8.7154174 39.5411311, -8.7152474 39.5409953)",,
212746609,,,Rua das Flores,residential,True,False,119.75500000000002,"LINESTRING (-8.7157275 39.5416385, -8.7159314 39.5416592, -8.7160601 39.5417089, -8.7162371 39.541986, -8.7163605 39.5420357, -8.716559 39.5420439, -8.716803 39.5420761, -8.7168638 39.5420785)",,
166904048,,,Rua da Lapa,residential,False,True,8.417,"LINESTRING (-8.7139633 39.5413695, -8.7140427 39.541325)",,
"[166904048, 166904068]",,,"['Rua da Lapa', 'Rua Padre João do Rosário']",residential,False,False,29.372999999999998,"LINESTRING (-8.7139633 39.5413695, -8.7137473 39.5414762, -8.7136726 39.5414433)",,
864034747,,,Rua Padre João do Rosário,residential,False,False,91.13100000000001,"LINESTRING (-8.7139633 39.5413695, -8.7141105 39.5415804, -8.7141349 39.5416217, -8.7141962 39.5417032, -8.714243 39.5417703, -8.7143489 39.5419198, -8.7144151 39.5420619, -8.7144271 39.5421038)",,
166904046,,,Rua 10 de Junho,residential,False,False,7.499,"LINESTRING (-8.7145399 39.5405451, -8.7146117 39.5405836)",,
166904046,,,Rua 10 de Junho,residential,False,True,87.804,"LINESTRING (-8.7145399 39.5405451, -8.7141879 39.5403561, -8.7140672 39.5402506, -8.7140189 39.5401017, -8.7140002 39.5399755, -8.7140176 39.5399403)",,
906695422,,,Rua Mouzinho de Albuquerque,residential,False,True,68.203,"LINESTRING (-8.7145399 39.5405451, -8.7142796 39.5405644, -8.7140301 39.5405828, -8.7139626 39.5405878, -8.7137588 39.5406416)",,
166904309,,,Travessa Mouzinho de Albuquerque,residential,False,False,32.211,"LINESTRING (-8.7137588 39.5406416, -8.7138231 39.540927)",,
906695422,,,Rua Mouzinho de Albuquerque,residential,False,False,68.203,"LINESTRING (-8.7137588 39.5406416, -8.7139626 39.5405878, -8.7140301 39.5405828, -8.7142796 39.5405644, -8.7145399 39.5405451)",,
