osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,junction
521369415,True,2,EN 101,Alameda Doutor Alfredo Pimenta,primary,50,False,16.26,"LINESTRING (-8.2976374 41.4444162, -8.2976475 41.4443808, -8.2976574 41.4443395, -8.2976577 41.4443001, -8.2976495 41.4442721)",,
525352729,True,1,EN 101,Alameda Doutor Alfredo Pimenta,primary,50,False,12.629,"LINESTRING (-8.2974977 41.4444505, -8.2975388 41.4444465, -8.2975959 41.4444401, -8.2976374 41.4444162)",,
"[1117159562, 1067232684]",True,1,EN 101,Alameda Doutor Alfredo Pimenta,primary,50,False,86.234,"LINESTRING (-8.2970255 41.4437745, -8.2971039 41.4439061, -8.2971172 41.443928, -8.2973947 41.4443895, -8.2974309 41.4444257, -8.2974977 41.4444505)",,
520281210,True,1,,Largo República do Brasil,primary,,False,10.414,"LINESTRING (-8.2916748 41.4424701, -8.2917729 41.4424121)",,
24267065,True,1,EN 101,Rua Doutor José Sampaio,primary,,False,13.568,"LINESTRING (-8.2916748 41.4424701, -8.2917204 41.442503, -8.2917921 41.4425547)",,
303412620,True,,,Rua Doutor José Sampaio,residential,,False,156.81199999999998,"LINESTRING (-8.2916748 41.4424701, -8.2916404 41.4424913, -8.2916112 41.4425058, -8.2915794 41.442514, -8.2915622 41.4425185, -8.2915472 41.4425225, -8.2913952 41.4425326, -8.2900038 41.4426075, -8.2898181 41.4426194)",,
134394684,False,,,Rua Doutor Avelino da Silva Guimarães,residential,50,True,93.916,"LINESTRING (-8.2964817 41.4429266, -8.296793 41.4428167, -8.2968289 41.442804, -8.2972084 41.44267, -8.2972311 41.4426131, -8.2971326 41.4424456)",,
518870782,True,,EN 101,Rua Paio Galvão,primary,50,False,69.103,"LINESTRING (-8.2964817 41.4429266, -8.2963538 41.4427111, -8.2961447 41.4423588)",,
24267081,True,,EN 101,Largo 25 de Abril,primary,50,False,21.426000000000002,"LINESTRING (-8.2955614 41.4413878, -8.2954729 41.441248, -8.2954398 41.4412193)",,
40285031,True,,,Rua de Camões,residential,50,False,53.568999999999996,"LINESTRING (-8.2955614 41.4413878, -8.2956155 41.4413767, -8.2961852 41.441272)",,
"[518870780, 161870607]",True,,EN 101,Largo 25 de Abril,primary,50,False,29.832,"LINESTRING (-8.295282 41.441077, -8.2950868 41.4409509, -8.2950203 41.4408947)",,
1123714556,True,,,Largo do Toural,residential,,False,18.152,"LINESTRING (-8.2952332 41.4413453, -8.2952982 41.4415011)",,
25329179,True,,,Largo do Toural,residential,,False,45.288,"LINESTRING (-8.2955246 41.4422909, -8.2960577 41.4422123)",,
41736416,True,,,Rua de Santo António,residential,50,False,259.424,"LINESTRING (-8.2955246 41.4422909, -8.2955462 41.4423552, -8.2955724 41.44244, -8.2955646 41.4425131, -8.2950694 41.4431875, -8.2949772 41.4433348, -8.2949165 41.4434505, -8.2948159 41.4436615, -8.2947798 41.4438774, -8.2945979 41.4443045, -8.2945673 41.4443765, -8.2945333 41.4444565)",,
24267075,True,,EN 101,Largo do Toural,primary,50,False,100.59100000000001,"LINESTRING (-8.2960577 41.4422123, -8.295652 41.4415269, -8.2955614 41.4413878)",,
104203857,True,1,,Alameda de São Dâmaso,residential,50,False,224.034,"LINESTRING (-8.2927261 41.4415597, -8.2932853 41.4412765, -8.2937127 41.4412589, -8.2941839 41.44122, -8.2945439 41.4411936, -8.2948161 41.4411956, -8.2950222 41.4412217, -8.2952332 41.4413453)",,
1122672886,True,,EN 101,Largo República do Brasil,primary,,False,16.731,"LINESTRING (-8.2919336 41.442223, -8.2917853 41.4421216)",,
"[525352736, 24267085]",True,,,Alameda de São Dâmaso,residential,,False,99.019,"LINESTRING (-8.2919336 41.442223, -8.2920118 41.4421533, -8.292474 41.4417692, -8.2927261 41.4415597)",yes,
303127234,False,1,EN 101,Avenida Alberto Sampaio,primary,50,False,62.214,"LINESTRING (-8.2917921 41.4425547, -8.291793 41.4425872, -8.2917948 41.4426564, -8.2917853 41.442693, -8.2917318 41.4428988, -8.2916656 41.4431037)",,
1067225801,True,1,EN 101,Avenida Alberto Sampaio,primary,,False,15.948,"LINESTRING (-8.2917921 41.4425547, -8.2917758 41.4424585, -8.2917729 41.4424121)",,
135001585,True,,,Rua Padre Gaspar Roriz,residential,,False,165.91,"LINESTRING (-8.2907791 41.4414627, -8.2908407 41.4414229, -8.291022 41.4412783, -8.2911636 41.4411974, -8.291545 41.4410162, -8.2918007 41.4410365, -8.2921203 41.4410666, -8.2922489 41.4410967, -8.2924763 41.4412443)",,
520281211,True,2,,Largo República do Brasil,tertiary,,False,69.127,"LINESTRING (-8.2907791 41.4414627, -8.2906903 41.441404, -8.2902853 41.4411365, -8.2901569 41.4410517)",,
24267198,False,,,Avenida Dom João IV,tertiary,,False,6.5,"LINESTRING (-8.2901569 41.4410517, -8.2901294 41.440997)",,
1066387398,True,2,,Largo República do Brasil,tertiary,,False,27.729,"LINESTRING (-8.2901569 41.4410517, -8.2899456 41.4412443)",,
24267122,True,2,,Largo República do Brasil,tertiary,,False,67.929,"LINESTRING (-8.2899456 41.4412443, -8.2900166 41.4412915, -8.2903421 41.4415077, -8.2905495 41.4416544)",,
41779521,True,,,Largo República do Brasil,residential,,False,28.647,"LINESTRING (-8.2905495 41.4416544, -8.2907791 41.4414627)",,
24267122,True,2,,Largo República do Brasil,tertiary,,False,68.166,"LINESTRING (-8.2905495 41.4416544, -8.2906466 41.4417198, -8.2907637 41.4417985, -8.2910567 41.4419955, -8.2911582 41.4420638)",,
1110251953,False,,,Rua João XXI,residential,,True,8.201,"LINESTRING (-8.2998667 41.4444122, -8.2998776 41.4443389)",,
133164481,False,3,,,tertiary,,True,81.107,"LINESTRING (-8.2998667 41.4444122, -8.2998509 41.4444608, -8.2996756 41.4450009, -8.299637 41.445121)",,
211816963,True,2,,Rua João XXI,residential,,False,94.944,"LINESTRING (-8.3000031 41.4434956, -8.3000128 41.4436413, -8.3000162 41.4437316, -8.2999873 41.4439824, -8.299902 41.4442492, -8.2998776 41.4443389)",,
24267178,True,2,,Rua Doutor João de Meira,residential,,False,91.012,"LINESTRING (-8.2997244 41.4427123, -8.2997868 41.4428086, -8.299858 41.4429277, -8.2999417 41.4431296, -8.2999828 41.4432892, -8.3000031 41.4434956)",,
157520966,True,3,,Avenida Conde de Margaride,tertiary,50,False,221.19500000000005,"LINESTRING (-8.2997244 41.4427123, -8.2982005 41.4432361, -8.2981119 41.4432666, -8.2979689 41.4433158, -8.29795 41.4433227, -8.2973191 41.4435524)",,
165595473,False,,,,residential,,True,184.654,"LINESTRING (-8.3013188 41.4401923, -8.3011828 41.4402075, -8.3007095 41.4403531, -8.3002727 41.4405567, -8.3001817 41.4407281, -8.3003675 41.440954, -8.300571 41.4408603, -8.3007041 41.4409848)",,
24267198,False,,,Avenida Dom João IV,tertiary,,True,6.5,"LINESTRING (-8.2901294 41.440997, -8.2901569 41.4410517)",,
104203785,True,,,Rua da Ramada,residential,,False,300.228,"LINESTRING (-8.2901294 41.440997, -8.2901967 41.4408986, -8.2903005 41.4406428, -8.290492 41.4405243, -8.2906262 41.4404782, -8.290744 41.4404543, -8.2909439 41.4401958, -8.2911745 41.4399672, -8.2916331 41.4396549, -8.2917275 41.439247, -8.2921628 41.4389089)",,
1067179855,False,,,Avenida Dom João IV,tertiary,,False,64.801,"LINESTRING (-8.2901294 41.440997, -8.2900944 41.4409288, -8.2900954 41.4408763, -8.2901086 41.4408273, -8.2901912 41.4406217, -8.2902267 41.4405333, -8.2902653 41.4404374)",,
"[25329248, 1066387386, 1066387389]",True,,EN 101,Largo Condessa Mumadona,primary,,False,64.705,"LINESTRING (-8.2906324 41.4453498, -8.2907533 41.4453877, -8.2909166 41.4453821, -8.2910464 41.4453622, -8.2911342 41.4453263, -8.2912395 41.44526, -8.2912982 41.4451887)",,
161870606,True,,EN 101,Largo República do Brasil,primary,,False,13.024000000000001,"LINESTRING (-8.2918568 41.442325, -8.2919076 41.4422575, -8.2919336 41.442223)",,
135530868,True,2,EN 101,Largo República do Brasil,primary,,False,11.957,"LINESTRING (-8.2917729 41.4424121, -8.2918001 41.4423868, -8.2918261 41.4423604, -8.2918568 41.442325)",,
518870782,True,,EN 101,Rua Paio Galvão,primary,50,False,17.831,"LINESTRING (-8.2961447 41.4423588, -8.2960577 41.4422123)",,
165595468,True,,,,unclassified,,False,48.36600000000001,"LINESTRING (-8.3007837 41.4414776, -8.300834 41.4413434, -8.3007135 41.4411013, -8.3007105 41.4410642)",,
27610290,True,,,Rua Dom João I,residential,50,False,266.159,"LINESTRING (-8.2977416 41.4418578, -8.2987095 41.4419823, -8.2989343 41.4419566, -8.2994689 41.4418387, -8.3002584 41.4415342, -8.3005466 41.4414688, -8.3007837 41.4414776)",,
116135245,True,,,Rua Dom João I,residential,50,False,145.137,"LINESTRING (-8.2977416 41.4418578, -8.2973418 41.4419194, -8.2969336 41.4420745, -8.296312 41.442295, -8.2961447 41.4423588)",,
32501129,True,1,EN 101,Rua Almirante Sousa Ventura,primary,,False,51.486,"LINESTRING (-8.2911633 41.4442877, -8.2909323 41.4442428, -8.2907047 41.4442972, -8.2905712 41.4443292)",,
"[135000899, 104203815]",True,,EN 101,Largo Condessa Mumadona,primary,,False,40.072,"LINESTRING (-8.2902252 41.4447598, -8.2904622 41.4449281, -8.2905119 41.4450376)",,
32501129,True,1,EN 101,Rua Almirante Sousa Ventura,primary,,False,73.245,"LINESTRING (-8.2905712 41.4443292, -8.2901701 41.4444314, -8.2901368 41.4444989, -8.2902252 41.4447598)",,
1117137495,True,,,,residential,,False,91.773,"LINESTRING (-8.2905712 41.4443292, -8.2905351 41.4442484, -8.2902572 41.4436255, -8.2902219 41.4435465)",,
32501133,True,,,,residential,,False,108.445,"LINESTRING (-8.2902219 41.4435465, -8.2901985 41.4434928, -8.2898449 41.442681, -8.2898181 41.4426194)",,
32501228,True,,,Largo Martins Sarmento,residential,,False,110.996,"LINESTRING (-8.292627 41.4462345, -8.2927775 41.4461708, -8.2928679 41.4460528, -8.2929835 41.445902, -8.2929968 41.445876, -8.293105 41.4456643, -8.2932501 41.4453803)",,
32501217,False,,,Rua Agostinho Barbosa,residential,50,False,62.669,"LINESTRING (-8.2940623 41.4455389, -8.2939436 41.4455153, -8.2933356 41.4453943)",,
303407190,False,,,Avenida Humberto Delgado,residential,50,False,100.35199999999999,"LINESTRING (-8.2940623 41.4455389, -8.2941053 41.4454346, -8.2944227 41.4446778)",,
1066387381,False,,,Rua Agostinho Barbosa,residential,50,False,7.295,"LINESTRING (-8.2933356 41.4453943, -8.2932501 41.4453803)",,
32501217,False,,,Rua Agostinho Barbosa,residential,50,True,62.669,"LINESTRING (-8.2933356 41.4453943, -8.2939436 41.4455153, -8.2940623 41.4455389)",,
104203837,True,,,Largo Martins Sarmento,residential,,False,107.77699999999999,"LINESTRING (-8.2925722 41.445284, -8.2925578 41.4455751, -8.2925485 41.4457645, -8.2925376 41.445984, -8.2925317 41.4461034, -8.292627 41.4462345)",,
135000604,False,,,Rua Serpa Pinto,residential,,False,107.82999999999998,"LINESTRING (-8.2925722 41.445284, -8.2920581 41.4452269, -8.291415 41.4451571, -8.2912982 41.4451887)",,
