osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,access,junction,tunnel
"[328672712, 1144386083]",Rua das Eiras,"['unclassified', 'residential']",False,True,93.89100000000002,"LINESTRING (-7.9761443 40.4722531, -7.9762657 40.4722144, -7.9762852 40.4722082, -7.9763198 40.4721972, -7.9763478 40.4721305, -7.9764323 40.4718816, -7.9764538 40.4718642, -7.9764969 40.471841, -7.9765445 40.471819, -7.9766106 40.4717907, -7.9766911 40.4717563, -7.9767012 40.4717428, -7.9766984 40.4717279, -7.9766485 40.4716272)",,,,,,
1169421806,Rua Viriato - Trajeto do Carnaval Dança dos Cus na terça-feira de Carnaval,tertiary,False,False,16.91,"LINESTRING (-7.9761443 40.4722531, -7.9762113 40.4723235, -7.976232 40.4723453, -7.9762683 40.4723718)",,,,,,
1169421806,Rua Viriato - Trajeto do Carnaval Dança dos Cus na terça-feira de Carnaval,tertiary,False,True,8.437,"LINESTRING (-7.9761443 40.4722531, -7.9761221 40.4721995, -7.9761178 40.4721801)",,,,,,
1169421806,Rua Viriato - Trajeto do Carnaval Dança dos Cus na terça-feira de Carnaval,tertiary,False,True,10.381,"LINESTRING (-7.9769903 40.4734569, -7.9769475 40.4733694)",,,,,,
1169421810,Rua Viriato - Trajeto do Carnaval Dança dos Cus na segunda-feira de Carnaval,tertiary,False,False,50.425000000000004,"LINESTRING (-7.9769903 40.4734569, -7.977224 40.4738311, -7.9772598 40.4738593)",50,,,,,
1144389707,Rua da Pateira - Trajeto do Carnaval Dança dos Cus na terça-feira de Carnaval,residential,False,False,139.679,"LINESTRING (-7.9733849 40.4713551, -7.9731542 40.4715705, -7.9727356 40.471985, -7.9724938 40.4722183, -7.9724061 40.4723621)",,,,,,
1169421809,Rua Viriato,tertiary,False,False,13.166,"LINESTRING (-7.9733849 40.4713551, -7.9735164 40.4713973, -7.9735293 40.4713978)",,,,,,
458897205,Rua Viriato - Trajeto do Carnaval Dança dos Cus na segunda-feira de Carnaval,secondary,False,False,173.017,"LINESTRING (-7.9792254 40.4766541, -7.9791584 40.4767578, -7.9790747 40.4768875, -7.9789792 40.4771466, -7.9787614 40.47816)",50,EN 337,,,,
1144473640,Rua da Cerejeirinha,residential,False,False,199.519,"LINESTRING (-7.9792254 40.4766541, -7.9790912 40.4766003, -7.9788037 40.476584, -7.9787071 40.4765987, -7.9786063 40.4766265, -7.9785162 40.4766787, -7.9784432 40.4767391, -7.9783531 40.4768419, -7.9783059 40.4769088, -7.9782351 40.476948, -7.978175 40.476966, -7.9777673 40.47701, -7.9776257 40.4770198, -7.9775634 40.4770117, -7.9775355 40.476997, -7.9774926 40.4769594, -7.9773939 40.4768468, -7.9773167 40.4767521, -7.9773035 40.4767261)",,,,,,
1137557993,Quelha da Figueira,residential,False,True,30.260999999999996,"LINESTRING (-7.9778734 40.4742815, -7.9778412 40.4742941, -7.9777603 40.4742953, -7.9776818 40.4742906, -7.9776302 40.4742865, -7.9775208 40.4742953)",,,,,,
1169421810,Rua Viriato - Trajeto do Carnaval Dança dos Cus na segunda-feira de Carnaval,tertiary,False,False,11.439,"LINESTRING (-7.9778734 40.4742815, -7.9779541 40.4743476, -7.9779654 40.4743569)",50,,,,,
1169421810,Rua Viriato - Trajeto do Carnaval Dança dos Cus na segunda-feira de Carnaval,tertiary,False,True,70.122,"LINESTRING (-7.9778734 40.4742815, -7.9775261 40.4740691, -7.9772598 40.4738593)",50,,,,,
1169421806,Rua Viriato - Trajeto do Carnaval Dança dos Cus na terça-feira de Carnaval,tertiary,False,False,29.112000000000002,"LINESTRING (-7.976112 40.4719214, -7.9761365 40.4720176, -7.9761136 40.4721608, -7.9761178 40.4721801)",,,,,,
1169421806,Rua Viriato - Trajeto do Carnaval Dança dos Cus na terça-feira de Carnaval,tertiary,False,True,38.877,"LINESTRING (-7.976112 40.4719214, -7.9759934 40.471823, -7.9758592 40.4716849, -7.9758378 40.4716436)",,,,,,
"[1144407398, 1173500798]",Rua José Pereira Dias,residential,False,False,65.41799999999999,"LINESTRING (-7.976112 40.4719214, -7.9761444 40.4718583, -7.9761556 40.4718013, -7.9761849 40.4717274, -7.9762294 40.4716835, -7.976285 40.4716462, -7.9763503 40.4716212, -7.9764695 40.471591, -7.9765555 40.4715692, -7.9765911 40.4715579, -7.976623 40.4715606)",,,,,,
179513390,Rua 9 de Abril,residential,False,True,50.161,"LINESTRING (-7.9750121 40.4727273, -7.9755624 40.4725592)",50,,,,,
328672678,,residential,False,False,24.238999999999997,"LINESTRING (-7.9750121 40.4727273, -7.9750121 40.4727028, -7.974988 40.4726457, -7.9748364 40.4725784)",,,,,,
328672678,,residential,False,True,47.114000000000004,"LINESTRING (-7.9750121 40.4727273, -7.9749611 40.4728396, -7.9749263 40.4729457, -7.9749586 40.4731397)",,,,,,
179513390,Rua 9 de Abril,residential,False,False,50.161,"LINESTRING (-7.9755624 40.4725592, -7.9750121 40.4727273)",50,,,,,
"[1144380306, 328672676]",,residential,False,"[False, True]",79.50800000000001,"LINESTRING (-7.9755624 40.4725592, -7.9755595 40.4723817, -7.9756323 40.4722736, -7.9756816 40.472227, -7.9757537 40.4721703, -7.9759865 40.4721815, -7.9761178 40.4721801)",,,,,,
1144390150,Rua da Lavandeira,residential,False,False,107.63,"LINESTRING (-7.9755624 40.4725592, -7.9756136 40.4727453, -7.9755792 40.4729102, -7.9755148 40.4730375, -7.9754505 40.473111, -7.9752917 40.4731567, -7.9750943 40.4731273, -7.9749586 40.4731397)",,,,,,
277457122,,residential,False,False,109.954,"LINESTRING (-7.9724061 40.4723621, -7.9723088 40.4723635, -7.9721463 40.472393, -7.9719377 40.4724689, -7.9716958 40.4725574, -7.9714909 40.4725855, -7.9712564 40.4726135, -7.9711669 40.4726224)",,,,,,
1144389707,Rua da Pateira - Trajeto do Carnaval Dança dos Cus na terça-feira de Carnaval,residential,False,True,139.679,"LINESTRING (-7.9724061 40.4723621, -7.9724938 40.4722183, -7.9727356 40.471985, -7.9731542 40.4715705, -7.9733849 40.4713551)",,,,,,
1144389870,Rua dos Casainhos - Trajeto do Carnaval Dança dos Cus na terça feira de Carnaval,residential,False,True,52.56399999999999,"LINESTRING (-7.9724061 40.4723621, -7.9724108 40.4724187, -7.9725804 40.4726905, -7.9726376 40.4727971)",,,,,,
277457122,,residential,False,True,211.22299999999998,"LINESTRING (-7.9688064 40.4724633, -7.9688969 40.4724998, -7.9689781 40.4725419, -7.9690759 40.4726121, -7.969231 40.4726964, -7.9693787 40.4727484, -7.9695652 40.4727793, -7.969724 40.4727849, -7.970036 40.4727512, -7.9704274 40.4727105, -7.9710744 40.4726323, -7.9711013 40.472629, -7.9711669 40.4726224)",,,,,,
1267217119,Rua da Portela,residential,False,False,9.929,"LINESTRING (-7.9688064 40.4724633, -7.9687418 40.472459, -7.9686901 40.4724661)",,,,,,
1267532395,,residential,False,True,58.17699999999999,"LINESTRING (-7.9688064 40.4724633, -7.9688092 40.4723522, -7.9687577 40.4721824, -7.9687106 40.4719473)",,,,,,
1159138011,,residential,False,False,42.491,"LINESTRING (-7.9686901 40.4724661, -7.9684832 40.4724575, -7.9681892 40.4724771)",,,,,,
"[694144598, 1267217119]","['Rua da Portela', 'Rua da Enxurreira']",residential,False,False,680.1320000000001,"LINESTRING (-7.9686901 40.4724661, -7.9686642 40.4725068, -7.9686476 40.4726037, -7.9686531 40.472813, -7.9686827 40.4730124, -7.9687602 40.4733003, -7.9688489 40.4735588, -7.9689509 40.4738813, -7.9690124 40.4740918, -7.9690556 40.4742399, -7.9690999 40.4744366, -7.9691923 40.4747399, -7.9692661 40.4749281, -7.969349 40.475103, -7.9693972 40.4752048, -7.9694233 40.4752683, -7.9694129 40.4753299, -7.9693293 40.4754709, -7.968996 40.4758547, -7.9686772 40.4762369, -7.9685953 40.4763571, -7.9685116 40.4765081, -7.9683718 40.4767663, -7.9681805 40.4771433, -7.96817 40.477182, -7.9681805 40.4772247, -7.9685782 40.4780795, -7.9686369 40.4782057)",,,,,,
1267217119,Rua da Portela,residential,False,True,9.929,"LINESTRING (-7.9686901 40.4724661, -7.9687418 40.472459, -7.9688064 40.4724633)",,,,,,
277457097,Rua dos Casainhos - Trajeto do Carnaval Dança dos Cus na terça-feira de Carnaval,residential,False,False,35.125,"LINESTRING (-7.9730784 40.4735753, -7.9730831 40.4736129, -7.9731118 40.4737043, -7.9731714 40.4738635, -7.9731781 40.4738814)",,,,,,
1144389870,Rua dos Casainhos - Trajeto do Carnaval Dança dos Cus na terça feira de Carnaval,residential,False,False,24.171,"LINESTRING (-7.9730784 40.4735753, -7.9729593 40.4734207, -7.9729345 40.4733875)",,,,,,
1144390150,Rua da Lavandeira,residential,False,True,177.858,"LINESTRING (-7.9730784 40.4735753, -7.9733563 40.473665, -7.973449 40.473669, -7.9735108 40.4736716, -7.9737929 40.4736577, -7.9739661 40.4736193, -7.9741813 40.4735529, -7.9743327 40.473464, -7.974644 40.4732854, -7.9748303 40.473186, -7.9749586 40.4731397)",,,,,,
1169421810,Rua Viriato - Trajeto do Carnaval Dança dos Cus na segunda-feira de Carnaval,tertiary,False,True,2.864,"LINESTRING (-7.9779884 40.4743758, -7.9779654 40.4743569)",50,,,,,
1144471712,Rua do Teatro,residential,True,False,193.23200000000003,"LINESTRING (-7.9779884 40.4743758, -7.9777837 40.4744843, -7.977591 40.4746165, -7.9774863 40.474699, -7.9774452 40.4747267, -7.9774266 40.4747327, -7.9773869 40.4747463, -7.9772962 40.4747746, -7.977198 40.4748086, -7.9771259 40.4748438, -7.9770721 40.4748756, -7.9769834 40.4749331, -7.9768679 40.475006, -7.9767376 40.4750978, -7.9766479 40.4751837, -7.9765835 40.4752622, -7.9765516 40.475343, -7.9765273 40.4754377, -7.9765129 40.4755161, -7.9765001 40.4755873)",,,,,,
1169421810,Rua Viriato - Trajeto do Carnaval Dança dos Cus na segunda-feira de Carnaval,tertiary,False,False,51.612,"LINESTRING (-7.9779884 40.4743758, -7.978084 40.4744632, -7.9781763 40.4745064, -7.9782799 40.4745113, -7.9784986 40.4744215)",50,,,,,
