osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,junction,name,access
899068517,True,2,EN 237,secondary,50,False,12.21,"LINESTRING (-8.737047 40.0023732, -8.7370707 40.0023526, -8.7370872 40.0023282, -8.7370956 40.0023015, -8.7370953 40.0022741)",roundabout,Rua dos Bombeiros Voluntários,
142499387,False,2,EN 237,secondary,,True,184.835,"LINESTRING (-8.7372622 40.0023532, -8.7374774 40.0023554, -8.7375357 40.0023507, -8.7375955 40.0023414, -8.7376563 40.0023264, -8.7378613 40.0022707, -8.7381754 40.0021884, -8.7385217 40.0020943, -8.7390069 40.0019619, -8.7393242 40.0018699)",,Rua dos Bombeiros Voluntários,
149161263,True,1,EN 237,secondary,50,False,16.721,"LINESTRING (-8.7372622 40.0023532, -8.7371301 40.0022921, -8.7370953 40.0022741)",,Rua dos Bombeiros Voluntários,
729890794,True,1,CM 1028,tertiary,50,False,9.727,"LINESTRING (-8.7359443 40.000829, -8.735845 40.0008722)",,Rua de Santo António,
177211919,False,2,CM 1028,tertiary,50,False,189.66500000000002,"LINESTRING (-8.7359443 40.000829, -8.7360515 40.0006724, -8.7361586 40.0005157, -8.7362176 40.0004484, -8.7362777 40.0003885, -8.7363393 40.0003371, -8.7363933 40.0002978, -8.7364678 40.0002475, -8.736551 40.0001956, -8.7366071 40.0001628, -8.7368292 40.0000329, -8.7368949 39.9999927, -8.7369452 39.9999503, -8.7369955 39.9998924, -8.7370434 39.9998292, -8.7371213 39.999708, -8.7372296 39.999535, -8.7372608 39.9994901)",,Rua de Santo António,
314051207,True,1,EN 237,secondary,50,False,22.682000000000002,"LINESTRING (-8.7367806 40.0020272, -8.7368149 40.0021746, -8.7368241 40.0022284)",,Rua dos Bombeiros Voluntários,
899068510,False,2,EN 237,secondary,50,True,121.68,"LINESTRING (-8.7367806 40.0020272, -8.736678 40.0018598, -8.7365788 40.0017204, -8.7364736 40.0015855, -8.7364128 40.0015262, -8.7359711 40.0011339)",,Rua dos Bombeiros Voluntários,
817725736,False,2,CM 1017,tertiary,50,False,8.526,"LINESTRING (-8.7402862 40.0055635, -8.7402067 40.0055169)",,Rua dos Matos da Vila,
"[437586291, 817719747]",False,,,residential,,False,131.415,"LINESTRING (-8.7402862 40.0055635, -8.7400827 40.0057497, -8.7399325 40.0058318, -8.7398751 40.0058402, -8.7397072 40.0058647, -8.7395731 40.0059263, -8.7395195 40.006025, -8.7396771 40.0062262, -8.739785 40.006364)",,,
817725736,False,2,CM 1017,tertiary,50,True,210.773,"LINESTRING (-8.7402862 40.0055635, -8.7405146 40.0057004, -8.7405706 40.005745, -8.7406148 40.0057942, -8.7406594 40.0058606, -8.7411998 40.0067965, -8.7412559 40.0069078, -8.7413 40.0070086, -8.741333 40.0071015, -8.741366 40.0072309)",,Rua dos Matos da Vila,
817725736,False,2,CM 1017,tertiary,50,False,210.77299999999997,"LINESTRING (-8.741366 40.0072309, -8.741333 40.0071015, -8.7413 40.0070086, -8.7412559 40.0069078, -8.7411998 40.0067965, -8.7406594 40.0058606, -8.7406148 40.0057942, -8.7405706 40.005745, -8.7405146 40.0057004, -8.7402862 40.0055635)",,Rua dos Matos da Vila,
177211921,False,2,,residential,50,False,112.677,"LINESTRING (-8.7343906 40.00627, -8.7344421 40.0058853, -8.7344715 40.0053323, -8.7344965 40.0052617)",,,
259034586,False,2,EN 342,secondary,,False,88.45500000000001,"LINESTRING (-8.7343906 40.00627, -8.7345514 40.0062294, -8.7353766 40.0060202)",,,
177211921,False,2,,residential,50,False,127.455,"LINESTRING (-8.7344965 40.0052617, -8.7345412 40.005222, -8.7346021 40.0051824, -8.7349892 40.0050594, -8.7351084 40.0050146, -8.7352191 40.0049664, -8.7353538 40.0048943, -8.735541 40.0047753, -8.7356673 40.00468, -8.7357298 40.004637)",,,
177211921,False,2,,residential,50,True,112.67699999999999,"LINESTRING (-8.7344965 40.0052617, -8.7344715 40.0053323, -8.7344421 40.0058853, -8.7343906 40.00627)",,,
177211922,False,1,,residential,50,True,105.185,"LINESTRING (-8.7344965 40.0052617, -8.7343872 40.0052431, -8.7338305 40.0053881, -8.7333048 40.0054641)",,,
177211921,False,2,,residential,50,False,79.979,"LINESTRING (-8.7357298 40.004637, -8.7361893 40.0042889, -8.7364076 40.0041395)",,,
177211921,False,2,,residential,50,True,127.455,"LINESTRING (-8.7357298 40.004637, -8.7356673 40.00468, -8.735541 40.0047753, -8.7353538 40.0048943, -8.7352191 40.0049664, -8.7351084 40.0050146, -8.7349892 40.0050594, -8.7346021 40.0051824, -8.7345412 40.005222, -8.7344965 40.0052617)",,,
1168863277,False,,,residential,,False,104.77,"LINESTRING (-8.7357298 40.004637, -8.7356981 40.0045983, -8.7354745 40.0043253, -8.735076 40.0038389)",,,
1168863277,False,,,residential,,True,104.77,"LINESTRING (-8.735076 40.0038389, -8.7354745 40.0043253, -8.7356981 40.0045983, -8.7357298 40.004637)",,,
177211922,False,1,,residential,50,False,105.185,"LINESTRING (-8.7333048 40.0054641, -8.7338305 40.0053881, -8.7343872 40.0052431, -8.7344965 40.0052617)",,,
314198376,False,,,residential,,True,75.414,"LINESTRING (-8.7333048 40.0054641, -8.7333209 40.0060332, -8.7333155 40.0061421)",,,
177211919,False,2,CM 1028,tertiary,50,True,11.565,"LINESTRING (-8.7373221 39.9993973, -8.7372608 39.9994901)",,Rua de Santo António,
313768667,False,,,residential,,False,89.375,"LINESTRING (-8.739718 40.002824, -8.7393693 40.0024624, -8.7390066 40.0022427)",,,
143485776,True,1,,residential,50,False,56.958999999999996,"LINESTRING (-8.7364076 40.0041395, -8.736553 40.0040855, -8.7369064 40.0039691, -8.7370137 40.0039239)",,,
177211921,False,2,,residential,50,True,79.979,"LINESTRING (-8.7364076 40.0041395, -8.7361893 40.0042889, -8.7357298 40.004637)",,,
313768671,False,1,,residential,50,False,13.375,"LINESTRING (-8.7374965 40.003176, -8.7375749 40.0031548, -8.7376388 40.0031264)",,,
313768671,False,1,,residential,50,True,97.006,"LINESTRING (-8.7374965 40.003176, -8.7370921 40.0025733, -8.7370189 40.0024598, -8.7369767 40.0023998)",,,
547782047,False,,,residential,,False,47.096999999999994,"LINESTRING (-8.7374965 40.003176, -8.7373553 40.0032546, -8.73707 40.003445)",,,destination
313768673,False,1,,residential,50,False,72.886,"LINESTRING (-8.7390797 40.0012419, -8.7391799 40.0014916, -8.7392956 40.0017797, -8.7393242 40.0018699)",,,
"[313768673, 1168863271]",False,1,,residential,50,True,168.688,"LINESTRING (-8.7390797 40.0012419, -8.7389509 40.0010097, -8.7388081 40.0007865, -8.7387543 40.0007231, -8.7386793 40.0006345, -8.7386337 40.0005831, -8.7383923 40.0003591, -8.7379509 40.0000151)",,,
314051195,False,1,,residential,50,False,197.165,"LINESTRING (-8.7390797 40.0012419, -8.7390023 40.0012719, -8.7386022 40.0014269, -8.7383001 40.0015381, -8.7377144 40.0017536, -8.7375615 40.0018317, -8.7372697 40.0019911, -8.7371858 40.0020355, -8.7370713 40.0021104)",,,
177211919,False,2,CM 1028,tertiary,50,False,11.565,"LINESTRING (-8.7372608 39.9994901, -8.7373221 39.9993973)",,Rua de Santo António,
177211919,False,2,CM 1028,tertiary,50,True,189.66500000000002,"LINESTRING (-8.7372608 39.9994901, -8.7372296 39.999535, -8.7371213 39.999708, -8.7370434 39.9998292, -8.7369955 39.9998924, -8.7369452 39.9999503, -8.7368949 39.9999927, -8.7368292 40.0000329, -8.7366071 40.0001628, -8.736551 40.0001956, -8.7364678 40.0002475, -8.7363933 40.0002978, -8.7363393 40.0003371, -8.7362777 40.0003885, -8.7362176 40.0004484, -8.7361586 40.0005157, -8.7360515 40.0006724, -8.7359443 40.000829)",,Rua de Santo António,
1168863271,False,1,,residential,50,False,82.917,"LINESTRING (-8.7372608 39.9994901, -8.7373156 39.9995209, -8.7373825 39.9995707, -8.7379509 40.0000151)",,,
313768666,False,,,residential,,False,72.675,"LINESTRING (-8.7367651 40.0074098, -8.7359239 40.0075194)",,,
143485776,True,1,,residential,50,False,32.362,"LINESTRING (-8.7370841 40.0038369, -8.7371022 40.0037, -8.7371646 40.0036191, -8.7372257 40.0035824)",,,
"[313768673, 1168863271]",False,1,,residential,50,False,168.68800000000002,"LINESTRING (-8.7379509 40.0000151, -8.7383923 40.0003591, -8.7386337 40.0005831, -8.7386793 40.0006345, -8.7387543 40.0007231, -8.7388081 40.0007865, -8.7389509 40.0010097, -8.7390797 40.0012419)",,,
1168863271,False,1,,residential,50,True,82.917,"LINESTRING (-8.7379509 40.0000151, -8.7373825 39.9995707, -8.7373156 39.9995209, -8.7372608 39.9994901)",,,
313768667,False,,,residential,,True,89.375,"LINESTRING (-8.7390066 40.0022427, -8.7393693 40.0024624, -8.739718 40.002824)",,,
313768671,False,1,,residential,50,False,50.255,"LINESTRING (-8.7390066 40.0022427, -8.7392069 40.0020483, -8.7393131 40.0019302, -8.7393242 40.0018699)",,,
313768671,False,1,,residential,50,True,154.50900000000001,"LINESTRING (-8.7390066 40.0022427, -8.7388886 40.0023576, -8.7387697 40.0024633, -8.7385391 40.0026755, -8.7383362 40.0028036, -8.7381322 40.0029254, -8.73776 40.0030726, -8.7376388 40.0031264)",,,
259034586,False,2,EN 342,secondary,,True,88.45500000000001,"LINESTRING (-8.7353766 40.0060202, -8.7345514 40.0062294, -8.7343906 40.00627)",,,
313768668,False,,,residential,,True,173.301,"LINESTRING (-8.7353766 40.0060202, -8.7355795 40.0065182, -8.7358316 40.0071468, -8.7359239 40.0075194)",,,
729890799,False,2,EN 342,secondary,50,False,390.357,"LINESTRING (-8.7353766 40.0060202, -8.7363672 40.0057812, -8.7365415 40.00574, -8.7370974 40.0056085, -8.7372962 40.0055615, -8.7376419 40.0054804, -8.7379355 40.0054119, -8.7395305 40.0050232, -8.7395949 40.00501, -8.7396899 40.0049937, -8.7397537 40.0049808)",,Rua da Sociedade Filarmónica,
143485776,True,1,,residential,50,False,11.382,"LINESTRING (-8.7370137 40.0039239, -8.7370841 40.0038369)",,,
547777150,True,,,residential,,False,13.279,"LINESTRING (-8.7370137 40.0039239, -8.737087 40.0038914, -8.7370841 40.0038369)",,,
313768666,False,,,residential,,True,72.675,"LINESTRING (-8.7359239 40.0075194, -8.7367651 40.0074098)",,,
313768668,False,,,residential,,False,173.301,"LINESTRING (-8.7359239 40.0075194, -8.7358316 40.0071468, -8.7355795 40.0065182, -8.7353766 40.0060202)",,,
314051208,False,,,residential,,False,130.734,"LINESTRING (-8.7410698 40.0036335, -8.7411583 40.0037301, -8.7413622 40.003989, -8.7415526 40.0041431, -8.7417323 40.0042355, -8.7419415 40.0042931, -8.7422055 40.0043377)",,,
143485775,False,2,,residential,50,False,27.037999999999997,"LINESTRING (-8.7419197 40.0044428, -8.7420145 40.0044144, -8.7422055 40.0043377)",,,
143485775,False,2,,residential,50,True,70.174,"LINESTRING (-8.7419197 40.0044428, -8.7415672 40.0045204, -8.7411364 40.0046375)",,,
314051198,False,,,residential,,True,145.127,"LINESTRING (-8.7419197 40.0044428, -8.7420676 40.004667, -8.7423117 40.004856, -8.7425558 40.0050079, -8.7427194 40.0050696, -8.7430504 40.0051547, -8.7431029 40.0051682, -8.743229 40.0051826)",,,
143485776,True,1,,residential,50,False,53.921,"LINESTRING (-8.7372257 40.0035824, -8.73729 40.0035438, -8.7375287 40.0034596, -8.7377251 40.0034445, -8.7378153 40.0034547)",,,
314051196,False,1,,residential,50,False,20.231,"LINESTRING (-8.7372257 40.0035824, -8.7371434 40.0035099, -8.73707 40.003445)",,,
314051209,False,,,residential,,False,266.626,"LINESTRING (-8.7423927 40.006863, -8.7422239 40.0066015, -8.742045 40.0063189, -8.7419868 40.0060994, -8.7419569 40.0060392, -8.7418926 40.0060054, -8.7415572 40.0058902, -8.7413229 40.0058181, -8.7408858 40.0056003, -8.740677 40.0055039, -8.7405769 40.0054782, -8.7404627 40.005458, -8.7403566 40.0054588, -8.7402885 40.0054721, -8.7402067 40.0055169)",,,
143485775,False,2,,residential,50,False,139.73899999999998,"LINESTRING (-8.7422055 40.0043377, -8.7425905 40.0041553, -8.7431003 40.0039453, -8.7434844 40.0037853, -8.7436155 40.0037002)",,,
143485775,False,2,,residential,50,True,27.037999999999997,"LINESTRING (-8.7422055 40.0043377, -8.7420145 40.0044144, -8.7419197 40.0044428)",,,
314051208,False,,,residential,,True,130.734,"LINESTRING (-8.7422055 40.0043377, -8.7419415 40.0042931, -8.7417323 40.0042355, -8.7415526 40.0041431, -8.7413622 40.003989, -8.7411583 40.0037301, -8.7410698 40.0036335)",,,
817725736,False,2,CM 1017,tertiary,50,True,8.526,"LINESTRING (-8.7402067 40.0055169, -8.7402862 40.0055635)",,Rua dos Matos da Vila,
314051209,False,,,residential,,True,266.62600000000003,"LINESTRING (-8.7402067 40.0055169, -8.7402885 40.0054721, -8.7403566 40.0054588, -8.7404627 40.005458, -8.7405769 40.0054782, -8.740677 40.0055039, -8.7408858 40.0056003, -8.7413229 40.0058181, -8.7415572 40.0058902, -8.7418926 40.0060054, -8.7419569 40.0060392, -8.7419868 40.0060994, -8.742045 40.0063189, -8.7422239 40.0066015, -8.7423927 40.006863)",,,
817725736,False,2,CM 1017,tertiary,50,False,63.504999999999995,"LINESTRING (-8.7402067 40.0055169, -8.7400155 40.0054104, -8.7399595 40.0053702, -8.7399301 40.0053327, -8.7398533 40.0052003, -8.7398406 40.0051646, -8.7398424 40.0051048, -8.7398427 40.005059)",,Rua dos Matos da Vila,
314051200,False,1,,residential,50,False,192.75,"LINESTRING (-8.7392795 40.0043052, -8.7394583 40.0041669, -8.7395576 40.0040477, -8.7396616 40.0039191, -8.7396697 40.0038637, -8.7396059 40.0037663, -8.7395697 40.003747, -8.7394766 40.0036972, -8.7392995 40.0036315, -8.7391901 40.0035875, -8.7389106 40.0035431, -8.7386049 40.0035082, -8.7382941 40.0036123)",,,
817719746,True,1,,residential,50,False,80.342,"LINESTRING (-8.7392795 40.0043052, -8.7393499 40.0043739, -8.7394658 40.0045067, -8.7397097 40.00485, -8.73975 40.0048842, -8.7397869 40.0049104)",,,
547777146,False,1,,residential,50,False,61.998,"LINESTRING (-8.7359557 40.0034247, -8.7353536 40.0031114)",,Rua do Convento,
314051201,False,1,,residential,50,False,83.559,"LINESTRING (-8.7359557 40.0034247, -8.7365164 40.0032955, -8.736791 40.0032302, -8.7368905 40.0031981)",,Rua do Convento,
547777148,False,,,residential,,False,34.897999999999996,"LINESTRING (-8.7359557 40.0034247, -8.7357711 40.0034844, -8.7356122 40.0035888)",,,
314051196,False,1,,residential,50,False,31.436,"LINESTRING (-8.73707 40.003445, -8.7369768 40.0033089, -8.7368905 40.0031981)",,,
314051196,False,1,,residential,50,True,20.231,"LINESTRING (-8.73707 40.003445, -8.7371434 40.0035099, -8.7372257 40.0035824)",,,
547777145,True,1,,residential,50,False,95.82199999999999,"LINESTRING (-8.73707 40.003445, -8.7367585 40.0037409, -8.7366481 40.0038477, -8.7364646 40.0040582, -8.7364076 40.0041395)",,Rua da Misericórdia,
547782047,False,,,residential,,True,47.096999999999994,"LINESTRING (-8.73707 40.003445, -8.7373553 40.0032546, -8.7374965 40.003176)",,,destination
314051196,False,1,,residential,50,True,77.912,"LINESTRING (-8.7367814 40.0025183, -8.7367706 40.0026403, -8.7367618 40.0027818, -8.7367625 40.0029234, -8.7367824 40.0030307, -8.7368905 40.0031981)",,,
729890791,True,1,,residential,50,False,18.067,"LINESTRING (-8.7367814 40.0025183, -8.7368705 40.002445, -8.7369276 40.0024006)",,,
314051198,False,,,residential,,False,145.127,"LINESTRING (-8.743229 40.0051826, -8.7431029 40.0051682, -8.7430504 40.0051547, -8.7427194 40.0050696, -8.7425558 40.0050079, -8.7423117 40.004856, -8.7420676 40.004667, -8.7419197 40.0044428)",,,
314051196,False,1,,residential,50,False,77.91199999999999,"LINESTRING (-8.7368905 40.0031981, -8.7367824 40.0030307, -8.7367625 40.0029234, -8.7367618 40.0027818, -8.7367706 40.0026403, -8.7367814 40.0025183)",,,
314051196,False,1,,residential,50,True,31.436,"LINESTRING (-8.7368905 40.0031981, -8.7369768 40.0033089, -8.73707 40.003445)",,,
314051201,False,1,,residential,50,True,83.559,"LINESTRING (-8.7368905 40.0031981, -8.736791 40.0032302, -8.7365164 40.0032955, -8.7359557 40.0034247)",,Rua do Convento,
314194119,False,,,residential,,True,128.42299999999997,"LINESTRING (-8.7440305 40.0038552, -8.7438383 40.0040224, -8.7437076 40.004129, -8.7436813 40.0041833, -8.7436795 40.0042375, -8.743682 40.0042948, -8.7437091 40.0043403, -8.743795 40.0044697, -8.7438861 40.0045991, -8.7439935 40.0047347, -8.7440765 40.0048313)",,,
816051705,False,2,EN 237,secondary,70,False,39.328,"LINESTRING (-8.7440305 40.0038552, -8.7439379 40.0038188, -8.7436155 40.0037002)",,,
143485776,True,1,,residential,50,False,114.035,"LINESTRING (-8.7382941 40.0036123, -8.738326 40.0036294, -8.7387498 40.0039294, -8.7390629 40.0041396, -8.739246 40.0042725, -8.7392795 40.0043052)",,,
314051200,False,1,,residential,50,True,192.75000000000003,"LINESTRING (-8.7382941 40.0036123, -8.7386049 40.0035082, -8.7389106 40.0035431, -8.7391901 40.0035875, -8.7392995 40.0036315, -8.7394766 40.0036972, -8.7395697 40.003747, -8.7396059 40.0037663, -8.7396697 40.0038637, -8.7396616 40.0039191, -8.7395576 40.0040477, -8.7394583 40.0041669, -8.7392795 40.0043052)",,,
1168863272,False,,,residential,,True,49.62,"LINESTRING (-8.7382941 40.0036123, -8.7383646 40.0033946, -8.7384181 40.003322, -8.7385542 40.0032307)",,Recanto Doutor Carlos Reis,
314194119,False,,,residential,,False,128.42299999999997,"LINESTRING (-8.7440765 40.0048313, -8.7439935 40.0047347, -8.7438861 40.0045991, -8.743795 40.0044697, -8.7437091 40.0043403, -8.743682 40.0042948, -8.7436795 40.0042375, -8.7436813 40.0041833, -8.7437076 40.004129, -8.7438383 40.0040224, -8.7440305 40.0038552)",,,
314198376,False,,,residential,,False,75.414,"LINESTRING (-8.7333155 40.0061421, -8.7333209 40.0060332, -8.7333048 40.0054641)",,,
"[437586291, 817719747]",False,,,residential,,True,131.415,"LINESTRING (-8.739785 40.006364, -8.7396771 40.0062262, -8.7395195 40.006025, -8.7395731 40.0059263, -8.7397072 40.0058647, -8.7398751 40.0058402, -8.7399325 40.0058318, -8.7400827 40.0057497, -8.7402862 40.0055635)",,,
547777146,False,1,,residential,50,True,61.998,"LINESTRING (-8.7353536 40.0031114, -8.7359557 40.0034247)",,Rua do Convento,
547777147,False,,,residential,,False,36.52900000000001,"LINESTRING (-8.7353536 40.0031114, -8.735363 40.0031262, -8.735366 40.0031425, -8.7353623 40.0031586, -8.7353522 40.0031731, -8.7353368 40.0031845, -8.7353175 40.0031918, -8.7352963 40.0031941, -8.7352752 40.0031912, -8.7352562 40.0031835, -8.7352413 40.0031717, -8.7352319 40.0031569, -8.7352289 40.0031407, -8.7352326 40.0031245, -8.7352427 40.00311, -8.7352581 40.0030986, -8.7352774 40.0030914, -8.7352986 40.0030891, -8.7353197 40.0030919, -8.7353387 40.0030996, -8.7353536 40.0031114)",,,
