osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction
"[77389496, 618771267, 77389494]",True,"['Avenida Ministro Duarte Pacheco', 'Rua Doutor Teófilo Braga']",residential,False,83.989,"LINESTRING (-7.4189188 37.1941527, -7.4187526 37.1941893, -7.418646 37.194129, -7.4184887 37.1936307)",,
76874072,True,Rua General Humberto Delgado,residential,False,53.285,"LINESTRING (-7.4183091 37.193101, -7.4177268 37.1932213)",50,
618771268,True,Rua Ministro Duarte Pacheco,residential,False,63.106,"LINESTRING (-7.4183091 37.193101, -7.4181229 37.1925532)",,
204815619,False,Avenida da República,tertiary,False,61.879999999999995,"LINESTRING (-7.4141672 37.1939873, -7.4140735 37.1937059, -7.4139881 37.1934494)",50,
204815619,False,Avenida da República,tertiary,True,191.027,"LINESTRING (-7.4141672 37.1939873, -7.4143447 37.1945325, -7.4145368 37.1951038, -7.414545 37.1951277, -7.4147225 37.1956473)",50,
77389495,True,Rua Conselheiro Frederico Ramirez,residential,False,36.852,"LINESTRING (-7.4147225 37.1956473, -7.4148137 37.1956284, -7.4151251 37.1955637)",,
204815619,False,Avenida da República,tertiary,False,191.027,"LINESTRING (-7.4147225 37.1956473, -7.414545 37.1951277, -7.4145368 37.1951038, -7.4143447 37.1945325, -7.4141672 37.1939873)",50,
204815619,False,Avenida da República,tertiary,True,60.611000000000004,"LINESTRING (-7.4147225 37.1956473, -7.4148358 37.1960037, -7.4148905 37.1961757)",50,
79500000,True,Rua do Comércio,residential,False,125.391,"LINESTRING (-7.4197949 37.1984559, -7.4184281 37.1987497)",,
120602566,True,Rua Barâo do Rio Zêzere,residential,False,43.149,"LINESTRING (-7.4170839 37.1990455, -7.4169316 37.1986769)",50,
79500000,True,Rua do Comércio,residential,False,123.518,"LINESTRING (-7.4184281 37.1987497, -7.4170839 37.1990455)",,
79500002,True,,residential,False,10.773,"LINESTRING (-7.4203179 37.198228, -7.420298 37.1982097, -7.4202723 37.1981967, -7.420243 37.1981903, -7.4202126 37.1981909)",,roundabout
79500002,True,,residential,False,19.771,"LINESTRING (-7.4202126 37.1981909, -7.4201824 37.198199, -7.4201567 37.1982141, -7.420138 37.1982346, -7.4201279 37.1982587, -7.4201276 37.1982841, -7.4201369 37.1983084, -7.4201551 37.1983293)",,roundabout
171132023,False,Rua Doutor José de Campos Coroa,residential,True,25.099,"LINESTRING (-7.4202126 37.1981909, -7.4201865 37.1980986, -7.4201503 37.1979707)",,
79500193,False,Rua de Angola,residential,False,36.727999999999994,"LINESTRING (-7.415493 37.1978958, -7.4155999 37.1978729, -7.4158935 37.1978102)",,
370258862,False,Avenida da República,tertiary,False,68.582,"LINESTRING (-7.415493 37.1978958, -7.4154148 37.1976803, -7.4152819 37.1973024)",,
79500193,False,Rua de Angola,residential,True,53.002,"LINESTRING (-7.4198299 37.196968, -7.4192513 37.1970896)",,
97225879,True,Rua Eça de Queirós,residential,False,70.927,"LINESTRING (-7.4198299 37.196968, -7.4196268 37.196351)",,
80645497,False,,residential,False,37.081,"LINESTRING (-7.4198299 37.196968, -7.4199014 37.1969519, -7.4202327 37.1968771)",,
171132023,False,Rua Doutor José de Campos Coroa,residential,False,115.05000000000001,"LINESTRING (-7.4198299 37.196968, -7.4198586 37.1970577, -7.4201503 37.1979707)",,
114290279,False,Rua da Estação Velha,residential,True,102.308,"LINESTRING (-7.4201503 37.1979707, -7.4200303 37.1979971, -7.4190369 37.1982156)",,
171132023,False,Rua Doutor José de Campos Coroa,residential,False,25.099,"LINESTRING (-7.4201503 37.1979707, -7.4201865 37.1980986, -7.4202126 37.1981909)",,
171132023,False,Rua Doutor José de Campos Coroa,residential,True,115.05000000000001,"LINESTRING (-7.4201503 37.1979707, -7.4198586 37.1970577, -7.4198299 37.196968)",,
97225883,False,Avenida Ministro Duarte Pacheco,residential,False,9.613,"LINESTRING (-7.4176372 37.1908154, -7.4176038 37.1907821, -7.4175854 37.1907408)",,
"[80645492, 97225885]",False,"['Rua Francisco Sá Carneiro', 'Rua de Santo António de Arenilha']",residential,True,377.2629999999999,"LINESTRING (-7.4176372 37.1908154, -7.4177095 37.1908292, -7.4177785 37.1908218, -7.4191195 37.190548, -7.4196451 37.1904407, -7.4197874 37.1904657, -7.4198697 37.1905603, -7.4198934 37.1906345, -7.4200214 37.1910364, -7.4202595 37.1917833, -7.4203303 37.1919802, -7.4203476 37.1920233)",,
618771277,False,Avenida da República,tertiary,False,3.148,"LINESTRING (-7.4150809 37.1967434, -7.4150715 37.1967161)",,
80475292,False,,residential,True,41.051,"LINESTRING (-7.4150809 37.1967434, -7.414975 37.1967672, -7.4148965 37.1967849, -7.4146349 37.1968438)",,
370258862,False,Avenida da República,tertiary,True,64.657,"LINESTRING (-7.4150809 37.1967434, -7.4151331 37.1968916, -7.4152819 37.1973024)",,
80475292,False,,residential,False,41.051,"LINESTRING (-7.4146349 37.1968438, -7.4148965 37.1967849, -7.414975 37.1967672, -7.4150809 37.1967434)",,
80645489,False,Rua Professor Egas Moniz,residential,True,50.194,"LINESTRING (-7.4209319 37.1938395, -7.421062 37.1942308, -7.4210768 37.1942759)",,
80645495,True,,tertiary,False,22.006,"LINESTRING (-7.4209319 37.1938395, -7.4209784 37.1938256, -7.4210168 37.1938005, -7.421043 37.1937668, -7.4210543 37.1937283, -7.4210494 37.1936889)",,roundabout
118764632,True,Rua Catarina Eufémia,residential,False,71.548,"LINESTRING (-7.4210038 37.1967164, -7.4208018 37.1960934)",50,
80645497,False,,residential,True,70.599,"LINESTRING (-7.4210038 37.1967164, -7.4204593 37.1968299, -7.4202327 37.1968771)",,
80645497,False,,residential,False,70.599,"LINESTRING (-7.4202327 37.1968771, -7.4204593 37.1968299, -7.4210038 37.1967164)",,
80645497,False,,residential,True,37.081,"LINESTRING (-7.4202327 37.1968771, -7.4199014 37.1969519, -7.4198299 37.196968)",,
80645495,True,,tertiary,False,21.843000000000004,"LINESTRING (-7.4210494 37.1936889, -7.4210292 37.1936531, -7.4209956 37.1936243, -7.4209522 37.1936056, -7.4209036 37.1935988, -7.4208549 37.1936048)",,roundabout
80645495,True,,tertiary,False,20.162,"LINESTRING (-7.4208549 37.1936048, -7.4208142 37.193621, -7.4207813 37.1936461, -7.4207592 37.1936778, -7.4207498 37.1937133, -7.4207539 37.1937494)",,roundabout
990280116,False,Rua Francisco Sá Carneiro,residential,False,48.870000000000005,"LINESTRING (-7.4208549 37.1936048, -7.4207984 37.1934446, -7.4207693 37.1933622, -7.4207034 37.1931822)",,
77389496,True,Rua Doutor Teófilo Braga,residential,False,61.036,"LINESTRING (-7.4207539 37.1937494, -7.4205967 37.1937847, -7.420434 37.1938212, -7.4203624 37.1938373, -7.4200907 37.1938984)",,
80645495,True,,tertiary,False,20.543000000000003,"LINESTRING (-7.4207539 37.1937494, -7.4207717 37.1937835, -7.4208016 37.1938118, -7.4208407 37.1938316, -7.4208855 37.1938411, -7.4209319 37.1938395)",,roundabout
86380791,True,Rua Ministro Duarte Pacheco,residential,False,60.453,"LINESTRING (-7.4181229 37.1925532, -7.4179518 37.1920269)",,
138575823,False,Rua Combatentes da Grande Guerra,residential,False,55.976,"LINESTRING (-7.4181229 37.1925532, -7.4181961 37.1925372, -7.4187322 37.1924197)",50,
77389494,True,Avenida Ministro Duarte Pacheco,residential,False,61.011,"LINESTRING (-7.4184887 37.1936307, -7.4183091 37.193101)",,
114281086,False,Rua 5 de Outubro,residential,True,58.68,"LINESTRING (-7.4184887 37.1936307, -7.4191274 37.1934906)",,
114291867,False,Rua Combatentes da Grande Guerra,residential,True,64.202,"LINESTRING (-7.4204179 37.1920587, -7.420495 37.1920421, -7.4211181 37.1919096)",50,
990280117,True,,residential,False,8.157,"LINESTRING (-7.4204179 37.1920587, -7.4204112 37.1920451, -7.4203994 37.1920338, -7.4203838 37.1920259, -7.420366 37.1920223, -7.4203476 37.1920233)",,roundabout
76874072,True,Rua General Humberto Delgado,residential,False,33.612,"LINESTRING (-7.4177268 37.1932213, -7.4173616 37.1933034)",50,
990279156,True,Rua João de Deus,residential,False,62.184,"LINESTRING (-7.4177268 37.1932213, -7.4175471 37.1926807)",50,
149054692,False,Rua Padre Jorge Leiria,residential,False,64.817,"LINESTRING (-7.4160079 37.1910831, -7.4158087 37.1905222)",,
173661659,False,Rua São Gonçalo de Lagos,residential,False,15.177,"LINESTRING (-7.4160079 37.1910831, -7.4158427 37.1911193)",50,
