osmid,highway,oneway,reversed,length,bridge,lanes,geometry,name,junction
158889986,secondary,False,False,172.793,,,"LINESTRING (-8.5998825 40.6868724, -8.6004083 40.6873861, -8.6005962 40.6875291, -8.6007501 40.6876635, -8.6010664 40.6879339, -8.6011337 40.6879794, -8.6012377 40.6880306)",Rua Tenente Coronel José Afonso Lucas,
160093602,secondary,False,True,191.229,,,"LINESTRING (-8.5998825 40.6868724, -8.6000352 40.6867647, -8.6000881 40.6867245, -8.600399 40.6864886, -8.6009164 40.6861015, -8.6013763 40.6857691, -8.6015084 40.6856736)",Rua Major Lucas Amaro Rodrigues,
507923317,secondary,False,True,122.875,,,"LINESTRING (-8.5963757 40.6835394, -8.5956996 40.6825605)",Rua Conselheiro Nunes da Silva,
157808450,residential,False,False,116.887,,,"LINESTRING (-8.5963757 40.6835394, -8.5962091 40.6834043, -8.5960801 40.6833232, -8.5958738 40.6832171, -8.5955975 40.6831317, -8.5953827 40.6830527, -8.5952298 40.6829693)",Rua Primeiro de Dezembro,
507923317,secondary,False,False,76.72899999999998,,,"LINESTRING (-8.5963757 40.6835394, -8.5966853 40.6838133, -8.5968324 40.6839625, -8.5968887 40.6840476, -8.596917 40.6840903)",Rua Conselheiro Nunes da Silva,
507923317,secondary,False,True,76.72899999999998,,,"LINESTRING (-8.596917 40.6840903, -8.5968887 40.6840476, -8.5968324 40.6839625, -8.5966853 40.6838133, -8.5963757 40.6835394)",Rua Conselheiro Nunes da Silva,
547942827,secondary,True,False,6.218,,1,"LINESTRING (-8.596917 40.6840903, -8.596895 40.6840986, -8.596878 40.6841121, -8.5968677 40.684129)",,roundabout
547942834,secondary,False,False,31.54,,,"LINESTRING (-8.5986128 40.6834048, -8.598901 40.683224)",Avenida Fernando Augusto de Oliveira,
133422693,secondary,True,False,59.571,,1,"LINESTRING (-8.5986128 40.6834048, -8.5990077 40.6832751, -8.5992803 40.6832418)",,
559572570,secondary,False,True,42.168,,,"LINESTRING (-8.5986128 40.6834048, -8.5983703 40.6835535, -8.5982239 40.6836432)",Avenida Fernando Augusto de Oliveira,
"[133422696, 133422699]",secondary,False,False,239.85,viaduct,2,"LINESTRING (-8.6000557 40.6834824, -8.6004873 40.6838235, -8.6008926 40.6841536, -8.6014314 40.6845883, -8.6019902 40.6850635)",,
133422697,secondary,True,False,70.795,yes,1,"LINESTRING (-8.6000557 40.6834824, -8.5999511 40.6833543, -8.5998595 40.6831807, -8.5998259 40.6830357, -8.5998241 40.6828839)",,
176451397,secondary,True,False,21.11,,1,"LINESTRING (-8.5998241 40.6828839, -8.5997281 40.6828085, -8.5996188 40.6827895)",,
547942826,secondary,True,False,30.141,,1,"LINESTRING (-8.5998241 40.6828839, -8.5998702 40.6827567, -8.5999136 40.6826215)",,
559572565,residential,False,True,6.729,,,"LINESTRING (-8.6032207 40.6890756, -8.6031528 40.6891074)",Rua Doutor Marques da Costa,
133422708,secondary,True,False,98.30699999999999,,,"LINESTRING (-8.6032207 40.6890756, -8.6031054 40.6889861, -8.6028291 40.6888519, -8.6025528 40.6887197, -8.6022575 40.6885828)",,
158889930,residential,False,True,260.287,,,"LINESTRING (-8.6012377 40.6880306, -8.6005381 40.6884446, -8.6002887 40.6885093, -8.6001079 40.6885573, -8.5999373 40.6886671, -8.5997415 40.6887534, -8.599661 40.6887493, -8.5995001 40.6887005, -8.5993891 40.6887129, -8.5987759 40.6890828, -8.5986685 40.6891561)",Rua Doutor Alberto Souto,
158889986,secondary,False,False,105.84700000000001,,,"LINESTRING (-8.6012377 40.6880306, -8.6015759 40.6881831, -8.6017026 40.6882499, -8.6022575 40.6885828)",Rua Tenente Coronel José Afonso Lucas,
158889986,secondary,False,True,172.793,,,"LINESTRING (-8.6012377 40.6880306, -8.6011337 40.6879794, -8.6010664 40.6879339, -8.6007501 40.6876635, -8.6005962 40.6875291, -8.6004083 40.6873861, -8.5998825 40.6868724)",Rua Tenente Coronel José Afonso Lucas,
159331423,residential,False,True,204.95,,,"LINESTRING (-8.6012377 40.6880306, -8.60133 40.6879616, -8.6020691 40.6871995, -8.602649 40.6866015, -8.6026838 40.6865514)",Rua Doutor Tomás de Aquino,
158889986,secondary,False,True,105.84700000000001,,,"LINESTRING (-8.6022575 40.6885828, -8.6017026 40.6882499, -8.6015759 40.6881831, -8.6012377 40.6880306)",Rua Tenente Coronel José Afonso Lucas,
138697916,residential,False,True,88.691,,,"LINESTRING (-8.598901 40.683224, -8.5981839 40.6826405)",,
547942834,secondary,False,False,31.313,,,"LINESTRING (-8.598901 40.683224, -8.5991935 40.6830505)",Avenida Fernando Augusto de Oliveira,
547942834,secondary,False,True,31.54,,,"LINESTRING (-8.598901 40.683224, -8.5986128 40.6834048)",Avenida Fernando Augusto de Oliveira,
547942831,tertiary,False,False,8.453,,,"LINESTRING (-8.5999136 40.6826215, -8.599993 40.6825751)",Avenida Fernando Augusto de Oliveira,
547942832,secondary,False,True,31.095,,,"LINESTRING (-8.5999136 40.6826215, -8.5996188 40.6827895)",Avenida Fernando Augusto de Oliveira,
236254225,secondary,False,False,33.46,,,"LINESTRING (-8.5944681 40.6813257, -8.5948592 40.6813765)",Largo 5 de Outubro,
133490003,residential,False,True,126.52700000000002,,,"LINESTRING (-8.5944681 40.6813257, -8.5941114 40.6815086, -8.5938861 40.6815696, -8.5934703 40.6815229, -8.5933094 40.6815432, -8.593098 40.6816404)",Rua de José Estévão,
507923330,residential,False,True,42.11,,,"LINESTRING (-8.6008492 40.6807136, -8.6012388 40.6804767)",Avenida Manuel Álvaro Lopes Pereira,
559572568,residential,False,False,56.453,,,"LINESTRING (-8.6008492 40.6807136, -8.60033 40.6810341)",Avenida Manuel Álvaro Lopes Pereira,
559777271,tertiary,False,False,55.449,,,"LINESTRING (-8.6027801 40.6809472, -8.6022612 40.6812535)",Avenida Fernando Augusto de Oliveira,
559777271,tertiary,False,True,58.123,,,"LINESTRING (-8.6027801 40.6809472, -8.6033008 40.6806047)",Avenida Fernando Augusto de Oliveira,
138697915,residential,True,False,39.017,,,"LINESTRING (-8.5997723 40.6814446, -8.600082 40.6817053)",Rua Santa Mafalda,
559572569,residential,False,False,67.992,,,"LINESTRING (-8.5997723 40.6814446, -8.5996143 40.6815593, -8.5991898 40.6818674)",Avenida Manuel Álvaro Lopes Pereira,
"[559572568, 559572569]",residential,False,True,62.065999999999995,,,"LINESTRING (-8.5997723 40.6814446, -8.5998669 40.6813779, -8.5999154 40.6813391, -8.6002243 40.6811119, -8.6003004 40.6810559)",Avenida Manuel Álvaro Lopes Pereira,
559572567,tertiary,False,False,67.669,,,"LINESTRING (-8.6006242 40.6821993, -8.599993 40.6825751)",Avenida Fernando Augusto de Oliveira,
559572567,tertiary,False,True,58.25,,,"LINESTRING (-8.6006242 40.6821993, -8.6007449 40.6821357, -8.6011916 40.6819005)",Avenida Fernando Augusto de Oliveira,
138697911,residential,False,False,93.36,,,"LINESTRING (-8.5986531 40.6823038, -8.5994122 40.682915)",Rua Doutor Cristiano Nina,
559572569,residential,False,True,62.851,,,"LINESTRING (-8.5986531 40.6823038, -8.5991597 40.6818892)",Avenida Manuel Álvaro Lopes Pereira,
559572569,residential,False,False,54.473,,,"LINESTRING (-8.5986531 40.6823038, -8.5986201 40.682329, -8.5981839 40.6826405)",Avenida Manuel Álvaro Lopes Pereira,
138697916,residential,False,False,88.691,,,"LINESTRING (-8.5981839 40.6826405, -8.598901 40.683224)",,
559572569,residential,False,False,147.541,,,"LINESTRING (-8.5981839 40.6826405, -8.5976512 40.6829975, -8.5977906 40.683263, -8.5979986 40.6836593, -8.5980354 40.6837294)",Avenida Manuel Álvaro Lopes Pereira,
559572569,residential,False,True,54.473,,,"LINESTRING (-8.5981839 40.6826405, -8.5986201 40.682329, -8.5986531 40.6823038)",Avenida Manuel Álvaro Lopes Pereira,
138697911,residential,False,True,93.36,,,"LINESTRING (-8.5994122 40.682915, -8.5986531 40.6823038)",Rua Doutor Cristiano Nina,
547942833,secondary,False,False,22.321,,,"LINESTRING (-8.5994122 40.682915, -8.5996188 40.6827895)",Avenida Fernando Augusto de Oliveira,
547942833,secondary,False,True,23.814,,,"LINESTRING (-8.5994122 40.682915, -8.5991935 40.6830505)",Avenida Fernando Augusto de Oliveira,
1170982216,residential,False,True,325.332,,,"LINESTRING (-8.5933663 40.6878669, -8.5963888 40.6860483)",Rua da Marinha Baixa,
158889940,unclassified,False,False,285.953,,,"LINESTRING (-8.5985559 40.6879034, -8.5985559 40.6875089, -8.5985666 40.6872933, -8.598572 40.6871265, -8.5985398 40.6869638, -8.598395 40.6867401, -8.5983133 40.686624, -8.5982394 40.6864838, -8.5981106 40.686195, -8.5979122 40.6857801, -8.5977712 40.6854447)",Rua Marquês de Pombal,
158889940,unclassified,False,True,139.907,,,"LINESTRING (-8.5985559 40.6879034, -8.5986042 40.6881678, -8.5986149 40.6885014, -8.5986203 40.6887617, -8.5986256 40.688969, -8.5986685 40.6891561)",Rua Marquês de Pombal,
"[158889947, 313230239]",residential,False,True,446.8430000000001,,,"LINESTRING (-8.5985559 40.6879034, -8.5981215 40.6881554, -8.5980088 40.6882002, -8.597533 40.688359, -8.5971307 40.6885258, -8.5966693 40.6880254, -8.5966677 40.6879398, -8.5969912 40.6875414, -8.5970502 40.6873624, -8.5970432 40.6871954, -8.5963888 40.6860483)","['Rua dos Lares', 'Rua do Paçal']",
158889934,unclassified,False,False,234.006,,,"LINESTRING (-8.5980624 40.6852838, -8.5982716 40.6854587, -8.5986095 40.6857557, -8.5998825 40.6868724)",Rua Tenente Coronel José Afonso Lucas,
"[158889940, 158889934]",unclassified,False,True,47.229000000000006,,,"LINESTRING (-8.5980624 40.6852838, -8.5979014 40.6852269, -8.5978156 40.685235, -8.5977512 40.6853204, -8.5977566 40.6854099, -8.5977712 40.6854447)","['Rua Marquês de Pombal', 'Rua Tenente Coronel José Afonso Lucas']",
158889973,residential,False,True,315.14099999999996,,,"LINESTRING (-8.5980624 40.6852838, -8.59874 40.6852878, -8.5989814 40.6853245, -8.59913 40.6853527, -8.6002136 40.6857188, -8.600301 40.6857231, -8.6004174 40.6856741, -8.6006106 40.6855398, -8.6007768 40.6854666, -8.6009271 40.6854585, -8.6012328 40.685552, -8.6015084 40.6856736)",Rua da Mêlhera,
158889930,residential,False,False,260.287,,,"LINESTRING (-8.5986685 40.6891561, -8.5987759 40.6890828, -8.5993891 40.6887129, -8.5995001 40.6887005, -8.599661 40.6887493, -8.5997415 40.6887534, -8.5999373 40.6886671, -8.6001079 40.6885573, -8.6002887 40.6885093, -8.6005381 40.6884446, -8.6012377 40.6880306)",Rua Doutor Alberto Souto,
158889940,unclassified,False,False,139.907,,,"LINESTRING (-8.5986685 40.6891561, -8.5986256 40.688969, -8.5986203 40.6887617, -8.5986149 40.6885014, -8.5986042 40.6881678, -8.5985559 40.6879034)",Rua Marquês de Pombal,
236252364,residential,False,True,39.797,,,"LINESTRING (-8.5973622 40.6804659, -8.5971243 40.680775)",Rua Manuel Soares de Almeira,
507923315,residential,False,False,219.183,,,"LINESTRING (-8.5973622 40.6804659, -8.5978238 40.6808068, -8.5991597 40.6818892)",Rua dos Combatentes de Cacia,
559572569,residential,False,False,62.851,,,"LINESTRING (-8.5991597 40.6818892, -8.5986531 40.6823038)",Avenida Manuel Álvaro Lopes Pereira,
559572569,residential,False,True,3.51,,,"LINESTRING (-8.5991597 40.6818892, -8.5991898 40.6818674)",Avenida Manuel Álvaro Lopes Pereira,
507923315,residential,False,True,219.183,,,"LINESTRING (-8.5991597 40.6818892, -8.5978238 40.6808068, -8.5973622 40.6804659)",Rua dos Combatentes de Cacia,
547942828,residential,True,False,32.484,,1,"LINESTRING (-8.5965001 40.6841955, -8.5968212 40.6841858, -8.5968848 40.6841812)",Rua dos Bombeiros da Celulose,
597712778,residential,False,True,304.33200000000005,,2,"LINESTRING (-8.5965001 40.6841955, -8.5959 40.6844035, -8.5956057 40.6844965, -8.5946371 40.6847246, -8.5940728 40.684859, -8.5935966 40.6849724, -8.5930921 40.6850846)",Rua dos Bombeiros da Celulose,
559572568,residential,False,False,3.479,,,"LINESTRING (-8.60033 40.6810341, -8.6003004 40.6810559)",Avenida Manuel Álvaro Lopes Pereira,
559572568,residential,False,True,56.453,,,"LINESTRING (-8.60033 40.6810341, -8.6008492 40.6807136)",Avenida Manuel Álvaro Lopes Pereira,
157808414,residential,False,False,118.38399999999999,,,"LINESTRING (-8.60033 40.6810341, -8.6002351 40.6809593, -8.6001734 40.6809106, -8.5993401 40.6802792)",Rua das Russadinhas,
597712778,residential,False,True,9.37,,2,"LINESTRING (-8.5930921 40.6850846, -8.5929861 40.6851099)",Rua dos Bombeiros da Celulose,
157808416,residential,False,False,363.4640000000001,,,"LINESTRING (-8.5930921 40.6850846, -8.5929368 40.6847853, -8.5927785 40.6844599, -8.5927061 40.6843236, -8.592679 40.6841388, -8.5926951 40.6840168, -8.5927785 40.6838538, -8.5929502 40.6835751, -8.593146 40.68327, -8.5932533 40.6831297, -8.5934086 40.6830059, -8.593484 40.6829425, -8.5935322 40.6828714, -8.5935188 40.6827981, -8.5934732 40.6826761, -8.5934679 40.6826069, -8.5934974 40.6825378, -8.5935883 40.6824811, -8.5938192 40.6824117, -8.5939987 40.6823611, -8.5940765 40.6823599)",Rua Pedro Álvares Cabral,
597712778,residential,False,False,304.33200000000005,,2,"LINESTRING (-8.5930921 40.6850846, -8.5935966 40.6849724, -8.5940728 40.684859, -8.5946371 40.6847246, -8.5956057 40.6844965, -8.5959 40.6844035, -8.5965001 40.6841955)",Rua dos Bombeiros da Celulose,
157808416,residential,False,False,77.59400000000001,,,"LINESTRING (-8.5945864 40.6823222, -8.5947926 40.6822574, -8.594919 40.6822042, -8.5950531 40.6821005, -8.5952355 40.6819642, -8.595317 40.6819142)",Rua Pedro Álvares Cabral,
157808416,residential,False,True,43.428000000000004,,,"LINESTRING (-8.5945864 40.6823222, -8.594463 40.6823486, -8.5941438 40.6823588, -8.5940765 40.6823599)",Rua Pedro Álvares Cabral,
157808450,residential,False,True,67.403,,,"LINESTRING (-8.5945864 40.6823222, -8.5946424 40.6823855, -8.5947175 40.6824689, -8.5948892 40.6826296, -8.5950653 40.6828071)",Rua Primeiro de Dezembro,
157808414,residential,False,True,118.384,,,"LINESTRING (-8.5993401 40.6802792, -8.6001734 40.6809106, -8.6002351 40.6809593, -8.60033 40.6810341)",Rua das Russadinhas,
157808416,residential,False,True,77.594,,,"LINESTRING (-8.595317 40.6819142, -8.5952355 40.6819642, -8.5950531 40.6821005, -8.594919 40.6822042, -8.5947926 40.6822574, -8.5945864 40.6823222)",Rua Pedro Álvares Cabral,
236252364,residential,False,False,207.289,,,"LINESTRING (-8.595317 40.6819142, -8.595372 40.6819014, -8.5958172 40.681753, -8.5964261 40.6815577, -8.596587 40.6814458, -8.5968664 40.6810957, -8.5971243 40.680775)",Rua Manuel Soares de Almeira,
"[236254225, 236254199]",secondary,False,True,73.21300000000001,,,"LINESTRING (-8.595317 40.6819142, -8.595037 40.6814844, -8.5949112 40.6813833, -8.5948592 40.6813765)","['Rua Conselheiro Nunes da Silva', 'Largo 5 de Outubro']",
507923317,secondary,False,False,68.569,,,"LINESTRING (-8.595317 40.6819142, -8.5954712 40.6821423, -8.5956562 40.6824742)",Rua Conselheiro Nunes da Silva,
236254225,secondary,False,True,33.46,,,"LINESTRING (-8.5948592 40.6813765, -8.5944681 40.6813257)",Largo 5 de Outubro,
"[236254225, 236254199]",secondary,False,False,73.213,,,"LINESTRING (-8.5948592 40.6813765, -8.5949112 40.6813833, -8.595037 40.6814844, -8.595317 40.6819142)","['Rua Conselheiro Nunes da Silva', 'Largo 5 de Outubro']",
311478270,residential,True,False,177.551,,,"LINESTRING (-8.5948592 40.6813765, -8.5950209 40.6812787, -8.5953291 40.6811326, -8.5956297 40.6809858, -8.5959245 40.6808742, -8.5961581 40.6807722, -8.5963164 40.6806644, -8.5964719 40.6804895, -8.5965002 40.6804265)",Rua Vasco da Gama,
236252364,residential,False,False,39.797,,,"LINESTRING (-8.5971243 40.680775, -8.5973622 40.6804659)",Rua Manuel Soares de Almeira,
157808440,residential,False,False,66.451,,,"LINESTRING (-8.5971243 40.680775, -8.5970594 40.6807051, -8.5969172 40.6805993, -8.5967268 40.6805078, -8.5965002 40.6804265)",,
236252364,residential,False,True,207.289,,,"LINESTRING (-8.5971243 40.680775, -8.5968664 40.6810957, -8.596587 40.6814458, -8.5964261 40.6815577, -8.5958172 40.681753, -8.595372 40.6819014, -8.595317 40.6819142)",Rua Manuel Soares de Almeira,
157808440,residential,False,True,66.451,,,"LINESTRING (-8.5965002 40.6804265, -8.5967268 40.6805078, -8.5969172 40.6805993, -8.5970594 40.6807051, -8.5971243 40.680775)",,
133490003,residential,False,False,126.527,,,"LINESTRING (-8.593098 40.6816404, -8.5933094 40.6815432, -8.5934703 40.6815229, -8.5938861 40.6815696, -8.5941114 40.6815086, -8.5944681 40.6813257)",Rua de José Estévão,
157808452,residential,False,True,120.40100000000001,,,"LINESTRING (-8.593098 40.6816404, -8.5931755 40.6816957, -8.5933791 40.6818282, -8.5935052 40.6818831, -8.5937707 40.6819543, -8.5938512 40.6820011, -8.5940016 40.6822184, -8.5940765 40.6823599)",Rua António Pinto Prefeito,
157808450,residential,False,False,22.753,,,"LINESTRING (-8.5952298 40.6829693, -8.5950769 40.6828188, -8.5950653 40.6828071)",Rua Primeiro de Dezembro,
157808450,residential,False,True,116.887,,,"LINESTRING (-8.5952298 40.6829693, -8.5953827 40.6830527, -8.5955975 40.6831317, -8.5958738 40.6832171, -8.5960801 40.6833232, -8.5962091 40.6834043, -8.5963757 40.6835394)",Rua Primeiro de Dezembro,
157808485,residential,False,True,94.512,,,"LINESTRING (-8.5952298 40.6829693, -8.5949884 40.6831524, -8.5948385 40.6832741, -8.5947097 40.6833961, -8.5944791 40.6835995)",Rua do Laranjal,
157808416,residential,False,False,43.428,,,"LINESTRING (-8.5940765 40.6823599, -8.5941438 40.6823588, -8.594463 40.6823486, -8.5945864 40.6823222)",Rua Pedro Álvares Cabral,
157808416,residential,False,True,363.46399999999994,,,"LINESTRING (-8.5940765 40.6823599, -8.5939987 40.6823611, -8.5938192 40.6824117, -8.5935883 40.6824811, -8.5934974 40.6825378, -8.5934679 40.6826069, -8.5934732 40.6826761, -8.5935188 40.6827981, -8.5935322 40.6828714, -8.593484 40.6829425, -8.5934086 40.6830059, -8.5932533 40.6831297, -8.593146 40.68327, -8.5929502 40.6835751, -8.5927785 40.6838538, -8.5926951 40.6840168, -8.592679 40.6841388, -8.5927061 40.6843236, -8.5927785 40.6844599, -8.5929368 40.6847853, -8.5930921 40.6850846)",Rua Pedro Álvares Cabral,
157808452,residential,False,False,120.401,,,"LINESTRING (-8.5940765 40.6823599, -8.5940016 40.6822184, -8.5938512 40.6820011, -8.5937707 40.6819543, -8.5935052 40.6818831, -8.5933791 40.6818282, -8.5931755 40.6816957, -8.593098 40.6816404)",Rua António Pinto Prefeito,
157808484,residential,False,False,21.42,,,"LINESTRING (-8.5952703 40.6826934, -8.5951877 40.6827414, -8.5950653 40.6828071)",Largo Conselheiro Nunes da Silva,
157808486,residential,False,False,40.136,,,"LINESTRING (-8.5952703 40.6826934, -8.5952918 40.6827046, -8.5953883 40.68267, -8.5956026 40.682595, -8.5956996 40.6825605)",Largo Conselheiro Nunes da Silva,
157808486,residential,False,True,47.951,,,"LINESTRING (-8.5952703 40.6826934, -8.5952408 40.6826781, -8.5952381 40.6826252, -8.5953612 40.6825808, -8.5955139 40.6825262, -8.5956562 40.6824742)",Largo Conselheiro Nunes da Silva,
507923317,secondary,False,False,10.27,,,"LINESTRING (-8.5956562 40.6824742, -8.5956996 40.6825605)",Rua Conselheiro Nunes da Silva,
157808486,residential,False,False,47.951,,,"LINESTRING (-8.5956562 40.6824742, -8.5955139 40.6825262, -8.5953612 40.6825808, -8.5952381 40.6826252, -8.5952408 40.6826781, -8.5952703 40.6826934)",Largo Conselheiro Nunes da Silva,
507923317,secondary,False,True,68.569,,,"LINESTRING (-8.5956562 40.6824742, -8.5954712 40.6821423, -8.595317 40.6819142)",Rua Conselheiro Nunes da Silva,
157808485,residential,False,False,94.512,,,"LINESTRING (-8.5944791 40.6835995, -8.5947097 40.6833961, -8.5948385 40.6832741, -8.5949884 40.6831524, -8.5952298 40.6829693)",Rua do Laranjal,
507923317,secondary,False,False,122.875,,,"LINESTRING (-8.5956996 40.6825605, -8.5963757 40.6835394)",Rua Conselheiro Nunes da Silva,
507923317,secondary,False,True,10.27,,,"LINESTRING (-8.5956996 40.6825605, -8.5956562 40.6824742)",Rua Conselheiro Nunes da Silva,
157808486,residential,False,True,40.135999999999996,,,"LINESTRING (-8.5956996 40.6825605, -8.5956026 40.682595, -8.5953883 40.68267, -8.5952918 40.6827046, -8.5952703 40.6826934)",Largo Conselheiro Nunes da Silva,
157808450,residential,False,False,67.403,,,"LINESTRING (-8.5950653 40.6828071, -8.5948892 40.6826296, -8.5947175 40.6824689, -8.5946424 40.6823855, -8.5945864 40.6823222)",Rua Primeiro de Dezembro,
157808450,residential,False,True,22.753,,,"LINESTRING (-8.5950653 40.6828071, -8.5950769 40.6828188, -8.5952298 40.6829693)",Rua Primeiro de Dezembro,
157808484,residential,False,True,21.42,,,"LINESTRING (-8.5950653 40.6828071, -8.5951877 40.6827414, -8.5952703 40.6826934)",Largo Conselheiro Nunes da Silva,
559777271,tertiary,False,True,57.642,,,"LINESTRING (-8.6017277 40.6815776, -8.6022612 40.6812535)",Avenida Fernando Augusto de Oliveira,
157976863,residential,True,False,121.317,,,"LINESTRING (-8.6017277 40.6815776, -8.6016269 40.6814782, -8.6010876 40.6809502, -8.6008492 40.6807136)",Rua Professor Simões dos Santos,
559572567,tertiary,False,False,57.730000000000004,,,"LINESTRING (-8.6017277 40.6815776, -8.6014943 40.6817182, -8.6011916 40.6819005)",Avenida Fernando Augusto de Oliveira,
157976862,residential,False,False,46.688,,,"LINESTRING (-8.6017259 40.6807187, -8.6013786 40.6803917)",Praceta dos Bons Vizinhos,
157976865,residential,False,False,47.957,,,"LINESTRING (-8.6017259 40.6807187, -8.6016278 40.6807789, -8.601841 40.6809778, -8.6019221 40.6809278)",Praceta dos Bons Vizinhos,
157976865,residential,False,True,44.879000000000005,,,"LINESTRING (-8.6017259 40.6807187, -8.6017927 40.6806773, -8.6020059 40.6808762, -8.6019221 40.6809278)",Praceta dos Bons Vizinhos,
157976862,residential,False,True,46.688,,,"LINESTRING (-8.6013786 40.6803917, -8.6017259 40.6807187)",Praceta dos Bons Vizinhos,
507923330,residential,False,False,15.11,,,"LINESTRING (-8.6013786 40.6803917, -8.6012388 40.6804767)",Avenida Manuel Álvaro Lopes Pereira,
157976866,residential,False,False,46.144,,,"LINESTRING (-8.6022612 40.6812535, -8.6019221 40.6809278)",Praceta dos Bons Vizinhos,
559777271,tertiary,False,False,57.642,,,"LINESTRING (-8.6022612 40.6812535, -8.6017277 40.6815776)",Avenida Fernando Augusto de Oliveira,
559777271,tertiary,False,True,55.449,,,"LINESTRING (-8.6022612 40.6812535, -8.6027801 40.6809472)",Avenida Fernando Augusto de Oliveira,
157976866,residential,False,True,46.144,,,"LINESTRING (-8.6019221 40.6809278, -8.6022612 40.6812535)",Praceta dos Bons Vizinhos,
157976865,residential,False,False,44.879,,,"LINESTRING (-8.6019221 40.6809278, -8.6020059 40.6808762, -8.6017927 40.6806773, -8.6017259 40.6807187)",Praceta dos Bons Vizinhos,
157976865,residential,False,True,47.957,,,"LINESTRING (-8.6019221 40.6809278, -8.601841 40.6809778, -8.6016278 40.6807789, -8.6017259 40.6807187)",Praceta dos Bons Vizinhos,
507923330,residential,False,False,42.11,,,"LINESTRING (-8.6012388 40.6804767, -8.6008492 40.6807136)",Avenida Manuel Álvaro Lopes Pereira,
507923330,residential,False,True,15.11,,,"LINESTRING (-8.6012388 40.6804767, -8.6013786 40.6803917)",Avenida Manuel Álvaro Lopes Pereira,
158820476,residential,False,False,40.793,,,"LINESTRING (-8.6033008 40.6806047, -8.6029733 40.6803347)",Praceta da Amizade,
559777271,tertiary,False,False,58.123,,,"LINESTRING (-8.6033008 40.6806047, -8.6027801 40.6809472)",Avenida Fernando Augusto de Oliveira,
158820476,residential,False,True,40.793,,,"LINESTRING (-8.6029733 40.6803347, -8.6033008 40.6806047)",Praceta da Amizade,
1233045059,residential,True,False,89.673,,1,"LINESTRING (-8.5977712 40.684697, -8.5979293 40.6845999, -8.5980321 40.6845386, -8.5981673 40.6844581, -8.5984695 40.6842781, -8.5985072 40.6842369, -8.5984793 40.6841586)",Praça Manuel Ferreira Marques Damião,
158889931,residential,False,False,139.776,,,"LINESTRING (-8.5977712 40.6854447, -8.5975904 40.6855032, -8.5974724 40.6854829, -8.5973758 40.6854788, -8.5973061 40.6854992, -8.5963888 40.6860483)",Rua da Marinha Baixa,
