osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,junction,access,width
36894400,True,Bairro São João de Deus,residential,False,466.40299999999996,"LINESTRING (-27.2183555 38.6590093, -27.2183885 38.6590772, -27.2184181 38.6591427, -27.2184502 38.6592436, -27.2184911 38.659416, -27.2185212 38.659606, -27.2185814 38.660149, -27.2185903 38.660344, -27.2186061 38.6604193, -27.2186307 38.6604741, -27.2188054 38.660713, -27.2189762 38.6609365, -27.2190394 38.6610251, -27.2190768 38.6611323, -27.219086 38.6612241, -27.2190761 38.6613042, -27.2190539 38.6614207, -27.2190336 38.6615315, -27.2190259 38.6616725, -27.2190387 38.6618231, -27.2190793 38.6621345, -27.2191095 38.6623736, -27.2191435 38.662521, -27.2191891 38.6626767, -27.2192373 38.6628224, -27.2192736 38.6629683, -27.2192966 38.6630697)",,,,,
37008707,False,Rua Beato João Baptista Machado,residential,False,186.36599999999999,"LINESTRING (-27.2183555 38.6590093, -27.2182673 38.6590404, -27.2181922 38.6590844, -27.2174457 38.6596618, -27.2170317 38.6599881, -27.216957 38.6600366, -27.2169068 38.6600613, -27.2168235 38.6600788, -27.2167496 38.6600819)",,,,,
37008713,True,Rua do Pisão,residential,False,67.94200000000001,"LINESTRING (-27.2183555 38.6590093, -27.2183032 38.658928, -27.2182306 38.6588144, -27.218183 38.6587684, -27.2181355 38.6587548, -27.2180858 38.6587532, -27.2180225 38.6587638, -27.2179429 38.6587967, -27.2178813 38.658832, -27.2178271 38.6588404, -27.2177865 38.6588369)",,,,,
172241802,True,Rua da Pereira,residential,False,237.985,"LINESTRING (-27.2194646 38.6606902, -27.2194038 38.6606908, -27.2193703 38.6606818, -27.219331 38.6606713, -27.2192496 38.6606379, -27.219171 38.660581, -27.2190583 38.6604586, -27.2189816 38.6603308, -27.2189186 38.6601431, -27.2188716 38.6600038, -27.218813 38.6598546, -27.2187638 38.6597259, -27.2187413 38.6596497, -27.2187236 38.6595373, -27.2187029 38.6592834, -27.2186838 38.6590678, -27.2186595 38.6590203, -27.2186097 38.6590015, -27.2185162 38.6589925, -27.2184294 38.658997, -27.2183555 38.6590093)",,,,,
37116660,False,Farroco,residential,True,14.949000000000002,"LINESTRING (-27.2195312 38.6629765, -27.2195868 38.6630251, -27.2196337 38.6630839)",,,,,
172241801,True,Rua Frei João Estaço,residential,False,290.60600000000005,"LINESTRING (-27.2195312 38.6629765, -27.2197301 38.6628657, -27.2199224 38.6627585, -27.2200188 38.662699, -27.2200745 38.6626503, -27.2201029 38.6625987, -27.2201353 38.6624683, -27.2201522 38.6623759, -27.220148 38.6622914, -27.2201319 38.6622136, -27.2201035 38.6621323, -27.2200109 38.661909, -27.2199596 38.6618099, -27.2198965 38.6617254, -27.219816 38.6616476, -27.2197541 38.6615802, -27.2196926 38.6614946, -27.2196306 38.66137, -27.2195726 38.6611937, -27.2195096 38.6609479, -27.2194646 38.6606902)",,,,,
1024368122,False,Bairro São João de Deus,residential,False,22.865000000000002,"LINESTRING (-27.2195312 38.6629765, -27.219407 38.6630294, -27.2192966 38.6630697)",,,,,
172241471,False,Rua da Ribeira dos Moinhos,residential,False,19.293,"LINESTRING (-27.2192966 38.6630697, -27.2192951 38.6631701, -27.2192867 38.6632429)",,,,,
1024368122,False,Bairro São João de Deus,residential,True,22.865000000000002,"LINESTRING (-27.2192966 38.6630697, -27.219407 38.6630294, -27.2195312 38.6629765)",,,,,
172146459,False,Rua Professor Augusto Monjardinho,secondary,False,91.137,"LINESTRING (-27.2152963 38.6599624, -27.2142508 38.6598899)",1,50,,,
