osmid,oneway,name,highway,reversed,length,geometry,junction,lanes,ref,maxspeed
62202584,True,Rua do Condestável,tertiary,False,46.548,"LINESTRING (-8.489989 40.9100006, -8.4898681 40.9100012, -8.4897387 40.910004, -8.4895371 40.9100249, -8.4894453 40.910055)",,,,
237716586,True,Rua do Condestável,tertiary,False,14.671,"LINESTRING (-8.489989 40.9100006, -8.4899619 40.9100172, -8.4899433 40.9100395, -8.4899351 40.9100652, -8.4899382 40.9100914, -8.4899524 40.9101156)",roundabout,,,
62192925,True,Rua do Condestável,tertiary,False,43.647999999999996,"LINESTRING (-8.4894453 40.910055, -8.4895457 40.9100877, -8.489723 40.9100915, -8.4898807 40.9101, -8.4899524 40.9101156)",,,,
140783019,True,Rua do Condestável,tertiary,False,26.9,"LINESTRING (-8.4901447 40.9100952, -8.4902705 40.9099704, -8.4903104 40.9098909)",,2,,
237716586,True,Rua do Condestável,tertiary,False,15.02,"LINESTRING (-8.4901447 40.9100952, -8.4901495 40.9100684, -8.4901424 40.910042, -8.4901242 40.9100187, -8.4900969 40.9100013, -8.4900635 40.9099916)",roundabout,,,
237716586,True,Rua do Condestável,tertiary,False,6.4639999999999995,"LINESTRING (-8.4900635 40.9099916, -8.4900379 40.90999, -8.4900126 40.9099931, -8.489989 40.9100006)",roundabout,,,
237716586,True,Rua do Condestável,tertiary,False,8.558,"LINESTRING (-8.4899524 40.9101156, -8.4899652 40.9101276, -8.4899808 40.9101377, -8.4900081 40.910148, -8.490038 40.9101521)",roundabout,,,
79580817,False,Rua Afonso Lopes Viera,tertiary,True,68.097,"LINESTRING (-8.4959992 40.9157021, -8.4960911 40.9156061, -8.4961469 40.9155479, -8.4963056 40.9152973, -8.496388 40.9151672)",,,EM 516,
95238208,False,Rua Terras de Santa Maria,primary,True,216.916,"LINESTRING (-8.4959992 40.9157021, -8.4959025 40.9156164, -8.4958 40.9155255, -8.4956171 40.9153634, -8.4946765 40.9145293, -8.4944621 40.914327, -8.4943489 40.914203)",,2,,
62194214,False,Rua da Mourisca,tertiary,True,113.157,"LINESTRING (-8.490038 40.9101521, -8.490023 40.9102212, -8.4899972 40.9102818, -8.4896248 40.9109028, -8.4894706 40.911068)",,2,,
237716586,True,Rua do Condestável,tertiary,False,11.762999999999998,"LINESTRING (-8.490038 40.9101521, -8.4900684 40.9101497, -8.4900966 40.910141, -8.4901204 40.9101266, -8.4901349 40.910112, -8.4901447 40.9100952)",roundabout,,,
62194214,False,Rua da Mourisca,tertiary,True,13.132,"LINESTRING (-8.4894706 40.911068, -8.4894001 40.9111734)",,2,,
62194214,False,Rua da Mourisca,tertiary,False,113.157,"LINESTRING (-8.4894706 40.911068, -8.4896248 40.9109028, -8.4899972 40.9102818, -8.490023 40.9102212, -8.490038 40.9101521)",,2,,
62194214,False,Rua da Mourisca,tertiary,False,5.935,"LINESTRING (-8.4893881 40.911226, -8.4894001 40.9111734)",,2,,
62194230,True,Rua da Mourisca,tertiary,False,11.024000000000001,"LINESTRING (-8.4893957 40.9113119, -8.4894098 40.9112993, -8.4894181 40.911284, -8.48942 40.9112675, -8.4894152 40.9112514, -8.4894043 40.9112371, -8.4893881 40.911226)",roundabout,,,
237715109,False,,residential,True,84.115,"LINESTRING (-8.4893957 40.9113119, -8.4894615 40.9113755, -8.4896522 40.9115562, -8.4897556 40.9116542, -8.4899264 40.911816, -8.4900286 40.9118975)",,2,,
144841276,False,Rua Professor Beleza dos Santos,tertiary,False,43.375,"LINESTRING (-8.4990036 40.9161399, -8.4987885 40.9157853)",,,EM 516,
144841277,False,Rua Professor Vicente Reis,residential,True,164.44699999999997,"LINESTRING (-8.4990036 40.9161399, -8.4990138 40.9160705, -8.4990245 40.9159672, -8.4990218 40.915882, -8.4990147 40.9157531, -8.4989843 40.9154483, -8.4989521 40.915278, -8.4988904 40.9150936, -8.4988259 40.9149533, -8.4987536 40.9148301, -8.4986631 40.9147079)",,,,
144841281,True,Praça da Guerra Peninsular,residential,False,46.309,"LINESTRING (-8.4972894 40.9141776, -8.4973792 40.9137667)",,,,
79580817,False,Rua Afonso Lopes Viera,tertiary,False,112.24099999999999,"LINESTRING (-8.4972894 40.9141776, -8.4972011 40.9141754, -8.4971086 40.9142033, -8.4970369 40.9142531, -8.4969743 40.9143153, -8.4965368 40.91495)",,,EM 516,
144841276,False,Rua Professor Beleza dos Santos,tertiary,True,222.2,"LINESTRING (-8.4972894 40.9141776, -8.4974389 40.9142151, -8.4975115 40.9142536, -8.4975791 40.914306, -8.4979138 40.9147032, -8.4983117 40.9152143, -8.4987885 40.9157853)",,,EM 516,
1226974529,True,Rua Luís de Camões,residential,False,204.13299999999995,"LINESTRING (-8.4972894 40.9141776, -8.4973178 40.9143963, -8.4974038 40.9146357, -8.4975568 40.9149809, -8.4976801 40.9153188, -8.497842 40.915614, -8.4979424 40.9158472, -8.4979661 40.9159022, -8.4979787 40.9159315)",,,,
139732283,False,Rua de São José,residential,False,120.841,"LINESTRING (-8.4920574 40.9154102, -8.4908051 40.9159445)",,,,
955124843,False,Rua Eça de Queirós,residential,True,107.138,"LINESTRING (-8.4920574 40.9154102, -8.4929623 40.916089)",,2,,
371603408,False,Rua Professor Egas Moniz,residential,False,254.553,"LINESTRING (-8.4920574 40.9154102, -8.4918144 40.914421, -8.4917157 40.9140518, -8.4916031 40.9136334, -8.4915929 40.91347, -8.4916766 40.9133614, -8.4918721 40.9132415)",,2,,
371603408,False,Rua Professor Egas Moniz,residential,False,193.04899999999998,"LINESTRING (-8.4934452 40.9139345, -8.4934781 40.9137925, -8.4934723 40.913662, -8.4934026 40.9133865, -8.493371 40.9131256, -8.4933783 40.9129286, -8.4934226 40.912705, -8.4935558 40.9123473, -8.4936007 40.912272, -8.4936233 40.9122341)",,2,,
371603408,False,Rua Professor Egas Moniz,residential,True,76.425,"LINESTRING (-8.4934452 40.9139345, -8.4932837 40.9140249, -8.4931206 40.9140707, -8.4929303 40.9140613, -8.4927804 40.9140089, -8.4926635 40.9139068)",,2,,
955124842,False,Travessa do Mato do Corgo,residential,True,35.251,"LINESTRING (-8.4934452 40.9139345, -8.4935495 40.9139788, -8.4937077 40.9141713)",,,,
142792338,False,Rua Aliança Futebol Club,tertiary,False,38.199,"LINESTRING (-8.4936233 40.9122341, -8.4937944 40.9122913, -8.4939354 40.9123385, -8.4939904 40.9123569, -8.494039 40.9123731)",,2,,
142792338,False,Rua Aliança Futebol Club,tertiary,True,57.669,"LINESTRING (-8.4936233 40.9122341, -8.4935038 40.912182, -8.4930934 40.9119072)",,2,,
371603408,False,Rua Professor Egas Moniz,residential,True,193.049,"LINESTRING (-8.4936233 40.9122341, -8.4936007 40.912272, -8.4935558 40.9123473, -8.4934226 40.912705, -8.4933783 40.9129286, -8.493371 40.9131256, -8.4934026 40.9133865, -8.4934723 40.913662, -8.4934781 40.9137925, -8.4934452 40.9139345)",,2,,
142792338,False,Rua Aliança Futebol Club,tertiary,True,28.652,"LINESTRING (-8.4930934 40.9119072, -8.4928598 40.9117195)",,2,,
142792338,False,Rua Aliança Futebol Club,tertiary,False,57.669,"LINESTRING (-8.4930934 40.9119072, -8.4935038 40.912182, -8.4936233 40.9122341)",,2,,
319345357,False,Avenida Aliança Futebol Clube,residential,False,143.24399999999997,"LINESTRING (-8.4930934 40.9119072, -8.4924714 40.9124326, -8.4924022 40.9125125, -8.4923373 40.9126894, -8.4923728 40.9129924)",,2,,
95281392,False,Rua de Olivença,residential,False,4.592,"LINESTRING (-8.4920973 40.907916, -8.4920449 40.9079277)",,,,
79425139,True,Avenida António Henriques,tertiary,False,51.872,"LINESTRING (-8.4927807 40.9091786, -8.4927313 40.9090254, -8.4925636 40.9087438)",,1,,
79425200,False,Rua dos Tamanqueiros,residential,True,153.834,"LINESTRING (-8.4927807 40.9091786, -8.4926315 40.9091657, -8.4911332 40.9087495, -8.4910504 40.9087384)",,2,,
142792351,True,Avenida António Henriques,tertiary,False,39.374,"LINESTRING (-8.4927807 40.9091786, -8.4928011 40.909266, -8.4928903 40.9094292, -8.4929594 40.909501)",,1,,
79580994,False,Rua das Terras de Santa Maria,primary,False,58.67700000000001,"LINESTRING (-8.4944481 40.9118022, -8.4944066 40.9118764, -8.4942693 40.9121219, -8.4942439 40.9121673, -8.494214 40.9122207, -8.4942046 40.9122549, -8.4941942 40.9122925)",,2,,
79580994,False,Rua das Terras de Santa Maria,primary,True,211.572,"LINESTRING (-8.4944481 40.9118022, -8.4951419 40.9106494, -8.4952778 40.9103946, -8.4953584 40.9101914, -8.4953777 40.9100427)",,2,,
371603407,False,Rua 8 de Agosto,tertiary,True,186.904,"LINESTRING (-8.4944481 40.9118022, -8.4942153 40.9116163, -8.4934377 40.9103182)",,,,
79425200,False,Rua dos Tamanqueiros,residential,False,153.834,"LINESTRING (-8.4910504 40.9087384, -8.4911332 40.9087495, -8.4926315 40.9091657, -8.4927807 40.9091786)",,2,,
140783345,False,Rua do Condestável,tertiary,False,40.22,"LINESTRING (-8.4910504 40.9087384, -8.4910505 40.9088599, -8.491053 40.9091001)",,2,,
140783345,False,Rua do Condestável,tertiary,True,64.59700000000001,"LINESTRING (-8.4910504 40.9087384, -8.4910494 40.9083674, -8.4910328 40.9082785, -8.4909863 40.9081636)",,2,,
79580817,False,Rua Afonso Lopes Viera,tertiary,True,27.196,"LINESTRING (-8.496388 40.9151672, -8.4965368 40.91495)",,,EM 516,
79580817,False,Rua Afonso Lopes Viera,tertiary,False,68.097,"LINESTRING (-8.496388 40.9151672, -8.4963056 40.9152973, -8.4961469 40.9155479, -8.4960911 40.9156061, -8.4959992 40.9157021)",,,EM 516,
79580946,False,Rua dos Bombeiros,residential,True,143.53799999999998,"LINESTRING (-8.496388 40.9151672, -8.4962532 40.9150593, -8.4957489 40.9146377, -8.4954112 40.9142242, -8.4953568 40.9141461)",,2,,
144841276,False,Rua Professor Beleza dos Santos,tertiary,True,43.375,"LINESTRING (-8.4987885 40.9157853, -8.4990036 40.9161399)",,,EM 516,
79580940,False,Rua Alexandre Herculano,residential,False,70.38799999999999,"LINESTRING (-8.4987885 40.9157853, -8.4986097 40.9158472, -8.4981522 40.9159025, -8.4979787 40.9159315)",,,,
144841276,False,Rua Professor Beleza dos Santos,tertiary,False,222.19999999999996,"LINESTRING (-8.4987885 40.9157853, -8.4983117 40.9152143, -8.4979138 40.9147032, -8.4975791 40.914306, -8.4975115 40.9142536, -8.4974389 40.9142151, -8.4972894 40.9141776)",,,EM 516,
79580940,False,Rua Alexandre Herculano,residential,True,70.38799999999999,"LINESTRING (-8.4979787 40.9159315, -8.4981522 40.9159025, -8.4986097 40.9158472, -8.4987885 40.9157853)",,,,
79580944,False,Avenida 5 de Outubro,tertiary,False,40.751,"LINESTRING (-8.4943166 40.9124055, -8.4943525 40.9124103, -8.4944348 40.9124214, -8.494794 40.9124699)",,2,,
79580945,True,Rua das Terras de Santa Maria,primary,False,17.830000000000002,"LINESTRING (-8.4943166 40.9124055, -8.4943132 40.9123736, -8.4942973 40.9123438, -8.4942704 40.912319, -8.494235 40.9123013, -8.4941942 40.9122925)",roundabout,,,
79580944,False,Avenida 5 de Outubro,tertiary,True,89.56,"LINESTRING (-8.4975852 40.9113947, -8.497497 40.9113802, -8.4973717 40.9113363, -8.4972832 40.9113232, -8.4972159 40.9113241, -8.4971539 40.9113343, -8.4970807 40.911356, -8.4966061 40.9115472)",,2,,
146832010,False,Rua Padre João Gomes Rebelo,tertiary,True,317.007,"LINESTRING (-8.4975852 40.9113947, -8.4976783 40.9113998, -8.4977994 40.9113899, -8.4983681 40.9112974, -8.4986066 40.9112497, -8.4987915 40.9111876, -8.4989675 40.9110729, -8.4990959 40.9109538, -8.499643 40.9104091, -8.5003969 40.9097173)",,2,,
"[144841278, 565104943]",False,"['Largo Élio de Amorim', 'Rua Saúl Eduardo Rebelo Valente']",residential,False,98.19300000000001,"LINESTRING (-8.4975852 40.9113947, -8.497561 40.9114462, -8.4975657 40.911536, -8.4975793 40.911586, -8.4976534 40.9116866, -8.4980722 40.9121635)",,2,,
144841278,False,Rua Saúl Eduardo Rebelo Valente,residential,False,170.256,"LINESTRING (-8.4980722 40.9121635, -8.498584 40.9125003, -8.4989159 40.9128092, -8.4991929 40.9131216, -8.4993402 40.9133391)",,2,,
"[144841278, 565104943]",False,"['Largo Élio de Amorim', 'Rua Saúl Eduardo Rebelo Valente']",residential,True,98.193,"LINESTRING (-8.4980722 40.9121635, -8.4976534 40.9116866, -8.4975793 40.911586, -8.4975657 40.911536, -8.497561 40.9114462, -8.4975852 40.9113947)",,2,,
565104944,False,Travessa Professor Vicente Reis,residential,False,41.40299999999999,"LINESTRING (-8.4980722 40.9121635, -8.4979731 40.912266, -8.4979114 40.9123238, -8.4978738 40.9123663, -8.497835 40.9124079, -8.4978108 40.9124342, -8.4977831 40.9124648)",,,,
307956677,False,Rua Vitorino Nemésio,residential,True,112.41,"LINESTRING (-8.500626 40.9161265, -8.5005422 40.9160567, -8.5004238 40.9158443, -8.5003567 40.9156102, -8.5004388 40.9152514, -8.5004488 40.9151692)",,,,
79580945,True,Rua das Terras de Santa Maria,primary,False,13.284,"LINESTRING (-8.494039 40.9123731, -8.4940352 40.9124028, -8.4940424 40.9124322, -8.4940602 40.9124589, -8.494087 40.9124808)",roundabout,,,
142792338,False,Rua Aliança Futebol Club,tertiary,True,38.199,"LINESTRING (-8.494039 40.9123731, -8.4939904 40.9123569, -8.4939354 40.9123385, -8.4937944 40.9122913, -8.4936233 40.9122341)",,2,,
79580944,False,Avenida 5 de Outubro,tertiary,False,47.436,"LINESTRING (-8.494794 40.9124699, -8.4952653 40.9122351)",,2,,
79580944,False,Avenida 5 de Outubro,tertiary,True,40.751,"LINESTRING (-8.494794 40.9124699, -8.4944348 40.9124214, -8.4943525 40.9124103, -8.4943166 40.9124055)",,2,,
79580946,False,Rua dos Bombeiros,residential,False,46.083,"LINESTRING (-8.494794 40.9124699, -8.4948155 40.912627, -8.4948556 40.9128817)",,2,,
79580946,False,Rua dos Bombeiros,residential,True,8.664,"LINESTRING (-8.4948633 40.9129594, -8.4948556 40.9128817)",,2,,
146832015,True,Rua Comandante Amorim,residential,False,51.662,"LINESTRING (-8.4948633 40.9129594, -8.4954433 40.9128053)",,,,
