osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,ref,junction,bridge
128396435,Rua do Comércio,tertiary,30,5,False,False,114.94300000000001,"LINESTRING (-8.5569725 40.679817, -8.5569381 40.6797287, -8.5568914 40.6795835, -8.5568681 40.6795149, -8.5568221 40.6793726, -8.5568004 40.6792821, -8.5567923 40.679046, -8.5567879 40.6788784, -8.5567785 40.6787997)",,,,
1186574192,Rua do Comércio,tertiary,30,5,False,True,33.809,"LINESTRING (-8.5569725 40.679817, -8.5570037 40.6798378, -8.5570275 40.6798548, -8.5570753 40.6799244, -8.55718 40.6800739)",,,,
74499139,Rua Marquês Pombal,tertiary,30,5,False,False,72.729,"LINESTRING (-8.5526756 40.6815036, -8.5527939 40.6813764, -8.552903 40.6812384, -8.5529735 40.6811668, -8.5531951 40.6809842)",2,,,
134267436,Rua Velha,unclassified,30,5;3,False,False,85.39500000000001,"LINESTRING (-8.5526756 40.6815036, -8.5527333 40.6815921, -8.552759 40.6819067, -8.5527683 40.682064, -8.5526009 40.6822141)",,,,
644862214,Rua da Boavista,tertiary,30,5,False,True,123.247,"LINESTRING (-8.5526756 40.6815036, -8.5523881 40.6818465, -8.5521069 40.6821222, -8.5517772 40.6823721)",,,,
74499136,Rotunda do Areal,primary,30,5,True,False,20.731,"LINESTRING (-8.560856 40.6743733, -8.5608318 40.6743483, -8.5608011 40.6743277, -8.5607652 40.6743127, -8.5607259 40.6743039, -8.560685 40.6743017, -8.5606445 40.6743063)",2,EN 230-2,roundabout,
74499136,Rotunda do Areal,primary,30,5,True,False,12.914000000000001,"LINESTRING (-8.5605062 40.6744706, -8.560522 40.6745074, -8.5605502 40.6745397, -8.5605887 40.6745651)",2,EN 230-2,roundabout,
251616481,Rua António Castilho,tertiary,,,True,False,26.137,"LINESTRING (-8.5605062 40.6744706, -8.5604672 40.6745351, -8.5604403 40.6745684, -8.5603992 40.674605, -8.5603226 40.6746555)",,,,
74543781,Rua Fernando dos Santos,tertiary,50,5,False,False,14.397,"LINESTRING (-8.5567035 40.678164, -8.5565463 40.6781135)",,EM 579-1,,
128396435,Rua do Comércio,tertiary,30,5,False,True,20.465,"LINESTRING (-8.5567035 40.678164, -8.5567203 40.6783476)",,,,
"[128396435, 74490315]","['Rua do Comércio', 'Rua da Fonte']",tertiary,30,5,False,False,80.84100000000001,"LINESTRING (-8.5567035 40.678164, -8.5567282 40.6781024, -8.556848 40.6780105, -8.5569061 40.6779888, -8.5574936 40.677799)",,,,
74543781,Rua Fernando dos Santos,tertiary,50,5,False,False,366.57499999999993,"LINESTRING (-8.5552785 40.6782585, -8.5551317 40.6782515, -8.5549466 40.6782577, -8.554861 40.678274, -8.5546439 40.678346, -8.5543939 40.6784702, -8.5542701 40.6785351, -8.5541021 40.6786401, -8.5539354 40.6787636, -8.5539159 40.6787765, -8.5537074 40.6789331, -8.5536384 40.6789869, -8.5534146 40.6791225, -8.5533185 40.6791745, -8.5531525 40.6792722, -8.5530128 40.6793438, -8.5529209 40.6793894, -8.552858 40.6794205, -8.5527025 40.6794925, -8.5526098 40.6795242, -8.5524249 40.6796092, -8.5522906 40.6796605, -8.5521471 40.6797137, -8.5519804 40.679754, -8.5515731 40.6798244)",,EM 579-1,,
74543781,Rua Fernando dos Santos,tertiary,50,5,False,True,75.031,"LINESTRING (-8.5552785 40.6782585, -8.55544 40.6782864, -8.555681 40.6783061, -8.5558563 40.6783115, -8.5559312 40.678308, -8.5560168 40.6782964, -8.5561534 40.6782612)",,EM 579-1,,
128396431,Rua do Coval,unclassified,30,5,False,False,31.012,"LINESTRING (-8.5552785 40.6782585, -8.5552276 40.6782072, -8.555118 40.678109, -8.5550399 40.6780466)",,,,
74543781,Rua Fernando dos Santos,tertiary,50,5,False,True,366.57499999999993,"LINESTRING (-8.5515731 40.6798244, -8.5519804 40.679754, -8.5521471 40.6797137, -8.5522906 40.6796605, -8.5524249 40.6796092, -8.5526098 40.6795242, -8.5527025 40.6794925, -8.552858 40.6794205, -8.5529209 40.6793894, -8.5530128 40.6793438, -8.5531525 40.6792722, -8.5533185 40.6791745, -8.5534146 40.6791225, -8.5536384 40.6789869, -8.5537074 40.6789331, -8.5539159 40.6787765, -8.5539354 40.6787636, -8.5541021 40.6786401, -8.5542701 40.6785351, -8.5543939 40.6784702, -8.5546439 40.678346, -8.554861 40.678274, -8.5549466 40.6782577, -8.5551317 40.6782515, -8.5552785 40.6782585)",,EM 579-1,,
74761891,Rua da Costeira,unclassified,30,4,False,False,306.895,"LINESTRING (-8.5515731 40.6798244, -8.551917 40.6798743, -8.552088 40.6799176, -8.5522765 40.6799783, -8.5523952 40.6800139, -8.552532 40.6799986, -8.5526095 40.6799253, -8.5526778 40.6797301, -8.5527541 40.6796453, -8.5528244 40.6796002, -8.5529167 40.679575, -8.5530185 40.679588, -8.55323 40.679649, -8.5532874 40.6796798, -8.5533635 40.6797207, -8.5538857 40.6800223, -8.5541202 40.6801996, -8.554399 40.6804596)",,,,
251616054,Largo da Feira dos 26,residential,,,False,True,14.056000000000001,"LINESTRING (-8.5552023 40.6744959, -8.5551823 40.6745607, -8.5551765 40.6746204)",,,,
643996199,Rua da Feira dos 26,tertiary,50,5,False,True,38.089999999999996,"LINESTRING (-8.5552023 40.6744959, -8.555318 40.6745159, -8.5554146 40.6745096, -8.5554319 40.674507, -8.5554973 40.674497, -8.5556365 40.6744513)",,CM 1466,,
74662529,Rua do Cabeço,tertiary,50,5;6;5,False,True,29.677,"LINESTRING (-8.5573363 40.6745415, -8.5573954 40.6748046)",,CM 1466,,
74490318,Rua Várzea 5 Outubro,tertiary,30,6,False,True,92.59500000000001,"LINESTRING (-8.5585864 40.6752942, -8.5581867 40.675528, -8.5579963 40.6756592, -8.5578614 40.6757521, -8.5577708 40.6758463)",,,,
74662529,Rua do Cabeço,tertiary,50,5;6;5,False,False,116.168,"LINESTRING (-8.5585864 40.6752942, -8.5585131 40.6752647, -8.5579949 40.6751415, -8.5578427 40.6750881, -8.5576561 40.6749844, -8.5575132 40.674889, -8.5573954 40.6748046)",,CM 1466,,
158654252,Rua António Castilho,tertiary,30,5,False,False,45.296,"LINESTRING (-8.5585864 40.6752942, -8.5587426 40.6752358, -8.5590373 40.6750751)",,,,
643996199,Rua da Feira dos 26,tertiary,50,5,False,True,9.032,"LINESTRING (-8.5556365 40.6744513, -8.5557041 40.6743883)",,CM 1466,,
251616054,Largo da Feira dos 26,residential,,,False,False,23.962,"LINESTRING (-8.5556365 40.6744513, -8.5556878 40.6745646, -8.5557288 40.6746551)",,,,
643996199,Rua da Feira dos 26,tertiary,50,5,False,False,38.09,"LINESTRING (-8.5556365 40.6744513, -8.5554973 40.674497, -8.5554319 40.674507, -8.5554146 40.6745096, -8.555318 40.6745159, -8.5552023 40.6744959)",,CM 1466,,
643996199,Rua da Feira dos 26,tertiary,50,5,False,False,9.032,"LINESTRING (-8.5557041 40.6743883, -8.5556365 40.6744513)",,CM 1466,,
134267451,Largo do Calvário,unclassified,50,5,False,False,128.135,"LINESTRING (-8.5557041 40.6743883, -8.5558369 40.674361, -8.5559539 40.6743391, -8.5561336 40.6743334, -8.5564269 40.6743391, -8.5568629 40.6743703, -8.5569415 40.6743525, -8.5571168 40.6741987)",,,,
251616146,Rua António Castilho,tertiary,30,5,True,False,24.589,"LINESTRING (-8.5603226 40.6746555, -8.5605887 40.6745651)",,,,
158654252,Rua António Castilho,tertiary,30,5,False,True,119.368,"LINESTRING (-8.5603226 40.6746555, -8.5601848 40.6746845, -8.5595051 40.6748404, -8.559371 40.6748915, -8.5590373 40.6750751)",,,,
"[169002082, 169002083, 74686150]",Rua Manuel Dias Branco,residential,30,5,False,True,547.5509999999999,"LINESTRING (-8.5603226 40.6746555, -8.5603954 40.6748297, -8.5604597 40.6749548, -8.5605541 40.6751262, -8.5607755 40.6755406, -8.5607842 40.6756019, -8.5608292 40.6758243, -8.5609845 40.6762822, -8.5610051 40.6763431, -8.561094 40.6766851, -8.5610883 40.6768171, -8.5610499 40.6769348, -8.5608983 40.6770286, -8.5603887 40.6771873, -8.5600444 40.6772825, -8.5594587 40.6774513, -8.5594081 40.677481, -8.5593201 40.6776232, -8.5592706 40.6776911, -8.5591513 40.6777376, -8.5587638 40.6778199, -8.5583567 40.6778916, -8.5580623 40.6778768)",,,,yes
134267440,Travessa da Devesa,unclassified,30,4,False,True,49.75,"LINESTRING (-8.5552624 40.6756083, -8.5553 40.6756178, -8.555405 40.6756344, -8.5555182 40.675636, -8.5556192 40.6756361, -8.5558472 40.6756214)",,,,
228807891,Rua da Devesa,unclassified,30,3,False,False,123.30600000000001,"LINESTRING (-8.5552624 40.6756083, -8.5552464 40.675796, -8.5553138 40.6758693, -8.5554177 40.6759628, -8.5554865 40.6760797, -8.5554818 40.6762064, -8.5554909 40.6762975, -8.5554741 40.6763672, -8.5554966 40.6763823, -8.5555663 40.6764241, -8.5558047 40.6765142)",,,,
228807891,Rua da Devesa,unclassified,30,3,False,True,116.059,"LINESTRING (-8.5552624 40.6756083, -8.5552388 40.6753968, -8.5550403 40.6750635, -8.5550318 40.6748766, -8.5551067 40.6747391, -8.5551765 40.6746204)",,,,
228807891,Rua da Devesa,unclassified,30,3,False,False,116.059,"LINESTRING (-8.5551765 40.6746204, -8.5551067 40.6747391, -8.5550318 40.6748766, -8.5550403 40.6750635, -8.5552388 40.6753968, -8.5552624 40.6756083)",,,,
251616054,Largo da Feira dos 26,residential,,,False,False,14.056000000000001,"LINESTRING (-8.5551765 40.6746204, -8.5551823 40.6745607, -8.5552023 40.6744959)",,,,
251616054,Largo da Feira dos 26,residential,,,False,True,51.416000000000004,"LINESTRING (-8.5551765 40.6746204, -8.5551961 40.674674, -8.5552712 40.6747658, -8.555336 40.6747934, -8.5554198 40.6747956, -8.555578 40.6747741, -8.5556485 40.6747547)",,,,
74490318,Rua Várzea 5 Outubro,tertiary,30,6,False,False,92.595,"LINESTRING (-8.5577708 40.6758463, -8.5578614 40.6757521, -8.5579963 40.6756592, -8.5581867 40.675528, -8.5585864 40.6752942)",,,,
74490318,Rua Várzea 5 Outubro,tertiary,30,6,False,True,219.346,"LINESTRING (-8.5577708 40.6758463, -8.5576999 40.6759914, -8.5576731 40.67613, -8.5576449 40.6764735, -8.5575489 40.6775309, -8.5575277 40.6777346, -8.5574936 40.677799)",,,,
74686149,Rua da Costa,unclassified,30,3,False,False,138.428,"LINESTRING (-8.5577708 40.6758463, -8.5576344 40.6757952, -8.5574937 40.6758199, -8.55737 40.6758725, -8.5572697 40.6759339, -8.5569666 40.6761944, -8.5567799 40.676333, -8.5566191 40.6764149, -8.5564597 40.6764329)",,,,
"[290186184, 74686149, 362263647, 290186183]",Rua da Costa,unclassified,30,3,False,False,193.699,"LINESTRING (-8.5558047 40.6765142, -8.5557842 40.6765498, -8.5557727 40.6766364, -8.5557872 40.6766993, -8.5558323 40.6768294, -8.5560607 40.6774237, -8.556185 40.6776235, -8.5562246 40.6776712, -8.5562911 40.677699, -8.5563163 40.6777163, -8.5563669 40.6777619, -8.5564274 40.6778414, -8.5565463 40.6781135)",,,,yes
74686149,Rua da Costa,unclassified,30,3,False,True,56.071,"LINESTRING (-8.5558047 40.6765142, -8.5560053 40.6764752, -8.5564597 40.6764329)",,,,
228807891,Rua da Devesa,unclassified,30,3,False,True,123.30599999999998,"LINESTRING (-8.5558047 40.6765142, -8.5555663 40.6764241, -8.5554966 40.6763823, -8.5554741 40.6763672, -8.5554909 40.6762975, -8.5554818 40.6762064, -8.5554865 40.6760797, -8.5554177 40.6759628, -8.5553138 40.6758693, -8.5552464 40.675796, -8.5552624 40.6756083)",,,,
74543781,Rua Fernando dos Santos,tertiary,50,5,False,True,14.397,"LINESTRING (-8.5565463 40.6781135, -8.5567035 40.678164)",,EM 579-1,,
74543781,Rua Fernando dos Santos,tertiary,50,5,False,False,37.045,"LINESTRING (-8.5565463 40.6781135, -8.556475 40.6781332, -8.5563579 40.6781747, -8.5561534 40.6782612)",,EM 579-1,,
"[290186184, 290186183, 74686149, 362263647]",Rua da Costa,unclassified,30,3,False,True,193.69899999999998,"LINESTRING (-8.5565463 40.6781135, -8.5564274 40.6778414, -8.5563669 40.6777619, -8.5563163 40.6777163, -8.5562911 40.677699, -8.5562246 40.6776712, -8.556185 40.6776235, -8.5560607 40.6774237, -8.5558323 40.6768294, -8.5557872 40.6766993, -8.5557727 40.6766364, -8.5557842 40.6765498, -8.5558047 40.6765142)",,,,yes
74499139,Rua Marquês Pombal,tertiary,30,5,False,False,170.691,"LINESTRING (-8.5550388 40.6802285, -8.5553096 40.6801879, -8.5560046 40.6800865, -8.5564206 40.6800258, -8.5569725 40.679817)",2,,,
74499139,Rua Marquês Pombal,tertiary,30,5,False,True,59.769999999999996,"LINESTRING (-8.5550388 40.6802285, -8.5546882 40.6803607, -8.554399 40.6804596)",2,,,
74761902,Rua do Espírito Santo,unclassified,30,3,False,True,226.95800000000003,"LINESTRING (-8.5550388 40.6802285, -8.5550272 40.6800635, -8.5549567 40.6799282, -8.5549185 40.6798069, -8.5549144 40.6796741, -8.5548879 40.6795152, -8.5548708 40.6794237, -8.5549624 40.6793832, -8.5549598 40.6793044, -8.5549727 40.6792371, -8.5550204 40.6791911, -8.5554294 40.6790489, -8.5555558 40.6790175, -8.5559 40.6789295, -8.5561117 40.6788869, -8.5561772 40.6788762)",,,,
74490324,Rua da Liberdade,tertiary,30,6,False,False,334.93899999999996,"LINESTRING (-8.5576601 40.6830519, -8.5576719 40.6829296, -8.5576726 40.6829226, -8.55768 40.6828459, -8.557683 40.682789, -8.5576845 40.6825991, -8.5576859 40.6824402, -8.557677 40.6823536, -8.5576534 40.6821818, -8.5575785 40.6818197, -8.5574371 40.681276, -8.5574329 40.6812599, -8.5573917 40.6810957, -8.5573186 40.6808603, -8.5572857 40.6807614, -8.557251 40.6805347, -8.5572405 40.6804765, -8.5572118 40.6802785, -8.5571997 40.6801948, -8.55718 40.6800739)",,,,
74761884,Rua dos Outeiros de Baixo,unclassified,30,4; 3,False,False,483.74399999999997,"LINESTRING (-8.5576601 40.6830519, -8.5575859 40.6830428, -8.5574814 40.6830257, -8.5571386 40.6829244, -8.5570314 40.6829319, -8.5565929 40.6831008, -8.5565339 40.6831128, -8.556472 40.683111, -8.5559736 40.6829279, -8.5558963 40.682918, -8.5558216 40.6829127, -8.5557115 40.6829231, -8.5553756 40.6829667, -8.5552016 40.6829862, -8.5550258 40.6829825, -8.5539511 40.6827705, -8.5533238 40.6827318, -8.5532452 40.6826948, -8.5531332 40.682393, -8.5530901 40.6822813, -8.5530503 40.682216, -8.5529889 40.6821935, -8.5528803 40.682185, -8.5527702 40.6821933, -8.5526009 40.6822141)",,,,
74761902,Rua do Espírito Santo,unclassified,30,3,False,False,51.423,"LINESTRING (-8.5567785 40.6787997, -8.5566554 40.6788144, -8.5565104 40.6788333, -8.5563474 40.6788513, -8.5561772 40.6788762)",,,,
128396435,Rua do Comércio,tertiary,30,5,False,False,50.512,"LINESTRING (-8.5567785 40.6787997, -8.5567741 40.6787597, -8.5567637 40.6786784, -8.5567419 40.678505, -8.5567252 40.6783831, -8.5567203 40.6783476)",,,,
128396435,Rua do Comércio,tertiary,30,5,False,True,114.943,"LINESTRING (-8.5567785 40.6787997, -8.5567879 40.6788784, -8.5567923 40.679046, -8.5568004 40.6792821, -8.5568221 40.6793726, -8.5568681 40.6795149, -8.5568914 40.6795835, -8.5569381 40.6797287, -8.5569725 40.679817)",,,,
74761902,Rua do Espírito Santo,unclassified,30,3,False,False,226.95799999999997,"LINESTRING (-8.5561772 40.6788762, -8.5561117 40.6788869, -8.5559 40.6789295, -8.5555558 40.6790175, -8.5554294 40.6790489, -8.5550204 40.6791911, -8.5549727 40.6792371, -8.5549598 40.6793044, -8.5549624 40.6793832, -8.5548708 40.6794237, -8.5548879 40.6795152, -8.5549144 40.6796741, -8.5549185 40.6798069, -8.5549567 40.6799282, -8.5550272 40.6800635, -8.5550388 40.6802285)",,,,
74761902,Rua do Espírito Santo,unclassified,30,3,False,True,51.423,"LINESTRING (-8.5561772 40.6788762, -8.5563474 40.6788513, -8.5565104 40.6788333, -8.5566554 40.6788144, -8.5567785 40.6787997)",,,,
134267434,Viela do Açougue,unclassified,,2,False,True,53.20499999999999,"LINESTRING (-8.5561772 40.6788762, -8.5561785 40.6787985, -8.5561913 40.6786617, -8.5562003 40.6786137, -8.5562374 40.6785718, -8.5562754 40.6784382, -8.5562799 40.6784104)",,,,
128396445,Travessa do Bocage,unclassified,,2,False,False,37.789,"LINESTRING (-8.5562799 40.6784104, -8.5567203 40.6783476)",,,,
128396445,Travessa do Bocage,unclassified,,2,False,True,19.724,"LINESTRING (-8.5562799 40.6784104, -8.5561534 40.6782612)",,,,
134267434,Viela do Açougue,unclassified,,2,False,False,53.205,"LINESTRING (-8.5562799 40.6784104, -8.5562754 40.6784382, -8.5562374 40.6785718, -8.5562003 40.6786137, -8.5561913 40.6786617, -8.5561785 40.6787985, -8.5561772 40.6788762)",,,,
74499139,Rua Marquês Pombal,tertiary,30,5,False,False,107.989,"LINESTRING (-8.5531951 40.6809842, -8.5534224 40.6808455, -8.5542493 40.6805085, -8.5542953 40.6804934)",2,,,
74499139,Rua Marquês Pombal,tertiary,30,5,False,True,72.729,"LINESTRING (-8.5531951 40.6809842, -8.5529735 40.6811668, -8.552903 40.6812384, -8.5527939 40.6813764, -8.5526756 40.6815036)",2,,,
134267436,Rua Velha,unclassified,30,5;3,False,True,71.645,"LINESTRING (-8.5517772 40.6823721, -8.5526009 40.6822141)",,,,
644862214,Rua da Boavista,tertiary,30,5,False,False,123.24699999999999,"LINESTRING (-8.5517772 40.6823721, -8.5521069 40.6821222, -8.5523881 40.6818465, -8.5526756 40.6815036)",,,,
74499139,Rua Marquês Pombal,tertiary,30,5,False,True,9.518,"LINESTRING (-8.554399 40.6804596, -8.5542953 40.6804934)",2,,,
74499139,Rua Marquês Pombal,tertiary,30,5,False,False,59.769999999999996,"LINESTRING (-8.554399 40.6804596, -8.5546882 40.6803607, -8.5550388 40.6802285)",2,,,
74761891,Rua da Costeira,unclassified,30,4,False,True,306.895,"LINESTRING (-8.554399 40.6804596, -8.5541202 40.6801996, -8.5538857 40.6800223, -8.5533635 40.6797207, -8.5532874 40.6796798, -8.55323 40.679649, -8.5530185 40.679588, -8.5529167 40.679575, -8.5528244 40.6796002, -8.5527541 40.6796453, -8.5526778 40.6797301, -8.5526095 40.6799253, -8.552532 40.6799986, -8.5523952 40.6800139, -8.5522765 40.6799783, -8.552088 40.6799176, -8.551917 40.6798743, -8.5515731 40.6798244)",,,,
128396445,Travessa do Bocage,unclassified,,2,False,False,19.724,"LINESTRING (-8.5561534 40.6782612, -8.5562799 40.6784104)",,,,
74543781,Rua Fernando dos Santos,tertiary,50,5,False,False,75.031,"LINESTRING (-8.5561534 40.6782612, -8.5560168 40.6782964, -8.5559312 40.678308, -8.5558563 40.6783115, -8.555681 40.6783061, -8.55544 40.6782864, -8.5552785 40.6782585)",,EM 579-1,,
74543781,Rua Fernando dos Santos,tertiary,50,5,False,True,37.045,"LINESTRING (-8.5561534 40.6782612, -8.5563579 40.6781747, -8.556475 40.6781332, -8.5565463 40.6781135)",,EM 579-1,,
75227762,Travessa do Cabeço,unclassified,30,4,False,False,144.748,"LINESTRING (-8.5562062 40.6756177, -8.5562503 40.6755198, -8.5562912 40.6754538, -8.5563359 40.675421, -8.5564007 40.6753741, -8.5565325 40.6753615, -8.5566063 40.6753395, -8.556675 40.6753075, -8.5567363 40.6752427, -8.556815 40.6750543, -8.5568385 40.6750294, -8.5568745 40.675005, -8.5569693 40.6749581, -8.5573954 40.6748046)",,,,
75227762,Travessa do Cabeço,unclassified,30,4,False,True,95.372,"LINESTRING (-8.5562062 40.6756177, -8.5563118 40.6759087, -8.5564149 40.6759948, -8.5564456 40.6763524, -8.5564597 40.6764329)",,,,
134267440,Travessa da Devesa,unclassified,30,4,False,False,30.357,"LINESTRING (-8.5562062 40.6756177, -8.5559829 40.6756183, -8.5559353 40.6756251, -8.5558472 40.6756214)",,,,
74686149,Rua da Costa,unclassified,30,3,False,False,56.071,"LINESTRING (-8.5564597 40.6764329, -8.5560053 40.6764752, -8.5558047 40.6765142)",,,,
74686149,Rua da Costa,unclassified,30,3,False,True,138.42800000000003,"LINESTRING (-8.5564597 40.6764329, -8.5566191 40.6764149, -8.5567799 40.676333, -8.5569666 40.6761944, -8.5572697 40.6759339, -8.55737 40.6758725, -8.5574937 40.6758199, -8.5576344 40.6757952, -8.5577708 40.6758463)",,,,
75227762,Travessa do Cabeço,unclassified,30,4,False,False,95.372,"LINESTRING (-8.5564597 40.6764329, -8.5564456 40.6763524, -8.5564149 40.6759948, -8.5563118 40.6759087, -8.5562062 40.6756177)",,,,
74499139,Rua Marquês Pombal,tertiary,30,5,False,False,9.518,"LINESTRING (-8.5542953 40.6804934, -8.554399 40.6804596)",2,,,
74499139,Rua Marquês Pombal,tertiary,30,5,False,True,107.989,"LINESTRING (-8.5542953 40.6804934, -8.5542493 40.6805085, -8.5534224 40.6808455, -8.5531951 40.6809842)",2,,,
75234654,Rua dos Outeiros de Cima,unclassified,30,3,False,False,150.439,"LINESTRING (-8.5542953 40.6804934, -8.5543133 40.6807723, -8.5543024 40.6809526, -8.5543196 40.6811287, -8.5543503 40.6812994, -8.5543743 40.6814499, -8.5544142 40.6815084, -8.5544632 40.6816513, -8.5545171 40.6818258)",,,,
134267436,Rua Velha,unclassified,30,5;3,False,False,71.645,"LINESTRING (-8.5526009 40.6822141, -8.5517772 40.6823721)",,,,
74761884,Rua dos Outeiros de Baixo,unclassified,30,4; 3,False,True,483.7440000000001,"LINESTRING (-8.5526009 40.6822141, -8.5527702 40.6821933, -8.5528803 40.682185, -8.5529889 40.6821935, -8.5530503 40.682216, -8.5530901 40.6822813, -8.5531332 40.682393, -8.5532452 40.6826948, -8.5533238 40.6827318, -8.5539511 40.6827705, -8.5550258 40.6829825, -8.5552016 40.6829862, -8.5553756 40.6829667, -8.5557115 40.6829231, -8.5558216 40.6829127, -8.5558963 40.682918, -8.5559736 40.6829279, -8.556472 40.683111, -8.5565339 40.6831128, -8.5565929 40.6831008, -8.5570314 40.6829319, -8.5571386 40.6829244, -8.5574814 40.6830257, -8.5575859 40.6830428, -8.5576601 40.6830519)",,,,
134267436,Rua Velha,unclassified,30,5;3,False,True,85.395,"LINESTRING (-8.5526009 40.6822141, -8.5527683 40.682064, -8.552759 40.6819067, -8.5527333 40.6815921, -8.5526756 40.6815036)",,,,
128396431,Rua do Coval,unclassified,30,5,False,True,31.011999999999997,"LINESTRING (-8.5550399 40.6780466, -8.555118 40.678109, -8.5552276 40.6782072, -8.5552785 40.6782585)",,,,
128395264,Viela do Cabeço,unclassified,,,False,True,102.495,"LINESTRING (-8.5556485 40.6747547, -8.5557025 40.6749361, -8.5557221 40.6749586, -8.5557831 40.6749738, -8.5557383 40.6750841, -8.5557564 40.6752832, -8.5558472 40.6756214)",,,,
251616054,Largo da Feira dos 26,residential,,,False,False,51.416000000000004,"LINESTRING (-8.5556485 40.6747547, -8.555578 40.6747741, -8.5554198 40.6747956, -8.555336 40.6747934, -8.5552712 40.6747658, -8.5551961 40.674674, -8.5551765 40.6746204)",,,,
251616054,Largo da Feira dos 26,residential,,,False,True,13.432,"LINESTRING (-8.5556485 40.6747547, -8.5557104 40.6747075, -8.5557288 40.6746551)",,,,
128395259,Travessa da Feira dos Vinte e Seis,residential,,,False,False,40.868,"LINESTRING (-8.5557288 40.6746551, -8.555935 40.6748349, -8.5560993 40.6748692)",,,,
251616054,Largo da Feira dos 26,residential,,,False,False,13.432,"LINESTRING (-8.5557288 40.6746551, -8.5557104 40.6747075, -8.5556485 40.6747547)",,,,
251616054,Largo da Feira dos 26,residential,,,False,True,23.962,"LINESTRING (-8.5557288 40.6746551, -8.5556878 40.6745646, -8.5556365 40.6744513)",,,,
