osmid,oneway,highway,reversed,length,geometry,ref,name,maxspeed,lanes,access,bridge,junction
137165550,False,tertiary,True,41.041,"LINESTRING (-8.7469287 41.3536217, -8.7473725 41.3534628)",,Avenida Doutor Artur Cunha Araújo,,,,,
41890152,False,residential,False,189.029,"LINESTRING (-8.7469287 41.3536217, -8.7473518 41.3542386, -8.74793 41.3551463)",,Rua Doutor Pereira Junior,,,,,
28612913,False,secondary,True,105.56700000000001,"LINESTRING (-8.747863 41.3517107, -8.7479146 41.3517919, -8.748401 41.3525699)",,Avenida Júlio Graça,,,,,
137165546,False,tertiary,False,69.531,"LINESTRING (-8.747863 41.3517107, -8.7477285 41.3517603, -8.7471154 41.3519865)",,Avenida Doutor João Canavarro,,,,,
436285217,False,tertiary,False,37.721000000000004,"LINESTRING (-8.747863 41.3517107, -8.7480032 41.3516613, -8.7482721 41.3515666)",,Avenida Sacadura Cabral,,,,,
759306187,False,secondary,True,128.411,"LINESTRING (-8.747863 41.3517107, -8.7478248 41.3516494, -8.7472775 41.3507911, -8.7471995 41.3506688)",,Avenida Marquês Sá da Bandeira,,,,,
28612913,False,secondary,False,52.646,"LINESTRING (-8.7486822 41.3529937, -8.748401 41.3525699)",,Avenida Júlio Graça,,,,,
41889551,False,secondary,False,112.91,"LINESTRING (-8.7486822 41.3529937, -8.7492478 41.3539161)",,Avenida Baltazar do Couto,,,,,
137165550,False,tertiary,False,121.126,"LINESTRING (-8.7486822 41.3529937, -8.7473725 41.3534628)",,Avenida Doutor Artur Cunha Araújo,,,,,
218736727,False,tertiary,False,10.412,"LINESTRING (-8.7432853 41.3533256, -8.7431607 41.35333)",,Largo dos Artistas,50,2,,,
218736723,True,residential,False,48.328,"LINESTRING (-8.7432853 41.3533256, -8.743359 41.3534035, -8.7436446 41.3536662)",,Rua 25 de Abril,50,,,,
"[137165546, 438322356]",False,tertiary,True,115.06400000000001,"LINESTRING (-8.7432853 41.3533256, -8.7434847 41.3532578, -8.7445361 41.3528906)",,"['Avenida Doutor João Canavarro', 'Largo dos Artistas']",,,,,
422695528,False,primary,True,16.824,"LINESTRING (-8.7398028 41.3519798, -8.7397304 41.3518386)",EN 13,,,,,,
436845568,False,primary,False,147.634,"LINESTRING (-8.7398028 41.3519798, -8.7398656 41.3521067, -8.7401044 41.3525901, -8.7403086 41.3529904, -8.7403948 41.3531059, -8.7404951 41.3531938)",EN 13,Avenida José Régio,,,,,
38329680,True,secondary,False,31.002000000000002,"LINESTRING (-8.7392145 41.3518704, -8.7395173 41.3519061, -8.7395813 41.3519142)",,,,,,,
75627369,False,secondary,False,94.497,"LINESTRING (-8.7392145 41.3518704, -8.7381559 41.3518947, -8.738083 41.3518976)",,Avenida Figueiredo Faria,50,2,,,
41890144,False,residential,False,166.608,"LINESTRING (-8.738083 41.3518976, -8.7380857 41.3519452, -8.7382397 41.352872, -8.7383599 41.3532199, -8.73848 41.3533488)",,,,,,,
75627369,False,secondary,True,94.497,"LINESTRING (-8.738083 41.3518976, -8.7381559 41.3518947, -8.7392145 41.3518704)",,Avenida Figueiredo Faria,50,2,,,
24808990,False,primary,False,11.667,"LINESTRING (-8.7421835 41.3572157, -8.7422396 41.3573118)",EN 13,Rua 5 de Outubro,,2,,,
75688331,True,residential,False,26.245,"LINESTRING (-8.7421835 41.3572157, -8.742409 41.3570512)",,,,,,,
24808990,False,primary,True,77.851,"LINESTRING (-8.7421835 41.3572157, -8.7421424 41.3571324, -8.742067 41.3569005, -8.742056 41.3568667, -8.7419545 41.3565376)",EN 13,Rua 5 de Outubro,,2,,,
511512655,True,residential,False,120.544,"LINESTRING (-8.7408835 41.3576804, -8.7414992 41.3575373, -8.7416794 41.3574863, -8.7417785 41.3574516, -8.7420292 41.3573666, -8.7421455 41.3573363, -8.7422396 41.3573118)",,Rua da Lapa,,,,,
75688332,False,tertiary,True,37.593,"LINESTRING (-8.7480244 41.350399, -8.7476182 41.350545)",,Avenida do Ferrol,,,,,
436218527,False,tertiary,False,34.121,"LINESTRING (-8.7480244 41.350399, -8.7478488 41.3501219)",,Avenida Júlio Graça,,,,,
42104022,False,tertiary,True,113.70400000000001,"LINESTRING (-8.7480244 41.350399, -8.748183 41.3503427, -8.7492558 41.3499618)",,Avenida do Ferrol,,,,,
436218533,True,tertiary,False,126.31800000000001,"LINESTRING (-8.7480244 41.350399, -8.7480825 41.3504846, -8.7486265 41.3513357, -8.7486812 41.3514224)",,Avenida Júlio Graça,,,,,
1203769503,True,tertiary,False,74.898,"LINESTRING (-8.7494948 41.352708, -8.7491431 41.3528327, -8.7486822 41.3529937)",,Avenida Bento de Freitas,,1,,,
41889551,False,secondary,True,112.91,"LINESTRING (-8.7492478 41.3539161, -8.7486822 41.3529937)",,Avenida Baltazar do Couto,,,,,
75688332,False,tertiary,False,37.593,"LINESTRING (-8.7476182 41.350545, -8.7480244 41.350399)",,Avenida do Ferrol,,,,,
41889832,False,residential,False,126.029,"LINESTRING (-8.7476182 41.350545, -8.7476725 41.3506304, -8.7482203 41.3514857, -8.7482721 41.3515666)",,Avenida Júlio Graça,,,,,
75688332,False,tertiary,True,37.611,"LINESTRING (-8.7476182 41.350545, -8.7474189 41.3506131, -8.7471995 41.3506688)",,Avenida do Ferrol,,,,,
436285217,False,tertiary,False,37.725,"LINESTRING (-8.7482721 41.3515666, -8.7486812 41.3514224)",,Avenida Sacadura Cabral,,,,,
41889832,False,residential,True,126.029,"LINESTRING (-8.7482721 41.3515666, -8.7482203 41.3514857, -8.7476725 41.3506304, -8.7476182 41.350545)",,Avenida Júlio Graça,,,,,
436285217,False,tertiary,True,37.721000000000004,"LINESTRING (-8.7482721 41.3515666, -8.7480032 41.3516613, -8.747863 41.3517107)",,Avenida Sacadura Cabral,,,,,
436285217,False,tertiary,True,37.725,"LINESTRING (-8.7486812 41.3514224, -8.7482721 41.3515666)",,Avenida Sacadura Cabral,,,,,
28612912,True,tertiary,False,72.35099999999998,"LINESTRING (-8.7486812 41.3514224, -8.7487623 41.3513942, -8.7493934 41.351175, -8.7494677 41.3511489)",,Avenida Sacadura Cabral,,,,,
436218530,True,tertiary,False,107.78699999999999,"LINESTRING (-8.7486812 41.3514224, -8.7487157 41.3514769, -8.7492355 41.3522979)",,Avenida Júlio Graça,,,,,
75689123,True,residential,False,75.938,"LINESTRING (-8.7492355 41.3522979, -8.748401 41.3525699)",,Avenida Júlio Graça,,,,,
436218530,True,tertiary,False,50.477,"LINESTRING (-8.7492355 41.3522979, -8.7494948 41.352708)",,Avenida Júlio Graça,,,,,
42104022,False,tertiary,False,113.70400000000001,"LINESTRING (-8.7492558 41.3499618, -8.748183 41.3503427, -8.7480244 41.350399)",,Avenida do Ferrol,,,,,
436218527,False,tertiary,True,34.121,"LINESTRING (-8.7478488 41.3501219, -8.7480244 41.350399)",,Avenida Júlio Graça,,,,,
41889925,False,tertiary,False,74.063,"LINESTRING (-8.7478488 41.3501219, -8.7472436 41.3503306, -8.7470435 41.3504015)",,Avenida Júlio Graça,,,,,
759306187,False,secondary,False,32.45,"LINESTRING (-8.7470435 41.3504015, -8.7471995 41.3506688)",,Avenida Marquês Sá da Bandeira,,,,,
41889925,False,tertiary,True,74.063,"LINESTRING (-8.7470435 41.3504015, -8.7472436 41.3503306, -8.7478488 41.3501219)",,Avenida Júlio Graça,,,,,
759306187,False,secondary,True,58.153999999999996,"LINESTRING (-8.7470435 41.3504015, -8.7469174 41.3502074, -8.7467382 41.3499314)",,Avenida Marquês Sá da Bandeira,,,,,
759306187,False,secondary,True,32.45,"LINESTRING (-8.7471995 41.3506688, -8.7470435 41.3504015)",,Avenida Marquês Sá da Bandeira,,,,,
75688332,False,tertiary,False,37.611,"LINESTRING (-8.7471995 41.3506688, -8.7474189 41.3506131, -8.7476182 41.350545)",,Avenida do Ferrol,,,,,
436285219,False,residential,False,97.219,"LINESTRING (-8.7471995 41.3506688, -8.7471347 41.3506886, -8.7465033 41.3509076, -8.7461902 41.3510224, -8.7461446 41.3510391)",,,,,,,
759306187,False,secondary,False,128.411,"LINESTRING (-8.7471995 41.3506688, -8.7472775 41.3507911, -8.7478248 41.3516494, -8.747863 41.3517107)",,Avenida Marquês Sá da Bandeira,,,,,
41890135,False,residential,False,91.312,"LINESTRING (-8.73848 41.3533488, -8.7385034 41.3541698)",,,,,,,
41890136,False,residential,True,79.225,"LINESTRING (-8.73848 41.3533488, -8.7387724 41.3534755, -8.7391062 41.3535449, -8.7393713 41.3535494)",,,,,,,
41890144,False,residential,True,166.608,"LINESTRING (-8.73848 41.3533488, -8.7383599 41.3532199, -8.7382397 41.352872, -8.7380857 41.3519452, -8.738083 41.3518976)",,,,,,,
41890135,False,residential,True,114.028,"LINESTRING (-8.7385715 41.355194, -8.7385034 41.3541698)",,,,,,,
383971793,True,residential,False,61.194,"LINESTRING (-8.7385715 41.355194, -8.7384738 41.3553111, -8.7383534 41.3555505, -8.7383387 41.3556257, -8.7383768 41.3557007)",,,,,,,
383971802,True,residential,False,33.352,"LINESTRING (-8.7385961 41.3560695, -8.7385952 41.3558327, -8.7385725 41.3557719)",,,,,,,
383971804,False,residential,False,118.25300000000001,"LINESTRING (-8.7385961 41.3560695, -8.7386266 41.3561959, -8.7387118 41.3563253, -8.7389349 41.3564799, -8.739201 41.3566152, -8.7392314 41.3566582, -8.7393868 41.3568777, -8.739402 41.3568991)",,,,,,,
383971804,False,residential,False,52.549,"LINESTRING (-8.739945 41.357605, -8.7399869 41.3577855, -8.7400513 41.3579848, -8.7400767 41.3580669)",,,,,,,
383971804,False,residential,True,72.03699999999999,"LINESTRING (-8.739945 41.357605, -8.7399086 41.3575158, -8.7396438 41.3572178, -8.7395297 41.3570411)",,,,,,,
75688333,False,residential,True,65.814,"LINESTRING (-8.7400767 41.3580669, -8.7396852 41.358349, -8.7396411 41.358383, -8.73958 41.3584302, -8.7395113 41.3584794)",,Rua da Lapa,,,,,
383971804,False,residential,True,52.54900000000001,"LINESTRING (-8.7400767 41.3580669, -8.7400513 41.3579848, -8.7399869 41.3577855, -8.739945 41.357605)",,,,,,,
511512655,True,residential,False,80.35900000000001,"LINESTRING (-8.7400767 41.3580669, -8.7401532 41.3580089, -8.7402439 41.3579589, -8.740308 41.3579236, -8.740359 41.3578956, -8.7403861 41.3578807, -8.7406944 41.3577441, -8.7408835 41.3576804)",,Rua da Lapa,,,,,
437996923,True,residential,False,9.632,"LINESTRING (-8.7393713 41.3535494, -8.7394797 41.3535791)",,,,,,,
41890136,False,residential,False,79.225,"LINESTRING (-8.7393713 41.3535494, -8.7391062 41.3535449, -8.7387724 41.3534755, -8.73848 41.3533488)",,,,,,,
437996924,True,residential,False,6.879,"LINESTRING (-8.7395577 41.3535215, -8.7394761 41.3535302)",,,,,,,
75627379,False,residential,False,95.588,"LINESTRING (-8.7395577 41.3535215, -8.7396043 41.3534731, -8.7396371 41.3534148, -8.7396685 41.3532687, -8.7396307 41.353104, -8.7396129 41.3530263, -8.7396036 41.3529267, -8.7396096 41.352824, -8.7396371 41.3527575, -8.7396784 41.3526943)",,,,,,,
75627367,True,residential,False,10.712,"LINESTRING (-8.7402086 41.3573179, -8.7400985 41.3572684)",,,,,,,
75627363,True,residential,False,39.936,"LINESTRING (-8.7402086 41.3573179, -8.7401786 41.3574188, -8.739945 41.357605)",,,,,,,
75627366,True,residential,False,70.759,"LINESTRING (-8.7402086 41.3573179, -8.7402749 41.3573362, -8.7403506 41.3573571, -8.7404542 41.3574006, -8.7405926 41.357461, -8.7406692 41.3574981, -8.7407421 41.35755, -8.7408148 41.3575992, -8.7408835 41.3576804)",,,,,,,
75627377,False,residential,True,224.47999999999996,"LINESTRING (-8.7402086 41.3573179, -8.7402532 41.3572669, -8.7410547 41.3566181, -8.7411328 41.3565364, -8.7411825 41.3564335, -8.7411967 41.3563271, -8.7411967 41.3562065, -8.741186 41.3561107, -8.7411604 41.3559913, -8.7410864 41.3557017, -8.7410523 41.3555809)",,,,,destination,,
"[511513697, 75685691]",True,residential,False,403.579,"LINESTRING (-8.7402086 41.3573179, -8.7400802 41.3565711, -8.7399234 41.3556544, -8.7398548 41.3552824, -8.7397827 41.3548654, -8.739662 41.3541508, -8.7395856 41.3537187)",,"['Largo Doutor Acácio Barbosa', 'Rua São Vicente']",,,,,
41890137,True,residential,False,162.605,"LINESTRING (-8.7409673 41.3547215, -8.7408647 41.354685, -8.7404388 41.3544623, -8.7402413 41.3543437, -8.7401384 41.3542712, -8.7400433 41.3541848, -8.7399711 41.354118, -8.7398644 41.3540159, -8.7397389 41.3538959, -8.7396917 41.3538411, -8.7395856 41.3537187)",,Rua das Donas,,,,,
75627375,False,residential,True,18.308,"LINESTRING (-8.7409673 41.3547215, -8.7410088 41.3547447, -8.7410423 41.3547659, -8.7411212 41.3548375)",,,,,,,
24808990,False,primary,False,77.85099999999998,"LINESTRING (-8.7419545 41.3565376, -8.742056 41.3568667, -8.742067 41.3569005, -8.7421424 41.3571324, -8.7421835 41.3572157)",EN 13,Rua 5 de Outubro,,2,,,
24808990,False,primary,True,58.641999999999996,"LINESTRING (-8.7419545 41.3565376, -8.7418235 41.3561041, -8.7417968 41.3560237)",EN 13,Rua 5 de Outubro,,2,,,
41890138,True,residential,False,212.47600000000003,"LINESTRING (-8.7419545 41.3565376, -8.741866 41.3565477, -8.7418097 41.3565447, -8.7417759 41.3565186, -8.7416421 41.3563323, -8.7415643 41.3562155, -8.7415039 41.3561088, -8.7414315 41.3559558, -8.7413562 41.3556663, -8.7412884 41.3553679, -8.7412589 41.3552445, -8.741167 41.3550211, -8.7411456 41.3549712, -8.7411302 41.3549093, -8.7411212 41.3548375)",,,,,,,
137165546,False,tertiary,False,26.862,"LINESTRING (-8.7448272 41.3527876, -8.7445361 41.3528906)",,Avenida Doutor João Canavarro,,,,,
137165546,False,tertiary,True,126.38,"LINESTRING (-8.7448272 41.3527876, -8.7449746 41.3527329, -8.7453918 41.3525902, -8.746069 41.3523537, -8.7461998 41.352308)",,Avenida Doutor João Canavarro,,,,,
75688323,False,tertiary,False,19.859,"LINESTRING (-8.7425273 41.355907, -8.7422952 41.3559463)",,Rua Conde Dom Mendo,,,,,
75688323,False,tertiary,True,46.017,"LINESTRING (-8.7425273 41.355907, -8.7426462 41.355888, -8.7430666 41.355821)",,Rua Conde Dom Mendo,,,,,
218736727,False,tertiary,True,14.682,"LINESTRING (-8.742985 41.3533363, -8.7431607 41.35333)",,Largo dos Artistas,50,2,,,
41890143,True,residential,False,34.484,"LINESTRING (-8.742985 41.3533363, -8.7429688 41.3534141, -8.7429809 41.3536453)",,,,,,,
422695533,False,residential,False,13.452000000000002,"LINESTRING (-8.742985 41.3533363, -8.7429961 41.3532558, -8.743002 41.353216)",,,,,,,
438322355,False,tertiary,False,145.496,"LINESTRING (-8.742985 41.3533363, -8.7427998 41.353342, -8.7417473 41.3533671, -8.7412428 41.3533788)",,Rua 25 de Abril,50,2,,,
41890145,False,residential,False,88.1,"LINESTRING (-8.74793 41.3551463, -8.7489695 41.3550088)",,Rua Doutor António José de Sousa Pereira,,,,,
41890145,False,residential,True,86.92,"LINESTRING (-8.74793 41.3551463, -8.7477596 41.3551685, -8.7469491 41.3554026)",,Rua Doutor António José de Sousa Pereira,,,,,
41890146,False,residential,False,47.538999999999994,"LINESTRING (-8.74793 41.3551463, -8.7479641 41.3552117, -8.7481642 41.3555359)",,Avenida Abade Sousa Maia,,,,,
41890152,False,residential,True,189.029,"LINESTRING (-8.74793 41.3551463, -8.7473518 41.3542386, -8.7469287 41.3536217)",,Rua Doutor Pereira Junior,,,,,
41890145,False,residential,True,88.1,"LINESTRING (-8.7489695 41.3550088, -8.74793 41.3551463)",,Rua Doutor António José de Sousa Pereira,,,,,
41890147,False,residential,False,111.918,"LINESTRING (-8.7489695 41.3550088, -8.7492971 41.3559848)",,Rua Doutor António Ramos de Almeida,,,,,
75556827,True,residential,False,64.511,"LINESTRING (-8.7415524 41.3515895, -8.7422437 41.3513301)",,,,,,,
"[41890148, 438313677]",False,residential,False,219.549,"LINESTRING (-8.7415524 41.3515895, -8.7415325 41.3516352, -8.741488 41.3516789, -8.7414306 41.3517188, -8.7413529 41.3517494, -8.7408862 41.3518826, -8.7405553 41.3519792, -8.740528 41.3520037, -8.7405193 41.3520284, -8.7407267 41.3527023, -8.7407894 41.3529038, -8.7408351 41.3530492)",,"['Rua 5 de Outubro', 'Praça da República']",,,,,
"[1029069433, 422695532]",False,residential,True,108.02100000000002,"LINESTRING (-8.7415524 41.3515895, -8.7414777 41.3512049, -8.7414762 41.3511774, -8.7414871 41.351132, -8.7415083 41.3511107, -8.7415458 41.3510866, -8.7416437 41.3510473, -8.7417974 41.3510023, -8.7420956 41.3509206)",,"['Rua do Cais das Lavandeiras', 'Praça da República']",,,,,
41890149,False,residential,True,33.918,"LINESTRING (-8.7453727 41.3498074, -8.7456786 41.3496981, -8.7457396 41.3496763)",,Rua Garcia de Orta,,,,,
41890152,False,residential,False,68.963,"LINESTRING (-8.7461998 41.352308, -8.7462581 41.3524077, -8.7465031 41.3528848)",,Rua Doutor Pereira Junior,,,,,
137165546,False,tertiary,False,126.38,"LINESTRING (-8.7461998 41.352308, -8.746069 41.3523537, -8.7453918 41.3525902, -8.7449746 41.3527329, -8.7448272 41.3527876)",,Avenida Doutor João Canavarro,,,,,
137165546,False,tertiary,True,84.37299999999999,"LINESTRING (-8.7461998 41.352308, -8.7463145 41.3522676, -8.7467895 41.3521013, -8.7471154 41.3519865)",,Avenida Doutor João Canavarro,,,,,
41890154,False,residential,False,41.879999999999995,"LINESTRING (-8.7435017 41.3506047, -8.7433912 41.3506345, -8.7432866 41.3506647, -8.7430305 41.350734)",,Rua do Cais das Lavandeiras,,,,,
41890154,False,residential,True,8.152999999999999,"LINESTRING (-8.7435017 41.3506047, -8.7435414 41.3505943, -8.7435894 41.3505732)",,Rua do Cais das Lavandeiras,,,,,
41890154,False,residential,False,45.569,"LINESTRING (-8.7430305 41.350734, -8.7425204 41.35088)",,Rua do Cais das Lavandeiras,,,,,
41890154,False,residential,True,41.88,"LINESTRING (-8.7430305 41.350734, -8.7432866 41.3506647, -8.7433912 41.3506345, -8.7435017 41.3506047)",,Rua do Cais das Lavandeiras,,,,,
"[75691544, 75537165]",True,residential,False,84.166,"LINESTRING (-8.7430305 41.350734, -8.743241 41.3510017, -8.7434516 41.3512762, -8.7435521 41.3513812)",,Largo de Doutor Cunha Reis,,,,,
41890154,False,residential,False,35.745,"LINESTRING (-8.7425204 41.35088, -8.7420956 41.3509206)",,Rua do Cais das Lavandeiras,,,,,
41890154,False,residential,True,45.569,"LINESTRING (-8.7425204 41.35088, -8.7430305 41.350734)",,Rua do Cais das Lavandeiras,,,,,
41890154,False,residential,True,35.745,"LINESTRING (-8.7420956 41.3509206, -8.7425204 41.35088)",,Rua do Cais das Lavandeiras,,,,,
1029069434,True,residential,False,47.183,"LINESTRING (-8.7420956 41.3509206, -8.7422437 41.3513301)",,Rua do Lidador,,,,,
"[1029069433, 422695532]",False,residential,False,108.021,"LINESTRING (-8.7420956 41.3509206, -8.7417974 41.3510023, -8.7416437 41.3510473, -8.7415458 41.3510866, -8.7415083 41.3511107, -8.7414871 41.351132, -8.7414762 41.3511774, -8.7414777 41.3512049, -8.7415524 41.3515895)",,"['Rua do Cais das Lavandeiras', 'Praça da República']",,,,,
384001640,False,residential,False,37.492,"LINESTRING (-8.7448883 41.3499769, -8.745144 41.3502541)",,,,,,,
75536841,True,residential,False,102.167,"LINESTRING (-8.7448883 41.3499769, -8.7447009 41.3501955, -8.7445857 41.3503368, -8.7445584 41.3503998, -8.7445631 41.350488, -8.7446176 41.3506205, -8.7447131 41.3508072)",,Rua Doutor Elias de Aguiar,,,,,
137165547,True,residential,False,9.623,"LINESTRING (-8.7447131 41.3508072, -8.7446516 41.3508804)",,Rua Doutor Elias de Aguiar,,,,,
75536841,True,residential,False,81.288,"LINESTRING (-8.7447131 41.3508072, -8.7447766 41.3508465, -8.7448248 41.3509332, -8.7448704 41.3510752, -8.7449327 41.3512881, -8.7449991 41.3514934)",,Rua Doutor Elias de Aguiar,,,,,
137165553,True,residential,False,45.17,"LINESTRING (-8.7448591 41.3520247, -8.7448489 41.352104, -8.7448241 41.3521785, -8.7447872 41.3522595, -8.7447443 41.3523738, -8.744743 41.3524192)",,Rua da Senra,,,,,
75537162,True,residential,False,37.326,"LINESTRING (-8.7441761 41.3509106, -8.7440914 41.350581)",,Rua dos Prazeres,,,,,
383999913,False,residential,True,39.833,"LINESTRING (-8.7441761 41.3509106, -8.7446516 41.3508804)",,,,,,,
75537162,True,residential,False,97.44200000000001,"LINESTRING (-8.7440914 41.350581, -8.7440974 41.3504314, -8.7440794 41.350211, -8.7440435 41.3500366, -8.7439597 41.3497133)",,Rua dos Prazeres,,,,,
75689526,True,residential,False,42.406,"LINESTRING (-8.7440914 41.350581, -8.7437423 41.3506024, -8.7435894 41.3505732)",,Calçada dos Prazeres,,,,,
384006126,False,residential,True,40.775,"LINESTRING (-8.7435521 41.3513812, -8.7435635 41.3517478)",,Largo do Laranjal,,,,,
75691544,True,residential,False,86.906,"LINESTRING (-8.7435521 41.3513812, -8.743583 41.3512467, -8.7435589 41.3509769, -8.7435017 41.3506047)",,Largo de Doutor Cunha Reis,,,,,
75537167,False,residential,False,51.202999999999996,"LINESTRING (-8.743002 41.353216, -8.74299 41.3531731, -8.7429665 41.3531286, -8.7429325 41.3530758, -8.7428515 41.3529509, -8.742833 41.35289, -8.7428206 41.352842, -8.7428149 41.3527823)",,,,,,,
"[75537170, 75537162]",True,residential,False,286.219,"LINESTRING (-8.743002 41.353216, -8.7436045 41.3525761, -8.7440671 41.3520567, -8.7440058 41.3517938, -8.7439866 41.3516702, -8.7440014 41.3515275, -8.7440323 41.3514002, -8.7440911 41.3512436, -8.7441761 41.3509106)",,"['Rua de São Bento', 'Rua dos Prazeres']",,,,,
422695533,False,residential,True,13.452000000000002,"LINESTRING (-8.743002 41.353216, -8.7429961 41.3532558, -8.742985 41.3533363)",,,,,,,
1135727771,False,residential,True,20.003,"LINESTRING (-8.743002 41.353216, -8.743063 41.3533089, -8.7431607 41.35333)",,,,,,,
