osmid,name,highway,oneway,reversed,length,ref,access,geometry
238427277,Rua Doutor Augusto Santos Vilelo,residential,False,False,104.979,,,"LINESTRING (-8.6601555 40.5436418, -8.6599971 40.5439609, -8.6599833 40.5441754, -8.6598594 40.5445521)"
238427278,Rua Doutor João Marcelino Dias Pereira,residential,False,False,102.746,,,"LINESTRING (-8.6601555 40.5436418, -8.6604171 40.543579, -8.6608577 40.5436208, -8.6613479 40.5436857)"
238427277,Rua Doutor Augusto Santos Vilelo,residential,False,True,104.979,,,"LINESTRING (-8.6598594 40.5445521, -8.6599833 40.5441754, -8.6599971 40.5439609, -8.6601555 40.5436418)"
996098229,Rua Francisco de Almeida Brito,secondary,False,False,121.5,EM 333,,"LINESTRING (-8.6598594 40.5445521, -8.6596017 40.5444651, -8.6594493 40.5444209, -8.6593224 40.5443955, -8.6584722 40.5442894)"
996098229,Rua Francisco de Almeida Brito,secondary,False,True,95.625,EM 333,,"LINESTRING (-8.6598594 40.5445521, -8.6601427 40.5446469, -8.660272 40.5446685, -8.6604308 40.5446656, -8.6606703 40.5446305, -8.6608154 40.5446171, -8.6609561 40.5446217)"
178875571,Rua Doutor José António de Almeida,residential,False,False,131.194,,,"LINESTRING (-8.6613479 40.5436857, -8.6618397 40.5425666)"
178875571,Rua Doutor José António de Almeida,residential,False,True,109.217,,,"LINESTRING (-8.6613479 40.5436857, -8.6609561 40.5446217)"
238427278,Rua Doutor João Marcelino Dias Pereira,residential,False,True,102.746,,,"LINESTRING (-8.6613479 40.5436857, -8.6608577 40.5436208, -8.6604171 40.543579, -8.6601555 40.5436418)"
238427793,Rua Doutor Duarte Paulo,residential,False,True,156.214,,,"LINESTRING (-8.6578008 40.543111, -8.657855 40.5430432, -8.6584047 40.5418544, -8.6584893 40.541842)"
238427795,Rua Delmino dos Santos Marto,residential,False,True,695.469,,,"LINESTRING (-8.6578008 40.543111, -8.657732 40.5430506, -8.6571947 40.5426683, -8.6566993 40.5422553, -8.6564652 40.5418629, -8.6559663 40.5415758, -8.6555586 40.541372, -8.6548988 40.5411233, -8.6544643 40.5409643, -8.6536542 40.5409276, -8.6533753 40.5411437, -8.6527476 40.5419182, -8.6527584 40.5419916, -8.6537776 40.5425419)"
259072524,Travessa dos Paradas,residential,False,False,122.146,,,"LINESTRING (-8.6578008 40.543111, -8.6577898 40.5432251, -8.6577733 40.5433226, -8.6577733 40.5439505, -8.6578084 40.544207)"
116298788,Rua Francisco de Almeida Brito,tertiary,False,True,40.497,,,"LINESTRING (-8.6578084 40.544207, -8.6582772 40.5442827)"
116298788,Rua Francisco de Almeida Brito,tertiary,False,False,111.10499999999999,,,"LINESTRING (-8.6578084 40.544207, -8.6574589 40.5441599, -8.6573524 40.544143, -8.6572469 40.5441195, -8.6565485 40.5439309)"
259072524,Travessa dos Paradas,residential,False,True,122.146,,,"LINESTRING (-8.6578084 40.544207, -8.6577733 40.5439505, -8.6577733 40.5433226, -8.6577898 40.5432251, -8.6578008 40.543111)"
183114979,Rua Direita,residential,False,False,75.923,,,"LINESTRING (-8.6609632 40.5464495, -8.660896 40.5465397, -8.6607237 40.5467103, -8.6604665 40.546881, -8.660367 40.5469533)"
183114979,Rua Direita,residential,False,True,199.239,,,"LINESTRING (-8.6609632 40.5464495, -8.6612954 40.5455537, -8.6614141 40.5454329, -8.6615978 40.5453554, -8.6617973 40.5452393, -8.6619206 40.5450559, -8.6619869 40.5449106)"
238429388,Rua dos Louros,residential,False,True,327.286,,,"LINESTRING (-8.6609632 40.5464495, -8.6610043 40.5464968, -8.6609711 40.5467271, -8.6610833 40.547108, -8.6611058 40.5473581, -8.6613751 40.5481086, -8.6622431 40.5479096, -8.662677 40.5477277, -8.6628117 40.5475912)"
115803685,,secondary,False,False,323.501,EM 333,,"LINESTRING (-8.6619869 40.5449106, -8.662252 40.5450374, -8.6623386 40.5450968, -8.6624077 40.5451636, -8.6624526 40.5452379, -8.662475 40.5453171, -8.6624376 40.5457321, -8.6623852 40.5461699, -8.6623777 40.5464428, -8.662429 40.5467707, -8.6625251 40.5470849, -8.6626396 40.5473525, -8.6628117 40.5475912)"
183114979,Rua Direita,residential,False,False,199.239,,,"LINESTRING (-8.6619869 40.5449106, -8.6619206 40.5450559, -8.6617973 40.5452393, -8.6615978 40.5453554, -8.6614141 40.5454329, -8.6612954 40.5455537, -8.6609632 40.5464495)"
996098229,Rua Francisco de Almeida Brito,secondary,False,False,94.00399999999999,EM 333,,"LINESTRING (-8.6619869 40.5449106, -8.6618288 40.5448243, -8.6616692 40.5447588, -8.6614913 40.5447175, -8.6611806 40.544652, -8.6609561 40.5446217)"
116298788,Rua Francisco de Almeida Brito,tertiary,False,False,281.938,,,"LINESTRING (-8.6565485 40.5439309, -8.6558805 40.5436843, -8.65557 40.5435572, -8.6554612 40.5435058, -8.6541796 40.5427407, -8.6539976 40.5426235, -8.6537776 40.5425419)"
116298788,Rua Francisco de Almeida Brito,tertiary,False,True,111.10499999999999,,,"LINESTRING (-8.6565485 40.5439309, -8.6572469 40.5441195, -8.6573524 40.544143, -8.6574589 40.5441599, -8.6578084 40.544207)"
238430167,Beco do Seabra,residential,False,False,279.065,,,"LINESTRING (-8.6565485 40.5439309, -8.6564296 40.5441814, -8.6563772 40.5446135, -8.6563173 40.5446533, -8.6557861 40.5446988, -8.6554868 40.5446874, -8.6550753 40.544767, -8.6545553 40.5448598, -8.6540747 40.5449863)"
115803685,,secondary,False,True,165.845,EM 333,,"LINESTRING (-8.6643564 40.5484927, -8.6637606 40.5482219, -8.6635136 40.5480995, -8.6632606 40.5479551, -8.6630128 40.5477731, -8.6628117 40.5475912)"
238430167,Beco do Seabra,residential,False,True,279.06500000000005,,,"LINESTRING (-8.6540747 40.5449863, -8.6545553 40.5448598, -8.6550753 40.544767, -8.6554868 40.5446874, -8.6557861 40.5446988, -8.6563173 40.5446533, -8.6563772 40.5446135, -8.6564296 40.5441814, -8.6565485 40.5439309)"
