osmid,highway,oneway,reversed,length,name,geometry,ref,junction,tunnel
142042781,residential,False,True,63.844,,"LINESTRING (-9.117014 38.6260799, -9.1172662 38.6266192)",,,
158709125,residential,False,False,29.174,Rua Carlos da Costa Lima,"LINESTRING (-9.117014 38.6260799, -9.1167202 38.626207)",,,
158709125,residential,False,True,31.255,Rua Carlos da Costa Lima,"LINESTRING (-9.117014 38.6260799, -9.1173522 38.625984)",,,
159827544,residential,False,False,43.107,Rua Álvaro Augusto de Sousa,"LINESTRING (-9.117014 38.6260799, -9.1169313 38.6259394, -9.1167791 38.625739)",,,
158709125,residential,False,False,31.255,Rua Carlos da Costa Lima,"LINESTRING (-9.1173522 38.625984, -9.117014 38.6260799)",,,
158709125,residential,False,True,21.003,Rua Carlos da Costa Lima,"LINESTRING (-9.1173522 38.625984, -9.1175862 38.6260315)",,,
173370826,residential,False,True,19.812,Rua Silvério de Carvalho,"LINESTRING (-9.1173522 38.625984, -9.1175196 38.625863)",,,
158709125,residential,False,False,28.786,Rua Carlos da Costa Lima,"LINESTRING (-9.1188361 38.626511, -9.1187383 38.6264891, -9.1185988 38.6263466)",,,
158709129,tertiary,False,False,33.881,Rua Primeiro de Maio,"LINESTRING (-9.1188361 38.626511, -9.1187382 38.6266201, -9.1186494 38.6267769)",,,
158709129,tertiary,False,True,102.589,Rua Primeiro de Maio,"LINESTRING (-9.1188361 38.626511, -9.1190923 38.626334, -9.1192729 38.6262339, -9.1196682 38.6260149, -9.1197748 38.6259529)",,,
189900266,residential,False,False,35.423,Rua de Bissau,"LINESTRING (-9.1216539 38.6264703, -9.1213695 38.6266986)",,,
159154389,residential,False,True,70.704,Rua de Gabú,"LINESTRING (-9.1216539 38.6264703, -9.1215298 38.6262898, -9.1214232 38.6260785, -9.121401 38.6259566, -9.1214137 38.6258765)",,,
159172643,residential,False,False,63.396,Rua Mário Sacramento,"LINESTRING (-9.120748 38.6295124, -9.1207633 38.6294604, -9.1210175 38.6289833)",,,
266174762,secondary,False,True,52.492999999999995,Rua de Cacheu,"LINESTRING (-9.120748 38.6295124, -9.1205461 38.6294652, -9.1203663 38.6294352, -9.1201568 38.6294281)",EM 511,,
41209607,residential,False,False,21.324,Rua de Cacheu,"LINESTRING (-9.1161536 38.6303612, -9.1163915 38.6304085)",,,
41209600,tertiary,True,False,88.49,Rua Professor José Maria Vinagre,"LINESTRING (-9.1161536 38.6303612, -9.1162198 38.6302283, -9.1162276 38.630047, -9.1162276 38.6299507, -9.1161794 38.6297965, -9.1161431 38.6296809, -9.1160897 38.6295925)",,,
41209600,tertiary,True,False,65.257,Rua Professor José Maria Vinagre,"LINESTRING (-9.1155793 38.6307394, -9.1157272 38.6306481, -9.1158936 38.6305361, -9.1161536 38.6303612)",,,
266174762,secondary,False,False,52.492999999999995,Rua de Cacheu,"LINESTRING (-9.1201568 38.6294281, -9.1203663 38.6294352, -9.1205461 38.6294652, -9.120748 38.6295124)",EM 511,,
266174762,secondary,False,True,131.737,Rua de Cacheu,"LINESTRING (-9.1201568 38.6294281, -9.1199492 38.6294441, -9.1197427 38.6294782, -9.1193268 38.6295519, -9.1188456 38.629746, -9.1187311 38.6297922)",EM 511,,
159335418,residential,False,True,15.426,,"LINESTRING (-9.1158285 38.6294376, -9.11566 38.6294814)",,,
189908102,residential,True,False,35.932,Rua Doutor Emídio Guilherme Garcia Mendes,"LINESTRING (-9.1158285 38.6294376, -9.11577 38.6291177)",,,
1013617431,tertiary,False,False,15.595,Rua Primeiro de Maio,"LINESTRING (-9.1160897 38.6295925, -9.1159542 38.6296845)",,,
"[230495457, 1017648503]",tertiary,False,True,69.07000000000001,Rua Primeiro de Maio,"LINESTRING (-9.1160897 38.6295925, -9.1161612 38.6295452, -9.116241 38.629497, -9.1163986 38.6294227, -9.1166151 38.6293214, -9.1166717 38.6292949, -9.1167518 38.6292506)",,,
158709129,tertiary,False,True,52.99,Rua Primeiro de Maio,"LINESTRING (-9.1172324 38.6289793, -9.1176808 38.6286562)",,,
1017648503,tertiary,False,False,51.507,Rua Primeiro de Maio,"LINESTRING (-9.1172324 38.6289793, -9.1167518 38.6292506)",,,
1017650001,secondary,False,False,37.537,Avenida Marcos Portugal,"LINESTRING (-9.1172324 38.6289793, -9.116966 38.6287135)",EM 511,,
159141468,secondary,False,False,31.508,Avenida Baía Natural do Seixal,"LINESTRING (-9.1172324 38.6289793, -9.1173061 38.6290456, -9.1174703 38.6291932)",EM 511,,
159823370,residential,True,False,19.125,Travessa Manuel Alminhas Soares,"LINESTRING (-9.1166553 38.6283809, -9.1164583 38.6284577)",,,
1017650001,secondary,False,False,10.333,Avenida Marcos Portugal,"LINESTRING (-9.1166553 38.6283809, -9.1166039 38.6282971)",EM 511,,
1017650001,secondary,False,True,15.202,Avenida Marcos Portugal,"LINESTRING (-9.1166553 38.6283809, -9.1167538 38.6284939)",EM 511,,
158709125,residential,False,True,27.874,Rua Carlos da Costa Lima,"LINESTRING (-9.1157509 38.6264142, -9.1160558 38.6263361)",,,
142042751,secondary,False,False,67.585,Avenida Marcos Portugal,"LINESTRING (-9.1157509 38.6264142, -9.115735 38.6263245, -9.1157118 38.6260206, -9.1156866 38.6258489, -9.1156786 38.6258094)",EM 511,,
142042751,secondary,False,True,70.121,Avenida Marcos Portugal,"LINESTRING (-9.1157509 38.6264142, -9.1157904 38.6265399, -9.1159939 38.6270152)",EM 511,,
139167684,residential,False,True,96.84,Rua Camilo Pessanha,"LINESTRING (-9.116605 38.6297411, -9.1168173 38.629586, -9.1173216 38.6292843, -9.1174703 38.6291932)",,,
139167684,residential,False,False,96.84,Rua Camilo Pessanha,"LINESTRING (-9.1174703 38.6291932, -9.1173216 38.6292843, -9.1168173 38.629586, -9.116605 38.6297411)",,,
139167684,residential,False,True,73.598,Rua Camilo Pessanha,"LINESTRING (-9.1174703 38.6291932, -9.1175341 38.6291722, -9.1177272 38.6291303, -9.118301 38.6290785)",,,
159141468,secondary,False,False,27.433,Avenida Baía Natural do Seixal,"LINESTRING (-9.1174703 38.6291932, -9.1175744 38.6293222, -9.1176387 38.6294019)",EM 511,,
159141468,secondary,False,True,31.508,Avenida Baía Natural do Seixal,"LINESTRING (-9.1174703 38.6291932, -9.1173061 38.6290456, -9.1172324 38.6289793)",EM 511,,
141573033,residential,False,False,23.901,,"LINESTRING (-9.1148267 38.6261006, -9.1146345 38.6262544)",,,
187528540,residential,False,False,17.042,,"LINESTRING (-9.1148267 38.6261006, -9.1149042 38.6262414)",,,
187528540,residential,False,True,64.483,,"LINESTRING (-9.1148267 38.6261006, -9.1145535 38.6255614)",,,
141573013,residential,False,False,17.299,,"LINESTRING (-9.1145535 38.6255614, -9.1144068 38.6256666)",,,
141573013,residential,False,True,12.752,,"LINESTRING (-9.1145535 38.6255614, -9.1146617 38.6254839)",,,
187528540,residential,False,False,64.483,,"LINESTRING (-9.1145535 38.6255614, -9.1148267 38.6261006)",,,
141573013,residential,False,False,12.752,,"LINESTRING (-9.1146617 38.6254839, -9.1145535 38.6255614)",,,
159339144,residential,False,False,2.858,Rua Doutor Emídio Guilherme Garcia Mendes,"LINESTRING (-9.1146617 38.6254839, -9.1146769 38.6255067)",,,
141581915,residential,False,False,30.291,,"LINESTRING (-9.1149042 38.6262414, -9.1146804 38.6264503)",,,
187528540,residential,False,False,12.113,,"LINESTRING (-9.1149042 38.6262414, -9.1150433 38.6262338)",,,
187528540,residential,False,True,17.042,,"LINESTRING (-9.1149042 38.6262414, -9.1148267 38.6261006)",,,
141573033,residential,False,True,23.901,,"LINESTRING (-9.1146345 38.6262544, -9.1148267 38.6261006)",,,
141581915,residential,False,True,30.291,,"LINESTRING (-9.1146804 38.6264503, -9.1149042 38.6262414)",,,
141573013,residential,False,True,17.299,,"LINESTRING (-9.1144068 38.6256666, -9.1145535 38.6255614)",,,
141573011,residential,False,True,26.354,,"LINESTRING (-9.1146769 38.6255067, -9.1148896 38.6253377)",,,
159339144,residential,False,False,41.002,Rua Doutor Emídio Guilherme Garcia Mendes,"LINESTRING (-9.1146769 38.6255067, -9.1148482 38.6258503)",,,
159339144,residential,False,True,2.858,Rua Doutor Emídio Guilherme Garcia Mendes,"LINESTRING (-9.1146769 38.6255067, -9.1146617 38.6254839)",,,
141573011,residential,False,False,26.354,,"LINESTRING (-9.1148896 38.6253377, -9.1146769 38.6255067)",,,
264799855,residential,False,True,7.602,Rua Cooperativa Operária Amorense,"LINESTRING (-9.1148896 38.6253377, -9.1149306 38.6252773)",,,
141581941,tertiary,True,False,36.79,,"LINESTRING (-9.1107699 38.6263519, -9.1108022 38.6263212, -9.1108245 38.6262762, -9.1108278 38.6262469, -9.1108161 38.6261996, -9.1107843 38.6261583, -9.1107118 38.6261191, -9.1106511 38.6261105)",,roundabout,
159335413,residential,False,False,19.417,Rua Sociedade Filarmónica Operária Amorense,"LINESTRING (-9.1133109 38.629157, -9.113479 38.6290419)",,,
142042757,tertiary,False,False,120.49099999999999,Rua da Fonte de Prata,"LINESTRING (-9.1133109 38.629157, -9.1134207 38.6292681, -9.1137723 38.629682, -9.1140769 38.6300598)",,,
159329741,tertiary,False,True,134.089,Rua dos Lobatos,"LINESTRING (-9.1133109 38.629157, -9.1131917 38.6290607, -9.1131017 38.6290037, -9.1129856 38.6289367, -9.1129021 38.6288967, -9.1127878 38.6288315, -9.1126309 38.628727, -9.1124995 38.6286252, -9.1124046 38.6285456, -9.1122985 38.6284461, -9.1121962 38.628334)",,,
141581941,tertiary,True,False,20.009,,"LINESTRING (-9.1106511 38.6261105, -9.1105923 38.626118, -9.1105383 38.6261414, -9.1105058 38.6261682, -9.1104791 38.6262117)",,roundabout,
230321257,tertiary,True,False,22.838,,"LINESTRING (-9.1106511 38.6261105, -9.1105761 38.6260977, -9.1105133 38.6260747, -9.1104776 38.6260438, -9.1104415 38.626003)",,,
159339144,residential,False,True,45.888,Rua Doutor Emídio Guilherme Garcia Mendes,"LINESTRING (-9.1150433 38.6262338, -9.1148482 38.6258503)",,,
187528540,residential,False,True,12.113,,"LINESTRING (-9.1150433 38.6262338, -9.1149042 38.6262414)",,,
141573007,residential,False,False,73.138,Travessa Guilherme Kjolner,"LINESTRING (-9.1150433 38.6262338, -9.1154693 38.6259059, -9.1154874 38.6258919, -9.1156786 38.6258094)",,,
159339144,residential,False,False,112.168,Rua Doutor Emídio Guilherme Garcia Mendes,"LINESTRING (-9.1150433 38.6262338, -9.1152453 38.6266889, -9.1153211 38.6269531, -9.1153923 38.6272033)",,,
141581947,tertiary,True,False,24.734,,"LINESTRING (-9.1106836 38.6265562, -9.110689 38.6264535, -9.1107699 38.6263519)",,,
"[159329728, 159329726]",tertiary,False,False,197.514,"['Avenida Silva Gomes', 'Praça 5 de Outubro']","LINESTRING (-9.1106836 38.6265562, -9.1107196 38.6265979, -9.1110779 38.627013, -9.1118906 38.6279476, -9.1119561 38.6280282)",,,
141581939,tertiary,True,False,23.619999999999997,,"LINESTRING (-9.1104415 38.626003, -9.1104418 38.6260659, -9.1104542 38.6261109, -9.1104744 38.626158, -9.1104791 38.6262117)",,,
142042751,secondary,False,False,60.889,Avenida Marcos Portugal,"LINESTRING (-9.1156786 38.6258094, -9.1157541 38.625265)",EM 511,,
141573007,residential,False,True,73.138,Travessa Guilherme Kjolner,"LINESTRING (-9.1156786 38.6258094, -9.1154874 38.6258919, -9.1154693 38.6259059, -9.1150433 38.6262338)",,,
142042751,secondary,False,True,67.585,Avenida Marcos Portugal,"LINESTRING (-9.1156786 38.6258094, -9.1156866 38.6258489, -9.1157118 38.6260206, -9.115735 38.6263245, -9.1157509 38.6264142)",EM 511,,
278336454,tertiary,False,True,22.41,Rua Conselheiro Custódio de Borja,"LINESTRING (-9.1146488 38.6305564, -9.1148467 38.6304271)",,,
142042757,tertiary,False,True,76.212,Rua da Fonte de Prata,"LINESTRING (-9.1146488 38.6305564, -9.1145161 38.6305066, -9.1144488 38.6304785, -9.1143816 38.6304241, -9.1140769 38.6300598)",,,
159329734,residential,False,True,125.58299999999998,Rua da Mundet,"LINESTRING (-9.1146488 38.6305564, -9.1146199 38.6305764, -9.1141723 38.6308883, -9.1138562 38.6309753, -9.1138663 38.6310152, -9.1140465 38.6312974, -9.1140488 38.6313101)",,,
278335205,tertiary,True,False,56.721000000000004,Rua dos Operários,"LINESTRING (-9.1146488 38.6305564, -9.1147583 38.6305997, -9.1151429 38.6307393, -9.1152383 38.6307757)",,,
141581941,tertiary,True,False,19.086,,"LINESTRING (-9.1104791 38.6262117, -9.1104759 38.6262767, -9.1104984 38.6263216, -9.1105499 38.6263639)",,roundabout,
141581914,tertiary,True,False,24.334,,"LINESTRING (-9.1105499 38.6263639, -9.1106836 38.6265562)",,,
141581941,tertiary,True,False,20.57,,"LINESTRING (-9.1105499 38.6263639, -9.1106061 38.6263838, -9.1106575 38.626388, -9.1107178 38.6263777, -9.1107699 38.6263519)",,roundabout,
278335204,tertiary,False,True,35.769,Rua dos Operários,"LINESTRING (-9.1152383 38.6307757, -9.1155471 38.6309885)",,,
1013617432,tertiary,True,False,30.77,Rua Professor José Maria Vinagre,"LINESTRING (-9.1152383 38.6307757, -9.115317 38.6307904, -9.1153868 38.6307899, -9.11548 38.630771, -9.1155793 38.6307394)",,,
