osmid,oneway,name,highway,reversed,length,geometry,bridge,ref,tunnel,lanes,maxspeed,junction
207627518,True,,secondary,False,21.515,"LINESTRING (-7.15993 38.8845851, -7.1600387 38.8846952, -7.160089 38.8847333)",,,,,,
159171715,True,Rua do Padrão,residential,False,16.753,"LINESTRING (-7.1599178 38.8804612, -7.1597681 38.8805567)",,,,,,
440050257,False,Rua Manuel Gomes Estácio,residential,True,35.794,"LINESTRING (-7.1599178 38.8804612, -7.1599584 38.8806129, -7.1600042 38.880776)",,,,,,
159171727,True,,secondary,False,20.544,"LINESTRING (-7.1588126 38.883342, -7.1587374 38.8832132, -7.1587144 38.8831738)",,,,,,
207627523,False,,secondary,True,42.364999999999995,"LINESTRING (-7.1588126 38.883342, -7.1589015 38.8834713, -7.1590256 38.8836169, -7.1590675 38.8836668)",,,,,50,
163989035,False,Rua Diogo Amado,residential,False,67.448,"LINESTRING (-7.1600042 38.880776, -7.1603903 38.8809361, -7.160664 38.8810954)",,,,,,
440050257,False,Rua Manuel Gomes Estácio,residential,False,35.794,"LINESTRING (-7.1600042 38.880776, -7.1599584 38.8806129, -7.1599178 38.8804612)",,,,,,
440050257,False,Rua Manuel Gomes Estácio,residential,True,42.229,"LINESTRING (-7.1600042 38.880776, -7.1600041 38.8809669, -7.1600213 38.8811553)",,,,,,
440050259,True,Rua da Porta Velha,residential,False,43.253,"LINESTRING (-7.1588009 38.881783, -7.1591163 38.8819264, -7.1592457 38.8819548)",,,,,,
"[161749323, 1147326139]",False,Rua Muralha dos Terceiros,residential,False,213.694,"LINESTRING (-7.1588009 38.881783, -7.1588852 38.881886, -7.1590904 38.8820101, -7.1593203 38.8821308, -7.1607417 38.8826013, -7.1609496 38.8826782)",,,,,,
207627523,False,,secondary,False,10.268,"LINESTRING (-7.1597286 38.8843658, -7.1596489 38.8842974)",,,,,50,
207627518,True,,secondary,False,29.975,"LINESTRING (-7.1597286 38.8843658, -7.1598453 38.8844925, -7.15993 38.8845851)",,,,,,
159171696,False,Rua da Figueira,residential,False,96.40700000000001,"LINESTRING (-7.1598958 38.8815448, -7.1597981 38.8813751, -7.1597267 38.8812619, -7.1596641 38.8811541, -7.1596361 38.8810498, -7.1596035 38.8808954, -7.1595793 38.8807858, -7.1595485 38.8807282)",,,,,,
159171706,False,Rua da Figueira,residential,False,32.382,"LINESTRING (-7.1598958 38.8815448, -7.1599381 38.8816961, -7.1599444 38.881749, -7.1600149 38.8818116)",,,,,,
440050257,False,Rua Manuel Gomes Estácio,residential,False,45.864,"LINESTRING (-7.1598958 38.8815448, -7.1599475 38.8815092, -7.1600002 38.8812927, -7.1600213 38.8811553)",,,,,,
159171691,False,Rua Capitão Eduardo da Câmara,residential,True,43.118,"LINESTRING (-7.1600213 38.8811553, -7.1602503 38.8812347, -7.1604628 38.8813334)",,,,,,
440050257,False,Rua Manuel Gomes Estácio,residential,False,42.229,"LINESTRING (-7.1600213 38.8811553, -7.1600041 38.8809669, -7.1600042 38.880776)",,,,,,
440050257,False,Rua Manuel Gomes Estácio,residential,True,45.864,"LINESTRING (-7.1600213 38.8811553, -7.1600002 38.8812927, -7.1599475 38.8815092, -7.1598958 38.8815448)",,,,,,
188164209,False,Rua Varandinha João Domingues,residential,True,27.612000000000002,"LINESTRING (-7.1590327 38.8812683, -7.1590376 38.8812167, -7.1589642 38.8810286)",,,,,,
"[1147326137, 1147326138]",True,"['Rua da Porta Velha', 'Terreiro Vasco Martins']",residential,False,60.742000000000004,"LINESTRING (-7.1590327 38.8812683, -7.1589815 38.8813862, -7.1589458 38.8814373, -7.1588009 38.881783)",,,,,,
163989048,False,,residential,True,17.463,"LINESTRING (-7.1589642 38.8810286, -7.1591643 38.8810086)",,,,,,
188164209,False,Rua Varandinha João Domingues,residential,True,21.636,"LINESTRING (-7.1589642 38.8810286, -7.1588659 38.8808497)",,,,,,
188164209,False,Rua Varandinha João Domingues,residential,False,27.612000000000002,"LINESTRING (-7.1589642 38.8810286, -7.1590376 38.8812167, -7.1590327 38.8812683)",,,,,,
159171704,False,Travessa Nova do Espírito Santo,residential,False,24.563000000000002,"LINESTRING (-7.1608209 38.8809403, -7.1607439 38.8808374, -7.1606729 38.8807519)",,,,,,
159171704,False,Travessa Nova do Espírito Santo,residential,True,26.934,"LINESTRING (-7.1608209 38.8809403, -7.1609456 38.8810161, -7.1610647 38.8810908)",,,,,,
207627527,False,,residential,True,31.681,"LINESTRING (-7.1604628 38.8813334, -7.160664 38.8810954)",,,,,,
159171691,False,Rua Capitão Eduardo da Câmara,residential,False,43.118,"LINESTRING (-7.1604628 38.8813334, -7.1602503 38.8812347, -7.1600213 38.8811553)",,,,,,
207627527,False,,residential,False,66.086,"LINESTRING (-7.1604628 38.8813334, -7.1603199 38.8815067, -7.1601634 38.8816392, -7.160082 38.8817197, -7.1600524 38.8817531, -7.1600149 38.8818116)",,,,,,
159171710,False,Rua Mouzinho de Albuquerque,residential,False,55.285,"LINESTRING (-7.1593513 38.8804982, -7.1590299 38.8805475, -7.1587433 38.8806417)",,,,,,
159171710,False,Rua Mouzinho de Albuquerque,residential,True,116.51100000000001,"LINESTRING (-7.1593513 38.8804982, -7.1593835 38.8804821, -7.1597359 38.880327, -7.1597774 38.8802618, -7.1599371 38.8800347, -7.1599615 38.8799936, -7.160047 38.8798754, -7.1601669 38.8797096)",,,,,,
163989022,False,,residential,False,39.602000000000004,"LINESTRING (-7.1593513 38.8804982, -7.1594012 38.8805537, -7.1595804 38.880551, -7.1597086 38.8805418, -7.1597681 38.8805567)",,,,,,
159171713,False,,residential,False,23.824,"LINESTRING (-7.1600149 38.8818116, -7.1597433 38.8818463)",,,,,,
159171706,False,Rua da Figueira,residential,True,32.382,"LINESTRING (-7.1600149 38.8818116, -7.1599444 38.881749, -7.1599381 38.8816961, -7.1598958 38.8815448)",,,,,,
159171714,False,,residential,True,30.612000000000002,"LINESTRING (-7.1600149 38.8818116, -7.1601349 38.8818397, -7.1602477 38.8818903, -7.1603452 38.8818815)",,,,,,
159171730,False,,residential,True,58.455999999999996,"LINESTRING (-7.1600149 38.8818116, -7.1600251 38.8821526, -7.1601249 38.8821916, -7.1601746 38.8822813)",,,,,,
207627527,False,,residential,True,66.086,"LINESTRING (-7.1600149 38.8818116, -7.1600524 38.8817531, -7.160082 38.8817197, -7.1601634 38.8816392, -7.1603199 38.8815067, -7.1604628 38.8813334)",,,,,,
159171713,False,,residential,True,36.285,"LINESTRING (-7.1593768 38.8820047, -7.1597433 38.8818463)",,,,,,
239249628,False,Rua Nova Vicente,residential,False,12.632,"LINESTRING (-7.1593768 38.8820047, -7.1592457 38.8819548)",,,,,,
239249628,False,Rua Nova Vicente,residential,True,75.596,"LINESTRING (-7.1593768 38.8820047, -7.1601746 38.8822813)",,,,,,
207627527,False,,residential,False,31.681,"LINESTRING (-7.160664 38.8810954, -7.1604628 38.8813334)",,,,,,
207627527,False,,residential,True,17.731,"LINESTRING (-7.160664 38.8810954, -7.1607915 38.8809706)",,,,,,
163989035,False,Rua Diogo Amado,residential,True,67.448,"LINESTRING (-7.160664 38.8810954, -7.1603903 38.8809361, -7.1600042 38.880776)",,,,,,
159171714,False,,residential,False,30.612000000000002,"LINESTRING (-7.1603452 38.8818815, -7.1602477 38.8818903, -7.1601349 38.8818397, -7.1600149 38.8818116)",,,,,,
159171728,True,,residential,False,20.525,"LINESTRING (-7.1603452 38.8818815, -7.1603487 38.8819018, -7.1603607 38.8819201, -7.16038 38.8819341, -7.1604041 38.8819422, -7.1604304 38.8819436, -7.1604558 38.881938, -7.1604772 38.8819261, -7.1604922 38.8819092, -7.1604991 38.8818894)",,,,,,roundabout
159171739,False,Travessa Gil Sardinha,residential,True,26.341,"LINESTRING (-7.1619612 38.879537, -7.1621191 38.8797395)",,,,,,
"[159171724, 1146472214]",False,"['Largo do Colégio', 'Rua do Escorregadio']",residential,False,48.622,"LINESTRING (-7.1619612 38.879537, -7.1621383 38.8794254, -7.1622996 38.8793284, -7.1623289 38.8793107, -7.162276 38.8792512)",,,,,,
159171724,False,Rua do Escorregadio,residential,True,47.575,"LINESTRING (-7.1619612 38.879537, -7.1615595 38.879752, -7.1615438 38.8797988)",,,,,,
239249628,False,Rua Nova Vicente,residential,False,75.596,"LINESTRING (-7.1601746 38.8822813, -7.1593768 38.8820047)",,,,,,
239249628,False,Rua Nova Vicente,residential,True,9.398,"LINESTRING (-7.1601746 38.8822813, -7.1602754 38.8823127)",,,,,,
159171730,False,,residential,False,58.455999999999996,"LINESTRING (-7.1601746 38.8822813, -7.1601249 38.8821916, -7.1600251 38.8821526, -7.1600149 38.8818116)",,,,,,
159171713,False,,residential,False,36.285,"LINESTRING (-7.1597433 38.8818463, -7.1593768 38.8820047)",,,,,,
159171713,False,,residential,True,23.824,"LINESTRING (-7.1597433 38.8818463, -7.1600149 38.8818116)",,,,,,
440050258,False,Rua da Caldeirona,residential,True,108.655,"LINESTRING (-7.1597433 38.8818463, -7.1596388 38.8817249, -7.1595535 38.8815778, -7.1594758 38.8814762, -7.1593415 38.8814143, -7.1591691 38.8810517, -7.1591643 38.8810086)",,,,,,
239249628,False,Rua Nova Vicente,residential,False,9.398,"LINESTRING (-7.1602754 38.8823127, -7.1601746 38.8822813)",,,,,,
239249628,False,Rua Nova Vicente,residential,True,75.24000000000001,"LINESTRING (-7.1602754 38.8823127, -7.160904 38.882522, -7.1609734 38.8825235, -7.1610824 38.8824923)",,,,,,
746034574,False,Praça dos Combatentes da Grande Guerra,residential,False,51.712,"LINESTRING (-7.1602754 38.8823127, -7.1603821 38.8821059, -7.1604762 38.8819974, -7.1605627 38.8819088)",,,,,,
"[1159431683, 1159431684, 159171749, 746034574, 159171732, 1149899957, 161749307]",False,Praça dos Combatentes da Grande Guerra,residential,"[False, True]",157.89999999999998,"LINESTRING (-7.1602754 38.8823127, -7.1602608 38.8823363, -7.1602511 38.8823549, -7.1602433 38.8823698, -7.1602231 38.8823885, -7.1602061 38.8823965, -7.1601909 38.8823987, -7.1600507 38.8824033, -7.160032 38.8824056, -7.1600203 38.8824128, -7.1599914 38.8824516, -7.1598747 38.8826798, -7.1598537 38.8827135, -7.1598191 38.8827503, -7.1597775 38.8827915, -7.159738 38.8828247, -7.1596533 38.8828723, -7.1595171 38.8829083, -7.1594119 38.8829104, -7.159316 38.8829188, -7.1592647 38.88293, -7.1592111 38.8829432, -7.1590371 38.8830073, -7.1589027 38.8830515)",yes,,yes,,,
746034573,False,,residential,True,5.913,"LINESTRING (-7.1604991 38.8818894, -7.1605627 38.8819088)",,,,,,
159171728,True,,residential,False,21.236,"LINESTRING (-7.1604991 38.8818894, -7.1604975 38.8818704, -7.1604882 38.8818527, -7.1604723 38.8818381, -7.1604513 38.8818282, -7.1604274 38.881824, -7.160403 38.8818257, -7.1603805 38.8818334, -7.1603623 38.8818462, -7.1603501 38.8818628, -7.1603452 38.8818815)",,,,,,roundabout
440050254,False,Rua do Touro,residential,True,84.69,"LINESTRING (-7.161303 38.8800461, -7.1610068 38.8801964, -7.1605015 38.8804825)",,,,,,
440050265,True,Rua Governador Sanches Manuel,residential,False,26.247,"LINESTRING (-7.161303 38.8800461, -7.1612389 38.8799783, -7.1610836 38.8798864)",,,,,,
207627522,False,Travessa das Almas,residential,False,22.961,"LINESTRING (-7.1617244 38.88056, -7.1615759 38.8803889)",,,,,,
207627504,True,Rua Sá da Bandeira,residential,False,82.155,"LINESTRING (-7.1617244 38.88056, -7.1611056 38.8810506, -7.1610647 38.8810908)",,,,,,
"[743180643, 743180644, 440050263]",False,Arco da Senhora da Encarnação,residential,True,86.78699999999999,"LINESTRING (-7.1617244 38.88056, -7.1617704 38.8806212, -7.1617961 38.8806872, -7.1618093 38.8807321, -7.1618977 38.8808755, -7.1619366 38.8810123, -7.1619642 38.8810776, -7.1620051 38.8811426, -7.1621242 38.8812659)",,,yes,,,
159171686,False,,residential,False,56.10099999999999,"LINESTRING (-7.161588 38.8823738, -7.1615281 38.8823581, -7.1614499 38.8823377, -7.161407 38.8823372, -7.1613855 38.8823691, -7.1612112 38.8825319, -7.1611791 38.8825313, -7.1610824 38.8824923)",,,,,,
159171704,False,Travessa Nova do Espírito Santo,residential,False,26.934,"LINESTRING (-7.1610647 38.8810908, -7.1609456 38.8810161, -7.1608209 38.8809403)",,,,,,
159171707,False,Rua Sá da Bandeira,residential,True,101.32999999999998,"LINESTRING (-7.1610647 38.8810908, -7.1610314 38.8811455, -7.160951 38.8812792, -7.1608598 38.8814796, -7.1607787 38.8816397, -7.1607359 38.8817102, -7.1606953 38.8817672, -7.1606372 38.8818325, -7.1605627 38.8819088)",,,,,,
1151361388,False,,residential,False,10.545,"LINESTRING (-7.1605015 38.8804825, -7.1604018 38.880537)",,,,,,
159171704,False,Travessa Nova do Espírito Santo,residential,False,29.746,"LINESTRING (-7.1605015 38.8804825, -7.1604887 38.8804289, -7.1603903 38.8803181, -7.1603331 38.8802537)",,,,,,
159171704,False,Travessa Nova do Espírito Santo,residential,True,33.433,"LINESTRING (-7.1605015 38.8804825, -7.1605792 38.8806102, -7.1606729 38.8807519)",,,,,,
440050254,False,Rua do Touro,residential,False,84.69,"LINESTRING (-7.1605015 38.8804825, -7.1610068 38.8801964, -7.161303 38.8800461)",,,,,,
188164209,False,Rua Varandinha João Domingues,residential,False,25.447,"LINESTRING (-7.1587433 38.8806417, -7.1588659 38.8808497)",,,,,,
159171710,False,Rua Mouzinho de Albuquerque,residential,True,55.285,"LINESTRING (-7.1587433 38.8806417, -7.1590299 38.8805475, -7.1593513 38.8804982)",,,,,,
163989019,False,Beco do Quartel,residential,False,100.064,"LINESTRING (-7.1587433 38.8806417, -7.1583833 38.8807701, -7.1583816 38.8808189, -7.1585183 38.880993, -7.1585859 38.8810781, -7.1586854 38.8813039)",,,,,,
161749140,True,,primary,False,53.123999999999995,"LINESTRING (-7.1596448 38.8772422, -7.1593087 38.8772754, -7.1592286 38.8773093, -7.1591713 38.8773646, -7.1591454 38.8774337)",,,,2,50,roundabout
161749140,True,,primary,False,23.611,"LINESTRING (-7.1598929 38.8772982, -7.1598217 38.8772535, -7.159734 38.8772335, -7.1596448 38.8772422)",,,,2,50,roundabout
161749140,True,,primary,False,7.875,"LINESTRING (-7.1599364 38.8773604, -7.1598929 38.8772982)",,,,2,50,roundabout
161748686,True,,primary,False,29.163,"LINESTRING (-7.1591454 38.8774337, -7.1589575 38.8775761, -7.1588906 38.8776019)",,EN 373,,2,,
161749140,True,,primary,False,31.551,"LINESTRING (-7.1591454 38.8774337, -7.1591552 38.8775035, -7.1591992 38.8775662, -7.15927 38.8776105, -7.159358 38.8776305)",,,,2,50,roundabout
161748690,True,,primary,False,48.31399999999999,"LINESTRING (-7.1597832 38.8775885, -7.1598813 38.8775866, -7.1601194 38.8775655, -7.1602151 38.8775433, -7.1603073 38.8774829)",,,,1,,
161749140,True,,primary,False,31.587999999999997,"LINESTRING (-7.1597832 38.8775885, -7.1598629 38.8775547, -7.1599205 38.8774991, -7.1599462 38.8774311, -7.1599364 38.8773604)",,,,2,50,roundabout
161749140,True,,primary,False,37.102,"LINESTRING (-7.159358 38.8776305, -7.1597832 38.8775885)",,,,2,50,roundabout
163989037,False,,residential,False,23.652,"LINESTRING (-7.1609496 38.8826782, -7.1610824 38.8824923)",,,,,,
"[161749323, 1147326139]",False,Rua Muralha dos Terceiros,residential,True,213.69400000000002,"LINESTRING (-7.1609496 38.8826782, -7.1607417 38.8826013, -7.1593203 38.8821308, -7.1590904 38.8820101, -7.1588852 38.881886, -7.1588009 38.881783)",,,,,,
163989037,False,,residential,True,92.18400000000001,"LINESTRING (-7.1609496 38.8826782, -7.1612093 38.8828021, -7.1612701 38.8828125, -7.1613095 38.8828045, -7.161358 38.8827892, -7.1614019 38.8827632, -7.1615082 38.8826636, -7.1615625 38.8826173, -7.1617129 38.8824769, -7.161776 38.8824567)",,,,,,
163982323,True,,secondary,False,15.715,"LINESTRING (-7.160089 38.8847333, -7.1600449 38.8845962)",,,,,,
163982350,True,,secondary,False,17.233999999999998,"LINESTRING (-7.160089 38.8847333, -7.1600388 38.8847257, -7.1599886 38.8847286, -7.1599412 38.884742, -7.1599046 38.8847652)",,,,,,
207627518,True,,secondary,False,33.013,"LINESTRING (-7.160089 38.8847333, -7.1601758 38.8848197, -7.1603621 38.8849381)",,,,,,
163982311,True,,secondary,False,37.471000000000004,"LINESTRING (-7.1599329 38.8849052, -7.1601801 38.8849096, -7.1603621 38.8849381)",,,,,,
163982323,True,,secondary,False,26.149,"LINESTRING (-7.1599329 38.8849052, -7.1600543 38.884852, -7.1600923 38.8848011, -7.160089 38.8847333)",,,,,,
163982350,True,,secondary,False,21.881,"LINESTRING (-7.1603225 38.8848087, -7.160089 38.8847333)",,,,,,
207627511,True,,secondary,False,33.7,"LINESTRING (-7.1603225 38.8848087, -7.1600449 38.8845962)",,,,,,
163982388,True,,secondary,False,28.011,"LINESTRING (-7.1599046 38.8847652, -7.1597759 38.8849405, -7.1597357 38.8849795)",,,,,,
880750168,True,,secondary,False,32.033,"LINESTRING (-7.1664657 38.8849281, -7.166457 38.8848645, -7.1664168 38.8847822, -7.1663552 38.8847452, -7.1662613 38.8847263)",,ER 246,,2,90,roundabout
207627511,True,,secondary,False,37.495,"LINESTRING (-7.1600449 38.8845962, -7.1597286 38.8843658)",,,,,,
163982323,True,,secondary,False,19.023,"LINESTRING (-7.1597357 38.8849795, -7.1598073 38.8849597, -7.1599329 38.8849052)",,,,,,
880750186,False,,unclassified,False,7.674,"LINESTRING (-7.1616835 38.8766845, -7.1616785 38.8766156)",,,,,,
880750184,False,,primary,True,160.03900000000002,"LINESTRING (-7.1616835 38.8766845, -7.1611477 38.8767501, -7.1610624 38.8767698, -7.1609885 38.8767965, -7.1608889 38.8768393, -7.1607959 38.8768936, -7.1607129 38.8769567, -7.1606461 38.8770336, -7.1603424 38.877454, -7.1603073 38.8774829)",,EN 373,,,,
880750185,False,,primary,False,14.168,"LINESTRING (-7.1616835 38.8766845, -7.1617221 38.8766798, -7.1617918 38.876662, -7.1618388 38.8766461)",,EN 373,,,,
163989045,False,Rua do Grivão,residential,False,103.75,"LINESTRING (-7.1635144 38.8786833, -7.1634363 38.8784934, -7.1633341 38.8780256, -7.1633015 38.8778847, -7.1633183 38.8778233, -7.1633419 38.8777734)",,,,,,
188163507,True,Rua de Manuel Gomes Estela,residential,False,52.503,"LINESTRING (-7.1635144 38.8786833, -7.1636088 38.8786449, -7.1636727 38.878605, -7.1637512 38.8785522, -7.1638247 38.8784916, -7.1639589 38.8783686)",,,,,,
163988965,False,Rua dos Fagundes,residential,True,76.301,"LINESTRING (-7.1608204 38.8785174, -7.1608106 38.8786727, -7.1608359 38.8790182, -7.1605993 38.8790312)",,,,,,
440050252,False,Rua dos Lagares,residential,False,67.69500000000001,"LINESTRING (-7.1608204 38.8785174, -7.1605858 38.8786458, -7.1605993 38.8790312)",,,,,,
440050252,False,Rua dos Lagares,residential,True,61.809,"LINESTRING (-7.1608204 38.8785174, -7.1608821 38.8784898, -7.1612458 38.8784799, -7.161419 38.878389, -7.1614508 38.8783404)",,,,,,
163988970,True,Rua de São Pedro,residential,False,56.798,"LINESTRING (-7.1621242 38.8812659, -7.1620862 38.8812984, -7.1621714 38.8814091, -7.162173 38.8814249, -7.1620254 38.8814768, -7.1619253 38.8815014, -7.1617904 38.8815462)",,,,,,
"[743180643, 743180644, 440050263]",False,Arco da Senhora da Encarnação,residential,False,86.78699999999999,"LINESTRING (-7.1621242 38.8812659, -7.1620051 38.8811426, -7.1619642 38.8810776, -7.1619366 38.8810123, -7.1618977 38.8808755, -7.1618093 38.8807321, -7.1617961 38.8806872, -7.1617704 38.8806212, -7.1617244 38.88056)",,,yes,,,
440050263,False,Arco da Senhora da Encarnação,residential,True,41.888,"LINESTRING (-7.1621242 38.8812659, -7.1621731 38.881282, -7.1622128 38.8813088, -7.1622651 38.8813641, -7.1623059 38.8813964, -7.1623292 38.8814045, -7.1623586 38.8814031, -7.1624001 38.8813954, -7.1625282 38.8813642)",,,,,,
1149911521,False,Rua D'Aires Varela,residential,True,69.452,"LINESTRING (-7.1621242 38.8812659, -7.1622374 38.8811968, -7.1624137 38.8811005, -7.1626542 38.8809909, -7.1626124 38.8808671)",,,,,,
743180660,False,Rua da Fábrica,residential,True,32.725,"LINESTRING (-7.1647687 38.8814604, -7.1649925 38.8816976)",,,,,,
744877230,False,Largo 1º de Dezembro,residential,False,31.95,"LINESTRING (-7.1647687 38.8814604, -7.1644584 38.881616)",,,,,,
1160214499,True,Rua da Fábrica,residential,False,27.03,"LINESTRING (-7.1647687 38.8814604, -7.1646966 38.8813876, -7.1646752 38.8812796, -7.164639 38.8812486)",,,,,,
"[440050267, 163989047]",False,"['Rua dos Quartéis da Corujeira', 'Rua de Martins Mendes']",residential,False,229.19700000000003,"LINESTRING (-7.1634827 38.8813673, -7.163431 38.8814045, -7.1633166 38.8815694, -7.1632807 38.8816303, -7.1631939 38.8818107, -7.163145 38.8819208, -7.1630711 38.8820424, -7.1629769 38.8821278, -7.1628459 38.8822688, -7.1627027 38.8824391, -7.1625431 38.8826547, -7.1625239 38.8826624, -7.1623939 38.8826608, -7.1622937 38.8827862, -7.1619539 38.8829354)",,,,,,
163989047,False,Rua de Martins Mendes,residential,True,39.701,"LINESTRING (-7.1634827 38.8813673, -7.1635178 38.8813538, -7.1636062 38.8813215, -7.1639123 38.8812441)",,,,,,
440050261,False,,residential,True,24.744,"LINESTRING (-7.1634827 38.8813673, -7.1634714 38.881311, -7.1634127 38.8812303, -7.1633996 38.8811875, -7.1633963 38.8811588)",,,,,,
163988986,False,,residential,True,24.377,"LINESTRING (-7.1633311 38.87758, -7.1635837 38.8776769)",,,,,,
207627512,True,,residential,False,21.525,"LINESTRING (-7.1633311 38.87758, -7.1633419 38.8777734)",,,,,,
207627520,True,,residential,False,44.191,"LINESTRING (-7.1633311 38.87758, -7.1632692 38.8775631, -7.1630236 38.8775598, -7.1629939 38.8774064)",,,,,,
648425947,False,Parada do Castelo,residential,False,153.47600000000003,"LINESTRING (-7.1641525 38.8827056, -7.164135 38.8827363, -7.1641182 38.8827592, -7.1641045 38.8827789, -7.1640614 38.8828102, -7.1635117 38.8831675, -7.1634799 38.8831861, -7.163445 38.8831929, -7.1634063 38.8831902, -7.1633755 38.8831721, -7.163344 38.8831493, -7.1630509 38.8829428, -7.1629785 38.8828731, -7.162969 38.8828249, -7.1629914 38.8827921, -7.1630575 38.8827642)",,,,,50,
"[1148272561, 648425947]",False,"['Rua dos Quartéis', 'Parada do Castelo']",residential,True,28.322000000000003,"LINESTRING (-7.1641525 38.8827056, -7.1641837 38.8825888, -7.1642014 38.8825224, -7.1642297 38.8824585)",,,,,50,
743185224,True,Rua Baluarte do Príncipe,residential,False,225.851,"LINESTRING (-7.1641525 38.8827056, -7.1642815 38.882713, -7.1643338 38.8826848, -7.1644384 38.8825564, -7.1646195 38.8824327, -7.1660503 38.8814289, -7.1660546 38.8813871)",,,,,,
"[880750176, 114285018, 1151355709]",True,"['Rua Arco do Relógio', 'Praça da República']",residential,False,58.367,"LINESTRING (-7.1630391 38.8802614, -7.1631201 38.8803416, -7.1631499 38.8803697, -7.1632261 38.8804222, -7.1633067 38.8804786, -7.1633703 38.8805109, -7.1634018 38.8805525, -7.1634746 38.8806531)",,,,,,
1157746675,False,Rua João de Olivença,residential,False,39.452000000000005,"LINESTRING (-7.1630391 38.8802614, -7.1627146 38.8804246, -7.1626578 38.8804557)",,,,,,
163989021,True,Rua dos Oleiros,residential,False,9.912,"LINESTRING (-7.1592457 38.8819548, -7.1592245 38.8818672)",,,,,,
239249628,False,Rua Nova Vicente,residential,True,12.632,"LINESTRING (-7.1592457 38.8819548, -7.1593768 38.8820047)",,,,,,
163989020,True,Rua João de Casqueiro,residential,False,26.019,"LINESTRING (-7.1647926 38.8795698, -7.1647083 38.8793452)",,,,,,
"[207602442, 163988990]",True,"['Rua Eusébio Nunes', 'Rua da Feira']",residential,False,149.644,"LINESTRING (-7.1647926 38.8795698, -7.1646523 38.8795694, -7.1643845 38.8795687, -7.1639867 38.8795944, -7.1635374 38.8796271, -7.1634492 38.8796335, -7.1634181 38.8793374)",,,,,,
163988994,False,,residential,True,11.3,"LINESTRING (-7.1652788 38.8794861, -7.1652916 38.8795047, -7.1653135 38.8795213, -7.1653455 38.8795324, -7.1653809 38.8795428)",,,,,,
440050248,True,Rua do Tabolado,residential,False,42.26,"LINESTRING (-7.1652788 38.8794861, -7.1652234 38.8794448, -7.1649881 38.879182)",,,,,,
163989029,False,,residential,True,32.233,"LINESTRING (-7.1640327 38.878869, -7.1644026 38.8788357)",,,,,,
163988949,True,Rua dos Arcos,residential,False,86.88,"LINESTRING (-7.1633313 38.8789032, -7.1636157 38.8788351, -7.1638762 38.8787314, -7.1642519 38.8785969)",,,,,,
"[188163507, 163988990]",True,"['Rua Eusébio Nunes', 'Rua de Manuel Gomes Estela']",residential,False,39.374,"LINESTRING (-7.1633313 38.8789032, -7.1632894 38.8787366, -7.1634399 38.8787116, -7.1635144 38.8786833)",,,,,,
"[1160214498, 744877226, 744877227]",False,Largo Doutor Santa Clara,residential,False,22.689,"LINESTRING (-7.1641442 38.8818792, -7.1640233 38.8819245, -7.1639837 38.8819648, -7.1639713 38.8819822, -7.1639589 38.8820095)",,,building_passage,,,
880750173,True,Largo Doutor Santa Clara,residential,False,9.333,"LINESTRING (-7.1641442 38.8818792, -7.1641597 38.8818845, -7.1641824 38.8818852, -7.1642033 38.8818782, -7.1642182 38.8818649, -7.1642242 38.8818478)",,,,,,
163989041,False,,residential,False,50.097,"LINESTRING (-7.1614508 38.8783404, -7.1615131 38.8784975, -7.1615248 38.8786685, -7.1616402 38.8787401)",,,,,,
440050252,False,Rua dos Lagares,residential,False,61.809,"LINESTRING (-7.1614508 38.8783404, -7.161419 38.878389, -7.1612458 38.8784799, -7.1608821 38.8784898, -7.1608204 38.8785174)",,,,,,
440050252,False,Rua dos Lagares,residential,True,29.255,"LINESTRING (-7.1614508 38.8783404, -7.1615054 38.8782655, -7.1617272 38.8782267)",,,,,,
440050248,True,Rua do Tabolado,residential,False,106.202,"LINESTRING (-7.1649881 38.879182, -7.1647878 38.8789784, -7.1646043 38.8787577, -7.1642912 38.8783965)",,,,,,
163988993,False,Arco dos Pregos,residential,True,35.663,"LINESTRING (-7.1633963 38.8811588, -7.1634721 38.8811516, -7.163617 38.8811127, -7.1636706 38.8810997, -7.1637325 38.8810919, -7.1637944 38.881103)",,,,,,
440050261,False,,residential,False,24.744,"LINESTRING (-7.1633963 38.8811588, -7.1633996 38.8811875, -7.1634127 38.8812303, -7.1634714 38.881311, -7.1634827 38.8813673)",,,,,,
440050262,True,Rua dos Açougues,residential,False,53.427,"LINESTRING (-7.1633963 38.8811588, -7.16326 38.8811787, -7.1630874 38.8812121, -7.1629223 38.8812639, -7.1628292 38.8813261)",,,,,,
163989006,True,Rua de São Lourenço,residential,False,36.668,"LINESTRING (-7.1618946 38.8801743, -7.1618193 38.880245, -7.1615759 38.8803889)",,,,,,
239249632,True,Rua de São Lourenço,residential,False,45.465,"LINESTRING (-7.1618946 38.8801743, -7.1616653 38.8801736, -7.1613899 38.8800893)",,,,,,
440050249,False,,residential,False,58.545,"LINESTRING (-7.1646342 38.8780288, -7.1649636 38.8781629, -7.1650511 38.8781925, -7.1651015 38.8782088, -7.1651642 38.8782267, -7.1652498 38.878242)",,,,,,
440050249,False,,residential,True,87.71,"LINESTRING (-7.1646342 38.8780288, -7.1641502 38.8778816, -7.1640152 38.8778467, -7.1638581 38.8778216, -7.1636682 38.8778058)",,,,,,
