osmid,oneway,highway,reversed,length,geometry,name,bridge
803604094,True,secondary_link,False,21.451,"LINESTRING (140.7060742 -2.539781, 140.7060148 -2.5397656, 140.7059585 -2.5397321, 140.7059076 -2.5396898)",,
817093089,True,secondary,False,30.075000000000003,"LINESTRING (140.7060742 -2.539781, 140.7060667 -2.5398364, 140.7060377 -2.540049)",Jalan Dokter Sam Ratulangi,
110479355,True,secondary,False,12.634,"LINESTRING (140.7052957 -2.5420804, 140.7052583 -2.5419731)",Jalan Irian,
110479340,True,tertiary,False,142.142,"LINESTRING (140.7052957 -2.5420804, 140.7046355 -2.5423334, 140.7046252 -2.5423373, 140.7043992 -2.5424239, 140.704101 -2.5425382)",Jalan Ahmad Yani,
817093089,True,secondary,False,70.328,"LINESTRING (140.7060402 -2.5357269, 140.705878 -2.5359432, 140.7057895 -2.5361281, 140.7057519 -2.5362808)",Jalan Dokter Sam Ratulangi,
778480644,True,secondary,False,90.50800000000001,"LINESTRING (140.7049506 -2.5403109, 140.7052113 -2.5401494, 140.7056668 -2.5399247)",Jalan Percetakan,
"[110479355, 540300389, 540300390]",True,secondary,False,103.85499999999999,"LINESTRING (140.7056397 -2.543057, 140.7055455 -2.542775, 140.7054402 -2.5424876, 140.7053306 -2.5421756)",Jalan Irian,yes
110479355,True,secondary,False,96.464,"LINESTRING (140.7051168 -2.5415678, 140.7048802 -2.5408771, 140.7048449 -2.5407442)",Jalan Irian,
567236965,False,residential,False,15.567,"LINESTRING (140.7057519 -2.5362808, 140.7056118 -2.5362776)",,
817093089,True,secondary,False,401.872,"LINESTRING (140.7057519 -2.5362808, 140.7057399 -2.536447, 140.7057425 -2.5367029, 140.7057496 -2.5367421, 140.705772 -2.5368663, 140.7057962 -2.5370016, 140.7058243 -2.5370941, 140.7058713 -2.5372415, 140.7060523 -2.537626, 140.7062535 -2.5381163, 140.7062763 -2.5382168, 140.7062803 -2.5383361, 140.7062653 -2.5384413, 140.7060742 -2.539781)",Jalan Dokter Sam Ratulangi,
110479347,True,unclassified,False,108.69,"LINESTRING (140.7060307 -2.5412187, 140.7051168 -2.5415678)",Jalan Supriyadi,
110479360,True,secondary,False,48.215,"LINESTRING (140.7060307 -2.5412187, 140.7060429 -2.5414896, 140.7060463 -2.541652)",Jalan Dokter Sam Ratulangi,
110479343,True,tertiary,False,372.549,"LINESTRING (140.7021623 -2.5421626, 140.7030969 -2.5415247, 140.7032235 -2.5414383, 140.7034442 -2.5413036, 140.7038368 -2.5409836, 140.7042604 -2.5407023, 140.7044443 -2.5405789, 140.7046643 -2.540461, 140.7049506 -2.5403109)",Jalan Percetakan,
110479360,True,secondary,False,46.564,"LINESTRING (140.7060373 -2.5408, 140.7060369 -2.5408279, 140.7060325 -2.5411041, 140.7060307 -2.5412187)",Jalan Dokter Sam Ratulangi,
110479349,True,secondary_link,False,48.177,"LINESTRING (140.7056668 -2.5399247, 140.7058696 -2.5399244, 140.7059156 -2.5399257, 140.7059719 -2.539946, 140.7060017 -2.5399705, 140.7060377 -2.540049)",,
540300394,True,secondary,False,37.694,"LINESTRING (140.7056668 -2.5399247, 140.7058632 -2.5397589, 140.7059076 -2.5396898)",Jalan Dokter Sam Ratulangi,
110479340,True,tertiary,False,193.179,"LINESTRING (140.704101 -2.5425382, 140.7038437 -2.5426338, 140.7037747 -2.5426579, 140.7024659 -2.5431297)",Jalan Ahmad Yani,
110479356,True,unclassified,False,132.604,"LINESTRING (140.7048449 -2.5407442, 140.7060373 -2.5408)",Jalan Halmahera,
110479355,True,secondary,False,51.243,"LINESTRING (140.7048449 -2.5407442, 140.7048396 -2.5405875, 140.704848 -2.5404971, 140.7048748 -2.5404315, 140.7049506 -2.5403109)",Jalan Irian,
27319285,True,residential,False,112.701,"LINESTRING (140.7024659 -2.5431297, 140.7021623 -2.5421626)",Jalan Matahari,
110479360,True,secondary,False,83.507,"LINESTRING (140.7060377 -2.540049, 140.7060376 -2.5402493, 140.7060373 -2.5408)",Jalan Dokter Sam Ratulangi,
110479343,True,tertiary,False,164.706,"LINESTRING (140.7009052 -2.542948, 140.7021623 -2.5421626)",Jalan Percetakan,
