osmid,highway,oneway,reversed,length,lanes,name,ref,geometry
683838503,residential,False,True,45.145,,,,"LINESTRING (111.6588831 -8.0881243, 111.6584776 -8.0880638)"
683829082,residential,False,True,138.116,,,,"LINESTRING (111.6601242 -8.0883059, 111.6588831 -8.0881243)"
805889898,trunk,False,True,35.809,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6601242 -8.0883059, 111.6601937 -8.0879913)"
805889898,trunk,False,False,186.85399999999998,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6601242 -8.0883059, 111.6598704 -8.0894851, 111.6597427 -8.0899427)"
323569999,residential,False,True,42.426,2,Jalan Terate,,"LINESTRING (111.6587086 -8.0902302, 111.6587556 -8.0898515)"
683832755,residential,False,False,42.44,,,,"LINESTRING (111.6587086 -8.0902302, 111.6583256 -8.0902737)"
323569999,residential,False,False,87.801,2,Jalan Terate,,"LINESTRING (111.6587086 -8.0902302, 111.6586699 -8.090895, 111.6586714 -8.0910187)"
683832755,residential,False,True,42.44,,,,"LINESTRING (111.6583256 -8.0902737, 111.6587086 -8.0902302)"
683829083,residential,False,False,95.727,,,,"LINESTRING (111.6583256 -8.0902737, 111.6583134 -8.0900335, 111.6583039 -8.0898409, 111.6583107 -8.0894134)"
683838498,residential,False,False,295.846,,,,"LINESTRING (111.6583256 -8.0902737, 111.6582181 -8.0903017, 111.658143 -8.0903355, 111.6580679 -8.0903946, 111.6580297 -8.0904258, 111.6579952 -8.0904377, 111.6579512 -8.0904358, 111.6574792 -8.0903667, 111.657105 -8.0902685, 111.6568448 -8.0902074, 111.6566651 -8.0901835, 111.6561448 -8.0901198, 111.655721 -8.0900454)"
683829083,residential,False,True,95.727,,,,"LINESTRING (111.6583107 -8.0894134, 111.6583039 -8.0898409, 111.6583134 -8.0900335, 111.6583256 -8.0902737)"
323569999,residential,False,False,42.426,2,Jalan Terate,,"LINESTRING (111.6587556 -8.0898515, 111.6587086 -8.0902302)"
323569999,residential,False,True,92.885,2,Jalan Terate,,"LINESTRING (111.6587556 -8.0898515, 111.6588144 -8.0890182)"
"[683838499, 683829094]",residential,False,True,109.291,,,,"LINESTRING (111.6587556 -8.0898515, 111.6590224 -8.089899, 111.6593853 -8.0899235, 111.6597427 -8.0899427)"
"[683838499, 683829094]",residential,False,False,109.29100000000001,,,,"LINESTRING (111.6597427 -8.0899427, 111.6593853 -8.0899235, 111.6590224 -8.089899, 111.6587556 -8.0898515)"
683829103,residential,False,False,475.375,,,,"LINESTRING (111.6597427 -8.0899427, 111.6613874 -8.0901111, 111.6617251 -8.0901384, 111.6619359 -8.0901481, 111.6627784 -8.0901771, 111.6640494 -8.0902211)"
805889898,trunk,False,False,173.434,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6597427 -8.0899427, 111.6597149 -8.0901025, 111.6596941 -8.0901662, 111.6596525 -8.0902379, 111.6596049 -8.0902944, 111.6593581 -8.0904968, 111.6586714 -8.0910187)"
805889898,trunk,False,True,186.85399999999998,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6597427 -8.0899427, 111.6598704 -8.0894851, 111.6601242 -8.0883059)"
683829103,residential,False,True,475.375,,,,"LINESTRING (111.6640494 -8.0902211, 111.6627784 -8.0901771, 111.6619359 -8.0901481, 111.6617251 -8.0901384, 111.6613874 -8.0901111, 111.6597427 -8.0899427)"
683829104,residential,False,False,259.154,,,,"LINESTRING (111.6640494 -8.0902211, 111.6639933 -8.0893079, 111.6639855 -8.0891489, 111.6639529 -8.0884866, 111.6639607 -8.0883724, 111.6639929 -8.088168, 111.6640588 -8.0879038)"
683829104,residential,False,True,259.154,,,,"LINESTRING (111.6640588 -8.0879038, 111.6639929 -8.088168, 111.6639607 -8.0883724, 111.6639529 -8.0884866, 111.6639855 -8.0891489, 111.6639933 -8.0893079, 111.6640494 -8.0902211)"
683829120,residential,False,False,84.951,,,,"LINESTRING (111.6640588 -8.0879038, 111.6637223 -8.0878316, 111.6636751 -8.0878161, 111.6636536 -8.0877895, 111.6636295 -8.0877139, 111.6636067 -8.0876886, 111.6635879 -8.0876767, 111.6633814 -8.0876714)"
683829117,residential,False,False,162.864,,,,"LINESTRING (111.6604958 -8.0866227, 111.6590314 -8.0864148)"
805889898,trunk,False,False,155.773,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6604958 -8.0866227, 111.6601937 -8.0879913)"
805889898,trunk,False,True,56.889,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6604958 -8.0866227, 111.6605945 -8.0861205)"
323569999,residential,False,False,190.788,2,Jalan Terate,,"LINESTRING (111.6590314 -8.0864148, 111.6588831 -8.0881243)"
323569999,residential,False,True,103.261,2,Jalan Terate,,"LINESTRING (111.6590314 -8.0864148, 111.6591073 -8.0854892)"
683829117,residential,False,True,162.864,,,,"LINESTRING (111.6590314 -8.0864148, 111.6604958 -8.0866227)"
683831062,trunk,False,True,69.918,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6605945 -8.0861205, 111.6606954 -8.0854997)"
805889898,trunk,False,False,56.889,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6605945 -8.0861205, 111.6604958 -8.0866227)"
683838506,residential,False,True,182.339,,,,"LINESTRING (111.6605945 -8.0861205, 111.6613107 -8.0862002, 111.6622454 -8.08624)"
323569999,residential,False,True,87.801,2,Jalan Terate,,"LINESTRING (111.6586714 -8.0910187, 111.6586699 -8.090895, 111.6587086 -8.0902302)"
805889898,trunk,False,False,483.712,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6586714 -8.0910187, 111.6583201 -8.0913015, 111.6577381 -8.0917383, 111.6569254 -8.0923557, 111.6558364 -8.0931948, 111.6552126 -8.0937008)"
805889898,trunk,False,True,173.434,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6586714 -8.0910187, 111.6593581 -8.0904968, 111.6596049 -8.0902944, 111.6596525 -8.0902379, 111.6596941 -8.0901662, 111.6597149 -8.0901025, 111.6597427 -8.0899427)"
683838497,residential,False,False,60.995000000000005,,,,"LINESTRING (111.6553964 -8.0891, 111.6554447 -8.0892434, 111.6554715 -8.089355, 111.6555949 -8.0896099)"
683838497,residential,False,False,50.725,,,,"LINESTRING (111.6555949 -8.0896099, 111.6557144 -8.0899558, 111.6557237 -8.0900009, 111.655721 -8.0900454)"
683838497,residential,False,True,60.995000000000005,,,,"LINESTRING (111.6555949 -8.0896099, 111.6554715 -8.089355, 111.6554447 -8.0892434, 111.6553964 -8.0891)"
"[683838497, 683829058]",residential,False,False,48.732,,,,"LINESTRING (111.655721 -8.0900454, 111.6557063 -8.0900793, 111.6556835 -8.0901108, 111.6556621 -8.0901297, 111.6556285 -8.0901556, 111.6555843 -8.0901735, 111.6555293 -8.0901735, 111.6554656 -8.0901686, 111.6554005 -8.0901589, 111.6553389 -8.0901483)"
683838497,residential,False,True,50.724999999999994,,,,"LINESTRING (111.655721 -8.0900454, 111.6557237 -8.0900009, 111.6557144 -8.0899558, 111.6555949 -8.0896099)"
683838498,residential,False,True,295.846,,,,"LINESTRING (111.655721 -8.0900454, 111.6561448 -8.0901198, 111.6566651 -8.0901835, 111.6568448 -8.0902074, 111.657105 -8.0902685, 111.6574792 -8.0903667, 111.6579512 -8.0904358, 111.6579952 -8.0904377, 111.6580297 -8.0904258, 111.6580679 -8.0903946, 111.658143 -8.0903355, 111.6582181 -8.0903017, 111.6583256 -8.0902737)"
683838500,residential,False,True,70.828,,,,"LINESTRING (111.6608172 -8.0881467, 111.6606455 -8.0880936, 111.6605141 -8.0880617, 111.6601937 -8.0879913)"
805889898,trunk,False,False,35.809,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6601937 -8.0879913, 111.6601242 -8.0883059)"
805889898,trunk,False,True,155.773,,Jalan Raya Pacitan-Trenggalek,21,"LINESTRING (111.6601937 -8.0879913, 111.6604958 -8.0866227)"
683838500,residential,False,False,70.828,,,,"LINESTRING (111.6601937 -8.0879913, 111.6605141 -8.0880617, 111.6606455 -8.0880936, 111.6608172 -8.0881467)"
683838501,residential,False,True,69.889,,,,"LINESTRING (111.658438 -8.0886911, 111.6584776 -8.0880638)"
683838501,residential,False,False,69.889,,,,"LINESTRING (111.6584776 -8.0880638, 111.658438 -8.0886911)"
683838503,residential,False,False,45.145,,,,"LINESTRING (111.6584776 -8.0880638, 111.6588831 -8.0881243)"
683838503,residential,False,True,58.135,,,,"LINESTRING (111.6584776 -8.0880638, 111.6579552 -8.0879874)"
683838502,residential,False,True,62.993,,,,"LINESTRING (111.6582422 -8.0890204, 111.6588144 -8.0890182)"
323569999,residential,False,False,92.885,2,Jalan Terate,,"LINESTRING (111.6588144 -8.0890182, 111.6587556 -8.0898515)"
323569999,residential,False,True,99.685,2,Jalan Terate,,"LINESTRING (111.6588144 -8.0890182, 111.6588831 -8.0881243)"
683838502,residential,False,False,62.993,,,,"LINESTRING (111.6588144 -8.0890182, 111.6582422 -8.0890204)"
683838503,residential,False,False,58.135,,,,"LINESTRING (111.6579552 -8.0879874, 111.6584776 -8.0880638)"
683838505,residential,False,False,62.00899999999999,,,,"LINESTRING (111.6622454 -8.08624, 111.6622575 -8.0859679, 111.6622683 -8.0858152, 111.6622737 -8.0857634, 111.6622905 -8.085685)"
683838506,residential,False,False,182.339,,,,"LINESTRING (111.6622454 -8.08624, 111.6613107 -8.0862002, 111.6605945 -8.0861205)"
683829120,residential,False,True,84.951,,,,"LINESTRING (111.6633814 -8.0876714, 111.6635879 -8.0876767, 111.6636067 -8.0876886, 111.6636295 -8.0877139, 111.6636536 -8.0877895, 111.6636751 -8.0878161, 111.6637223 -8.0878316, 111.6640588 -8.0879038)"
786420120,residential,False,True,89.894,,,,"LINESTRING (111.6614811 -8.0855788, 111.6618003 -8.0856259, 111.6622905 -8.085685)"
683838505,residential,False,True,62.009,,,,"LINESTRING (111.6622905 -8.085685, 111.6622737 -8.0857634, 111.6622683 -8.0858152, 111.6622575 -8.0859679, 111.6622454 -8.08624)"
786420120,residential,False,False,89.894,,,,"LINESTRING (111.6622905 -8.085685, 111.6618003 -8.0856259, 111.6614811 -8.0855788)"
683829058,residential,False,False,84.315,,,,"LINESTRING (111.6552284 -8.0929427, 111.6552126 -8.0937008)"
683829058,residential,False,True,86.305,,,,"LINESTRING (111.6552284 -8.0929427, 111.6552429 -8.0922531, 111.6552419 -8.0921667)"
