osmid,oneway,lanes,highway,reversed,length,name,est_width,geometry,access,maxspeed,bridge
172752259,False,1,residential,True,96.624,Jalan Benda Timur 13,,"LINESTRING (106.7102342 -6.3261627, 106.7093678 -6.3262791)",,,
172752282,False,1,residential,True,33.082,,,"LINESTRING (106.7102342 -6.3261627, 106.7101946 -6.3258678)",permissive,,
172752284,False,,residential,False,30.527,,,"LINESTRING (106.7102342 -6.3261627, 106.7102643 -6.3264356)",permissive,,
172752258,False,1,residential,True,67.086,Jalan Benda Timur 12B,,"LINESTRING (106.7117271 -6.3262238, 106.7111272 -6.3263159)",permissive,,
227742879,False,1,residential,False,33.645,,,"LINESTRING (106.7117271 -6.3262238, 106.7118868 -6.3264814)",permissive,,
227742879,False,1,residential,True,32.024,,,"LINESTRING (106.7117271 -6.3262238, 106.7115822 -6.3259744)",permissive,,
172752259,False,1,residential,False,96.624,Jalan Benda Timur 13,,"LINESTRING (106.7093678 -6.3262791, 106.7102342 -6.3261627)",,,
172752259,False,1,residential,True,43.521,Jalan Benda Timur 13,,"LINESTRING (106.7093678 -6.3262791, 106.7089761 -6.3263194)",,,
172752281,False,,residential,False,30.806,,,"LINESTRING (106.7093678 -6.3262791, 106.7094055 -6.3265536)",permissive,,
172752285,False,1,residential,True,31.337,,,"LINESTRING (106.7093678 -6.3262791, 106.7093394 -6.3259987)",permissive,,
172752258,False,1,residential,False,67.086,Jalan Benda Timur 12B,,"LINESTRING (106.7111272 -6.3263159, 106.7117271 -6.3262238)",permissive,,
172752258,False,1,residential,True,96.29,Jalan Benda Timur 12B,,"LINESTRING (106.7111272 -6.3263159, 106.7102643 -6.3264356)",permissive,,
739740957,False,1,residential,False,30.105,,,"LINESTRING (106.7111272 -6.3263159, 106.7110964 -6.3260469)",permissive,,
739740957,False,1,residential,True,32.856,,,"LINESTRING (106.7111272 -6.3263159, 106.7111607 -6.3266095)",permissive,,
172752259,False,1,residential,False,43.521,Jalan Benda Timur 13,,"LINESTRING (106.7089761 -6.3263194, 106.7093678 -6.3262791)",,,
759508063,False,2,tertiary,False,96.097,Jalan Benda Raya,8.96,"LINESTRING (106.7089761 -6.3263194, 106.7088745 -6.3254611)",,,
759508063,False,2,tertiary,True,93.242,Jalan Benda Raya,8.96,"LINESTRING (106.7089761 -6.3263194, 106.7090955 -6.3271495)",,,
1092390407,False,2,residential,True,38.337,Jalan Benda Barat 13,,"LINESTRING (106.7089761 -6.3263194, 106.7086315 -6.3263589)",,,
172752258,False,1,residential,False,96.29,Jalan Benda Timur 12B,,"LINESTRING (106.7102643 -6.3264356, 106.7111272 -6.3263159)",permissive,,
172752258,False,1,residential,True,95.815,Jalan Benda Timur 12B,,"LINESTRING (106.7102643 -6.3264356, 106.7094055 -6.3265536)",permissive,,
172752284,False,,residential,False,31.578,,,"LINESTRING (106.7102643 -6.3264356, 106.7102954 -6.3267179)",permissive,,
172752284,False,,residential,True,30.527,,,"LINESTRING (106.7102643 -6.3264356, 106.7102342 -6.3261627)",permissive,,
227742879,False,1,residential,False,34.129,,,"LINESTRING (106.7118868 -6.3264814, 106.7120166 -6.3267599)",permissive,,
227742879,False,1,residential,True,33.645,,,"LINESTRING (106.7118868 -6.3264814, 106.7117271 -6.3262238)",permissive,,
172752257,False,1,residential,True,81.502,Jalan Benda Timur 12A,,"LINESTRING (106.7118868 -6.3264814, 106.711815 -6.3264941, 106.7111607 -6.3266095)",permissive,,
172752258,False,1,residential,False,95.815,Jalan Benda Timur 12B,,"LINESTRING (106.7094055 -6.3265536, 106.7102643 -6.3264356)",permissive,,
172752281,False,,residential,False,30.526,,,"LINESTRING (106.7094055 -6.3265536, 106.7094429 -6.3268256)",permissive,,
172752281,False,,residential,True,30.806,,,"LINESTRING (106.7094055 -6.3265536, 106.7093678 -6.3262791)",permissive,,
172752257,False,1,residential,True,96.388,Jalan Benda Timur 12A,,"LINESTRING (106.7111607 -6.3266095, 106.7102954 -6.3267179)",permissive,,
739740957,False,1,residential,False,32.856,,,"LINESTRING (106.7111607 -6.3266095, 106.7111272 -6.3263159)",permissive,,
739740957,False,1,residential,True,31.201,,,"LINESTRING (106.7111607 -6.3266095, 106.7111926 -6.3268883)",permissive,,
172752257,False,1,residential,False,81.502,Jalan Benda Timur 12A,,"LINESTRING (106.7111607 -6.3266095, 106.711815 -6.3264941, 106.7118868 -6.3264814)",permissive,,
172752257,False,1,residential,False,96.388,Jalan Benda Timur 12A,,"LINESTRING (106.7102954 -6.3267179, 106.7111607 -6.3266095)",permissive,,
172752257,False,1,residential,True,94.975,Jalan Benda Timur 12A,,"LINESTRING (106.7102954 -6.3267179, 106.7094429 -6.3268256)",permissive,,
172752284,False,,residential,False,32.188,,,"LINESTRING (106.7102954 -6.3267179, 106.7103276 -6.3270056)",permissive,,
172752284,False,,residential,True,31.578,,,"LINESTRING (106.7102954 -6.3267179, 106.7102643 -6.3264356)",permissive,,
172752257,False,1,residential,False,94.975,Jalan Benda Timur 12A,,"LINESTRING (106.7094429 -6.3268256, 106.7102954 -6.3267179)",permissive,,
172752281,False,,residential,False,32.852,,,"LINESTRING (106.7094429 -6.3268256, 106.7094833 -6.3271183)",permissive,,
172752281,False,,residential,True,30.526,,,"LINESTRING (106.7094429 -6.3268256, 106.7094055 -6.3265536)",permissive,,
159784232,False,1,residential,False,92.179,Jalan Benda Timur 12,,"LINESTRING (106.7111926 -6.3268883, 106.7120166 -6.3267599)",,,
159784232,False,1,residential,True,96.484,Jalan Benda Timur 12,,"LINESTRING (106.7111926 -6.3268883, 106.7103276 -6.3270056)",,,
739740957,False,1,residential,False,31.201,,,"LINESTRING (106.7111926 -6.3268883, 106.7111607 -6.3266095)",permissive,,
739740957,False,1,residential,True,29.76,,,"LINESTRING (106.7111926 -6.3268883, 106.711197 -6.3271559)",permissive,,
739740957,False,1,residential,False,29.76,,,"LINESTRING (106.711197 -6.3271559, 106.7111926 -6.3268883)",permissive,,
159784388,False,1,residential,False,95.98599999999999,Jalan Benda Timur 11B,,"LINESTRING (106.711197 -6.3271559, 106.7120104 -6.3270584, 106.712059 -6.3270507)",permissive,,
238019540,False,,residential,True,61.64,Jalan Benda Barat 14A,,"LINESTRING (106.7069595 -6.3254147, 106.7064065 -6.3254868)",permissive,,
572241397,False,1,residential,False,82.52,Jalan Benda Barat 14A,,"LINESTRING (106.7069595 -6.3254147, 106.7077014 -6.325331)",permissive,,
699423515,False,2,residential,False,36.291,,,"LINESTRING (106.7069595 -6.3254147, 106.7070059 -6.3257378)",permissive,,
238019540,False,,residential,False,61.64,Jalan Benda Barat 14A,,"LINESTRING (106.7064065 -6.3254868, 106.7069595 -6.3254147)",permissive,,
762970764,False,2,residential,False,36.446,,,"LINESTRING (106.7064065 -6.3254868, 106.7064477 -6.325812)",permissive,,
"[569249224, 569249225, 569249227, 569249237]",False,,residential,True,190.57600000000002,,,"LINESTRING (106.7064065 -6.3254868, 106.7063669 -6.3252624, 106.7063434 -6.3247618, 106.7063487 -6.3247422, 106.7063578 -6.3247272, 106.7063749 -6.3247145, 106.7064007 -6.3247082, 106.7064269 -6.3247059, 106.7067009 -6.3247392, 106.7067088 -6.3247384, 106.7067182 -6.3247345, 106.7067232 -6.3247297, 106.7067252 -6.3247251, 106.7067454 -6.3245556, 106.7067494 -6.3245426, 106.7067571 -6.3245292, 106.7067688 -6.3245206, 106.7067826 -6.3245179, 106.7067987 -6.3245196, 106.7071179 -6.3245892)",,,
"[569249226, 238019588]",False,,residential,"[False, True]",152.627,,,"LINESTRING (106.7064065 -6.3254868, 106.7061317 -6.3255363, 106.7062162 -6.3263139, 106.7062232 -6.3263784, 106.70625 -6.326625)",permissive,,
172757192,False,2,residential,False,33.619,Jalan Benda Barat 14,,"LINESTRING (106.7082295 -6.325553, 106.7085309 -6.3255121)",,,
172757192,False,2,residential,True,54.61,Jalan Benda Barat 14,,"LINESTRING (106.7082295 -6.325553, 106.7077391 -6.3256132)",,,
172757214,False,2,residential,True,34.408,Benda Permai 2,,"LINESTRING (106.7082295 -6.325553, 106.7082708 -6.3258597)",permissive,,
172757192,False,2,residential,False,82.208,Jalan Benda Barat 14,,"LINESTRING (106.7070059 -6.3257378, 106.7077391 -6.3256132)",,,
172757216,False,2,residential,False,29.172,Jalan Benda Permai 3,,"LINESTRING (106.7070059 -6.3257378, 106.7070426 -6.3259976)",permissive,,
699423514,False,2,residential,True,62.24,Jalan Benda Barat 14,,"LINESTRING (106.7070059 -6.3257378, 106.7064477 -6.325812)",permissive,,
699423515,False,2,residential,True,36.291,,,"LINESTRING (106.7070059 -6.3257378, 106.7069595 -6.3254147)",permissive,,
699423514,False,2,residential,False,62.24,Jalan Benda Barat 14,,"LINESTRING (106.7064477 -6.325812, 106.7070059 -6.3257378)",permissive,,
762970764,False,2,residential,False,28.7,,,"LINESTRING (106.7064477 -6.325812, 106.7064706 -6.3260691)",permissive,,
762970764,False,2,residential,True,36.446,,,"LINESTRING (106.7064477 -6.325812, 106.7064065 -6.3254868)",permissive,,
172757191,False,1,residential,False,136.602,Jalan Benda Barat 13B,,"LINESTRING (106.7082708 -6.3258597, 106.7070426 -6.3259976)",permissive,,
172757214,False,2,residential,False,34.408,Benda Permai 2,,"LINESTRING (106.7082708 -6.3258597, 106.7082295 -6.325553)",permissive,,
172757214,False,2,residential,True,29.836,Benda Permai 2,,"LINESTRING (106.7082708 -6.3258597, 106.7083077 -6.3261255)",permissive,,
172757191,False,1,residential,False,63.714,Jalan Benda Barat 13B,,"LINESTRING (106.7070426 -6.3259976, 106.7064706 -6.3260691)",permissive,,
172757191,False,1,residential,True,136.602,Jalan Benda Barat 13B,,"LINESTRING (106.7070426 -6.3259976, 106.7082708 -6.3258597)",permissive,,
172757216,False,2,residential,False,31.45,Jalan Benda Permai 3,,"LINESTRING (106.7070426 -6.3259976, 106.7070821 -6.3262777)",permissive,,
172757216,False,2,residential,True,29.172,Jalan Benda Permai 3,,"LINESTRING (106.7070426 -6.3259976, 106.7070059 -6.3257378)",permissive,,
172757191,False,1,residential,True,63.714,Jalan Benda Barat 13B,,"LINESTRING (106.7064706 -6.3260691, 106.7070426 -6.3259976)",permissive,,
762970764,False,2,residential,False,31.775,,,"LINESTRING (106.7064706 -6.3260691, 106.7065059 -6.3263527)",permissive,,
762970764,False,2,residential,True,28.7,,,"LINESTRING (106.7064706 -6.3260691, 106.7064477 -6.325812)",permissive,,
172757190,False,1,residential,False,136.504,Jalan Benda Barat 13A,,"LINESTRING (106.7083077 -6.3261255, 106.7070821 -6.3262777)",permissive,,
172757214,False,2,residential,False,29.836,Benda Permai 2,,"LINESTRING (106.7083077 -6.3261255, 106.7082708 -6.3258597)",permissive,,
172757214,False,2,residential,True,30.479,Benda Permai 2,,"LINESTRING (106.7083077 -6.3261255, 106.7083384 -6.3263979)",permissive,,
172757190,False,1,residential,False,64.224,Jalan Benda Barat 13A,,"LINESTRING (106.7070821 -6.3262777, 106.7065059 -6.3263527)",permissive,,
172757190,False,1,residential,True,136.504,Jalan Benda Barat 13A,,"LINESTRING (106.7070821 -6.3262777, 106.7083077 -6.3261255)",permissive,,
172757216,False,2,residential,False,32.463,Jalan Benda Permai 3,,"LINESTRING (106.7070821 -6.3262777, 106.707123 -6.3265668)",permissive,,
