osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,bridge
109874848,True,2,Jalan Yos Sudarso,tertiary,False,15.408,"LINESTRING (108.3544343 -7.3243467, 108.354574 -7.3243482)",,
619375416,False,,Jalan Pemuda,tertiary,False,94.01,"LINESTRING (108.3544343 -7.3243467, 108.3544536 -7.3251319, 108.3544551 -7.3251919)",,
354712260,False,,Jalan Galuh I,residential,False,91.72800000000001,"LINESTRING (108.3524672 -7.3272431, 108.3524337 -7.327788, 108.3524166 -7.3280665)",,
1172457565,True,,Jalan Insinyur Haji Juanda,trunk,False,125.583,"LINESTRING (108.3524672 -7.3272431, 108.3522245 -7.3272462, 108.35196 -7.3272496, 108.3518536 -7.3272509, 108.3515985 -7.3272542, 108.3513286 -7.3272575)",13,
1151179274,True,3,Jalan Jenderal Sudirman,trunk,False,63.254,"LINESTRING (108.3524935 -7.3261697, 108.353067 -7.3261631)",13,
1172457565,True,,Jalan Insinyur Haji Juanda,trunk,False,77.36,"LINESTRING (108.353168 -7.3272135, 108.3527451 -7.3272309, 108.3524672 -7.3272431)",13,
109874848,True,2,Jalan Yos Sudarso,tertiary,False,50.976,"LINESTRING (108.3529888 -7.324327, 108.353451 -7.3243302)",,
"[1165907762, 733567918, 561409222]",False,,Jalan Laksamana Laut Raden Eddy Martadinata,trunk,False,157.92,"LINESTRING (108.3529888 -7.324327, 108.3529766 -7.324137, 108.3529559 -7.3239383, 108.3529344 -7.3237381, 108.352916 -7.3235367, 108.352904 -7.3233567, 108.3528868 -7.3230499, 108.3528863 -7.3230345, 108.352883 -7.3229111)",14,yes
561409223,True,,Jalan Laksamana Laut Raden Eddy Martadinata,trunk,False,107.379,"LINESTRING (108.353067 -7.3261631, 108.3530331 -7.325198)",14,
895776240,True,4,Jalan Jenderal Achmad Yani,trunk,False,64.894,"LINESTRING (108.353067 -7.3261631, 108.3534128 -7.3261612, 108.3536554 -7.3261624)",13,
354712271,False,,Jalan Tentara Pelajar,tertiary,False,82.469,"LINESTRING (108.3531951 -7.3290689, 108.3524475 -7.3290529)",,
