osmid,highway,oneway,reversed,length,geometry,name,lanes,maxspeed
113688977,tertiary,False,False,61.537,"LINESTRING (123.5995515 -10.1603182, 123.5996327 -10.1602687, 123.59998 -10.1599618)",,,
113688977,tertiary,False,True,96.304,"LINESTRING (123.5995515 -10.1603182, 123.5992149 -10.1604759, 123.5990459 -10.1605327, 123.5987281 -10.1606146)",,,
669080350,residential,False,False,65.80799999999999,"LINESTRING (123.5995515 -10.1603182, 123.5996696 -10.1604403, 123.5998057 -10.1605327, 123.5998238 -10.1605542, 123.5998251 -10.1605855, 123.5997711 -10.1607796)",,,
113688977,tertiary,False,False,126.5,"LINESTRING (123.59998 -10.1599618, 123.600031 -10.1599298, 123.6001017 -10.1599166, 123.6001648 -10.1599225, 123.6002476 -10.1599377, 123.6003103 -10.1599321, 123.6003616 -10.1599199, 123.6004313 -10.1598846, 123.6006412 -10.1597582, 123.6010167 -10.159541)",,,
113688977,tertiary,False,True,61.537,"LINESTRING (123.59998 -10.1599618, 123.5996327 -10.1602687, 123.5995515 -10.1603182)",,,
125269739,residential,False,True,97.80900000000001,"LINESTRING (123.59998 -10.1599618, 123.599862 -10.1599037, 123.5998245 -10.1598707, 123.5998104 -10.1598416, 123.5997923 -10.1598136, 123.5997782 -10.1597991, 123.5995928 -10.1596859, 123.5995566 -10.1596727, 123.5994912 -10.1596575, 123.5992974 -10.1596225, 123.5992491 -10.1595961, 123.5992176 -10.1595601)",,,
582797562,residential,False,False,51.378,"LINESTRING (123.6010167 -10.159541, 123.60089 -10.1590961)",,,
113688977,tertiary,False,False,127.98400000000001,"LINESTRING (123.6010167 -10.159541, 123.601413 -10.1594298, 123.6016343 -10.1593935, 123.6017288 -10.1593823, 123.6018493 -10.1593724, 123.6021655 -10.1593911)",,,
113688977,tertiary,False,True,126.50000000000001,"LINESTRING (123.6010167 -10.159541, 123.6006412 -10.1597582, 123.6004313 -10.1598846, 123.6003616 -10.1599199, 123.6003103 -10.1599321, 123.6002476 -10.1599377, 123.6001648 -10.1599225, 123.6001017 -10.1599166, 123.600031 -10.1599298, 123.59998 -10.1599618)",,,
113688977,tertiary,False,True,44.093,"LINESTRING (123.6047079 -10.1587984, 123.6043077 -10.1588438)",,,
1124362123,tertiary,False,False,37.232,"LINESTRING (123.6047079 -10.1587984, 123.6049139 -10.1587909, 123.6050479 -10.1587938)",,,
28463184,residential,False,False,14.563,"LINESTRING (123.6047961 -10.1658098, 123.6049139 -10.1657489)",Antaran,,
125433274,residential,False,False,32.957,"LINESTRING (123.6047961 -10.1658098, 123.6047339 -10.1658374, 123.6046715 -10.16587, 123.6046058 -10.1659149, 123.6045415 -10.1659654)",,,
766836891,residential,False,True,47.646,"LINESTRING (123.6047961 -10.1658098, 123.6050393 -10.1660202, 123.6051279 -10.1660869)",Antaran,,
28463184,residential,False,False,34.464,"LINESTRING (123.6055201 -10.1639385, 123.605445 -10.1636375)",Antaran,,
28463184,residential,False,True,226.231,"LINESTRING (123.6055201 -10.1639385, 123.6055235 -10.1640276, 123.6055235 -10.164186, 123.6055121 -10.1642559, 123.6055094 -10.1645002, 123.605445 -10.1650242, 123.6054021 -10.1651826, 123.6053552 -10.1653292, 123.6052881 -10.1654598, 123.6051768 -10.1655932, 123.6050937 -10.165675, 123.6049139 -10.1657489)",Antaran,,
28463184,residential,False,False,91.49499999999999,"LINESTRING (123.6049059 -10.161627, 123.6047906 -10.1615082, 123.6047658 -10.1614422, 123.6047363 -10.1613881, 123.6047282 -10.1613393, 123.6047302 -10.1612851, 123.6047436 -10.161198, 123.6047101 -10.1611366, 123.6046457 -10.1610759, 123.6044813 -10.1610029)",Antaran,,
