osmid,highway,oneway,reversed,length,name,geometry,ref,junction
143063452,tertiary,False,False,47.454,,"LINESTRING (111.4109521 -6.9704867, 111.411006 -6.9700633)",,
143063844,tertiary,False,True,94.438,,"LINESTRING (111.4109521 -6.9704867, 111.4109259 -6.9713356)",,
321951843,secondary,False,False,55.71,Jalan Jenderal Gatot Subroto,"LINESTRING (111.4109521 -6.9704867, 111.4104494 -6.9704417)",,
321951843,secondary,False,True,97.359,Jalan Jenderal Gatot Subroto,"LINESTRING (111.4109521 -6.9704867, 111.4118287 -6.9705842)",,
256668050,unclassified,False,False,112.106,Jalan Mr. Iskandar,"LINESTRING (111.4127907 -6.9706405, 111.4127511 -6.970859, 111.4126875 -6.9712062, 111.4126284 -6.9716355)",,
321951843,secondary,False,False,107.02199999999999,Jalan Jenderal Gatot Subroto,"LINESTRING (111.4127907 -6.9706405, 111.4127263 -6.9706591, 111.4126486 -6.9706671, 111.4125493 -6.9706644, 111.4118287 -6.9705842)",,
321951843,secondary,False,True,58.444,Jalan Jenderal Gatot Subroto,"LINESTRING (111.4127907 -6.9706405, 111.4128283 -6.9705806, 111.4128463 -6.9705028, 111.412894 -6.9701306)",,
24305193,tertiary,False,False,78.091,,"LINESTRING (111.4108233 -6.9671514, 111.4114979 -6.9673631)",,
24305202,primary,False,True,4.547,Jalan Raden Agil Kusumadya,"LINESTRING (111.4108233 -6.9671514, 111.4108097 -6.96719)",134,
24305202,primary,False,False,97.234,Jalan Raden Agil Kusumadya,"LINESTRING (111.4108233 -6.9671514, 111.4110136 -6.9663423, 111.4110238 -6.9662999)",134,
24305188,tertiary,False,True,95.025,,"LINESTRING (111.4127227 -6.9677118, 111.4127978 -6.9671586, 111.4128348 -6.9668645)",,
24305193,tertiary,False,False,60.726000000000006,,"LINESTRING (111.4127227 -6.9677118, 111.4127156 -6.9677797, 111.4127049 -6.9679388, 111.4126771 -6.968256)",,
24305193,tertiary,False,True,140.654,,"LINESTRING (111.4127227 -6.9677118, 111.4123864 -6.9676253, 111.4120102 -6.9675148, 111.4114979 -6.9673631)",,
