osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,bridge
40503777,True,Jalan Soekarno-Hatta,trunk,False,92.78099999999999,"LINESTRING (118.7311112 -8.4561416, 118.7306362 -8.4560151, 118.7303306 -8.4559338, 118.7302966 -8.4559248)",,,
40503833,False,Jalan Datuk Dibanta,secondary,True,161.337,"LINESTRING (118.7311112 -8.4561416, 118.731316 -8.4549819, 118.731368 -8.4547131)",,,
123541992,False,,living_street,False,92.565,"LINESTRING (118.7282584 -8.452252, 118.7281044 -8.4530704)",,,
809051342,True,Jalan Sultan Hasanuddin,secondary,False,98.915,"LINESTRING (118.7282584 -8.452252, 118.7291459 -8.4523958)",,,
105907744,False,Jalan Kartini,residential,True,71.86,"LINESTRING (118.7303408 -8.4526211, 118.7301988 -8.4532519)",,,
106361782,False,Jalan Perumahan Tolomundu,living_street,True,68.321,"LINESTRING (118.7303408 -8.4526211, 118.730469 -8.4520199)",,,
809051342,True,Jalan Sultan Hasanuddin,secondary,False,72.385,"LINESTRING (118.7303408 -8.4526211, 118.7309885 -8.4527365)",,,
40503833,False,Jalan Datuk Dibanta,secondary,False,69.745,"LINESTRING (118.7316739 -8.4528591, 118.7315833 -8.4534799)",,,
917799703,False,Jalan Datuk Di Banta,secondary,True,58.032,"LINESTRING (118.7316739 -8.4528591, 118.731763 -8.4523447)",,,
40503829,False,Jalan Sultan Salahuddin,trunk,False,42.582,"LINESTRING (118.7239393 -8.4571606, 118.7239665 -8.4567786)",2,,
40503844,True,Jalan Pahlawan,secondary,False,39.413,"LINESTRING (118.7239393 -8.4571606, 118.7240919 -8.4574813)",,8,
40503855,True,Jalan Sumbawa,tertiary,False,118.946,"LINESTRING (118.7243683 -8.4530108, 118.7254356 -8.4531833)",,20,
524201282,True,Jalan Sultan Kaharudin,trunk,False,43.261,"LINESTRING (118.7243683 -8.4530108, 118.724427 -8.4526261)",,,
105907737,False,,residential,True,91.768,"LINESTRING (118.7243683 -8.4530108, 118.7237728 -8.4529271, 118.7235432 -8.4528886)",,,
40503865,True,Jalan Sultan Kaharudin,trunk,False,55.73,"LINESTRING (118.7242717 -8.4535028, 118.7243683 -8.4530108)",,,
40503865,True,Jalan Sultan Kaharudin,trunk,False,64.813,"LINESTRING (118.7241412 -8.4540712, 118.7242717 -8.4535028)",,,
105907706,False,Jalan Sultan Kaharudin,trunk,True,53.904,"LINESTRING (118.7241412 -8.4540712, 118.7240614 -8.4545495)",,,
119994849,False,Jalan Tongkol,tertiary,False,82.226,"LINESTRING (118.7241412 -8.4540712, 118.7236317 -8.454027, 118.7233965 -8.4540061)",,,
123541624,False,Jalan Gerbang Istana,residential,True,129.376,"LINESTRING (118.7270651 -8.4534622, 118.725908 -8.4532529)",,,
123541626,False,Jalan Sultan Ibrahim,unclassified,False,158.611,"LINESTRING (118.7270651 -8.4534622, 118.7268005 -8.4548644)",,,
123541626,False,Jalan Sultan Ibrahim,unclassified,True,62.552,"LINESTRING (118.7270651 -8.4534622, 118.7271914 -8.4529137)",,,
40503830,True,Jalan Lombok,residential,False,173.046,"LINESTRING (118.725823 -8.4537623, 118.7242717 -8.4535028)",,8,
165845343,True,Jalan Sulawesi,tertiary,False,81.969,"LINESTRING (118.725823 -8.4537623, 118.7257478 -8.4544957)",,,
123541624,False,Jalan Gerbang Istana,residential,False,129.376,"LINESTRING (118.725908 -8.4532529, 118.7270651 -8.4534622)",,,
165845343,True,Jalan Sulawesi,tertiary,False,57.409,"LINESTRING (118.725908 -8.4532529, 118.725823 -8.4537623)",,,
40503777,True,Jalan Soekarno-Hatta,trunk,False,40.371,"LINESTRING (118.725077 -8.4543369, 118.7247242 -8.4542367)",,,
474582225,False,Gang Merpati,living_street,True,77.94,"LINESTRING (118.725077 -8.4543369, 118.7248886 -8.4550126)",,,
119889643,False,Jalan Wolter Mongisidi,tertiary,False,71.132,"LINESTRING (118.7260054 -8.4519713, 118.7260467 -8.4513329)",,,
165845343,True,Jalan Sulawesi,tertiary,False,94.786,"LINESTRING (118.7260054 -8.4519713, 118.7259431 -8.4528215)",,,
809051342,True,Jalan Sultan Hasanuddin,secondary,False,143.559,"LINESTRING (118.7260054 -8.4519713, 118.7273019 -8.4521204)",,,
119994849,False,Jalan Tongkol,tertiary,True,24.618,"LINESTRING (118.7231732 -8.4539909, 118.7233965 -8.4540061)",,,
524201281,False,,living_street,True,43.745,"LINESTRING (118.7231732 -8.4539909, 118.7232162 -8.4535998)",,,
124818581,False,Jalan Anggrek,tertiary,True,68.055,"LINESTRING (118.7318712 -8.4517128, 118.7312656 -8.4515873)",,,
917799703,False,Jalan Datuk Di Banta,secondary,False,71.265,"LINESTRING (118.7318712 -8.4517128, 118.731763 -8.4523447)",,,
917799703,False,Jalan Datuk Di Banta,secondary,True,59.488,"LINESTRING (118.7318712 -8.4517128, 118.7321796 -8.4512733)",,,
40503777,True,Jalan Soekarno-Hatta,trunk,False,21.894,"LINESTRING (118.7269884 -8.4549294, 118.7268005 -8.4548644)",,,
136806444,False,,living_street,True,68.814,"LINESTRING (118.7269884 -8.4549294, 118.7267702 -8.4555094)",,,
40503777,True,Jalan Soekarno-Hatta,trunk,False,41.988,"LINESTRING (118.7302966 -8.4559248, 118.7299262 -8.4558334)",,,
