osmid,oneway,name,highway,reversed,length,geometry,bridge
49613517,True,Jalan Yos Sudarso,trunk,False,10.143,"LINESTRING (102.8702151 -3.2916191, 102.8702976 -3.2915799)",
1214279088,True,Jalan Jenderal Ahmad Yani,trunk,False,11.861,"LINESTRING (102.8702151 -3.2916191, 102.8702743 -3.2917079)",
273446314,True,Jalan Yos Sudarso,trunk,False,70.989,"LINESTRING (102.8708167 -3.2913828, 102.8707166 -3.2914881, 102.8706715 -3.2915105, 102.8702743 -3.2917079)",
518505040,False,Jalan Yos Sudarso,trunk,False,60.942,"LINESTRING (102.8708167 -3.2913828, 102.8709154 -3.2913334, 102.8713019 -3.2911265)",
509513673,False,Jalan Jenderal Ahmad Yani,trunk,False,31.488,"LINESTRING (102.8672377 -3.2884755, 102.8674281 -3.2886854)",
509513673,False,Jalan Jenderal Ahmad Yani,trunk,True,31.488,"LINESTRING (102.8674281 -3.2886854, 102.8672377 -3.2884755)",
"[509513673, 508951429, 508951430]",False,Jalan Jenderal Ahmad Yani,trunk,False,191.04,"LINESTRING (102.8674281 -3.2886854, 102.8679546 -3.2892554, 102.8683938 -3.2897433, 102.8685788 -3.2899626)",yes
518505042,True,Jalan Jenderal Ahmad Yani,trunk,False,13.601,"LINESTRING (102.8685788 -3.2899626, 102.8686837 -3.2900258)",
"[509513673, 508951429, 508951430]",False,Jalan Jenderal Ahmad Yani,trunk,True,191.04,"LINESTRING (102.8685788 -3.2899626, 102.8683938 -3.2897433, 102.8679546 -3.2892554, 102.8674281 -3.2886854)",yes
509513675,False,,residential,True,2.663,"LINESTRING (102.8682612 -3.2957089, 102.8682783 -3.2956921)",
509513675,False,,residential,False,76.00899999999999,"LINESTRING (102.8682612 -3.2957089, 102.8681445 -3.295859, 102.8680815 -3.29595, 102.8680319 -3.2960772, 102.8679783 -3.2961441, 102.8678478 -3.2962383)",
697830399,False,,residential,False,55.730999999999995,"LINESTRING (102.8682612 -3.2957089, 102.8685566 -3.2960292, 102.8686065 -3.2960722)",
509513675,False,,residential,False,37.719,"LINESTRING (102.8686581 -3.2952069, 102.8684489 -3.2954742)",
509513675,False,,residential,True,42.179,"LINESTRING (102.8686581 -3.2952069, 102.8688942 -3.2949097)",
827185753,False,,residential,False,138.539,"LINESTRING (102.8686581 -3.2952069, 102.8687266 -3.2952444, 102.8687601 -3.2952618, 102.8687842 -3.2952912, 102.8688008 -3.2953165, 102.8688593 -3.2954372, 102.8689179 -3.2955939, 102.8689338 -3.2956023, 102.8689519 -3.2955992, 102.869157 -3.2954827, 102.8692563 -3.2954238, 102.8693368 -3.295385, 102.8696036 -3.2952859)",
