osmid,name,highway,oneway,reversed,length,geometry,access,bridge
565753167,Jalan Abdulrachman Harkim,residential,False,False,17.47,"LINESTRING (117.4672432 0.1255662, 117.4672513 0.1257231)",,
"[1082293129, 1255919834]",Jalan Danau Sentani,residential,False,False,72.029,"LINESTRING (117.4672432 0.1255662, 117.4673425 0.1254656, 117.4676952 0.1251022)",,
565753167,Jalan Abdulrachman Harkim,residential,False,True,17.47,"LINESTRING (117.4672513 0.1257231, 117.4672432 0.1255662)",,
1245183235,Jalan Abdulrachman Harkim,tertiary,False,False,26.846,"LINESTRING (117.4672513 0.1257231, 117.4672472 0.1259645)",yes,
565753166,Jalan Arif Rahman Hakim,tertiary,False,False,89.39,"LINESTRING (117.4672472 0.1259645, 117.4680498 0.1260102)",,
1245183235,Jalan Abdulrachman Harkim,tertiary,False,True,26.846,"LINESTRING (117.4672472 0.1259645, 117.4672513 0.1257231)",yes,
384810049,,residential,False,False,26.478,"LINESTRING (117.4693434 0.1260999, 117.4693836 0.1258652)",,
302737736,,residential,False,False,193.796,"LINESTRING (117.4693434 0.1260999, 117.4693092 0.1264949, 117.4692985 0.1265552, 117.469277 0.1265794, 117.4692388 0.1265874, 117.4691791 0.1265868, 117.4690908 0.1265764, 117.4680276 0.1265126)",,
770574402,Jalan Arif Rahman Hakim,tertiary,False,False,127.228,"LINESTRING (117.4693434 0.1260999, 117.4694735 0.1261522, 117.4695843 0.1262329, 117.4697565 0.1263749, 117.4700166 0.1265841, 117.4700689 0.1266525, 117.4701132 0.1267437, 117.4701373 0.1267973, 117.4701525 0.1268591)",,
770574402,Jalan Arif Rahman Hakim,tertiary,False,True,144.23499999999999,"LINESTRING (117.4693434 0.1260999, 117.4692656 0.1260865, 117.4680498 0.1260102)",,
384810044,,residential,False,False,26.121,"LINESTRING (117.4701525 0.1268591, 117.4703854 0.1268898)",,
770574402,Jalan Arif Rahman Hakim,tertiary,False,False,21.781,"LINESTRING (117.4701525 0.1268591, 117.4701521 0.1268965, 117.4701574 0.1269797, 117.4701561 0.1270548)",,
