osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,bridge
158634348,True,Jalan Kemiri,trunk,False,77.647,"LINESTRING (140.5096262 -2.5650756, 140.5089282 -2.5650384)",,,
801468669,False,,residential,False,79.92399999999998,"LINESTRING (140.5096262 -2.5650756, 140.5096268 -2.5652689, 140.5096187 -2.5653426, 140.5096006 -2.5653942, 140.5095778 -2.5654263, 140.5095725 -2.5654585, 140.5095604 -2.5655549, 140.5095416 -2.5656326, 140.5095068 -2.5657036, 140.5094625 -2.5657559)",,,
159127940,False,,residential,True,36.839,"LINESTRING (140.5042154 -2.5617065, 140.5045299 -2.5618116)",,,
159127943,False,,residential,False,184.92800000000003,"LINESTRING (140.5042154 -2.5617065, 140.5041859 -2.5617935, 140.504145 -2.5619148, 140.5041122 -2.5620434, 140.5040679 -2.5622028, 140.504027 -2.5623495, 140.5039613 -2.5625552, 140.50385 -2.5628968, 140.5037588 -2.5631213, 140.503742 -2.5631675, 140.5037266 -2.563211, 140.5037232 -2.5632519, 140.503734 -2.5632894)",,,
159127940,False,,residential,False,36.839,"LINESTRING (140.5045299 -2.5618116, 140.5042154 -2.5617065)",,,
159127940,False,,residential,True,41.702,"LINESTRING (140.5045299 -2.5618116, 140.5047217 -2.561884, 140.5048845 -2.5619342)",,,
159127940,False,,residential,False,40.989000000000004,"LINESTRING (140.505236 -2.5620461, 140.5051354 -2.5620173, 140.5049302 -2.5619483, 140.5048845 -2.5619342)",,,
159127941,False,,residential,True,72.987,"LINESTRING (140.505236 -2.5620461, 140.5052112 -2.5621921, 140.505183 -2.562373, 140.5051401 -2.5626785, 140.5051374 -2.562695)",,,
677578811,False,,residential,False,4.715,"LINESTRING (140.503734 -2.5632894, 140.5037748 -2.5633011)",,,
159127943,False,,residential,False,7.584,"LINESTRING (140.503734 -2.5632894, 140.503746 -2.5633296, 140.5037518 -2.5633552)",,,
159127943,False,,residential,True,184.92800000000003,"LINESTRING (140.503734 -2.5632894, 140.5037232 -2.5632519, 140.5037266 -2.563211, 140.503742 -2.5631675, 140.5037588 -2.5631213, 140.50385 -2.5628968, 140.5039613 -2.5625552, 140.504027 -2.5623495, 140.5040679 -2.5622028, 140.5041122 -2.5620434, 140.504145 -2.5619148, 140.5041859 -2.5617935, 140.5042154 -2.5617065)",,,
159127938,False,,residential,True,6.106,"LINESTRING (140.5019436 -2.5634535, 140.5019597 -2.563401)",,,
159127941,False,,residential,False,6.133,"LINESTRING (140.5047639 -2.5645186, 140.5047769 -2.564465)",,,
