osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge,width,access,ref
599490846,False,,,residential,False,67.11,"LINESTRING (104.7560551 -2.9878115, 104.7560267 -2.9875977, 104.756022 -2.9874658, 104.756016 -2.98721)",,,,,
290633805,True,,Jalan Datuk M. Akib,tertiary,False,96.85,"LINESTRING (104.758191 -2.9872523, 104.7573604 -2.987518)",,,6,destination,
596361712,True,,,residential,False,67.151,"LINESTRING (104.758191 -2.9872523, 104.7581432 -2.9870261, 104.7581285 -2.9867679, 104.7581088 -2.9866555)",,,,,
122232883,False,,Jalan Patinayah,residential,False,27.374000000000002,"LINESTRING (104.7581088 -2.9866555, 104.7579955 -2.9866394, 104.7578654 -2.9866167)",,,1.52,,
290633804,False,,Jalan Kapten Cek Seh,residential,False,66.081,"LINESTRING (104.7581088 -2.9866555, 104.7581644 -2.9866301, 104.7582161 -2.986608, 104.7583197 -2.9865531, 104.7586383 -2.9863848)",,,,,
290633810,True,3,Jalan Jenderal Sudirman,trunk,False,138.561,"LINESTRING (104.759778 -2.9862327, 104.7590986 -2.9851875)",,,,,1
290633804,False,,Jalan Kapten Cek Seh,residential,True,95.89999999999999,"LINESTRING (104.759778 -2.9862327, 104.7591631 -2.9862422, 104.7589961 -2.9862504, 104.758916 -2.9862651)",,,,,
963714225,True,,Jalan Faqih Jalaluddin,tertiary,False,36.412,"LINESTRING (104.7588248 -2.9882198, 104.7586361 -2.987952)",,,6,destination,
290633806,True,,Jalan Tjik Agus Kiemas,primary,False,94.294,"LINESTRING (104.7588248 -2.9882198, 104.7588161 -2.98812, 104.7588156 -2.988044, 104.7588353 -2.9879501, 104.758872 -2.9878821, 104.7589338 -2.9878275, 104.7591118 -2.9877269, 104.7591612 -2.9876958, 104.7592943 -2.9876187)",,,8,,1
122062735,True,,Jalan Merdeka,primary,False,53.06099999999999,"LINESTRING (104.7547795 -2.9914848, 104.7544917 -2.9913935, 104.7543275 -2.9913306)",,,,,
122235290,True,,Jalan Pangeran Aryo Kesumo,tertiary,False,52.733999999999995,"LINESTRING (104.7547795 -2.9914848, 104.7545578 -2.9914988, 104.7543061 -2.9915218)",,,,,
122062733,True,,Jalan Merdeka,primary,False,83.695,"LINESTRING (104.7529971 -2.990779, 104.7530278 -2.9907885, 104.7533579 -2.9908902, 104.7534872 -2.9909318, 104.7535513 -2.9909524, 104.7536167 -2.9909734, 104.7537153 -2.9910072)",,,,,
"[921289993, 596304237]",False,,,residential,"[False, True]",89.84299999999999,"LINESTRING (104.7529971 -2.990779, 104.753079 -2.990435, 104.7531018 -2.990285, 104.7531011 -2.9901598, 104.7530967 -2.9901474, 104.7530914 -2.9901376, 104.7530552 -2.9900874, 104.7529945 -2.9900191)",,,,,
"[43129032, 963714226, 122062733]",True,2,Jalan Merdeka,primary,False,93.97900000000001,"LINESTRING (104.7551889 -2.9913828, 104.7557129 -2.991185, 104.7557535 -2.9911629, 104.755918 -2.9910774, 104.7559664 -2.9910525)",,yes,,,
476271121,False,,,secondary_link,True,10.686,"LINESTRING (104.7612278 -2.9893778, 104.7611501 -2.9894345)",,,,,
122232883,False,,Jalan Patinayah,residential,False,73.648,"LINESTRING (104.7563969 -2.9863394, 104.7557337 -2.9863328)",,,1.52,,
122232883,False,,Jalan Patinayah,residential,True,66.101,"LINESTRING (104.7563969 -2.9863394, 104.756537 -2.9863644, 104.7569829 -2.9864439)",,,1.52,,
"[599241665, 599241667]",False,,,residential,"[False, True]",85.06299999999999,"LINESTRING (104.7563969 -2.9863394, 104.7563928 -2.9859136, 104.756385 -2.985593, 104.7563875 -2.9855747)",,,,,
122232883,False,,Jalan Patinayah,residential,False,25.406,"LINESTRING (104.7572096 -2.9864747, 104.7569829 -2.9864439)",,,1.52,,
122232883,False,,Jalan Patinayah,residential,True,74.625,"LINESTRING (104.7572096 -2.9864747, 104.7574188 -2.9865028, 104.7575824 -2.986543, 104.7578654 -2.9866167)",,,1.52,,
271827489,False,,Jalan AKBP. HM. Amin,residential,False,108.384,"LINESTRING (104.7572096 -2.9864747, 104.7572713 -2.9858051, 104.7573068 -2.9855312, 104.7573075 -2.9855051)",20,,,,
992125364,False,,,unclassified,True,24.711,"LINESTRING (104.7527249 -2.9917595, 104.7526501 -2.9919688)",,,,,
1214696482,False,,Jalan Pangeran Aryo Kesumo,tertiary,False,22.81,"LINESTRING (104.7527249 -2.9917595, 104.7525197 -2.9917689)",,,,,
122235290,True,,Jalan Pangeran Aryo Kesumo,tertiary,False,96.251,"LINESTRING (104.75358 -2.99162, 104.7529519 -2.9917335, 104.7528656 -2.9917434, 104.7527249 -2.9917595)",,,,,
"[596361691, 596361693]",False,,,residential,"[False, True]",195.14000000000004,"LINESTRING (104.75358 -2.99162, 104.7537716 -2.9921091, 104.7539078 -2.9924566, 104.7539525 -2.9925545, 104.7539619 -2.9925596, 104.7539742 -2.9925611, 104.7539864 -2.9925571, 104.7543034 -2.9923789, 104.7544382 -2.9922845, 104.75453 -2.9922088, 104.7545854 -2.9921719)",,,,,
596304260,False,,,residential,False,67.331,"LINESTRING (104.7529202 -2.9926017, 104.753256 -2.9925376, 104.7533566 -2.9925082, 104.7533713 -2.9924995, 104.7533807 -2.9924787, 104.7533565 -2.9923616)",,,,,
605448148,False,1,Jalan Gubah,unclassified,False,47.809,"LINESTRING (104.7529202 -2.9926017, 104.7528912 -2.9928416, 104.752863 -2.9930278)",50,,4,,
605448148,False,1,Jalan Gubah,unclassified,True,76.572,"LINESTRING (104.7529202 -2.9926017, 104.7529054 -2.9925585, 104.752863 -2.9924345, 104.7527646 -2.9922213, 104.7526501 -2.9919688)",50,,4,,
122235290,True,,Jalan Pangeran Aryo Kesumo,tertiary,False,79.338,"LINESTRING (104.7542881 -2.9915249, 104.75358 -2.99162)",,,,,
596304262,False,,,residential,False,96.92800000000001,"LINESTRING (104.752863 -2.9930278, 104.7530736 -2.9930579, 104.7531071 -2.9930573, 104.7531226 -2.9930499, 104.753138 -2.9930395, 104.753201 -2.9929987, 104.7532567 -2.9929682, 104.7533251 -2.9929314, 104.7534196 -2.9929026, 104.7534766 -2.9928778, 104.7535034 -2.992847, 104.7535168 -2.9928122, 104.7535088 -2.9927646, 104.7534853 -2.9926809)",,,,,
605448148,False,1,Jalan Gubah,unclassified,True,47.809,"LINESTRING (104.752863 -2.9930278, 104.7528912 -2.9928416, 104.7529202 -2.9926017)",50,,4,,
1214696482,False,,Jalan Pangeran Aryo Kesumo,tertiary,True,22.81,"LINESTRING (104.7525197 -2.9917689, 104.7527249 -2.9917595)",,,,,
605448148,False,1,Jalan Gubah,unclassified,False,26.549999999999997,"LINESTRING (104.7525197 -2.9917689, 104.7525715 -2.991857, 104.7526501 -2.9919688)",50,,4,,
122235292,True,,Jalan Mujahidin,residential,False,4.138,"LINESTRING (104.7543257 -2.9900952, 104.7543433 -2.990128)",,,,,
596361720,False,,,residential,False,56.895,"LINESTRING (104.7543257 -2.9900952, 104.7547889 -2.9898765)",,,,,
271827489,False,,Jalan AKBP. HM. Amin,residential,False,76.86600000000001,"LINESTRING (104.7573464 -2.9853109, 104.7574027 -2.9852506, 104.7574563 -2.9851877, 104.7575569 -2.9850711, 104.7577313 -2.9848743, 104.7578048 -2.984793)",20,,,,
271827489,False,,Jalan AKBP. HM. Amin,residential,True,22.022,"LINESTRING (104.7573464 -2.9853109, 104.7573259 -2.9854153, 104.7573075 -2.9855051)",20,,,,
599241669,False,,,residential,True,24.401,"LINESTRING (104.7573464 -2.9853109, 104.7573316 -2.9852392, 104.7573209 -2.9851719, 104.7573248 -2.9850939)",,,,,
271827489,False,,Jalan AKBP. HM. Amin,residential,False,22.21,"LINESTRING (104.7578048 -2.984793, 104.7579947 -2.9847303)",20,,,,
271827489,False,,Jalan AKBP. HM. Amin,residential,True,76.866,"LINESTRING (104.7578048 -2.984793, 104.7577313 -2.9848743, 104.7575569 -2.9850711, 104.7574563 -2.9851877, 104.7574027 -2.9852506, 104.7573464 -2.9853109)",20,,,,
599241662,False,,,residential,False,48.543,"LINESTRING (104.7578048 -2.984793, 104.7575958 -2.9847296, 104.7573805 -2.9846911)",,,,,
271827489,False,,Jalan AKBP. HM. Amin,residential,True,22.21,"LINESTRING (104.7579947 -2.9847303, 104.7578048 -2.984793)",20,,,,
271827489,False,,Jalan AKBP. HM. Amin,residential,False,36.383,"LINESTRING (104.7579947 -2.9847303, 104.7582127 -2.9846734, 104.7583126 -2.9846513)",20,,,,
271827492,False,,,residential,False,131.48700000000002,"LINESTRING (104.7579947 -2.9847303, 104.7580156 -2.984826, 104.7580316 -2.9848924, 104.7580471 -2.984966, 104.7580625 -2.9850497, 104.7580692 -2.9851408, 104.7580625 -2.9852144, 104.7580504 -2.9852921, 104.7580535 -2.9853156, 104.7580595 -2.9853303, 104.7580729 -2.9853403, 104.7581121 -2.9853464, 104.7581872 -2.9853631, 104.7582677 -2.9853876, 104.7583321 -2.9854043, 104.7583639 -2.985422, 104.7583864 -2.9854294, 104.7584095 -2.9854358, 104.7584957 -2.9854394, 104.7586143 -2.9854315)",,,,,
271827489,False,,Jalan AKBP. HM. Amin,residential,False,38.458,"LINESTRING (104.7583126 -2.9846513, 104.7584662 -2.9845944, 104.7586148 -2.9844886)",20,,,,
271827489,False,,Jalan AKBP. HM. Amin,residential,True,36.383,"LINESTRING (104.7583126 -2.9846513, 104.7582127 -2.9846734, 104.7579947 -2.9847303)",20,,,,
599522825,False,,,residential,True,94.36699999999999,"LINESTRING (104.7583126 -2.9846513, 104.7583576 -2.9847243, 104.7584052 -2.9847872, 104.7584608 -2.9848676, 104.758501 -2.9849533, 104.7585158 -2.9850069, 104.7585225 -2.9850524, 104.7585319 -2.985106, 104.7586143 -2.9854315)",,,,,
271827489,False,,Jalan AKBP. HM. Amin,residential,True,38.458,"LINESTRING (104.7586148 -2.9844886, 104.7584662 -2.9845944, 104.7583126 -2.9846513)",20,,,,
271827492,False,,,residential,False,2.12,"LINESTRING (104.7586143 -2.9854315, 104.7586332 -2.9854288)",,,,,
271827492,False,,,residential,True,131.48699999999997,"LINESTRING (104.7586143 -2.9854315, 104.7584957 -2.9854394, 104.7584095 -2.9854358, 104.7583864 -2.9854294, 104.7583639 -2.985422, 104.7583321 -2.9854043, 104.7582677 -2.9853876, 104.7581872 -2.9853631, 104.7581121 -2.9853464, 104.7580729 -2.9853403, 104.7580595 -2.9853303, 104.7580535 -2.9853156, 104.7580504 -2.9852921, 104.7580625 -2.9852144, 104.7580692 -2.9851408, 104.7580625 -2.9850497, 104.7580471 -2.984966, 104.7580316 -2.9848924, 104.7580156 -2.984826, 104.7579947 -2.9847303)",,,,,
599522825,False,,,residential,False,94.36699999999999,"LINESTRING (104.7586143 -2.9854315, 104.7585319 -2.985106, 104.7585225 -2.9850524, 104.7585158 -2.9850069, 104.758501 -2.9849533, 104.7584608 -2.9848676, 104.7584052 -2.9847872, 104.7583576 -2.9847243, 104.7583126 -2.9846513)",,,,,
290633810,True,3,Jalan Jenderal Sudirman,trunk,False,94.476,"LINESTRING (104.7590986 -2.9851875, 104.7586148 -2.9844886)",,,,,1
271827492,False,,,residential,True,58.39,"LINESTRING (104.7590986 -2.9851875, 104.7589986 -2.9852566, 104.7589382 -2.9852899, 104.7587571 -2.9853742, 104.7586332 -2.9854288)",,,,,
122232883,False,,Jalan Patinayah,residential,True,73.648,"LINESTRING (104.7557337 -2.9863328, 104.7563969 -2.9863394)",,,1.52,,
122232883,False,,Jalan Patinayah,residential,False,33.627,"LINESTRING (104.7557337 -2.9863328, 104.7555875 -2.9863615, 104.755438 -2.9863977)",,,1.52,,
271829304,False,,Jalan Kolonel R. Iteh Zen,residential,True,94.33099999999999,"LINESTRING (104.7557337 -2.9863328, 104.7555597 -2.9858975, 104.7554188 -2.9855449)",,,,,
755033447,True,,Jalan Merdeka,primary,False,360.52900000000005,"LINESTRING (104.7597828 -2.9890738, 104.7595 -2.9892356, 104.7594895 -2.9892414, 104.7593929 -2.9893033, 104.7591458 -2.9894366, 104.7585539 -2.9897485, 104.7585121 -2.9897707, 104.7576781 -2.990214, 104.7575012 -2.9903123, 104.7569338 -2.9906277)",,,,,
290633802,False,,Jalan KH. A. Dahlan,tertiary,False,88.655,"LINESTRING (104.7534938 -2.9884991, 104.7528204 -2.9884212, 104.7527007 -2.9884076)",,,,,
596361717,True,,Jalan Mujahidin,residential,False,35.644999999999996,"LINESTRING (104.7534938 -2.9884991, 104.7535263 -2.9885892, 104.7536042 -2.9888001)",,,,,
826839578,False,,Jalan Brigjend. Dhani Effendi,tertiary,True,68.446,"LINESTRING (104.7534938 -2.9884991, 104.7535314 -2.988016, 104.7535416 -2.9878854)",,,,,
290633804,False,,Jalan Kapten Cek Seh,residential,False,16.583,"LINESTRING (104.7586383 -2.9863848, 104.7587755 -2.9863259)",,,,,
995485066,False,,,residential,False,36.364,"LINESTRING (104.7586383 -2.9863848, 104.7585091 -2.9860843)",,,,,
290633804,False,,Jalan Kapten Cek Seh,residential,True,66.081,"LINESTRING (104.7586383 -2.9863848, 104.7583197 -2.9865531, 104.7582161 -2.986608, 104.7581644 -2.9866301, 104.7581088 -2.9866555)",,,,,
290633804,False,,Jalan Kapten Cek Seh,residential,True,17.004,"LINESTRING (104.758916 -2.9862651, 104.7587755 -2.9863259)",,,,,
290633804,False,,Jalan Kapten Cek Seh,residential,False,95.9,"LINESTRING (104.758916 -2.9862651, 104.7589961 -2.9862504, 104.7591631 -2.9862422, 104.759778 -2.9862327)",,,,,
599522819,False,,,residential,False,98.24000000000001,"LINESTRING (104.758916 -2.9862651, 104.7589074 -2.986231, 104.7588135 -2.9859162, 104.7587143 -2.9856243, 104.7586332 -2.9854288)",,,,,
963714225,True,,Jalan Faqih Jalaluddin,tertiary,False,41.348,"LINESTRING (104.7586361 -2.987952, 104.7584291 -2.9876429)",,,6,destination,
596361667,False,,,residential,False,115.47299999999997,"LINESTRING (104.7586361 -2.987952, 104.7584595 -2.9880544, 104.7584213 -2.9880711, 104.7583716 -2.9880792, 104.7583026 -2.9880919, 104.7582643 -2.9880986, 104.758212 -2.988114, 104.7581389 -2.9881488, 104.7580652 -2.988191, 104.7580444 -2.9881984, 104.7580162 -2.988193, 104.757966 -2.9881783, 104.7579123 -2.9881542, 104.7578902 -2.9881475, 104.7578634 -2.9881508, 104.7578218 -2.9881823, 104.7577755 -2.9882178, 104.7577574 -2.9882238, 104.757744 -2.9882231, 104.7577132 -2.9881729)",,,,,
596361657,True,,Jalan Temon,unclassified,False,28.103,"LINESTRING (104.7554257 -2.9917507, 104.7552917 -2.9915363)",,,,,
596361655,False,,,residential,False,34.732,"LINESTRING (104.7554257 -2.9917507, 104.7555895 -2.9916738, 104.7557116 -2.9916243)",,,,,
596361657,True,,Jalan Temon,unclassified,False,9.044,"LINESTRING (104.7552917 -2.9915363, 104.7552544 -2.991464)",,,,,
596361693,False,,,residential,False,92.56700000000001,"LINESTRING (104.7552917 -2.9915363, 104.7551858 -2.9916845, 104.7551088 -2.9917776, 104.7550377 -2.991873, 104.7550162 -2.9919062, 104.7549857 -2.9919346, 104.7548734 -2.9920106, 104.7548103 -2.9920454, 104.754701 -2.9921001)",,,,,
122062735,True,,Jalan Merdeka,primary,False,52.85,"LINESTRING (104.7552544 -2.991464, 104.7550826 -2.9914823, 104.7549391 -2.9914863, 104.7547795 -2.9914848)",,,,,
963714224,True,,Jalan Faqih Jalaluddin,primary,False,35.754,"LINESTRING (104.7590857 -2.9885423, 104.7588798 -2.9882951)",,,8,,1
381426860,False,,Jalan Pangeran Marto,residential,False,149.811,"LINESTRING (104.7590857 -2.9885423, 104.7584876 -2.98887, 104.7583938 -2.9889189, 104.7581672 -2.9890378, 104.7579103 -2.9892022)",20,,4,,
381426860,False,,Jalan Pangeran Marto,residential,True,174.39799999999997,"LINESTRING (104.756826 -2.9903097, 104.7570171 -2.9902066, 104.7570701 -2.9901691, 104.7571 -2.990144, 104.7572116 -2.9900506, 104.7573276 -2.989912, 104.7576159 -2.9895383, 104.7576468 -2.9895028, 104.7577681 -2.9893856, 104.7577829 -2.9893739, 104.7578033 -2.9893294, 104.7578168 -2.9893076, 104.7578955 -2.9892189, 104.7579103 -2.9892022)",20,,4,,
476274156,False,,,residential,True,27.393,"LINESTRING (104.756826 -2.9903097, 104.7568606 -2.990385, 104.7568911 -2.9904513, 104.7569289 -2.9905336)",,,,,
"[605504683, 605504686]",True,,Jalan Syeh A. Somad,residential,False,44.928,"LINESTRING (104.756826 -2.9903097, 104.7566647 -2.989987, 104.7566575 -2.9899753, 104.7566492 -2.9899669, 104.7566349 -2.9899562)",40,,2,,
476274157,True,,Jalan Syeh A. Somad,residential,False,59.004999999999995,"LINESTRING (104.7562124 -2.9897861, 104.7560395 -2.9897205, 104.7558202 -2.9896435, 104.7557109 -2.9896113)",40,,2,,
918146496,False,,,residential,True,46.102,"LINESTRING (104.7562124 -2.9897861, 104.7561461 -2.9900225, 104.7561021 -2.9901858)",,,,,
476274157,True,,Jalan Syeh A. Somad,residential,False,75.809,"LINESTRING (104.7557109 -2.9896113, 104.7556934 -2.9895109, 104.7556525 -2.9890702, 104.7556339 -2.9889342)",40,,2,,
596361701,False,,,residential,False,41.976,"LINESTRING (104.7557109 -2.9896113, 104.7556016 -2.9896234, 104.7555305 -2.9896234, 104.7554353 -2.9896301, 104.7553354 -2.9896481)",,,,,
963714224,True,,Jalan Faqih Jalaluddin,primary,False,10.364,"LINESTRING (104.7588798 -2.9882951, 104.7588248 -2.9882198)",,,8,,1
381426895,False,,Jalan Ki Kms Umar,residential,False,140.86,"LINESTRING (104.7588798 -2.9882951, 104.7584816 -2.9885345, 104.758266 -2.988645, 104.7581276 -2.9886966, 104.7579747 -2.9887475, 104.7577286 -2.9888038)",,,5,,
381426895,False,,Jalan Ki Kms Umar,residential,False,113.175,"LINESTRING (104.7577286 -2.9888038, 104.7575992 -2.9888406, 104.7573269 -2.9889089, 104.7571418 -2.9889417, 104.7569118 -2.9889986, 104.7567425 -2.9890565)",,,5,,
381426895,False,,Jalan Ki Kms Umar,residential,True,140.86,"LINESTRING (104.7577286 -2.9888038, 104.7579747 -2.9887475, 104.7581276 -2.9886966, 104.758266 -2.988645, 104.7584816 -2.9885345, 104.7588798 -2.9882951)",,,5,,
918119318,False,,,residential,True,48.995,"LINESTRING (104.7577286 -2.9888038, 104.75775 -2.9888814, 104.7577728 -2.9889564, 104.7578198 -2.9890508, 104.7578754 -2.9891419, 104.7579103 -2.9892022)",,,,,
290633810,True,3,Jalan Jenderal Sudirman,trunk,False,106.69,"LINESTRING (104.7603221 -2.9870235, 104.759778 -2.9862327)",,,,,1
476271121,False,,,secondary_link,False,10.686,"LINESTRING (104.7611501 -2.9894345, 104.7612278 -2.9893778)",,,,,
290047812,True,,,secondary,False,131.815,"LINESTRING (104.7611501 -2.9894345, 104.7607325 -2.9887571, 104.7606403 -2.9886916, 104.7604992 -2.988657, 104.7603678 -2.988644)",,,,,
476270882,True,,,residential,False,118.155,"LINESTRING (104.7603712 -2.9902341, 104.761314 -2.9897415)",,,,,
290047812,True,,,secondary,False,38.686,"LINESTRING (104.761314 -2.9897415, 104.7611501 -2.9894345)",,,,,
290633805,True,,Jalan Datuk M. Akib,tertiary,False,134.93099999999998,"LINESTRING (104.7555309 -2.9879042, 104.7552305 -2.9879589, 104.7550356 -2.9879908, 104.7549391 -2.9880296, 104.7548506 -2.9880832, 104.7544643 -2.9884076)",,,6,destination,
420443200,True,,Jalan Jenderal Sudirman,trunk,False,120.566,"LINESTRING (104.7608086 -2.987966, 104.7608134 -2.9878427, 104.760793 -2.9877562, 104.7607547 -2.9876825, 104.7604977 -2.9872563, 104.7603341 -2.9870394, 104.7603221 -2.9870235)",,,,,1
963714224,True,,Jalan Faqih Jalaluddin,primary,False,39.033,"LINESTRING (104.7592805 -2.9888345, 104.7590857 -2.9885423)",,,8,,1
1159351487,True,,Jalan Merdeka,primary,False,58.132999999999996,"LINESTRING (104.7607875 -2.9880931, 104.7607787 -2.9881649, 104.7607548 -2.9882446, 104.7607172 -2.9883523, 104.7606477 -2.9884491, 104.7606124 -2.9884864, 104.7605554 -2.9885465)",,,,,1
290633808,True,,Jalan Temon,unclassified,False,115.21199999999999,"LINESTRING (104.7561994 -2.9931343, 104.7560239 -2.9927913, 104.7559693 -2.9926937, 104.7557062 -2.9922229)",,,,,
290633805,True,,Jalan Datuk M. Akib,tertiary,False,101.684,"LINESTRING (104.7573604 -2.987518, 104.7572787 -2.9875034, 104.7570258 -2.9874711, 104.756932 -2.9874845, 104.7568533 -2.9875133, 104.7564854 -2.987668)",,,6,destination,
596361699,False,,Lorong Kemenduran,residential,True,217.671,"LINESTRING (104.7573604 -2.987518, 104.757229 -2.9879767, 104.7572163 -2.9879861, 104.7571995 -2.9879911, 104.7571804 -2.9879908, 104.7570775 -2.9879422, 104.75706 -2.9879456, 104.7570339 -2.9879613, 104.7569749 -2.9880002, 104.7569045 -2.9880336, 104.7568448 -2.9880678, 104.7568025 -2.9880919, 104.7567797 -2.98812, 104.7567422 -2.988187, 104.756706 -2.988276, 104.7566839 -2.9883952, 104.7566644 -2.9885439, 104.7566664 -2.9886336, 104.7566798 -2.9887455, 104.7566966 -2.9888667, 104.7567281 -2.9890113, 104.7567425 -2.9890565)",,,3,,
290633805,True,,Jalan Datuk M. Akib,tertiary,False,45.029,"LINESTRING (104.7564854 -2.987668, 104.7561018 -2.9877993)",,,6,destination,
599490845,False,,,residential,True,36.388,"LINESTRING (104.7564854 -2.987668, 104.7565551 -2.9878917, 104.756602 -2.987972)",,,,,
290633805,True,,Jalan Datuk M. Akib,tertiary,False,5.36,"LINESTRING (104.7561018 -2.9877993, 104.7560551 -2.9878115)",,,6,destination,
918120380,False,,,residential,True,68.755,"LINESTRING (104.7561018 -2.9877993, 104.7561534 -2.9880169, 104.7561729 -2.988043, 104.7562151 -2.9880832, 104.7562292 -2.9880979, 104.7562312 -2.9881153, 104.7562286 -2.9881388, 104.7562158 -2.9881984, 104.7561957 -2.9882747, 104.7561648 -2.9883725)",,,,,
290633805,True,,Jalan Datuk M. Akib,tertiary,False,36.617,"LINESTRING (104.7558564 -2.9878515, 104.7555309 -2.9879042)",,,6,destination,
599490847,False,,,residential,False,34.772000000000006,"LINESTRING (104.7558564 -2.9878515, 104.7557913 -2.9876727, 104.7557478 -2.9875582)",,,,,
"[578007888, 599490839]",False,,,residential,"[False, True]",69.012,"LINESTRING (104.7588202 -2.9874711, 104.7589463 -2.9874551, 104.7590006 -2.9874511, 104.7590227 -2.9874484, 104.7590348 -2.9874444, 104.7591314 -2.9873915, 104.7591475 -2.9873858, 104.7591589 -2.9873911, 104.7592943 -2.9876187)",,,,,
578007888,False,,,residential,True,47.759,"LINESTRING (104.7588202 -2.9874711, 104.7586808 -2.9875113, 104.7586271 -2.9875294, 104.758552 -2.9875709, 104.7584291 -2.9876429)",,,,,
599522817,False,,,residential,False,63.413,"LINESTRING (104.7588202 -2.9874711, 104.758721 -2.9871524, 104.7587153 -2.987141, 104.7587062 -2.9871269, 104.7586918 -2.9871189, 104.7586754 -2.9871176, 104.7585011 -2.9871229)",,,,,
578007888,False,,,residential,False,47.759,"LINESTRING (104.7584291 -2.9876429, 104.758552 -2.9875709, 104.7586271 -2.9875294, 104.7586808 -2.9875113, 104.7588202 -2.9874711)",,,,,
963714225,True,,Jalan Faqih Jalaluddin,tertiary,False,50.882000000000005,"LINESTRING (104.7584291 -2.9876429, 104.7582592 -2.9873791, 104.758191 -2.9872523)",,,6,destination,
596304260,False,,,residential,True,67.331,"LINESTRING (104.7533565 -2.9923616, 104.7533807 -2.9924787, 104.7533713 -2.9924995, 104.7533566 -2.9925082, 104.753256 -2.9925376, 104.7529202 -2.9926017)",,,,,
596304262,False,,,residential,True,96.92800000000001,"LINESTRING (104.7534853 -2.9926809, 104.7535088 -2.9927646, 104.7535168 -2.9928122, 104.7535034 -2.992847, 104.7534766 -2.9928778, 104.7534196 -2.9929026, 104.7533251 -2.9929314, 104.7532567 -2.9929682, 104.753201 -2.9929987, 104.753138 -2.9930395, 104.7531226 -2.9930499, 104.7531071 -2.9930573, 104.7530736 -2.9930579, 104.752863 -2.9930278)",,,,,
596361655,False,,,residential,True,34.732,"LINESTRING (104.7557116 -2.9916243, 104.7555895 -2.9916738, 104.7554257 -2.9917507)",,,,,
