osmid,highway,oneway,reversed,length,name,geometry,lanes,bridge,junction
111322394,tertiary,False,True,113.6,,"LINESTRING (120.4649033 -8.6109523, 120.4647618 -8.6119643)",,,
754144915,trunk,False,True,108.629,Jalan Ahmad Yani,"LINESTRING (120.4649033 -8.6109523, 120.4639214 -8.6108434)",,,
754144915,trunk,False,False,175.20100000000002,Jalan Ahmad Yani,"LINESTRING (120.4649033 -8.6109523, 120.4656444 -8.6110353, 120.4661162 -8.611088, 120.4664868 -8.6111293)",,,
355378169,trunk,False,False,13.71,Jalan Montang Rua,"LINESTRING (120.4655155 -8.607111, 120.4654961 -8.6072328)",,,
780380707,unclassified,False,False,121.32000000000001,Jalan Komodo,"LINESTRING (120.4655155 -8.607111, 120.4650649 -8.6070691, 120.4646001 -8.6070432, 120.4644156 -8.6070607)",,,
355378169,trunk,False,True,29.344,Jalan Montang Rua,"LINESTRING (120.4652462 -8.6088013, 120.4652876 -8.6085406)",,,
813286453,trunk,True,False,47.201,Jalan Montang Rua,"LINESTRING (120.4652462 -8.6088013, 120.4651793 -8.6092206)",,,
69378805,unclassified,False,True,74.667,Jalan Pasar Puni,"LINESTRING (120.4612837 -8.6154715, 120.4606205 -8.6153268)",,,
95706852,tertiary,False,True,85.19600000000001,Jalan Monginsidi,"LINESTRING (120.4612837 -8.6154715, 120.4615202 -8.6149737, 120.4615896 -8.6148888, 120.4616686 -8.6148156)",,,
111322415,tertiary,False,False,81.384,,"LINESTRING (120.4635992 -8.612938, 120.4643311 -8.6130476)",,,
95706852,tertiary,False,False,137.516,Jalan Monginsidi,"LINESTRING (120.4635992 -8.612938, 120.463555 -8.6129575, 120.4635148 -8.6129939, 120.4634303 -8.613098, 120.4633706 -8.6131673, 120.4627796 -8.6138655)",,,
111322474,tertiary,False,False,119.456,Jalan Kathedral,"LINESTRING (120.4635992 -8.612938, 120.4636053 -8.612882, 120.4637594 -8.6118755)",1,,
111322474,tertiary,False,True,112.045,Jalan Kathedral,"LINESTRING (120.4635992 -8.612938, 120.4635827 -8.6130164, 120.4634469 -8.6139342)",1,,
355378168,tertiary,False,False,111.555,Jalan Pertiwi,"LINESTRING (120.4637594 -8.6118755, 120.4627481 -8.6117937)",,,
355378168,tertiary,False,True,110.647,Jalan Pertiwi,"LINESTRING (120.4637594 -8.6118755, 120.4647618 -8.6119643)",,,
780441150,tertiary,False,False,116.138,Jalan Kathedral,"LINESTRING (120.4637594 -8.6118755, 120.4639214 -8.6108434)",1,,
111322474,tertiary,False,True,119.456,Jalan Kathedral,"LINESTRING (120.4637594 -8.6118755, 120.4636053 -8.612882, 120.4635992 -8.612938)",1,,
95706844,unclassified,True,False,79.093,,"LINESTRING (120.4642131 -8.6086853, 120.4648634 -8.6087583, 120.4649279 -8.6087656)",,,
111322387,trunk,False,False,182.21900000000002,Jalan Kathedral,"LINESTRING (120.4642131 -8.6086853, 120.4642498 -8.6084139, 120.4644227 -8.6071364, 120.4644156 -8.6070607)",1,,
355373779,tertiary,False,False,110.55,Jalan Slamet Riyadi,"LINESTRING (120.4664062 -8.6121203, 120.4664868 -8.6111293)",1,,
355373779,tertiary,False,True,68.732,Jalan Slamet Riyadi,"LINESTRING (120.4664062 -8.6121203, 120.4663894 -8.6127382)",1,,
355378168,tertiary,False,False,181.618,Jalan Pertiwi,"LINESTRING (120.4664062 -8.6121203, 120.4647618 -8.6119643)",,,
111322344,residential,True,False,49.978,,"LINESTRING (120.46406 -8.6098189, 120.4636085 -8.6097666)",,,
813286452,trunk,True,False,127.17,Jalan Kathedral,"LINESTRING (120.46406 -8.6098189, 120.4642131 -8.6086853)",1,,
111322404,tertiary,False,True,69.356,Jalan Yos Sudarso,"LINESTRING (120.4664868 -8.6111293, 120.4665489 -8.6105086)",,,
355373779,tertiary,False,True,110.55,Jalan Slamet Riyadi,"LINESTRING (120.4664868 -8.6111293, 120.4664062 -8.6121203)",1,,
