osmid,oneway,highway,reversed,length,ref,name,geometry
228803246,True,residential,False,64.985,,,"LINESTRING (112.7818442 -7.5980717, 112.7819366 -7.5974945)"
408837171,True,trunk,False,67.647,1,Jalan Jenderal Ahmad Yani,"LINESTRING (112.7818442 -7.5980717, 112.7824429 -7.5982056)"
679392183,False,residential,True,174.462,,,"LINESTRING (112.7818442 -7.5980717, 112.7816144 -7.5991821, 112.7816342 -7.5992553, 112.7818754 -7.599524)"
286550105,True,trunk,False,55.884,1,,"LINESTRING (112.7785599 -7.597388, 112.7790545 -7.5974986)"
704772045,False,trunk,False,119.723,1,Jalan Pattimura,"LINESTRING (112.7785599 -7.597388, 112.777496 -7.5971708)"
323731955,False,residential,True,36.909,,Jalan Mujair,"LINESTRING (112.7824598 -7.5951467, 112.7824125 -7.5954753)"
679651545,False,residential,False,3.931,,,"LINESTRING (112.7824598 -7.5951467, 112.7824617 -7.5951114)"
323731955,False,residential,False,36.909,,Jalan Mujair,"LINESTRING (112.7824125 -7.5954753, 112.7824598 -7.5951467)"
323731955,False,residential,True,20.995,,Jalan Mujair,"LINESTRING (112.7824125 -7.5954753, 112.782351 -7.595654)"
323731955,False,residential,False,20.995,,Jalan Mujair,"LINESTRING (112.782351 -7.595654, 112.7824125 -7.5954753)"
323731955,False,residential,True,29.411,,Jalan Mujair,"LINESTRING (112.782351 -7.595654, 112.7822693 -7.5959058)"
704440706,False,residential,False,178.178,,,"LINESTRING (112.782351 -7.595654, 112.7818948 -7.595444, 112.7815904 -7.5953695, 112.7813168 -7.595319, 112.7810083 -7.5952392, 112.7808112 -7.5951914)"
304748852,False,residential,False,71.248,,Jalan Gurami,"LINESTRING (112.7803762 -7.5959837, 112.7797592 -7.5957926)"
304748852,False,residential,True,38.338,,Jalan Gurami,"LINESTRING (112.7803762 -7.5959837, 112.7807133 -7.5960687)"
323731966,False,residential,False,195.353,,Jalan Belanak,"LINESTRING (112.7803762 -7.5959837, 112.7802747 -7.5963837, 112.779926 -7.5976829)"
304748852,False,residential,False,31.273,,Jalan Gurami,"LINESTRING (112.7809869 -7.5961432, 112.7807133 -7.5960687)"
704484448,False,residential,True,91.46600000000001,,,"LINESTRING (112.7809869 -7.5961432, 112.781066 -7.5959478, 112.7810553 -7.5958986, 112.7810311 -7.5958733, 112.7808595 -7.5958002, 112.7807978 -7.5958029, 112.780775 -7.5958374, 112.7807133 -7.5960687)"
304748852,False,residential,True,130.439,,Jalan Gurami,"LINESTRING (112.7809869 -7.5961432, 112.7821208 -7.5964791)"
304748852,False,residential,False,130.439,,Jalan Gurami,"LINESTRING (112.7821208 -7.5964791, 112.7809869 -7.5961432)"
323731955,False,residential,False,65.818,,Jalan Mujair,"LINESTRING (112.7821208 -7.5964791, 112.7822404 -7.5960101, 112.7822693 -7.5959058)"
408842470,True,trunk,False,24.817,1,,"LINESTRING (112.7790021 -7.5980364, 112.7789162 -7.5978301)"
229077618,True,trunk,False,60.506,1,,"LINESTRING (112.7790021 -7.5980364, 112.7790519 -7.5978864, 112.7790798 -7.5978142, 112.7791082 -7.5977394, 112.7791493 -7.5976107, 112.7791818 -7.5975224)"
295444995,False,primary,True,124.62,,Jalan Mangga,"LINESTRING (112.7785568 -7.601355, 112.7795432 -7.6008072)"
704741723,False,primary,False,58.791,,Jalan Raya Bangil-Pandaan,"LINESTRING (112.7785568 -7.601355, 112.7780954 -7.6016203)"
229370438,False,residential,True,186.475,,Jalan Apel,"LINESTRING (112.7785568 -7.601355, 112.779399 -7.6022049, 112.7794134 -7.6022426, 112.7794017 -7.6022887, 112.7791181 -7.602496, 112.7790755 -7.60252)"
229370438,False,residential,False,101.266,,Jalan Apel,"LINESTRING (112.7804198 -7.6031509, 112.7795695 -7.6028059)"
229370438,False,residential,True,57.176,,Jalan Apel,"LINESTRING (112.7804198 -7.6031509, 112.7806745 -7.6031583, 112.7809384 -7.6031532)"
679392035,False,residential,True,74.90299999999999,,,"LINESTRING (112.7804198 -7.6031509, 112.7804027 -7.6026827, 112.7804386 -7.6024807)"
408837171,True,trunk,False,83.944,1,Jalan Jenderal Ahmad Yani,"LINESTRING (112.7791818 -7.5975224, 112.779926 -7.5976829)"
308160719,True,trunk,False,159.091,,Jalan Bandeng,"LINESTRING (112.7791818 -7.5975224, 112.7792108 -7.5974526, 112.7792374 -7.5973883, 112.779484 -7.5966413, 112.7796471 -7.5961684)"
463882554,False,residential,True,23.887,,,"LINESTRING (112.7744194 -7.596522, 112.7743637 -7.5967296)"
286550124,False,residential,True,211.487,,,"LINESTRING (112.7744194 -7.596522, 112.7745361 -7.5959652, 112.7747555 -7.5953171, 112.7749776 -7.5947059)"
704772045,False,trunk,True,124.16,1,Jalan Pattimura,"LINESTRING (112.7744194 -7.596522, 112.7753721 -7.5967369, 112.7755178 -7.5967698)"
295445002,True,primary,False,26.408,,Jalan Mangga,"LINESTRING (112.7808514 -7.6001245, 112.7806338 -7.6002239)"
295444973,True,trunk,False,24.639,1,,"LINESTRING (112.7808514 -7.6001245, 112.7807703 -7.6001119, 112.7807119 -7.6000846, 112.7806545 -7.6000339)"
36952502,True,trunk,False,63.591,1,Jalan Gajah Mada,"LINESTRING (112.7806545 -7.6000339, 112.7802747 -7.5996034)"
250490236,True,primary,False,21.532,,Jalan Mangga,"LINESTRING (112.7806338 -7.6002239, 112.7806449 -7.6001897, 112.7806583 -7.6001378, 112.7806596 -7.6000906, 112.7806545 -7.6000339)"
295444995,False,primary,False,64.234,,Jalan Mangga,"LINESTRING (112.7806338 -7.6002239, 112.7806063 -7.6002375, 112.7805242 -7.6002734, 112.7804858 -7.6002916, 112.7804121 -7.6003293, 112.7801836 -7.6004462, 112.7801165 -7.6004888)"
304748852,False,residential,True,71.248,,Jalan Gurami,"LINESTRING (112.7797592 -7.5957926, 112.7803762 -7.5959837)"
308160719,True,trunk,False,21.173,,Jalan Bandeng,"LINESTRING (112.7797592 -7.5957926, 112.7798094 -7.5956088)"
317360324,True,trunk,False,10.744,1,Jalan Diponegoro,"LINESTRING (112.7809423 -7.6000896, 112.7808514 -7.6001245)"
323731966,False,residential,True,195.353,,Jalan Belanak,"LINESTRING (112.779926 -7.5976829, 112.7802747 -7.5963837, 112.7803762 -7.5959837)"
408837171,True,trunk,False,215.801,1,Jalan Jenderal Ahmad Yani,"LINESTRING (112.779926 -7.5976829, 112.780029 -7.5977064, 112.7803512 -7.5977729, 112.7808876 -7.5978833, 112.7818442 -7.5980717)"
704440712,False,residential,False,39.889,,,"LINESTRING (112.7790545 -7.5974986, 112.7789162 -7.5978301)"
408842469,True,trunk,False,14.277999999999999,1,,"LINESTRING (112.7790545 -7.5974986, 112.7791243 -7.5975121, 112.7791544 -7.5975175, 112.7791818 -7.5975224)"
704440712,False,residential,True,39.889,,,"LINESTRING (112.7789162 -7.5978301, 112.7790545 -7.5974986)"
408842470,True,trunk,False,66.338,1,,"LINESTRING (112.7789162 -7.5978301, 112.7788981 -7.597747, 112.7788612 -7.597648, 112.7787848 -7.5975284, 112.7787311 -7.5974845, 112.7786882 -7.5974552, 112.7785599 -7.597388)"
"[788416503, 704741711]",False,residential,"[False, True]",592.8510000000001,,,"LINESTRING (112.7789162 -7.5978301, 112.7788438 -7.5979232, 112.7787673 -7.5980189, 112.7784643 -7.5985267, 112.7783992 -7.5985612, 112.7783335 -7.5985785, 112.7782477 -7.5985792, 112.7781665 -7.5985639, 112.7778769 -7.5984177, 112.7774343 -7.5982103, 112.7767235 -7.5978461, 112.7760449 -7.5975297, 112.7755567 -7.597309, 112.7753556 -7.5971947, 112.775082 -7.5970405, 112.7747239 -7.5968796, 112.7743637 -7.5967296)"
463882554,False,residential,True,51.43,,,"LINESTRING (112.7741718 -7.5973564, 112.7740252 -7.5977955)"
463882554,False,residential,False,72.85499999999999,,,"LINESTRING (112.7741718 -7.5973564, 112.7743269 -7.5968511, 112.7743267 -7.5968488, 112.7743637 -7.5967296)"
463882555,False,residential,False,61.813,,,"LINESTRING (112.7749776 -7.5947059, 112.7755138 -7.5948688)"
286550124,False,residential,False,211.48700000000002,,,"LINESTRING (112.7749776 -7.5947059, 112.7747555 -7.5953171, 112.7745361 -7.5959652, 112.7744194 -7.596522)"
463882555,False,residential,False,22.97,,,"LINESTRING (112.7755138 -7.5948688, 112.7757149 -7.594923)"
463882555,False,residential,True,61.813,,,"LINESTRING (112.7755138 -7.5948688, 112.7749776 -7.5947059)"
463882555,False,residential,True,46.151,,,"LINESTRING (112.7761192 -7.5950244, 112.7760878 -7.5950265, 112.7757149 -7.594923)"
704440711,False,residential,False,153.26399999999998,,,"LINESTRING (112.7761192 -7.5950244, 112.7760811 -7.5951741, 112.7760194 -7.5953456, 112.7759524 -7.5954972, 112.7759081 -7.5956154, 112.7758719 -7.5957271, 112.7758156 -7.5958707, 112.7756415 -7.5963174)"
229370438,False,residential,False,44.541,,Jalan Apel,"LINESTRING (112.7813411 -7.6031197, 112.7809384 -7.6031532)"
229370438,False,residential,True,65.918,,Jalan Apel,"LINESTRING (112.7813411 -7.6031197, 112.7819128 -7.6032938)"
679178930,False,residential,False,140.365,,Jalan Apel III,"LINESTRING (112.7813411 -7.6031197, 112.7815514 -7.6029037, 112.7817877 -7.6025987, 112.7819204 -7.6023918, 112.781977 -7.602249, 112.7819914 -7.6021664, 112.7819998 -7.6020716)"
229370438,False,residential,False,66.355,,Jalan Apel,"LINESTRING (112.7826192 -7.6035229, 112.7820465 -7.6033389)"
229370438,False,residential,False,15.566,,Jalan Apel,"LINESTRING (112.7820465 -7.6033389, 112.7819128 -7.6032938)"
229370438,False,residential,True,66.355,,Jalan Apel,"LINESTRING (112.7820465 -7.6033389, 112.7826192 -7.6035229)"
679392161,False,residential,True,166.57,,Jalan Apel IV,"LINESTRING (112.7820465 -7.6033389, 112.7821523 -7.6029879, 112.7822143 -7.6027891, 112.7823119 -7.6024522, 112.7825023 -7.6019111)"
679179012,False,residential,True,82.44,,Jalan Mayjend Sungkono,"LINESTRING (112.7750953 -7.6026913, 112.7753452 -7.6019925)"
679179012,False,residential,False,81.02699999999999,,Jalan Mayjend Sungkono,"LINESTRING (112.7750953 -7.6026913, 112.7749566 -7.6029847, 112.7749331 -7.6030676, 112.7749325 -7.6031757, 112.7749528 -7.6033852)"
704741725,False,residential,False,63.58999999999999,,,"LINESTRING (112.7750953 -7.6026913, 112.7749184 -7.6026117, 112.7747641 -7.6025572, 112.7745549 -7.6024934)"
704741723,False,primary,True,93.107,,Jalan Raya Bangil-Pandaan,"LINESTRING (112.7749528 -7.6033852, 112.7756935 -7.6029826)"
679179012,False,residential,True,81.02700000000002,,Jalan Mayjend Sungkono,"LINESTRING (112.7749528 -7.6033852, 112.7749325 -7.6031757, 112.7749331 -7.6030676, 112.7749566 -7.6029847, 112.7750953 -7.6026913)"
229370438,False,residential,True,44.541,,Jalan Apel,"LINESTRING (112.7809384 -7.6031532, 112.7813411 -7.6031197)"
229370438,False,residential,False,57.176,,Jalan Apel,"LINESTRING (112.7809384 -7.6031532, 112.7806745 -7.6031583, 112.7804198 -7.6031509)"
