osmid,oneway,lanes,ref,name,highway,width,est_width,reversed,length,geometry,maxspeed
673769561,False,,,,residential,,,True,139.28199999999998,"LINESTRING (106.0578405 -6.0141016, 106.0578215 -6.0142393, 106.0578204 -6.01425, 106.0578214 -6.0142603, 106.0578275 -6.0142685, 106.0578439 -6.014275, 106.0578965 -6.0142947, 106.0579291 -6.0143064, 106.0579723 -6.0143187, 106.0580072 -6.0143213, 106.058042 -6.0143207, 106.0581772 -6.0143127, 106.0581896 -6.014313, 106.0582023 -6.0143147, 106.0582124 -6.014321, 106.0582181 -6.0143273, 106.0582248 -6.014357, 106.0582268 -6.014386, 106.0582261 -6.0144137, 106.0582241 -6.0144314, 106.0582204 -6.0144494, 106.058201 -6.0144838, 106.0581607 -6.0145888, 106.0581326 -6.0147335, 106.0581179 -6.0148509, 106.0581121 -6.0149068, 106.0581067 -6.0149518, 106.0581061 -6.0149689, 106.0581049 -6.0149895)",
1271309383,False,,,Jalan K.H. Wasyid,living_street,,,True,61.688,"LINESTRING (106.0578405 -6.0141016, 106.0576618 -6.0140613, 106.0575083 -6.0140173, 106.0573051 -6.0139479)",
374144404,False,,,,residential,,4.01,False,104.309,"LINESTRING (106.0553635 -6.0199629, 106.0549103 -6.0198413, 106.0545556 -6.0197497, 106.0544527 -6.0197191)",
529903516,False,,,Jalan Pagebangan,tertiary,,5.64,True,66.897,"LINESTRING (106.0553635 -6.0199629, 106.0552992 -6.0201764, 106.0551916 -6.0205157, 106.0551846 -6.0205376)",30
665359705,False,2,,Jalan Pagebangan,tertiary,5.5,5.30,False,150.5,"LINESTRING (106.0553635 -6.0199629, 106.0555905 -6.0192248, 106.0557635 -6.0186692)",30
374144404,False,,,,residential,,4.01,False,84.535,"LINESTRING (106.0544527 -6.0197191, 106.0537073 -6.0195504)",
374144404,False,,,,residential,,4.01,True,104.309,"LINESTRING (106.0544527 -6.0197191, 106.0545556 -6.0197497, 106.0549103 -6.0198413, 106.0553635 -6.0199629)",
374144405,False,,,Jalan Apollo,residential,,,False,166.823,"LINESTRING (106.0544527 -6.0197191, 106.0544722 -6.019607, 106.0545914 -6.0189113, 106.0546978 -6.018395, 106.0547322 -6.0182451)",
156383264,True,2,1,Jalan Raya Cilegon,trunk,5.5,5.78,False,66.563,"LINESTRING (106.0547322 -6.0182451, 106.0541716 -6.0180271)",
374144405,False,,,Jalan Apollo,residential,,,True,166.823,"LINESTRING (106.0547322 -6.0182451, 106.0546978 -6.018395, 106.0545914 -6.0189113, 106.0544722 -6.019607, 106.0544527 -6.0197191)",
395918461,False,,,Gang Masjid Nurul Huda,residential,,,False,49.047,"LINESTRING (106.0577894 -6.0178128, 106.0576729 -6.0173872)",
673820451,False,,,Gang Melati,residential,,,False,69.863,"LINESTRING (106.0577894 -6.0178128, 106.0571929 -6.0180198)",
673820451,False,,,Gang Melati,residential,,,True,13.08,"LINESTRING (106.0577894 -6.0178128, 106.0578995 -6.0177698)",
673820451,False,,,Gang Melati,residential,,,True,8.333,"LINESTRING (106.0571242 -6.0180506, 106.0571929 -6.0180198)",
673820448,False,,,,residential,,,True,119.48499999999999,"LINESTRING (106.0571242 -6.0180506, 106.0570976 -6.01777, 106.0570942 -6.0176423, 106.057093 -6.017621, 106.0570922 -6.0176033, 106.0570949 -6.0175883, 106.0570999 -6.0175826, 106.0571117 -6.0175752, 106.0574016 -6.0174882, 106.0576729 -6.0173872)",
673820449,False,,,Gang Melati,living_street,,,False,128.151,"LINESTRING (106.0571242 -6.0180506, 106.0570255 -6.0180831, 106.0569618 -6.0180978, 106.0568835 -6.018106, 106.0566263 -6.018107, 106.0562376 -6.018079, 106.0559801 -6.0180217)",
673820447,False,,,,living_street,,,True,124.937,"LINESTRING (106.0570208 -6.0191141, 106.0570919 -6.0189779, 106.0571301 -6.018876, 106.0571495 -6.0188093, 106.057163 -6.0187426, 106.0571676 -6.0186606, 106.0571643 -6.0185859, 106.0571656 -6.0184625, 106.0571757 -6.0182711, 106.0571831 -6.0181598, 106.0571889 -6.0180526, 106.0571929 -6.0180198)",
395918461,False,,,Gang Masjid Nurul Huda,residential,,,True,71.812,"LINESTRING (106.0574608 -6.0167768, 106.0576729 -6.0173872)",
458901897,False,2,,Jalan Kyai Haji Aliyudin,residential,3.5,,True,134.179,"LINESTRING (106.0574608 -6.0167768, 106.0568538 -6.0169167, 106.0562731 -6.0170221)",
674696526,False,,,,trunk_link,,,False,9.631,"LINESTRING (106.0537311 -6.0178397, 106.0537659 -6.0177603)",
156383264,True,2,1,Jalan Raya Cilegon,trunk,5.5,5.78,False,131.091,"LINESTRING (106.0537311 -6.0178397, 106.0532986 -6.0176603, 106.0526541 -6.0173482)",
672122897,False,,,,residential,,,False,23.669,"LINESTRING (106.0516249 -6.0146768, 106.0515785 -6.014469)",
155690247,False,,,Jalan Sastradikarta,tertiary,,,False,74.214,"LINESTRING (106.0516249 -6.0146768, 106.0516507 -6.0146521, 106.0516973 -6.0146238, 106.0518341 -6.0145668, 106.0520077 -6.0145067, 106.052238 -6.0144137)",
155690247,False,,,Jalan Sastradikarta,tertiary,,,True,19.839,"LINESTRING (106.0516249 -6.0146768, 106.051598 -6.0147261, 106.0515659 -6.0147701, 106.0515072 -6.0148049)",
155690247,False,,,Jalan Sastradikarta,tertiary,,,False,59.364,"LINESTRING (106.0538081 -6.014134, 106.0543078 -6.0139389)",
155690247,False,,,Jalan Sastradikarta,tertiary,,,True,15.796000000000001,"LINESTRING (106.0538081 -6.014134, 106.0537246 -6.0141751, 106.0536785 -6.0141935)",
"[672122898, 947742845]",False,,,,living_street,,,False,257.392,"LINESTRING (106.0538081 -6.014134, 106.0538658 -6.0140566, 106.0539289 -6.0139639, 106.054014 -6.0138579, 106.0543124 -6.0135244, 106.0543996 -6.0134391, 106.0545183 -6.0133531, 106.054586 -6.0133144, 106.0546665 -6.0132817, 106.054808 -6.0132284, 106.0551778 -6.0130787, 106.055192 -6.0130781, 106.0552043 -6.013085, 106.0552251 -6.0132837, 106.0552344 -6.0134211, 106.0552375 -6.0134634, 106.0552438 -6.0135174, 106.0552561 -6.0135991)",
672127832,False,,,,living_street,,,True,128.041,"LINESTRING (106.0502355 -6.0137605, 106.0502935 -6.0137785, 106.0503424 -6.0137949, 106.0504045 -6.0138059, 106.0505272 -6.0138112, 106.0508249 -6.0137965, 106.0508695 -6.0137885, 106.0509201 -6.0137762, 106.0510509 -6.0137445, 106.0513694 -6.0136605)",
672122897,False,,,,residential,,,False,45.875,"LINESTRING (106.0513694 -6.0136605, 106.0513352 -6.0135298, 106.0513325 -6.0134978, 106.0513486 -6.0134778, 106.0515612 -6.0134178)",
672122897,False,,,,residential,,,True,92.952,"LINESTRING (106.0513694 -6.0136605, 106.0513969 -6.0137371, 106.0514203 -6.0138005, 106.0514472 -6.0138846, 106.0514773 -6.0140153, 106.0514989 -6.014112, 106.0515785 -6.014469)",
672127832,False,,,,living_street,,,False,128.041,"LINESTRING (106.0513694 -6.0136605, 106.0510509 -6.0137445, 106.0509201 -6.0137762, 106.0508695 -6.0137885, 106.0508249 -6.0137965, 106.0505272 -6.0138112, 106.0504045 -6.0138059, 106.0503424 -6.0137949, 106.0502935 -6.0137785, 106.0502355 -6.0137605)",
672122897,False,,,,residential,,,True,45.875,"LINESTRING (106.0515612 -6.0134178, 106.0513486 -6.0134778, 106.0513325 -6.0134978, 106.0513352 -6.0135298, 106.0513694 -6.0136605)",
245827072,False,,,Jalan Stasiun KA,residential,,,False,87.76700000000001,"LINESTRING (106.0529405 -6.0194475, 106.0532489 -6.0195562, 106.0533562 -6.0195802, 106.0534595 -6.0195895, 106.05354 -6.0195869, 106.0536312 -6.0195762, 106.0537073 -6.0195504)",
245827072,False,,,Jalan Stasiun KA,residential,,,True,286.445,"LINESTRING (106.0529405 -6.0194475, 106.052736 -6.0193655, 106.0522968 -6.0191854, 106.0519078 -6.0190327, 106.0517878 -6.018968, 106.0517073 -6.018912, 106.0514405 -6.0187086, 106.0513821 -6.0186393, 106.0513506 -6.0185872, 106.051311 -6.0184752, 106.0512849 -6.0181592, 106.0512909 -6.0178456)",
"[672287652, 672287653]",False,,,Jalan Nurul Ikhlas,residential,,,False,248.978,"LINESTRING (106.0529405 -6.0194475, 106.0531862 -6.018153, 106.0531873 -6.0181466, 106.0531938 -6.0181438, 106.0535678 -6.0182225, 106.0540897 -6.0183197)",
155690247,False,,,Jalan Sastradikarta,tertiary,,,True,132.965,"LINESTRING (106.0568173 -6.013083, 106.0566547 -6.0131697, 106.056587 -6.0131997, 106.0565186 -6.013219, 106.0561819 -6.013307, 106.0559766 -6.0133708, 106.055871 -6.0134043, 106.0556815 -6.0134635)",
673090477,False,,,,residential,,,False,52.632000000000005,"LINESTRING (106.0556066 -6.0129963, 106.0556254 -6.0130776, 106.0556815 -6.0134635)",
673090477,False,,,,residential,,,True,31.942999999999998,"LINESTRING (106.0556066 -6.0129963, 106.0555791 -6.0129003, 106.0555689 -6.0128821, 106.0555538 -6.0128723, 106.0555422 -6.0128703, 106.0555303 -6.0128731, 106.0555209 -6.0128781, 106.0554264 -6.012943)",
155690247,False,,,Jalan Sastradikarta,tertiary,,,False,132.96499999999997,"LINESTRING (106.0556815 -6.0134635, 106.055871 -6.0134043, 106.0559766 -6.0133708, 106.0561819 -6.013307, 106.0565186 -6.013219, 106.056587 -6.0131997, 106.0566547 -6.0131697, 106.0568173 -6.013083)",
155690247,False,,,Jalan Sastradikarta,tertiary,,,True,49.400000000000006,"LINESTRING (106.0556815 -6.0134635, 106.0554222 -6.0135469, 106.0552561 -6.0135991)",
673090477,False,,,,residential,,,True,52.632000000000005,"LINESTRING (106.0556815 -6.0134635, 106.0556254 -6.0130776, 106.0556066 -6.0129963)",
529903459,False,2,,Jalan Kapten P.Tendean,tertiary,5,4.55,True,5.077,"LINESTRING (106.0573259 -6.0139072, 106.0573051 -6.0139479)",
517183507,False,,,Gang Sawah Besar,residential,,,True,195.54,"LINESTRING (106.0573259 -6.0139072, 106.0571583 -6.0138235, 106.057115 -6.0138145, 106.0570332 -6.0138059, 106.056982 -6.0138105, 106.0568163 -6.0138056, 106.0565303 -6.0137759, 106.0565058 -6.0137812, 106.0564882 -6.0137935, 106.0564776 -6.0138105, 106.0564582 -6.0139539, 106.0564525 -6.0139766, 106.0564428 -6.0139966, 106.0563751 -6.0140773, 106.0563228 -6.014142, 106.0562684 -6.0142093, 106.0562228 -6.0142753, 106.0561611 -6.0143574, 106.0560974 -6.0144287, 106.0560284 -6.0145034, 106.0560027 -6.0145255)",
374144403,True,2,1,Jalan Jendral Ahmad Yani,trunk,5.5,6.40,False,51.982,"LINESTRING (106.0570292 -6.0192076, 106.0568625 -6.0191432, 106.0565952 -6.0190282)",
673815243,False,,,,residential,,,False,71.682,"LINESTRING (106.0570292 -6.0192076, 106.0569906 -6.0194662, 106.0569706 -6.0198489)",
673815243,False,,,,residential,,,True,71.682,"LINESTRING (106.0569706 -6.0198489, 106.0569906 -6.0194662, 106.0570292 -6.0192076)",
529903459,False,2,,Jalan Kapten P.Tendean,tertiary,5,4.55,False,13.763,"LINESTRING (106.0559801 -6.0180217, 106.0560167 -6.0179034)",
529903459,False,2,,Jalan Kapten P.Tendean,tertiary,5,4.55,True,68.027,"LINESTRING (106.0559801 -6.0180217, 106.0558661 -6.0183572, 106.055785 -6.0186019)",
673820449,False,,,Gang Melati,living_street,,,True,128.15099999999998,"LINESTRING (106.0559801 -6.0180217, 106.0562376 -6.018079, 106.0566263 -6.018107, 106.0568835 -6.018106, 106.0569618 -6.0180978, 106.0570255 -6.0180831, 106.0571242 -6.0180506)",
673769561,False,,,,residential,,,False,139.282,"LINESTRING (106.0581049 -6.0149895, 106.0581061 -6.0149689, 106.0581067 -6.0149518, 106.0581121 -6.0149068, 106.0581179 -6.0148509, 106.0581326 -6.0147335, 106.0581607 -6.0145888, 106.058201 -6.0144838, 106.0582204 -6.0144494, 106.0582241 -6.0144314, 106.0582261 -6.0144137, 106.0582268 -6.014386, 106.0582248 -6.014357, 106.0582181 -6.0143273, 106.0582124 -6.014321, 106.0582023 -6.0143147, 106.0581896 -6.014313, 106.0581772 -6.0143127, 106.058042 -6.0143207, 106.0580072 -6.0143213, 106.0579723 -6.0143187, 106.0579291 -6.0143064, 106.0578965 -6.0142947, 106.0578439 -6.014275, 106.0578275 -6.0142685, 106.0578214 -6.0142603, 106.0578204 -6.01425, 106.0578215 -6.0142393, 106.0578405 -6.0141016)",
947731553,False,,,,residential,,,False,142.439,"LINESTRING (106.0581049 -6.0149895, 106.0581017 -6.0149989, 106.0580913 -6.0150038, 106.0580845 -6.0150045, 106.0580784 -6.0150043, 106.0580106 -6.0149927, 106.0579993 -6.0149953, 106.0579938 -6.015, 106.0579901 -6.0150234, 106.0579686 -6.0151909, 106.0579562 -6.0153426, 106.0579488 -6.0154157, 106.0579505 -6.015439, 106.0579586 -6.0154547, 106.0579737 -6.0154657, 106.0579948 -6.01547, 106.058036 -6.0154673, 106.0581889 -6.0154607, 106.0582104 -6.0154583, 106.0582187 -6.0154517, 106.0582238 -6.0154427, 106.0582261 -6.0154307, 106.0582278 -6.0153606, 106.0582513 -6.0150191)",
1031114443,False,,,Gang Salim,residential,,,True,16.579,"LINESTRING (106.0581049 -6.0149895, 106.0581329 -6.0149902, 106.0582513 -6.0150191)",
529903459,False,2,,Jalan Kapten P.Tendean,tertiary,5,4.55,False,120.19,"LINESTRING (106.0564153 -6.0163976, 106.056477 -6.0161927, 106.0565789 -6.0158638, 106.0567707 -6.015377)",
529903459,False,2,,Jalan Kapten P.Tendean,tertiary,5,4.55,True,71.224,"LINESTRING (106.0564153 -6.0163976, 106.0563456 -6.0166654, 106.0562731 -6.0170221)",
673820443,False,,,,living_street,,,True,47.185,"LINESTRING (106.0564153 -6.0163976, 106.0560372 -6.01636, 106.0559905 -6.0163591)",
673820443,False,,,,living_street,,,False,102.311,"LINESTRING (106.0550655 -6.0163402, 106.055455 -6.0163492, 106.0559905 -6.0163591)",
947736043,False,,,,living_street,,,False,206.44199999999998,"LINESTRING (106.0550655 -6.0163402, 106.0550755 -6.0159572, 106.0550809 -6.0157971, 106.0550876 -6.0157804, 106.055099 -6.0157731, 106.0551345 -6.0157701, 106.0552358 -6.0157798, 106.0552817 -6.0157908, 106.0553411 -6.0158081, 106.0554779 -6.0158621, 106.0556985 -6.0159398, 106.0560163 -6.0160565, 106.0560391 -6.0160739, 106.0560458 -6.0160919, 106.0560431 -6.0161092, 106.0560361 -6.0161355, 106.0559905 -6.0163591)",
947736044,False,,,,living_street,,,True,40.831999999999994,"LINESTRING (106.0550655 -6.0163402, 106.0549025 -6.0163279, 106.0548601 -6.0163231, 106.0548338 -6.0163223, 106.0548013 -6.0163251, 106.0547644 -6.0163329, 106.0547299 -6.0163389, 106.0546985 -6.0163378)",
374144403,True,2,1,Jalan Jendral Ahmad Yani,trunk,5.5,6.40,False,100.261,"LINESTRING (106.0565952 -6.0190282, 106.0557635 -6.0186692)",
673820444,False,,,,residential,,,True,90.29499999999999,"LINESTRING (106.0565952 -6.0190282, 106.0564864 -6.0193688, 106.0564656 -6.0194428, 106.0564542 -6.0195235, 106.0564555 -6.0195468, 106.0564636 -6.0195689, 106.0566285 -6.0197569)",
673820444,False,,,,residential,,,False,90.295,"LINESTRING (106.0566285 -6.0197569, 106.0564636 -6.0195689, 106.0564555 -6.0195468, 106.0564542 -6.0195235, 106.0564656 -6.0194428, 106.0564864 -6.0193688, 106.0565952 -6.0190282)",
395918461,False,,,Gang Masjid Nurul Huda,residential,,,False,71.812,"LINESTRING (106.0576729 -6.0173872, 106.0574608 -6.0167768)",
395918461,False,,,Gang Masjid Nurul Huda,residential,,,True,49.047,"LINESTRING (106.0576729 -6.0173872, 106.0577894 -6.0178128)",
673820448,False,,,,residential,,,False,119.485,"LINESTRING (106.0576729 -6.0173872, 106.0574016 -6.0174882, 106.0571117 -6.0175752, 106.0570999 -6.0175826, 106.0570949 -6.0175883, 106.0570922 -6.0176033, 106.057093 -6.017621, 106.0570942 -6.0176423, 106.0570976 -6.01777, 106.0571242 -6.0180506)",
374144401,True,2,1,Jalan Raya Cilegon,trunk,5.5,5.61,False,52.272,"LINESTRING (106.0533261 -6.0175883, 106.0536784 -6.0177234, 106.0537279 -6.0177422, 106.0537659 -6.0177603)",
1043603121,False,,,,residential,,,False,78.734,"LINESTRING (106.0533261 -6.0175883, 106.0534058 -6.0172362, 106.0534561 -6.0170422, 106.0534868 -6.0168986)",
674696526,False,,,,trunk_link,,,True,9.631,"LINESTRING (106.0537659 -6.0177603, 106.0537311 -6.0178397)",
374144401,True,2,1,Jalan Raya Cilegon,trunk,5.5,5.61,False,48.144999999999996,"LINESTRING (106.0537659 -6.0177603, 106.0537966 -6.0177732, 106.0538189 -6.0177818, 106.0541636 -6.0179364)",
674696529,False,,,,residential,,,True,76.119,"LINESTRING (106.052445 -6.0153117, 106.0522921 -6.0156177, 106.0522485 -6.0157206, 106.0521958 -6.0157903, 106.0521663 -6.0158011, 106.0521361 -6.0158114, 106.0521182 -6.0158146, 106.0521027 -6.0158176, 106.0520838 -6.0158185, 106.0520557 -6.0158136)",
156383264,True,2,1,Jalan Raya Cilegon,trunk,5.5,5.78,False,9.395,"LINESTRING (106.0505365 -6.0162512, 106.0504675 -6.0162019)",
674696530,False,,,,residential,,,True,80.03,"LINESTRING (106.0505365 -6.0162512, 106.0504849 -6.0163559, 106.0503443 -6.0166008, 106.0503438 -6.0166068, 106.0503461 -6.0166128, 106.0505882 -6.0167811, 106.0505925 -6.0167954)",
674696530,False,,,,residential,,,False,51.406000000000006,"LINESTRING (106.0502516 -6.0171054, 106.0505885 -6.0168111, 106.0505917 -6.0168032, 106.0505925 -6.0167954)",
827255627,False,,,Jalan Sastradikarta,tertiary_link,,,False,7.271,"LINESTRING (106.0504675 -6.0162019, 106.050499 -6.0161445)",
674697881,False,,,,residential,,,True,64.221,"LINESTRING (106.0522538 -6.0148715, 106.0523933 -6.0147628, 106.0524081 -6.0147395, 106.0524081 -6.0146975, 106.0523906 -6.0146468, 106.052238 -6.0144137)",
155690247,False,,,Jalan Sastradikarta,tertiary,,,False,75.801,"LINESTRING (106.052238 -6.0144137, 106.0523172 -6.014382, 106.0523876 -6.0143694, 106.0529157 -6.0143474)",
155690247,False,,,Jalan Sastradikarta,tertiary,,,True,74.214,"LINESTRING (106.052238 -6.0144137, 106.0520077 -6.0145067, 106.0518341 -6.0145668, 106.0516973 -6.0146238, 106.0516507 -6.0146521, 106.0516249 -6.0146768)",
674697881,False,,,,residential,,,False,64.221,"LINESTRING (106.052238 -6.0144137, 106.0523906 -6.0146468, 106.0524081 -6.0146975, 106.0524081 -6.0147395, 106.0523933 -6.0147628, 106.0522538 -6.0148715)",
155690282,False,,,,residential,,,False,148.671,"LINESTRING (106.05493 -6.0169628, 106.0549843 -6.0169662, 106.0562731 -6.0170221)",
155690282,False,,,,residential,,,True,166.181,"LINESTRING (106.05493 -6.0169628, 106.0546471 -6.0169485, 106.0545675 -6.0169509, 106.054529 -6.0169514, 106.0544899 -6.0169598, 106.0544539 -6.0169741, 106.0544218 -6.0169962, 106.0543815 -6.0170599, 106.0541636 -6.0179364)",
