osmid,name,highway,oneway,reversed,length,geometry,bridge,width
308437801,Jalan Raja Ampat,residential,False,True,67.946,"LINESTRING (131.2513848 -0.8665701, 131.2513386 -0.8671794)",,
308437811,Jalan Wageo,residential,False,False,53.707,"LINESTRING (131.2513848 -0.8665701, 131.2509067 -0.8665011)",,
308437811,Jalan Wageo,residential,False,True,88.236,"LINESTRING (131.2513848 -0.8665701, 131.2521761 -0.8666307)",,
360348116,,residential,False,False,243.35000000000002,"LINESTRING (131.2533923 -0.8648016, 131.2535546 -0.8647227, 131.2536811 -0.8646841, 131.2538057 -0.8646745, 131.2544098 -0.8646875, 131.2544634 -0.8647024, 131.2544951 -0.8647376, 131.2545955 -0.8649187, 131.2546464 -0.8649462, 131.2547839 -0.8649769, 131.2549248 -0.8650097, 131.2550092 -0.8650238, 131.2551212 -0.8650292, 131.2552198 -0.8650386, 131.2553338 -0.8650634, 131.2554102 -0.8650868)",,
"[488094033, 488094034, 360348116]",,residential,False,True,160.164,"LINESTRING (131.2533923 -0.8648016, 131.2532515 -0.8650106, 131.2531225 -0.8653561, 131.253046 -0.8659085, 131.2530231 -0.8660255, 131.2530054 -0.8661671)",yes,
496489986,,residential,False,False,203.10400000000004,"LINESTRING (131.2533923 -0.8648016, 131.2534948 -0.8646533, 131.253652 -0.8644738, 131.2537632 -0.8643707, 131.2538806 -0.8643073, 131.2540123 -0.864265, 131.2541303 -0.864236, 131.2542931 -0.8642058, 131.254359 -0.8641703, 131.2544084 -0.8641244, 131.2544328 -0.8640619, 131.2544268 -0.8639998, 131.254405 -0.8639438, 131.2543421 -0.8638481, 131.2542265 -0.8637044, 131.2541743 -0.8636632)",,
308437811,Jalan Wageo,residential,False,False,88.236,"LINESTRING (131.2521761 -0.8666307, 131.2513848 -0.8665701)",,
308437811,Jalan Wageo,residential,False,True,103.334,"LINESTRING (131.2521761 -0.8666307, 131.2528711 -0.8660137)",,
488094031,Jalan RA Kartini,tertiary,False,False,22.67,"LINESTRING (131.2530054 -0.8661671, 131.2528711 -0.8660137)",,
482697786,Jalan Kalimantan,residential,False,False,62.15599999999999,"LINESTRING (131.2530054 -0.8661671, 131.2531421 -0.866299, 131.2533854 -0.8665765)",,2.5
"[488094033, 488094034, 360348116]",,residential,False,False,160.164,"LINESTRING (131.2530054 -0.8661671, 131.2530231 -0.8660255, 131.253046 -0.8659085, 131.2531225 -0.8653561, 131.2532515 -0.8650106, 131.2533923 -0.8648016)",yes,
507798931,Jalan Gunung Semeru,residential,False,True,40.327,"LINESTRING (131.2503582 -0.8672781, 131.2499962 -0.8673008)",,
507798931,Jalan Gunung Semeru,residential,False,False,54.961999999999996,"LINESTRING (131.2503582 -0.8672781, 131.2504723 -0.8672072, 131.2505273 -0.8671814, 131.2506017 -0.8671683, 131.2508253 -0.8671616)",,
308437811,Jalan Wageo,residential,False,False,103.334,"LINESTRING (131.2528711 -0.8660137, 131.2521761 -0.8666307)",,
488094031,Jalan RA Kartini,tertiary,False,True,22.67,"LINESTRING (131.2528711 -0.8660137, 131.2530054 -0.8661671)",,
488094031,Jalan RA Kartini,tertiary,False,False,283.49,"LINESTRING (131.2528711 -0.8660137, 131.2525711 -0.8656299, 131.252436 -0.8654652, 131.2522982 -0.8652906, 131.2520394 -0.8649869, 131.2518805 -0.8648589, 131.2516719 -0.8647375, 131.2515482 -0.8646785, 131.2514245 -0.86464, 131.2513031 -0.8646245, 131.2511978 -0.8646386, 131.2510909 -0.8646644, 131.2509809 -0.8646852, 131.2509154 -0.8646839)",,
308437815,Jalan Pulau Kofiau,residential,False,True,40.26,"LINESTRING (131.2509082 -0.865524, 131.2505461 -0.865526)",,
308437816,Jalan Yapen,residential,False,False,93.418,"LINESTRING (131.2509082 -0.865524, 131.2509154 -0.8646839)",,
308437816,Jalan Yapen,residential,False,True,108.649,"LINESTRING (131.2509082 -0.865524, 131.2509067 -0.8665011)",,
308437811,Jalan Wageo,residential,False,False,39.169,"LINESTRING (131.2509067 -0.8665011, 131.2505555 -0.8664734)",,
308437811,Jalan Wageo,residential,False,True,53.707,"LINESTRING (131.2509067 -0.8665011, 131.2513848 -0.8665701)",,
308437816,Jalan Yapen,residential,False,False,108.649,"LINESTRING (131.2509067 -0.8665011, 131.2509082 -0.865524)",,
308437816,Jalan Yapen,residential,False,True,93.418,"LINESTRING (131.2509154 -0.8646839, 131.2509082 -0.865524)",,
488094031,Jalan RA Kartini,tertiary,False,False,22.738999999999997,"LINESTRING (131.2509154 -0.8646839, 131.2508488 -0.8646545, 131.250804 -0.8646207, 131.2507529 -0.864565)",,
488094031,Jalan RA Kartini,tertiary,False,True,283.49,"LINESTRING (131.2509154 -0.8646839, 131.2509809 -0.8646852, 131.2510909 -0.8646644, 131.2511978 -0.8646386, 131.2513031 -0.8646245, 131.2514245 -0.86464, 131.2515482 -0.8646785, 131.2516719 -0.8647375, 131.2518805 -0.8648589, 131.2520394 -0.8649869, 131.2522982 -0.8652906, 131.252436 -0.8654652, 131.2525711 -0.8656299, 131.2528711 -0.8660137)",,
