osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,junction
167196973,Komenského,residential,False,False,58.688,"LINESTRING (21.9046543 49.2691201, 21.9048324 49.2691307, 21.9054035 49.2691548, 21.9054612 49.2691535)",,,,,
"[579039729, 355620755, 792823012]",Dobrianskeho,secondary,False,False,213.469,"LINESTRING (21.9046543 49.2691201, 21.9046006 49.2690265, 21.9045385 49.2689332, 21.9044608 49.2688357, 21.9040395 49.2684007, 21.9038708 49.2682438, 21.903621 49.268002, 21.9033504 49.2677397, 21.9032568 49.2676466, 21.903177 49.2675665, 21.9031115 49.2674904)",559;575,50,3,,
"[792823018, 792823019, 146870143]",Andy Warhola,secondary,False,True,131.861,"LINESTRING (21.9046543 49.2691201, 21.9046777 49.2691798, 21.9047362 49.2693486, 21.9048084 49.269567, 21.9048231 49.2696693, 21.9048787 49.2699007, 21.9048736 49.2699752, 21.9048588 49.2700441, 21.9048317 49.2701102, 21.9047922 49.2701763, 21.904709 49.2702688)",559;575,50,,yes,
144025391,Kpt. Nálepku,residential,False,True,257.545,"LINESTRING (21.9074166 49.2742775, 21.9064256 49.2733381, 21.9062326 49.2731756, 21.9060572 49.2730704, 21.905027 49.27261)",,,,,
383649617,Tolstého,residential,False,True,205.619,"LINESTRING (21.9074166 49.2742775, 21.906665 49.274694, 21.9061328 49.2748805, 21.9050368 49.2752645)",,,,,
85472748,Václavského,residential,True,False,341.97499999999997,"LINESTRING (21.9019165 49.2735166, 21.9019957 49.2735455, 21.9020541 49.2735671, 21.9022333 49.273731, 21.9041244 49.2754607, 21.9043063 49.2754853, 21.9048988 49.2753062, 21.9050368 49.2752645)",,,,,
146870146,Mierová,secondary,False,True,120.14900000000002,"LINESTRING (21.9019165 49.2735166, 21.9021654 49.2726045, 21.9022002 49.2724731, 21.9022066 49.2724528)",559,50,,,
383649615,Duchnovičova,secondary,False,False,211.733,"LINESTRING (21.9050368 49.2752645, 21.9042098 49.2742465, 21.9039601 49.2739056, 21.9037034 49.273571)",575,50,,,
383649617,Tolstého,residential,False,False,205.619,"LINESTRING (21.9050368 49.2752645, 21.9061328 49.2748805, 21.906665 49.274694, 21.9074166 49.2742775)",,,,,
85472749,Gorkého,residential,False,False,144.28300000000002,"LINESTRING (21.9037034 49.273571, 21.904069 49.273354, 21.9043672 49.2731783, 21.905027 49.27261)",,,,,
383649615,Duchnovičova,secondary,False,False,141.85399999999998,"LINESTRING (21.9037034 49.273571, 21.9034123 49.2731844, 21.9030978 49.2727961, 21.9028529 49.272493, 21.90283 49.2724635, 21.9028106 49.2724362)",575,50,,,
383649615,Duchnovičova,secondary,False,True,211.733,"LINESTRING (21.9037034 49.273571, 21.9039601 49.2739056, 21.9042098 49.2742465, 21.9050368 49.2752645)",575,50,,,
85472749,Gorkého,residential,False,True,144.283,"LINESTRING (21.905027 49.27261, 21.9043672 49.2731783, 21.904069 49.273354, 21.9037034 49.273571)",,,,,
144025391,Kpt. Nálepku,residential,False,False,257.545,"LINESTRING (21.905027 49.27261, 21.9060572 49.2730704, 21.9062326 49.2731756, 21.9064256 49.2733381, 21.9074166 49.2742775)",,,,,
144025391,Kpt. Nálepku,residential,False,True,208.747,"LINESTRING (21.905027 49.27261, 21.9045952 49.2723667, 21.9042706 49.2721481, 21.904128 49.2719686, 21.9039897 49.2716953, 21.9032924 49.2712223, 21.9032346 49.2711831)",,,,,
"[792823018, 792823019, 146870143]",Andy Warhola,secondary,False,False,131.86100000000002,"LINESTRING (21.904709 49.2702688, 21.9047922 49.2701763, 21.9048317 49.2701102, 21.9048588 49.2700441, 21.9048736 49.2699752, 21.9048787 49.2699007, 21.9048231 49.2696693, 21.9048084 49.269567, 21.9047362 49.2693486, 21.9046777 49.2691798, 21.9046543 49.2691201)",559;575,50,,yes,
146870143,Andy Warhola,secondary,False,True,147.642,"LINESTRING (21.904709 49.2702688, 21.9046656 49.2702991, 21.9045936 49.2703549, 21.9043297 49.2705145, 21.90338 49.2710951, 21.9032346 49.2711831)",559;575,50,,,
579039728,Laborecká,residential,False,True,206.46,"LINESTRING (21.904709 49.2702688, 21.9045473 49.2701693, 21.9038353 49.2697772, 21.9024863 49.2691112)",,,,,
146870143,Andy Warhola,secondary,False,True,3.824,"LINESTRING (21.9025011 49.2716346, 21.902473 49.2716637)",559;575,50,,,
144025376,Fučíkova,residential,False,False,68.09100000000001,"LINESTRING (21.9025011 49.2716346, 21.9024 49.2715658, 21.9022445 49.2714594, 21.9018637 49.2711852)",,,,,
146870143,Andy Warhola,secondary,False,False,73.263,"LINESTRING (21.9025011 49.2716346, 21.9025806 49.2715725, 21.9026464 49.2715259, 21.9031284 49.2712451, 21.9032346 49.2711831)",559;575,50,,,
144025384,,residential,False,False,95.579,"LINESTRING (21.9041941 49.2666548, 21.902879 49.2667039)",,,,,
144025373,Čsl. armády,residential,False,False,169.518,"LINESTRING (21.9041941 49.2666548, 21.9043005 49.2673905, 21.9040947 49.267406, 21.9033251 49.2674447, 21.9031115 49.2674904)",,,,,
144025384,,residential,False,True,95.579,"LINESTRING (21.902879 49.2667039, 21.9041941 49.2666548)",,,,,
355620755,Dobrianskeho,secondary,False,True,90.003,"LINESTRING (21.902879 49.2667039, 21.9029083 49.2669597, 21.9029218 49.2670743, 21.9029436 49.2671767, 21.9029725 49.2672672, 21.903004 49.2673421, 21.9030415 49.2674073, 21.9031115 49.2674904)",559;575,50,,,
144025373,Čsl. armády,residential,False,True,169.518,"LINESTRING (21.9031115 49.2674904, 21.9033251 49.2674447, 21.9040947 49.267406, 21.9043005 49.2673905, 21.9041941 49.2666548)",,,,,
355620755,Dobrianskeho,secondary,False,False,90.003,"LINESTRING (21.9031115 49.2674904, 21.9030415 49.2674073, 21.903004 49.2673421, 21.9029725 49.2672672, 21.9029436 49.2671767, 21.9029218 49.2670743, 21.9029083 49.2669597, 21.902879 49.2667039)",559;575,50,,,
