osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction
"[4394432, 713595933]",61,Mierové námestie,primary,40,False,False,166.559,3,"LINESTRING (17.3980742 48.2206472, 17.3978971 48.2205689, 17.3973636 48.2203332, 17.3971745 48.220242, 17.3969915 48.2201603, 17.3967929 48.2200622, 17.3965831 48.2199624, 17.3964034 48.2198775, 17.396227 48.2197939)",
4394432,61,Mierové námestie,primary,40,False,True,120.85300000000001,,"LINESTRING (17.3980742 48.2206472, 17.3988541 48.2209858, 17.399449 48.2212321)",
4394432,61,Mierové námestie,primary,40,False,False,120.85300000000001,,"LINESTRING (17.399449 48.2212321, 17.3988541 48.2209858, 17.3980742 48.2206472)",
"[248819968, 367873926, 367873927]",,Turecká,residential,,False,True,165.011,,"LINESTRING (17.399449 48.2212321, 17.3995583 48.2211358, 17.3995805 48.2211151, 17.3997652 48.2209426, 17.3998225 48.220898, 17.400125 48.2206742, 17.400316 48.2205242, 17.4004984 48.2204242, 17.4007519 48.2203017, 17.4010198 48.2202044)",
"[4552652, 713596717]",61,Námestie 1. mája,primary,40,False,True,352.069,3,"LINESTRING (17.399449 48.2212321, 17.3999935 48.2214653, 17.4004555 48.2216473, 17.4008995 48.2218174, 17.4010781 48.2218838, 17.4017644 48.2221709, 17.4021158 48.2223121, 17.4024732 48.2224723, 17.4028882 48.2226748, 17.4033217 48.2229061, 17.4034227 48.222961)",
4210586,1049,SNP,tertiary,50,False,False,215.97499999999997,,"LINESTRING (17.4044276 48.2212033, 17.4044171 48.2212899, 17.4044139 48.2213904, 17.404409 48.2216214, 17.4044203 48.2218617, 17.4044228 48.2220272, 17.4044162 48.2221761, 17.4044122 48.2223123, 17.4043925 48.2224404, 17.4043751 48.2225167, 17.4043606 48.2225661, 17.4043244 48.2226098, 17.4042642 48.2226409, 17.4042023 48.222666, 17.4040856 48.2227063, 17.4038519 48.2227833, 17.403766 48.222833, 17.4036838 48.222905)",
4210586,1049,SNP,tertiary,50,False,True,70.701,,"LINESTRING (17.4044276 48.2212033, 17.4044479 48.2211041, 17.4044748 48.2210165, 17.4045271 48.2208664, 17.4046399 48.2206091, 17.40465 48.2205859)",
248819971,,Kollárova,residential,,False,True,247.58100000000005,,"LINESTRING (17.4044276 48.2212033, 17.4042981 48.22117, 17.4041977 48.2211441, 17.4040173 48.2210968, 17.4036214 48.2209929, 17.4018903 48.2205484, 17.4014177 48.22041, 17.4013513 48.2203562)",
4210586,1049,SNP,tertiary,50,False,True,10.108,,"LINESTRING (17.40465 48.2205859, 17.4046915 48.2204993)",
4210586,1049,SNP,tertiary,50,False,False,70.70100000000001,,"LINESTRING (17.40465 48.2205859, 17.4046399 48.2206091, 17.4045271 48.2208664, 17.4044748 48.2210165, 17.4044479 48.2211041, 17.4044276 48.2212033)",
4210587,,Hurbanova,residential,,False,False,91.50100000000002,,"LINESTRING (17.40465 48.2205859, 17.4046216 48.22058, 17.4045693 48.220568, 17.4035781 48.2203476, 17.4034866 48.2203132)",
"[4552652, 713596717]",61,Námestie 1. mája,primary,40,False,False,352.069,3,"LINESTRING (17.4034227 48.222961, 17.4033217 48.2229061, 17.4028882 48.2226748, 17.4024732 48.2224723, 17.4021158 48.2223121, 17.4017644 48.2221709, 17.4010781 48.2218838, 17.4008995 48.2218174, 17.4004555 48.2216473, 17.3999935 48.2214653, 17.399449 48.2212321)",
515013238,61,,primary,50,True,False,22.031000000000002,,"LINESTRING (17.4034227 48.222961, 17.403443 48.2229433, 17.4034671 48.222928, 17.4034944 48.2229152, 17.4035242 48.2229052, 17.403556 48.2228984, 17.4035889 48.2228949, 17.4036223 48.2228947, 17.4036553 48.2228978, 17.4036838 48.222905)",roundabout
"[835402152, 4539533, 835402151]",61,Trnavská,primary,50,False,False,98.333,3,"LINESTRING (17.4034879 48.2231656, 17.403361 48.2232523, 17.4032672 48.2233702, 17.4032011 48.223551, 17.4031689 48.2237047, 17.4031178 48.2239912)",
515013238,61,,primary,50,True,False,25.836,,"LINESTRING (17.4034879 48.2231656, 17.4034625 48.2231529, 17.4034402 48.2231379, 17.4034213 48.223121, 17.4034062 48.2231024, 17.4033952 48.2230826, 17.4033886 48.2230619, 17.4033865 48.2230408, 17.403389 48.2230198, 17.403396 48.2229992, 17.4034073 48.2229794, 17.4034227 48.222961)",roundabout
4681998,1043,Boldocká cesta,tertiary,50,False,False,125.642,,"LINESTRING (17.4038278 48.2230272, 17.4041724 48.2230954, 17.4047417 48.2232183, 17.4053068 48.2233193, 17.4054524 48.2233506)",
515013238,61,,primary,50,True,False,36.69,,"LINESTRING (17.4038278 48.2230272, 17.4038284 48.2230515, 17.403823 48.2230755, 17.4038117 48.2230986, 17.4037949 48.2231202, 17.403773 48.2231396, 17.4037466 48.2231564, 17.4037164 48.22317, 17.4036833 48.2231802, 17.4036481 48.2231866, 17.4036118 48.223189, 17.4035754 48.2231875, 17.4035448 48.223183, 17.4035154 48.2231756, 17.4034879 48.2231656)",roundabout
330133816,1040,Šafárikova,tertiary,40,False,True,530.4069999999999,,"LINESTRING (17.4031178 48.2239912, 17.4029796 48.223974, 17.4028309 48.2239527, 17.3998544 48.2228964, 17.3980916 48.2222706, 17.3967763 48.2217941)",
381214313,61,Trnavská,primary,50,False,False,113.902,,"LINESTRING (17.4031178 48.2239912, 17.40308 48.2241694, 17.4030063 48.2244957, 17.4028849 48.2250037)",
"[835402152, 4539533, 835402151]",61,Trnavská,primary,50,False,True,98.333,3,"LINESTRING (17.4031178 48.2239912, 17.4031689 48.2237047, 17.4032011 48.223551, 17.4032672 48.2233702, 17.403361 48.2232523, 17.4034879 48.2231656)",
4210586,1049,SNP,tertiary,50,False,False,213.412,,"LINESTRING (17.4062844 48.2170139, 17.4062585 48.2171169, 17.4062174 48.2172402, 17.4061337 48.2174781, 17.4058449 48.2180724, 17.4055262 48.2187297, 17.4054824 48.2188203, 17.4054631 48.2188513)",
4210586,1049,SNP,tertiary,50,False,False,58.035,,"LINESTRING (17.4049269 48.2200015, 17.4046915 48.2204993)",
4210586,1049,SNP,tertiary,50,False,True,133.924,,"LINESTRING (17.4049269 48.2200015, 17.4054508 48.2188786, 17.4054631 48.2188513)",
