osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,junction
26026344,3,64,Matice slovenskej,primary,50,False,False,45.291,"LINESTRING (18.6253156 48.7689713, 18.6253109 48.769174, 18.625302 48.7693785)",,,
"[26394320, 26394321, 75610533]",3,64,Nadjazdová,primary,50,False,True,44.507000000000005,"LINESTRING (18.6253156 48.7689713, 18.625317 48.7688744, 18.6253172 48.7688576, 18.6253199 48.7686646, 18.6253152 48.7685711)",yes,,
"[286022832, 26541858, 174738180, 286022829]","['2', '3']",,Nábrežie sv. Cyrila,residential,50,False,False,286.269,"LINESTRING (18.6253156 48.7689713, 18.625547 48.7690561, 18.625775 48.7690861, 18.6263203 48.7691572, 18.6267139 48.7691911, 18.6271154 48.7691861, 18.628009 48.7690965, 18.6286592 48.7690386, 18.6291492 48.768995)",,,
"[189074035, 174738182]","['2', '3']",,Nábrežie sv. Metoda,residential,50,False,True,222.02100000000004,"LINESTRING (18.6253156 48.7689713, 18.6251398 48.7688846, 18.6250567 48.7688598, 18.6248044 48.7687953, 18.6245783 48.7687429, 18.6239371 48.7686677, 18.6232467 48.7685813, 18.6229881 48.7685598, 18.6227822 48.7685582, 18.6225087 48.7685729, 18.6223982 48.7685895)",,,
37734592,,,Šumperská,residential,,False,True,90.67599999999999,"LINESTRING (18.6189343 48.7720949, 18.6187975 48.7721172, 18.6187095 48.7721316, 18.6184385 48.7721758, 18.618368 48.7721873, 18.6178103 48.7722782, 18.6177332 48.7722908)",,,
"[101495673, 102269716, 47270775]",2,,"['Košovská cesta', 'G. Švéniho']",residential,50,False,"[False, True]",184.365,"LINESTRING (18.6189343 48.7720949, 18.6193558 48.7718935, 18.6196724 48.7717343, 18.6198051 48.7716888, 18.619946 48.7716692, 18.6202019 48.7716253, 18.6202741 48.7715818, 18.6202966 48.7715559, 18.6203154 48.771479, 18.6201572 48.7710888, 18.6201146 48.7709839)",,,
972035319,2,,Gustáva Švéniho,residential,50,False,True,45.714,"LINESTRING (18.6189343 48.7720949, 18.6189604 48.7721884, 18.6190575 48.7724979)",,,
190716586,2,64,,primary,50,False,False,6.809,"LINESTRING (18.6247356 48.7740765, 18.6247156 48.7741363)",,,
19740597,1,1774,,tertiary,50,True,False,74.171,"LINESTRING (18.6247356 48.7740765, 18.6248021 48.7742145, 18.624847 48.7742808, 18.6249121 48.7743347, 18.6250053 48.7743754, 18.6254685 48.7744087)",,,
"[25984009, 25984010, 297064075]",2,64,Matice slovenskej,primary,50,False,True,268.223,"LINESTRING (18.6247356 48.7740765, 18.6247583 48.774021, 18.6249809 48.7734983, 18.6250486 48.7733013, 18.6251142 48.7729558, 18.6251236 48.7726041, 18.6251387 48.7720385, 18.6251631 48.7716947)",,yes,
"[20199486, 198499582]","['2', '3']",64,Necpalská cesta,primary,50,False,True,91.979,"LINESTRING (18.6253741 48.7755066, 18.6251502 48.7751922, 18.6248859 48.7748456, 18.6248348 48.77476)",,,
26116884,2,1774,,tertiary,50,False,True,21.612,"LINESTRING (18.6254685 48.7744087, 18.6251767 48.7744369)",,,
"[198499586, 190716583]",3,1774,,tertiary,50,False,False,111.69200000000001,"LINESTRING (18.6254685 48.7744087, 18.6256684 48.7743723, 18.6257536 48.7743533, 18.6258709 48.7743095, 18.6259554 48.7742645, 18.626048 48.7742017, 18.6261325 48.7741063, 18.6263518 48.7737989, 18.6264203 48.7736982)",,,
26514665,2,,Záhradnícka,residential,50,False,True,151.539,"LINESTRING (18.6264203 48.7736982, 18.626541 48.7736127, 18.626598 48.7735692, 18.6274758 48.7730644, 18.627634 48.7729649, 18.6276837 48.7728459, 18.6276946 48.7727522, 18.6277014 48.7726931)",,,
27374178,3,,Mariánska,residential,50,False,False,41.761,"LINESTRING (18.6264203 48.7736982, 18.6265737 48.7737248, 18.6266032 48.7737299, 18.6269714 48.7737938)",,,
"[198499586, 190716583]",3,1774,,tertiary,50,False,True,111.69199999999998,"LINESTRING (18.6264203 48.7736982, 18.6263518 48.7737989, 18.6261325 48.7741063, 18.626048 48.7742017, 18.6259554 48.7742645, 18.6258709 48.7743095, 18.6257536 48.7743533, 18.6256684 48.7743723, 18.6254685 48.7744087)",,,
"[26541857, 296040749, 202093309, 57961814]","['2', '3']",1774,"['Mariánska', 'Hviezdoslavova']",tertiary,50,False,True,370.03099999999995,"LINESTRING (18.6264203 48.7736982, 18.625732 48.7735787, 18.6254699 48.7735332, 18.6250591 48.7734372, 18.6247708 48.773378, 18.6245973 48.7733497, 18.6241878 48.7732827, 18.624099 48.7732735, 18.6236861 48.7732307, 18.6235289 48.7732206, 18.6232805 48.7732047, 18.6228328 48.7731836, 18.622607 48.773177, 18.6224003 48.7731724, 18.6218098 48.7731022, 18.6214839 48.7730641)",,,
972035317,1,,Gustáva Švéniho,residential,50,True,False,26.582,"LINESTRING (18.6189603 48.7727271, 18.6190159 48.7726372, 18.6190575 48.7724979)",,,
972035318,1,1774,A. Hlinku,tertiary,50,True,False,12.360999999999999,"LINESTRING (18.6189603 48.7727271, 18.6189813 48.7727255, 18.6190024 48.7727254, 18.6190234 48.7727269, 18.619044 48.7727298, 18.619064 48.7727342, 18.6190831 48.77274, 18.6191011 48.7727472, 18.6191179 48.7727556)",,,roundabout
26514677,,,Bakalárska,residential,,True,False,84.356,"LINESTRING (18.618022 48.7730249, 18.6179788 48.7729404, 18.6177525 48.7723418, 18.6177475 48.7723287, 18.6177332 48.7722908)",,,
100241880,3,1774,A. Hlinku,tertiary,50,False,False,31.542,"LINESTRING (18.618022 48.7730249, 18.6182275 48.7729983, 18.6184444 48.7729704)",,,
972035339,1,64,,primary,50,True,False,9.29,"LINESTRING (18.6247457 48.7743516, 18.6247692 48.7743579, 18.6247909 48.7743665, 18.6248103 48.7743773, 18.624827 48.7743899, 18.6248405 48.774404)",,,roundabout
972035339,1,64,,primary,50,True,False,3.5140000000000002,"LINESTRING (18.6246478 48.7745568, 18.6246328 48.7745532, 18.6246184 48.7745487, 18.6246047 48.7745432)",,,roundabout
972035339,1,64,,primary,50,True,False,4.896,"LINESTRING (18.6248453 48.7744976, 18.624835 48.7745106, 18.624822 48.7745225, 18.6248067 48.7745332)",,,roundabout
967462350,1,,T. Vansovej,residential,50,True,False,36.665,"LINESTRING (18.6246047 48.7745432, 18.6245599 48.774537, 18.6244746 48.7745221, 18.6242221 48.7745187, 18.6241094 48.7745085)",,,
972035339,1,64,,primary,50,True,False,15.932,"LINESTRING (18.6246047 48.7745432, 18.6245836 48.774532, 18.6245655 48.7745186, 18.624551 48.7745035, 18.6245406 48.7744869, 18.6245345 48.7744695, 18.6245329 48.7744516, 18.6245358 48.7744338, 18.6245431 48.7744165)",,,roundabout
