osmid,lanes,highway,oneway,reversed,length,ref,name,maxspeed,geometry,junction,bridge
171509938,,residential,False,True,8.474,,,,"LINESTRING (17.2173722 48.2530926, 17.2172901 48.2531457)",,
"[386369992, 799252082]",2,secondary,True,False,179.38099999999997,502,Krajinská cesta,50,"LINESTRING (17.2173722 48.2530926, 17.2178003 48.2533485, 17.2182655 48.2536101, 17.2185336 48.2537493, 17.2188388 48.2538998, 17.2190463 48.2539938, 17.2192667 48.2540952)",,
171509934,2,residential,False,True,8.709,,,,"LINESTRING (17.2192667 48.2540952, 17.2191715 48.2541412)",,
4423885,,residential,False,True,91.74,,Športová,40,"LINESTRING (17.2174158 48.2504326, 17.2182931 48.24985)",,
4423885,,residential,False,False,91.74,,Športová,40,"LINESTRING (17.2182931 48.24985, 17.2174158 48.2504326)",,
4424020,2,living_street,False,True,84.676,,Dr. Kautza,,"LINESTRING (17.2116044 48.2546555, 17.2115802 48.2546283, 17.2115675 48.2546178, 17.2110331 48.2542602, 17.2108564 48.2540839)",,
935828420,,living_street,True,False,8.758000000000001,,,20,"LINESTRING (17.2116044 48.2546555, 17.2116281 48.2546338, 17.2116595 48.2546188, 17.2116977 48.2546125)",roundabout,
19066768,1,residential,False,False,84.16499999999999,,,,"LINESTRING (17.2118047 48.2546912, 17.2118763 48.2547186, 17.2119215 48.2547359, 17.212265 48.2549952, 17.2126052 48.2552233)",,
935828420,,living_street,True,False,13.334999999999999,,,20,"LINESTRING (17.2118047 48.2546912, 17.2117884 48.2547191, 17.2117558 48.2547398, 17.211713 48.2547492, 17.2116683 48.2547456)",roundabout,
4424020,2,living_street,False,False,24.058,,Dr. Kautza,,"LINESTRING (17.2106981 48.2538988, 17.2107073 48.2539382, 17.2107333 48.2539692, 17.2108564 48.2540839)",,
"[19071794, 278179646]",1,living_street,False,"[False, True]",47.933,,,,"LINESTRING (17.2106981 48.2538988, 17.2105691 48.2541192, 17.2108564 48.2540839)",,
"[4423617, 1136470453]",2,"['living_street', 'residential']",False,True,315.01899999999995,,Bratislavská,30,"LINESTRING (17.2106981 48.2538988, 17.2107073 48.2538594, 17.210767 48.2537505, 17.2110182 48.2532317, 17.211076 48.2531122, 17.2111583 48.2529225, 17.2112676 48.2526394, 17.2113977 48.2522649, 17.2115912 48.2517081, 17.2116814 48.2514262, 17.2117389 48.2511562)",,
4424023,2,living_street,False,True,62.741,,Družstevná,20,"LINESTRING (17.2066857 48.2564762, 17.2073556 48.2561306)",,
4424023,2,living_street,False,False,62.741,,Družstevná,20,"LINESTRING (17.2073556 48.2561306, 17.2066857 48.2564762)",,
4424023,2,living_street,False,True,61.162,,Družstevná,20,"LINESTRING (17.2073556 48.2561306, 17.208018 48.2558019)",,
4424025,,living_street,False,False,53.33,,Družstevná,,"LINESTRING (17.2073556 48.2561306, 17.206881 48.2557698)",,
4424025,,living_street,False,True,53.33,,Družstevná,,"LINESTRING (17.206881 48.2557698, 17.2073556 48.2561306)",,
4424023,2,living_street,False,False,61.162,,Družstevná,20,"LINESTRING (17.208018 48.2558019, 17.2073556 48.2561306)",,
4424023,2,living_street,False,True,39.294,,Družstevná,20,"LINESTRING (17.208018 48.2558019, 17.2084391 48.2555868)",,
4424024,,living_street,False,False,49.944,,Družstevná,,"LINESTRING (17.208018 48.2558019, 17.207614 48.2554422)",,
4424024,,living_street,False,True,49.944,,Družstevná,,"LINESTRING (17.207614 48.2554422, 17.208018 48.2558019)",,
4424023,2,living_street,False,False,39.294,,Družstevná,20,"LINESTRING (17.2084391 48.2555868, 17.208018 48.2558019)",,
4424019,2,residential,False,False,35.414,,,40,"LINESTRING (17.2084391 48.2555868, 17.2082667 48.2554455, 17.2081375 48.2553396)",,
4424019,2,residential,False,True,69.029,,,40,"LINESTRING (17.2084391 48.2555868, 17.2086498 48.2558, 17.2087282 48.2558769, 17.2089581 48.2561025)",,
4423690,,residential,True,False,72.078,,Družstevná,40,"LINESTRING (17.2081375 48.2553396, 17.2085374 48.2547486)",,
4424019,2,residential,False,True,35.414,,,40,"LINESTRING (17.2081375 48.2553396, 17.2082667 48.2554455, 17.2084391 48.2555868)",,
1136470455,2,residential,False,False,31.916,,,40,"LINESTRING (17.2081375 48.2553396, 17.2080836 48.2553165, 17.2078648 48.2552227, 17.207767 48.2551942)",,
262951276,,residential,False,False,99.82199999999999,,Letohradská,40,"LINESTRING (17.2092178 48.2537362, 17.2093046 48.2537768, 17.2098065 48.2539542, 17.2101198 48.2540658, 17.2102145 48.2540928, 17.2103047 48.2541139, 17.2104196 48.254137)",,
289561805,,residential,True,False,67.374,,Letohradská,40,"LINESTRING (17.2092178 48.2537362, 17.2091795 48.2537182, 17.2083709 48.2535172)",,
289561806,,residential,False,True,40.685,,Letohradská,40,"LINESTRING (17.2083709 48.2535172, 17.2078556 48.2533901)",,
289561804,,residential,True,False,214.264,,Hanzlíčkova,40,"LINESTRING (17.2083709 48.2535172, 17.2074072 48.2548745, 17.207393 48.2549206, 17.2074028 48.2549612, 17.2074604 48.255013, 17.207767 48.2551942)",,
4424019,2,residential,False,False,69.02900000000001,,,40,"LINESTRING (17.2089581 48.2561025, 17.2087282 48.2558769, 17.2086498 48.2558, 17.2084391 48.2555868)",,
4424026,,residential,False,False,223.67499999999998,,Horné Predmestie,,"LINESTRING (17.2089581 48.2561025, 17.2088011 48.2561736, 17.2081779 48.2564814, 17.2077465 48.2566855, 17.2072795 48.256925, 17.2071082 48.2570128, 17.2065189 48.2572889)",,
28821488,2,living_street,False,True,30.445999999999998,,Prostredná,20,"LINESTRING (17.2089581 48.2561025, 17.2090287 48.2560898, 17.2092987 48.2559543)",,
4424026,,residential,False,True,223.67499999999998,,Horné Predmestie,,"LINESTRING (17.2065189 48.2572889, 17.2071082 48.2570128, 17.2072795 48.256925, 17.2077465 48.2566855, 17.2081779 48.2564814, 17.2088011 48.2561736, 17.2089581 48.2561025)",,
4424018,,living_street,False,True,31.27,,Prostredná,,"LINESTRING (17.2141789 48.2534716, 17.2145107 48.2532976)",,
175790347,,living_street,True,False,50.772,,Prostredná,20,"LINESTRING (17.2141789 48.2534716, 17.2141346 48.2535269, 17.2136912 48.2537877)",,
4434581,1,residential,True,False,239.87599999999998,,Pezinská,40,"LINESTRING (17.2164631 48.2548908, 17.2160789 48.255044, 17.215885 48.2551093, 17.2157188 48.2551541, 17.21557 48.2551865, 17.2152024 48.2552538, 17.2150966 48.255266, 17.2149848 48.2552752, 17.2148461 48.2552752, 17.2143094 48.2552489, 17.2142078 48.2552462, 17.2140755 48.2552538, 17.2137389 48.2552978, 17.2134897 48.25534, 17.2133673 48.2553607)",,
"[1136470450, 911454598, 911454597, 4434582]",1,living_street,False,False,229.79700000000003,,Hergottova,40,"LINESTRING (17.2164631 48.2548908, 17.2159589 48.2543384, 17.2157606 48.2541821, 17.2157403 48.2541632, 17.2156918 48.2541211, 17.2156643 48.2540998, 17.215518 48.2539803, 17.2150635 48.2536728, 17.2145809 48.2533466, 17.2145107 48.2532976)",,yes
1136470449,2,residential,False,True,122.089,,Pezinská,40,"LINESTRING (17.2164631 48.2548908, 17.2171611 48.2546597, 17.2173617 48.254603, 17.2179833 48.2544729)",,
"[4423617, 1136470453]",2,"['residential', 'living_street']",False,False,315.01900000000006,,Bratislavská,30,"LINESTRING (17.2117389 48.2511562, 17.2116814 48.2514262, 17.2115912 48.2517081, 17.2113977 48.2522649, 17.2112676 48.2526394, 17.2111583 48.2529225, 17.211076 48.2531122, 17.2110182 48.2532317, 17.210767 48.2537505, 17.2107073 48.2538594, 17.2106981 48.2538988)",,
231861050,2,residential,False,True,158.16799999999998,,Felcánova,40,"LINESTRING (17.2117389 48.2511562, 17.2119978 48.2512797, 17.2132506 48.2521567)",,
4982818,,residential,False,False,134.865,,Sasinkova,40,"LINESTRING (17.2132506 48.2521567, 17.2142997 48.2511652)",,
231861050,2,residential,False,False,158.16799999999998,,Felcánova,40,"LINESTRING (17.2132506 48.2521567, 17.2119978 48.2512797, 17.2117389 48.2511562)",,
801319214,2,residential,False,True,96.273,,Pezinská,40,"LINESTRING (17.2179833 48.2544729, 17.2186598 48.2543446, 17.2187327 48.2543239, 17.2187967 48.2542997, 17.2190488 48.2541959, 17.2191715 48.2541412)",,
1136470449,2,residential,False,False,122.089,,Pezinská,40,"LINESTRING (17.2179833 48.2544729, 17.2173617 48.254603, 17.2171611 48.2546597, 17.2164631 48.2548908)",,
1136470454,1,living_street,False,True,30.294999999999998,,Cibická cesta,20,"LINESTRING (17.2179833 48.2544729, 17.2179935 48.254497, 17.2180945 48.2547351)",,
801319213,1,residential,True,False,38.307,,Pezinská,,"LINESTRING (17.2133673 48.2553607, 17.2129983 48.2556022)",,
28821488,2,living_street,False,True,181.821,,Prostredná,20,"LINESTRING (17.2092987 48.2559543, 17.2112078 48.2549257)",,
28821488,2,living_street,False,False,30.445999999999998,,Prostredná,20,"LINESTRING (17.2092987 48.2559543, 17.2090287 48.2560898, 17.2089581 48.2561025)",,
"[263012928, 911454593, 911454594]","['1', '2']",residential,False,True,95.49300000000001,,Pezinská,,"LINESTRING (17.2092987 48.2559543, 17.2093707 48.2560062, 17.2095834 48.2561967, 17.2097979 48.2564466, 17.2098624 48.2565061, 17.2099369 48.256563, 17.2100629 48.2566403)",,yes
801319212,1,residential,True,False,26.283,,,,"LINESTRING (17.2129983 48.2556022, 17.2128886 48.2553774)",,
263012929,,residential,True,False,259.116,,Pezinská,,"LINESTRING (17.2129983 48.2556022, 17.212512 48.2558948, 17.2120781 48.2561138, 17.211306 48.2564667, 17.2112337 48.2564953, 17.2110642 48.256551, 17.2105281 48.2566973, 17.2104475 48.2567173, 17.2103811 48.2567278, 17.2103146 48.2567282, 17.2102378 48.2567178, 17.2101809 48.2567022, 17.2101412 48.2566836, 17.2100629 48.2566403)",,
19066687,1,residential,True,False,35.489,,,,"LINESTRING (17.2128886 48.2553774, 17.2133673 48.2553607)",,
19066768,1,residential,False,True,27.107,,,,"LINESTRING (17.2128886 48.2553774, 17.2126623 48.255259, 17.2126052 48.2552233)",,
19066768,1,residential,False,False,27.107,,,,"LINESTRING (17.2126052 48.2552233, 17.2126623 48.255259, 17.2128886 48.2553774)",,
19066768,1,residential,False,True,84.165,,,,"LINESTRING (17.2126052 48.2552233, 17.212265 48.2549952, 17.2119215 48.2547359, 17.2118763 48.2547186, 17.2118047 48.2546912)",,
19066809,,residential,False,True,68.055,,,,"LINESTRING (17.2126052 48.2552233, 17.2122398 48.2554267, 17.2118788 48.2555976)",,
19066809,,residential,False,False,68.055,,,,"LINESTRING (17.2118788 48.2555976, 17.2122398 48.2554267, 17.2126052 48.2552233)",,
19067045,1,living_street,False,True,28.845,,Cibická cesta,20,"LINESTRING (17.2188643 48.2557922, 17.219005 48.2560341)",,
"[19067045, 1136470454]",1,living_street,False,False,131.305,,Cibická cesta,20,"LINESTRING (17.2188643 48.2557922, 17.2186146 48.2554908, 17.2182954 48.2551383, 17.2181171 48.254796, 17.2180945 48.2547351)",,
19067049,1,living_street,False,True,267.506,,Hájniky,20,"LINESTRING (17.2188643 48.2557922, 17.218403 48.2560615, 17.2179459 48.2561893, 17.2176155 48.2562551, 17.2166526 48.2564422, 17.2162843 48.2565306, 17.2162347 48.2565476, 17.2162145 48.256569, 17.2162119 48.2565931, 17.21613 48.256619, 17.2159624 48.2566378, 17.2157156 48.256711, 17.2156285 48.2567485)",,
19067049,1,living_street,False,False,267.50600000000003,,Hájniky,20,"LINESTRING (17.2156285 48.2567485, 17.2157156 48.256711, 17.2159624 48.2566378, 17.21613 48.256619, 17.2162119 48.2565931, 17.2162145 48.256569, 17.2162347 48.2565476, 17.2162843 48.2565306, 17.2166526 48.2564422, 17.2176155 48.2562551, 17.2179459 48.2561893, 17.218403 48.2560615, 17.2188643 48.2557922)",,
19067045,1,living_street,False,False,28.845,,Cibická cesta,20,"LINESTRING (17.219005 48.2560341, 17.2188643 48.2557922)",,
19067045,1,living_street,False,True,36.268,,Cibická cesta,20,"LINESTRING (17.219005 48.2560341, 17.219024 48.2560859, 17.21907 48.2561869, 17.2191642 48.256342)",,
933027843,1,living_street,False,False,33.632,,,20,"LINESTRING (17.219005 48.2560341, 17.2190634 48.2560018, 17.219223 48.2557734)",,
"[367794601, 19067118]",1,"['living_street', 'residential']",False,True,499.59400000000005,,Pezinské Záhumenice,20,"LINESTRING (17.2180945 48.2547351, 17.217653 48.2548994, 17.2170455 48.2551165, 17.2166552 48.2552786, 17.2162577 48.2554987, 17.215682 48.2556231, 17.2153615 48.255684, 17.215012 48.2557836, 17.2146806 48.2558555, 17.2141913 48.25592, 17.2138361 48.2560215, 17.2134087 48.256164, 17.2139589 48.2571254)",,
1136470454,1,living_street,False,False,30.294999999999998,,Cibická cesta,20,"LINESTRING (17.2180945 48.2547351, 17.2179935 48.254497, 17.2179833 48.2544729)",,
"[19067045, 1136470454]",1,living_street,False,True,131.305,,Cibická cesta,20,"LINESTRING (17.2180945 48.2547351, 17.2181171 48.254796, 17.2182954 48.2551383, 17.2186146 48.2554908, 17.2188643 48.2557922)",,
19067939,1,residential,False,False,142.943,,Malokarpatská,,"LINESTRING (17.2087747 48.2575845, 17.2088318 48.2575634, 17.2090107 48.2575146, 17.2093321 48.2574161, 17.2095097 48.2573615, 17.2095828 48.2573355, 17.2096242 48.257312, 17.2096692 48.257264, 17.2097048 48.2572118, 17.2097916 48.2570345, 17.2099113 48.2567659, 17.2099804 48.256706)",,
4424027,,living_street,True,False,42.01,,Prostredná,,"LINESTRING (17.2112078 48.2549257, 17.2116044 48.2546555)",,
28821488,2,living_street,False,False,181.821,,Prostredná,20,"LINESTRING (17.2112078 48.2549257, 17.2092987 48.2559543)",,
175790345,,living_street,True,False,39.54,,Prostredná,,"LINESTRING (17.2116683 48.2547456, 17.2112078 48.2549257)",,
935828420,,living_street,True,False,12.106,,,20,"LINESTRING (17.2116683 48.2547456, 17.2116236 48.2547247, 17.2116011 48.2546916, 17.2116044 48.2546555)",roundabout,
262951276,,residential,False,True,99.82199999999999,,Letohradská,40,"LINESTRING (17.2104196 48.254137, 17.2103047 48.2541139, 17.2102145 48.2540928, 17.2101198 48.2540658, 17.2098065 48.2539542, 17.2093046 48.2537768, 17.2092178 48.2537362)",,
19067045,1,living_street,False,False,36.268,,Cibická cesta,20,"LINESTRING (17.2191642 48.256342, 17.21907 48.2561869, 17.219024 48.2560859, 17.219005 48.2560341)",,
171509938,,residential,False,False,8.474,,,,"LINESTRING (17.2172901 48.2531457, 17.2173722 48.2530926)",,
"[799252081, 799252075]","['2', '3']",secondary,True,False,114.12200000000001,502,Krajinská cesta,50,"LINESTRING (17.2172901 48.2531457, 17.2172015 48.2530913, 17.2167483 48.2528187, 17.2162655 48.252516, 17.2161551 48.2524514)",,
4424017,,living_street,True,False,173.241,,Prostredná,20,"LINESTRING (17.2116977 48.2546125, 17.2118033 48.2545528, 17.2122809 48.2543233, 17.2130469 48.2539693, 17.2136064 48.253712)",,
935828420,,living_street,True,False,13.452,,,20,"LINESTRING (17.2116977 48.2546125, 17.2117273 48.2546143, 17.2117554 48.254622, 17.211779 48.2546348, 17.2117959 48.2546516, 17.2118047 48.254671, 17.2118047 48.2546912)",roundabout,
289561806,,residential,False,False,40.685,,Letohradská,40,"LINESTRING (17.2078556 48.2533901, 17.2083709 48.2535172)",,
201025691,,residential,False,False,75.168,,Družstevná,40,"LINESTRING (17.2085374 48.2547486, 17.2093314 48.2551699)",,
4423690,,residential,True,False,123.804,,Družstevná,40,"LINESTRING (17.2085374 48.2547486, 17.2092088 48.2538001, 17.2092201 48.2537685, 17.2092178 48.2537362)",,
201025691,,residential,False,True,75.168,,Družstevná,40,"LINESTRING (17.2093314 48.2551699, 17.2085374 48.2547486)",,
4982818,,residential,False,True,134.865,,Sasinkova,40,"LINESTRING (17.2142997 48.2511652, 17.2132506 48.2521567)",,
4424020,2,living_street,False,False,84.676,,Dr. Kautza,,"LINESTRING (17.2108564 48.2540839, 17.2110331 48.2542602, 17.2115675 48.2546178, 17.2115802 48.2546283, 17.2116044 48.2546555)",,
4424020,2,living_street,False,True,24.058,,Dr. Kautza,,"LINESTRING (17.2108564 48.2540839, 17.2107333 48.2539692, 17.2107073 48.2539382, 17.2106981 48.2538988)",,
"[19071794, 278179646]",1,living_street,False,"[False, True]",47.933,,,,"LINESTRING (17.2108564 48.2540839, 17.2105691 48.2541192, 17.2106981 48.2538988)",,
"[367794601, 19067118]",1,"['residential', 'living_street']",False,False,499.59400000000005,,Pezinské Záhumenice,20,"LINESTRING (17.2139589 48.2571254, 17.2134087 48.256164, 17.2138361 48.2560215, 17.2141913 48.25592, 17.2146806 48.2558555, 17.215012 48.2557836, 17.2153615 48.255684, 17.215682 48.2556231, 17.2162577 48.2554987, 17.2166552 48.2552786, 17.2170455 48.2551165, 17.217653 48.2548994, 17.2180945 48.2547351)",,
799252023,,living_street,False,True,10.501,,Prostredná,,"LINESTRING (17.2136912 48.2537877, 17.2136064 48.253712)",,
175790347,,living_street,True,False,172.618,,Prostredná,20,"LINESTRING (17.2136912 48.2537877, 17.2131943 48.2540851, 17.2119376 48.2546523, 17.2118047 48.2546912)",,
799252023,,living_street,False,False,10.501,,Prostredná,,"LINESTRING (17.2136064 48.253712, 17.2136912 48.2537877)",,
4424017,,living_street,True,False,50.421,,Prostredná,20,"LINESTRING (17.2136064 48.253712, 17.2140765 48.2534931, 17.2141789 48.2534716)",,
933027843,1,living_street,False,True,33.632,,,20,"LINESTRING (17.219223 48.2557734, 17.2190634 48.2560018, 17.219005 48.2560341)",,
4424018,,living_street,False,False,31.27,,Prostredná,,"LINESTRING (17.2145107 48.2532976, 17.2141789 48.2534716)",,
"[935828415, 4424018, 799252071]",3,living_street,False,True,153.94,,Prostredná,,"LINESTRING (17.2145107 48.2532976, 17.2158183 48.2526122, 17.2160238 48.2525054, 17.2160765 48.2524837, 17.2161551 48.2524514)",,
4434580,,living_street,True,False,157.476,,Felcánova,,"LINESTRING (17.2145107 48.2532976, 17.21447 48.2532627, 17.2132506 48.2521567)",,
"[1136470450, 4434582, 911454597, 911454598]",1,living_street,False,True,229.79700000000003,,Hergottova,40,"LINESTRING (17.2145107 48.2532976, 17.2145809 48.2533466, 17.2150635 48.2536728, 17.215518 48.2539803, 17.2156643 48.2540998, 17.2156918 48.2541211, 17.2157403 48.2541632, 17.2157606 48.2541821, 17.2159589 48.2543384, 17.2164631 48.2548908)",,yes
1136470451,2,residential,False,True,9.522,,Malokarpatská,,"LINESTRING (17.2100629 48.2566403, 17.2099804 48.256706)",,
"[263012928, 911454593, 911454594]","['1', '2']",residential,False,False,95.493,,Pezinská,,"LINESTRING (17.2100629 48.2566403, 17.2099369 48.256563, 17.2098624 48.2565061, 17.2097979 48.2564466, 17.2095834 48.2561967, 17.2093707 48.2560062, 17.2092987 48.2559543)",,yes
1136470451,2,residential,False,False,9.522,,Malokarpatská,,"LINESTRING (17.2099804 48.256706, 17.2100629 48.2566403)",,
19067939,1,residential,False,True,142.943,,Malokarpatská,,"LINESTRING (17.2099804 48.256706, 17.2099113 48.2567659, 17.2097916 48.2570345, 17.2097048 48.2572118, 17.2096692 48.257264, 17.2096242 48.257312, 17.2095828 48.2573355, 17.2095097 48.2573615, 17.2093321 48.2574161, 17.2090107 48.2575146, 17.2088318 48.2575634, 17.2087747 48.2575845)",,
1136470455,2,residential,False,True,31.915999999999997,,,40,"LINESTRING (17.207767 48.2551942, 17.2078648 48.2552227, 17.2080836 48.2553165, 17.2081375 48.2553396)",,
