osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction
"[901725850, 23139899, 99708366]",,,Hlinenská cesta,residential,False,False,76.899,"LINESTRING (18.6277607 49.4081673, 18.6277433 49.4080823, 18.6276598 49.4076375, 18.6276461 49.407563, 18.627631 49.4074809)",,yes,
55638839,,,Ku píle,residential,False,False,245.832,"LINESTRING (18.6291971 49.4039381, 18.6293778 49.40386, 18.6308415 49.4036634, 18.6325159 49.403535)",,,
"[1000309263, 699560021, 699560022, 690149023]",,,Štúrova,residential,False,"[False, True]",106.09199999999998,"LINESTRING (18.6291971 49.4039381, 18.6290361 49.4038733, 18.628856 49.4038603, 18.6285381 49.4039123, 18.628326 49.4039517, 18.6280769 49.4040231, 18.6278572 49.4041309)",40,,
699350064,,,Štúrova,residential,False,True,106.643,"LINESTRING (18.6291971 49.4039381, 18.6294232 49.4040783, 18.629143 49.404359, 18.628843 49.404638, 18.6287663 49.4047013)",,,
"[22701828, 1000309260]",,,Štúrova,residential,True,False,256.68,"LINESTRING (18.6266652 49.4065601, 18.626877 49.4063549, 18.627126 49.40614, 18.6277994 49.4055175, 18.627985 49.405346, 18.6287444 49.4047194, 18.6287549 49.4047107, 18.6287663 49.4047013)",,,
22701829,,,Jašíkova,residential,True,False,111.638,"LINESTRING (18.6266652 49.4065601, 18.6264892 49.4064736, 18.626364 49.4064045, 18.6259684 49.4061909, 18.6256958 49.4060283, 18.6254968 49.4059054)",,,
23139900,,,Pod Kempou,residential,False,True,106.54,"LINESTRING (18.6291818 49.4079337, 18.628929 49.407964, 18.6280113 49.4080893, 18.6277607 49.4081673)",50,,
55638842,,,M. R. Štefánika,residential,False,False,40.972,"LINESTRING (18.6238566 49.401794, 18.6235711 49.4014758)",,,
55638842,,,M. R. Štefánika,residential,False,True,41.199,"LINESTRING (18.6238566 49.401794, 18.6240881 49.4021325)",,,
55638851,,,Horná,residential,False,True,152.00400000000002,"LINESTRING (18.6238566 49.401794, 18.6241295 49.4016365, 18.6248022 49.4010215, 18.624837 49.4009639, 18.6248417 49.4009063, 18.6248222 49.4008347, 18.6247304 49.4006623)",,,
55638842,,,M. R. Štefánika,residential,False,True,40.972,"LINESTRING (18.6235711 49.4014758, 18.6238566 49.401794)",,,
448218731,,,Beskydská,residential,False,True,85.30499999999999,"LINESTRING (18.6235711 49.4014758, 18.6229925 49.4019496, 18.6228329 49.4020739)",,,
"[55638849, 226839772]",,,Školská,residential,False,True,330.412,"LINESTRING (18.6278534 49.4010392, 18.627205 49.401583, 18.6268317 49.401882, 18.6266833 49.4019608, 18.6265505 49.4019952, 18.6264022 49.4020133, 18.6261247 49.4020133, 18.6257946 49.4020133, 18.6252268 49.4018901, 18.6247686 49.4019031, 18.6240881 49.4021325)",,,
847515095,,,,residential,False,True,45.367,"LINESTRING (18.6278534 49.4010392, 18.6280616 49.4011527, 18.6283129 49.4013162)",,,
55638833,,,Obchodná,residential,False,True,18.807,"LINESTRING (18.6217769 49.4031139, 18.621521 49.4030843)",,,
448218731,,,Beskydská,residential,False,False,6.422,"LINESTRING (18.6217769 49.4031139, 18.6217967 49.4030576)",,,
699560014,,,Beskydská,residential,False,True,36.354,"LINESTRING (18.6217769 49.4031139, 18.621763 49.4031691, 18.6216908 49.403436)",,,
55638824,,,,residential,False,False,177.877,"LINESTRING (18.6317494 49.4044084, 18.6317397 49.4047174, 18.6314721 49.404861, 18.6313121 49.405049, 18.631321 49.4051646, 18.6315684 49.4053791, 18.6316435 49.405445, 18.6319325 49.4056947, 18.6319983 49.4057519)",50,,
699560017,,,Jašíkova,residential,False,False,157.36899999999997,"LINESTRING (18.6317494 49.4044084, 18.6313196 49.4045257, 18.630971 49.40482, 18.6302932 49.4054147)",,,
55638833,,,Obchodná,residential,False,False,38.242,"LINESTRING (18.6209958 49.4030459, 18.621521 49.4030843)",,,
"[460229521, 460229525]","['2', '3']",487,Kysucká cesta,secondary,False,False,168.73000000000002,"LINESTRING (18.6209958 49.4030459, 18.6209276 49.4038177, 18.6209303 49.4039337, 18.6209424 49.4040873, 18.6209631 49.4042375, 18.6209981 49.4044055, 18.6210316 49.4045129, 18.6210467 49.4045564)",,,
55638851,,,Horná,residential,False,False,152.004,"LINESTRING (18.6247304 49.4006623, 18.6248222 49.4008347, 18.6248417 49.4009063, 18.624837 49.4009639, 18.6248022 49.4010215, 18.6241295 49.4016365, 18.6238566 49.401794)",,,
269592504,,,Severná,residential,False,False,341.66400000000004,"LINESTRING (18.6195767 49.4061589, 18.619568 49.4061867, 18.6195739 49.4062136, 18.6195986 49.406253, 18.6197212 49.4064531, 18.6198655 49.4067023, 18.6199563 49.4068471, 18.6200221 49.4069227, 18.6201823 49.4070618, 18.6202567 49.407109, 18.6203209 49.4071615, 18.6203571 49.4072008, 18.6203907 49.4072539, 18.6204213 49.4073285, 18.6204629 49.4074035, 18.620533 49.407472, 18.6206015 49.4075286, 18.6207029 49.4075834, 18.6207899 49.4076175, 18.6209974 49.4076814, 18.621113 49.4077203, 18.6211994 49.4077632, 18.6212915 49.4078237, 18.6213691 49.4078861, 18.6214328 49.4079477, 18.6214608 49.4079981, 18.6215083 49.4081062, 18.6215187 49.4081878, 18.621544 49.4082281, 18.6215809 49.4082605, 18.6216429 49.4082771, 18.6218793 49.4082987, 18.6220894 49.4083231, 18.6223223 49.4083764)",50,,
269592504,,,Severná,residential,False,True,92.003,"LINESTRING (18.6195767 49.4061589, 18.6202003 49.4055634, 18.6202867 49.4054726)",50,,
99708369,,,Severná,residential,False,False,121.74,"LINESTRING (18.6223223 49.4083764, 18.6220792 49.408937, 18.6218772 49.4094322)",50,,
"[448040112, 99708371]",,,Severná,residential,False,False,172.24699999999999,"LINESTRING (18.6223223 49.4083764, 18.6224456 49.4081854, 18.6224814 49.4081566, 18.6225396 49.4081423, 18.6226255 49.4081512, 18.6228485 49.40818, 18.6229311 49.4081826, 18.6229808 49.4081778, 18.623037 49.4081578, 18.6230822 49.4081256, 18.6231095 49.4080926, 18.6231491 49.408034, 18.6231623 49.4079819, 18.6231535 49.4077884, 18.6231643 49.4076305, 18.6231928 49.4074597, 18.6232426 49.4072519)",50,,
269592504,,,Severná,residential,False,True,341.664,"LINESTRING (18.6223223 49.4083764, 18.6220894 49.4083231, 18.6218793 49.4082987, 18.6216429 49.4082771, 18.6215809 49.4082605, 18.621544 49.4082281, 18.6215187 49.4081878, 18.6215083 49.4081062, 18.6214608 49.4079981, 18.6214328 49.4079477, 18.6213691 49.4078861, 18.6212915 49.4078237, 18.6211994 49.4077632, 18.621113 49.4077203, 18.6209974 49.4076814, 18.6207899 49.4076175, 18.6207029 49.4075834, 18.6206015 49.4075286, 18.620533 49.407472, 18.6204629 49.4074035, 18.6204213 49.4073285, 18.6203907 49.4072539, 18.6203571 49.4072008, 18.6203209 49.4071615, 18.6202567 49.407109, 18.6201823 49.4070618, 18.6200221 49.4069227, 18.6199563 49.4068471, 18.6198655 49.4067023, 18.6197212 49.4064531, 18.6195986 49.406253, 18.6195739 49.4062136, 18.619568 49.4061867, 18.6195767 49.4061589)",50,,
99708369,,,Severná,residential,False,True,121.74,"LINESTRING (18.6218772 49.4094322, 18.6220792 49.408937, 18.6223223 49.4083764)",50,,
"[901725850, 23139899, 99708366]",,,Hlinenská cesta,residential,False,True,76.899,"LINESTRING (18.627631 49.4074809, 18.6276461 49.407563, 18.6276598 49.4076375, 18.6277433 49.4080823, 18.6277607 49.4081673)",,yes,
"[460229516, 101068188]","['1', '3']",487,Kysucká cesta,secondary,False,False,381.422,"LINESTRING (18.627631 49.4074809, 18.627835 49.407478, 18.6280487 49.407469, 18.6282074 49.4074534, 18.6283936 49.4074279, 18.6286631 49.4073842, 18.628922 49.4073301, 18.6292211 49.4072602, 18.6295417 49.407146, 18.6298251 49.4070239, 18.6300922 49.4068873, 18.6303831 49.4067195, 18.6308404 49.4064071, 18.6310932 49.4062386, 18.631337 49.4060834, 18.6316579 49.4059096, 18.6319983 49.4057519)",,,
"[448038408, 101068191]",,487,Kysucká cesta,secondary,False,True,112.76400000000001,"LINESTRING (18.627631 49.4074809, 18.6273422 49.4074768, 18.6270922 49.4074621, 18.6268873 49.4074462, 18.6265426 49.4073876, 18.6261127 49.4072886)",,,
"[699350065, 602931932, 132076862]",,,Jašíkova,residential,False,"[False, True]",89.957,"LINESTRING (18.627631 49.4074809, 18.6275353 49.4073132, 18.6273314 49.4070174, 18.6271908 49.4068179, 18.6271865 49.4067659, 18.6272002 49.4067327)",,,
55638824,,,,residential,False,True,177.877,"LINESTRING (18.6319983 49.4057519, 18.6319325 49.4056947, 18.6316435 49.405445, 18.6315684 49.4053791, 18.631321 49.4051646, 18.6313121 49.405049, 18.6314721 49.404861, 18.6317397 49.4047174, 18.6317494 49.4044084)",50,,
"[101068188, 460229516]","['1', '3']",487,Kysucká cesta,secondary,False,True,381.42199999999997,"LINESTRING (18.6319983 49.4057519, 18.6316579 49.4059096, 18.631337 49.4060834, 18.6310932 49.4062386, 18.6308404 49.4064071, 18.6303831 49.4067195, 18.6300922 49.4068873, 18.6298251 49.4070239, 18.6295417 49.407146, 18.6292211 49.4072602, 18.628922 49.4073301, 18.6286631 49.4073842, 18.6283936 49.4074279, 18.6282074 49.4074534, 18.6280487 49.407469, 18.627835 49.407478, 18.627631 49.4074809)",,,
99852882,,,Pod Brehom,residential,False,False,100.869,"LINESTRING (18.6261113 49.4026343, 18.6260752 49.4026445, 18.6260434 49.4026643, 18.6255485 49.4030298, 18.6254415 49.4031088, 18.625357 49.4031571, 18.6252896 49.4031834, 18.6251024 49.4032441)",50,,
132075110,,,Pod Brehom,residential,False,False,23.719,"LINESTRING (18.6261113 49.4026343, 18.6260992 49.4025324, 18.626129 49.402423)",50,,
1230105901,,,Pod Brehom,residential,False,True,77.243,"LINESTRING (18.6261113 49.4026343, 18.6261653 49.4026353, 18.6262236 49.4026453, 18.6263827 49.4027152, 18.6265114 49.4027732, 18.6270243 49.4029816)",40,,
1230105901,,,Pod Brehom,residential,False,False,77.24300000000001,"LINESTRING (18.6270243 49.4029816, 18.6265114 49.4027732, 18.6263827 49.4027152, 18.6262236 49.4026453, 18.6261653 49.4026353, 18.6261113 49.4026343)",40,,
847515095,,,,residential,False,True,37.337,"LINESTRING (18.6283129 49.4013162, 18.6287109 49.4015299)",,,
847515095,,,,residential,False,False,45.367,"LINESTRING (18.6283129 49.4013162, 18.6280616 49.4011527, 18.6278534 49.4010392)",,,
847515095,,,,residential,False,False,37.337,"LINESTRING (18.6287109 49.4015299, 18.6283129 49.4013162)",,,
"[602931934, 602931935]",,,Pod Brehom,residential,False,True,16.868000000000002,"LINESTRING (18.6263509 49.4023769, 18.6261947 49.4024065, 18.626129 49.402423)",50,,
55638833,,,Obchodná,residential,False,False,18.807,"LINESTRING (18.621521 49.4030843, 18.6217769 49.4031139)",,,
55638833,,,Obchodná,residential,False,True,38.242,"LINESTRING (18.621521 49.4030843, 18.6209958 49.4030459)",,,
132075251,,,,residential,False,True,46.667,"LINESTRING (18.621521 49.4030843, 18.6212224 49.4034563)",,,
132075258,,,,residential,False,True,124.48500000000001,"LINESTRING (18.621521 49.4030843, 18.6215352 49.4030279, 18.6214775 49.402952, 18.6213995 49.4027993, 18.6213635 49.4026552, 18.6213407 49.4024744, 18.6213326 49.4023542, 18.6213393 49.4022311, 18.6213501 49.4021089, 18.6213813 49.4019871)",,,
132075251,,,,residential,False,False,46.667,"LINESTRING (18.6212224 49.4034563, 18.621521 49.4030843)",,,
132075258,,,,residential,False,False,134.15699999999998,"LINESTRING (18.6216477 49.4008295, 18.6216069 49.4012183, 18.6215831 49.4013001, 18.6215305 49.4013392, 18.6214533 49.4013785, 18.6214201 49.4014128, 18.6214044 49.4014557, 18.6213846 49.4015786, 18.6213863 49.4017459, 18.621401 49.4018768, 18.6213813 49.4019871)",,,
132075259,,,,residential,False,True,22.581,"LINESTRING (18.6213813 49.4019871, 18.6216536 49.4018879)",,,
132075258,,,,residential,False,False,124.485,"LINESTRING (18.6213813 49.4019871, 18.6213501 49.4021089, 18.6213393 49.4022311, 18.6213326 49.4023542, 18.6213407 49.4024744, 18.6213635 49.4026552, 18.6213995 49.4027993, 18.6214775 49.402952, 18.6215352 49.4030279, 18.621521 49.4030843)",,,
132075258,,,,residential,False,True,134.15699999999998,"LINESTRING (18.6213813 49.4019871, 18.621401 49.4018768, 18.6213863 49.4017459, 18.6213846 49.4015786, 18.6214044 49.4014557, 18.6214201 49.4014128, 18.6214533 49.4013785, 18.6215305 49.4013392, 18.6215831 49.4013001, 18.6216069 49.4012183, 18.6216477 49.4008295)",,,
132075259,,,,residential,False,False,22.581,"LINESTRING (18.6216536 49.4018879, 18.6213813 49.4019871)",,,
132075263,,,,residential,False,True,148.64499999999998,"LINESTRING (18.6228329 49.4020739, 18.6235173 49.4024824, 18.6235579 49.4025403, 18.6235322 49.4026646, 18.6235015 49.4028132, 18.6234868 49.4028708, 18.6229768 49.4028247)",,,
448218731,,,Beskydská,residential,False,False,85.30499999999999,"LINESTRING (18.6228329 49.4020739, 18.6229925 49.4019496, 18.6235711 49.4014758)",,,
448218731,,,Beskydská,residential,False,True,133.981,"LINESTRING (18.6228329 49.4020739, 18.6223049 49.402479, 18.622061 49.4026854, 18.621967 49.4027731, 18.6218798 49.4028874, 18.6218181 49.4029995, 18.6217967 49.4030576)",,,
450042790,,,,residential,False,True,41.265,"LINESTRING (18.6228294 49.4060777, 18.6224028 49.4058314)",20,,
453083915,,,Krátka,residential,False,True,39.984,"LINESTRING (18.6228294 49.4060777, 18.623217 49.4058214)",,,
132075447,,,Záhradná,residential,False,False,197.889,"LINESTRING (18.6228294 49.4060777, 18.6236454 49.4064324, 18.6243859 49.406655, 18.6247014 49.4067508, 18.6252422 49.406904)",,,
"[269592473, 55638846]",1,,Beskydská,residential,True,False,170.879,"LINESTRING (18.6216908 49.403436, 18.6215364 49.4039757, 18.621322 49.4047375, 18.621319 49.4049508)",50,,
132075290,,,,residential,False,False,60.736999999999995,"LINESTRING (18.6216908 49.403436, 18.6218474 49.4034509, 18.6224292 49.4035046, 18.6225219 49.4035126)",20,,
699560014,,,Beskydská,residential,False,False,36.354,"LINESTRING (18.6216908 49.403436, 18.621763 49.4031691, 18.6217769 49.4031139)",,,
132075290,,,,residential,False,True,65.435,"LINESTRING (18.623419 49.4035866, 18.6228603 49.4035376, 18.6225219 49.4035126)",20,,
132075326,,,,residential,False,True,15.495,"LINESTRING (18.6232888 49.4047111, 18.623254 49.4048486)",20,,
132075344,,,Mlynská,residential,False,False,30.441,"LINESTRING (18.6232888 49.4047111, 18.6234891 49.4047096, 18.6237054 49.4046821)",,,
453083916,,,,residential,True,False,126.54400000000001,"LINESTRING (18.6232888 49.4047111, 18.6233615 49.4041841, 18.6233717 49.4041253, 18.6234683 49.4036585, 18.623419 49.4035866)",20,,
132075326,,,,residential,False,False,15.495,"LINESTRING (18.623254 49.4048486, 18.6232888 49.4047111)",20,,
448218729,,,,residential,False,False,46.992,"LINESTRING (18.623254 49.4048486, 18.623201 49.4052698)",,,
132075326,,,,residential,False,True,83.87,"LINESTRING (18.623254 49.4048486, 18.6230996 49.4049894, 18.622996 49.4050684, 18.6227399 49.4052576, 18.6226501 49.4053254, 18.6225045 49.4054227)",20,,
132075408,,,Krátka,residential,True,False,119.28799999999998,"LINESTRING (18.6244191 49.4050879, 18.6239163 49.4053747, 18.6234221 49.4056954, 18.623217 49.4058214)",,,
"[132075344, 448215875]",,,Mlynská,residential,False,True,71.506,"LINESTRING (18.6244191 49.4050879, 18.6243005 49.4049173, 18.6242419 49.4048871, 18.6239022 49.404734, 18.6237508 49.4046916, 18.6237054 49.4046821)",,,
132075328,,,Mierová,residential,False,False,7.361,"LINESTRING (18.6218226 49.4053673, 18.6218101 49.405433)",20,,
448218728,,,,residential,False,False,49.722,"LINESTRING (18.6218226 49.4053673, 18.6225045 49.4054227)",20,,
132075328,,,Mierová,residential,False,True,212.764,"LINESTRING (18.6218226 49.4053673, 18.6218682 49.4052734, 18.6220367 49.4048239, 18.6220623 49.4047282, 18.6221495 49.4043971, 18.6222522 49.4040493, 18.6222688 49.4039967, 18.6225219 49.4035126)",20,,
132075328,,,Mierová,residential,False,True,10.319,"LINESTRING (18.6218754 49.4055155, 18.6218101 49.405433)",20,,
448034641,,,,residential,False,False,9.637,"LINESTRING (18.6218754 49.4055155, 18.6217647 49.4055637)",20,,
450042790,,,,residential,False,False,52.22,"LINESTRING (18.6218754 49.4055155, 18.6220421 49.4056512, 18.6224028 49.4058314)",20,,
450042790,,,,residential,False,False,41.265,"LINESTRING (18.6224028 49.4058314, 18.6228294 49.4060777)",20,,
132075326,,,,residential,False,False,46.361999999999995,"LINESTRING (18.6224028 49.4058314, 18.622448 49.4057657, 18.6225045 49.4054227)",20,,
450042790,,,,residential,False,True,52.22,"LINESTRING (18.6224028 49.4058314, 18.6220421 49.4056512, 18.6218754 49.4055155)",20,,
"[132075344, 448215875]",,,Mlynská,residential,False,False,71.506,"LINESTRING (18.6237054 49.4046821, 18.6237508 49.4046916, 18.6239022 49.404734, 18.6242419 49.4048871, 18.6243005 49.4049173, 18.6244191 49.4050879)",,,
132075344,,,Mlynská,residential,False,True,30.441,"LINESTRING (18.6237054 49.4046821, 18.6234891 49.4047096, 18.6232888 49.4047111)",,,
"[448216569, 448215691]",,,Urbárska,residential,False,"[False, True]",160.91,"LINESTRING (18.6237054 49.4046821, 18.623943 49.4045661, 18.6241118 49.404471, 18.6242615 49.4043518, 18.6243126 49.404295, 18.6243354 49.4042429, 18.6243447 49.4039226, 18.6243476 49.4037527, 18.6243795 49.403409)",20,,
132075447,,,Záhradná,residential,False,True,197.889,"LINESTRING (18.6252422 49.406904, 18.6247014 49.4067508, 18.6243859 49.406655, 18.6236454 49.4064324, 18.6228294 49.4060777)",,,
132076860,,,,residential,False,False,73.482,"LINESTRING (18.6252422 49.406904, 18.6253519 49.4065343, 18.6254364 49.4063619, 18.6253516 49.4062745)",,,
457892512,,,Záhradná,residential,True,False,77.818,"LINESTRING (18.6252422 49.406904, 18.6258998 49.4071131, 18.6261127 49.4072886)",,,
"[448038408, 101068191]",,487,Kysucká cesta,secondary,False,False,112.76400000000001,"LINESTRING (18.6261127 49.4072886, 18.6265426 49.4073876, 18.6268873 49.4074462, 18.6270922 49.4074621, 18.6273422 49.4074768, 18.627631 49.4074809)",,,
1194914960,2,487,Kysucká cesta,secondary,False,True,373.85,"LINESTRING (18.6261127 49.4072886, 18.6248559 49.4069337, 18.6235911 49.4065602, 18.6232705 49.4064459, 18.6231237 49.4063897, 18.622966 49.4063225, 18.6228174 49.4062562, 18.6226672 49.4061845, 18.6224079 49.4060376, 18.6221669 49.405885, 18.6219887 49.4057484, 18.6218457 49.4056355, 18.6217647 49.4055637)",,,
132076860,,,,residential,False,True,73.482,"LINESTRING (18.6253516 49.4062745, 18.6254364 49.4063619, 18.6253519 49.4065343, 18.6252422 49.406904)",,,
"[132076873, 699350061]",,,,residential,False,"[False, True]",137.12500000000003,"LINESTRING (18.62683 49.404786, 18.626623 49.404728, 18.6255838 49.4046623, 18.6255429 49.4046646, 18.6255084 49.4046726, 18.6254772 49.4047031, 18.625461 49.4047363, 18.6254582 49.4049361, 18.6254514 49.4050213)",,,
132076873,,,,residential,False,True,34.991,"LINESTRING (18.62683 49.404786, 18.6267448 49.4048518, 18.6265398 49.4050375)",,,
690149020,,,,residential,False,False,104.128,"LINESTRING (18.62683 49.404786, 18.6270605 49.4046433, 18.6272065 49.4045398, 18.6274902 49.4043484, 18.6277042 49.4042215, 18.6278572 49.4041309)",40,,
460224263,,,,residential,True,False,78.772,"LINESTRING (18.6254514 49.4050213, 18.6265398 49.4050375)",,,
"[132076873, 699350061]",,,,residential,False,"[False, True]",137.125,"LINESTRING (18.6254514 49.4050213, 18.6254582 49.4049361, 18.625461 49.4047363, 18.6254772 49.4047031, 18.6255084 49.4046726, 18.6255429 49.4046646, 18.6255838 49.4046623, 18.626623 49.404728, 18.62683 49.404786)",,,
132076867,,,,residential,True,False,41.191,"LINESTRING (18.6255045 49.4053898, 18.625455 49.4051191, 18.6254514 49.4050213)",,,
132076871,,,,residential,True,False,40.596999999999994,"LINESTRING (18.6260615 49.4054271, 18.6259142 49.4054069, 18.6255045 49.4053898)",,,
132076873,,,,residential,False,False,55.605999999999995,"LINESTRING (18.6260615 49.4054271, 18.6262821 49.4052425, 18.6263615 49.4051586, 18.6265398 49.4050375)",,,
699350062,,,,residential,True,False,30.618,"LINESTRING (18.625146 49.4055361, 18.6255045 49.4053898)",,,
"[448038761, 448038763]",,,Jašíkova,residential,True,False,93.245,"LINESTRING (18.625146 49.4055361, 18.6250394 49.4053251, 18.6249489 49.4051098, 18.6249265 49.4050675, 18.6249102 49.4050507, 18.6248921 49.4050443, 18.6248549 49.4050437, 18.6247963 49.4050511, 18.6245775 49.4050947, 18.6244191 49.4050879)",50,,
699350063,,,,residential,True,False,67.067,"LINESTRING (18.6254968 49.4059054, 18.6260615 49.4054271)",,,
448038762,,,Jašíkova,residential,True,False,48.547,"LINESTRING (18.6254968 49.4059054, 18.6252707 49.4057109, 18.625146 49.4055361)",50,,
132082042,,,,residential,False,False,58.221000000000004,"LINESTRING (18.6221202 49.4068082, 18.6218317 49.4070224, 18.621566 49.4071871)",,,
132082043,,,U Uhrov,residential,False,False,95.022,"LINESTRING (18.6221202 49.4068082, 18.6229902 49.4071502, 18.6232426 49.4072519)",50,,
132082043,,,U Uhrov,residential,False,True,200.418,"LINESTRING (18.6221202 49.4068082, 18.6213691 49.4063299, 18.6210098 49.406117, 18.6207022 49.4058666, 18.6205077 49.4056457, 18.6204019 49.4055385, 18.6202867 49.4054726)",50,,
132082042,,,,residential,False,True,58.221000000000004,"LINESTRING (18.621566 49.4071871, 18.6218317 49.4070224, 18.6221202 49.4068082)",,,
132082043,,,U Uhrov,residential,False,True,34.932,"LINESTRING (18.623686 49.4073745, 18.6233048 49.4072771, 18.6232426 49.4072519)",50,,
132082085,,,,residential,False,False,81.516,"LINESTRING (18.624283 49.4083311, 18.6242075 49.408489, 18.6241382 49.4086422, 18.6241407 49.4086675, 18.6241478 49.4086877, 18.6241702 49.4087042, 18.6242148 49.4087181, 18.6246647 49.4088131)",,,
"[178609493, 178609494]",,,Cintorínska,residential,False,False,174.535,"LINESTRING (18.6266013 49.4090086, 18.6261781 49.408879, 18.6257932 49.4087438, 18.6250283 49.4084872, 18.6248597 49.4085544, 18.6246903 49.4087298, 18.6246647 49.4088131)",,,
178609513,,,Cintorínska,residential,False,False,50.285,"LINESTRING (18.6266013 49.4090086, 18.6267229 49.4090229, 18.6272921 49.4090559)",,,
178609513,,,Cintorínska,residential,False,False,35.315,"LINESTRING (18.6272921 49.4090559, 18.6277177 49.4090708, 18.6277795 49.409073)",,,
178609513,,,Cintorínska,residential,False,True,50.285,"LINESTRING (18.6272921 49.4090559, 18.6267229 49.4090229, 18.6266013 49.4090086)",,,
132082085,,,,residential,False,True,81.516,"LINESTRING (18.6246647 49.4088131, 18.6242148 49.4087181, 18.6241702 49.4087042, 18.6241478 49.4086877, 18.6241407 49.4086675, 18.6241382 49.4086422, 18.6242075 49.408489, 18.624283 49.4083311)",,,
"[178609493, 178609494]",,,Cintorínska,residential,False,True,174.535,"LINESTRING (18.6246647 49.4088131, 18.6246903 49.4087298, 18.6248597 49.4085544, 18.6250283 49.4084872, 18.6257932 49.4087438, 18.6261781 49.408879, 18.6266013 49.4090086)",,,
"[448216569, 448215691]",,,Urbárska,residential,False,"[False, True]",160.91,"LINESTRING (18.6243795 49.403409, 18.6243476 49.4037527, 18.6243447 49.4039226, 18.6243354 49.4042429, 18.6243126 49.404295, 18.6242615 49.4043518, 18.6241118 49.404471, 18.623943 49.4045661, 18.6237054 49.4046821)",20,,
269592484,1,487,Kysucká cesta,secondary,True,False,40.851,"LINESTRING (18.6210467 49.4045564, 18.6211554 49.4047375, 18.6212773 49.4048912)",,,
"[460229521, 460229525]","['2', '3']",487,Kysucká cesta,secondary,False,True,168.73000000000002,"LINESTRING (18.6210467 49.4045564, 18.6210316 49.4045129, 18.6209981 49.4044055, 18.6209631 49.4042375, 18.6209424 49.4040873, 18.6209303 49.4039337, 18.6209276 49.4038177, 18.6209958 49.4030459)",,,
