osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction
76840746,P. O. Hviezdoslava,residential,False,False,32.135,"LINESTRING (22.0721367 48.5560234, 22.0725313 48.5558997)",,,
76840746,P. O. Hviezdoslava,residential,False,True,57.887,"LINESTRING (22.0721367 48.5560234, 22.0713519 48.5560578)",,,
121663117,,residential,False,False,20.007,"LINESTRING (22.0721367 48.5560234, 22.0722326 48.5560783, 22.072309 48.5561599)",,,
76840747,Záhradná,residential,False,False,352.35400000000004,"LINESTRING (22.0737521 48.5519724, 22.0738566 48.5519351, 22.0746459 48.5516794, 22.0754452 48.5514104, 22.0779812 48.550489)",,,
172794370,Hadabuda,secondary,False,False,142.529,"LINESTRING (22.0737521 48.5519724, 22.0732807 48.5512338, 22.0731626 48.5510429, 22.0730969 48.5509204, 22.0730299 48.5507837)",555,50,
172794370,Hadabuda,secondary,False,True,34.956,"LINESTRING (22.0737521 48.5519724, 22.0738521 48.5521346, 22.0739381 48.5522616)",555,50,
295423789,Bratislavská,residential,False,True,239.641,"LINESTRING (22.0801913 48.5516851, 22.0802104 48.5517619, 22.0813808 48.5536103, 22.0814236 48.5536777)",,,
295423793,Hlavná,secondary,False,False,79.565,"LINESTRING (22.0801913 48.5516851, 22.0798816 48.5517806, 22.0795543 48.5518987, 22.0792373 48.5520205)",552;555,50,
295423793,Hlavná,secondary,False,True,69.231,"LINESTRING (22.0801913 48.5516851, 22.0804194 48.5516236, 22.0810714 48.5514657)",552;555,50,
295423872,Centrum II.,residential,False,True,468.782,"LINESTRING (22.0801913 48.5516851, 22.0801618 48.5515786, 22.0797083 48.551004, 22.0795264 48.551055, 22.0787835 48.5512631, 22.0780043 48.5514814, 22.0766789 48.5520126, 22.0751194 48.5526416)",,,
295423789,Bratislavská,residential,False,False,239.641,"LINESTRING (22.0814236 48.5536777, 22.0813808 48.5536103, 22.0802104 48.5517619, 22.0801913 48.5516851)",,,
571942048,Zoltána Fábryho,residential,False,True,270.812,"LINESTRING (22.0814236 48.5536777, 22.0805252 48.5538959, 22.0802207 48.5539698, 22.0799971 48.5540241, 22.0787461 48.5543279, 22.0786869 48.5543423, 22.0779869 48.5545455)",,,
1000633135,Čepeľ,tertiary,True,False,22.341,"LINESTRING (22.0840914 48.5504163, 22.0841222 48.5504712, 22.0841242 48.5504943, 22.0841215 48.5505174, 22.0841134 48.5505378, 22.0841014 48.5505582, 22.0840669 48.5506061)",3756,50,
825273022,Centrum I.,secondary,False,True,82.36,"LINESTRING (22.0739381 48.5522616, 22.0743619 48.5529471)",555,50,
121663126,J. A. Komenského,residential,False,True,118.471,"LINESTRING (22.0739381 48.5522616, 22.0737278 48.5522969, 22.0732677 48.5523607, 22.0723622 48.5524775)",,,
